,AFDL,AFDR,AIBL,AIBR,ALA,AQR,AVAL,AVAR,AVEL,AVER,AVFL,AVFR,AWCR,BAGL,BAGR,OLQDL,OLQDR,RID,RIML,RIMR,RIS,RIVR,RMED,RMEL,RMER,RMEV,URXL,URXR,URYDL,URYDR,URYVL,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
812,-0.48004489215654,-0.2997411680252321,-0.7607859185790564,-0.7797771103021025,-0.4561517160148546,-0.6952667193934001,-0.8330237421863996,-0.8720542874578133,-0.7781223559851094,-0.7329770059316041,-0.30942956444510245,-0.29424424142694866,-0.6328755252405371,-0.6494904317731107,-0.7942201927404688,-0.6627988410980095,-0.6419154016902993,-0.25994930359819013,-0.9598671117310178,-0.9503512449111585,0.10419805961024003,-0.6168587453803692,-0.3063771230187456,-0.48339631102093494,-0.6035666057846634,-0.20557029095518786,-0.8377465264960964,-0.7387410684305495,-0.8286377784052832,-0.7365080061029037,-0.7391239116469323,-0.7759998996927279,-0.6336873992202052,-0.23329114652668242,train,208.1063122923588,1
813,-0.47517850575143605,-0.2909386755383805,-0.7562667530937383,-0.775955773353745,-0.45198789892539654,-0.6917971718800748,-0.8334321329095845,-0.8683419751408293,-0.7759860208806453,-0.735159150909822,-0.30738034956682736,-0.29670147072524733,-0.6312081698702312,-0.6504564130631085,-0.795308575211518,-0.6576337468258096,-0.6412809477150434,-0.2574279023281574,-0.9538967859546343,-0.9510695609789734,0.09962222208108756,-0.6136551148332005,-0.3102482072976611,-0.48212443238287117,-0.6061958088765542,-0.21678021648255055,-0.8389477229012048,-0.734473455285696,-0.8283800779156867,-0.7435337025936215,-0.7430024757402989,-0.7736531804734198,-0.6375780765836357,-0.23028636300121663,train,208.3626008542952,1
814,-0.474918994681187,-0.28147799738351414,-0.7577087409216847,-0.7808168206323556,-0.4500540382166118,-0.6797140749619697,-0.8389660953655153,-0.8667448737743102,-0.7816502613956052,-0.7337224181900434,-0.3039152297046661,-0.28628227638128406,-0.6296062626662802,-0.6469879903043492,-0.7977021233913124,-0.660545146783974,-0.6368132186194233,-0.2550734826479707,-0.9553978033501949,-0.950167229203768,0.1034740852251787,-0.6140294700260703,-0.2894760188665888,-0.47161783080263875,-0.5952989662668116,-0.19569495392481606,-0.8257115310246146,-0.7341860021856774,-0.81837564102059,-0.7391490352945883,-0.741501732409597,-0.7750254419754908,-0.6238653526804543,-0.21303307179799086,train,208.6188894162316,1
815,-0.4830060149443957,-0.28965329100493187,-0.7532883345515399,-0.7808334560031854,-0.4510372978896415,-0.6903273838750834,-0.839242997581467,-0.8722922542533786,-0.7724869684684313,-0.7298807390835288,-0.3062259349160885,-0.29364815380192993,-0.6233529035668444,-0.6467432253348016,-0.7920577003743102,-0.6530736396117486,-0.640724864320668,-0.2564695523326289,-0.9591172068588334,-0.9475592600593457,0.09591659855565743,-0.6096487704273391,-0.2956323203671747,-0.4700223469021959,-0.5934408881235174,-0.2065157814677089,-0.8342391684209622,-0.7294934454353939,-0.8209481163026131,-0.7368974488298005,-0.7348370941419153,-0.7689850600097698,-0.6290851526340856,-0.2190881218780954,train,208.875177978168,1
816,-0.48097758395712553,-0.28334033271571296,-0.7554851585089085,-0.7805072713342145,-0.4422367273974204,-0.6793608582576074,-0.8393709589585246,-0.8665438258454401,-0.7776722150077574,-0.7283024666532798,-0.3024665935970127,-0.28787841807784625,-0.6266597694538955,-0.6473194685511037,-0.7933511929849817,-0.6559098082362564,-0.6384755915412619,-0.25673660783497765,-0.9499193375731925,-0.9451339337489388,0.09911281333229788,-0.6033441688268564,-0.30081482745065713,-0.4747347647717851,-0.5922917140914814,-0.20661590683960507,-0.8303503696487021,-0.7319782099713323,-0.8152752402315147,-0.7333820738001338,-0.7410436633298519,-0.7720253713715299,-0.626252307834508,-0.22136186190025026,train,209.1314665401044,1
817,-0.483734788445054,-0.2816628466088632,-0.7604683014079616,-0.7816021490047891,-0.44321132445703026,-0.6768635361838005,-0.8409160864250922,-0.8694555322212144,-0.7805790786333782,-0.7304657520632885,-0.30067466140225324,-0.2820622498905393,-0.6309924108429269,-0.6445743213114024,-0.7980256876864775,-0.6625938343032156,-0.6353719221758258,-0.2576796548581055,-0.9524689634192751,-0.9434398018602296,0.09832943101192809,-0.6082889513756006,-0.28684236638703636,-0.4732976680973829,-0.5874773893675809,-0.19297495014484023,-0.824248090064384,-0.7318771335005834,-0.8120495348902118,-0.7308971165219085,-0.7413825616995413,-0.7748490298682639,-0.6195009547978022,-0.2140593406704352,train,209.3877551020408,1
818,-0.4833335613028263,-0.28230494398991435,-0.7574401204077458,-0.7821100767459052,-0.4398702755260587,-0.6756845184752898,-0.8404356723876538,-0.8695056301969026,-0.7778149368468462,-0.7273767701601374,-0.2985451190503468,-0.28020547350924474,-0.6287342525311669,-0.6444127779297331,-0.7928023202074153,-0.6629430344937638,-0.6385168069226438,-0.25493621486025997,-0.9500537178479715,-0.9442193962874913,0.09716383303641263,-0.6009639839961435,-0.29226440319327374,-0.4737213835970695,-0.5829872054069934,-0.19363610202177053,-0.8266007890310573,-0.7307609956568548,-0.8086195017652189,-0.724926277385386,-0.7400002567280257,-0.7763388993127734,-0.6187836942563889,-0.21041940939704176,train,209.64404366397721,1
819,-0.4852344201152213,-0.28916117447615763,-0.7616687783775621,-0.7849873461236229,-0.44299726802945316,-0.686984357293839,-0.8434379282965506,-0.8664649129687724,-0.7781723775136383,-0.727360116511452,-0.3019963182673165,-0.27852974864570135,-0.6337622726631433,-0.6467922122082224,-0.7907635023983762,-0.6658106146691852,-0.640097865671323,-0.2592362013490044,-0.9502041944794041,-0.9440234205383231,0.10285620267244311,-0.602727256873449,-0.2994390463376519,-0.4763583805663029,-0.582573633427468,-0.19885691047690235,-0.8386770170834178,-0.7344529470764545,-0.8073213667763887,-0.725818807882595,-0.7436256732151673,-0.780370137525532,-0.6201926486089394,-0.2137678654168869,train,209.90033222591362,1
820,-0.4851860374739951,-0.2892760796963832,-0.7578571714775136,-0.7791197196509447,-0.44664406240415805,-0.6881005878506192,-0.8419238603237909,-0.864444234057929,-0.7732574675159797,-0.7250559784162908,-0.30487153201224987,-0.2862309345438098,-0.6320516348400874,-0.6486802536877143,-0.7881614018814117,-0.663649611724917,-0.6430254340755955,-0.2624775976120647,-0.9490948056803182,-0.9381952889255897,0.09676156496648153,-0.6014152672447244,-0.3126440995452597,-0.47556002848860457,-0.5877344751894746,-0.2113674399239275,-0.8446306911218904,-0.7404346321179753,-0.8059558757699703,-0.7245970167413196,-0.7389549587551224,-0.7826859524059454,-0.6277895515299037,-0.21958079768719774,train,210.15662078785002,1
821,-0.4816079381810363,-0.2869693969346055,-0.7545176098198114,-0.7773013529888417,-0.4450266505734429,-0.6783915208828142,-0.8422015555721925,-0.8652247607869924,-0.7789250479562229,-0.7307337282623271,-0.30497016670385624,-0.2862835670112412,-0.6322863893707075,-0.6455745514118649,-0.7933603949336154,-0.6686350453146689,-0.6412295937766038,-0.25601808625612477,-0.9496597830156509,-0.9442179839409545,0.09821484480095388,-0.5993631440439758,-0.3178711491426027,-0.4709587684200263,-0.5885656077584095,-0.20959683444505361,-0.8399001283855917,-0.740155975702347,-0.8085100395720255,-0.7285853451412414,-0.7360091458478867,-0.7810157459226299,-0.6276730047369724,-0.217302475186389,train,210.41290934978642,1
822,-0.48148316660505697,-0.2872624468691393,-0.7581564230834839,-0.780134119151311,-0.444448730461529,-0.6774901937621924,-0.8442709247487182,-0.8662762086560718,-0.7878187647151297,-0.7339045079603466,-0.3068548349918313,-0.2865064592364913,-0.6346174871570034,-0.6402752311149281,-0.7958016817045351,-0.6751302913806226,-0.6380852439525817,-0.25443975715714257,-0.9555751649320738,-0.9503176576526983,0.1012571268985763,-0.5954966303737969,-0.3193771965685761,-0.4699961787962118,-0.5833955885358243,-0.20292028873053256,-0.8406300844781865,-0.7376915705033897,-0.8125737008119414,-0.7286561741011762,-0.7358244094098845,-0.7772240283281159,-0.6261879725024668,-0.21628432754495344,train,210.66919791172282,1
823,-0.4844564359565996,-0.29683047437018995,-0.758372334679162,-0.7704471697385994,-0.44875285041782076,-0.6867559963693974,-0.838132031539468,-0.8625557945286442,-0.7819848651545401,-0.7331428685132478,-0.31306098690566875,-0.2890980023899987,-0.6318291004590971,-0.6366665942445814,-0.7912367752892945,-0.6724979344756995,-0.6369901888542591,-0.2549786706726229,-0.9557652949535074,-0.9439952846908122,0.09596922102382638,-0.5974794444834055,-0.324676229302407,-0.47214336446587124,-0.583435786804728,-0.20152697296432667,-0.8480108864328062,-0.7349274567649846,-0.8157842122161345,-0.728046354790316,-0.7344456332725485,-0.7761702085261564,-0.6322919796380604,-0.21812837560309206,train,210.92548647365922,1
824,-0.475864367497177,-0.29535374813693727,-0.752531179927418,-0.765091609754693,-0.4451501240162502,-0.6892983997020905,-0.8353975300939523,-0.8591154332637115,-0.777854423509741,-0.7373116508970335,-0.31752586956786444,-0.294660217255658,-0.6249267374280328,-0.637670878852567,-0.7883793271046036,-0.6641069154673939,-0.6372445754553125,-0.2621841846315246,-0.9505761776785141,-0.9363569282688413,0.08895604109852007,-0.60385337747807,-0.3206001302818988,-0.46832983597091554,-0.5844280663306023,-0.2061369979051323,-0.8441513796761391,-0.7377837221481389,-0.8166206959164675,-0.7390136843907483,-0.7325625322211028,-0.7757266775140382,-0.6362116573163051,-0.21716940000827933,train,211.18177503559562,1
825,-0.4803632219147279,-0.3012797741339425,-0.753904016123932,-0.7632021370617083,-0.4441905225682304,-0.6913465760767294,-0.8316262473708806,-0.8632306711773765,-0.7807710026282122,-0.7435135581271687,-0.32164041008341143,-0.3003742689567527,-0.6246188409278726,-0.6416752244975698,-0.7943215246044788,-0.6667106274313019,-0.6372081505822974,-0.26697709720005974,-0.9516403284734951,-0.9342852376195806,0.08049505118157002,-0.6027708201795883,-0.33624216991135536,-0.4741284049634803,-0.585470890914038,-0.21915146376956388,-0.8488903427742452,-0.7397867854211904,-0.8275941541974343,-0.741835172670295,-0.7337719769721102,-0.7725301217369416,-0.6458181208639148,-0.22582380413227437,train,211.43806359753202,1
826,-0.47940309077870896,-0.2924435229103494,-0.7597166735520582,-0.7716744977556017,-0.4432264137027449,-0.6809926149779566,-0.8388777627308359,-0.864220731587897,-0.7884154790410609,-0.7382516874013895,-0.3166441512913366,-0.28842460232826805,-0.6225311596572615,-0.6384222891751407,-0.7947867463773544,-0.6728271000719414,-0.6349301242160412,-0.26029020546298454,-0.9502566306260655,-0.9395092065490894,0.09577704690181915,-0.6048061160550905,-0.3162451474356731,-0.46678156966753226,-0.5798150576337455,-0.19813146300538878,-0.8402355000817084,-0.7401370518545247,-0.8167251668188751,-0.7300921001843801,-0.7329678827739385,-0.7765865843488542,-0.6311693346825181,-0.21560276757317232,train,211.69435215946842,1
827,-0.48059993865608497,-0.28605856288622117,-0.7560710402725216,-0.7691558456621529,-0.43622342994545626,-0.6830064376385263,-0.8393402664716203,-0.8618527868267535,-0.7790997241357513,-0.7384528357990997,-0.31499120309638545,-0.2855549895610153,-0.6173997281502066,-0.6374902439404133,-0.7893819078069673,-0.6615058163766295,-0.6339209663531556,-0.2606883094860775,-0.9432685013886876,-0.9309801249928469,0.0912610744931075,-0.6046553242779698,-0.30662143504680683,-0.4626979631772665,-0.5744990955855139,-0.19764175113089813,-0.8363091834394458,-0.7372706487447687,-0.8168674851552367,-0.7343326111193911,-0.7376620523871785,-0.7799236162252633,-0.6292126773534054,-0.2105813145493774,train,211.95064072140485,1
828,-0.4823143967774045,-0.2894600037557865,-0.7522740729453389,-0.7626891444877809,-0.4380830270485132,-0.6856147306930782,-0.8344030599048754,-0.866289659676795,-0.7730320426943849,-0.7382471175273776,-0.3161898950963568,-0.2947684212852539,-0.6217060680840915,-0.6421975192302626,-0.7960134564136829,-0.6568174349966273,-0.637187086661549,-0.26659112662517487,-0.9474898983868207,-0.9318560681736618,0.07703501113489192,-0.6038887344010238,-0.3212323717732756,-0.4694648813269883,-0.5880286649410342,-0.22224749768648636,-0.8439767106091246,-0.7364242550840747,-0.825893813704554,-0.7372114059682738,-0.7393853470363797,-0.7740933388393896,-0.6418234293604389,-0.22028374353595992,train,212.20692928334125,1
829,-0.48116281221500223,-0.2787274882377059,-0.749137590288743,-0.7623995038740238,-0.4381221932333385,-0.6796494732766263,-0.8364354211966257,-0.8612066751466427,-0.7701934671100917,-0.7347121904389834,-0.3126937320758392,-0.2933172899678493,-0.6157269321051364,-0.6415623131973303,-0.7952573891528318,-0.6521429472273435,-0.6378119667185871,-0.27036580232918606,-0.9411107552588853,-0.9252656958393545,0.07458110514560978,-0.6069548784038332,-0.3056709632193164,-0.4621509625348708,-0.5820864329457974,-0.21306894686957378,-0.8355278153396014,-0.7416037072218535,-0.8169185813974486,-0.7383499661039659,-0.7368929691630267,-0.7768365673014325,-0.63518077499352,-0.21426916955457923,train,212.46321784527765,1
830,-0.48038239655373727,-0.2763638046046032,-0.7443866637982207,-0.7559434321712086,-0.440919693346271,-0.6785752096150248,-0.8322314116338174,-0.8608611490258088,-0.7648640525507342,-0.7361739926168931,-0.312150402029245,-0.2930389614747432,-0.6178405788538751,-0.6409955513128043,-0.795902953225826,-0.6504346779985601,-0.640195269849943,-0.26929010660021885,-0.9406765785989792,-0.9239486228612113,0.06431893923424781,-0.6080059264984032,-0.3030611814148905,-0.46590934688136143,-0.5852197445716562,-0.2185891841924875,-0.8372235484473353,-0.7365266959058185,-0.820599207700234,-0.7414612610864585,-0.7377705940719488,-0.7730756315015715,-0.6370514431114251,-0.21166500527303073,train,212.71950640721406,1
831,-0.48671644271616604,-0.27457126051475567,-0.7465487361717372,-0.7587049172857081,-0.4321609658539484,-0.6843696970560136,-0.8352795078352271,-0.8652870680982674,-0.7622419192470932,-0.7370225166333579,-0.31376513165590486,-0.297038233169804,-0.6160728717982544,-0.6436480459148402,-0.7997334573948001,-0.6414225486401786,-0.6401168532321766,-0.279395441772976,-0.9410506279280023,-0.9209620681568078,0.05553579671418471,-0.6047662856921345,-0.30997802757603127,-0.46567388781860947,-0.5834421224106914,-0.23135500159329891,-0.8415217571985352,-0.7378131373410488,-0.8249244417860024,-0.7450587250577048,-0.7411788740551785,-0.7723447537944221,-0.642913488193931,-0.21795458837648068,train,212.97579496915046,1
832,-0.4800630405062427,-0.2754007598885684,-0.7438026743211099,-0.7541213855288379,-0.44588943752542703,-0.689815758787593,-0.8302824362728604,-0.8624185301185953,-0.7600251778449406,-0.736399218405948,-0.31289913941620767,-0.3044317192510714,-0.6157529651930652,-0.6396702974897506,-0.7963458309428122,-0.6424458355120549,-0.6428865587106594,-0.27753850754845694,-0.9458325594701037,-0.9270066447039845,0.05452357285500464,-0.6072557012352001,-0.31309397555201857,-0.46935905066348343,-0.5906384666282538,-0.23474049023505805,-0.8470385079792256,-0.7342072468758816,-0.8316860715466018,-0.746205070821584,-0.7405116133402243,-0.7636965943066765,-0.6501216378279611,-0.21964718131810032,train,213.23208353108686,1
833,-0.47773808425012076,-0.26598187488875186,-0.7453448753514013,-0.7573472896301441,-0.4374085597340318,-0.683942907692151,-0.8357873474952221,-0.8649158687763571,-0.7622105517996423,-0.7385585094425776,-0.31074451756079663,-0.30378546725765104,-0.6148231189116794,-0.6388093252501756,-0.7941263686493756,-0.6367305145160748,-0.6423991070247774,-0.28352616496142113,-0.9441024629035039,-0.9231343812834972,0.0489996451075459,-0.6049656619279881,-0.30568113622850784,-0.4680169812440744,-0.5859287341264123,-0.23579289116703928,-0.8404342800758893,-0.7335690876998877,-0.8293040773641657,-0.752865478943139,-0.7462939509942009,-0.7697918041963273,-0.6491619815169902,-0.21450522601560099,train,213.48837209302326,1
834,-0.4841578444040097,-0.2698121438881357,-0.749406053373988,-0.7547343130290713,-0.44241543128869376,-0.6906073764471223,-0.8377366372749832,-0.8633018978220585,-0.76073136746454,-0.7361368147477452,-0.3108704983276455,-0.3023989937846021,-0.6195239841725106,-0.6413214192459831,-0.7897183641798289,-0.6367120167735447,-0.6432957339797626,-0.28339257898893605,-0.9442265281300962,-0.9202012955545525,0.05115050314235148,-0.6071087390408767,-0.30193415570911797,-0.4731932072624814,-0.5845931607616199,-0.23242426842698088,-0.8475525732429032,-0.7344579575445471,-0.8297436877054427,-0.7509745497505637,-0.7533120431295927,-0.7764093707948014,-0.6524690056798678,-0.21061974908729092,train,213.74466065495966,1
835,-0.4755360990970927,-0.2675541516401404,-0.7493032482475199,-0.756039987290092,-0.4445541384236538,-0.6894354118343105,-0.8327501017800792,-0.8585214634037233,-0.7599699982419782,-0.7306113814389525,-0.3108063344297952,-0.2988539661399551,-0.6180462457070895,-0.6424863037259809,-0.7871219043990529,-0.6386921309500689,-0.6439798194535984,-0.2834759197319603,-0.9356454380287668,-0.9207993857496726,0.0545569892963465,-0.6067433474168141,-0.3046888967612218,-0.4761014601609975,-0.5889272824941226,-0.22991999196719878,-0.8471904264696446,-0.7361677674415918,-0.8222099209168212,-0.7406461920761553,-0.7500195172005474,-0.7779145757367298,-0.6483012303509194,-0.2146369135830291,train,214.00094921689606,1
836,-0.4728470130810362,-0.2720815556641762,-0.7461693694051494,-0.764177382890109,-0.4438737310139973,-0.6761403028863231,-0.8349032051255723,-0.8674883510997715,-0.766599198589574,-0.7303102301050196,-0.30704447894480946,-0.2974787541031565,-0.6156028249352843,-0.6450371401412462,-0.788556928068028,-0.6496627811540199,-0.6468779911433917,-0.27327266507491665,-0.9376478646614201,-0.9278426596237432,0.06438064933602472,-0.6077229624050593,-0.3014632531531748,-0.4746344577963739,-0.5880296006871946,-0.22397017513971013,-0.8361137509310267,-0.7360620626153207,-0.8183593383476079,-0.7351262390501364,-0.7419723459316884,-0.7770964007287248,-0.6441167647544415,-0.2154121167035304,train,214.25723777883246,1
837,-0.47691506639822484,-0.26780391510555646,-0.7544314538720756,-0.7716459690317956,-0.4379809318235315,-0.6778372944759181,-0.8410690736351881,-0.8698118334715718,-0.7713532914956727,-0.7277390572619483,-0.30540227140573745,-0.296088962397361,-0.6153906385653092,-0.641769912218931,-0.7876440322271029,-0.649710542431989,-0.6488026911931887,-0.2748125400188639,-0.9387198474950765,-0.9306717715015982,0.0668417615187766,-0.6018945165101096,-0.3042890927117091,-0.4740160162043841,-0.5819847728904372,-0.2237143130061595,-0.8423432984851508,-0.7364622276736454,-0.815769051188547,-0.7308345909456126,-0.7431938855220364,-0.7787844671428883,-0.6412309221376501,-0.21751723472343454,train,214.51352634076886,1
838,-0.470706482971179,-0.2689772827146425,-0.7595429424740963,-0.7755022684474724,-0.43995006023706335,-0.6743248171731222,-0.8402278752962639,-0.8648917852794584,-0.7738448656760397,-0.7263546876559617,-0.3036902453247194,-0.28867206551679525,-0.6189418825985294,-0.6427432983238742,-0.7852887924486615,-0.6561403393115666,-0.6484817618742231,-0.27067737032307226,-0.9342972140207051,-0.9321571057191838,0.07819833365788698,-0.606263690610998,-0.2943519711043095,-0.47469362670099824,-0.5821594810062074,-0.21146844433804385,-0.8380667853127631,-0.7380183147540784,-0.80645391597176,-0.7280398091492727,-0.744131249210447,-0.7842233599517832,-0.6332390496225561,-0.21142062710802173,train,214.76981490270526,1
839,-0.4820271966978615,-0.27883286463952384,-0.7627700899042907,-0.7824965552848314,-0.4387212345411626,-0.6814950113442184,-0.8475977044600913,-0.8720549852054842,-0.7777922374231291,-0.7340443037945971,-0.30629147863088324,-0.2891916876610011,-0.6133527887082887,-0.6407947898862844,-0.7879290285323911,-0.6584301895128593,-0.6463082017921014,-0.26637821536885115,-0.943954724108788,-0.9307114778198479,0.08851081513457054,-0.6076032326025602,-0.29280913936411557,-0.4656022011906853,-0.5710197686834573,-0.2022807446313586,-0.8361628490829752,-0.7368326072462414,-0.8096305653135419,-0.7312922898851956,-0.7410419490529622,-0.7813683237743129,-0.6317440591679858,-0.21098981509952858,train,215.02610346464166,1
840,-0.4831028745336815,-0.2779191974956211,-0.7660435826114229,-0.7820777583348328,-0.43027144507119364,-0.6800153354386391,-0.8518718169144938,-0.8711057506699913,-0.7800486640891657,-0.7339190211259244,-0.30383315285739315,-0.28399591057994633,-0.6169922755659545,-0.6404032502953455,-0.7849843129973418,-0.6554105459482014,-0.6448852559367705,-0.26843953731161174,-0.9410757434476142,-0.9292513940752275,0.0933319209995147,-0.6085955538736524,-0.2834676022369522,-0.46457525889687773,-0.5693241103957534,-0.19899192755872605,-0.8326627153864626,-0.7406806076388279,-0.8090751853245961,-0.7331660791847822,-0.746075811876098,-0.7888515742344137,-0.626473706566853,-0.2065000181447567,train,215.28239202657807,1
841,-0.4919863254273877,-0.26786308740833664,-0.7610329010223369,-0.7802390871926337,-0.42441436449431025,-0.6751063791381045,-0.8546004595409209,-0.8759621422407342,-0.7738498185949279,-0.7342728455764187,-0.30277443604222676,-0.28050228597125854,-0.6108909923050494,-0.637278857858925,-0.7912462467336794,-0.652605626029691,-0.6439153801201474,-0.2706129383317314,-0.9411771933340326,-0.9251059546232826,0.07929417811241252,-0.6020958717209391,-0.2790372801906696,-0.454791917838305,-0.5599340055998963,-0.20154062811746148,-0.8320955994800001,-0.735370441724986,-0.8085987797984558,-0.7304131940793965,-0.7403643453001252,-0.783213425323622,-0.6208626785000263,-0.2012619823363806,train,215.53868058851447,1
842,-0.49717540600501275,-0.25817581680453694,-0.7550753743122453,-0.7813013853530654,-0.4104469838052788,-0.6589180771602307,-0.8544237630770234,-0.8714235447763359,-0.7744600952981157,-0.7300111889165595,-0.29543855033277105,-0.2673132959729881,-0.6076636485179879,-0.6357286055688146,-0.7980816520591607,-0.653153872311006,-0.635789598678645,-0.2708395680567681,-0.931177908259341,-0.919894691689181,0.07743881948386533,-0.5977041861694169,-0.2639472270752202,-0.44881956171781723,-0.5499300687192785,-0.19276941380513868,-0.8125079740704652,-0.7342939684041219,-0.7977904354601497,-0.7257826837947547,-0.738248754670106,-0.7791197273044816,-0.604369941723956,-0.19525539532537486,train,215.79496915045087,1
843,-0.49699484462951565,-0.24569153847138459,-0.7587686260592763,-0.7858233516187766,-0.4032921617890636,-0.6565936466216612,-0.8630026465502404,-0.8810224242613836,-0.7766224613199554,-0.7353431701450364,-0.2891948613851949,-0.26741397444027504,-0.6104567478267885,-0.6302721974980569,-0.7970685175070141,-0.6468130848972274,-0.6388025402223522,-0.268489018212454,-0.9339823377618355,-0.9283925735143418,0.07266146849473121,-0.5937709582235279,-0.24835620692077773,-0.44972035467020754,-0.5494344911065314,-0.19174703475072608,-0.8101505582641582,-0.723651318968602,-0.8081527259122494,-0.730136190995118,-0.7475489782820356,-0.7824607967867133,-0.6045123658743484,-0.18478456662653417,train,216.05125771238727,1
844,-0.49965189327001613,-0.23915168124109393,-0.7641234666631294,-0.7981039785008154,-0.39762040898656464,-0.6516324229811377,-0.8701352663443346,-0.8881764345964361,-0.7827557968193731,-0.7387788683526315,-0.28927403689449177,-0.2664165813455262,-0.6102452410842027,-0.6288232427797116,-0.8030634647961727,-0.6478186237392174,-0.6390260677077713,-0.27156728841474753,-0.9411715571497917,-0.927664870699826,0.07445955438956417,-0.5930470574965485,-0.23838775761014985,-0.4446031252191778,-0.5394334418184975,-0.18490391827289082,-0.8019107229388536,-0.7271358657991702,-0.8052641936472442,-0.7292043205894212,-0.7467677533726732,-0.7812517880872797,-0.5977751150136943,-0.1816920585979608,train,216.30754627432367,1
845,-0.49616884794344945,-0.24687847295011123,-0.7651139056987433,-0.7919043594405191,-0.39994643137965724,-0.6582453144416693,-0.8644430015036925,-0.8853572053016453,-0.780097642205341,-0.7389888131256852,-0.2895543076476651,-0.26561360154330965,-0.6176953406266239,-0.6290613692105314,-0.798410204493582,-0.6500201663364485,-0.6391305274248166,-0.2704546117536725,-0.9405532504114013,-0.9291078607912627,0.07453221718814887,-0.595906127912863,-0.23844526414976255,-0.45595469496408014,-0.5414567417539795,-0.18715542562714174,-0.8089207371165171,-0.721613554644926,-0.8083381142100147,-0.7314503730824102,-0.7552403014590301,-0.778205433015717,-0.6007029747681186,-0.18202349631417172,train,216.56383483626007,1
846,-0.49487496139123494,-0.2446551399948581,-0.7647540352057309,-0.7985075499101079,-0.3952762034055397,-0.6545165468125784,-0.8678052340680511,-0.8828532749772815,-0.7839945709466785,-0.7353054877932748,-0.28837744383015634,-0.2611544781218599,-0.616117320815783,-0.6296953462730817,-0.7955435757903105,-0.6548383019079985,-0.6381372165846562,-0.27318064811756065,-0.9359294389495483,-0.9281388778953761,0.08262608601859694,-0.5930715075024153,-0.23721611382957392,-0.45460625403152266,-0.5346727874241382,-0.17664986503381905,-0.8021415447653707,-0.7282508080635095,-0.8006990048428303,-0.7252995024475066,-0.7504591361656359,-0.7846745166567698,-0.592662620738652,-0.1842473287288666,train,216.82012339819647,1
847,-0.5005321129435425,-0.261361222276433,-0.7660509458801922,-0.8024397674458454,-0.391514666079389,-0.6626550550531676,-0.8661149031206685,-0.8835513150837552,-0.7817032547937862,-0.7360454588234259,-0.29147520971640584,-0.2628389622509401,-0.6127916550421162,-0.6363521025512241,-0.791300486649617,-0.657287594283815,-0.6384606913498416,-0.275985008693041,-0.9301729100960748,-0.922822502228357,0.08952591391152243,-0.5933143310795179,-0.24779411128769224,-0.4585785793937471,-0.5319771872951569,-0.18120841920490402,-0.8072143159002213,-0.7309565792116224,-0.7994697441979599,-0.7264017973551735,-0.7501913559675422,-0.787244637827375,-0.5968091043191813,-0.1947510122345344,train,217.0764119601329,1
848,-0.504310550052415,-0.24742106343763604,-0.7761427866711622,-0.8074023223234057,-0.38416839739577424,-0.6614425567516258,-0.8725059087800681,-0.8892595246358473,-0.7916132913032127,-0.745271190246746,-0.2898207183023233,-0.2599998903032597,-0.6117276017012007,-0.6286358141283026,-0.7980762598158176,-0.657217154062436,-0.6371591609955638,-0.2762865749989739,-0.9321310858994118,-0.9263355572334928,0.0884904463358212,-0.593278812134974,-0.2373910751738625,-0.45227541492939616,-0.5221691811634261,-0.16848254444979902,-0.8019749825364307,-0.730808219486893,-0.808711700932006,-0.7291479641055633,-0.7505955500100642,-0.789359458629674,-0.5899343926441626,-0.18984570687849098,train,217.3327005220693,1
849,-0.5103740598638561,-0.24646437403701113,-0.7805677164402788,-0.8092949417241125,-0.3761698555439772,-0.6697006581353167,-0.8802144718606358,-0.8867653191616722,-0.7934580138212945,-0.7458573851249163,-0.2841459329846945,-0.25731967937204064,-0.6179320215928162,-0.629894601654364,-0.797684935143641,-0.6527516368853241,-0.6326716509516584,-0.2879880944082419,-0.9384235273967702,-0.9246289960664731,0.0923606629976863,-0.5911755659403476,-0.23186804044283998,-0.4529346885808837,-0.5146729699539951,-0.16580881539032577,-0.801536216146193,-0.7350412895680531,-0.8106821302817092,-0.7406656864455049,-0.7646103854800627,-0.7939034398924542,-0.5886300216829918,-0.1880343549747741,train,217.5889890840057,1
850,-0.5054880348135251,-0.2477862848343577,-0.7835857895491493,-0.8142520362105631,-0.3809031670371511,-0.6676608603144683,-0.8799209738749212,-0.8950202766071841,-0.8002717928156592,-0.7500857807888448,-0.2856120805006353,-0.26055413470139166,-0.622238589880497,-0.6296607256500318,-0.8002105535632366,-0.6590886874703883,-0.635217740519048,-0.28300004352355035,-0.9437523326076304,-0.9388707808750407,0.09666140829325015,-0.5895949696977528,-0.23682574973007522,-0.4579245678928434,-0.5232684946181603,-0.16573054394193046,-0.802267023325814,-0.7316357039205814,-0.8206392742410328,-0.7382311240341509,-0.7632340836863613,-0.7941409311115682,-0.5918956622216957,-0.19150813287579965,train,217.8452776459421,1
