,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAR,PVNL,PVNR,RIBL,RIBR,RID,RIMR,RIS,RIVR,RMED,RMEL,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VB2,VD13
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.008574917725879594,0.01626243551811868,0.023391621251815264,-0.027080837395719537,-0.11469667552997964,0.010148130695901425,0.10607552221487093,0.05572752515376567,0.00957874694346006,0.010666909927010693,0.00033498907042717185,-0.008240830915478892,0.00528957812198283,0.07104238731832618,0.12747670230672958,-0.08694679124937055,-0.02333321620388651,-0.028893219988347818,0.00023971925192678434,0.0028497136425882363,-0.05727788341985807,0.02017749597127161,-0.0076808022680215915,-0.006437623841318629,-0.004464771497525333,0.0654024658109349,0.028701058755797426,-0.03392855083159141,0.12935867748284324,0.03607117174173213,0.024899099093349863,0.03906480658398226,-0.050854575651886114,0.05846979760291715,-0.009886114651463274,-0.0998581801911248,0.024067826652963475,0.07944507042895643,0.03732489255003313,0.12923906632901772,-0.04608246202329447,-0.011786626993979032,0.041793060520840974,0.03573160258411656,0.05900530236808066,0.0033332387902309524,-0.00600433983802473,0.035890335755012215,0.004938192638193062,0.015282610724694834,0.17252703190889185,0.023363234583559045,0.0023203946819418952,-0.0032030126266797687,-0.021216959477195374,-0.015740796354980047,0.08945283105321167,-0.016843479805990436
2,0.06014284641406531,0.03025192774818919,0.001050746718482154,0.08113471319255006,-0.03190332777008287,-0.015502781599298798,-0.005437341929558026,-0.04510356141403493,-0.03372159014180043,-0.027269181260381803,-0.054503387299666195,-0.009115693283754944,0.011362636953728744,0.042588931957542264,0.06266944194457313,-0.09450008392547415,0.017576585326004257,0.06044308789594566,0.0007381385215494696,-0.005023036109309209,-0.012745714475300929,-0.05185746225060306,0.003694469560293623,0.024473234288903467,0.0508153519351886,0.06442981665188496,0.07814473542431655,0.02736022956315931,-0.06524256006941309,0.04589447265773794,-0.0938082650501777,0.024472102165928877,-0.10914121611329741,-0.07137618916343613,-0.018845325909272348,0.22005837188776656,0.006206842467372908,-0.08369770176647262,0.03366211416711529,-0.04280890308899166,-0.020500605455490595,0.018368918319265126,-0.06739964299662105,0.02713681971126669,-0.058127552027575136,-0.06318539816938595,0.009857549625978512,0.09554861860888808,-0.03166080796727633,0.14466332015675287,-0.0878846779511675,0.02771486780473298,-0.06078103295523363,-0.009643248835627616,-0.03779464875150518,0.011486513151193312,0.032588847264134024,-0.0013557045789778233
3,0.0596648075216325,0.02966427888431533,0.047085850467788015,-0.26504613272516964,0.14677007223367777,-0.01303081998381006,0.01083489088547085,0.08135699381630646,0.02145180708297989,0.040194633402343305,0.012272690642751494,0.026106077956998264,-0.010616407211859968,0.015448598997759744,0.3830457697282851,0.18894421753482893,0.012306825657216303,-0.03521406555300988,0.0012650289398261627,0.001596726710244023,-0.011234526774828613,0.030839283837526765,0.003244666765299109,0.007767266666096173,-0.0729749607252701,-0.08078739086837416,0.012718601901650528,-0.00270847314785172,0.02315404337357596,0.006679552477997119,-0.016313274192226945,0.03710654159005222,-0.09167033280033876,0.048835561188429466,0.01804133239024852,-0.0767902379768387,-0.017358971193155992,0.05551398401962393,-0.02766609465238301,0.04729764943826187,-0.0184967229733477,-0.015714476769485897,-0.040853355358537846,0.012594535552297614,0.011382246111260041,0.035953418533625436,-0.03241078349796611,-0.05673966747100889,0.16684493982222015,-0.040028138815527914,0.01922846537247269,0.06546123318616814,0.03748443018006031,-0.012250754816397591,0.050868786887792505,-0.0064430770569395834,0.013199803717345082,0.04851620500081877
4,-0.017721260159182406,-0.004188979567077755,-0.0035195652988555537,-0.052579490938766016,-0.11487461967081525,0.010739486633588147,-0.1221955196670047,0.05987275060936781,-0.012447625346792224,-0.013501459793086479,0.01002338323542773,-0.03247038391058177,0.0660844570478738,0.020912849900097563,0.20517339850914507,0.10776030884574483,0.020187463636403002,0.01515529374553004,0.0018203905067570858,0.00019959083878040573,0.062305440674893076,-0.00639301313228513,-0.004522444076917487,-0.02369749116456732,0.018336255741111085,0.04185492852040262,0.019810854389296306,0.034852934826907545,0.06011904372744037,-0.07363639512638509,-0.018087978518347536,0.048110702928899185,0.143584604929073,-0.017527377693518642,0.01777189000673296,0.07147748122366049,0.07499869328694386,-0.036132780474954274,0.029322073378239,0.051472138104678544,0.022525415788573033,0.11069800938334184,-0.010038005891664481,-0.08046345416432821,-0.043426249396779304,-0.017215342271627465,0.03875202886926998,0.030366726103623898,-0.14930583134281694,-0.1329897540795033,0.09385582548828841,0.03800633096094452,-0.019341120024035208,-0.009748805907366043,-0.02927267082630114,0.017730517086928188,0.10631054231288273,-0.037702773272523915
5,-0.06417602897098307,0.062440189804357615,-0.013364756860508642,-0.2821080405963584,-0.05930842792069324,0.05585159756793723,0.13654669683027243,0.058030083815141964,0.03499562480139362,0.008208219667855232,0.025217300588188496,0.00784650729850278,0.02567835860412293,0.03576637982139652,-0.14916701494648232,0.08370167291445252,0.038175514892186624,-0.033169229623267404,0.0024042232223417948,0.02698911675509641,0.10110927337347242,-0.029197827019113998,0.011957763404512378,0.016300943142462332,0.005527780038184993,0.08580899639367134,-0.028583023453406353,-0.03979903905463156,0.005642528794890245,0.07558192407402531,0.06906923887072469,-0.002837170738479111,-0.010340261342454915,0.03376346370801164,0.022525064190846544,-0.06708341035541265,0.018663652926359964,0.1691597702684675,0.040997290038219725,0.07062808872822046,-0.07444672888602932,-0.06883632274323537,-0.0005339479804948866,0.03914660627636912,0.07258933378941979,0.018653230535469856,0.049613462745109915,0.037581775779430115,0.040652319429376194,0.041612220698757474,0.040755860072702044,-0.0248085626990332,0.06330944025784302,0.02646056576001321,0.013529423123893825,-0.027873223599243935,-0.06051413940665629,0.07590649775946257
6,0.10430629763648436,0.0419627744088833,0.026158774488044267,0.22248525437664624,0.01238806583751595,-0.0441717322798314,0.031950504240244815,0.04259117635415133,0.008735117884984156,0.022705938553444494,0.03066314691505867,-0.003870013901380087,-0.050975541892831044,-0.014466220343606007,-0.012407666926296801,-0.1110054271806642,-0.019871217511891026,0.010766913238741016,0.0030165270865807337,0.001973731627940567,-0.08285130228940085,0.04484192463706438,-0.02301293006957772,-0.002505935755151678,0.004546154929282342,-0.046608390559871316,-0.01702450588738258,0.008185873298282798,-0.08053186116258626,0.02374698295699762,0.1206668334625981,0.02493764994469827,-0.12088905038049114,0.012757434968137749,0.008718766876698258,0.038069301646233455,-0.012615729981839685,-0.19314139211372527,0.07693172433711859,0.09851333604912571,-0.033232486069015854,-0.017533937812092226,-0.003171272237752376,0.027451506120481195,-0.09666633288204984,-0.044536296828605604,-0.05301432384502536,-0.004639878053866453,0.17828229735758083,0.0249599707109166,-0.07394358056043826,0.09453436874981325,-0.05597074110229194,0.028960981536888974,0.00016721723152335333,0.012792099458445283,-0.10073877319864633,-0.0005340641006696956
7,0.049628451052439626,0.06221143590079081,0.053687530965423225,0.117243661262877,0.11005606793415268,0.012277893573185095,-0.06420122014678664,0.046482658219630824,0.00693312280805225,0.002401350412610359,-0.0041167605514208505,0.01126529390320763,0.019453862308861147,0.068139855818111,-0.19313926440936569,0.044200749734236267,0.0004959528668222468,0.033691610663105775,0.0036573020994736805,0.0035926350980489685,0.021141462606811823,-0.0036055270806731876,0.026284430227982547,0.030558673203245235,0.052587576860446905,0.06987371479063464,0.034097597012871406,0.02192180729545823,0.06290012880723528,-0.03641004562884753,-0.10820305897354299,0.0033081259167668797,0.17973122596762514,0.05067850841676402,-0.06325016248762527,0.1667898400036011,-0.04316537570028989,0.10118201302326302,0.02475465684242739,-0.17733735174942034,0.04943737911389934,0.11322458783970724,-0.047171701284537626,-0.022072338363218647,0.05949456439580858,0.010914720455770799,0.0789936278323552,0.07752937994704656,-0.10315239178147784,-0.02966768459812341,0.07183026352789845,0.02520776649294887,-0.006942594944702618,0.0020457124546211514,0.021124809625940433,-0.012713860024139656,0.029733964162538817,0.000697107542574793
8,-0.0021325919297920937,-0.04723330410609061,0.0422911438826723,-0.18099265114905594,-0.12953262209136374,0.05994262537340167,-0.020636635437099038,-0.09395939408028176,0.0360369479139353,0.0016210256370692289,-0.07553515474581607,0.008730388575894255,0.007995936077857868,0.07173825535952683,-0.052058942458694024,-0.10703295473619456,0.013344021735893774,0.013556786426633105,0.004326548261020524,0.004712561471206245,-0.0628500670278559,-0.022365111251483993,-0.009533123741288008,-0.01921878522029241,-0.04501664126710858,-0.1272833275343409,-0.026865252120871763,-0.043046569506249965,-0.09856037503590276,0.00815445870356546,0.13887386686778735,-0.01030397887691481,-0.10492431748158171,-0.0389868412764941,0.007280513427337487,-0.030211003922827273,0.06540775258398956,0.043406095027226366,0.03117319832016152,0.1896108813603643,-0.03274841506823911,-0.049817177226827436,0.05603193024162634,-0.03660358953538978,-0.043017455167476015,0.05023735904136306,0.01655643317876332,-0.0022603607819500215,-0.0997935541145073,0.11659746441731478,0.007154385568627908,0.06565982085975414,0.037012174355576244,0.006765610368551389,-0.045671259411009024,0.02190857401577595,0.05936998462718501,0.02172427300659041
9,0.017098392184821454,0.017648246824451208,-0.03503359510881321,-0.22275426111308771,0.03514585611752008,-0.02645054257722823,0.11950909371785445,-0.10683313605194944,-0.04915047363218217,0.014681471691826875,0.06169123225452211,-0.00011011524347970258,0.02763774330766866,-0.03820753191713755,-0.08421402820652335,0.03177977955575484,-0.011639146898813957,-0.002645999078246475,0.005024265571221487,-0.0002993862581706086,0.0004907654336586686,0.03743774205463424,-0.0002598474139882123,0.013575644970952316,0.017175667395784355,-0.08456419854161157,0.06116076691351213,0.05728054781931424,0.0710847023864809,-0.02297067173788614,-0.14008185287132568,0.009798802028396558,0.11632376200983696,0.0266556486748577,0.02479503279967521,-0.09095139035855804,-0.02906951069056185,0.03411424760156634,0.007544142640717011,0.0644247582447306,-0.01997797559664316,-0.11745255682353384,-0.03868484810324291,-0.0013107466860929895,0.05110820354471457,0.018056832276307944,0.056111380969301794,-0.05798324864266924,0.04485645823371298,0.025554165740976353,0.01344470555252264,0.022770172200701377,-0.03748211378116606,-0.05596685868699636,-0.03708201262490096,-0.011169476246376542,0.03202417712423755,0.01637107145027661
