,AFDL,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,CEPDL,DB2,OLQVL,OLQVR,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMDDR,RMED,RMEV,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.2832111938382952,0.47457012602084114,0.6679832053569761,-0.08347281387664562,0.781227516943087,0.8460768241648469,0.5872049758338268,0.8038532780241513,-0.6081479411667174,-0.7432095365921156,0.8624828073661666,0.26049828390757424,-0.04267936169424669,0.24240768617607156,-0.6606101547627523,-0.7805406266318755,0.5796466099013591,0.6437374833064118,-0.5916633181322903,-0.4196875152217837,0.13019182559930176,0.46280211618538003,0.11772480491323556,-0.6177651899256975,-0.6622486842256736,0.008294638785462993,-0.7005854894089947,-0.7859144507403169,0.7488755639957061,-0.04939251097386155,0.28407069482725367,-0.4337054566241003,-0.9103028026179949,-0.7581303030015719,0.6520475246435955,-0.5487897022938644,0.7710596418451205,0.8046753910964284,-0.689121507157122,-0.5729811562923488,train,5.0307434320849636,1
11,-0.45496343035547293,0.49053560024313836,0.6508867183781992,-0.07309210800019061,0.7023456212191445,0.7979341649473777,0.5529393151582173,0.7151271692823734,-0.533821557589059,-0.7365919211849536,0.9463209350791764,0.2387286516528333,-0.13477526608791668,0.3014095453369485,-0.7440734889184348,-0.7546394747458514,0.5971339169886276,0.4423164076896344,-0.6213267586652872,-0.4251730103521836,-0.041623120272608505,0.4955561773264906,0.12517025382258917,-0.564833206956178,-0.582997669668859,-0.37713719192620043,-0.661841975821996,-0.7766236613658009,0.7844680938954853,-0.037821908002858784,0.1314519142974292,-0.5505171882243451,-0.8868984006916103,-0.7252659473604368,0.7006483926777278,-0.4270712362703033,0.9574755586643353,0.813586102098049,-0.747133091461168,-0.6202734581745087,train,5.53381777529346,1
12,-0.4600786608676164,0.41773717116454645,0.6237763814795934,-0.27614105542622214,0.9846067510696596,0.712594421593101,0.5023374225834013,0.7338764508719772,-0.5063340360707954,-0.7471465128332846,0.8819683961421885,0.3106414868866618,-0.026596889991475692,0.42010406162121905,-0.7920137795205613,-0.7389540434654022,0.5529778706857795,0.6462905518782744,-0.6812514519871788,-0.46000748384442447,-0.1602262841255836,0.47289020920710734,0.1217112123927162,-0.5797534422513336,-0.6353090420750951,-0.13642219397965727,-0.7477521308108526,-0.7773619228371165,0.6542346729685355,-0.14214949545117717,-0.011708102186185898,-0.5105973146234605,-0.8870588488950593,-0.7629089086116779,0.6149405090687665,-0.33145079572306657,0.8683574026993379,1.0000000000000002,-0.697198953657624,-0.5790795922591527,train,6.036892118501956,1
13,-0.16045409202656047,0.38809873516470106,0.6660558852932146,0.15923262010636963,0.8307770109765377,0.6285777395352594,0.6033502586679654,0.6675727425817192,-0.5458186192449539,-0.6948231623542044,0.8511883553315234,0.3187831457124448,0.012129841637402272,0.5243675388798201,-0.6940779897120684,-0.837353761420762,0.4683616519491398,0.7159187519294599,-0.7034189498203802,-0.4043597116647165,-0.6150201904488133,0.49947736859286385,0.20022180646090004,-0.5927434669689626,-0.5678491157998353,-0.2948768221872492,-0.6667292416676467,-0.7744020253372706,0.7081488131549323,0.06109062364545448,-0.024254656643991845,-0.4733148449697897,-0.8566231514447022,-0.7278616168703113,0.6901955162307978,-0.39984560063873276,0.944481264604307,0.9666019968885302,-0.6957404900973307,-0.592448966509113,train,6.539966461710453,1
14,-0.36739139300631896,0.3859712357063697,0.6360039635396515,0.20356746935937498,0.8754174846897703,0.7722598851136948,0.5974873513443796,0.6948104861481085,-0.4401522203414235,-0.6747357994810186,0.8496495091708627,0.32707208046450553,-0.2593806663799283,0.3914503202444224,-0.7578955292508409,-0.7271258284985817,0.6012598886729343,0.537252220510289,-0.6578465751761124,-0.43658713708595553,0.14635885177892272,0.4346588960127785,0.09607459921442274,-0.6219547993082062,-0.4687843569574349,-0.12142274271240905,-0.6319497280866673,-0.7853252118861809,0.711992190069239,-0.015913919577516866,-0.025107214587124616,-0.5216695083712924,-0.9142931637705336,-0.7049240556735438,0.6838064961731201,-0.39124914207087735,0.9041407344614791,0.896855401632142,-0.6005523011956668,-0.6114802155482824,train,7.043040804918949,1
15,-0.3154185961641698,0.4355964300876246,0.5836290539799172,-0.15861576768512597,1.0,0.626257151322795,0.5937243902567103,0.7159097746681052,-0.5844659848089855,-0.7419320000248232,0.8626007236362734,0.35891050036117167,-0.27699646937724987,0.15098937461317963,-0.6553458481171847,-0.7005348571742096,0.6940336598483483,0.7413972486357092,-0.6232689626781529,-0.40633872849440456,-0.042994346600555566,0.47720646757909624,0.16587433569503762,-0.6372590777201486,-0.4404771479806153,-0.1636341775088126,-0.6835812867476246,-0.7770193421079676,0.6190249289209837,-0.06886565172741965,-0.050642835497166416,-0.5682310336207489,-0.8994430249142805,-0.6879582754406168,0.6652888536167438,-0.3998257583674153,0.8875187176566861,0.854128414346496,-0.6130703530216224,-0.5905791044343284,train,7.546115148127445,1
16,-0.27404964511645313,0.4286082918141797,0.5409905134539417,-0.28160884106410666,0.9219193268292211,0.7350161659831833,0.5240498818552476,0.6625519000727363,-0.5467556089188217,-0.6673940345279885,0.9512388537383354,0.35236271105543127,-0.4048882007172727,0.05341528154726927,-0.6435974002404523,-0.7570025468308672,0.49575188696969263,0.7913945286072399,-0.6682950808852282,-0.5375525983095331,-0.04523382800933706,0.41070924244802753,0.14147764641906257,-0.5692800039695955,-0.45236901980600464,-0.2160772061205406,-0.6585820262380582,-0.8028567807003719,0.6910981596385055,-0.045433637040715125,-0.17766090067334572,-0.6377109270083838,-0.8743924785570986,-0.7363058765273334,0.6499105787711579,-0.29803891402416993,0.9460938281136684,0.8177180571264058,-0.7163320950715044,-0.6005118057163781,train,8.049189491335941,1
17,-0.40470484978577836,0.35646477854074254,0.522237807968339,0.0612298858081981,0.8695122410750104,0.5547894835146909,0.5341978663689683,0.6915669031789534,-0.4771371232926301,-0.6537780164801492,0.8377667819211361,0.3638268471052506,-0.28388817525539656,0.15572530199065748,-0.6675261283726664,-0.7720551864864152,0.7468898262956682,0.6976921688930655,-0.6632711314159373,-0.5186535140061441,0.09888666067601548,0.3930220734366846,0.07292032973856988,-0.57844426730527,-0.49325683381051477,-0.47304733080976546,-0.5989355180366478,-0.765041006913279,0.6264258310308821,-0.10689602299977119,-0.3022398983508058,-0.6457347826623345,-0.8616232845089,-0.7089939208337931,0.7551900980756114,-0.2958876331098311,0.9116238908223289,0.8335365716767755,-0.7186859007063269,-0.5691218457027998,train,8.552263834544437,1
18,-0.1983784087503504,0.38258092548095035,0.6662148735704267,-0.13988178449369104,0.7918904159646573,0.26541546468183697,0.5035202248004679,0.730281446886874,-0.5861615281570254,-0.755960053701294,0.8704825024054885,0.43167777300798105,-0.20262597085559575,0.06743368463922339,-0.7322516334158329,-0.7556461531038059,0.7126673511670578,0.8133855916853296,-0.6403622820041854,-0.46243987439064516,-0.1701944237223073,0.4221150371342629,0.12279643724514,-0.571471017374419,-0.38862909153435354,-0.40255632646468487,-0.6128660797348506,-0.7811234592431706,0.6653809013613032,-0.09446536877466383,-0.25572617363893535,-0.7146619153052836,-0.7475963250118348,-0.7507476456483064,0.7144027092792675,-0.3023039435696119,0.9651704526267717,0.7702579563617911,-0.707178936755369,-0.41652294378203025,train,9.055338177752935,1
19,-0.445513470649899,0.35772253592303305,0.5771291224997932,-0.029271607607189498,0.7341677941795023,0.3960520063033608,0.45460937610715335,0.7554686569732222,-0.5383648048736174,-0.6976163031870306,0.9531555677541379,0.36350582163612777,-0.027661358943195324,0.4674196012692098,-0.6226723986845566,-0.7636777611652237,0.774327998815536,1.0,-0.6751686688699354,-0.483891737148878,-0.040431996220304134,0.3546709456692493,0.1240048993085412,-0.5192590538930166,-0.4944681169067666,-0.3016209538198231,-0.5747597756764048,-0.7630249193222381,0.6696086767646625,-0.09891546154539421,-0.4282243389735091,-0.7377368721296527,-0.6805944430834632,-0.6973114040607071,0.7420437935019801,-0.28511360619692494,0.9999999999999998,0.8524288294144726,-0.6849418614202198,-0.5628575350911976,train,9.558412520961431,1
20,-0.3042969300561974,0.38342636961687593,0.5036857423003867,-0.19286182703861643,0.91588287665934,0.3852018190028257,0.47786244085918195,0.6639312580054705,-0.5723064565555593,-0.766641522006623,0.9687299047667002,0.2400658931065518,-0.33536326242885994,0.536900135728436,-0.5265395355033498,-0.7682791513351496,0.8805922341183927,0.7151576947046561,-0.6499121255594731,-0.6097080797290388,-0.013292335012942691,0.4205388313567492,0.09092027544353809,-0.5146326907458376,-0.572456641903472,-0.2546498257096972,-0.5896460760620994,-0.7522130715103014,0.6335736849980877,-0.17047676015417956,-0.4646921511055133,-0.8080980583415964,-0.6566935440633954,-0.6547078522348027,0.7638169010927927,-0.3087035589321958,0.9054459721926571,0.8481283182995651,-0.7544479740099574,-0.62091084921669,train,10.061486864169927,1
21,-0.40901309243201467,0.32985862302175206,0.532680108643605,-0.12833920049688463,0.6611757106308139,0.5715009731587313,0.43150988341338137,0.610387558047626,-0.6575775262479294,-0.7126543391436684,0.9237908912706134,0.28379510794033314,-0.016480760613356127,0.5898145053016224,-0.5286617995727954,-0.7190971530048105,0.9236176999565189,0.6238207097938033,-0.6395271164255752,-0.6341416878077023,0.056780404654046324,0.35045107632816686,0.08163443581784802,-0.43356865227068897,-0.5998853357046693,-0.047638422073235764,-0.5811444627175011,-0.7126278682571547,0.6781046760362532,-0.09272132754498685,-0.4892401707618087,-0.7814414224159923,-0.5680477735921461,-0.5711589870469715,0.8281214103370187,-0.3071242643256017,0.8585012586499781,0.7396176976343951,-0.6039696239003258,-0.5339446319014255,train,10.564561207378423,1
22,-0.19533604740669597,0.25620307257847796,0.43164052711238377,-0.282326809406495,0.8474836770789943,0.4126656395012205,0.25574627001505845,0.460928342281976,-0.6248022202334595,-0.6673485224344871,0.9105829404046206,0.23125007803242714,0.36318124131040097,0.34441695093375846,-0.7065327098314497,-0.7361332313840752,0.7117070644705461,0.43942778185814735,-0.6962299385163189,-0.6401658489986983,-0.22401914358895703,0.20502148912373663,-0.09696394763200178,-0.3908920207886183,-0.44664206307181276,-0.15535017038171273,-0.70405029789034,-0.6450315516851545,0.6937037584346133,-0.1744010091973387,-0.4807119686524972,-0.7818614125101216,-0.24563165161813416,-0.5775127306514782,0.6658925236694162,-0.3488783235648476,0.8538588838841004,0.7493718003259815,-0.6936474856661672,-0.5634647461037058,train,11.06763555058692,1
23,-0.43513273076755277,0.24160986371268633,0.3875703260473313,-0.3165039364893958,0.6449065922025049,0.363339796031406,0.12846620699552214,0.3360404247991059,-0.32796432488267657,-0.6834155504790282,0.7115640188314558,0.2507018083343431,-0.0644994711190936,0.41775885045133854,-0.6393294574517991,-0.7391683424661659,0.40028132135119665,0.37862620929518975,-0.6371849905667364,-0.6236084821878979,-0.13816214865730736,0.20741036492247222,-0.16070343844071322,-0.3246881168494148,-0.6421272070931668,-0.25061976787029594,-0.7380010307871586,-0.6595055874916924,0.5917673449170717,-0.17087634378783645,-0.5067923006017575,-0.8378386249784344,-0.1404223524337258,-0.5258440521051688,0.572550011797035,-0.44596165784867126,0.6437369131273329,0.6869675717269437,-0.706141026744801,-0.5314627790658174,train,11.570709893795415,1
24,-0.3304184506316493,0.16182372301069703,0.2499397739151883,-0.21973572719534007,0.7557820815404036,0.21738660264336707,0.02269363342287567,0.18846558753195686,-0.532876145136355,-0.7473539066432597,0.6922815439171295,0.062351989897093896,-0.09552557551585661,0.5713269580804026,-0.5167582851602814,-0.7150905185702013,0.27892996747789356,0.19950491299570694,-0.633699332636899,-0.6119608309281941,-0.17105721429125342,-0.02473814549740927,-0.3156813855586452,-0.2334976735461033,-0.4042023167793882,-0.41631447224205087,-0.6965724872847189,-0.6668196860590198,0.6742948790986052,-0.0031358589651346858,-0.501064402971406,-0.8163297919251985,0.015864055362744045,-0.46589141064582407,0.638505751222721,-0.3797372034744577,0.6122263933128416,0.512968214927749,-0.6825866004058496,-0.5193889366848778,train,12.073784237003911,1
25,-0.3174116633312871,0.07745734115905367,0.20934057708509468,-0.22056016706640813,0.830382858812153,0.42001577162215087,-0.16469242888030589,0.045483657627836016,-0.32831286414211125,-0.5843004011803756,0.5186539093368037,0.08361933072607042,-0.6818905618444924,0.28988965757486973,-0.6168507199398989,-0.6823595595120986,0.19751918561638737,-0.1433024770561283,-0.563920650214683,-0.559653934437875,-0.533929852915392,-0.10968028784109285,-0.28494420560516753,-0.19741170001924213,-0.4599234614050528,-0.3002515458535161,-0.6936596115396811,-0.6039972319477086,0.5977656240153091,-0.14452134783195347,-0.5558725112237597,-0.7936020138403908,0.04085578354160524,-0.47221793892735,0.5478691668364517,-0.4211489613756103,0.497882759960536,0.7364647356629106,-0.770847919868159,-0.4694825149681353,train,12.57685858021241,1
26,-0.31299777144747254,-0.009214897525132382,0.14552096811823367,-0.19947547901192975,0.86479029577349,0.3379102674876193,-0.22492225221311746,-0.0259616877976383,-0.4875450645264326,-0.6558087621539028,0.38697365565188147,0.01717227628447804,0.21081955735026248,0.2720873921056455,-0.4736499872342651,-0.754097333774659,0.074745645151431,0.007240630942416448,-0.49284673182706484,-0.540149984285716,0.034297650264876633,-0.14226944383692763,-0.3554506034082161,-0.16408664745144108,-0.5153693993828998,-0.06094319779362778,-0.6955026059098119,-0.5512603545025385,0.6488703129183568,-0.14202674218523803,-0.5252804218107758,-0.816186044415876,0.09958975749110288,-0.4694089318836885,0.43827882798282114,-0.44029426759301227,0.4894291526034453,0.5202841194954051,-0.6694153403321217,-0.4860864993834595,train,13.079932923420905,1
27,-0.41320074206248736,-0.03822139224316268,0.05492028215057143,-0.21439622321927387,0.765756762590604,0.06353894678419136,-0.3352853915125852,-0.1205792580489673,-0.3402234920325513,-0.6762514203752625,0.36964485055105545,-0.1463279635226825,-0.03582552111521298,0.5492201984352807,-0.5834790046424224,-0.7724659419071098,0.008263699850945105,0.0970426879780455,-0.4179775301638391,-0.3678635725367859,-0.09116294476479814,-0.26940347467122705,-0.4261531835591673,-0.04194112156649965,-0.5846234725556628,-0.2348279344387212,-0.770522176478336,-0.5044518365752889,0.7386449939348416,-0.15733348881496345,-0.5497072734992028,-0.7915912071131421,0.2633059222784524,-0.43551108351031564,0.44586518875347303,-0.4639642201936153,0.4508111355928226,0.4876848413427479,-0.6866793463933278,-0.40525504912177424,train,13.583007266629401,1
28,-0.4812717841127906,-0.08093099434403384,-0.05015498507165972,-0.03405817855219184,0.7030135765567672,-0.0660189604147422,-0.44708956083291695,-0.2381854241907705,-0.33936331280359755,-0.48924321728685893,0.1968733228391526,-0.1887156953708461,-0.3293690302719652,0.29176896009065856,-0.45983663885576687,-0.7074826281278941,-0.074176845207644,-0.21734631259733195,-0.38194663498790415,-0.20914326165535124,0.14435618954284424,-0.34364626944965093,-0.5910904061192428,-0.0979026691246605,-0.5297836381175456,-0.007618541667536283,-0.6851121742939013,-0.45560325040595795,0.6772133771808364,-0.11673435471687144,-0.5423067189897489,-0.8492954328398298,0.23897680699757062,-0.3853061389838923,0.3783339051633392,-0.4585174530320152,0.4058518254855379,0.453501026839928,-0.6642980191637013,-0.4078830722715875,train,14.086081609837898,1
29,-0.4433418479806308,-0.19244599104843618,-0.11611606162199972,-0.12321979336439814,0.4964694946521947,-0.14399674478258162,-0.519781182720721,-0.36772528712163977,-0.36854387372914665,-0.4677143322147933,0.06563934435023544,-0.19446490684486328,-0.07292717563060236,0.4746836368238796,-0.46534589239005264,-0.6827769479188532,-0.14765081215753262,-0.16063099800469216,-0.17524150256654858,-0.13192099163208293,-0.12823571422217783,-0.4383622469965176,-0.618992882434664,-0.02890088814493097,-0.554185816176245,0.0859138432804285,-0.6756503466827426,-0.3722533590040493,0.6213184529401445,-0.07480943290370834,-0.6104501756742574,-0.8203646102624624,0.43005973361676375,-0.3781485413621192,0.29119029216600456,-0.4530435503163047,0.38035233096605037,0.3152955464862546,-0.7440100505856513,-0.4330676110413545,train,14.589155953046394,1
30,-0.08044221673098217,-0.19820651476132445,-0.19075301284751378,-0.03981561808891132,0.6818831268793751,-0.2082340143269673,-0.6351852991140621,-0.37204333477874685,-0.30402928643263805,-0.44549322977564554,0.048895764257913976,-0.2698769184051324,-0.31457535650701574,0.42140189557754626,-0.4869532397141204,-0.6828165505617548,-0.20469695108052688,-0.3485181600915491,-0.21525580622094032,-0.14537612147190682,0.14290901929301714,-0.5073029581654598,-0.5702301955762257,-0.0004862293688348007,-0.5296995296724718,-0.16144994982647431,-0.7319514109366145,-0.33370788826386943,0.7613253598663012,-0.031531150304808686,-0.6078853964994652,-0.8593097130103236,0.4207116869604379,-0.2765176582841459,0.3020896177699417,-0.4784415082585901,0.26519291749604834,0.30497556044446905,-0.6839948096742993,-0.3739602049298647,train,15.09223029625489,1
31,-0.17675215805630873,-0.27191036800829305,-0.21308234935999093,-0.09440280770687715,0.6279658191799048,-0.19463928882298331,-0.6473557016109002,-0.4513891068799559,-0.19702116324560592,-0.33612828911848747,-0.07891783600120028,-0.4020326455377702,-0.17925834270214658,0.22929153334020458,-0.4116119481707493,-0.7071313862123079,-0.21675990097624653,-0.32223605532910327,-0.11828486841583541,-0.016039928764397082,0.05576505937860765,-0.5623919466307093,-0.7229508364760718,-0.009884133146388918,-0.6236779060280311,0.05393806655924882,-0.7330116598988955,-0.21861104069173898,0.6986621093447662,9.948063624998227e-05,-0.603849792823225,-0.8337858570228299,0.4799555179160655,-0.24046033975410974,0.26895849697039464,-0.6581284438579991,0.23414058205637245,0.3264297514628869,-0.6172391879102974,-0.21865240921840035,train,15.595304639463386,1
32,-0.15227068980100922,-0.2719928503483494,-0.30147339503980675,-0.3304957543393291,0.4261384425153426,-0.27106232412587217,-0.7161456703644742,-0.5083496394457654,-0.3443554782569861,-0.3989235674619298,-0.1877500692230838,-0.362067999347107,0.5429032135797514,0.025642394821363546,-0.4720336699878711,-0.7123354112496056,-0.28321669445091957,-0.42992025795588173,-0.04667139924176955,0.052537642203665524,0.022474670691826404,-0.5907391166566427,-0.7062799594474729,-0.010096750924821318,-0.5325175026444231,-0.052952992785950226,-0.6188571634911055,-0.10744016827565417,0.6600119346827995,-0.08631547828950625,-0.42592553219834717,-0.8558729700284706,0.4099374035613126,-0.2200837878558033,0.27584592864643276,-0.582278592755909,0.12555058975418,0.21193876449846738,-0.5787338665070856,-0.27965918275659785,train,16.098378982671882,1
33,-0.27504759505350185,-0.3274981941256009,-0.33304571775636493,-0.2737229883849014,0.2929031816393227,-0.16757311539251674,-0.7519738991976357,-0.48205849868683115,-0.38301184587628945,-0.32421422353060514,-0.17044398191769927,-0.4058947201162243,0.1695052520532967,0.1582074283588346,-0.42840356399200064,-0.7042972511476894,-0.3613223054730369,-0.2937750503599098,0.052593964843759666,0.11180315198578039,0.02071735226025173,-0.6371636018659265,-0.7674946379051308,-0.0634468571388731,-0.5411914827107216,0.2080818581154371,-0.6448845682497371,-0.1165425382491383,0.7836946058265772,0.015261572945255653,-0.37140637658560294,-0.8377205042591668,0.5500432456643172,-0.27032578443912736,0.16749927020550293,-0.7031711079230831,0.06552646647269,0.20211942870986022,-0.6318602186904478,-0.311849452731376,train,16.601453325880378,1
