,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,AWCR,BAGL,BAGR,DB1,DB2,RIBL,RIBR,RIFL,RIML,RIMR,RIS,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVR,SIBDR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.49268078877562627,-0.2510381052421009,-0.3649044280150327,-0.20776035675505494,-0.33385625820159504,-0.3448930562328084,-0.4332077677783077,-0.6234498046317074,-0.33486737417877177,-0.41397584891403744,-0.42163452424421655,-0.5152775569265908,-0.0727489965254071,-0.7496463614808582,-0.7549617051001247,-0.7655853614217885,-0.7400184327072215,-0.8589598289592258,-0.789662766843486,-0.8070020110363857,-0.44113462824458294,-0.37936559238683587,-0.6594114364846809,-0.656767954634848,-0.5508524079767311,-0.6083726244834242,-0.9444437689043862,-0.5328435444198533,-0.46075756798588996,-0.4313958886771317,-0.39893592239586123,-0.896029509025893,-0.8060651978040104,-0.7281218054828805,-0.9472242491440531,-0.713439855598488,-0.6401845339469578,-0.5092514981324249,-0.8629514804480467,-0.8320903180660357,-0.4014415733221901,-0.24744315016761215,-0.46262569558692646,-0.7347103931256006,-0.7714099111896311,train,4.900181488203267,1
11,-0.45643317206988565,-0.21504279514994779,-0.34978174371718823,-0.21236041304750425,-0.3149488898969478,-0.2866768967729162,-0.38251748904907157,-0.6171854140634407,-0.2758060171394121,-0.37721192504760237,-0.41324817296815597,-0.529077697781896,-0.06446603806059353,-0.7514326425723307,-0.75580767023311,-0.7666561626010169,-0.7432467868204577,-0.8599196292649797,-0.8011233432976602,-0.8012474630931053,-0.3877725284729653,-0.33201599126470804,-0.6632981954066413,-0.670790868012275,-0.5709617645825085,-0.6135877147440866,-0.9392663188455781,-0.5636073848187458,-0.42715924352076107,-0.4139386778972215,-0.38248594818576287,-0.8912466823021526,-0.792902012576379,-0.7331030777367771,-0.9358838956600015,-0.6995890459357539,-0.6126910063268942,-0.49105115016014755,-0.8447786675821543,-0.8291496430222726,-0.39908181456558056,-0.26007703216513733,-0.4477747578100967,-0.7198580884592435,-0.7750238476243938,train,5.390199637023594,1
12,-0.41328526104195495,-0.1739191260044889,-0.3581358213038148,-0.20129198174899443,-0.3006424821364958,-0.21873174462196296,-0.32801108492873304,-0.6513581697453846,-0.22780185822097437,-0.3381463015142365,-0.41225974910934937,-0.5503844247377864,-0.04657182992109675,-0.7617574523961751,-0.7677826157452989,-0.7725232990430664,-0.7538676406637974,-0.8856821243615368,-0.8190705178708652,-0.8089346972943021,-0.32269752136824265,-0.2735089035031466,-0.687899093064317,-0.6820594533911055,-0.5934042692492552,-0.6462937884688955,-0.9543720549265479,-0.6077544248270412,-0.4029317220635267,-0.3938748652361225,-0.385498850860869,-0.8815475030290977,-0.7873635958279783,-0.750178566304978,-0.9506023453253614,-0.6689564792070565,-0.5922180393957217,-0.49476076621643394,-0.8447224541676944,-0.8194099850110325,-0.39177713359241584,-0.2547936234027043,-0.42293688722496015,-0.7332449538449158,-0.7965849756761707,train,5.88021778584392,1
13,-0.3858352987302222,-0.14103354066380364,-0.3349269569082572,-0.19913367975369162,-0.2851739786111489,-0.18259431032820367,-0.29618125990478894,-0.6583040304511036,-0.193177736024075,-0.2990987265408206,-0.40367198166062424,-0.5458843081628149,-0.03133789493304749,-0.7536033651076022,-0.7549427434972165,-0.7677678588317802,-0.7597491508008407,-0.8881612421041958,-0.8260451155459307,-0.8058887964780446,-0.28478648410118024,-0.24119058233115281,-0.6977412652890218,-0.6807749538485609,-0.6152880157075187,-0.6613973930920934,-0.9628784068179342,-0.6335069863154003,-0.378740524262441,-0.3748115126790408,-0.3778106543512013,-0.8774002798052642,-0.7748657463032838,-0.7517370834467301,-0.9430050285474165,-0.651594052997112,-0.5765085145229272,-0.48062730864563963,-0.8257665357322164,-0.8024558982827349,-0.38235200308995954,-0.24913609464258646,-0.3997889057781193,-0.7364792435373444,-0.7905258038436958,train,6.3702359346642465,1
14,-0.3546376364047462,-0.10236562066994308,-0.3274600400091358,-0.18946949298380883,-0.26020566652658217,-0.1366657380306116,-0.24772860921359047,-0.6752969731098212,-0.14791521383191353,-0.2620968996722164,-0.41342720104042696,-0.556142257982042,-0.020044341434021277,-0.7698143471724329,-0.7710057211115477,-0.7733236850363653,-0.7722716698520191,-0.9028288761818539,-0.8449284002931348,-0.8049649056941163,-0.2338866950244268,-0.1952094203461089,-0.7233368013506649,-0.6845831338678116,-0.6423101047805198,-0.6815858377537407,-0.9780596551287729,-0.6697142629039685,-0.3598968004150146,-0.35699167397907516,-0.3660946712766186,-0.8691597579378174,-0.7790574504569274,-0.7612309825207767,-0.9305975625859483,-0.6368145797641283,-0.5535453362548108,-0.46981687300371267,-0.8187070856994638,-0.8075653326016667,-0.36943016067926737,-0.24962580449466615,-0.37890043165959114,-0.7412816233099605,-0.8107738034531657,train,6.860254083484573,1
15,-0.3208924559876206,-0.07528900968855815,-0.32327832306460935,-0.1787910417692377,-0.24458828277435202,-0.10555247734936829,-0.2162783486109779,-0.6990838501693489,-0.11593802456855865,-0.22554611198908545,-0.4175416094168134,-0.5593864847090154,-0.012227462642923778,-0.7756904369017465,-0.7652417650635156,-0.7690257215663014,-0.782675350444124,-0.9157860479151908,-0.8601112495807087,-0.8059477967402104,-0.19441082713229862,-0.1568799698613811,-0.7439042475403004,-0.6826490952559108,-0.6617421162474597,-0.7003172956310973,-0.9891188710871467,-0.6963688794464421,-0.3447067675934048,-0.3354170730515307,-0.3568811861003213,-0.8777908927450225,-0.7720823238615728,-0.7600610589882082,-0.9301931728684869,-0.6220823304337,-0.5415246030463077,-0.4592617787383565,-0.8098372968963632,-0.7982894642337487,-0.3648410651059397,-0.24547754553300216,-0.3653103570554403,-0.7453283013064468,-0.8195481033807668,train,7.3502722323049,1
16,-0.33220336222433305,-0.08339203415410062,-0.3254854509516423,-0.1819854766378312,-0.24781596885052048,-0.1128984372030074,-0.22864396774606305,-0.7108806989625821,-0.12385100644127539,-0.22071925397752093,-0.42907034399528565,-0.5595882630900743,-0.01154230265702217,-0.773896016063455,-0.7610790847779307,-0.7665681053146931,-0.7818323850820859,-0.9127899862269003,-0.86083500607695,-0.8061492016224691,-0.19579446519663574,-0.161314155664499,-0.7438373798155888,-0.6879406946906873,-0.6565380025607607,-0.6923183139136558,-0.984747154503921,-0.6949754292379529,-0.3397651248821121,-0.34084849824365115,-0.35699177646438285,-0.8833421874452564,-0.7663279062398358,-0.7611305332856702,-0.9369221336802316,-0.6281614253691216,-0.5424850360143321,-0.4561896438541646,-0.8129992700856103,-0.7984166805740233,-0.3667790303841316,-0.25292668247871913,-0.36314315563963373,-0.7507558927168773,-0.8224108100658669,train,7.840290381125227,1
17,-0.30680787869807064,-0.05856940613473932,-0.3237128995259532,-0.1758429792169771,-0.24091612507179191,-0.08677011800288646,-0.2061502165323525,-0.7125848923062761,-0.09859517921740996,-0.19977667061496288,-0.4269239238780751,-0.5626423464362154,-0.0038634441462594565,-0.7761939635947078,-0.7702829746859763,-0.7650175424879566,-0.7791872566380471,-0.9125233107449953,-0.8662515406131087,-0.8026755353781825,-0.17214439946534907,-0.13867048265858195,-0.7540134274000967,-0.6832046121754951,-0.6664360420657325,-0.7001077828682021,-0.9885301566299574,-0.7147178190215199,-0.3282004645819233,-0.3309243264425849,-0.3516344161894868,-0.8716286200615567,-0.761750210543175,-0.7585345634974094,-0.9277318614559197,-0.6165372717386531,-0.5253006991751045,-0.45150852933703356,-0.8092849804937159,-0.7954025341171422,-0.3569771384334318,-0.2506516471591166,-0.353603550110456,-0.7576009811642851,-0.8244121645823055,train,8.330308529945553,1
18,-0.2888251027429365,-0.04241198658435298,-0.3269086222769696,-0.17248995143224535,-0.2288670366833001,-0.06855386171137344,-0.1859601943232755,-0.7223001428314074,-0.07823345569389509,-0.1795056871540059,-0.4241199178066565,-0.5609935620615526,0.0005281536028046291,-0.7758289945830189,-0.7620125409452702,-0.766294240031954,-0.7867491780313094,-0.9111091348550504,-0.8717437795420684,-0.8020854143752394,-0.15693554531583295,-0.12464762631851536,-0.7661025411007583,-0.6772226067585336,-0.6763636953981732,-0.7043335733132224,-0.9908684434231307,-0.7213761208615209,-0.3193678412079223,-0.32288206728499463,-0.3383353819693802,-0.8790962225634394,-0.7522905949104605,-0.7567162168719991,-0.9257252292315402,-0.6112722360830409,-0.5200441525551882,-0.43817845196894367,-0.8041001377095802,-0.7900661178912157,-0.3423986424321133,-0.24162530416034744,-0.3482490532856927,-0.7569796396443783,-0.8293234841235668,train,8.82032667876588,1
19,-0.2883023781435065,-0.035301075033764784,-0.31817726698346643,-0.17213414039447347,-0.21928434856924045,-0.057414891285001164,-0.1844931713798838,-0.7234328651620064,-0.07397214099722893,-0.17113172527175372,-0.42604610210510463,-0.5581938560013813,0.003975329222716789,-0.7811900098461971,-0.7683596856559958,-0.7612483578136489,-0.7772982237926582,-0.9061284447469614,-0.8662478356576911,-0.8042107557861029,-0.14741709775412096,-0.11701589745630255,-0.7729714300543195,-0.6731958150277321,-0.6819925448181602,-0.7138594948053644,-0.9886386968356063,-0.723776318318928,-0.31111217695920235,-0.31930652870158216,-0.33477748203753893,-0.8668925628010236,-0.744512927572508,-0.754539765787712,-0.9182018421961098,-0.6054750910375591,-0.5112004777049448,-0.44006414658762205,-0.7940256636074196,-0.7888421331697756,-0.33878460632589447,-0.24340218711432088,-0.34036121188306,-0.7544391335450616,-0.83405645246916,train,9.310344827586206,1
20,-0.2659030731897398,-0.0180341107114977,-0.313869371543332,-0.1653661657896615,-0.21254061520027026,-0.03183790503315108,-0.15649277809920237,-0.7318016098992122,-0.04862456313046336,-0.1498018343851804,-0.4264813197026085,-0.5588171786522074,0.00917952702419297,-0.7839013092200765,-0.7583941901012732,-0.7607758064806333,-0.7842109342577501,-0.9133817907395207,-0.8740696721271684,-0.7995320542773774,-0.12769101293702229,-0.09679582878786852,-0.7812678838731075,-0.6643610494726039,-0.6945970855770645,-0.7237933936498668,-0.9895734396189567,-0.7415822172340839,-0.3053641470106774,-0.3093673910759366,-0.32862020224022953,-0.8600085312971615,-0.7482144184282381,-0.7479623725515626,-0.9097832995254215,-0.597065913042137,-0.5029608436365636,-0.4282288354973909,-0.7831490157228933,-0.7777263963814165,-0.3249075305697526,-0.23326005921265974,-0.32940801483613935,-0.7537684826244717,-0.8338269941311593,train,9.800362976406534,1
21,-0.25618305277335907,-0.0180610251567319,-0.31107632073916797,-0.16148540548191037,-0.21531669868405498,-0.027216243203792026,-0.15723162065933544,-0.7353043056120674,-0.048229566177552766,-0.14574945667974842,-0.42228612174432134,-0.5538179118468851,0.01124179943455034,-0.7715142642202804,-0.7524073958720979,-0.7513091460751393,-0.7780289529206772,-0.9059286369735792,-0.8708478942134124,-0.7960465118104997,-0.12473867788953968,-0.09782936595974823,-0.7820740871511649,-0.659981997636145,-0.7011037952396616,-0.7210853733939724,-0.991379707392273,-0.7364752662170274,-0.3012571327442017,-0.31088237553972753,-0.32373785886436374,-0.8669949212610458,-0.7384020226460193,-0.7389515285380716,-0.9049854475174817,-0.5928606277415417,-0.5065855609758203,-0.41986693693527466,-0.7772471354153637,-0.7751787112998417,-0.3344630280283447,-0.2350577715246553,-0.3267562096874064,-0.7527124074701933,-0.837864171611387,train,10.29038112522686,1
22,-0.23947356895209532,0.02028700088682245,-0.30279530739744975,-0.16415276193282122,-0.19516379761993508,-0.001963542996532709,-0.13915589016097976,-0.7209608401296235,-0.025413029237994905,-0.12169194499744923,-0.42204580738101694,-0.5558668528692975,0.024244889367827493,-0.7739325430360988,-0.7665418594703309,-0.7578229460911814,-0.7785160654465122,-0.9022223610586934,-0.8730952844651152,-0.8022348987178145,-0.10141852899516451,-0.0719944690159835,-0.7963447108583804,-0.6506027614627804,-0.7036981375233903,-0.7296058516615314,-0.9902096972088656,-0.7466793875414277,-0.27926327879067087,-0.30332720027712123,-0.31016326486683266,-0.8522041918733331,-0.7319326022720014,-0.7429495066913342,-0.8937100987105274,-0.5816753440080215,-0.492903711786784,-0.41000945163710134,-0.7696891380292212,-0.7701389321921004,-0.3157955847731352,-0.22677519869591692,-0.3102332941694337,-0.7493451663530021,-0.8352350582698593,train,10.780399274047188,1
23,-0.21849891538484276,0.03373914413157825,-0.30104240726280757,-0.16069792681645198,-0.1859518501981797,0.019108434668607052,-0.11545860092938462,-0.7253257381987025,-0.012325446489435066,-0.11088405161646747,-0.42619483907417777,-0.5613845105865668,0.03204656324749486,-0.7715779915791414,-0.7688516431429073,-0.7545081505113893,-0.7665493362432012,-0.9004771560822856,-0.8686107753999024,-0.8000935553001937,-0.08338030209479935,-0.052782371741811024,-0.8052830751181246,-0.6458418112194279,-0.7049427794041747,-0.7281549951900975,-0.9784577892150109,-0.7508416127651855,-0.26145865262061374,-0.30153330008182117,-0.2975940360706554,-0.8449668799507176,-0.730267747201234,-0.7365925899432837,-0.8905035273701303,-0.576437035146006,-0.4809624918720311,-0.40667778178034064,-0.756454057435817,-0.7704273734275021,-0.31365626160998267,-0.23597339900404865,-0.2974082884969562,-0.7399978972471546,-0.834035764175793,train,11.270417422867514,1
24,-0.19992654038787183,0.04919537673203553,-0.3000695318849478,-0.15118804454600168,-0.18245115607585094,0.035050156385035475,-0.10579464223494733,-0.7262997618246795,0.003948712836565643,-0.0970133592165208,-0.4191433843094038,-0.5609133844761587,0.036014878358710395,-0.7711152845754419,-0.7692220901984425,-0.7545346964605935,-0.7677822579570925,-0.9047634062370868,-0.8697630351050589,-0.7994417820447197,-0.06521872211703908,-0.035027042273373304,-0.808584044526051,-0.6519452882852382,-0.705489391818152,-0.7309027703173209,-0.9764037433767173,-0.7549569729622873,-0.25566981005744804,-0.2999562191412543,-0.2925598121768028,-0.8431985869316626,-0.7192640375560453,-0.7355093985476397,-0.8896794249494016,-0.5642852297062366,-0.47178424580999995,-0.4011337440564867,-0.7574127502119512,-0.7632894013706746,-0.31374022702484505,-0.22979963063382713,-0.2917017194811186,-0.7382320099830895,-0.8344684523418369,train,11.76043557168784,1
25,-0.17750503157292924,0.07252490630100683,-0.3027951685047201,-0.14619517683211045,-0.17552833458307113,0.05350484940977478,-0.0889454039793247,-0.7210528505137037,0.02984225145776187,-0.08086663342966405,-0.4134132906735827,-0.5701143007807769,0.04114675014592245,-0.7742405970647536,-0.7820386360903319,-0.7589888050193896,-0.7682462020061147,-0.8954984715015166,-0.8729076439218361,-0.7977284541636357,-0.050695505233869086,-0.015800039099235025,-0.8145399851801206,-0.6582691940001185,-0.7072008362309645,-0.7301694047675167,-0.970357697481867,-0.7632293881543762,-0.2400496848538517,-0.2997570620212108,-0.2813188547124431,-0.8259374444467107,-0.7107171632168526,-0.7346705005607287,-0.8802916542573894,-0.5564790093759061,-0.45464389701459645,-0.38719054869247604,-0.7554246427131576,-0.7599285086152797,-0.30393230484766554,-0.2300828350137948,-0.28103833816555535,-0.7418249221300873,-0.8339099731855582,train,12.250453720508167,1
26,-0.17449506897170536,0.08538427546047656,-0.29511441679252626,-0.1410463283974776,-0.1760067839405863,0.05557215930506615,-0.08254109973591096,-0.725526390719958,0.04279729733316984,-0.06448673347135865,-0.4118325673891253,-0.5565493536342481,0.03866285354400137,-0.7774390058201894,-0.7700201697786838,-0.7594378134772761,-0.7783506395537736,-0.9031231874135287,-0.8750430742609083,-0.7908303897627988,-0.04034859370426694,-0.012567227630093158,-0.8099281962631444,-0.6497854590697475,-0.713991539022083,-0.7293854617235247,-0.9766270542702741,-0.7664600626905717,-0.23956958549009796,-0.29804950794446966,-0.27993561376430154,-0.8201068591287483,-0.6911336129955563,-0.7237502786198519,-0.8680178767728719,-0.5480351602629062,-0.45268053150895593,-0.37875745720108445,-0.7502749522180833,-0.7523740015474678,-0.29930366279785414,-0.21571477890608803,-0.2727414604941691,-0.7461428861216695,-0.833890090643862,train,12.740471869328493,1
27,-0.18897041662233185,0.06987018369124642,-0.2968234439861399,-0.14617080572420876,-0.172755923298592,0.043852586709043795,-0.1010830187014442,-0.7259580455959728,0.031240612825677,-0.07792347462917462,-0.4115909660433861,-0.5564869574842563,0.04024122911733254,-0.7760179335720319,-0.7768925559395813,-0.762946867454005,-0.7663195182711409,-0.8946652251954552,-0.8693986212928617,-0.7870642850720706,-0.05771994067493888,-0.028328091159871227,-0.8152694247585424,-0.6543333719644232,-0.7070796657434126,-0.7324588481754116,-0.9746902145786913,-0.7634563135226863,-0.24846367485839416,-0.3002739586152176,-0.2799045067330552,-0.8313111929037033,-0.7008091981503526,-0.7273994979411269,-0.8710521271675461,-0.5601391162395308,-0.4571604476346921,-0.3842827904343422,-0.7565215672492029,-0.7583517418256485,-0.30906896162368225,-0.22174590391148258,-0.2854595420605526,-0.7497495022977967,-0.8416349991616383,train,13.23049001814882,1
28,-0.17848618842742842,0.08162713506001959,-0.28774188038655185,-0.14124207314764886,-0.17318846400210744,0.044544354396369085,-0.08593998035334324,-0.7230523716843087,0.0418520242861625,-0.07131206614583807,-0.4177118935789689,-0.5520200391514892,0.03773854931817679,-0.7760242912965566,-0.7706508470951137,-0.7604075813622544,-0.7750723710998526,-0.8984061364113196,-0.8721975225379474,-0.7906443283557926,-0.045902430635546505,-0.019803953203650915,-0.8124262101126121,-0.6495432052844189,-0.7163190369907984,-0.7259706213025021,-0.970989474473921,-0.7712391865625774,-0.24135187736853153,-0.29931215621919854,-0.27431826369376044,-0.8183043450240151,-0.6942907921565207,-0.7231851120583673,-0.8593762439041165,-0.5481109471222184,-0.4452967741749214,-0.3724518078236748,-0.7442061821470508,-0.7495836831891647,-0.30303103422297833,-0.21447314311743454,-0.2790507727659957,-0.7439063894011322,-0.8315857333914056,train,13.720508166969147,1
