,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,AWCR,BAGL,BAGR,DB1,DB2,RIBL,RIBR,RIFL,RIML,RIMR,RIS,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVR,SIBDR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.6541866075032047,-0.7630500705591632,0.09943618318022174,-0.73592652041001,-0.8009070709724008,0.24892770980926993,0.17464123998894832,-0.14424736417473027,-0.16324053831385554,-0.05485688117075038,-0.6907027225162866,-0.5136276657595409,-0.5541963731419057,-0.7499041407790217,-0.6944881525067187,-0.8322984209651025,-0.963295963946399,-0.7520961228761689,-0.816268879402404,-0.9861221477112863,-0.46209541615875815,-0.7642754878828099,-0.9304107123407336,-0.6027514688168407,-0.94140129195478,-0.7255920367800139,-0.9453313595886071,-0.8779539882608434,-0.8055499767869074,-0.6562113833868803,-0.8001557597858276,-0.9327086737658148,-0.7968032289616064,-0.9402727195585705,-0.9645355663150948,-0.807717629480778,-0.9270552823649116,-0.3175848123473931,-0.9430418128759239,-0.9928558402838844,-0.8571707388099504,-0.38146937111404466,0.21610321804660027,-0.3334064540249443,-0.8502277810636799,train,4.900181488203267,1
11,-0.6879936339742061,-0.7018741465998317,0.05999854436176699,-0.7955177259929812,-0.8463570977109242,0.3834413934698946,0.21906030189734982,-0.3345643507566346,-0.1692304223950084,-0.08424565115831872,-0.5713258666572787,-0.7963921618367031,-0.4193668685169819,-0.7007156357417468,-0.7542400323086884,-0.8663472089699672,-0.9517735143471278,-0.6596336136768872,-0.8583456546955475,-0.9816479506303528,-0.29898088516940113,-0.7545470186304871,-0.9456703629420431,-0.7761819603005468,-0.9525580220258919,-0.8223130638445525,-0.9152761636912068,-0.889397624560851,-0.8841861344210759,-0.635086293509243,-0.7819841942358107,-0.8297918618792791,-0.8164889994923794,-0.9756594595570833,-0.972492019289547,-0.7818289184441989,-0.9625016221550488,-0.4216493812834352,-0.9253564493313464,-0.8736457805219136,-0.9218881484162195,-0.31974238320017656,0.08483424409295748,-0.2851739671728021,-0.8763278545473114,train,5.390199637023594,1
12,-0.6117710277908156,-0.6141960698226392,0.18972670133666614,-0.8203004168021233,-0.8771608417308427,0.21667663602881926,0.27452361183547347,-0.26609864204742517,-0.02748813170257769,-0.10104408590941727,-0.4190248875821979,-0.48891514352427856,-0.43196946376362255,-0.5853656053721883,-0.6730763023543236,-0.9101254820048676,-0.9614421440386106,-0.6402103921528405,-0.8552315107335269,-0.9966026182812007,-0.25352298326176814,-0.746760249225778,-0.9216135842795893,-0.6715773869094092,-0.988037417752287,-0.8198950381679391,-0.9028983218841875,-0.9005846247766586,-0.8506495732716468,-0.6204029951369918,-0.8542359776366069,-0.8550823844914042,-0.788780348896235,-0.9456016117874599,-0.939395115514113,-0.711714238508464,-0.9180500366283888,-0.43618913421124406,-0.9336780959611437,-0.8867660582361687,-0.8564007057937237,-0.2441794836891913,0.04050889294862903,-0.23659417372617608,-0.846528996344641,train,5.88021778584392,1
13,-0.5931691599727864,-0.5364696807564554,0.2071036848935095,-0.7993723344118142,-0.8189805435526682,0.39374951505897804,0.23274144791816553,-0.3235537095461817,-0.07935641620521361,-0.00218391884751723,-0.6420094983125018,-0.3271801448394921,-0.34760103452823354,-0.7867480141023336,-0.7401253589967496,-0.8592635556035904,-0.9455887875857991,-0.7681816536722932,-0.7964210849415634,-0.9856615859885736,-0.19139419055293105,-0.6892419997050583,-0.9312028499350338,-0.7023754450082849,-0.9675803619936035,-0.8792071478140182,-0.8764133515002414,-0.933535142617727,-0.8115387884149873,-0.5658751234275186,-0.7862717853434432,-0.9346047357887314,-0.8277259839790019,-0.9358552583868467,-0.9099271305343437,-0.7408017874982213,-0.8867788569369661,-0.3367455128802872,-0.9195603482358874,-0.8948810562197527,-0.9058047472074613,-0.29732125722569913,0.183437676237993,-0.3415195468540698,-0.8928649692868816,train,6.3702359346642465,1
14,-0.5443498370224952,-0.48052787613181125,0.25253040342815103,-0.7843210634480504,-0.8072939600360228,0.28562596736864854,0.3325825157889073,-0.48272773992685447,-0.010583950968529487,0.10107675198429211,-0.5147651320615209,-0.4316855206268594,-0.3865308533890953,-0.7595070291106641,-0.6953301127395234,-0.945097783318458,-0.9816487810335046,-0.736565477548602,-0.8265540563873731,-0.9739036523100135,-0.18024542136921873,-0.6973697955070539,-0.974997056988799,-0.726098904715752,-0.9890853382048632,-0.834056210964608,-0.8730795539164223,-0.9416580635252078,-0.8687410415774586,-0.5147786244619683,-0.9175160009565575,-0.9436464182731431,-0.7747947851279576,-0.9430872968480203,-0.9433248270441777,-0.7613485032610019,-0.9103265242340374,-0.3692441055289052,-0.9156209749751009,-0.8698152557107677,-0.793084315102548,-0.3690362624091398,0.08131477501075213,-0.3087990377334411,-0.8792586047431319,train,6.860254083484573,1
15,-0.653330274847849,-0.5751706945514699,0.21246424550757026,-0.7532716362909806,-0.8161658296549756,0.10005385388894528,0.24726570823378236,-0.33160113049682716,-0.002842930177041625,-0.04229498263038045,-0.5453769060495504,-0.5715017874017083,-0.4233834320422065,-0.6545471203211369,-0.6980814129350705,-0.9417213643164131,-0.9771676508426091,-0.6613936677798504,-0.8527136620259465,-0.990554350965386,-0.12232663175415293,-0.691337315046945,-0.9209270650311959,-0.6463470596001122,-0.9840058438677765,-0.7995098889659962,-0.8723128431906148,-0.9911693856482102,-0.8551173987822648,-0.5482191543397037,-0.7777004546410218,-0.9234473934925391,-0.8013594324555213,-0.9010807859951808,-0.8844535436941876,-0.7826842179223957,-0.9074289356662391,-0.3898622349776032,-0.95918750826569,-0.8999732895053171,-0.9233054824829182,-0.28307910202776043,0.05614802431908217,-0.4360435291436099,-0.9043781111340055,train,7.3502722323049,1
16,-0.5789425377451005,-0.4525757840685768,0.17644952902315736,-0.7317331066726529,-0.7229665007141266,0.2376277976752803,0.28501685555994727,-0.3902339731270078,0.06208729740469754,0.019571327340124123,-0.4542334281126318,-0.49161121004460007,-0.42079660999989166,-0.7364193781535988,-0.7353318065285852,-0.9069713545273338,-0.962902826276299,-0.6626813424018461,-0.8632779970668583,-0.9661405327804464,-0.07118203315277638,-0.6951316177554934,-0.9443149275029074,-0.6708221017464859,-0.9760614642308507,-0.7740501387925053,-0.9528003506178079,-0.9714356261434401,-0.890871118916917,-0.562388079403592,-0.7336583924867914,-0.9141050842580857,-0.782753284057002,-0.9212321071337598,-0.8962329752929495,-0.7381441880560293,-0.9129221629248022,-0.40929922535235586,-0.9041684475324505,-0.9350952856389793,-0.8423115202992897,-0.2625762572080148,0.15007021608509796,-0.3820481448636399,-0.86035297368489,train,7.840290381125227,1
17,-0.5332877430285844,-0.509754794396801,0.042319633698968406,-0.7537273310707819,-0.7636429870297664,0.2524505580961163,0.17334695720902737,-0.35412035431435396,0.1186209184542506,0.08626337860862643,-0.47124159657763887,-0.4631437531095538,-0.47712634645352525,-0.735611785424648,-0.7045204050575073,-0.9226862879376517,-0.9807026936322883,-0.7167005161545545,-0.8764609556262906,-0.993615253905131,-0.09410415330635191,-0.7037294769699651,-0.9038697021672664,-0.7123317861272687,-0.9732117605575038,-0.8500498785565581,-0.8891123706006439,-0.9433767476042438,-0.8798395877873602,-0.5917933162068029,-0.8595761577740383,-0.9044577659840267,-0.7893003503819536,-0.9006064379584642,-0.9302322572715834,-0.6529680709298609,-0.9002959212636074,-0.1462989248871529,-0.8933492764808004,-0.8840774700291479,-0.7765127271780015,-0.2741250947989351,0.12310865605064558,-0.31726873989002913,-0.9203403325956513,train,8.330308529945553,1
18,-0.660491562407896,-0.44843920401400716,0.04748262742092302,-0.7874222981023247,-0.71652355075786,0.3052354620986071,0.2324000314684289,-0.2992279376906867,0.09158849472607078,0.04828268833871974,-0.4716225283249781,-0.28366651925805153,-0.4670805989521216,-0.8094556214222455,-0.6698881227528546,-0.9334523865641902,-0.9616355166324403,-0.8083477899756918,-0.8318382576628387,-0.9791137298844194,-0.007351788840821216,-0.6639246300938899,-0.941390619550616,-0.5996209811362048,-0.992626065381111,-0.9220701769604442,-0.9243164690236569,-0.9512235902999336,-0.835207662345604,-0.48863101843505274,-0.698012334028427,-0.8585542423984498,-0.6891431118374625,-0.9274018985207682,-0.8959645258633236,-0.7122438844704626,-0.8320883622859182,-0.4236110391606316,-0.914913868498602,-0.9718069158326791,-0.8634833710564646,-0.3557351582569469,0.062191197538794096,-0.32942195635205873,-0.8574456214531474,train,8.82032667876588,1
19,-0.49074986225600437,-0.4971455655585598,0.11004182287126274,-0.7441615703323252,-0.7389252300475788,0.3848249151055039,0.2285176594159417,-0.3606499435887085,0.15723569872917698,0.06930905780969487,-0.5079545204464735,-0.4005196394992758,-0.45556989368519074,-0.7806130239597155,-0.6611009140420376,-0.9366812388893909,-0.9628644713816552,-0.7379714028230662,-0.8970799525585177,-0.9762747344972358,0.0023374849653325924,-0.6242042717396648,-0.9218424240290538,-0.6180201621752618,-0.9714792325249318,-0.9191858952116585,-0.9399001265181216,-0.9299344605878911,-0.760439051731064,-0.5023368090658511,-0.8402367137234108,-0.9024873632212923,-0.8070150676620982,-0.8945174266929328,-0.9047004524828337,-0.7183601375939976,-0.8678136320098974,-0.4078487036825982,-0.9276887188584378,-0.8528917848616189,-0.8440189203952742,-0.30001336996880523,0.15260308216321428,-0.30523786896378935,-0.8431963319470047,train,9.310344827586206,1
20,-0.5434891622378656,-0.40894967299766705,0.07028628980865048,-0.7313414930076849,-0.6880060666351491,0.22887413775455112,0.25539213459751386,-0.4407889187211833,0.21144841310241924,0.07578970801865714,-0.2527309207223951,-0.5149878717838734,-0.5183927748783914,-0.640729819513205,-0.7016378683469033,-0.935373804329829,-0.9753585783119052,-0.6734810819955985,-0.7864846851540014,-0.9851464044552865,0.00777171402995358,-0.6844860640023596,-0.9710715751326005,-0.6320968188343005,-1.0,-0.7933726578764748,-0.9510052052294007,-0.9568151461950785,-0.748225222749505,-0.5613056806366306,-0.7393643895699551,-0.8114768491072569,-0.7974718023003875,-0.9209494865685635,-0.8388074376663659,-0.6992234035355873,-0.8433209489737808,-0.4238735145103969,-0.911675258655109,-0.9198089352522613,-0.8789007178059768,-0.45390626041187043,0.10956863084362167,-0.35289541612755615,-0.8829802210946649,train,9.800362976406534,1
21,-0.5266577564293192,-0.31641715264968173,-0.007475724401670769,-0.724944220576045,-0.7714943395355693,0.3415613751539581,0.2702589570268539,-0.17182998085350154,0.12907505869691382,0.12205901542984465,-0.4123642211937806,-0.2789779292751121,-0.3246875719950546,-0.7382177989365567,-0.6879132790751514,-0.9615545306710696,-0.9638569042805661,-0.7010871241643093,-0.8412165642157762,-0.9788935495721436,0.058948495799337586,-0.6586540824853759,-1.0,-0.6277497855685641,-0.9818599791968399,-0.9679476058292852,-0.9725760990954311,-0.9087192109606939,-0.8368396613758452,-0.4037661783420916,-0.764734432623343,-0.8499868135260219,-0.7686389580160706,-0.9183726400296801,-0.8954632046393236,-0.7201963958363102,-0.8977104582506655,-0.3264537162710538,-0.8949645314778927,-0.8805236912369083,-0.8361663738817139,-0.24306306348479512,0.1687105796803372,-0.3322241333665279,-0.8137113965922763,train,10.29038112522686,1
22,-0.5763947131671118,-0.3097247509155132,0.009759598236259492,-0.6799869291369385,-0.7763027433149862,0.33591036098364335,0.239427272618304,-0.21035190112584146,0.18312539556052365,0.10457479779365642,-0.42098852436441925,-0.6038536459935862,-0.3280007364352503,-0.746985948565166,-0.7145140639667227,-0.9521553842897789,-0.9684834634469863,-0.7459423472517093,-0.8247213323811846,-0.9836894439667121,0.07448545321421429,-0.6247173474905373,-0.9134369640006469,-0.6426065627885016,-0.9954734029274757,-0.8641893650242888,-0.9485713308487179,-0.9200695250482651,-0.773646288366794,-0.41177018852742564,-0.6329550102737509,-0.7992081637428268,-0.6781933662667607,-0.8944143528407971,-0.8823512288838649,-0.6358030640631911,-0.8127325347582524,-0.37963951082883485,-0.9530881745888189,-0.9074243111596706,-0.6639225109257081,-0.4025598392284425,0.22643415903416453,-0.3398987778461653,-0.8338900845654399,train,10.780399274047188,1
23,-0.4913796031196026,-0.3088445040207891,0.051502251126283705,-0.6381001595531932,-0.6566833177053578,0.33441099498069393,0.2900232055098644,-0.25420387206731143,0.20820679459548286,0.10456444453776315,-0.45812445707883087,-0.6578164406788019,-0.3942101876321328,-0.711845485115523,-0.7074160912463187,-0.9763804409974066,-0.9759802472292585,-0.7084935380653796,-0.812632564019747,-0.9895531344838517,0.06141699436217718,-0.6105371012141769,-0.9288968493827379,-0.8120290800873897,-0.9768930986097498,-0.8354549791811243,-0.8887379312077507,-0.9411758987609532,-0.7427864637223894,-0.50010748927212,-0.7311856444673099,-0.767413247099681,-0.6354343869553915,-0.9242771727851472,-0.8931053777212847,-0.7036609144522046,-0.8769107729515928,-0.31062230833255633,-0.9078969356268742,-0.9085279902555786,-0.7586231138070298,-0.396123777855537,0.11330493132367869,-0.27258372588059476,-0.8720628840354374,train,11.270417422867514,1
24,-0.3764711470300791,-0.33656627090824576,-0.026684007641750274,-0.7703853761015143,-0.6517656674248667,0.3403606980560192,0.24110381240909917,-0.152054836973874,0.18593691356800024,0.15488967770539586,-0.5517730154905047,-0.6367726443461119,-0.4233491213986741,-0.7563852420911903,-0.7147035745067198,-0.9684376783217925,-0.963324730117382,-0.654791393511016,-0.7785021131614636,-0.987584901354262,0.07351619703235968,-0.6104587573120976,-0.9234024950133838,-0.7642040978580702,-0.9878159539879596,-0.8363874913254685,-0.9234918030847855,-0.9514802263841338,-0.7174223007089975,-0.5914274457439694,-0.7249695458576284,-0.7506161026605519,-0.6280602706483923,-0.9344032394681413,-0.9487876112205392,-0.7134102633244089,-0.8119017487183572,-0.28710313554434297,-0.9071004378675418,-0.8837261423741658,-0.7838351737801095,-0.2328496293382767,0.4043889558911067,-0.33514552461536373,-0.8498250569323208,train,11.76043557168784,1
25,-0.46691041751504814,-0.3030842688490163,-0.015790701064221757,-0.6433589211631474,-0.6401332359649656,0.30750087335844456,0.2844612643078763,-0.27278877222110576,0.3461265237420912,0.17106257626959365,-0.4750855610834903,-0.33112572638193905,-0.39815668072226396,-0.6721105655524375,-0.7643470900347772,-0.9942409667163647,-0.9718091524367344,-0.7336944930940245,-0.7867197606593098,-0.9648156942781269,0.02798949951154306,-0.597495145750381,-0.9190347363337011,-0.7167910284496214,-0.9692646561802848,-0.7974605308813325,-0.8408073828025283,-0.9993506329384638,-0.7474727612285479,-0.5877522561657492,-0.8058970218835931,-0.6026803391489339,-0.6023127685126719,-0.9254003376155204,-0.9005346348279174,-0.6310013210233061,-0.789418835029088,-0.2498730793538959,-0.9287724150842753,-0.8562200067541036,-0.9141210185086195,-0.29268135872842027,0.16950828489943226,-0.36395546556288194,-0.8676114633146647,train,12.250453720508167,1
26,-0.4943156451054841,-0.2975805648125037,-0.009352603637164725,-0.7953997948533975,-0.5538098777229237,0.27748600872917417,0.22456801929485226,-0.22156905267969174,0.24382507163251432,0.08055314145653436,-0.3843231676675941,-0.35324499710711055,-0.43396951205288725,-0.7530123548114542,-0.7440468141163608,-0.9834433573247178,-0.9767409526396957,-0.7231212241074156,-0.8438723525176266,-0.9873464874751146,0.008198617304621791,-0.6710616059578234,-0.9524409389911028,-0.717011595648354,-0.9802959692616157,-0.7941642088827205,-0.9978651639527436,-0.9526778614437335,-0.7420338014867802,-0.546471742737006,-0.817856596251245,-0.693281861126269,-0.7368198194851985,-0.912871240881893,-0.9395244887332098,-0.6159194147902227,-0.836590515684938,-0.38133869335626513,-0.9088849796113067,-0.8651419610599587,-0.7804051900604598,-0.3442013499321671,0.27044589497317095,-0.3115711943817977,-0.8846981057733199,train,12.740471869328493,1
27,-0.4219754862535715,-0.3079769068161764,0.09400612339545389,-0.7148298431607651,-0.6323890279295417,0.33897690654290313,0.2444997835907241,-0.28838360264953167,0.23427350140996306,0.12419350580727495,-0.5200403064620785,-0.2452079479283138,-0.4002476655955647,-0.7781766727858216,-0.7358735986289411,-0.9829638073374096,-0.9656116407105245,-0.6715352406742582,-0.8133326557864592,-0.9806201998362767,0.061562729028853624,-0.6097260114044143,-0.9041007422989373,-0.6766824984946987,-0.9722113015881246,-0.7838740458015268,-0.7240078230192378,-0.9320419872187453,-0.7532885155028325,-0.46204831760247445,-0.814647377556729,-0.654083757384659,-0.6100632668474291,-0.9405707330532789,-0.8868598855693877,-0.6607207473871104,-0.7894677072660236,-0.24052066820698248,-0.8728943661331281,-0.8019575698544941,-0.8190570883058912,-0.3201260625468515,0.2124514851771382,-0.32099537456634,-0.8401367991881616,train,13.23049001814882,1
28,-0.5797748743618587,-0.2890510437748156,0.07641054174205619,-0.6834991586338293,-0.6438269848936482,0.24213576705657935,0.2672956520715104,-0.4369297021528392,0.3327678211139009,0.11550662618525553,-0.5824221585488278,-0.48015524656514685,-0.40330557729488614,-0.7126666508315151,-0.7160763344958596,-0.9508090975765658,-0.9513084612495706,-0.7094197152806978,-0.8258400047891182,-0.9620332505460245,0.12977006938580393,-0.6208877132183059,-0.9178487303244575,-0.8386374729272091,-0.9898184207386805,-0.8367019430950731,-0.9105831521371971,-1.0,-0.7840653623486709,-0.49510121605374835,-0.857612334074492,-0.6658708111097151,-0.5292352263863611,-0.9247914312356577,-0.964351209477882,-0.7412662101986704,-0.8620143271851199,-0.37577836028886114,-0.878573533359778,-0.84031158828076,-0.7910387131238448,-0.2802017789646888,0.21306654457578356,-0.33975954949183174,-0.8418693504709998,train,13.720508166969147,1
