,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFR,AWBR,AWCL,AWCR,BAGL,BAGR,DB2,IL2DL,OLQDL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVR,SIBDL,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URXR,URYDL,URYDR,URYVL,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.5251628189308583,-0.6132013156836121,-0.18915465812443474,-0.5186560826915864,-0.49570437794060973,-0.763035321132568,-0.8201137687866388,-0.3620269430148253,-0.5261609499041183,-0.8229881040597395,-0.8278123017110115,-0.15933276420833495,-0.34932239280801836,-0.2495862137843836,-0.04128528363225645,-0.8789206443673082,-0.8628426421695413,-0.3556325272015865,-0.5909839356388267,-0.5428936730518087,-0.3496303541686207,-0.31339161556892775,-0.4131979216951729,-0.8478348258704823,-0.8385525333575292,-0.2851697657931159,-0.7648158625241934,-0.7300850546650016,-0.13896602778196596,-0.3062725065808538,-0.521116483434608,-0.06510863949578512,-0.6333643296233578,-0.4827766127814662,-0.409213160370324,-0.6720537810099347,-0.8261122612458417,-0.8612222164495169,-0.7585433491866539,-0.8875799233556125,-0.7994018962596712,-0.7648254847203594,-0.7703686688102251,-0.8033148350348204,-0.754481016859897,-0.08943496076766852,-0.2510078752317022,-0.43273942959198397,-0.5972805669151235,-0.3817450008421277,-0.4808768738799809,train,4.505632040050062,1
11,-0.5236607679969254,-0.608796652077472,-0.19405109465433829,-0.5239740801844074,-0.4968611186016478,-0.7672429705587192,-0.814587131034051,-0.35860251579612584,-0.5336822000001393,-0.8335869957612654,-0.8155521674001314,-0.1705928505369181,-0.3570104873629792,-0.24278237354699614,-0.043980386663369536,-0.8799769995404251,-0.855877507477908,-0.3506667050518334,-0.5917381979753761,-0.544783547973217,-0.35407828118919205,-0.3133850196878275,-0.4169824525733513,-0.8469983261212892,-0.8397737950727028,-0.278269110316101,-0.762589363334939,-0.7254489743478553,-0.13643676277660047,-0.3072034062957417,-0.5194174557227825,-0.06947420511782268,-0.6327212544550597,-0.47983674557880746,-0.41154559260497603,-0.6706304859705312,-0.8303023790166758,-0.8580624607232645,-0.7490558591298008,-0.8824979559158861,-0.8030522580540347,-0.7625203191191535,-0.7821071335117047,-0.8072406922881823,-0.75595825469989,-0.09463018810894652,-0.2430456224923631,-0.4281835583935223,-0.582739919913012,-0.383977862193942,-0.4730553873863779,train,4.956195244055069,1
12,-0.5194455089787334,-0.59960790986942,-0.1832239521707194,-0.5142191386773407,-0.4878820500688895,-0.7453909713615978,-0.7824392541940141,-0.3653805306949701,-0.5425555810391822,-0.8020868066236335,-0.8081013306506153,-0.17491253071836332,-0.3667396099434365,-0.23675358433487506,-0.040049211466829895,-0.8850252324416912,-0.8580310215952703,-0.36809203440697025,-0.5888283094555842,-0.5287342064498106,-0.36320115408678677,-0.33384924145586925,-0.41623779300271935,-0.8256533405880186,-0.8216937296572486,-0.30156103709905113,-0.7568759801849922,-0.7293622700868498,-0.1461589267613739,-0.33298234530919324,-0.5357851291395139,-0.08188780171249832,-0.630748159949973,-0.4816893720934966,-0.4236757519608235,-0.6814471464366707,-0.8296317003487996,-0.8614988081680395,-0.7498466925429357,-0.8791340354888707,-0.7995289815094779,-0.7591345053267354,-0.7706504088535602,-0.8076470893672301,-0.7536933515367757,-0.09462422887940716,-0.252007726477295,-0.4399548763816644,-0.5806838109823584,-0.3949929647030957,-0.4812095013923774,train,5.406758448060075,1
13,-0.5053505142824863,-0.590953731176443,-0.1863200620418218,-0.5209217781529908,-0.47967234149724314,-0.7299997050848794,-0.766638693048357,-0.3729865987667027,-0.5628544128477893,-0.7814055519876354,-0.7969135049792186,-0.17779844670656336,-0.3864870969686538,-0.22694626173845814,-0.033683628483079514,-0.8877624506004117,-0.8644281565575683,-0.3839312819792,-0.5936297730291508,-0.5118678192140323,-0.37788758534622535,-0.3477027189102243,-0.42224385756739724,-0.8101829459259982,-0.8108330329354871,-0.3201048042484386,-0.7426419302828628,-0.7327773184097188,-0.16364957675759842,-0.3509441417577681,-0.5494484271376772,-0.10677447320414528,-0.6343706532991884,-0.471118473542525,-0.44137299873233293,-0.6949819768553456,-0.8381284856492597,-0.8652141136427944,-0.7568929800732322,-0.8689342782804084,-0.7952309178382301,-0.7635611016225355,-0.7773280846685295,-0.8060233892139466,-0.7503946653669258,-0.09592295568291782,-0.2703548300399749,-0.4406723029817415,-0.5706337681787975,-0.40962775826268566,-0.48918196718380674,train,5.857321652065081,1
14,-0.4847344800138387,-0.5578325732801013,-0.19506399193551718,-0.51714693208764,-0.4636249426853838,-0.7143230384045578,-0.7400208166597452,-0.3683935967225854,-0.5634502160500476,-0.7591204354989664,-0.7665687924095883,-0.19060362129806446,-0.3904606413939629,-0.22166891650557752,-0.03225514641281195,-0.9023490248086194,-0.8766590947983678,-0.3996587359894122,-0.5826164776161472,-0.49771919153098804,-0.3923325584535846,-0.36737494822885297,-0.4294247415553184,-0.7878322804596558,-0.7843231612032373,-0.32701953455452304,-0.7323251376363231,-0.735926571282225,-0.19557266070948556,-0.3898616951213006,-0.5502526862126519,-0.15080075405967358,-0.6243258384706067,-0.4684012605600005,-0.45687056755063343,-0.6960825825993517,-0.8493299300259314,-0.8619783309800038,-0.7515386363059684,-0.8630527042019105,-0.7873033344295947,-0.7580627135466432,-0.7766547067513185,-0.8096336289579666,-0.7625241023804997,-0.10630839972141184,-0.26937785378086754,-0.4502227415105223,-0.5423482554851401,-0.44478914333954084,-0.49683887147948136,train,6.307884856070087,1
15,-0.46284600899133366,-0.5327034639145328,-0.2055542562058401,-0.5199875479685162,-0.45696911141546287,-0.6725209733404599,-0.7031668145548788,-0.38554194843248657,-0.5817515190374248,-0.7085649126191753,-0.7282757394795134,-0.19316764336547498,-0.42057477854734393,-0.20137583092683994,-0.04983827170965338,-0.9087305526973708,-0.8830934622909304,-0.42740582172002095,-0.5968160249618213,-0.47262503957368274,-0.4211616755406102,-0.3875504330312275,-0.4372691510642147,-0.7621050950069789,-0.750949568202227,-0.3444127848189898,-0.7338477724656796,-0.7434415795632099,-0.2400333087112456,-0.42746140239516917,-0.5787499900519205,-0.18924023940040655,-0.6183852402521496,-0.4491795190622138,-0.4819696941924939,-0.7045548683465894,-0.8358329277079233,-0.8615496645520133,-0.7439588924491942,-0.8571337779102502,-0.7728814784926414,-0.7416324129885729,-0.7746359786606476,-0.8099217005980943,-0.7633748033587042,-0.11027426047154508,-0.27406161698842363,-0.45307210269644094,-0.5153904173115901,-0.4565032075194135,-0.5181494669827101,train,6.758448060075094,1
16,-0.42399181817472137,-0.495334535583487,-0.20429114904945386,-0.5100556167864956,-0.434435845550085,-0.6271476063671898,-0.6780009753004247,-0.39369010146134864,-0.5997602378531423,-0.6616508750605935,-0.6968963020311332,-0.19928225739027788,-0.42880108455845917,-0.19998777125495903,-0.05257132179053581,-0.9311652284395094,-0.8905426157133697,-0.46031304401065903,-0.5914626713438329,-0.45556964854596976,-0.4432646261508476,-0.4207263721929998,-0.45708956167354753,-0.7296270496101528,-0.7156073172718206,-0.37620009550264644,-0.7229394359222239,-0.7560660891587051,-0.2886276238490422,-0.4791519238638562,-0.5990539957181592,-0.2473410340372169,-0.607285257494605,-0.4484704238163367,-0.5083263985839176,-0.711180446922481,-0.8341607287842372,-0.8540601033584849,-0.7488376004118417,-0.8606024211301017,-0.7651657299689195,-0.7356316660420145,-0.7755102581560418,-0.8087510511389158,-0.764025754925723,-0.12026014815087818,-0.2844068286988794,-0.4709638786335239,-0.4839909667441779,-0.4895362440067982,-0.5376748140258762,train,7.209011264080099,1
17,-0.39249308238928116,-0.4462042962534703,-0.21463969647573863,-0.504090455514186,-0.41623227945159913,-0.5808506276316105,-0.6256291590890742,-0.4019552562345459,-0.6086990343805903,-0.6116042663669465,-0.6432135522273152,-0.20965934159426314,-0.4437360274441112,-0.19292002842354916,-0.054050112061892586,-0.9399955757204559,-0.8934875025046627,-0.49162524200089963,-0.5876237783240954,-0.4346311134775909,-0.479220660014901,-0.4477290721349746,-0.4630794009100988,-0.6872569307508378,-0.6717999236398342,-0.3952082067160063,-0.711388480660579,-0.7630420334177345,-0.3323787084299068,-0.5303427125516709,-0.6260936138827464,-0.3001833977498414,-0.583595571306854,-0.4388397316528546,-0.5360536391148297,-0.7132916901793112,-0.8343396552193478,-0.8445741475424788,-0.7401049375690045,-0.8480806177404046,-0.7432628515063301,-0.7162541453419254,-0.763901638347732,-0.8079635982451947,-0.7649406222016463,-0.1334369119150278,-0.2919269599107566,-0.48709933110829906,-0.44359223591572544,-0.5258952737172233,-0.5491754214807149,train,7.659574468085106,1
18,-0.3493640394326882,-0.41225440944561137,-0.2031716413052806,-0.4818173685985312,-0.39554086702931335,-0.5266483963870183,-0.5989555768970044,-0.40149603653599225,-0.6150893743129697,-0.5685371076859871,-0.6098813502781915,-0.2030804456000333,-0.43567611210826246,-0.20308954321762507,-0.05706534706189548,-0.9487377899550814,-0.901703230415717,-0.5154036083882587,-0.5780855581302901,-0.40191516244101183,-0.48306989341475887,-0.47287779346171055,-0.4684905037554089,-0.6632048227673822,-0.6481645889206771,-0.42618449002868697,-0.7007735752081317,-0.7574725893420691,-0.3654446160130991,-0.5668055388050326,-0.6441908604016201,-0.3375417633351187,-0.5721794610408549,-0.4463478722962245,-0.5500879362688543,-0.7133848638342446,-0.8316167833880018,-0.8411380423468386,-0.7407380456759399,-0.850941517728086,-0.7139407555923112,-0.716954112004189,-0.759112677300662,-0.7983786164102579,-0.7649420234770423,-0.14094924544605403,-0.2895495914102565,-0.4917391108960929,-0.43054126113262225,-0.5610982402555822,-0.5633145743245933,train,8.110137672090111,1
19,-0.3076632189398063,-0.374193501526345,-0.21392668900558232,-0.4812415807495374,-0.38158716194551856,-0.4808168302800061,-0.5628375379085776,-0.41699914104229285,-0.6184163480301516,-0.5216695561565247,-0.565845579475609,-0.2087349052977272,-0.44470939438112855,-0.1992431861386262,-0.056878630473655795,-0.9496156410903014,-0.8987560595604748,-0.5415432620629546,-0.5717771782850902,-0.38534638916106395,-0.5109240585322443,-0.4961835884264014,-0.47292574523669095,-0.6163519201377521,-0.6093280053381989,-0.4496414352859713,-0.6869008415266998,-0.7583660427901409,-0.4035757270934576,-0.6006965064174805,-0.6695425632420534,-0.379521449872416,-0.5459839793005984,-0.4355755817435593,-0.5691786819040131,-0.7107324658007643,-0.8186504465556815,-0.8273896566676227,-0.7343077309401554,-0.8344216460239674,-0.6913995140790352,-0.7002906069838237,-0.7429529389798497,-0.7834292344419937,-0.7638180274844024,-0.1511354480965199,-0.30205103240761116,-0.4977303226526365,-0.3933917638857269,-0.5830226762057624,-0.582742030670389,train,8.560700876095119,1
20,-0.2792483713948446,-0.33427573421674706,-0.21483985519296478,-0.4689666153942288,-0.3675001630281782,-0.43614095631007377,-0.5239162366546776,-0.41685199965557174,-0.6225710628786203,-0.47810560588856316,-0.531107634224272,-0.21511436267534884,-0.44638351517824354,-0.19472338332236502,-0.055473686570942385,-0.944019310191418,-0.8836237479531012,-0.5590971158520033,-0.5592434296713945,-0.37543730095518635,-0.5227908712882743,-0.5249252013976835,-0.4633944933069254,-0.58326199279343,-0.5687206683386598,-0.48959953870614736,-0.6755536578231225,-0.752910199321291,-0.4240912447596283,-0.6351768455280373,-0.6705611432619184,-0.41033384968744185,-0.5289799857362907,-0.4454195519983642,-0.5782525125509667,-0.7104976989086353,-0.8214946715963032,-0.8189024702996079,-0.7260056733599116,-0.8212626267561368,-0.6798441065447718,-0.6873892522456707,-0.74350442249568,-0.7883221180834434,-0.7677277701934079,-0.16304136857072787,-0.3012599997218354,-0.5123484439427775,-0.3666311220552903,-0.6008185880700183,-0.5721661748629763,train,9.011264080100124,1
21,-0.24812738752041724,-0.30199194998077056,-0.22045296086098742,-0.46551211118367475,-0.3522256049725675,-0.4070421375197424,-0.4932324114270969,-0.4287571396342304,-0.6384473384883123,-0.44804685165726765,-0.5091273526721749,-0.21419147124768823,-0.4577746772230514,-0.18826785287038034,-0.056437057709343735,-0.9537603652078674,-0.8937909813833336,-0.5753050082624812,-0.5647131166072548,-0.3637262432585403,-0.5480962313493931,-0.5576388615104766,-0.47257068212710296,-0.5640992082070866,-0.5495627497538288,-0.5096886139657371,-0.6787894713167711,-0.7617120511380374,-0.45877060080233456,-0.6700311866628477,-0.697824300712381,-0.43987675990854747,-0.5048067803950007,-0.4379583616900125,-0.5966675915211085,-0.7135008938182712,-0.8218754856457231,-0.8313280371114053,-0.725591718647903,-0.8207744950704596,-0.676232864156689,-0.6712887200979716,-0.7409256431066502,-0.7914075646794979,-0.7718572125010307,-0.16154515339809847,-0.295509470412572,-0.5192348673024451,-0.3460718429288999,-0.6175543870329426,-0.5886241144112887,train,9.46182728410513,1
22,-0.20967298476473048,-0.2640975790395004,-0.21679714692735277,-0.45118085093559057,-0.33305312143873733,-0.3547752875088857,-0.4555945891938331,-0.4305319411903696,-0.6341762293051428,-0.3958103392638266,-0.46515754330302417,-0.22078680631436665,-0.44824599273745025,-0.19646850504287589,-0.045388672222194004,-0.9532067173289769,-0.8847083207387043,-0.596130862881489,-0.5447746799796128,-0.33748415927492903,-0.5489282327585194,-0.5742213190722093,-0.4602930673175214,-0.52780608757716,-0.505205726176561,-0.5486248495448103,-0.6538683648309648,-0.7525886646723774,-0.4756580796629961,-0.6967863873693501,-0.7000360284481034,-0.4680496780045963,-0.48040495725290494,-0.4560018892584589,-0.5961032154150314,-0.7105929191827824,-0.8209451100655527,-0.814166754328701,-0.7125058499398568,-0.8005840055072586,-0.65669269294018,-0.6690191218316045,-0.7289109390925446,-0.7728833555546145,-0.7640004283742216,-0.17461514636115968,-0.2976898782194107,-0.5285978902643289,-0.3203827746303573,-0.6441924227153353,-0.5836134723451349,train,9.912390488110137,1
23,-0.19084184373152818,-0.24497538628962728,-0.2270037155064385,-0.44683166727673784,-0.32245927398489654,-0.3332218251036927,-0.4361373132709065,-0.4336533592138284,-0.6356864665964964,-0.36586277759440494,-0.44632687786440906,-0.22227640178864205,-0.45056730311374354,-0.1911855249361651,-0.04339597649754777,-0.9502118594405116,-0.8937181893967227,-0.6057247723469734,-0.5464827077525043,-0.326020779770601,-0.5592577123228932,-0.5868187126522919,-0.4549548108721416,-0.5040339000617379,-0.48462564085232107,-0.5670292126318175,-0.6524517730631467,-0.7604647821648264,-0.5002898253804978,-0.713669674258916,-0.7093372923254548,-0.4831406178690926,-0.46084507241352185,-0.45699349150664964,-0.6046481956844265,-0.7034900723456305,-0.8274087521176355,-0.8189040340898279,-0.7142946833163352,-0.7892234721780925,-0.6516927813620035,-0.6515848664199152,-0.7189571845341922,-0.764408412713421,-0.7713520161106493,-0.17049243051827845,-0.2929142952616167,-0.5224925372943764,-0.30580515348771026,-0.6491154436292488,-0.5916801210191736,train,10.362953692115143,1
24,-0.16236939060285993,-0.21916426070439868,-0.23041883086721004,-0.4257083833334626,-0.3106448079963419,-0.2985186611857777,-0.40472818173614394,-0.4302929038645175,-0.6385858721736071,-0.33853828794057345,-0.41055767689567474,-0.22758528419541307,-0.44135277349709107,-0.19548295892906503,-0.04528564676826115,-0.944548042301432,-0.8926502023218746,-0.6089525870390362,-0.5407587875089223,-0.32054282061646994,-0.5671514448219905,-0.6049813819342651,-0.4543434663528043,-0.4813172987792615,-0.4647034822543975,-0.5870477032621388,-0.6489249996562774,-0.7545293955326217,-0.5215749779978874,-0.7362455642537185,-0.715537302866868,-0.5014522513014057,-0.4431425199891627,-0.4600823315579667,-0.6080802131572183,-0.6940403771127335,-0.8280797141088405,-0.8100965456135383,-0.7090667750487202,-0.7864747706028675,-0.6353917325972993,-0.6334539516850726,-0.7092773488359556,-0.7638091436409862,-0.7767071358916775,-0.16557742456249092,-0.2727233046256499,-0.5249447149219463,-0.2839620976461247,-0.659875003501325,-0.5968577739013468,train,10.81351689612015,1
