,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFR,AWBR,AWCL,AWCR,BAGL,BAGR,DB2,IL2DL,OLQDL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVR,SIBDL,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URXR,URYDL,URYDR,URYVL,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.5713769499866924,-0.6285044373914523,-0.792640148823043,0.1469514774942824,0.10443116463934388,-0.9364095483826252,-0.9270312927506248,-0.8285532985560287,-0.82988426565578,-0.9812183379994517,-0.9371379325649897,-0.7829760977743694,-0.507636380007952,-0.4266494626398629,-0.7713505906460192,-0.9647827728800975,-0.9316012593233889,-0.953483564218127,-0.8162162526111543,-0.6876581014528229,-0.8827639178921287,-0.8797765491018336,-0.8745167268540147,-0.9359445747082885,-0.9615560057868323,-0.9075381628156908,-0.8465711698767036,-0.7862241415477338,0.5653731626464877,-0.000179901957452544,0.10279501811971525,-0.3887251244247095,-0.9306694740822586,-0.7849251274709907,-0.35637701106883024,-0.5378377008464696,-0.3221647022865761,-0.8538644314549975,-0.6836470765456297,-0.9158691549356657,-0.6269867625241928,-0.34996842143153284,-0.5402131844695666,-0.9390703779650678,-0.8236470681249765,0.02441619293513786,-0.012796034308104387,-0.9369573002997644,-0.0492538092343745,-0.31906896958586095,-0.6340397212316831,train,4.505632040050062,1
11,-0.4539786441477275,-0.6263133764768752,-0.691885091438869,0.3032551924555693,0.40442951139139427,-0.8639326608190343,-0.8000496472380376,-0.830759468453246,-0.7961565377275304,-0.9616087434610966,-0.9724945618110667,-0.6848065763036181,-0.6652638926303978,-0.4297626605037862,-0.7607298437096708,-0.9746511584500409,-0.9352042674657435,-0.9705876186599333,-0.784458081010521,-0.5380045615879533,-0.8964704164472024,-0.8937976535190737,-0.8581241094462961,-0.9677132574460621,-0.9646276711557404,-0.9137641791024417,-0.8974897649870435,-0.812181920691935,0.5682277186953253,-0.2106869077662077,-0.3142333486066563,-0.34116652050333396,-0.8750296289514489,-0.7830351864962833,-0.6424663713436423,-0.6636254582932064,-0.4981120301565777,-0.8499079766496811,-0.6701067591716895,-0.7325965171125158,-0.6604458753477672,-0.7027616352732066,-0.2737283491161214,-0.9286896439190033,-0.7507339176884074,0.15594337029550842,-0.07021735787382499,-0.8653607961898468,0.0703790959604953,-0.3390970590292801,-0.6743793329531038,train,4.956195244055069,1
12,-0.42275398591883473,-0.5671386825771754,-0.6799163211960373,0.3615676671477597,0.14010564253433233,-0.7609738070646987,-0.6181932281731606,-0.7971061544023788,-0.6695509013096885,-0.9417839950346251,-0.9334517195205208,-0.8684476271240891,-0.7060618297981667,-0.18615290704419352,-0.8668808335980679,-0.9865887739236319,-0.940533717420591,-0.935002382375417,-0.739346613649327,-0.7335643852198481,-0.9109383043665159,-0.8557964016391463,-0.8473577043069895,-0.9287827232737847,-0.9506111452000182,-0.8792912486392691,-0.9139562736026124,-0.9262540331924966,0.43128197518705225,-0.28968416518739626,-0.20521514558253817,-0.2938066894331325,-0.7346381378367108,-0.7352756930844457,-0.6409512023039823,-0.7257240368903404,-0.5239896336765422,-0.855608660971396,-0.663297866229027,-0.7313786850592119,-0.7355196436428317,-0.790579419872596,-0.5226588156323949,-0.8970901382422649,-0.6490061385054436,0.10692971804162532,-0.13757159779841355,-0.9589190576308158,0.24444860618396902,-0.4082178683564761,-0.6965910703955875,train,5.406758448060075,1
13,-0.3834403541331445,-0.5236946562858464,-0.6897827828489842,0.17660739978856732,0.15854307260867206,-0.5311845282401406,-0.4226682541237643,-0.6973489068760192,-0.7536294384033612,-0.9653048911687578,-0.9812599628056988,-0.862678336369104,-0.8234397293277602,-0.43011973137818194,-0.8480637274357703,-0.9579313488290337,-0.937812862148933,-0.9650656577465719,-0.8853517068949712,-0.4972622078567137,-0.9001238933965492,-0.9387442968847901,-0.9339543995968608,-0.8977154872613572,-0.9206511527127932,-0.955694210120004,-0.9076360777834491,-0.9679787314535915,0.42922534485079455,-0.3696889265868193,-0.1273211979839215,-0.41387244620496455,-0.8827844821717287,-0.7588999079379896,-0.7031251807214978,-0.7506040177741735,-0.41542340827904967,-0.9210461128926885,-0.8057917334192962,-0.8823641386885207,-0.7099761682527936,-0.5851794271007824,-0.4458223406108338,-0.9443692762720022,-0.7518500311677918,-0.051843142292228306,-0.23289538874314164,-0.8739173484123737,0.3224449432867351,-0.4690235058524701,-0.662314505606109,train,5.857321652065081,1
14,-0.39144819781603435,-0.47228075364830024,-0.7715749031248044,0.08535215521596506,-0.16510279556403673,-0.3344059801360574,-0.29778499902293576,-0.7278294682318915,-0.7740935932456153,-0.9458348713784067,-0.9520366149892374,-0.5192731323926305,-0.8737151769942607,-0.39378558370688466,-0.8512754583743429,-0.9894773079397601,-0.9568444971053395,-0.9730184375138755,-0.7541044113890897,-0.8357086644586668,-0.9292086691107614,-0.8845071186578041,-0.7000060041420627,-0.9027547753594469,-0.8873046887327253,-0.9352262701404005,-0.8982578182777159,-0.8468176097604887,0.30072873831030567,-0.3811146794455471,-0.5124755279710086,-0.5053197519570669,-0.8215465534213033,-0.8333030621039192,-0.8081923223724542,-0.7727782886686024,-0.42897349201194557,-0.9249458794302688,-0.5250265763001158,-0.8318339621000785,-0.7524882334948766,-0.7268252625572089,-0.4936592702106778,-0.9148786659238319,-0.8088689785499279,-0.05969381269891871,-0.23479724716724726,-0.8928489321102666,0.2571941399030606,-0.4574219410030914,-0.7748423273936226,train,6.307884856070087,1
15,-0.37552639450610104,-0.4023800994683583,-0.7281218603292716,-0.08343021617596313,-0.09828146290002715,-0.17061687593502906,-0.08847049629323389,-0.6832486036198893,-0.8677719172168822,-0.9158846196743857,-0.9303551339726299,-0.8243594652915535,-0.7838559474337152,-0.4875044177366936,-0.7606741322738237,-0.9735449468258098,-0.9489847604032781,-0.9719538739103892,-0.7793549484949095,-0.7575508215397626,-0.9353847139537639,-0.9172781623780379,-0.7595166268759098,-0.8507449100741173,-0.8450166582125038,-0.9613123574518858,-0.8501152323527408,-0.8591978268449763,0.24769969325565033,-0.6090639961283484,-0.6195109759653435,-0.5113361606653792,-0.8687769011450206,-0.8440963675580521,-0.742970656611804,-0.7965021276390328,-0.5944908212191253,-0.946728383723305,-0.6586839556006179,-0.8560137008919286,-0.7479866077267115,-0.8442736535889154,-0.43770365744340056,-0.9237569621541168,-0.8396972661663142,-0.1599439734537128,-0.3426767168929218,-0.953107647552001,0.2900009503221712,-0.472641235868702,-0.7537400349055641,train,6.758448060075094,1
16,-0.2721989446844779,-0.41014349931614724,-0.798943829444368,-0.22165600213557124,-0.16968799989099104,0.0036049419135570915,-0.024898811361615647,-0.7091840122778152,-0.771679757567301,-0.9269670626432082,-0.8671357953643889,-0.6822866465922679,-0.8226098178757005,-0.5341598522757564,-0.8541151182360587,-0.9871944221795222,-0.9330253736552537,-0.931033726472225,-0.7646212353531776,-0.62282020300949,-0.8843150065969695,-0.9737587051471307,-0.7715801044034593,-0.8304335797398508,-0.7731692956804441,-0.918435086858026,-0.8883949925335024,-0.8586046994622439,0.21757605922943868,-0.5752531788021282,-0.724447036281085,-0.5096513667679692,-0.7969228834861288,-0.8146223193521971,-0.8818804288738015,-0.8537082226067984,-0.6598979923207704,-0.9008254421493317,-0.6596101127109271,-0.8879953961975937,-0.755763467138534,-0.699259705650234,-0.45436586329514017,-0.8895607838026038,-0.6981833181583216,-0.3232292458368692,-0.5403058529967826,-0.9071797673319913,0.4192904841324081,-0.5459944731121636,-0.7397667839126361,train,7.209011264080099,1
17,-0.25905773102039287,-0.3638317569083255,-0.7439620507093405,-0.30684107008447803,0.04956099111033763,0.12672470758807042,-0.03308196623425175,-0.8034442812977298,-0.7253113173589112,-0.9051346774579692,-0.9365371769657905,-0.4031007415532091,-0.853626316220043,-0.28593270102566337,-0.6756482115129199,-0.9783191879796347,-0.9376942508366424,-0.9721776837084567,-0.8732643343610296,-0.6683355911609533,-0.8992909840920283,-0.916848442180701,-0.951902720160883,-0.7625735990074956,-0.761811105198222,-0.9384530309776205,-0.9376472172694621,-0.731346486374089,0.15426048231367617,-0.7299701208754354,-0.6361894447452827,-0.5333004061779527,-0.8407374686770235,-0.8796209812763458,-0.6475439225528865,-0.8796888312829314,-0.6964602953256034,-0.9499402357576344,-0.6786009466079603,-0.8522173878491492,-0.7794603463402581,-0.8383207232844315,-0.4108410547915523,-0.9824365652743083,-0.9351297196518256,-0.2946754222438307,-0.4466596384808512,-0.9888280770878614,0.34958618600122016,-0.5393307407235014,-0.8144266594384999,train,7.659574468085106,1
18,-0.21561960467495278,-0.3757203344585315,-0.7002359568430325,-0.4035042221191776,-0.122603152711389,0.12760774388713947,0.0678414612777265,-0.8093913479771856,-0.6343177142653277,-0.8581942151412774,-0.8949641461526358,-0.45854099880017507,-0.8360307098088788,-0.253164517131908,-0.694702664218128,-0.9896373505877938,-0.9553176951324661,-0.952866908003078,-0.8820653096623603,-0.6323510123769509,-0.9224932447181408,-0.9165640997090082,-0.8564807213994245,-0.7012595408525466,-0.6227238921769982,-0.9254380010412241,-0.815443542109906,-0.8149125988430762,0.010163904512846988,-0.7095779106335804,-0.78351314200025,-0.6261727800053565,-0.7416284681279889,-0.8553478369941914,-0.7605570270301532,-0.8247588152803825,-0.31190025915808617,-0.9312982667204319,-0.7305390003582563,-0.6344328213338315,-0.7192143771725588,-0.762668117615774,-0.5021093282012719,-0.9256050477935995,-0.7771443427540319,-0.41089054394907054,-0.5711944079386224,-0.8508581206738308,0.30143489776894605,-0.6002550929781784,-0.8008170570367896,train,8.110137672090111,1
19,-0.17737402966031124,-0.3286267070732787,-0.6965554365392013,-0.4288957296789393,0.20956597265260735,0.17434412838937163,0.06631279897345577,-0.7440769134281222,-0.8147251248094074,-0.8160657395318198,-0.8505285768578604,-0.7548433772640315,-0.9240387444555069,-0.24169824452702737,-0.8360607169939062,-0.9568700035616817,-0.934593390186197,-0.9780618757817744,-0.9093127996471646,-0.7082771928757812,-0.9244898430509811,-0.9165749368697318,-0.7484211372985534,-0.657808935107806,-0.5168400638028257,-0.9045330510644176,-0.722847163719206,-0.8509096636137604,-0.04761627947800673,-0.7030261889299353,-0.6028325071854044,-0.6269877102099314,-0.8055818469076661,-0.8139132404700102,-0.7735169270983936,-0.8552071038765752,-0.6142173998866585,-0.9277465598202791,-0.5459719152264618,-0.7542147220364075,-0.5595215119034747,-0.6618128313757106,-0.4268362626018021,-0.944424943019477,-0.7450255614918565,-0.3002313966959098,-0.49974034885430063,-0.8993628137746911,0.30835063322271483,-0.5370746875107901,-0.8170282501677417,train,8.560700876095119,1
20,-0.1665875515237073,-0.3503213622254763,-0.8261513984507465,-0.4934213119291848,-0.017348550783339967,0.2715926116199554,0.10450041493113926,-0.8636159050830452,-0.8361296745289191,-0.7835510567050732,-0.7583160517437335,-0.6517279690968014,-0.9630714560030917,-0.3406913766399592,-0.7711660443489347,-0.9641729805049659,-0.9556342664898309,-0.976025869889997,-0.9000959042237541,-0.7833243476055318,-0.9167492995143349,-0.9372997870864355,-0.9959948719611039,-0.6066485985671606,-0.5882168759123475,-0.9102396708017574,-0.8377336832871611,-0.9471940829880237,-0.17068488640118784,-0.7670432962985314,-0.7788978214687383,-0.6859929600778796,-0.9804036108324129,-0.7406314880143032,-0.8540175111902749,-0.8882814517666767,-0.5470782631950944,-0.9400998988988829,-0.7017573412883014,-0.9162784045777792,-0.6696733238754675,-0.8017116207720579,-0.4985619182353863,-0.9806527197694326,-0.8235403610285312,-0.5196678377282291,-0.6104026176747427,-0.8408985741173395,0.36268854181163257,-0.6213031994922905,-0.8293206270298994,train,9.011264080100124,1
21,-0.15044055582907623,-0.3157270098908572,-0.8372267901993706,-0.3472812408679614,0.3960789087378924,0.18706569063065603,0.08223033242812083,-0.9356004987862379,-0.6673324187363932,-0.7207543252548809,-0.8044803466908076,-0.7362771609835604,-0.9639240311221471,-0.16711049107230613,-0.6866995571532322,-0.9520666070216761,-0.9494654294612336,-0.9776973415516167,-0.8389181410717343,-0.5336901450599975,-0.90231419156765,-0.9684257655429501,-0.6081277861339871,-0.5325759093142812,-0.4267185132882384,-0.9416631548759752,-0.8140415530356228,-0.8227429185381177,-0.21550331786428711,-0.7855215769325435,-0.5610946807181241,-0.7005629637177415,-0.8491557879520132,-0.8622775596909171,-0.7237881539226687,-0.9180466753075603,-0.706151661604488,-0.977797710581343,-0.7056943311034312,-0.7659540957569331,-0.6577379259574596,-0.7613141568449431,-0.3767221931915218,-0.9321012507549199,-0.7830179808792155,-0.4565019029416686,-0.5713989671019853,-0.9186594282680514,0.28647252278369706,-0.6041943176460797,-0.8037252714017344,train,9.46182728410513,1
22,-0.1018529535687891,-0.37868087684990226,-0.9015907686225286,-0.4024579113955148,0.3677569129761711,0.22106158853196756,0.11954677531767621,-0.7630986726088147,-0.8417789076925614,-0.6109135639317007,-0.7939654497842975,-0.7067473383331928,-0.9530184916568829,-0.27711714835725176,-0.5648554077927112,-0.9511985109827945,-0.9430198451589262,-0.9239224292961099,-0.8491563199643185,-0.6431875110181368,-0.9268246711013997,-0.9645286855375509,-0.8346517879781108,-0.4589855846774641,-0.318554792738578,-0.9096286860575379,-0.8339013466013195,-0.9273473168209001,-0.24348058416871676,-0.8233878727954638,-0.6600824759445162,-0.7032880675932285,-0.7996457271795339,-0.8266227110105676,-0.9076672179877163,-0.9528371336369714,-0.48286818595707015,-0.9286162033696885,-0.6796949007177964,-0.8070581856253713,-0.6616858469923557,-0.7403273486817781,-0.3905932034174089,-0.9023976686405294,-0.7983966863488768,-0.30356393838045526,-0.5334280411492982,-0.8395953622774719,0.31441265019153364,-0.6811072678075603,-0.8496520113084294,train,9.912390488110137,1
23,-0.14604069035062117,-0.27054768640248694,-0.9685463750269089,-0.4012212440089319,0.5788082724443544,0.20174029595194098,0.18748785609994978,-0.8722339868220088,-0.8921374837869925,-0.6018424072020441,-0.7206873540184606,-0.7112913239831119,-0.9437601280987191,-0.4001527785263286,-0.5625463296106692,-0.9672366390581698,-0.9669270191005429,-0.9698459592090358,-0.9389494979994921,-0.7051118429456329,-0.9133357123646803,-0.9037852615489825,-0.9204284991343918,-0.3788424540840468,-0.22353951438349284,-0.9393695496525799,-0.9647540909256656,-0.9955161448221459,-0.3007753522677342,-0.7456376749392952,-0.5742408464197941,-0.79123858833219,-0.877508985776946,-0.7862824983612522,-0.7763795556275227,-0.9424946115097669,-0.5233783517036298,-0.9331442732366811,-0.7444716506997007,-0.6937815712228299,-0.5411895513919881,-0.5208543002555034,-0.4153825892269193,-0.88008370576971,-0.8934531353798503,-0.39017124387781865,-0.5127860078270872,-0.8016424452886945,0.3020098194685701,-0.638602099652053,-0.8473273682042956,train,10.362953692115143,1
24,-0.041421449548666445,-0.16127104235177103,-0.8493543006348692,-0.38309103516119836,0.37587943079627206,0.2544149367192481,0.1805767172330235,-0.8305012211408629,-0.8096821748860389,-0.5171170045547454,-0.7499112635170324,-0.5860334721309531,-0.982421266431427,-0.3715455983725646,-0.5521966450030684,-0.9884231276006178,-0.9624150498881396,-0.9669237189192741,-0.7921704444109265,-0.4139323777805025,-0.9155841204872595,-0.922956558707606,-0.8880245440161058,-0.3124483653198785,-0.18992600811155913,-0.8908647897338434,-0.8393550039355168,-0.9421098604468998,-0.33714876454224363,-0.9491552741433734,-0.7892614654059236,-0.8153424945963061,-0.867667906053752,-0.8235112269546662,-0.8753339733283981,-0.9085247967097022,-0.5432195457410842,-0.9219309153788549,-0.6226781102415585,-0.66015513048449,-0.6467090258630885,-0.6468474232304209,-0.5149989591431832,-0.9271307178981577,-0.8920735245189038,-0.41965812066636654,-0.708304489749011,-0.8567516960196837,0.3699467811728372,-0.7233725690925608,-0.878947725108528,train,10.81351689612015,1
25,-0.030593392986872914,-0.15913738743190065,-0.9047356209140871,-0.3571649840913702,0.49349747594779125,0.25822099564105305,0.08840464028765016,-0.66233057131684,-0.654045986885138,-0.43254861341636597,-0.6460314590791378,-0.6486039048896345,-0.8478357307823777,-0.24675351387689615,-0.604692118861331,-0.981499338700749,-0.9172331177397507,-0.9672828982872322,-0.848393798745813,-0.606122774671835,-0.9277648603163416,-0.8334931896786902,-0.7788430229776195,-0.25499962187494296,-0.06242599592985132,-0.9132798922675932,-0.7300910431838947,-0.8891535254966385,-0.43570592781728235,-0.8459154342392665,-0.7512392218936146,-0.8032614914516869,-0.7885084378001871,-0.8495651666890828,-0.8781214217143387,-0.8818249181166715,-0.7189631129534473,-0.9328406949629579,-0.7345992538530003,-0.7046490929552442,-0.6900614580226363,-1.0,-0.5260575317673748,-0.9020134426221883,-0.8813036527430949,-0.5438984492048595,-0.7450254812201431,-0.8337904880268188,0.3942418383627928,-0.7106062271010181,-0.8807835881836225,train,11.264080100125156,1
