,AIBL,AIBR,ALA,AQR,ASKR,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,BAGL,BAGR,DA1,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIGL,RIGR,RIML,RIMR,RIS,RIVR,RMDDL,RMDR,RMDVR,RMED,RMEL,RMER,RMEV,SAAVL,SAAVR,SABD,SABVL,SABVR,SIADL,SIADR,SMBDR,SMDVL,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.4989585723156109,0.3369578979226169,-0.5928553095378395,-0.44660623013911616,-0.49734860536598713,0.06314913282945,0.30543149482370036,-0.740031923859107,-0.19860507143899553,-0.04504573867628847,-0.19130608026215734,-0.29039378172632313,-0.8740324594548745,-0.8183756622502592,0.24025781069582108,0.02699086178556409,0.0705784614910967,-0.3091051290552055,-0.6950787881496636,-0.5065447675480065,-0.763596705610398,-0.4394448739227731,0.011753152587231419,-0.31623990472494223,-0.3370427677158684,-0.6025573129501889,-0.11512671307320521,-0.27348023645667896,-0.8016371046969988,-0.720661428899094,-0.8822424825781378,-0.4807737678594408,-0.112964677361576,-0.383560521668451,-0.7211690187689497,-0.3981856681430135,-0.8646709175049687,-0.7841955121232324,-0.3651724078786843,0.22662977719225819,-0.27649452712978584,0.44859474424750534,-0.47517217125761757,-0.9195754920907847,-0.6836502532570543,-0.84104831898175,-0.16016092203750065,-0.53961092611109,-0.06450691739091885,-0.6875115604302324,-0.6877390149278054,train,0.0,1
1,0.5736530438784573,0.24607702732893233,-0.6669569042017807,-0.5298905209578062,-0.6046885644414883,0.0961398870810779,0.40364411542283196,-0.9266550419542098,-0.28727176164724355,0.0146308092246632,-0.339351467702641,-0.2959857871799988,-0.8933337334027216,-0.8278445787857137,0.23273525706247233,0.22196254755971312,-0.2243975542451988,-0.34834812306224217,-0.6500598447593466,-0.5714395964511536,-0.6551461010787221,-0.4272632595517647,-0.23483954144340635,-0.47695916487410295,0.031369253185378976,-0.7133466078088384,-0.06919543480006407,-0.3649546350214693,-0.842421266284749,-0.6823073836810882,-0.8542401599332056,-0.6180583609975623,-0.1510864634199649,-0.3551554372284387,-0.6836655207327018,-0.39897057539144476,-0.8886912196218717,-0.817222162946198,-0.4060393599121499,0.20317808761419742,-0.3814206520567466,0.2461095294817428,-0.5790097029615189,-0.7271067361870025,-0.6998433164399743,-0.8269950518739465,-0.2125740297483908,-0.3661358979528132,-0.06501058755882716,-0.6233621911652644,-0.713028860988079,train,0.356788899900892,1
2,0.5114047771250494,0.24131785710702336,-0.7524329731226553,-0.4426797500690117,-0.4982036888533795,0.09281016574470535,0.3776408931322678,-0.8141687956432023,-0.2696593068613583,-0.0735196482403302,-0.4583868293966915,-0.4167092386064307,-0.9130925321938183,-0.8584097865703638,0.25190211240435034,0.0090467485729262,-0.011461453089315232,-0.3263080854325068,-0.7509238268986789,-0.597237489643806,-1.0,0.06144257441831735,-0.20105481186505048,-0.11268892341778147,-0.08612659901843234,-0.703867501058784,-0.04026990236941452,-0.3086380948179518,-0.8141029742287356,-0.7429845314942934,-0.8461493331221721,-0.7531629694362522,-0.2781265269087868,-0.5467462737928084,-0.6996933926087279,-0.4805723097027479,-0.8477635327405069,-0.7999163141901072,-0.3910997344609346,0.23029878107770962,-0.3052462788043635,0.1470316623181207,-0.3622195014499757,-0.7570066292277735,-0.6168209482784761,-0.8021214426988117,-0.16798483327459512,-0.43536138440043326,-0.04092787749540194,-0.589620537465638,-0.734883766911187,train,0.713577799801784,1
3,0.5664335022578078,0.24649931592922236,-0.6030433583210806,-0.40339004158410274,-0.3916233247940538,0.19176485192142545,0.36349011865908654,-0.8163453523897715,-0.2246582592028734,-0.017004725872533433,-0.6328178279757183,-0.38110498564556006,-0.8920464667012643,-0.8369212180448828,0.24052507483508911,0.23145741744314852,-0.25556366202616,-0.2698674704320372,-0.6524170758818658,-0.579747837790196,-0.6088764114716507,-0.125751456588435,-0.25143759797572895,-0.407733053265801,-0.1578651230865925,-0.7387962253197973,-0.0966620755607479,-0.36856839303570366,-0.8652479946535296,-0.618017130179404,-0.84538868295073,-0.7498649734475198,-0.37934553727138,-0.6189165193507402,-0.7075779351964114,-0.3989005488728614,-0.8564786467143211,-0.8585108809591279,-0.33749789759629245,0.22998625069911738,-0.36719753006846434,0.197701480486159,-0.5200299778683667,-0.7539603459034232,-0.6327586733118191,-0.8601694038760779,-0.2204952887353312,-0.4696541330784415,-0.01959928057303517,-0.5923340790792493,-0.7244772805569579,train,1.070366699702676,1
4,0.5149850266331497,0.34591061888212526,-0.6915361043412762,-0.43643195459103734,-0.37199142414294073,0.1316487038358738,0.4187980857341801,-0.7185290102050368,-0.14377424356641189,0.036047690775220076,-0.570175986025025,-0.4230059650772221,-0.8561904363666474,-0.895250047829334,0.33859577085169246,0.005786446797579448,-0.21868214602315517,-0.3233538213350585,-0.685345338501018,-0.5578079628571213,-0.8434546354939975,-0.2924244256537921,-0.07411411891857922,-0.330507815697901,-0.09134964942903179,-0.7249105609662335,-0.02277574902305246,-0.2748220692900417,-0.7976126179711696,-0.8546919310275651,-0.8103806496502545,-0.7789842334633617,-0.4858255129102922,-0.4493246773222228,-0.5828481229926938,-0.5079880919849142,-0.8514729364849911,-0.8710692735861507,-0.3345240245358996,0.19985892134191252,-0.3580729524686056,-0.12230305675652797,-0.4794872970232523,-0.9108283915819323,-0.5858743678410012,-0.8674780502686119,-0.15029731740716068,-0.42011718485387284,-0.028148860372814943,-0.6066821411249665,-0.6549988506164115,train,1.427155599603568,1
5,0.6016788627307204,0.42960449957683067,-0.6727089872657611,-0.3793887278519842,-0.27871604446927023,0.21504856736269673,0.44381239372566583,-0.8585098040446508,-0.19958082101579422,-0.00016633130938759066,-0.474702334200115,-0.5772272319040895,-0.9308095308108782,-0.8540459157924455,0.28573627488616005,0.12860416620025616,-0.02969926087641428,-0.3854298968192572,-0.7755188100706691,-0.6222981525709588,-0.8980238081682039,0.13522145036928168,-0.15413301988644978,-0.312944723902679,-0.08412688784201638,-0.7647298841418786,0.10303004621916845,-0.31329039468266573,-0.8118198337173208,-0.5408526230806407,-0.7950783911818838,-0.7980797443771591,-0.6184453722232,-0.44968264814055114,-0.7752323437455072,-0.5120536293144783,-0.872300620415803,-0.8962885986693105,-0.3279298800201579,0.19811202488166024,-0.331976477455765,0.24693005182004435,-0.34762383153790477,-0.8352418552550656,-0.4873134416235386,-0.8146633829086579,-0.0802230134900973,-0.33983783249098987,-0.007361425976979197,-0.5657623960087116,-0.6651771079037431,train,1.78394449950446,1
6,0.617753892931872,0.48390662467516776,-0.6448676671658877,-0.4057049032524914,-0.3874275659690489,0.22880937788481237,0.49746940088072733,-0.8902118401217131,-0.22394293277101263,0.0649902486566094,-0.752267608179388,-0.6802065501138925,-0.8759300911253871,-0.8424005288327163,0.31510602736525706,0.12166443422907669,-0.2840343590766947,-0.3373840146816949,-0.7395286123398155,-0.5871482183524425,-0.7995530492694036,-0.18871027915993388,-0.07048013604171899,-0.16911025376229472,-0.11044520016730053,-0.7231578408499268,0.005512259349041537,-0.24159975883771523,-0.7602822328378377,-0.826210079324052,-0.6973620321921937,-0.8252240420828746,-0.719320322965189,-0.512537059344423,-0.6801627261296748,-0.34080606901286536,-0.8684496816324436,-0.6996499180462139,-0.3786885589152096,0.17493996913606102,-0.22986726248181633,0.18338832414200912,-0.49836482976478014,-0.7242218173400687,-0.3637414052245802,-0.8249320243657132,-0.27171672868805485,-0.45275515916121134,-0.028263824134118876,-0.6055866879310403,-0.6608331646697876,train,2.140733399405352,1
7,0.5264686315297353,0.47897054850016607,-0.6201149335959848,-0.4358424154512396,-0.40737772318863186,0.16332196727664816,0.40951548063597365,-0.6899557163290595,-0.1870231297240833,0.11528645871853249,-0.6707213673792659,-0.49589605864116293,-0.8586006288584769,-0.872766958874883,0.295507383457021,0.18295172089169998,-0.07935799211337558,-0.340953893236733,-0.7734282879446209,-0.6620345359772641,-0.8063274152422888,-0.24018901816306282,-0.23446603450508852,-0.2666014821518591,-0.0962526728029165,-0.7071479899106102,0.04331538855949435,-0.30651689606493715,-0.8333644066783423,-0.6367079431369516,-0.6495006577243901,-0.8315039322146822,-0.7819392892750234,-0.44490077335104894,-0.6987590292247807,-0.6399501944876613,-0.8874331156886115,-0.8327493516290829,-0.41425235234507707,0.12793411561476142,-0.2541445593096787,0.009659081372866307,-0.5102698570344124,-0.9999999999999999,-0.2904322079109888,-0.9016955856236125,-0.1744793483409235,-0.3743434111545887,0.05470921206193813,-0.5860910660177951,-0.6444781290971524,train,2.497522299306244,1
8,0.5686431836198644,0.47613765211524073,-0.6409872257743117,-0.4691748367167957,-0.41878550674603776,0.09704649341927185,0.393243515196113,-0.7803074941470673,-0.24822486524485987,0.07001224182648591,-0.6465972607151462,-0.1931969847842986,-0.9074379678701238,-0.8657348624786689,0.2501598000038423,0.3487337062835201,-0.08642129532765153,-0.4219132221177061,-0.8514263159634704,-0.5153552652910268,-0.816131465110343,-0.48177091363885716,-0.08809911562815553,-0.4806104234086228,-0.09112961678291798,-0.7237811210709171,0.01048185505082544,-0.363877492500441,-0.8294748421552695,-0.7118862626791178,-0.6297341374172329,-0.8963536705607793,-0.8118351628215691,-0.37734138058581057,-0.7419295368473136,-0.4509137702561804,-0.8695932474200918,-0.8592003544558322,-0.3104862944755432,0.055984866811736755,-0.31380602194856033,0.21726268206113475,-0.3911818268128423,-0.916820117090621,-0.23753662889059746,-0.8533893515350077,-0.31352291119385667,-0.34116997517020253,0.0827117426656443,-0.646780578674907,-0.6373281187537299,train,2.854311199207136,1
9,0.4799501784095941,0.5302538941729287,-0.5537795939055852,-0.4506708043334904,-0.486901350066839,0.1655293603355772,0.4323706039491074,-0.648466672644526,-0.22133766255614895,-0.06749350568907742,-0.00822695878303481,0.07081703186031496,-0.8423142264001441,-0.8728459671045442,0.24465196075357798,0.14963279369378424,0.11519591065692181,-0.48280696086566666,-0.7724716924133475,-0.5682098121478178,-0.9044055675005792,-0.3119339969706637,-0.27068975137486484,-0.4126018131273983,-0.1841186447073332,-0.7249555298867298,-0.04379434771342161,-0.29845119404740883,-0.777337096975854,-0.7061063527279433,-0.5556432248178729,-0.8703728575877283,-0.9040924942025759,-0.4706686225465887,-0.7714043809789866,-0.34094590724477225,-0.8536598909480401,-0.8900160445412355,-0.5937051281402277,-0.05730816969869357,-0.24583965419845155,0.4547813541116488,-0.1413494536665263,-0.7608421322793704,-0.0470677397454633,-0.8417095905475759,-0.20475580409821192,-0.2866705754754548,0.07630189249415409,-0.6760514780755819,-0.7214793680423345,train,3.211100099108028,1
