,AIBL,AIBR,ALA,AS1,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,BAGL,DA1,OLQDL,OLQDR,OLQVL,RIBL,RIBR,RID,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,SAAVL,SAAVR,SABD,SABVL,SABVR,SIADL,SIBVL,SIBVR,SMDDL,SMDDR,SMDVR,URYDL,URYDR,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.25145711253808223,0.08770402943605168,-0.10150103853811834,-0.07505808962726285,0.0024014425814769536,-0.11779517445412252,0.2389735668004618,0.15577503982872176,-0.5106631988614851,-0.5178882551663381,0.10954736382042404,0.0810820986149691,-0.29685232673497186,-0.24521733824107766,-0.24299470186190222,-0.12826865780864366,-0.09107129703023319,-0.060335531319364366,0.09105543585649567,-0.3836923975380557,-0.4685334633046765,-0.3814468491356142,-0.14644328068953832,-0.1121472320469793,0.1570752274370338,0.078036957292058,-0.5675215230509989,-0.316267400681096,-0.139376019847517,-0.5467789965208604,-0.49142626497242825,-0.46357079884477675,-0.15418287131451597,-0.0855723700442298,-0.059220247702020556,-0.0628197689280007,-0.09894330173783428,-0.3316527349374537,-0.28523479039614685,-0.34300055278268515,-0.4141232158418676,-0.4242580714142945,-0.19462023859493788,-0.1489056398104101,-0.05202938495906952,-0.49282825900202876,-0.47938245188430306,train,0.0,1
1,0.378389568457387,0.22115974515211992,-0.14866240393694663,-0.061186750147007155,0.0748067792496839,-0.08944998332845362,0.41403342940912324,0.2720084784244556,-0.6942803788000292,-0.6840202324842402,0.24780195409755812,0.21687149536813616,-0.36826890947108853,-0.31562300455994186,-0.2956015500698715,-0.07897299033544862,-0.05176657970365851,-0.018120246305171672,0.12298227711669542,-0.534518898261061,-0.6876047125544761,-0.49179958461406154,-0.20552043988134994,-0.1609727778914329,0.2942517508961363,0.24640795329488652,-0.6959280417665268,-0.3677257840878012,-0.15882216315087622,-0.7211176974667002,-0.6412093377312361,-0.6626445329086894,-0.25564149788087004,-0.04545251158737626,-0.03489994592250524,-0.06580997158490315,-0.04063400864642722,-0.46079306952501026,-0.382418195791945,-0.47270897972946985,-0.5143566541059783,-0.47068185331766915,-0.2520994175643949,-0.1436318428639301,-0.03242780197295212,-0.6319027312836032,-0.636109024022669,train,0.32618544246451225,1
2,0.44428421250625866,0.29415042234050914,-0.1699779520191378,-0.059353101440535364,0.11173835767189672,-0.06202275947732114,0.5123307811166387,0.3220624462411558,-0.7748320814150899,-0.7536202613364094,0.327166390991296,0.28776183038321185,-0.4001430747521756,-0.34847053335829786,-0.3152550083382143,-0.0498541124402823,-0.03200690721500757,-0.0004266140084545067,0.1499962409431212,-0.6081785169483229,-0.7931040174459644,-0.5427867455267107,-0.23509348998608448,-0.18471483493175567,0.3663568397488388,0.343462871200494,-0.760498390742067,-0.3899582787799205,-0.1666150364957876,-0.8013280777386014,-0.7177042063254184,-0.7586013138807562,-0.3057480682314555,-0.010024471926415673,-0.02119455225494496,-0.06859451211041598,-0.008604179767348175,-0.5244734297639312,-0.4310649580283963,-0.532231149803109,-0.560892379211777,-0.5040731816360068,-0.2813566542848163,-0.13836465234692907,-0.033149768758922754,-0.696358158264879,-0.7065532438331432,train,0.6523708849290245,1
3,0.47191111756694815,0.3332136615498138,-0.1691818342429171,-0.05493222144264598,0.1304961094094817,-0.06164511430940749,0.551149052272079,0.3420647751245201,-0.8100867886297858,-0.7906560857927998,0.3649591650488822,0.3299060539885628,-0.4043718424833459,-0.3522455202319706,-0.31778298966416174,-0.026589909819318552,-0.026651836238456794,0.00325948674490803,0.15297024589841637,-0.6475274109144589,-0.8496288319022259,-0.5593662670408401,-0.24559059637864827,-0.18927659512263725,0.39321042649537197,0.3784370973088028,-0.7926476693349868,-0.40317500743792045,-0.15565949915238714,-0.858959352187638,-0.7539725829556372,-0.8213361535931257,-0.3339674239402848,0.001993566838327354,-0.01579970610094006,-0.05989885086258048,0.009299764117292275,-0.5499088309660886,-0.45300079487443845,-0.5648689554296779,-0.5916903885204507,-0.5118739432335601,-0.2959653304343919,-0.1323959176233118,-0.026328708008249893,-0.7330789121736033,-0.7324604060002187,train,0.9785563273935367,1
4,0.4919599986401112,0.35190250380570764,-0.16856608500900627,-0.046862330375334604,0.1382976811822581,-0.049758746108795604,0.5709916403911195,0.3578326859567615,-0.8302355430217113,-0.8003197533568713,0.3929741926401296,0.35531923873487997,-0.41198692269028914,-0.3563244057137703,-0.312739858563585,-0.010896518720988985,-0.01913895986276934,0.011089523249847105,0.16278357181331865,-0.669232292408302,-0.8776252840266909,-0.5663465158689258,-0.25045551709871283,-0.19438385105605782,0.412570799378817,0.4111380836330295,-0.8137717026573604,-0.40914935076625847,-0.1532799388648018,-0.8838518642144122,-0.7772891848395492,-0.8437586209972693,-0.34982599329829467,0.010560354549500856,-0.003004462374885275,-0.05663111156574862,0.028964083447098915,-0.5642041587280099,-0.466077490215635,-0.5696320308659439,-0.6045019721925963,-0.5228030727406476,-0.2977917899757203,-0.12438154565180509,-0.02363392901523781,-0.7488224520232304,-0.7422449280704138,train,1.304741769858049,1
5,0.49632262305583263,0.35715574424361773,-0.16550989947269454,-0.04272157695775282,0.14369355247160825,-0.04828415354637511,0.5818331464400847,0.3684481012817491,-0.8406593952654795,-0.8104649375119841,0.40083178093741706,0.36356269921263645,-0.4188755754648744,-0.35947369096043946,-0.3161377846156921,-0.006391089598987348,-0.013480963368816296,0.012588847153498645,0.16367194416493444,-0.6870349324270443,-0.8985461393005953,-0.5677440977417662,-0.253721476936928,-0.19594384769983603,0.4180249578896804,0.4217449794046907,-0.821615029091202,-0.4096221999347872,-0.1479574529300646,-0.9043810443535611,-0.7862559470988362,-0.8605511952830167,-0.3532469336914438,0.013579428251851239,-0.0026518530866925655,-0.05223331393464943,0.03238406223585413,-0.5708793696533819,-0.471483934274052,-0.5740991581859501,-0.6167900218728982,-0.5299865520611934,-0.3006491343929907,-0.125841571140335,-0.0247768980913306,-0.7555844966984541,-0.7443513818216185,train,1.630927212322561,1
6,0.49338765072744917,0.3650490337562683,-0.1823302497765506,-0.04417718258427615,0.15033928679016645,-0.04581459216702011,0.5909788911620896,0.3685222208071274,-0.8517247021776481,-0.8135170954741555,0.40031251525936057,0.37149267064531394,-0.43227590838004337,-0.3701996940267312,-0.3390092962146667,-0.006509838996626549,-0.018487533538908668,0.00723310543248018,0.16647727342860066,-0.6929069128277708,-0.9134976503091888,-0.5777638194035467,-0.26054190385173687,-0.20537216523244717,0.4217437003909398,0.43216797447225364,-0.8358497398350332,-0.41816941512953565,-0.15743260620833313,-0.9074991471406424,-0.7911010282310607,-0.8658026659577504,-0.35995516954879453,0.013918700146955093,-0.00027058751194350417,-0.058804426623379286,0.026221641158158143,-0.5860192234100974,-0.4749235377125185,-0.5874845098939819,-0.620530836953715,-0.5298116751117293,-0.30817011032808767,-0.1279379521297938,-0.03474544301714069,-0.7725883100585383,-0.7495588796230725,train,1.9571126547870734,1
7,0.5034827859397676,0.3803399301884913,-0.18603607565830166,-0.039975463342397544,0.1463325286407447,-0.04813064631900357,0.5989752569867342,0.3756246163299901,-0.8482662954835994,-0.8146088184080242,0.413310601495309,0.38635186067647714,-0.4374612399694586,-0.37012976396982666,-0.34232802965133896,-0.0031250492895643633,-0.01611739929674677,0.014436326155354201,0.17394998171831286,-0.698866023880905,-0.9237246844254258,-0.5817668149839184,-0.25528116560631386,-0.20548043410610803,0.4244125868934687,0.43971066216952404,-0.8361253927742076,-0.4183742522875077,-0.15323567667147564,-0.922690489992694,-0.7898352166129822,-0.8774771065887145,-0.36168642885661106,0.02312625220828679,0.006123540067231675,-0.053704707982228546,0.02929747960191939,-0.5873744835612491,-0.47600113556000057,-0.5940794911302011,-0.6260078604060713,-0.5281494797679939,-0.30856405454251545,-0.11703827089740271,-0.029874893856603697,-0.773602990743538,-0.751356395969798,train,2.2832980972515857,1
8,0.4994896352196582,0.3705344125164821,-0.1719512750767248,-0.029928607621887968,0.14534894632350237,-0.052922751257448136,0.5952477322566826,0.36106481705158117,-0.8469248693749005,-0.8091578000324724,0.40656127293157446,0.3800040057970084,-0.4324470389847723,-0.35724961420804385,-0.3320358160587736,-0.0024719974617168072,-0.014374959365182766,0.0002642229730974721,0.16399252018099694,-0.6944821960393286,-0.9140777063810765,-0.5778155970855599,-0.2572451348630995,-0.19822971821148463,0.42075310431139623,0.4358830079122613,-0.841427684468777,-0.42004524521940323,-0.14266805855175868,-0.9226452803755367,-0.7947976065955838,-0.8761580825082421,-0.3612532002511267,0.014157807305545278,0.0010524649189200402,-0.05833129926532758,0.034186393427729694,-0.5799970062192104,-0.46768154490992303,-0.5937961322255548,-0.6256280339260042,-0.5237605550808286,-0.29917354604990953,-0.13026286666664277,-0.04244896758987173,-0.7751958607086956,-0.7444389839753696,train,2.609483539716098,1
9,0.5083442403882954,0.3767568305787451,-0.1572540259257004,-0.023497139692853233,0.14529023497848287,-0.0543393137272323,0.5919722905822811,0.3653049858782854,-0.8464242978145622,-0.8061492968980886,0.4071046760490918,0.3841826802722525,-0.421138783373611,-0.34268028736561745,-0.30357469102556545,0.009072139477281471,-0.010779962157619366,0.007977135811634173,0.17374320323603668,-0.69334803300626,-0.9075258653736957,-0.5673431299629426,-0.25772894494511955,-0.19213935937015708,0.41872312583068894,0.4246431735391454,-0.8288527984131646,-0.4160019776579824,-0.14031205411258776,-0.9311278311849582,-0.7856707126956505,-0.880903385774334,-0.3558544458425732,0.024423696409656054,0.003766288414899746,-0.04293537301518996,0.03281862589773174,-0.5792053417894967,-0.4621469364307289,-0.5813979434642416,-0.6194569917554367,-0.5222632731393959,-0.29322655944535175,-0.1174668921848059,-0.023288856122958848,-0.7714879618546316,-0.7407278578171648,train,2.9356689821806103,1
