,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RID,RIFR,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.6514945553381948,-0.6873976423918893,-0.03949881050956408,-0.2695034880012269,-0.30861325798482875,-0.790199944977935,-0.8215428871052074,-0.26701838313151405,-0.23525505485577516,-0.8825705660735497,-0.7745588258618665,-0.14535645364999938,-0.12407370921918598,0.02046605938760921,-0.6987141587377953,-0.6180582279643059,-0.5891308972468157,-0.6388629706134755,-0.0517774862413988,-0.08841726550300485,-0.6167597949250299,-0.9563130391137032,-0.8411072302470766,-0.5850556552467747,-0.458304669581453,0.09428550848082218,-0.04407495030893719,0.1521720616268946,-0.14398301171088976,-0.4982027275144976,-0.6230697699965407,-0.561399370566101,-0.667172248215018,-0.2246576056085251,-0.09332712426438725,-0.4790790017043101,-0.08493977517962065,0.19556971127247588,train,3.4427797258527253,1
11,-0.6537346455190761,-0.6831488745694243,-0.034433006458890844,-0.2686844717478486,-0.31186913375175535,-0.7939180146384396,-0.816379801463294,-0.2717675278924541,-0.2398652996059,-0.8824082511790656,-0.7786397379045564,-0.15216303708214607,-0.11686741235354733,0.019779528096970124,-0.7022858133641438,-0.6166929064458622,-0.594699681869362,-0.6392939504827875,-0.059419890723018925,-0.0954746994949835,-0.6176540929270038,-0.9608257500963037,-0.8473465013984478,-0.5964573359928649,-0.4674923884717648,0.09685535037987042,-0.04332229953389362,0.15315020845986188,-0.14526263876740012,-0.5088177213438279,-0.6276295055818906,-0.557141386965131,-0.6698691419627418,-0.22201636011995268,-0.09431087499221014,-0.48385038875193315,-0.08667805727060432,0.1942361653854733,train,3.787057698437998,1
12,-0.65858522378591,-0.6776564653800703,-0.030382652965945556,-0.27759267181636166,-0.31840396860416487,-0.7959970220609767,-0.8179824750726643,-0.28159420178219213,-0.24719675414799624,-0.8913293465566133,-0.7838745285590926,-0.15855802462319793,-0.12489034724047932,0.019760241792183192,-0.6991822601301314,-0.620661615341492,-0.5995347815864142,-0.6423394674530666,-0.06933423701435616,-0.10994458595861967,-0.6225015258702163,-0.9648254455555015,-0.8568348355575462,-0.6084830732535969,-0.4774483131561742,0.09164403705820406,-0.052075235242243535,0.14603472534107406,-0.15072862484471178,-0.5118905358295658,-0.6361301057404021,-0.561319347143674,-0.6772443417195353,-0.2199814013540637,-0.09927085929890761,-0.48491956456109314,-0.08733985131310851,0.19061186224915835,train,4.131335671023271,1
13,-0.652776727712079,-0.6733376634584143,-0.03250011593012938,-0.28053963959030853,-0.3257916789162337,-0.7950511098888441,-0.8114649409451515,-0.28102729571666774,-0.2515551017669366,-0.8905569588577245,-0.7882430945078616,-0.16017948861741543,-0.12065917100950252,0.02260635526060019,-0.6988301880481582,-0.6267500192058585,-0.5969730535787583,-0.643800992352269,-0.0779823107243213,-0.12252748568446031,-0.6362480165845222,-0.9652060691659369,-0.8510069487545717,-0.6234174442296778,-0.4864600371826424,0.08669419549193655,-0.051058698181498816,0.13973526530640368,-0.15753428508799938,-0.5170156760189036,-0.644744885530587,-0.5680440052126495,-0.6818809475553521,-0.2174824568428359,-0.08878989261758369,-0.4812369219160315,-0.0845478506569011,0.17980958504715763,train,4.475613643608543,1
14,-0.6514758321107413,-0.6737388546293668,-0.028232243458701196,-0.2818466379925754,-0.32462623848730726,-0.7970602033824804,-0.81793456239612,-0.2842273608184261,-0.2537038464737786,-0.8895990217813806,-0.7875242364239762,-0.1584936835693911,-0.11665181546739914,0.020904054106367517,-0.6958778577575433,-0.6281439231301913,-0.5974990351940687,-0.6447040019786774,-0.07891042907496006,-0.1257412425299912,-0.6365703972596186,-0.9686967720206203,-0.853082422883218,-0.6281341228090607,-0.491265440140387,0.09078273801437678,-0.05064309592264907,0.14009911553724677,-0.16913714041304523,-0.5181712436293071,-0.6473242783322108,-0.5711592049610031,-0.6862909540373091,-0.21786752350543143,-0.09238109022174756,-0.480638309873746,-0.078914337357702,0.18340177025543133,train,4.819891616193816,1
15,-0.6473246531996789,-0.6694165117865547,-0.020765010016271516,-0.27733912400805677,-0.3172054134283099,-0.7968274397887848,-0.8182540402246413,-0.27993994869807715,-0.2611151172872827,-0.884551042988418,-0.7777868688992676,-0.1536063704556249,-0.12346389856694329,0.022612977707269374,-0.6887177981454693,-0.6244302791738457,-0.5960184728604451,-0.6402277609468405,-0.07508530855802129,-0.12876429499324626,-0.634879064278318,-0.9602862355719188,-0.846190831804459,-0.6225717668505796,-0.49416608916933635,0.0900625014042708,-0.05344454449075955,0.13720650349758315,-0.18232559549022753,-0.5209423908197844,-0.6473435522587705,-0.573559100688109,-0.6785351663068769,-0.22012753878496227,-0.10096529272361224,-0.4801763317729664,-0.07987213506206801,0.17984490432565317,train,5.164169588779088,1
16,-0.6470312976687411,-0.6712780543822623,-0.014467450627209983,-0.27608757038005016,-0.31155888769718426,-0.7982306638828367,-0.8300178326320736,-0.27980002013463184,-0.2616526780395766,-0.8851848400801301,-0.7755996714241382,-0.14589594303355946,-0.12465091808679171,0.018051213639293004,-0.6929258732079733,-0.6213857283589799,-0.5998398942469114,-0.6341650614460094,-0.06701405684723538,-0.12115328416546772,-0.6273031721197273,-0.9559979965448333,-0.847821051960342,-0.6175772794246351,-0.49372085087026774,0.09865562319733812,-0.049806460480078724,0.14326218023458145,-0.18549592308725882,-0.5223725322542794,-0.6470243465033793,-0.5724403432922047,-0.679291264671898,-0.2208673707389998,-0.10252275427110755,-0.48002693642910726,-0.07869674370057439,0.1832390948559772,train,5.508447561364361,1
17,-0.6509809940223755,-0.6719772817032752,-0.0048602031824522135,-0.27359009529578154,-0.31498638829588266,-0.7930930821252343,-0.840238004104874,-0.2765248795035983,-0.2663261641276103,-0.8914972294625412,-0.7766624420369921,-0.1444266760587534,-0.12069445993419423,0.018193328691039366,-0.6931441469427577,-0.6248176073119096,-0.5962459199374388,-0.6327165284992619,-0.070047628852227,-0.1271598221535376,-0.63261821112203,-0.9623599235004514,-0.8551031808796129,-0.6214644250003405,-0.49135873067074753,0.09860571825824438,-0.04802794865018387,0.14845437833234132,-0.18857806576958652,-0.519620603850898,-0.6502046798667167,-0.5769811899537262,-0.6843973381143992,-0.22599631948178733,-0.09439083260406014,-0.4766890167594674,-0.08342944293074989,0.18258820184501193,train,5.852725533949633,1
18,-0.6542047938952269,-0.6724950783588384,-0.002266436953780468,-0.27319567713341886,-0.3133528262873419,-0.793792301690342,-0.8401233445324429,-0.2768524706146246,-0.26771947484471914,-0.8967895118824981,-0.7781754428489553,-0.14234073876547676,-0.12338770573739347,0.013617473325944247,-0.6919126615561104,-0.6278936338861372,-0.6041477287101125,-0.6375851217887633,-0.07344949630987886,-0.1305544961595045,-0.6279660819913181,-0.9577563084810843,-0.8627855780661543,-0.623225854189589,-0.49167737913117104,0.09866359078913148,-0.0527603005933847,0.15190185930639422,-0.1924305350444644,-0.523046045783873,-0.6519914189012773,-0.5803408968199378,-0.6843988380294402,-0.22999831133220677,-0.10337086880021909,-0.47643474902263366,-0.08117845251103621,0.18250299362831976,train,6.197003506534906,1
19,-0.6505334002095727,-0.6709242648759584,-0.0020790396640187787,-0.27280163521918044,-0.3084429831619011,-0.7964110751149645,-0.8369043854056878,-0.2773733126915333,-0.2733637626750002,-0.8947775398881241,-0.7826274997091377,-0.1353369633185825,-0.1200173028754071,0.01179959307110211,-0.6958210550168156,-0.6300118185456941,-0.6001834432525356,-0.6361856481145274,-0.0767891171123484,-0.13099098135407075,-0.6346114502667675,-0.950624530217992,-0.8549243252056391,-0.6225074624995581,-0.4970255158228609,0.09492625029315457,-0.05396002220955006,0.14232942299529072,-0.19777274589594956,-0.5213861636018015,-0.6507280190129426,-0.5780821563569085,-0.6860215645701517,-0.22787199276570125,-0.10826704045104446,-0.47734460426332714,-0.08784379479838791,0.17482676011089024,train,6.541281479120179,1
20,-0.6532588451454464,-0.6702067698814316,0.00808689408401157,-0.27205982038820203,-0.3109437336624589,-0.7934257055627812,-0.8485531380419957,-0.28524268042691886,-0.28800238226207503,-0.9072671156389237,-0.783474373952027,-0.13920917936536606,-0.12380085559777493,0.006490475051451103,-0.6935954689744189,-0.6371286675193266,-0.6032464387814713,-0.6407990536130483,-0.08601186636399649,-0.14393883533626073,-0.6402663799585345,-0.9507622976505572,-0.8641609147401917,-0.6351348972806222,-0.5020149909374921,0.09027729336323678,-0.06172988694560731,0.14266698801783223,-0.2112236593248711,-0.5245463951056036,-0.6575096791355373,-0.5858881311139122,-0.6902362228601997,-0.2327382042185711,-0.11797812243056255,-0.4749550591447953,-0.09662041924391021,0.1687799745895797,train,6.885559451705451,1
21,-0.6431944969079816,-0.6582449823971375,0.006973388466594194,-0.2621653414101789,-0.3047222145326734,-0.7794902828825345,-0.8288978404436625,-0.2865019916613756,-0.2901810150718209,-0.8933554203448706,-0.7818332357990454,-0.1360779351427048,-0.11789158823495544,0.007102772117166301,-0.6921806781581362,-0.6279500005735845,-0.5919955533325987,-0.633511428388201,-0.08768866557517115,-0.14641100276229524,-0.6455822233734015,-0.9364258842720689,-0.8493951963570693,-0.6306174434149435,-0.4993261510531536,0.08637449682265627,-0.062134501302291124,0.13154492879421587,-0.21169766219005115,-0.5237997396380961,-0.6523422624189208,-0.5742534437259021,-0.6845041631079096,-0.2267950250516782,-0.11295020686083837,-0.477043410431415,-0.10002160154888069,0.1593311920848802,train,7.229837424290723,1
22,-0.641071695322016,-0.6546952089678699,-0.0014460636888500196,-0.2614192710154539,-0.30926181323008384,-0.7731894413854375,-0.8222138060942413,-0.2780463823895378,-0.2863521574621736,-0.884247965690274,-0.7815816961405586,-0.13244637497347325,-0.11053240630276007,0.005441442830766346,-0.6917351413716143,-0.6271511680460778,-0.5853747500533404,-0.6326527063427166,-0.0892171552107685,-0.1558614153187889,-0.6486712691389803,-0.9291117100079259,-0.8464244266115706,-0.6292394191440676,-0.49469327073173397,0.08480176714539908,-0.055684429620424546,0.12085240141061196,-0.20356978683066007,-0.5249760145821442,-0.6481539559627951,-0.5720799013758316,-0.6815901634343644,-0.22621541296959513,-0.10262604825681937,-0.4775297775173509,-0.1016796673270982,0.14540607983724269,train,7.574115396875996,1
23,-0.6439856234654705,-0.6585870960036204,0.0023043790723196074,-0.2571366609856454,-0.30898776912247394,-0.7761988463976928,-0.8329612649980623,-0.2817806089298571,-0.28916997987111337,-0.8903302603229574,-0.7768481609821191,-0.13096469617899598,-0.10544635503643668,0.0045636795487623595,-0.6897105063866267,-0.6300085264365278,-0.5823435272906515,-0.6331591689608412,-0.08838600053334714,-0.1560198577228562,-0.6478283993903903,-0.9292892467371908,-0.8504110307826509,-0.6346239004785845,-0.4945637987770133,0.09193551360784616,-0.05253993845402732,0.12717722924925773,-0.20817540626004916,-0.5283336312085315,-0.648481230982948,-0.5782917737160275,-0.6802895010171071,-0.2276255318848348,-0.1052356251573259,-0.47675805690762085,-0.09953488719838562,0.15180428291637257,train,7.918393369461269,1
24,-0.6400505314728172,-0.6558187811783731,-0.0016405339697382997,-0.2591387379039832,-0.30943661415723156,-0.7770042820886254,-0.8262659522439897,-0.2734340464613817,-0.2843197312371055,-0.883073297287048,-0.7812621001856147,-0.12452458367501931,-0.09568416165765967,0.009592304633224942,-0.6904318705544927,-0.6300315424919403,-0.5779013134575213,-0.6333427192658455,-0.08888573524960695,-0.15854626237848327,-0.6544275451302137,-0.9288362911574162,-0.8495373338214087,-0.6373854431720065,-0.4970529068030386,0.09236953066822942,-0.046983601724503325,0.1285123458675667,-0.2097147652855152,-0.5320385150136646,-0.6508066104050383,-0.5723213426372009,-0.6808622667914914,-0.22680679072512794,-0.09686709714003788,-0.4794858800783954,-0.0960871593967711,0.1480339187969281,train,8.262671342046541,1
25,-0.6459870128907205,-0.6509752975740805,0.010921446603518247,-0.2543230095506848,-0.3078602298390791,-0.7829843447105986,-0.8297574726746686,-0.27084047502657005,-0.28205399525211544,-0.8821081441601568,-0.7757991979779107,-0.13078840506198347,-0.08911998297755294,0.021838346393270182,-0.6889669063523789,-0.6217405214619134,-0.5749853366872894,-0.6265053406324622,-0.08058898697057058,-0.1476133348333517,-0.651264505470491,-0.9369635989595667,-0.8578184423600865,-0.640384878990294,-0.49958738553526316,0.1008161684492235,-0.04040743220140424,0.14657328283892515,-0.20330239994955027,-0.5392755210047042,-0.6551799088148875,-0.5681935499051367,-0.6717888890198955,-0.22471784331702116,-0.08877214979991763,-0.48068418955641357,-0.0864442199338615,0.16158503899265128,train,8.606949314631814,1
26,-0.6478591265127681,-0.6504981362002431,0.013661167672180893,-0.25722406382216684,-0.30899317835266626,-0.7836253645815763,-0.8308688603049235,-0.2728045559075834,-0.2836711644269679,-0.8875185351251342,-0.7741052764480888,-0.13493643918218243,-0.088968975202499,0.02186305234510648,-0.6889258227219489,-0.6231542564253315,-0.5827437273151519,-0.6319822263004758,-0.0832006395031445,-0.1554910858311117,-0.644351843876002,-0.9321045920713441,-0.864958339005701,-0.6462317122437397,-0.5096564353893605,0.10632684323925634,-0.04187186818592737,0.1487049374843411,-0.20227155158430898,-0.5455677134014617,-0.6589329144874251,-0.56817659939567,-0.6748077473784482,-0.2255809871021831,-0.08879009728621368,-0.4856320602202835,-0.07994997665168355,0.15644134336211699,train,8.951227287217087,1
27,-0.6505835262805376,-0.6482575480216914,0.007194917521124392,-0.26332232095902275,-0.3126852567837446,-0.7876984861891311,-0.827140984121074,-0.26361270302393547,-0.27550760119331574,-0.8891510920529054,-0.7806746350380042,-0.12890967828203953,-0.08731275990179976,0.029464866383443485,-0.6859699194020303,-0.6235194285839949,-0.5851974831247669,-0.6300921131091451,-0.07536556961076954,-0.15364483302395118,-0.6396367437883315,-0.9339301637065116,-0.8708926006659465,-0.6404463580334685,-0.5050615809726275,0.11317764223673474,-0.03245496583184361,0.15071002477307563,-0.19684781778473662,-0.5473790167530497,-0.6617834176007914,-0.5655493659770783,-0.6714969821803956,-0.22471673085676946,-0.0830282033377204,-0.48572313951806717,-0.06974485848997913,0.16255018891953518,train,9.29550525980236,1
28,-0.6523387026186248,-0.6493493401393631,0.0024721848737275266,-0.262440653048811,-0.31619697372777933,-0.7887602557650781,-0.8240360291274317,-0.26777700125745907,-0.2764801755047237,-0.8893013661351106,-0.7823868630015388,-0.13623134538432163,-0.08431576634917429,0.029284646557551593,-0.6882653934951538,-0.6224722263986806,-0.5841309382615429,-0.6333944685826629,-0.07708083936844849,-0.15751842070265515,-0.6408660059476685,-0.932152253235565,-0.8683663139768435,-0.6456663581275931,-0.5092024403239572,0.1109442552561585,-0.031543675065920776,0.1420942690175478,-0.19719002116034803,-0.5500583924713198,-0.6607645087670904,-0.5668253459263016,-0.6681756723292591,-0.22344072885135052,-0.08140276200796609,-0.4881460893666203,-0.0675208867878154,0.1552874153631669,train,9.639783232387632,1
29,-0.6444321465736856,-0.6360580529490889,0.004401875465658126,-0.25705139898754253,-0.3103535620908178,-0.7829959029415754,-0.815273729153559,-0.278467868541405,-0.28565484048481526,-0.8826760511507994,-0.7779888659127069,-0.1343438508661798,-0.08853240371135751,0.023925953913960026,-0.6798064930793801,-0.6198470726828988,-0.5781354545572204,-0.6324912778542586,-0.08505129672080641,-0.1723334182592136,-0.6469175766266798,-0.9252334828049765,-0.8590667914460849,-0.651295770119147,-0.51015246236246,0.10479322839097441,-0.042587109666783564,0.13008089420203922,-0.213728219929393,-0.5521969827503267,-0.6662252041901395,-0.5674058878056109,-0.6677540383865648,-0.22330710035849857,-0.08797088196995995,-0.4858345246015606,-0.06901942592285176,0.14700929622122577,train,9.984061204972903,1
30,-0.646204764010607,-0.6362642752477388,0.0015317485546396913,-0.25182211433842433,-0.3158539972097863,-0.7842416318253934,-0.8105991777780638,-0.27164833979481534,-0.2822094312535479,-0.8816385822702258,-0.7790427152486632,-0.13653713737154247,-0.08884806243998214,0.026237343539330563,-0.6847592060586163,-0.6202846488548417,-0.5771794540813632,-0.6339578021520251,-0.07939327720450502,-0.17754984206927962,-0.6454191420494454,-0.9256012663032803,-0.8588807734797257,-0.6531239882476833,-0.5126745346156398,0.10551867583264543,-0.035674337765498235,0.13099454367993055,-0.21200863966421668,-0.558991625266296,-0.6687690508663648,-0.5668676678571356,-0.6641418466244937,-0.22500310786523364,-0.07661214148137155,-0.48672885239369845,-0.0653135651045555,0.1431295225195721,train,10.328339177558176,1
31,-0.6431279077964113,-0.6349898875934228,0.0002548817565062138,-0.2544300257254513,-0.3156553494964179,-0.7884871107312119,-0.8048619639600395,-0.2742024984013022,-0.2908185607871398,-0.880270586139483,-0.7830813453801689,-0.13930887567346134,-0.09824874017206406,0.025873601037010772,-0.6869745413160921,-0.6232449693314793,-0.5824029849395103,-0.6385981312119196,-0.08105348286782992,-0.17682216454042432,-0.6489391939418327,-0.9176516080245064,-0.8573114820081722,-0.6535542066762552,-0.5179572031176907,0.09706978834176122,-0.039324660205045915,0.123004050157868,-0.21389249685843947,-0.5638223121883083,-0.6688787557522033,-0.5712084944758398,-0.6671078538991482,-0.2262959877566188,-0.08730386802688919,-0.4850802931957513,-0.06884136436028594,0.13280609770510374,train,10.672617150143449,1
32,-0.6462780973438997,-0.6351042321962379,-0.006297380967802493,-0.25211705522482397,-0.3174098788764529,-0.7829216118802862,-0.7994748430289582,-0.2822648087326928,-0.29314741273189676,-0.8812157607702032,-0.7810341197616618,-0.1466740622781892,-0.09972602149651569,0.025995487989804396,-0.6871119388509104,-0.6224842772360466,-0.5818860869613964,-0.6437142884750839,-0.08285319819647859,-0.18328586533796293,-0.6502406884038631,-0.9114145102508723,-0.8550061670895689,-0.6575203965454297,-0.5156102385732192,0.09404046098634,-0.04264619325245058,0.11174406260826725,-0.2168349096048524,-0.5662831427216488,-0.670989448461752,-0.5746548756629222,-0.6626048513018199,-0.22857534824533632,-0.08496112800034927,-0.4902390829370824,-0.06732959608809466,0.1251639085492077,train,11.016895122728721,1
33,-0.6373339058018632,-0.6337119325222758,-0.005418618350984519,-0.24744467470370668,-0.3145963297271091,-0.7797799110154982,-0.793135868155981,-0.28359772925808385,-0.29895728533435717,-0.8735442008303573,-0.7773949038428727,-0.14375035909598374,-0.10201167895169791,0.02008161331095206,-0.6885971539214718,-0.6172844602577581,-0.5798068851754505,-0.6433579588658417,-0.08710744383188349,-0.18947453292111077,-0.6517951179998943,-0.9049196668991896,-0.8486938591593242,-0.6562427272877068,-0.5176993510664196,0.08885987991488456,-0.046678159079126806,0.10788544473247352,-0.22109977223087682,-0.5692671105113545,-0.6657368860377473,-0.5712859915901549,-0.6640459159935714,-0.22733032639002476,-0.09077376963812184,-0.4878279835144974,-0.07283410177290688,0.11356405235611775,train,11.361173095313994,1
34,-0.6326815379785188,-0.6242244388457998,0.0005400890476208141,-0.25112780313187627,-0.3205868302161166,-0.7719978175362797,-0.7901393377490927,-0.2922980731859282,-0.3104555688499182,-0.8727878708132966,-0.7774818793170496,-0.14738377572532002,-0.11470760762259,0.018201650579874593,-0.6878136771285872,-0.6169151516993954,-0.5785011328488102,-0.6461438666190332,-0.09644403526568818,-0.19763233516970408,-0.6618494981260634,-0.9031461285214342,-0.8491646084185721,-0.658576700527632,-0.518503823119097,0.07632985872938228,-0.05290984064819044,0.09843958302770679,-0.22895864630979976,-0.5693248232898102,-0.675812753359313,-0.5714046540701156,-0.6744907488494071,-0.2281373923577671,-0.09111995004275117,-0.47923853795719523,-0.08083962342921566,0.10239274634127135,train,11.705451067899267,1
