,AIBL,AIBR,ALA,ALNR,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVC,PDA,PHAR,RIBL,RIBR,RID,RIMR,RIVL,RIVR,RMED,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA11,VB1,VB2,VD13,train_test_label,time_in_seconds,tau
12,-0.35812572,-0.45943913,0.30065447,0.6916893,0.29111823,0.24791579,-0.93802756,-0.92723656,-0.48191035,-0.6485073,-0.5343059,-0.5217244,0.6850043,0.4117205,-0.9433932,-0.8269317,-0.84967196,-0.8233164,0.7986874,0.017837152,-0.7868479,0.25660598,0.6405365,-0.5863634,0.52511543,-0.87790847,-0.77370507,-0.8206222,0.3434379,0.19263117,-0.96280223,0.6753448,0.87231916,-0.3574071,-0.7649553,0.18579675,-0.16316791,-0.7458987,-0.50345415,-0.25683153,-0.6402117,-0.15180889,-0.26680154,-0.74004734,-0.59420496,-0.19790775,-0.73101985,train,3.9142253,1
13,-0.4346233,-0.47496635,0.3115841,0.6426619,0.24879816,0.07767126,-0.92822516,-0.93867886,-0.46164608,-0.70430654,-0.5320174,-0.510282,0.3669038,0.12866786,-0.95483965,-0.82087237,-0.8413411,-0.87055373,0.8282562,0.09884533,-0.7931233,0.22078684,0.46083197,-0.7051321,0.28765813,-0.91755915,-0.76694614,-0.7834597,0.3893416,0.08932204,-0.9834742,0.6358355,0.8422575,-0.44320104,-0.8675361,0.122236274,-0.33547962,-0.72243196,-0.4988248,-0.45236772,-0.6796804,-0.5638246,-0.37643272,-0.7982265,-0.5743592,-0.30482674,-0.7242475,train,4.240411,1
14,-0.35038343,-0.46874082,0.5419785,0.70383024,0.40095887,0.232976,-0.9352829,-0.93732494,-0.49800283,-0.71826994,-0.53258944,-0.5073234,0.2514476,0.15527393,-0.9444851,-0.7203552,-0.83352554,-0.84069604,0.7328356,0.019777596,-0.75369406,0.21315326,0.3388436,-0.74694955,0.2067429,-0.90248543,-0.77383506,-0.7736914,0.43336233,0.3495135,-0.9544921,0.7851375,0.96243894,-0.32729262,-0.8037966,0.28812328,-0.38506415,-0.75524217,-0.4287017,-0.37252527,-0.574316,-0.2829021,-0.2216594,-0.6909845,-0.5457304,-0.11036625,-0.69081146,train,4.566596,1
15,-0.3681547,-0.47587797,0.37888825,0.5691216,0.3974663,0.14308222,-0.940045,-0.9412321,-0.60257405,-0.68608296,-0.5238405,-0.52004695,0.28207278,0.0050930073,-0.9340375,-0.7842529,-0.8648215,-0.8195197,0.66355926,-0.048329834,-0.73960876,-0.0640047,0.15867467,-0.79238456,-0.0024942714,-0.9305742,-0.6658218,-0.8520059,0.39122105,0.18547347,-0.97396773,0.72354734,0.8758097,-0.3910919,-0.84160703,0.01834041,-0.47721142,-0.68291247,-0.52139795,-0.24580172,-0.7561816,-0.4095822,-0.3803682,-0.73729646,-0.5789458,-0.22327249,-0.7612614,train,4.8927817,1
16,-0.42600405,-0.50357985,0.36462128,0.5328115,0.36419073,0.14093697,-0.9304384,-0.9359704,-0.5491536,-0.71967,-0.6102873,-0.61921525,0.24259105,-0.112040594,-0.9655665,-0.786629,-0.86564666,-0.818424,0.67061,-0.07406736,-0.8145709,0.09864944,-0.08617619,-0.8351217,0.008737162,-0.92780846,-0.8217976,-0.8222511,0.3086645,-0.015712645,-0.99622434,0.5597406,0.74513876,-0.3856853,-0.82731354,0.0074863965,-0.49449244,-0.7422238,-0.53971106,-0.3873123,-0.69861704,-0.32082236,-0.36717188,-0.75318587,-0.5962157,-0.23817934,-0.7578948,train,5.218967,1
17,-0.2940196,-0.49750108,0.5244573,0.54440594,0.4686967,0.26286313,-0.9185253,-0.9309818,-0.48829022,-0.7390891,-0.52043986,-0.59234786,0.060182918,-0.13046706,-0.9217823,-0.75356346,-0.8725252,-0.8591347,0.7295399,-0.12547845,-0.77046627,0.37052262,-0.035215195,-0.92623705,-0.094917394,-0.92653465,-0.69571716,-0.8239183,0.31021664,-0.050626,-0.96914,0.6707871,0.8011858,-0.2134519,-0.8251044,0.15297206,-0.5827383,-0.69964075,-0.51802206,-0.39385518,-0.7576642,-0.13793626,-0.45772657,-0.789085,-0.5702954,-0.1917414,-0.770475,train,5.5451527,1
18,-0.34391716,-0.47474468,0.40377483,0.60067505,0.409401,0.03481298,-0.8654165,-0.90175104,-0.5788484,-0.7104929,-0.5081004,-0.5594711,0.18224092,-0.2575398,-0.96216816,-0.7626684,-0.85703856,-0.866797,0.707756,-0.0040621366,-0.7755103,0.250734,-0.109040536,-0.8739346,-0.22183566,-0.92610854,-0.7772145,-0.75341207,0.25174582,-0.37828562,-0.9714794,0.611759,0.81381845,-0.3909508,-0.8087138,-0.05889298,-0.6447692,-0.73236054,-0.45770353,-0.32079104,-0.67956924,-0.32783476,-0.44775018,-0.79116917,-0.61512864,-0.18959633,-0.78683156,train,5.871338,1
19,-0.32084724,-0.45860365,0.2925205,0.38137817,0.3568763,-0.040664874,-0.76632816,-0.8432125,-0.65173906,-0.76000166,-0.58934736,-0.6342485,-0.024435142,-0.3764422,-0.9415336,-0.79994184,-0.8689832,-0.8174204,0.7000092,-0.1099549,-0.79295826,0.20140928,-0.25530964,-0.89459807,-0.05451835,-0.9091363,-0.7756548,-0.79162097,0.193535,-0.14963898,-0.96281147,0.48619753,0.7043256,-0.36156943,-0.88528657,0.04281558,-0.66127187,-0.7268809,-0.47438264,-0.4576774,-0.747073,-0.3026878,-0.18633391,-0.8544118,-0.63528055,-0.32155195,-0.754422,train,6.1975236,1
20,-0.32081562,-0.4482419,0.39850965,-0.02179039,0.3306746,0.1958136,-0.6533565,-0.7653127,-0.68408954,-0.76416725,-0.59525824,-0.62136006,-0.36860535,-0.5636987,-1.0,-0.9302162,-0.9005343,-0.9219835,0.5608394,-0.15716524,-0.8107154,0.35173222,-0.5414907,-0.95707893,-0.37039176,-0.93664885,-0.93604994,-0.8737503,0.071490414,-0.18248875,-0.9613361,0.35900852,0.59769547,-0.5124404,-0.919658,-0.2071685,-0.67607087,-0.78103423,-0.51152045,-0.57040113,-0.9088521,-0.4117655,-0.5427243,-0.81516653,-0.63806695,-0.3512423,-0.84073645,train,6.523709,1
21,-0.24767995,-0.42872724,0.33559325,0.011690081,0.4173282,0.2760303,-0.5027833,-0.65003186,-0.57207024,-0.74940515,-0.61819583,-0.6528188,-0.23281042,-0.5075473,-0.9726192,-0.8909188,-0.9235094,-0.90131104,0.4298579,-0.2842323,-0.83070457,0.17674692,-0.5045276,-0.9841805,-0.36261442,-0.90892845,-0.7967115,-0.8660255,-0.012989148,-0.53432286,-0.92249846,0.37172684,0.44797832,-0.40463918,-0.93302125,-0.18318526,-0.70495194,-0.76852596,-0.5400303,-0.3437676,-0.8564189,-0.38265526,-0.75305074,-0.86261356,-0.6767295,-0.5532515,-0.8225164,train,6.8498945,1
22,-0.19903928,-0.31058422,0.47801673,0.24413633,0.43420038,0.32816777,-0.26309097,-0.44537318,-0.60847205,-0.75557494,-0.5808658,-0.5135733,-0.18486607,-0.41999924,-0.92701733,-0.86634403,-0.81740844,-0.8262427,0.5169791,-0.19974838,-0.7613833,0.38578978,-0.47346887,-0.9544423,-0.29740736,-0.89985645,-0.6669916,-0.6888274,-0.0013884122,-0.58250284,-0.9004196,0.44489956,0.67751586,-0.36593115,-0.89240056,-0.12957263,-0.65565974,-0.7122798,-0.5246816,-0.24001962,-0.7244189,-0.27738646,-0.28568467,-0.7916065,-0.61766464,-0.3809807,-0.7481929,train,7.1760798,1
23,-0.1624692,-0.2599292,0.5446381,0.25876984,0.48390296,0.20136264,-0.034739286,-0.26749104,-0.6736945,-0.8110126,-0.58820826,-0.50107056,-0.20727298,-0.48193848,-0.9741108,-0.7713554,-0.8555755,-0.82517374,0.57415426,-0.089932084,-0.76561874,0.06752789,-0.48301047,-0.9843338,-0.21568675,-0.8613879,-0.63059723,-0.803163,-0.0977679,-0.28811368,-0.9014587,0.39121118,0.6095363,-0.3812842,-0.8873067,-0.22277209,-0.7070501,-0.69814795,-0.5352821,-0.28336975,-0.7192992,-0.27506992,-0.37526232,-0.77083606,-0.6067073,-0.41732767,-0.76060677,train,7.502265,1
24,-0.24354382,-0.24996361,0.48256007,-0.074314855,0.4510553,0.24576306,0.075531796,-0.11491225,-0.70692414,-0.81247836,-0.565326,-0.56916386,-0.22069706,-0.561377,-0.99970716,-0.9383619,-0.88269675,-0.8643954,0.4025819,-0.17004468,-0.7882744,-0.23311803,-0.5810502,-0.9897603,-0.44636413,-0.8262422,-0.85572237,-0.87097144,-0.16585264,-0.4875312,-0.897928,0.30650157,0.41697425,-0.4460822,-0.86684674,-0.36689475,-0.7369963,-0.7728559,-0.5509155,-0.32701996,-0.79032946,-0.3134828,-0.47546542,-0.8279469,-0.64837116,-0.4898045,-0.80209035,train,7.8284507,1
25,-0.1702571,-0.28334233,0.49064982,-0.10059501,0.4153761,0.1205386,0.19473928,0.022681728,-0.7053238,-0.81725645,-0.61196923,-0.6001406,-0.41360065,-0.8390071,-0.99749994,-0.8848781,-0.9348682,-0.9377592,0.29084304,-0.21267046,-0.8003867,0.14856136,-0.667016,-1.0,-0.56364155,-0.82632494,-0.87768894,-0.9711932,-0.23751071,-0.54868287,-0.93917286,0.26372018,0.3056684,-0.45591703,-0.94354737,-0.2640002,-0.80135846,-0.8088551,-0.5290959,-0.49302095,-0.9771609,-0.4499431,-0.57471174,-0.83539665,-0.684405,-0.5640204,-0.8821927,train,8.154636,1
26,-0.05235467,-0.24109225,0.60862607,-0.07788887,0.62947863,0.26737887,0.5332503,0.2552331,-0.639068,-0.82715625,-0.5351626,-0.50582063,-0.19536692,-0.5815375,-0.9389811,-0.88949233,-0.8776508,-0.80328804,0.2633857,-0.26145875,-0.76898885,0.17263652,-0.6332375,-0.96026736,-0.3146748,-0.763512,-0.72483265,-0.86283106,-0.23122765,-0.47009468,-0.89428884,0.19209962,0.42445248,-0.5058054,-0.9209271,-0.28796571,-0.7529357,-0.7431084,-0.4529597,-0.34478977,-0.8983802,-0.1744639,-0.5558567,-0.7634228,-0.6215056,-0.37829,-0.761903,train,8.480822,1
27,0.0076706302,-0.11030546,0.82141787,0.21139295,0.7028796,0.52522254,0.60842437,0.5512509,-0.61201984,-0.79563767,-0.556806,-0.4773144,-0.3087412,-0.56788206,-0.93782884,-0.7826896,-0.8234757,-0.79803216,0.2513693,-0.16976747,-0.7729471,0.65707576,-0.56821257,-0.93932796,-0.39586827,-0.73609704,-0.7135244,-0.7870063,-0.26981804,-0.5035343,-0.90215886,0.27347878,0.456221,-0.43922746,-0.7832107,-0.394867,-0.7798559,-0.73013526,-0.47931272,-0.10738481,-0.5295345,-0.25250244,-0.24396698,-0.7727392,-0.5974807,-0.35072225,-0.7726636,train,8.807007,1
28,-0.013441835,-0.09745035,0.72012484,0.14385045,0.59357315,0.36615872,0.65615696,0.57618433,-0.7648932,-0.7957674,-0.52392006,-0.6044087,-0.35229626,-0.75296384,-0.9485532,-0.8509241,-0.8537393,-0.8845437,0.20695035,-0.23205356,-0.8064646,0.16147974,-0.6447581,-0.9165798,-0.46215138,-0.6986459,-0.6490544,-0.8262763,-0.38292506,-0.5419857,-0.915053,0.14332412,0.38983667,-0.4188944,-0.90061104,-0.300611,-0.8042555,-0.761417,-0.42919102,-0.28573757,-0.71423835,-0.34003097,-0.3182633,-0.7889931,-0.6372679,-0.5559199,-0.79117537,train,9.133192,1
29,-0.004994283,-0.07346217,0.5817461,-0.08978569,0.61854696,0.29608533,0.67883116,0.6797014,-0.6596764,-0.85654956,-0.5331512,-0.5076465,0.19154601,-0.5705701,-0.95404196,-0.95369786,-0.8824334,-0.9123096,0.073629305,-0.29101318,-0.8380158,0.2977099,-0.62796277,-0.9705377,-0.5184132,-0.6830981,-0.9489179,-0.8528402,-0.41875404,-0.33780858,-0.9096033,0.14849874,0.2109096,-0.47248548,-0.8794174,-0.31519863,-0.8309843,-0.80951357,-0.57901484,-0.27273825,-0.74303436,-0.3053277,-0.4570947,-0.7824757,-0.64173883,-0.52988803,-0.82497317,train,9.459378,1
30,0.06274049,-0.052583672,0.51373476,-0.1873068,0.63531625,0.18198206,0.64636797,0.6546222,-0.7888369,-0.85244846,-0.5925887,-0.47872254,0.10109182,-0.4469301,-0.978163,-0.8830288,-0.9114846,-0.90334064,0.01330157,-0.3680765,-0.81587696,-0.17204933,-0.60798305,-0.9675333,-0.6777142,-0.6498174,-0.9942809,-0.8654298,-0.45031536,-0.48946705,-0.9314576,0.060227882,0.13978611,-0.51168567,-0.91113794,-0.35748175,-0.79085255,-0.80044395,-0.45751676,-0.4227698,-0.7097246,-0.36509666,-0.56341517,-0.81490445,-0.64397895,-0.5722796,-0.83578944,train,9.785563,1
31,0.10724574,-0.052284565,0.52786654,-0.28293592,0.7151995,0.16970062,0.7128082,0.7070273,-0.7453567,-0.8918812,-0.58458465,-0.4308065,0.14642274,-0.52118343,-0.9768263,-0.89113915,-0.89597327,-0.94408315,-0.009008819,-0.4097214,-0.80751604,0.3763946,-0.66257006,-0.96621495,-0.64447546,-0.62386054,-0.8680704,-0.99818677,-0.45987892,-0.28352112,-0.9190892,-0.05786622,0.19788298,-0.544978,-0.92513144,-0.35971275,-0.772071,-0.7736284,-0.549429,-0.4449368,-0.8440252,-0.44612634,-0.52220863,-0.8145148,-0.6675973,-0.57893944,-0.85570997,train,10.111749,1
32,0.23707941,0.052554175,0.8371677,0.14642166,0.89548355,0.20675917,0.8126142,0.83504456,-0.69304174,-0.8091743,-0.51872075,-0.462426,0.09545408,-0.34508678,-0.9710502,-0.8352087,-0.8614001,-0.88861203,0.040679805,-0.32131395,-0.7694168,-0.034644745,-0.57777584,-0.90373415,-0.5365372,-0.50964624,-0.8787288,-0.8379037,-0.49155164,-0.31342316,-0.91182876,0.039121374,0.27394807,-0.4971006,-0.84382033,-0.34705502,-0.79860944,-0.7761941,-0.57310224,-0.26117805,-0.60144424,-0.16812736,-0.2983884,-0.6984891,-0.60577464,-0.5131683,-0.8043784,train,10.437934,1
33,0.2844438,0.2205098,0.8916533,0.05128293,1.0,0.272,0.92194045,0.9055873,-0.77704364,-0.8326299,-0.48345926,-0.47611386,0.09088929,-0.419587,-0.9308887,-0.7945661,-0.8654195,-0.8055704,-0.047312886,-0.35091105,-0.74329484,0.11391662,-0.540216,-0.87647927,-0.5097111,-0.46131146,-0.73640084,-0.7206634,-0.48103258,-0.29704008,-0.92300564,-0.022456221,0.27489913,-0.44058695,-0.8818231,-0.28109345,-0.84126395,-0.7258401,-0.4528461,-0.26082757,-0.5409673,-0.2509367,-0.22049636,-0.76633966,-0.628726,-0.47424752,-0.78496146,train,10.764119,1
34,0.2945153,0.15320346,0.73772734,-0.0035383704,0.8686181,0.19148257,0.763881,0.8803787,-0.7488854,-0.8637958,-0.5525152,-0.5065122,-0.08750527,-0.49495596,-0.932355,-0.88256764,-0.8634798,-0.85088146,-0.12612292,-0.35707355,-0.771169,0.16617733,-0.5312489,-0.94573545,-0.50847226,-0.45383343,-0.8202379,-0.8339663,-0.5469335,-0.6748179,-0.8913251,-0.0407792,0.23685944,-0.49419183,-0.8773632,-0.43132937,-0.82071674,-0.72967005,-0.5552165,-0.257543,-0.58799005,-0.3639684,-0.30335066,-0.74854654,-0.6690029,-0.5695578,-0.7772999,train,11.090305,1
35,0.24931018,0.18011041,0.73753977,-0.23006883,0.84142154,-0.058936555,0.75003326,0.84778404,-0.84831023,-0.85073197,-0.49159396,-0.41752693,-0.107682936,-0.6563736,-0.93472415,-0.9185313,-0.8772477,-0.90017325,-0.18879023,-0.3108654,-0.8091475,0.36641222,-0.5770127,-0.9019253,-0.59009343,-0.4351326,-0.8062,-0.80672127,-0.6164198,-0.5720556,-0.93644387,-0.05307105,0.110602945,-0.5687667,-0.8854032,-0.4078048,-0.8184223,-0.76537776,-0.6368668,-0.25155634,-0.6502757,-0.2724572,-0.31645653,-0.76031184,-0.6607171,-0.62650245,-0.8283656,train,11.416491,1
36,0.32851738,0.20339431,0.7611361,-0.23980577,0.9202775,-0.058760304,0.7519737,0.82888675,-0.8290247,-0.8694557,-0.50069565,-0.4490501,0.066515684,-0.8019741,-0.96826583,-0.87033737,-0.8873866,-0.9179608,-0.22741885,-0.31589776,-0.79572636,0.10745743,-0.59497994,-0.8583604,-0.59995496,-0.39398596,-0.7167739,-0.84438515,-0.64160806,-0.40325585,-0.9098437,-0.099079624,-0.040485505,-0.57729834,-0.95967007,-0.41093338,-0.82422185,-0.76406676,-0.47236,-0.2787085,-0.73450285,-0.5647946,-0.41387576,-0.7546543,-0.6666199,-0.6794857,-0.8327691,train,11.742676,1
37,0.27530587,0.20466132,0.78676206,-0.18798038,0.8447172,-0.14155962,0.7166215,0.7665587,-0.7850005,-0.88898665,-0.47999316,-0.42378968,-0.2584565,-0.8796599,-0.95220554,-0.9259504,-0.847627,-0.96966666,-0.3311449,-0.3839199,-0.8332478,0.29183793,-0.5402381,-0.88242686,-0.6371711,-0.2794328,-0.8402548,-0.9227453,-0.65885425,-0.3423566,-0.92549384,-0.15052362,-0.0095749395,-0.5649179,-0.91706854,-0.40498018,-0.8567519,-0.8510704,-0.6013332,-0.29017347,-0.74569094,-0.34455162,-0.3797438,-0.8482868,-0.653419,-0.67394644,-0.8869741,train,12.068861,1
38,0.39981365,0.2239701,0.6292452,-0.28459764,0.8036186,0.12099155,0.67748594,0.7525932,-0.8398965,-0.89000744,-0.5162209,-0.40624183,-0.2972457,-0.9718033,-0.9567078,-0.968964,-0.9461205,-0.93363965,-0.27724516,-0.37573168,-0.8164143,0.13857898,-0.367742,-0.8546815,-0.7878638,-0.29433292,-0.95307726,-0.8743703,-0.6875025,-0.34100896,-0.9422613,-0.17073573,-0.0074944063,-0.62618613,-0.92752165,-0.4731779,-0.8425004,-0.8304398,-0.54317206,-0.3408259,-0.7446874,-0.44488364,-0.37807032,-0.7981674,-0.7028819,-0.7341888,-0.8654328,train,12.395047,1
39,0.3750731,0.21828437,0.5845523,-0.47087762,0.89015913,0.17178966,0.6184576,0.6992238,-0.8394794,-0.9006591,-0.5269214,-0.4287349,-0.4686828,-0.8355029,-0.9267771,-0.94716465,-0.9172165,-0.97122806,-0.3837202,-0.3792714,-0.82819927,-0.08866706,-0.44780388,-0.910203,-0.8310915,-0.22775689,-0.87794894,-0.91112566,-0.70795906,-0.4360642,-0.94056076,-0.24297681,-0.09140061,-0.6284331,-0.9427924,-0.4213665,-0.8554668,-0.81731737,-0.46337578,-0.39059064,-0.74196523,-0.48308071,-0.34139463,-0.78053147,-0.67527515,-0.69938695,-0.8620242,train,12.721232,1
40,0.43785897,0.26766273,0.57605505,-0.25932157,0.93294704,0.3582576,0.6566144,0.76755995,-0.82210755,-0.8722862,-0.4769661,-0.37297785,-0.6413867,-0.39419678,-0.95699376,-0.7813724,-0.89555866,-0.9552519,-0.4653377,-0.17119615,-0.8398243,-0.3112155,-0.39936444,-0.8527807,-0.7494313,-0.23170543,-0.9812829,-0.97393954,-0.7276355,-0.39698097,-0.921721,-0.1854935,-0.13481851,-0.6544588,-0.94657415,-0.46529588,-0.8730957,-0.83841693,-0.42822248,-0.28106984,-0.64705855,-0.27096707,-0.33837786,-0.80745333,-0.6887778,-0.7127457,-0.8611122,train,13.047418,1
