,AIBL,AIBR,ALA,ASKL,AVAL,AVAR,AVEL,AVER,AVFL,AVFR,AWCL,AWCR,BAGL,BAGR,DB2,OLQDL,OLQVL,RIBL,RIBR,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URXR,VB1,train_test_label,time_in_seconds,tau
10,0.06351661306251205,0.18971422796997947,-0.3687106698511713,-0.06896458565914913,0.3112197300858657,0.06995313572810308,0.1834945074424318,0.15310459264744297,-0.36812588988549566,-0.4057364805181224,-0.16084606465848283,-0.026312939476119387,-0.6981306286869489,-0.7097071810215001,-0.5432917710935607,0.010198955227613965,-0.07252311706670195,-0.6819940518487629,-0.701429396956683,0.11058871823041141,0.11316081067790118,-0.8438694615701613,-0.48318749766246316,-0.2230004223860954,-0.702319211361754,-0.6533773475840654,-0.6802948481865017,-0.6413864000851086,-0.6595529330303044,-0.5907145568732591,-0.5785383114645845,-0.5951793759970939,-0.31336564857002946,-0.29530824922394094,-0.18161698726722603,-0.395381739793158,-0.5785704208385337,-0.7438002936742808,-0.5479869331075877,train,5.705229793977813,1
11,0.10399274425729693,0.22920521056324786,-0.3632642403430226,-0.05727354915793566,0.35161096062944597,0.10174744813413783,0.2292089080771762,0.1917996578065415,-0.3640195257593304,-0.40369329001577275,-0.15070866334908792,-0.029315106528980436,-0.6853291990267165,-0.7034455251924916,-0.5520576548550282,0.021300052488616855,-0.04115507603783036,-0.6881806341353733,-0.7146175656482516,0.14129594423836414,0.14839699607021528,-0.8445944569985371,-0.490108423728648,-0.22245869067837945,-0.711078994263096,-0.6563094655625537,-0.6769948178385405,-0.6737361078438765,-0.6445855881674576,-0.5777455361185948,-0.5643740269400268,-0.5863016907000876,-0.2939936723924227,-0.2666948265533552,-0.17553302131359255,-0.385824496378469,-0.5624228379302912,-0.7391940082712242,-0.5476394892210508,train,6.2757527733755945,1
12,0.1150865825416999,0.2469948540379487,-0.35421478258917444,-0.05048078154827247,0.3688318387822287,0.106960752130454,0.2422675688127766,0.19787133962862619,-0.3698750082376361,-0.39536356697349,-0.1541291851755903,-0.029245211382354384,-0.6664146446904394,-0.6894169449503245,-0.5592849284115661,0.02559315145219407,-0.030299156472630668,-0.6876045081007192,-0.7292663305253896,0.14810686186165467,0.16047950387172566,-0.8339674711080327,-0.4833638537921818,-0.2175953778919044,-0.7241119257155775,-0.6652275077598592,-0.6912553501631257,-0.709292980342518,-0.6596452795580412,-0.5667687823496934,-0.5461819615645366,-0.57642697884781,-0.28955385649141063,-0.26398474351734813,-0.18215847116802278,-0.37679266566693137,-0.5538761060923774,-0.7355658191163185,-0.5595646163246892,train,6.8462757527733755,1
13,0.17263013865324903,0.3002478222721885,-0.33338411112217725,-0.03274064859195379,0.40479213952794113,0.1393850191985723,0.2919840329571124,0.2441338619799503,-0.38129463453412105,-0.37930842397041964,-0.14174337297104034,-0.028039722099418143,-0.6456217471979702,-0.6667204416845689,-0.5844555735869721,0.03388308275260701,0.002292617080352978,-0.6957556126092229,-0.7502643701861448,0.17904549203141287,0.19504458601345126,-0.8300851533029707,-0.470624922088381,-0.209065709413115,-0.7512559031280293,-0.6723181374555682,-0.7087813887717065,-0.7568503999343044,-0.6542538272573597,-0.552637052401812,-0.5181704441670456,-0.5431878120701642,-0.2660831979695403,-0.22138256096135855,-0.1733153224921331,-0.3666918069839857,-0.5238187375130768,-0.7311135366497062,-0.5671355040667219,train,7.416798732171157,1
14,0.19081745217838933,0.30737892334740813,-0.33339291910318003,-0.02355014881183644,0.42053068561707474,0.1550653507190914,0.3070432428749715,0.2656732294412811,-0.39219107604710324,-0.37785436710049053,-0.12977727412682813,-0.03139421082791041,-0.6382252997500808,-0.665217735472506,-0.5657798701981522,0.03488429532654569,0.02468415207942546,-0.6856001524414626,-0.7639576349132869,0.18777597083707157,0.2109825899354551,-0.8322142618413753,-0.467754733507064,-0.20982890459834003,-0.7563598724477194,-0.6584365771311157,-0.7065905754571541,-0.7913766107202134,-0.6648081070719529,-0.5514754912854838,-0.5042779476672258,-0.537550228833365,-0.2714440335457684,-0.20312888032889656,-0.17481911854559673,-0.3762896576434053,-0.5105730961611371,-0.7270338680040171,-0.5792421939889512,train,7.9873217115689386,1
15,0.24399957387148727,0.34997862117011724,-0.30501702215858506,-0.014575583730703778,0.4554579639471398,0.185262810872738,0.339898998140147,0.2881963587686816,-0.38288550195262816,-0.36358756603073233,-0.12049876869176648,-0.02269660050164448,-0.613562217915001,-0.6619571209654769,-0.5768365678803897,0.045384928554201176,0.05052445868280134,-0.6857676161656422,-0.761599827801707,0.22345785056565823,0.23930267743760597,-0.8310226862017049,-0.454917376655265,-0.19428186404505987,-0.7735542564026987,-0.6660351406233858,-0.7098336127460829,-0.8016066113834108,-0.6368027443439752,-0.5318771863884801,-0.4833289039750803,-0.5061549082926455,-0.24193024850492711,-0.18225632606829717,-0.16418074173447733,-0.3519357445361865,-0.4942660705930112,-0.7142803863274505,-0.5776278470277029,train,8.55784469096672,1
16,0.2612568742842994,0.35540716732048117,-0.3030198780699856,-0.012168952773385644,0.4591599344644386,0.20810961479207268,0.37342046155307457,0.29862055422017825,-0.3803036155345991,-0.3656998532344758,-0.10584788863713804,-0.03576480167592491,-0.5929510246769547,-0.6462921359931662,-0.5605314341576308,0.04301338558866069,0.07655493231180231,-0.6781163299692355,-0.7622520796847114,0.23599218091003485,0.2435247384515552,-0.8165334849624498,-0.4578372956454152,-0.18758347687452906,-0.7671976150033382,-0.6429199313003433,-0.6862978285486457,-0.8323018461024424,-0.6216816003020307,-0.5130788323007434,-0.4550233231860872,-0.4817494654484889,-0.24166874424551896,-0.1573982701762693,-0.15220606797829597,-0.3446302744879008,-0.48135725483942093,-0.6899935751759814,-0.5812716344738511,train,9.1283676703645,1
17,0.27705002425936726,0.3833778056891728,-0.3206731957919431,-0.00970716777769337,0.4823192614294557,0.2116064175354343,0.3977334177063045,0.3150216673554057,-0.38396147697756877,-0.3765345780255818,-0.11440747919496669,-0.03397848878300916,-0.5904369796646509,-0.6478812112894623,-0.5518506440925588,0.041617023920581975,0.09222975111608507,-0.680473921657791,-0.7675795598365873,0.24353646147818667,0.26545093402923936,-0.8170039257055255,-0.4639644362217377,-0.1880736381019686,-0.7513779119016399,-0.6388952480983843,-0.6798349360666933,-0.8487627116522843,-0.6209297098401989,-0.5077256810419775,-0.4518346818172948,-0.4834224364187069,-0.2364678358990356,-0.14857564525001005,-0.15187287793963447,-0.34816209167554485,-0.4858701578012422,-0.6893197370536095,-0.5934729745334257,train,9.698890649762282,1
18,0.31953528486224647,0.4180477006343951,-0.31530863145544585,-0.006089670843721334,0.506154588713211,0.23092324905521427,0.42249742810702023,0.34958362289677514,-0.37414833194868014,-0.37433548225455976,-0.11065993985114589,-0.017427596447604776,-0.5861500756388935,-0.6502592506553215,-0.5612541573878438,0.047341237494486765,0.10011161386533818,-0.6853348177936635,-0.7655271257281782,0.2694515221897167,0.27601865464085906,-0.8311127857497946,-0.4604837693914722,-0.1721808661726268,-0.7596707340521227,-0.6517359798948898,-0.6850798202984222,-0.8298782309472663,-0.6083931837290595,-0.4940565920106408,-0.45467295311677935,-0.4761766714699201,-0.2078064299012164,-0.13910979943202048,-0.13784785923276424,-0.33715511603266557,-0.48010142838234604,-0.6853650971066318,-0.6005472932362099,train,10.269413629160063,1
19,0.33455354486574856,0.4315725248373089,-0.30429054565641533,-0.004289842354458007,0.5136013592876144,0.22924744616228532,0.42558989914595363,0.3675458962032015,-0.36708160079608476,-0.3578621619179974,-0.11148182977228319,-0.013649767798690739,-0.5894282576429335,-0.6599399508307123,-0.5659696175508602,0.05261459324813253,0.12363360757107271,-0.6788806676794219,-0.7658720193503561,0.2826860421984009,0.2854217847874594,-0.8416944936834204,-0.46498634297667496,-0.1726216563366193,-0.7651907798915323,-0.6590855150576961,-0.6952943341514921,-0.8291756593151868,-0.6009291947091899,-0.4907072263750184,-0.44534524051983526,-0.45422907824670583,-0.2091183968038821,-0.13051002794126174,-0.14139860630762752,-0.3413906404671901,-0.46618315468875204,-0.676278197745069,-0.5990369839490188,train,10.839936608557844,1
20,0.33462548459515634,0.43829175498169737,-0.29695558024634644,-0.005818219045043316,0.5079772128487723,0.2348312124605062,0.42500043336831456,0.35775191858234406,-0.3690354436665054,-0.358972278065868,-0.10418465626167933,-0.012451381496617099,-0.5816148660121335,-0.6726834320481679,-0.5599325229758163,0.05536713351450817,0.1301598230953801,-0.6663117424291788,-0.7623231087633251,0.2817978942441459,0.28500400645962687,-0.8362764004626116,-0.4461242489756303,-0.17752083328217513,-0.7739582971222223,-0.6520029475100629,-0.6978418969331166,-0.82957647132051,-0.6033433677996,-0.4838148553576517,-0.4406888346262232,-0.4412894867980047,-0.20594834834447368,-0.12428746550761903,-0.14200040715826479,-0.3352421461176915,-0.4639790882074031,-0.6665270781629825,-0.6000100213020929,train,11.410459587955627,1
21,0.35194884915109836,0.46072849478452305,-0.280450816225237,-0.006278864330567152,0.5220398699195764,0.24260341701322408,0.43640762108589676,0.373319894326089,-0.37362710925702314,-0.3506265417193675,-0.09187465736728728,-0.01254179951110105,-0.5669103178502277,-0.6488357214894102,-0.5649708513578136,0.05600417550721545,0.14765136576161028,-0.6567774096197622,-0.7598053739981654,0.2882461686160791,0.2956568109371389,-0.822385255241556,-0.4335175328377172,-0.158179363283453,-0.7727384096563461,-0.6447263776536206,-0.6870560527768834,-0.8285335920665166,-0.5886759901690697,-0.4720909478833858,-0.41687576632260515,-0.42013602214511764,-0.1842838324579128,-0.10722900249351824,-0.13407689102098325,-0.3125934439002482,-0.4499913557690749,-0.6569238634435071,-0.5890917660425282,train,11.980982567353408,1
22,0.3647575691270496,0.4757835060871114,-0.27721294290958115,-0.007332346783133936,0.5276834951996363,0.24910212627900036,0.4367478958474234,0.3929970530893569,-0.38038582094027773,-0.35613417141570347,-0.08899504452141238,0.0068602995462475995,-0.5707978392152947,-0.6391114137440245,-0.5770517903027469,0.05097278416795406,0.1507193405490324,-0.6735093526910625,-0.76403275283266,0.30541467180179427,0.2976495719290416,-0.8195367152164994,-0.42800733063447016,-0.14887998485805293,-0.7593994208370347,-0.6429521639398169,-0.6884558653469921,-0.815015303418001,-0.5772323892140574,-0.46777211601476143,-0.4208457559385387,-0.42953763965310077,-0.1680903539661911,-0.11358264071397017,-0.12647887525076143,-0.30418894777660815,-0.45120965050866046,-0.6458550073149473,-0.5878739413847276,train,12.551505546751189,1
23,0.36407489382022395,0.46555772581643096,-0.2862317203181891,-0.009061726379718166,0.5320419342688004,0.2512690373741951,0.4394064417659371,0.3902682105323076,-0.36590898380409254,-0.36165458160288966,-0.09442755730750507,0.015844404752537403,-0.5756107621754836,-0.6465509427134386,-0.5579716578618137,0.053038450749246235,0.15016415660049903,-0.6735965913831661,-0.7661848605337627,0.3186272840626614,0.2950021244261126,-0.8291774258635589,-0.44072063478903967,-0.1687024505997729,-0.7500536731509135,-0.6505283627775293,-0.6892069444425528,-0.8276863234583913,-0.5864199142505216,-0.4795182355924987,-0.4290193247038344,-0.44426841416321716,-0.1958104329190857,-0.1287772567815199,-0.12859284810907692,-0.3287137214422757,-0.4477158181199675,-0.6564229924036755,-0.5949228094229593,train,13.12202852614897,1
24,0.3907932322745961,0.503820614929298,-0.2894518400739863,0.0005390426611099897,0.5585341951941212,0.2681074352897088,0.4546869386651436,0.4114766780250277,-0.3726378010395862,-0.36989695821190705,-0.09009228473102496,0.0345854917105872,-0.5902376410319183,-0.6545945352610901,-0.577461892862814,0.05165392225986776,0.16533788944851202,-0.6953798695050382,-0.7806150855814623,0.3405397664535603,0.31359291318573246,-0.8295965870339004,-0.4358918073222972,-0.17214779571789615,-0.7512223208876581,-0.6566958059867017,-0.7068319290181273,-0.8270666615737917,-0.5746317804554086,-0.475916010138778,-0.435179190655012,-0.449631340611831,-0.1844721324801659,-0.12590339550471624,-0.12566438169169575,-0.3219688817930937,-0.45183783115810805,-0.65405164397406,-0.5900970612828433,train,13.692551505546751,1
25,0.37659550494172556,0.47867324471915507,-0.3006055007663952,0.010366107932431395,0.5408155223624258,0.2602016442233403,0.4423221543418802,0.393860823144019,-0.3881028802635903,-0.3774669908992558,-0.08759610505147755,0.01359204827325099,-0.5941008200419251,-0.6597592341214531,-0.5732071775580874,0.04686082677858072,0.16264467721299564,-0.6841754889997294,-0.7812456474632287,0.3316562671881814,0.3121197460350814,-0.8249015308783214,-0.4352338812685922,-0.1800465822457749,-0.7428144719365173,-0.6436885173900325,-0.6961515422355956,-0.8308467870492521,-0.5796618282528436,-0.4682341067465527,-0.428821826710984,-0.449665952946185,-0.18200983292763145,-0.11098747795078953,-0.1241918114304139,-0.3220417034333366,-0.44747969090940565,-0.6537542540780709,-0.5853563870083953,train,14.263074484944532,1
26,0.3893033997281025,0.4833876196426682,-0.30024129124596993,0.010315139233015802,0.5536057643845741,0.2793094380509461,0.4592818219108448,0.4002396487829826,-0.3792413793315793,-0.38125932629065984,-0.08296707999019476,0.007543917295514017,-0.5943241551313397,-0.6726961139512613,-0.5653820346448122,0.05185103262030358,0.16962087139661589,-0.6791117829906006,-0.7894523711915465,0.33529426760529124,0.31987156249234006,-0.8326051500787509,-0.4346877400669832,-0.1788588876788056,-0.7549776429035382,-0.6358509978939078,-0.6928567630617625,-0.834073667174062,-0.5820870184890181,-0.476611890992806,-0.43022704480883955,-0.4452171683281874,-0.18687418525594043,-0.10722469545264449,-0.11633663814127435,-0.33365749410267315,-0.4557965563502612,-0.6695442913589122,-0.5879642712689304,train,14.833597464342313,1
27,0.3775537739061207,0.4942889833267039,-0.3077948306263024,0.01221061285848149,0.5538783767914637,0.26573141903631115,0.44788724156345755,0.400488031233237,-0.38959015486410264,-0.37882570865961046,-0.0946891979876538,0.017179656317825715,-0.6059379465440342,-0.6603288259365829,-0.5768974263004834,0.05019697218195021,0.16652498317943135,-0.6870916074773255,-0.8022868613960777,0.32899192134375155,0.3143012856289428,-0.83795602905143,-0.4437362229158541,-0.183943413838908,-0.7454551435297025,-0.644234072648823,-0.6981401690837804,-0.8426498048229291,-0.5868197324339999,-0.48553039996540104,-0.4331566828326002,-0.44892093960113005,-0.19057324736905737,-0.11460817604217448,-0.12226769993668699,-0.34587220453072204,-0.4489645729097499,-0.6837957367636018,-0.5939848361563317,train,15.404120443740096,1
28,0.3914204055958719,0.4915908334883401,-0.28165049758938526,0.009753053289958735,0.5576025780836137,0.28435947372202824,0.4554017880321101,0.3930708114231,-0.38066585060444313,-0.364181032372877,-0.07406014591221982,0.008059078763157115,-0.5914407398066381,-0.6493670340586157,-0.5776194102714687,0.05496759755746233,0.17812785308146914,-0.6776275591156106,-0.7928107974622367,0.3367710564198807,0.32063664760822785,-0.8230333819401954,-0.4248533643726419,-0.1653512361696836,-0.7600399276255627,-0.6353524537287917,-0.6938922794647893,-0.8351894826036711,-0.567782294638169,-0.4647865017967735,-0.4080191666314231,-0.42320640369494106,-0.17079674357363278,-0.09483965330312855,-0.11358524637454574,-0.3131123315316498,-0.4404425067321378,-0.6633934839809346,-0.5754395858468591,train,15.974643423137877,1
29,0.38712932124021515,0.49053294482560394,-0.2669848757653552,0.004755104245591307,0.5518062109249199,0.281295629939322,0.4539675133318373,0.39520778869631384,-0.37586052377196866,-0.3628361079139084,-0.07241716988926841,0.011422507029394392,-0.5870156545835569,-0.6710295499247616,-0.5736406013511315,0.05245153771789143,0.1801313144761205,-0.6623138266088195,-0.7756268971797491,0.3328212166677249,0.32245179858436057,-0.827486749046006,-0.4071159331084289,-0.1520332887009805,-0.7678158224772957,-0.643936702151579,-0.6955096187482219,-0.8060794738363299,-0.5727256148115896,-0.45566100738028914,-0.3971498242439744,-0.41362289636167565,-0.16006936949035655,-0.09762219435404967,-0.1154297106630123,-0.29577663613178967,-0.44696767342291077,-0.6420883338815654,-0.5742487882954335,train,16.545166402535656,1
30,0.38297157961602957,0.4488775888820239,-0.2606825123705526,0.014601270378779174,0.5240409899427423,0.26624678757596576,0.4091418424817262,0.3648656335281571,-0.38682412850066894,-0.36074905841097477,-0.06621835367694898,0.011703395432943336,-0.5876419998873461,-0.6414938274558244,-0.5807651634242672,0.05098206565014651,0.15018050613063363,-0.667837402506661,-0.7718002109839219,0.31333489989776453,0.296217458876748,-0.8117861924145049,-0.3961463848419915,-0.13801040971184617,-0.769549874754881,-0.6398897479379542,-0.6948742313353102,-0.7891765727156932,-0.5738249741226497,-0.46716400899530025,-0.3795357118691161,-0.4093826115668384,-0.16440919901681256,-0.11206896964014354,-0.11339699070637226,-0.30042041993264545,-0.43413332260211956,-0.6605100784078316,-0.5696879983217209,train,17.11568938193344,1
31,0.35494373739599194,0.4138119713579679,-0.2561627440296487,-0.002608645688640693,0.4805836700941538,0.22821075420110376,0.3710681316657157,0.33388020418398784,-0.37400396498090066,-0.35016173400508427,-0.06908553121262215,0.0004824072216353878,-0.5642181312119633,-0.6265865819097683,-0.5533768472317148,0.05892087311085148,0.14374834219611712,-0.6328458977872516,-0.7392444987605592,0.26557590535615927,0.2590282498524819,-0.7976070775669806,-0.3834570345974302,-0.12258122101057722,-0.7579869944815043,-0.6250065826682959,-0.6682987925858138,-0.7611020174347816,-0.5720131633663941,-0.4700456835660529,-0.3680323946079609,-0.3940860894153349,-0.1746375183355476,-0.1215489758509044,-0.10993714538452776,-0.2849525191573329,-0.42616794092412225,-0.646212963103746,-0.5532015582761554,train,17.686212361331222,1
32,0.2995685342041087,0.35523055954799376,-0.2708264717772038,-0.010213160143089373,0.42609009533232767,0.18579706607670787,0.32091944052821597,0.2942981461767796,-0.3779327761607122,-0.35355873757896766,-0.08381828595338178,-0.010843850880794134,-0.572830434159384,-0.6247113543986195,-0.5377110528550346,0.0473338868086467,0.11930563261242125,-0.6138715632669894,-0.7177874422104984,0.22162762799020921,0.2115003856690469,-0.7901815558214277,-0.38115553203754293,-0.12245655267931323,-0.7441805176499365,-0.6165825057800791,-0.6530615984258445,-0.7302221147741076,-0.5822653105151137,-0.4822202254263133,-0.3746808942245078,-0.39912293486479977,-0.18985502565223483,-0.1371141812126956,-0.11019163685608196,-0.2844643996593218,-0.4271992592627424,-0.650519928067008,-0.5421680188667161,train,18.256735340729,1
33,0.24123792620440002,0.3005544668595701,-0.26148071214157464,-0.02720296925120183,0.35905947819373674,0.12035122599913506,0.23557171902870078,0.2394179469888647,-0.36689687478955146,-0.3260747551335161,-0.09568274111177882,-0.01325638644950957,-0.5598753752523485,-0.610141928587841,-0.5206598367993145,0.02864001485992465,0.09994735212343422,-0.5755333883991206,-0.6635539239710617,0.15707168760059523,0.14460234151155882,-0.7708555338363204,-0.37254050896410307,-0.09515670327894672,-0.7164449369308434,-0.5963649416615315,-0.6311598412695179,-0.6417773824605707,-0.5679828861030007,-0.4777547749167611,-0.35390006131883867,-0.37056225711869784,-0.19270622903798806,-0.17133156739638705,-0.12024639947678506,-0.26529428670370153,-0.4124934141500375,-0.6298856345518182,-0.5114352675191296,train,18.827258320126784,1
