,AIBL,AIBR,ALA,ALNL,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWCL,DA1,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAL,PHAR,RIBL,RIBR,RID,RIML,RIMR,RIS,RMED,RMEV,SABVL,SABVR,SIADL,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYVL,URYVR,VA1,VA12,VB1,VD13
0,-0.2039279337416485,-0.0660165376547074,-0.00678757786991779,-0.15695733659898584,-0.16541182679904348,-0.07574986101943473,0.02254025345926293,0.12981680467858914,-0.14825067086126584,-0.07949813125156173,0.06115246703673874,-0.08310203798030491,-0.1726712185236789,0.12016330812082625,-0.0706538591391308,-0.08484220044568914,0.03201837825198138,-0.11127387784486868,-0.065442266674921,0.19778504941830916,-0.14093830669112783,0.027277332551102478,0.17176718657497195,-0.003689022555612865,0.12468865891203607,0.03714056381155027,-0.13120115830121373,-0.19812199028834412,-0.02517998007511748,-0.16084110437112734,-0.1339683666992194,-0.03487593478200379,-0.10207157787757763,-0.037973486427758475,-0.08958769094612601,0.0994180869159566,-0.0760876253082075,-0.10757924278203823,0.017566003028757347,0.10221743883261443,-0.1735620951320401,-0.06766821039009632,-0.1416265051317294,0.09549981126635125,0.030256128772999692,-0.05721475843782469,-0.02088780654570736,-0.09830065709484793
1,-0.2010071088836942,-0.061122741992310686,-0.002046393639335009,-0.15307806317016323,-0.1526866370300646,-0.08080565131722081,0.0313247701284171,0.1339349056176733,-0.13910455804437086,-0.0753402500422314,0.06563954813944574,-0.07436111356813331,-0.17208392744614892,0.12398472262369434,-0.07440767097214245,-0.07148749966351237,0.024420644812375852,-0.10044645800948196,-0.06390849160265163,0.18955521527549965,-0.12699396525128623,0.025207016949508054,0.16287937896693483,0.005645222402597452,0.12619069588304674,0.03935462087362793,-0.12895463167767754,-0.19628865986611108,-0.014537478594093121,-0.15556389124799425,-0.1321893310921346,-0.023353042275246844,-0.09860624151448166,-0.03602389777575053,-0.0966742968190426,0.10533201450361837,-0.07590390188914556,-0.10336974402556685,0.020079424217619733,0.09969841404456804,-0.16758094571976614,-0.06128649216705738,-0.13055030452019725,0.09389905450596325,0.03393008243351447,-0.05625271164379659,-0.011550332106405528,-0.09215475231225997
2,-0.20081699546531828,-0.05947348422439342,-0.002057256102264933,-0.15335316305739902,-0.15062241657411937,-0.08317554238743707,0.03319013262740068,0.13379109457351657,-0.13738894784917471,-0.07387443380964255,0.06594334699577317,-0.07184133449980526,-0.17338668746547642,0.12531112918949014,-0.07641995910013642,-0.06868684438758568,0.022858536531927036,-0.0994705064872944,-0.06387943423755758,0.18801647409809066,-0.1234641131366016,0.0238180110519322,0.1612987059082107,0.008087561956881768,0.12571446533324476,0.03980254514858529,-0.12928528173249212,-0.19625360543005185,-0.012866516025502112,-0.15514676991395454,-0.1314512120110282,-0.020896302436029336,-0.09855581286284401,-0.035906867585525366,-0.09899403021444832,0.1065533774412066,-0.07591088090723408,-0.10238739268878654,0.020739063314303897,0.10022591961754507,-0.1665279555300028,-0.05986491925156569,-0.12918603188309294,0.0939333239010156,0.03442897158213211,-0.05569813786067365,-0.009445211662286594,-0.09147173372951821
3,-0.20107695597101014,-0.05854953899110313,-0.0015632428584555521,-0.1532866900526808,-0.14809718096390748,-0.08462908298153643,0.03545089291612644,0.13472989935570134,-0.13606147173235994,-0.07249308890772159,0.0674911333246032,-0.06925072644411931,-0.17409687756288794,0.12668607176845476,-0.0780237889252835,-0.06620500324389064,0.02124603285957816,-0.09668524459113072,-0.06520295106194944,0.1861881290530467,-0.12002137604003976,0.022317609093913376,0.15979824552096367,0.010988125788818826,0.12616911512719678,0.040580832162841654,-0.1282746549421964,-0.19606777235325987,-0.009904330623791955,-0.15392211156336277,-0.1321078435358609,-0.0183705594354672,-0.09816464513902937,-0.03546066856290381,-0.10036568034831625,0.10713025918943578,-0.07692324624240773,-0.1014205070138023,0.02161126692795423,0.0994346669056189,-0.1660674434720311,-0.057609735631938906,-0.12656972823994653,0.09330491869618288,0.03360762298511579,-0.055322207550601375,-0.007539752944540407,-0.09007211667105545
4,-0.20114605057855794,-0.058784501343948074,-0.0017496486147151565,-0.1533897506389616,-0.14895617244980613,-0.0843813314426521,0.0346870782675669,0.13439899201043135,-0.13668357599011857,-0.07280071716644419,0.06687142830258329,-0.07011929865250388,-0.1741253371878909,0.12615890200347055,-0.07765451839561185,-0.06701611615821251,0.02168208236225561,-0.0977028834570083,-0.06480535072374158,0.18681526111054877,-0.1211951431423425,0.022807455234528824,0.16035252900453684,0.010037669744785009,0.12592768041249028,0.04023309393344293,-0.1287410041572462,-0.19634689742483305,-0.010960799017974084,-0.15451237923073155,-0.1318617364586919,-0.01921015458162391,-0.09842019091892179,-0.03562582053153339,-0.09994376312481505,0.1068506536797319,-0.07659006759854643,-0.10172049602187609,0.021503831205833802,0.09987577679140748,-0.16629348215721992,-0.058391241724206594,-0.1275351434884146,0.09365596380978004,0.033935485288490816,-0.05532822139874236,-0.008192034403568828,-0.09056247539736495
5,-0.20101888334893686,-0.058420008670378276,-0.0017946930613717891,-0.15344574750391998,-0.1484362696534409,-0.0848706938010471,0.03521759483773954,0.13441872934538082,-0.13616709126998466,-0.07244737126960851,0.06703679952860248,-0.06945419738727991,-0.17438987088041913,0.12656729629332947,-0.07808045136592465,-0.06631354433400417,0.021384598205159915,-0.0973716234751112,-0.06483327095974073,0.18637224322885818,-0.1203114561071159,0.022450170376551358,0.15990663928504015,0.010698793864691077,0.1257654203626179,0.040426128398788036,-0.12881608972516725,-0.19622941720797865,-0.010526375618251437,-0.15425506185742816,-0.13167686295071193,-0.01856302357749714,-0.0983574825014765,-0.03558766429781894,-0.10049032287193073,0.1071826067780155,-0.07663276985790435,-0.10149763785157705,0.021631381207425616,0.10000395560090616,-0.16599573781176427,-0.05802261740224912,-0.1271151479210725,0.09363146533411948,0.034055637482645916,-0.055169271910565774,-0.007605330080441076,-0.09037744930636271
6,-0.20132938329556554,-0.05892014687024097,-0.0019688863770624997,-0.153859715126299,-0.14959171399837595,-0.08451388196057767,0.0339776147392341,0.13400163119195552,-0.1372821226444457,-0.07295389739714184,0.06630430542175601,-0.07098191581012954,-0.17452130293421725,0.12588937432454902,-0.0777344361255066,-0.06761177888648016,0.021765539110710594,-0.09886964975302255,-0.06462855848224662,0.1873820986917974,-0.12227441137964545,0.023236319850476434,0.16085538713000927,0.009486400864887464,0.12585715496562822,0.03976243049313403,-0.12933136927289043,-0.19680737706970058,-0.011963032118608462,-0.15532115338272925,-0.131681599434042,-0.019894380981989077,-0.09862521592950509,-0.03595223322877386,-0.0999292584555791,0.10674759113094467,-0.07638713267644526,-0.10185169880052428,0.02164462643950875,0.1004597721062753,-0.16646960914123468,-0.059100286419204257,-0.12859797638140139,0.09414084600324696,0.03427497796303594,-0.05513187106380634,-0.008736234341071812,-0.09110444532766909
7,-0.20180493230626229,-0.05938494872583433,-0.001961108908834798,-0.15403878197182824,-0.15020880936789238,-0.08438055266489045,0.033315979741407875,0.13400028390315846,-0.13824668168932303,-0.07304852653660245,0.0659758630535007,-0.07207028229874804,-0.17483916450758993,0.12540743079443922,-0.07753322816098784,-0.06845531195564672,0.02190229115790366,-0.09960712217272251,-0.0647962943779188,0.1879817525197114,-0.12372631346830262,0.023818829320470792,0.1616265661559457,0.00879694139596667,0.12588759578606495,0.03931022056098687,-0.12949781724559212,-0.19735993063465468,-0.012802774139692968,-0.15599398523486055,-0.13173484064659646,-0.020704008388078274,-0.09890981684823745,-0.03615696246813406,-0.09937388439016746,0.106229739420358,-0.07642008977888184,-0.10213180283847245,0.022003730892578604,0.10069306245451401,-0.1669338391384893,-0.05974984815134742,-0.12939563230917212,0.09458833075181033,0.03446883816602174,-0.05491916265688499,-0.009623207063203928,-0.09148036960905165
8,-0.20203782610620452,-0.05953521367643258,-0.0019404276408247745,-0.1539804602189896,-0.15031477637193946,-0.08433740149086776,0.03324580720942457,0.13409328576329824,-0.1385295913571145,-0.073033103999551,0.06598716762485778,-0.07226076178350832,-0.17495134204223617,0.12526025784200825,-0.07746030402416862,-0.06869533049908486,0.021938459253798077,-0.09966565842003575,-0.06499004797496734,0.1880782832345439,-0.12405696674490273,0.02386951484839866,0.16185205932135283,0.008668712329557439,0.1258850733997482,0.03924423575846495,-0.12940540647154863,-0.1975244428819475,-0.012916310893557496,-0.1561061246642192,-0.1318159194824458,-0.020874982521169785,-0.09903946840458934,-0.03615220098810269,-0.09910304631460172,0.10598741158504549,-0.07656098719354507,-0.10222227541195697,0.02217131612372226,0.10065534687674405,-0.16714259008688143,-0.0598423990268571,-0.12949961913358743,0.09467645929247129,0.034430819608025354,-0.054855613400340335,-0.009859702067421892,-0.09150441296719086
9,-0.2020332419632494,-0.05974395115390204,-0.002136383313641922,-0.15398571193526187,-0.15102419313604531,-0.08408813010924159,0.032664102084739,0.13384922992036435,-0.13899995461112713,-0.073340286433937,0.06551881725946862,-0.07287042746538133,-0.1749260458162782,0.12486523391708883,-0.07710500759027616,-0.06930984298568943,0.022390755777349596,-0.10045734428528577,-0.0646581741835441,0.18848717270941046,-0.12494347026954586,0.02421020185388806,0.16228491170374412,0.007909604737326902,0.1256638894027663,0.03898941616226167,-0.12978638563129619,-0.19766830062138963,-0.013774391079888617,-0.15644393102114942,-0.13158607925068955,-0.021500193586735262,-0.09924343939302739,-0.036277032198011386,-0.0987351837989772,0.10575264558175927,-0.0762920256655718,-0.1024538771245287,0.02201235447048877,0.10100263672165817,-0.16728496625389871,-0.06046227806853816,-0.130224731310567,0.09491564063473633,0.034692334096044504,-0.05489816463125803,-0.010345309481142033,-0.09187245962671295
