,ADLL,AIBL,ALA,AS1,ASIL,ASKL,ASKR,AUAL,AUAR,AVAL,AVAR,AVEL,AVER,AWCL,BAGL,BAGR,DA1,DB1,OLQDL,RIBL,RIBR,RID,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVL,SABVR,SMDDL,SMDDR,SMDVL,URADL,URADR,URAVL,URAVR,URXR,URYDL,URYDR,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.8631469938562006,-0.3678551399913894,-0.8257515071152243,-0.48613070167854466,-0.6812047814435518,0.07822636122021376,0.19990707405256902,-0.8009846408239758,-0.8574807480748072,0.11772437955318726,-0.18628840572246463,-0.7184373700736477,-0.32510792205785655,-0.20160598317655565,-0.943899887440506,-0.9584328267411377,-0.6002592369416977,-0.33409377802146334,-0.6923251403091486,-0.8038973585269867,-0.6506321562441026,-0.9675077005691194,-0.9760257208463993,-0.8963495492339251,-0.6409666615095275,-0.40258663213726686,-0.9623937936669201,-0.47931781158121767,-0.8642922991226253,-0.8249518670068114,-0.8288890390593323,-0.8924288045215228,-0.6970790829741038,-0.7617066685025343,-0.38376160878495835,-0.06245466257781973,-0.9095129001691238,-0.983900982218567,-0.9694295575365386,-0.8127583161662957,-0.7623243287153039,-0.7650650708734625,-0.7566043700698821,-0.8590806829585702,-0.9604962652814379,-0.8328694685830301,-0.3250565940105964,-0.40250380308379385,train,4.564666103127641,1
11,-0.8169780773740959,-0.3309353180022355,-0.8768444219649228,-0.35852673443424754,-0.3575586991750612,0.0002503671156943721,0.3424446786708819,-0.781525177911556,-0.8879537953795379,0.29657585148710064,-0.07914605698025523,-0.6366291790468861,-0.22294810502262608,-0.08498812464993843,-0.9189821152946539,-0.9530395208517742,-0.5236196066361188,-0.37349355920126637,-0.6120133039037063,-0.883676430049359,-0.6393592486681174,-0.7365491636270105,-0.9499994448465203,-0.8630648929483615,-0.5827151307475377,-0.43004491898785013,-0.9613283262955574,-0.5010206236442959,-0.6789522495756307,-0.7425901715536252,-0.8798080821732666,-0.779676697673636,-0.6753372511592758,-0.7626808257962359,-0.42145003408166337,-0.16449476451429124,-0.8157992587350519,-0.968118574133139,-0.9977907819538127,-0.8204137852634397,-0.7410850707011616,-0.781308344972826,-0.818966056677711,-0.8893925022804074,-0.8934476187116303,-0.9173726066566998,-0.40439579015063865,-0.4408754126126898,train,5.021132713440406,1
12,-0.020757062232351076,-0.2659950184581016,-0.8478750017087475,-0.2912861430529996,-0.20944965707878183,0.14221579908858784,0.3922899173539718,-0.748067573243338,-0.7635588558855885,0.268820683414138,-0.16115440856942098,-0.4915860247377205,-0.1871170194259102,-0.10758504992203577,-0.9514735712523273,-0.9353077257418969,-0.462789961721368,-0.451145467512042,-0.5754326207436548,-0.8026038965762702,-0.7270630569670572,-0.989652345202706,-0.9663749758615688,-0.9130718129204263,-0.5368942540119224,-0.39697213304113654,-0.9638882432775628,-0.5377602728281475,-0.5329979143629981,-0.8124916767162726,-0.92360454115421,-0.8954566098672813,-0.7130104252946526,-0.6711651162190304,-0.41955356328240156,-0.1803841572215149,-0.9005649446450206,-0.9641297962784041,-0.9436319680758021,-0.7807698168130036,-0.714629937378217,-0.7919918555643806,-0.9339638770182271,-0.9201782734675837,-0.9281249230805165,-0.7907650693376914,-0.47402856970775753,-0.47262714217195256,train,5.47759932375317,1
13,-0.7058152594017932,-0.24348246508291738,-0.8969666315803863,-0.3417734026654152,-0.5063487764293049,0.2516764217719131,0.2194608854368254,-0.7148485136688293,-0.8878300330033004,0.17816391221480155,-0.17007697364080165,-0.38326376984019894,-0.15051960346489224,-0.06551555307121171,-0.9444394096854579,-0.9014806629942796,-0.5353849755285529,-0.5242580596312785,-0.5528099218942149,-0.9280794536783694,-0.823208091939845,-0.7294113761187617,-0.894571225523253,-0.8784599704044643,-0.5130790667010245,-0.3819244964917339,-0.94529709848893,-0.5986600309389666,-0.8336384715055433,-0.932622511259404,-0.9811258278145695,-0.8649598815791686,-0.6944160161945092,-0.6740807035962927,-0.2630288116498988,-0.12486833265386732,-1.0,-0.959390894122059,-0.8884661306426183,-0.817607523642012,-0.7069987505205771,-0.8110404929014037,-0.7869839832549783,-0.8432059286150906,-0.8574829043579902,-0.9919463093588324,-0.42075902222725925,-0.47660967459344317,train,5.934065934065934,1
14,-0.9947234011207374,-0.2144360376963368,-0.8926031741692066,-0.2820374739078346,-0.6122082321209126,0.3409754443464309,0.16317761413563492,-0.790016387738264,-0.8424092409240924,0.11271429365877839,-0.08624710907896205,-0.337812148036444,-0.04313470605040981,0.013134415299495661,-0.9528223897804333,-0.9611304880174525,-0.5517195038950569,-0.5646261333048572,-0.21624032576029284,-0.6842161980476301,-0.758757918849095,-0.7858425962328642,-0.8919408898456338,-0.7621630803587396,-0.4095007342589255,-0.2530994531659868,-0.9557958765980022,-0.5242412719972867,-0.5596226459001048,-0.7615422112382606,-0.9260102716583322,-0.8245891436357213,-0.6366122647153408,-0.611431718630328,-0.45832313521424495,-0.10519393290109169,-0.9198942078180663,-0.9706183965068479,-0.9264919620065467,-0.7695761721381715,-0.6940247075391441,-0.707847138425209,-0.9133230192642987,-0.8570035112926409,-0.8840230877923563,-0.8952586206616031,-0.575219897274313,-0.5741334011419675,train,6.390532544378699,1
15,-0.710182171221756,-0.1489796709008827,-0.8228097275573112,-0.2387090399318207,0.112086951926049,0.16002869521155694,0.34228191684400167,-0.7560272600339805,-0.9296204620462044,0.13115707200671367,-0.06654846937231884,-0.08011570062529716,-0.12115177792878618,-0.037962682019333394,-0.9253565125416627,-0.9255999516653685,-0.6040134040238081,-0.5595324744142779,-0.13248553316614897,-0.8376182705920714,-0.791030642473708,-0.7818157471538927,-0.9786174300177435,-0.9346113076714926,-0.378443746061656,-0.25131751986408035,-0.9728541133413056,-0.5225363228593174,-0.732050599283459,-0.7852565623704084,-0.9531693472090822,-0.8380124140019175,-0.7178180961074923,-0.5539116890269615,-0.3644442425336796,-0.12652197588342917,-0.8863993474949323,-0.9614278750941243,-0.8210835624426054,-0.7735638429808658,-0.6685506934152678,-0.7256652257251048,-0.8401406094221014,-0.8191471236814649,-0.911223756572669,-0.7479500415735162,-0.600530586554231,-0.5294114086636538,train,6.846999154691463,1
16,-0.436838720381337,-0.08781024521225522,-0.8789714707530789,-0.26767041735113584,-0.2633062710937002,-0.018034651154873238,0.20289440817487447,-0.6831717903001537,-0.6502062706270624,0.2420007987826147,0.008489457471458906,-0.016853825901414377,0.029728356481299345,-0.1371296317776084,-0.9181001863204019,-0.9394380974194769,-0.48008253965501546,-0.6049581467718087,-0.17336662298205796,-0.9791313142526317,-0.8895146547743175,-0.6141856574054476,-0.8398962840382578,-0.8400703418673983,-0.3091650023729119,-0.06996133109413416,-0.9651923805340149,-0.4932546636195624,-0.5803268376270678,-0.7139810483372797,-0.9582173266657656,-0.8278019815303874,-0.7338673466022282,-0.5452234451778355,-0.2164815431572905,-0.07784299100741587,-0.9280445238752084,-0.9511051078011667,-0.8695380447359471,-0.7577021886396678,-0.7171421753715488,-0.6822365633463117,-0.776157832303132,-0.9277831903675405,-0.7783237712434401,-0.7581018898349395,-0.6058630878176692,-0.6034718311821542,train,7.303465765004227,1
17,-0.756832478863079,-0.003177898538291535,-0.9500334914494277,-0.08668898138655934,-0.29716078298437054,0.14450321671005406,0.27324462595757915,-0.6937055675602071,-0.7901265126512649,0.3251399133472528,-0.02718082126934873,0.016258663579994392,0.035993899728451684,0.030982232573589563,-0.9444515015306654,-0.9822539869019256,-0.42662250679521585,-0.6672708645234549,-0.03273712833315734,-0.9824264179143952,-0.6304069095790714,-0.8506477171422938,-0.8520328820748088,-0.9137976948858517,-0.30391718060195394,-0.11617895113408505,-0.9405251062804425,-0.392712388123307,-0.5785762634730096,-0.7738367563274432,-0.8997432085416947,-0.9034634728927317,-0.7233900147277781,-0.5051453060592239,-0.35151607211971203,0.10740855273255456,-0.9569154742056591,-0.9740434994092917,-0.8228533574778938,-0.770996875221418,-0.6394977176276744,-0.7174667916384616,-0.7325545206656627,-0.8679898777385473,-0.901199551961216,-0.6486042074927961,-0.6771229263344865,-0.6209191040089264,train,7.759932375316991,1
18,-0.4213186810133176,-0.006256711703260809,-0.860779462223012,-0.06195669626866618,-0.3872881515558593,-0.065957834274056,0.044778899680402606,-0.6781240037884698,-0.6874312431243126,0.3294270504193606,0.09371176144339954,0.17926989794438186,0.04505606088587988,-0.027502186646802373,-0.9225456284300492,-0.9590636077697459,-0.3423835059412077,-0.7442057879146289,0.10026332341984401,-0.7061862251704738,-0.7527261945285056,-0.7173993996005166,-0.750007016065478,-0.9857199535675911,-0.22398756112216167,-0.04506223586798941,-0.9934124457687378,-0.2971457169199694,-0.5893407081334749,-0.9113844493799055,-0.9064468171374509,-0.8233612003566082,-0.7682677713730273,-0.3993339242532463,-0.33030934423579883,0.0820631974260988,-0.8733192596946181,-0.9297688972432483,-0.6813957302070912,-0.7594789496019562,-0.664608235922199,-0.7140013667924889,-0.8808271830433267,-0.8803779550384371,-0.7714735405914567,-0.7277416423789498,-0.6723660090040183,-0.703313573240003,train,8.216398985629755,1
19,-0.22066462499164508,-0.017874872578776846,-0.7359288067475018,0.08441139779899443,-0.5203765242747953,-0.20074609009156386,-0.0263011512127187,-0.7472742563213574,-0.7637651265126513,0.21247111996400414,0.013528390938153612,0.2571671984323738,0.17360021204370657,0.11079238620598542,-0.8780416506351484,-0.916561910008452,-0.3719139749519893,-0.7716159216815968,-0.033780431530770816,-0.6611940635945605,-0.5978470250696739,-0.4334638885959554,-0.8330213783763715,-0.7055492241886419,-0.2459337844924121,-0.1514818259719849,-0.954311433100827,-0.3536964270562465,-0.4813439113654495,-0.7455797796535364,-0.8963035545343965,-0.85172164376188,-0.7662281837716117,-0.37617101107544537,-0.3373202735818579,0.13780230270457738,-0.8558191697352796,-0.9845209167387682,-0.533236254905528,-0.7720870186467746,-0.6519530866774739,-0.6353248732730749,-0.7029055222615311,-0.8971608114933172,-0.7517628453702391,-0.8261379637391847,-0.7695889623962033,-0.6926552796102087,train,8.67286559594252,1
20,-0.4233705421985482,0.11580365624812838,-0.8581931021284156,0.0817929177525536,-0.3346690059904356,-0.16338328368016275,-0.34660885819632636,-0.7986235564974862,-0.6764163916391641,0.3292956051789424,0.10697142454817077,0.38130191211919695,0.17520070969261425,-0.022976951657849742,-0.961245605200164,-0.9370226907868617,-0.291238398279846,-0.7867528262953435,0.08979084660242798,-0.9309751505870009,-0.8080440658230157,-0.6168877843939772,-0.7621690597167794,-0.8539294665105197,-0.2596663397028376,-0.1889273848124935,-0.9563541784898439,-0.3464156482012417,-0.4754448555152859,-0.7789388199236473,-0.9561562373293687,-0.8070783360527513,-0.6801270626111462,-0.3087441804428457,-0.24964558750417065,0.09988552249917904,-0.9125055474925335,-0.9369655006841782,-0.40344121525241716,-0.7035848445381196,-0.6788297375325415,-0.6615948884919446,-0.7534413860468729,-0.8791486395298956,-0.819679346123451,-0.8354391242755211,-0.7760796275810729,-0.7134655211181684,train,9.129332206255283,1
21,-0.3765409742705246,0.10707124500599541,-0.7849876286686805,0.22487556044118895,-0.5814923954747242,-0.3066392831084127,-0.408653536565343,-0.7353978720805187,-0.652062706270627,0.3943256100828607,-0.04054597880409361,0.3518752331605808,0.10264060234506456,0.11564541499973746,-0.9175171431245007,-0.9191003458003656,-0.2367249444027798,-0.8034894201814964,0.1460581650608117,-0.7820493325005436,-0.6448513526882304,-0.5243418820562454,-0.6886704320540822,-0.6917557394419338,-0.15083410001134212,-0.12210177645713782,-0.9740938155077151,-0.2874768380152217,-0.6538766604485878,-0.9420767544597132,-0.9760035139883767,-0.843025113963229,-0.7225363632821,-0.3862877894718725,-0.33013708108030515,0.2658689560134686,-0.858511952597426,-0.8753595371739045,-0.3402382461579615,-0.7338452599764649,-0.5603861843060811,-0.6144004150799127,-0.8168164055034526,-0.8951867348415513,-0.6916525338653128,-0.5160140389945577,-0.7529563166983805,-0.7568602464575106,train,9.585798816568047,1
22,-0.4976939551995202,0.0627630187066841,-0.7966563230489521,0.45083062633548643,-0.23931849861861443,-0.2041929606407744,-0.29016070863788646,-0.8261519575807824,-0.7164466446644662,0.3959080085540516,0.01020361861566621,0.4909831650885206,0.17999308701709715,0.03484889941652747,-0.9191522611148628,-0.9337128041205205,-0.21076223463977783,-0.8008866946031257,0.11402029624881904,-0.776999876682511,-0.44111119373377583,-0.7048039902955747,-0.7281222146523517,-0.6059318550070241,-0.14970650433391652,-0.05565591405375281,-0.95856472336956,-0.2972668243968176,-0.6795879401568987,-0.6601502673558372,-0.9588120016218408,-0.8723443623946577,-0.7948889320320172,-0.39632539607411166,-0.20662791964062888,0.19537863972539848,-0.869343056938264,-0.9104611315876217,-0.1485335123292577,-0.7206105186730597,-0.6241721415635736,-0.6766493527214194,-0.7553975647647032,-0.8605987690516268,-0.7027663151156489,-0.7805410668587152,-0.7918206445087838,-0.7610533504326024,train,10.042265426880812,1
23,-0.4577085954873148,0.10460311468954275,-0.786360094596257,0.3846374269728148,-0.6987351450749466,-0.24725308940544188,-0.2993962588841296,-0.8270016216246541,-0.6428905390539053,0.3355089205817967,0.0362121312180641,0.48388617928306155,0.26851723401492444,0.1412238733604272,-0.9519773385704019,-0.9169959380894972,-0.17438236148380637,-0.8168673349189267,0.060209700680422085,-0.923837574677307,-0.6954279152840946,-0.797143871398814,-0.722158797686062,-0.7055477703651658,-0.16734101382580824,-0.04119057745647148,-0.9591898468362605,-0.12086302767223489,-0.477914978177154,-0.7716174198906828,-0.9254291120421678,-0.8532187252939494,-0.7157666644486185,-0.3559408965345129,-0.042717783430254785,0.000742843265440829,-0.8161411042208921,-0.9912759012135952,-0.036130828214760324,-0.6849392257715113,-0.5663164381182416,-0.6569062497194245,-0.8588058880355953,-0.9047289570654488,-0.6048543667363145,-0.5041346813163554,-0.793462255249318,-0.7781016149707216,train,10.498732037193577,1
24,-0.5365962598186353,0.04871636453304529,-0.7135865924842452,0.39863394390030016,-0.4143781383423598,-0.221880764812455,-0.38175460631940117,-0.7834988100830518,-0.73268701870187,0.31429568101273486,0.05486456220225144,0.4473121892473144,0.20195872466026676,0.005034862228706194,-0.8880778107235802,-0.9555735350194268,-0.11813921630678403,-0.8644842583316862,0.3756206620547755,-0.9963052486143215,-0.9255905357967549,-0.7109186603820041,-0.5645316643526714,-0.592887894834351,-0.17366985058356432,0.002977008363903799,-0.9698689454550239,-0.11477369056965936,-0.6368809057530873,-0.8448627509400649,-0.9470401405595349,-0.8562969940621374,-0.7538115491079307,-0.33699129970826913,-0.31374932862178884,-0.09380126272369371,-0.8523287474061725,-0.9822366448442044,0.21472392819211572,-0.7187188849142061,-0.5947452988443045,-0.5460101931534482,-0.7458339082328287,-0.8848025578050107,-0.7032226410021977,-0.4766065896758538,-0.8566238757501925,-0.7641043880901862,train,10.95519864750634,1
25,-0.2743643996471645,0.17021118181636963,-0.8048145667300042,0.5783456640687721,-0.4568709530714671,-0.39505356076821063,-0.44949690230743045,-0.6958479751319295,-0.7244499449944991,0.3168335852700441,0.08691706400846244,0.4389807528366263,0.18072652237447717,0.16326438183952363,-0.9027702620271795,-0.9769141090414211,-0.030475513380181063,-0.8595259911716683,0.3393824712829443,-0.9718646000579296,-0.7050956786332108,-0.602281230801619,-0.5933447871168158,-0.744051956259858,-0.20329806418489782,-0.0011081186270249788,-0.930898483138122,-0.13285338170647387,-0.49939006790250473,-0.833416712678981,-0.8853290985268278,-0.9222695083180543,-0.5996138836954881,-0.3927075893049231,-0.16114055411778916,-0.10999802737239228,-0.8852118842283289,-0.9330444619394629,0.2316082365430162,-0.7291594740039599,-0.5662460641865663,-0.5359265244131131,-0.5719326824772712,-0.8588502773762076,-0.5734651478255977,-0.6620503581894314,-0.8386237555458158,-0.7602143228741491,train,11.411665257819104,1
26,-0.2354590845455803,0.1725340323078628,-0.8032124451492078,0.4511023553969098,-0.368853389604183,-0.4740559052937303,-0.46555683170414475,-0.6865977539204943,-0.5152365236523653,0.37124180363092196,0.017152871920431467,0.46974794767312256,0.23225829709185963,0.08353205534267549,-0.9089707183882462,-0.9353079177355974,0.0251693927006158,-0.8683520277142209,0.3675623062426716,-0.7432123478131417,-0.6049250316037215,-0.5413996122654123,-0.7055482298916018,-0.48687770451470147,-0.16546096642378105,-0.13243888537181214,-0.958390695474542,-0.06031048898775526,-0.5312698722772062,-0.788905531241141,-1.0,-0.7962287002304498,-0.6116856309847652,-0.3088302367408756,-0.3186059625100274,-0.10565251767925166,-0.8525026687937053,-0.9299603701186873,0.38173830234570494,-0.6731919807839268,-0.4643010043797451,-0.5614275147771556,-0.7092970446655948,-0.7627293507853382,-0.6972421411407255,-0.32749290899468186,-0.8237911737306749,-0.7878066104068002,train,11.868131868131869,1
