,ADLL,AIBL,ALA,AS1,ASIL,ASKL,ASKR,AUAL,AUAR,AVAL,AVAR,AVEL,AVER,AWCL,BAGL,BAGR,DA1,DB1,OLQDL,RIBL,RIBR,RID,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVL,SABVR,SMDDL,SMDDR,SMDVL,URADL,URADR,URAVL,URAVR,URXR,URYDL,URYDR,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.12010465538200793,-0.3137812889962668,-0.09286365851355638,-0.16576747532419117,-0.04399120135009597,-0.442696778445883,-0.4174995762957695,-0.40133311591058113,-0.5351276294569469,-0.4194572053138228,-0.25657948004666264,-0.35681995503946096,-0.37773569816841207,-0.04192640263073256,-0.7451668348133498,-0.8554394536088118,-0.34990454749731353,-0.5227196395734137,-0.5216585951979427,-0.5935656964840105,-0.6128181333577732,-0.2615859116485024,0.052774317536201515,-0.14118304646600827,-0.3792962486046921,-0.4636052513420985,-0.5684630206181549,-0.44763314960017164,-0.5606720857932255,-0.2862351499868418,-0.6069382187787544,-0.603590273316563,-0.4805360412623215,-0.3394514317819095,-0.17157785881592452,-0.35732230554565303,-0.59812385061946,-0.7998950178459141,-0.6241397733928584,-0.6128721404934778,-0.6938765448267402,-0.5818412294038223,-0.7041366251760685,-0.7022467943078414,-0.13212338948485292,-0.2697755461495647,-0.4993016859972625,-0.4923435462006369,train,4.564666103127641,1
11,-0.12771785428674606,-0.30621624999888697,-0.09352812350708194,-0.17029436573569592,-0.050889031654830004,-0.4460512513271929,-0.4102323762572606,-0.40427122311288377,-0.5400417994041711,-0.4073033953558131,-0.24816607067919463,-0.34752132996935986,-0.3639984387339742,-0.04797787212695231,-0.7547358540155162,-0.8659842072984386,-0.34327102976359364,-0.5437723964053991,-0.5283448364161464,-0.6061829524756762,-0.6115880822652188,-0.2744632060593188,0.05510286694282844,-0.14273686856371404,-0.36537022254140805,-0.44684333351129557,-0.583800138260179,-0.45177729281986845,-0.5627940422160616,-0.2969467265717566,-0.6266946218769737,-0.6200903444922182,-0.49629815141120637,-0.3184079678979479,-0.16084929108232332,-0.3559544533467943,-0.5967007831827921,-0.8090414299832281,-0.6326018818483584,-0.6082463229294274,-0.6784726539247246,-0.5734639965926799,-0.6923273475739407,-0.7039778952628126,-0.13439050650358725,-0.2754627261553233,-0.5045701688913827,-0.5139065446268906,train,5.021132713440406,1
12,-0.13724790348357485,-0.28923624239427953,-0.08755923452434673,-0.16421819417865838,-0.050188740508009776,-0.45107771897655147,-0.4044960039972021,-0.4108131719968789,-0.5485071854255861,-0.38478055174516623,-0.23342398099312434,-0.33519601925990905,-0.34217808710155845,-0.04402722836472661,-0.7552149712728886,-0.8574913731435865,-0.32693185387792467,-0.5641752517197967,-0.522201982170517,-0.6107973405327161,-0.61484598235287,-0.28594930270978863,0.05700854984180484,-0.13654901503570646,-0.34378180923313134,-0.42765144347236006,-0.6114226950553907,-0.4546777101668096,-0.5614350529407679,-0.31217663124642514,-0.6436927810829515,-0.6385104777622483,-0.5062033101320471,-0.29739092673118783,-0.16062048951183616,-0.34990825353723176,-0.5875551358856785,-0.8105939524628516,-0.6264069152541056,-0.6056914588269072,-0.6714709090865287,-0.5749035094729025,-0.6690563955951814,-0.7005616374473576,-0.1436198384466818,-0.27235479050311884,-0.5069133028875448,-0.5262134212188214,train,5.47759932375317,1
13,-0.1413213861719807,-0.2687854056949279,-0.09476100361964856,-0.15698663584345687,-0.047160854273818435,-0.4580713677254838,-0.37141340255101724,-0.3966302927471481,-0.5299296959838494,-0.3476658933528613,-0.21864106500790487,-0.30693114706183455,-0.32615204496490857,-0.046566104427391945,-0.7482385388117587,-0.8548333595776846,-0.3140478808566828,-0.5647417424207982,-0.5121047606867333,-0.617300409161843,-0.6363137198692879,-0.2920132242927334,0.06657846487911309,-0.12670712503788012,-0.3238165238238483,-0.41255358673538317,-0.6450077447756815,-0.447110184634554,-0.5616549800395778,-0.3459525615678911,-0.6614249263648762,-0.6484877925061937,-0.518055412136764,-0.27645824509040295,-0.1639933552187895,-0.35110397813657435,-0.5832100627447361,-0.8075277751569496,-0.6225341811247961,-0.5959135784338289,-0.6691862535798723,-0.5650966621133675,-0.6525041940116111,-0.6846638122023867,-0.15721870647233885,-0.2642346616570042,-0.5153226041184215,-0.5477801239192992,train,5.934065934065934,1
14,-0.14369250473160564,-0.2612841802793284,-0.09048545176523375,-0.15044765036172927,-0.060190710332060325,-0.4537907873407614,-0.3771587511209059,-0.40597427916297685,-0.5280542473555986,-0.33688827416925654,-0.2093975561564911,-0.3038080981932267,-0.30761237656557905,-0.04517600465629868,-0.7450711135622223,-0.861190716845328,-0.3006622433155627,-0.5895465566265158,-0.49937601431169215,-0.6253002815534414,-0.6309454103313707,-0.3012303935147274,0.07088710522915806,-0.12576340238302794,-0.2992878738101644,-0.38297598168332575,-0.6513288117079319,-0.4445382610986952,-0.5439379570861057,-0.34155511823979856,-0.6750772543037242,-0.6620572836097478,-0.5198714751084365,-0.2662521022424361,-0.14888434609505527,-0.3520313313558903,-0.5857307727780602,-0.8006885142938958,-0.617964611090794,-0.5856621731390297,-0.6550268868273094,-0.5524617713907505,-0.6398865911448848,-0.6852730493060086,-0.15859671905758485,-0.2592035013904296,-0.522709502943503,-0.5627518463641704,train,6.390532544378699,1
15,-0.14268151601992674,-0.25804501962696536,-0.08422969994575251,-0.1355403008632929,-0.06288388714592738,-0.4654082889089255,-0.37239286003260386,-0.412022153165432,-0.5362363496387922,-0.3232795310043944,-0.1975614117287155,-0.3017601477349807,-0.29854858139697477,-0.04097027728054971,-0.7419414601833307,-0.869684024109554,-0.3010018093783451,-0.6003415703725528,-0.48113115692635666,-0.6194966715714658,-0.6329694724319271,-0.30748997670790046,0.06730587341603961,-0.13046294603443528,-0.288425698503499,-0.3641265599834326,-0.6527213179709265,-0.4445752015111477,-0.541772467357781,-0.3420106092154852,-0.6749265253721682,-0.6730768468417853,-0.5149026592774374,-0.2598738774689201,-0.15168864064892368,-0.3493234867344744,-0.5832257806372683,-0.7995610904342875,-0.6218029652128362,-0.5763676705480846,-0.6429621370882221,-0.5437774183560218,-0.634173559890122,-0.6695629353427044,-0.1598003646718097,-0.26951789962007705,-0.5236981594875937,-0.5575064663119257,train,6.846999154691463,1
16,-0.156761488171821,-0.2368797669095749,-0.08570550843578907,-0.12938279197332597,-0.06988939043383904,-0.47859298904556574,-0.3500390026589359,-0.41670859773966823,-0.5318491495369086,-0.3022037002192003,-0.20456914239145227,-0.29469066760854806,-0.2873726544172744,-0.04112698050319322,-0.742857156602055,-0.8569036056166288,-0.28984993161063033,-0.6124802836907232,-0.48414191428353537,-0.6281104691322813,-0.6359609444258827,-0.3294556530188736,0.07027440539678706,-0.117841428407885,-0.28207430484921825,-0.3492896941418751,-0.6861917566485318,-0.4525131842864358,-0.541810623076924,-0.3696938534726626,-0.69172487389752,-0.6870839804047582,-0.5351073268304113,-0.23914420452748777,-0.15887189547455907,-0.3319326164691244,-0.5872701364803291,-0.8078146698770814,-0.6336196414003935,-0.5796844912535363,-0.6272303995191084,-0.5362415132566554,-0.6217598048784818,-0.6752962514365457,-0.1733387788044685,-0.26428758875542047,-0.5303381333659825,-0.5722922342545637,train,7.303465765004227,1
17,-0.1539626550102535,-0.21279791859445452,-0.08446594302994999,-0.11783767099373973,-0.06116353964134149,-0.4679711646908413,-0.3147179353476962,-0.41085863917918153,-0.5292077851534995,-0.26679691663000593,-0.18629019776930272,-0.2681278989699358,-0.25842411528372183,-0.04054951231418945,-0.7391655814869317,-0.8455468876208371,-0.26882253040781773,-0.6076725945084365,-0.46910785590884096,-0.6254872905201097,-0.6354053138610244,-0.33482914828098925,0.07295394508875658,-0.102917615018072,-0.2650263257929648,-0.3337568476941139,-0.7013808275504597,-0.4492894031859367,-0.5316509538432983,-0.3848374367260813,-0.6923597379849492,-0.6883086153608468,-0.53496202163078,-0.21696747092674562,-0.1504414735024443,-0.3213531358470626,-0.5703406719946977,-0.7897651660175091,-0.6280571097290878,-0.5753321798247192,-0.6187592476990804,-0.5111996292457962,-0.5990647161335174,-0.6557601812003726,-0.1782495136999233,-0.2509537903517773,-0.5204417087075657,-0.584579672873538,train,7.759932375316991,1
18,-0.14667333483025607,-0.21287175735206681,-0.09134274740017366,-0.1147420328439055,-0.05609174197187657,-0.473039911189204,-0.31685340320996785,-0.4121215581833473,-0.5227596629825846,-0.24738188356187474,-0.16631914866049985,-0.2597035701839033,-0.24850411081045679,-0.044140011476897334,-0.7391299725874424,-0.8574512166640764,-0.26955982399560174,-0.6282617482009739,-0.453650898779322,-0.621337617262986,-0.6384535559821374,-0.33706697852102335,0.06624797188023668,-0.09985088408641246,-0.2445082396450468,-0.3076380028459167,-0.7133408789620889,-0.45237369516383796,-0.531643960237792,-0.39560373770190427,-0.6978981604110371,-0.6984274755487666,-0.5416344562545767,-0.20263955319102,-0.1399602253895639,-0.3191270132697748,-0.5717780072767626,-0.7892123504002,-0.6243471717004796,-0.5670925014908813,-0.6056424431561608,-0.5010082915527014,-0.5840996103690734,-0.6378650812833606,-0.1801399923454512,-0.2559250336558243,-0.5285144149406862,-0.5929859080746774,train,8.216398985629755,1
19,-0.1403177315677802,-0.19376612701015022,-0.09529913806032156,-0.10644676954127819,-0.04790842181907886,-0.46982612954338426,-0.2934119225897318,-0.41132176310289587,-0.5148633852904115,-0.22547906975325208,-0.15751497519927027,-0.25097788826835127,-0.23689228725967512,-0.0369046476439171,-0.7318818680524419,-0.8530393189640314,-0.2620462106447027,-0.6282981921447192,-0.44169573747480895,-0.6175054472049345,-0.641370028886728,-0.3384816840185535,0.08365314624577302,-0.07798671915012562,-0.2328328781021469,-0.2939950764842398,-0.73341630077187,-0.43998435381891415,-0.5191373858605746,-0.4173559922643376,-0.6965742265042667,-0.6957008808352387,-0.5450650084481788,-0.18370334247778422,-0.1411357416239377,-0.3168965145546223,-0.5640208298230305,-0.7783416134118996,-0.6271772102084681,-0.5628942132533946,-0.5933544890527259,-0.47909554051016806,-0.5698910052410011,-0.6228317126721586,-0.1837223068978483,-0.2548219809128809,-0.5283618714033074,-0.606589188455896,train,8.67286559594252,1
20,-0.1370593238200381,-0.180583123659445,-0.09301511771458779,-0.09253893103091142,-0.04073530603715254,-0.46170882034345023,-0.28025294929248706,-0.3990815797931813,-0.5136620274211656,-0.21174581487714844,-0.15521931023065882,-0.25333236189649355,-0.22496509239274512,-0.03226234741534309,-0.7124616661092594,-0.8454207933162835,-0.25656644043655286,-0.6248429595468139,-0.4222808919588469,-0.6101674226129055,-0.6372273680231175,-0.33614347638952446,0.08163076448915096,-0.06793924517953434,-0.22560203375467056,-0.28518789328274896,-0.7312921052439968,-0.4274632270274615,-0.5023801975274598,-0.42113712625804556,-0.682340308247464,-0.6874162564039751,-0.5411077569508912,-0.1783038425194364,-0.14318894753126415,-0.3124477837733156,-0.5553397388266856,-0.7573820052273302,-0.6233398482501804,-0.5546609025113789,-0.5865008357660559,-0.46072565989677133,-0.5541950141754399,-0.6040705609985084,-0.19617199555434994,-0.2473336978419369,-0.5208540235784744,-0.6103947576224052,train,9.129332206255283,1
21,-0.14769626138678627,-0.17083049938699585,-0.10108499424845997,-0.08747120469329953,-0.043002745401822785,-0.4524673834640907,-0.26367883516376367,-0.3963148032360112,-0.5234717034432329,-0.20133689944932576,-0.1559683996474659,-0.24715537061143605,-0.21399808183635638,-0.029933992457604655,-0.7174611645532997,-0.8457453500497886,-0.2549863223911762,-0.6264768547975103,-0.41839638980261035,-0.6106564687720736,-0.6424666396642069,-0.3503543996062907,0.08733220442124989,-0.059685155417289006,-0.2225944781788983,-0.2759811762113257,-0.7599796931296486,-0.4264012249468951,-0.4984737311835754,-0.4354904474210076,-0.6900073097992359,-0.6991356984205759,-0.5420371419710888,-0.16043403518564117,-0.1462195776205129,-0.31797691149777285,-0.5525877177849396,-0.7577355394773595,-0.627658586399424,-0.5552210943042687,-0.5750210646492863,-0.45520820630200126,-0.5449638443975097,-0.6045652458480972,-0.2016938781279518,-0.2459994827153564,-0.5204598656995363,-0.6242960979544423,train,9.585798816568047,1
22,-0.13206012517639482,-0.1655900568217653,-0.1054198831270937,-0.08720803812286332,-0.031087451972835654,-0.45200757681620685,-0.25493682773252946,-0.39553551198716635,-0.5152119876918264,-0.19980901495679612,-0.15216902978799152,-0.25263118701847376,-0.20995037606024416,-0.02781042300753718,-0.7173618443999609,-0.845825926407912,-0.25562912185692716,-0.6277923579266733,-0.4110108258317667,-0.6100520514216565,-0.6346919362384927,-0.3405966024725315,0.09336176177423475,-0.04463848011266459,-0.22521681379145733,-0.2732887151963208,-0.7574548031391358,-0.42241502071525594,-0.48950322047243044,-0.449673202342187,-0.685055045213807,-0.6908787869616432,-0.5439957859507255,-0.14841449401947662,-0.14775945239918803,-0.31628214920333353,-0.5519704307145569,-0.7454261545003024,-0.6342677748024963,-0.5599555299480724,-0.5701108958627342,-0.439702763725039,-0.5312752663341728,-0.6008109220515381,-0.19832370490235654,-0.25293015158170773,-0.5253681703747513,-0.633203384136591,train,10.042265426880812,1
23,-0.13345205394866938,-0.1629364551221522,-0.09785195888706406,-0.08250907963270558,-0.03030801459026094,-0.4432028687201979,-0.25568200042833117,-0.39682128605108924,-0.5149506227793186,-0.18998742537716373,-0.15354843403628204,-0.24969797657284282,-0.1979904873663553,-0.03353375470009541,-0.7103744679449211,-0.8353058184942412,-0.24384074039272355,-0.6291238369161553,-0.4040349124604181,-0.6041766531354787,-0.626064542030105,-0.34633156354336786,0.08950659834565866,-0.03659968742513849,-0.2186436466423342,-0.2649671655797581,-0.7711414507370096,-0.42701429941867886,-0.4836631372755651,-0.4592989660218719,-0.6759489600086909,-0.6955015428492222,-0.5368038480191734,-0.14218743246068902,-0.13706181489432065,-0.31793435802254144,-0.557918546307332,-0.7441340888100637,-0.6345782785416547,-0.5613262676133025,-0.5580581810316705,-0.4471998252294506,-0.5195545428042022,-0.5939719061325228,-0.19484830858733176,-0.26073747107218104,-0.5226196937472997,-0.6364542085186984,train,10.498732037193577,1
24,-0.1404942390711887,-0.16026683547232046,-0.09877345547055419,-0.0796068702666141,-0.032196173706340654,-0.4365307469438364,-0.24478175984862283,-0.38515535380826393,-0.5118184883971917,-0.19007822055610873,-0.14536397545732965,-0.24422010589178791,-0.187710584345061,-0.03032716473346525,-0.7071262173002975,-0.838325416618872,-0.2526426436071179,-0.6266079349563923,-0.40871662300363754,-0.6074980461690571,-0.6270421550030479,-0.34613362693808586,0.0986959791327491,-0.041996479495767285,-0.21347393962592356,-0.25952069173163356,-0.7688340603988011,-0.4256149466025424,-0.48289746182542304,-0.4602218586277218,-0.677104805274554,-0.6921963688424289,-0.5311366414707837,-0.13060967332445225,-0.13774244586020165,-0.32498598872993806,-0.5541275659020108,-0.7489842881471932,-0.6308840346582509,-0.5505882420968428,-0.5552948648500304,-0.4384894783782449,-0.5156170150491659,-0.5866555271294422,-0.18649643487246959,-0.26465285176528525,-0.5314902503445775,-0.6417040198621856,train,10.95519864750634,1
25,-0.1424929280123013,-0.1423561669905957,-0.09542718799890311,-0.08039244672275006,-0.03314407507063522,-0.4489814784470338,-0.23366436531586277,-0.38483388983782096,-0.5095374750184003,-0.1851482696759921,-0.15581134915384187,-0.23959164664055332,-0.17703536023739358,-0.03784343299384475,-0.7082969160560819,-0.8298873782705248,-0.23968331681838323,-0.6238735102907024,-0.40762379486878575,-0.6138102933040921,-0.6321734152207988,-0.3512200318328323,0.10345493954751797,-0.026378022428026317,-0.21160736173600647,-0.26074625357371534,-0.7948087488815109,-0.4220299280757976,-0.477868412121933,-0.472210008512461,-0.6855856704122825,-0.7001229442579678,-0.5402728479424612,-0.11915584216485892,-0.14225901814836392,-0.3187902024824023,-0.5558619988069324,-0.7496649032831617,-0.6405501116774962,-0.551702006235003,-0.546739343398166,-0.43479834678510565,-0.5082501923868966,-0.6003192463850504,-0.19104154874112905,-0.2685817894080095,-0.5347810121171701,-0.6620674562174566,train,11.411665257819104,1
26,-0.14849909936077,-0.1370920345811692,-0.0915218403563138,-0.07565098340282041,-0.023227315737287528,-0.43839179260803535,-0.22666801560167205,-0.3764747094866638,-0.507397794767161,-0.1764099018687162,-0.15836360920690967,-0.24438303093242042,-0.1739362357908274,-0.03204513106038029,-0.701519657433372,-0.8212629936076395,-0.23705217488791647,-0.6171478368282626,-0.4019763862019456,-0.6007255750372495,-0.6239105697070905,-0.35646408529448737,0.09473138026965486,-0.01586666759273802,-0.21465046472063892,-0.2615687757024557,-0.794614277442594,-0.4229257485949235,-0.4738850247665964,-0.48111305661495185,-0.6783872785173313,-0.6934149824481541,-0.536065999255227,-0.11134830058216746,-0.14247677299444714,-0.32280247194960043,-0.5460982030059394,-0.7395791562985984,-0.6372425961538,-0.554834619186733,-0.540352234759233,-0.4328485118186142,-0.49632342442311833,-0.5946530103154339,-0.19876442963517393,-0.2692616121097089,-0.5308198725262994,-0.6585981416117251,train,11.868131868131869,1
