,AIBL,AIBR,ALA,ALNR,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVC,PDA,PHAR,RIBL,RIBR,RID,RIMR,RIVL,RIVR,RMED,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA11,VB1,VB2,VD13
0,0.01701982394644065,0.02276486343170091,0.013579616753854645,-0.0097736033397889,0.00973657836670524,0.010172000247222812,0.021706395311642035,0.032260615400534376,-0.013797892900690093,-0.012384019713092952,0.01607213646192772,-0.012082791785243588,0.010691791495741308,-0.013720596199818032,0.015650566022387586,0.010404606115401439,-0.020225219983782,-0.018740686065634393,0.009273673855997755,0.012342891032971585,-0.003850824319375781,0.015316143919113095,-0.014852272404589048,-0.004878111331627779,-0.013404484136751072,0.011747401532637888,1.7624535001076365e-05,-0.007768056346316411,-0.014341659956298615,-0.028037420486312522,-0.005969336564698069,-0.03012312701130384,0.002195442918419284,-0.0064328145736493635,-0.0025493907247801095,-0.002801133308566447,0.001970513399165598,-0.015429545305805759,-0.005915340847459511,0.004222508352093302,-0.004653512841510853,0.011074409695219627,-0.011270042824719497,0.024784632828157262,-0.00540606649542457,-0.007194828316603567,0.012579691668906766
1,0.004141634520216398,-0.00011141759957863061,0.00755946508118645,0.0047444162046748175,0.0023425443618429916,0.006852665714778668,-0.0016338607181392707,-0.003344900793138309,-0.004106919447022423,-0.007233918988827474,-0.007779506658469361,-0.010452794977592359,0.00585259979244405,-0.009540536288573622,0.0027527961123401546,0.007453821905122039,0.0008357821846452602,-0.004250494966295509,0.00936838571336626,0.0006854677645215905,0.004304489170456197,0.006934938724059509,-0.00749567239126166,0.0013889308530068054,0.003124485195321763,-0.0041638509340622175,-0.005615203831467689,0.0007585372577499291,0.003792464990959067,-0.0028781540601053217,0.012907286485901316,-0.016266622227551666,0.006813081336044765,0.0035380567846174495,0.004896801878840569,-0.00033599225370098407,-0.0027861541476821745,-0.007638666323484164,0.007381887247866346,0.004105896149697214,0.0005419318971109431,-0.00025346333580382203,-0.006075563810391623,0.00015522353122492339,-0.00136945688724754,0.00260939110265483,0.002382958033695865
2,0.017445834346625062,0.02111913080369508,0.012896604878987545,-0.007459803840720482,0.008847919369541164,0.009200266874175904,0.020259630345940964,0.02822580390964205,-0.01478982989713513,-0.01364629135629785,0.014758276144686255,-0.011309636074503044,0.008596581397061069,-0.015430579321894365,0.016427045332326504,0.009893266093256562,-0.018283357736198918,-0.01972202862075572,0.008369097588754138,0.01163364632831132,-0.0034605314861026982,0.014355592001264631,-0.015026062507141754,-0.006202730454800899,-0.011062032008478086,0.012941942844457011,0.00047496357589306946,-0.007237101219949661,-0.014094384516666893,-0.02449338242137838,-0.0034892208219475624,-0.030219659184272406,0.002837368881848462,-0.005265097641773021,-0.004949746899472127,-0.0019021116820313634,0.0008432880333506592,-0.014240018560205887,-0.002359510278935469,0.006438060969580918,-0.004291108586545874,0.010894453322185712,-0.012730109006391885,0.02152474794330383,-0.007303776096176177,-0.004935425506430506,0.014358628330668704
3,0.01443484314917534,0.01814679365376927,0.010081331886911439,-0.006122764924051779,0.007302940721540255,0.0076453044454693414,0.017464725789662874,0.02339999504745945,-0.01133045480529007,-0.010768860020208947,0.013048951983265805,-0.006770262413834313,0.005609335085834892,-0.009736396307120553,0.012728091646918932,0.00830038339818813,-0.014693346425907895,-0.015985055380484565,0.006667662742539606,0.009453058691884657,-0.003709877535149641,0.010117967979978753,-0.012002539205882031,-0.003937055901876056,-0.009535880230990047,0.010148861956067087,0.0009504956810068039,-0.005291389432657315,-0.011602504647955673,-0.018001316977350214,-0.005180107152304626,-0.02375983572551086,0.0010745754530379877,-0.004876724662998397,-0.004340436451372257,-0.0012015408925013008,0.00031006941134684315,-0.012130741081163918,-0.0016087350184561255,0.004244205004641628,-0.004172243439475909,0.00846524620451653,-0.009020014537428745,0.018378286991573588,-0.0055618661506838,-0.006023213539152395,0.011521114518948617
4,0.01300665741840336,0.02019376682629138,0.008451063243168706,-0.00643487950851139,0.007319012975972623,0.006499960732939322,0.023904951596615133,0.027673071865752234,-0.010567704796399397,-0.007302894344869956,0.01822902010732633,0.002031171969625872,0.0005015534467826292,0.0005149365260201273,0.008384958818060926,0.008609095388639867,-0.015352063762884567,-0.01593739306382292,0.0037314568119286755,0.008605158610087829,-0.006181260456154608,0.005436104620952492,-0.009926025880921386,-0.00394801467036962,-0.012651556674536555,0.010033707973682594,0.002695861514925028,-0.006604741479805196,-0.012222421478748425,-0.01838886295916598,-0.014235996633471961,-0.01908051788658186,-0.004813031220645794,-0.007531674084760301,-0.005926929846044385,-0.0003004557821230866,-1.580449806822112e-05,-0.012577810878100178,-0.005227092270042871,0.00018329717002144377,-0.005565537480611523,0.006971529064070114,-0.003890482195317695,0.020776272512275103,-0.004439244277311973,-0.014171908083238613,0.010741372986249746
5,0.005105305016364513,0.00444801394582139,0.004045349995489976,0.0006792730702374376,0.002296036578698025,0.004577820481170935,0.001982566411561703,0.0018721525451227817,-0.002083456956116188,-0.005104518702966555,-0.00023281620079880358,-0.002684634942496192,0.0017766441811844682,-0.002680687277352208,0.003566294312783415,0.004497941937374391,-0.0013989313640546761,-0.004208432266006829,0.005304683236124225,0.0021785959593223813,-0.00024166035280150273,0.002364739697232043,-0.005100597512323734,0.0024666549429692352,-0.0003871879715759258,-0.0005433445489959991,-0.0011865278292214508,0.0013946595742510793,-0.0007133122227462388,0.0010768798217634717,0.0019577963798828365,-0.009885639639214424,0.0021668082921031603,0.0001052766429180561,0.0007591855156528536,0.0001151749523816397,-0.0017415716014259801,-0.0058564220055563315,0.004790521700024718,0.0016122966621215946,-0.0016168137016390044,0.001066574132492882,-0.002753094420366836,0.004158406101998446,-0.0011064930732246044,-0.001366308464666361,0.0028797669592991494
6,0.009193519205353913,0.010307933083302832,0.007084643782985779,-0.0019272487483469065,0.0045438667513610816,0.006732800084102744,0.007280773085499062,0.010423295980472678,-0.004440431307162748,-0.007536068367578631,0.003971306973370796,-0.004970526114420471,0.004231422241296008,-0.00461221931333744,0.006292738743854404,0.006727795290634321,-0.0066394066159294815,-0.007555261846216058,0.007401291842978943,0.005056119069617364,-0.001257048342367631,0.005536905363512457,-0.007724822318377527,0.0016934760256973537,-0.004250570958173323,0.0019460164050718997,-0.0008659926567510245,-0.00039303874945786693,-0.004176257836321778,-0.007313144887149288,-0.0006667695951454323,-0.015278312326062958,0.0019397067317002987,-0.0013458419689161916,0.0008423860752181283,-0.0002179879426435511,-0.0010180406765675732,-0.009331104522414998,0.002360207449258942,0.0016935189352667007,-0.0023994787756519602,0.003290150319987275,-0.004182977628245786,0.010495830725482765,-0.0015215356066996142,-0.00401562137618965,0.004818657455824106
7,0.006997399341629745,0.006090192927221758,0.004858585027517052,-0.00017928015414628556,0.002840763263756956,0.005127728061966687,0.0020972146802037367,0.003381968565073662,-0.0028237477207241884,-0.006731107049181992,0.0004277348355169691,-0.004558337050757115,0.0030124597486349053,-0.005297442206169546,0.005753654147377864,0.004660296448287182,-0.0028049199412534913,-0.005339071850964258,0.006121475651674117,0.00337452052792707,-0.0004342060562038365,0.0037891877340516496,-0.006159233007222204,0.002266021851495392,-0.0008367046907374557,0.000853216734684574,-0.0008903903598626471,0.0014367629024270483,-0.002141948074705793,-0.00029201808249295236,0.0024950821376612652,-0.011929147082433427,0.003145641937637205,0.00013570946458149255,0.00034667034259392923,1.5226348666924454e-05,-0.0014998778180200885,-0.006426981364510937,0.005297209667959001,0.002704384993064213,-0.0017064451236791908,0.002251062138901974,-0.004286934942114335,0.005501709633001808,-0.0017455417429651275,-0.00022666680760936343,0.003975543606562543
8,0.004852029312715037,0.00560115371276903,0.004382808685269172,-0.0005328629894133692,0.0027978711163113585,0.005522837266205484,0.002104022609630456,0.00384127274563794,1.1976243997625403e-05,-0.004052759812099346,-7.23372748343967e-05,-0.0024873459407517874,0.002956859738820884,0.0001890124802259481,0.0019266308409502109,0.005025125582924638,-0.00211905027037976,-0.002192887809798434,0.006555507628445128,0.002349476513882098,-0.00048009655240620103,0.0021141355640248733,-0.0043953614994000165,0.00489888756425818,-0.0019001860163607785,-0.002725558073269624,-0.001531002055801874,0.002025317555177023,-0.00011196286458640785,-0.0005307177901602992,-0.0001715919969919287,-0.0085613560954609,0.0014017062933509676,-0.00029067758278620345,0.0035434660696587192,-8.441261508639313e-05,-0.0012329727708017503,-0.006957889617294417,0.0028496593903349025,-0.0008193094015138506,-0.0017546842300021918,0.00033914202402988806,-0.0004043797287151332,0.006347772422557647,0.0012276369518022029,-0.0037465069669654783,0.00041991019093971793
9,0.015429437194357963,0.015588990213708371,0.010864886159634286,-0.0036210963754844134,0.0067069983327666775,0.007438782524902438,0.014391376393288996,0.018517838235833625,-0.01402400954145759,-0.013766768846346911,0.009700075731826624,-0.010887593592817428,0.00633582374492713,-0.017190705772359316,0.015742877821700415,0.008240357074930187,-0.01309310560139194,-0.01813211556796148,0.007154940767152541,0.009252993906777127,-0.0018796008308317352,0.012373003761327328,-0.013850863921977917,-0.006494465638006924,-0.006071105917410684,0.01187136615575875,0.00013074499586203858,-0.005293414446249794,-0.0112284516248466,-0.01636869506100507,0.002046476768848669,-0.027723259763519664,0.004592042430881391,-0.002728232160436853,-0.006210334672992571,-0.0010381662771994475,-0.0005815662094909124,-0.011206904063798753,0.002843627839153439,0.008735661992408626,-0.003153564737318285,0.009335177635646497,-0.01368983429079894,0.014351856314013535,-0.008529958817448818,-0.00016396978744911625,0.014399245342318767
