,AIBL,AIBR,ALA,AVAL,AVAR,AVEL,BAGL,BAGR,DB1,DB2,RIBR,RID,RIMR,RIVR,RMEL,RMER,RMEV,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
16,-0.8671920779015608,-0.8964704222920106,-0.19084292246836482,-0.8708266567731271,-0.9320661621223154,-0.7417588164472677,-0.08550903701183427,-0.2545450029454819,-0.4230337188338923,-0.07424279109640898,0.13261283796764098,-0.16390142131056162,-0.7245816374456586,-0.4960319399385489,0.03089294735852574,0.02794498640943477,0.0830998059526264,-0.5159000549473053,-0.5902317134930195,-0.538099319649547,-0.48083475553655175,-0.5487721102251764,-0.5251893981680327,-0.32213079384718923,0.06630387132171242,train,7.569892473118279,1
17,-0.862941496488492,-0.8916547674968075,-0.18300855994359816,-0.8693956919155486,-0.9416994016122464,-0.7396810149254718,-0.06839119782827999,-0.23161191272974618,-0.4108690031831614,-0.06641959217582309,0.14166173856619071,-0.15271759525735143,-0.7272258827271745,-0.49671225642485173,0.026501283938455023,0.03689374408918629,0.08763414246759754,-0.5182594390937365,-0.5915557737808752,-0.5269991283132816,-0.4721052957047448,-0.5450676318964607,-0.5239916869397816,-0.3156808014682736,0.07846003688599212,train,8.043010752688172,1
18,-0.854005372967127,-0.882535317723917,-0.17423774935874,-0.856414208456181,-0.9345121231312019,-0.7300040065775131,-0.05739741232007188,-0.21968011636745713,-0.41434807772837806,-0.07343036731152423,0.1336370943906437,-0.15518865670506438,-0.7193170692749489,-0.49401753117376357,0.0204926211334496,0.02317238661522472,0.0768248770519169,-0.5118014311147789,-0.5865769778265426,-0.5256073885511049,-0.464785893049643,-0.538503693973646,-0.5136350690710993,-0.32061680465581677,0.07197125405978017,train,8.516129032258064,1
19,-0.8334623770216609,-0.8743942691052549,-0.14852353172746932,-0.8453757010536551,-0.9301593147505025,-0.723528666958345,-0.041572319565804455,-0.2161037156066024,-0.4155662535462362,-0.07590006438605247,0.1271751664356907,-0.15485908099628293,-0.7082243485641284,-0.48498718818198194,0.021465370248864246,0.01114385028117712,0.07082830099604326,-0.5004069780386134,-0.5774394133611714,-0.5275182179877944,-0.4660926794956296,-0.5339275742416003,-0.5055958663069603,-0.32220382050242546,0.06971220276106546,train,8.989247311827956,1
20,-0.8248651882147732,-0.8753030819670331,-0.13940513660629472,-0.8352702894224162,-0.9200608975161526,-0.713353114919226,-0.022126309647126335,-0.18303795766570302,-0.41125991582205157,-0.08184961297719638,0.12063441463198254,-0.14498849025050956,-0.7096174998433853,-0.4810666243690229,0.02452539957040023,0.007946417046694979,0.07383993406406686,-0.49516427266961016,-0.5611812588893016,-0.5186842439958074,-0.4517669873186587,-0.5290288531220683,-0.4937251889385833,-0.3183816085126598,0.06055680698124033,train,9.462365591397848,1
21,-0.8378407130098142,-0.8781051864794382,-0.1719338589060364,-0.8307781865855108,-0.9103813800463927,-0.7155111189439685,-0.04873121697459429,-0.20496362926589856,-0.4321553562091277,-0.10966927879359104,0.10295073671292532,-0.17500151715894346,-0.7042327745926216,-0.4943843886806659,0.013635597574438635,-0.004427813217746171,0.0653925178799464,-0.5012488746604613,-0.5659329017949876,-0.524842202463643,-0.44832735691811376,-0.5260638524896072,-0.49138178789096953,-0.32822771330679523,0.03950405174519048,train,9.935483870967742,1
22,-0.8384929784211504,-0.8943589145410646,-0.14277575347834484,-0.8396373551076621,-0.9091594157509648,-0.7120466740035214,-0.018854789385753717,-0.1804368141196905,-0.4352958084408073,-0.09576456983273948,0.11577984496906676,-0.15287415075736013,-0.6914347276487889,-0.48652689913980396,0.015938618173319458,0.016318891505119698,0.07534581725574188,-0.4974457977163331,-0.5671850968802631,-0.5292643693388996,-0.45925811874932754,-0.5359854478645759,-0.5017223313689413,-0.3183761182277822,0.053314376367387395,train,10.408602150537634,1
23,-0.834630595615944,-0.8783328137081438,-0.15026889265901783,-0.835692584322586,-0.9126594750709145,-0.7143310305148107,-0.03261184246999996,-0.20289778624639,-0.42967947166228126,-0.09128226528288391,0.10974170780550613,-0.15844950997362284,-0.6901638699394455,-0.48007216290065036,0.015737348965073505,0.0015920363076455113,0.06456875027475953,-0.4948733489791801,-0.5642445889218497,-0.5291708161731115,-0.45996844352721367,-0.5294682030100176,-0.49809755822220275,-0.3264336724201414,0.049468397243301376,train,10.881720430107526,1
24,-0.8329431607917643,-0.8731603607569198,-0.14442646485327207,-0.8275895694297669,-0.9049449834291972,-0.713916978933385,-0.044390950298307905,-0.20556535722417843,-0.4269289297784806,-0.09124080618921884,0.10868502510196001,-0.15935951500585113,-0.6875811107066229,-0.4762391175360119,0.011256827051155716,0.0006759646215610399,0.06116441549434848,-0.49233301586759404,-0.5611302778808592,-0.523089048263499,-0.4609688577696369,-0.5215733876329985,-0.4975096472430464,-0.32838751797479043,0.04653392975667994,train,11.354838709677418,1
25,-0.8408814592003112,-0.8785059810051155,-0.14031711027884589,-0.8333307105763402,-0.9109718972122494,-0.7195782090894329,-0.05279255113421842,-0.20656992444413824,-0.4175669834503004,-0.08217333873480216,0.11610863225950113,-0.15639989088444484,-0.6989362837581827,-0.4748049409548841,0.0185015257902392,0.014946929994156574,0.07603037156910022,-0.4940937639028584,-0.5615901941653387,-0.5207827401555909,-0.4666454296864667,-0.5224087942615666,-0.4957877647834923,-0.3265749222473062,0.051106768021055266,train,11.827956989247312,1
26,-0.8477087792198232,-0.8744097334615252,-0.15393354084476157,-0.8368359957046503,-0.9139882814980773,-0.7225764597263284,-0.06998427934146202,-0.220858177639102,-0.4205820999077216,-0.08555921271014662,0.11646510138634528,-0.16395097372287826,-0.7028999431734129,-0.4788527560178112,0.013311417714744006,0.0140033868173072,0.07529960059602386,-0.4987743166830575,-0.5685289691748783,-0.5203325101586493,-0.4651607310267797,-0.5207765725294743,-0.4931506523926113,-0.32829106805614217,0.05055946706544648,train,12.301075268817204,1
27,-0.8432169475200009,-0.8759263901765669,-0.14734406383357393,-0.83798600336242,-0.9101770377133824,-0.7185567262196204,-0.061545054173464134,-0.2084818733951756,-0.41755290190374317,-0.08462220535214811,0.12052515555460147,-0.15574402710439933,-0.7022173095506449,-0.47516058337200273,0.008725566481922714,0.01457994296242246,0.07482569180843107,-0.4950027319853685,-0.5623126796500892,-0.5139107872655002,-0.460437687021353,-0.5184154273902538,-0.49269366470387865,-0.32405511059009945,0.05690849693632946,train,12.774193548387096,1
28,-0.8476951153318873,-0.8792313172099288,-0.14486195777337463,-0.8437850723555114,-0.9201902883033262,-0.7208434347319685,-0.056033847583600596,-0.2125057025262086,-0.41981739601729184,-0.07853315975185479,0.1273569989957244,-0.15636084338687473,-0.7063334617370867,-0.4819704653818675,0.01662433535896632,0.022107607815158484,0.07990938733028397,-0.5011221990988006,-0.5719246475546769,-0.5187221077521937,-0.46258027058405604,-0.5241588211515541,-0.49346194002412214,-0.3180925751128083,0.062237876122013036,train,13.247311827956988,1
29,-0.8502015852754709,-0.8744006625005685,-0.15182708127458777,-0.8366057574016227,-0.9158199780431455,-0.7180681874913957,-0.06687518434779105,-0.22257199842762687,-0.4290156091254562,-0.09061177935051828,0.11271163239420359,-0.16567629469267553,-0.7057669488795127,-0.48837378928250397,0.0130510784214041,0.014340822496485037,0.0753276069604866,-0.5056501764118301,-0.5754672164644677,-0.5236637987279914,-0.4649218132519263,-0.5291681608787089,-0.4936059546667485,-0.32277813866030586,0.0492398116277481,train,13.72043010752688,1
30,-0.8465886832797356,-0.8732614626522331,-0.1549851655821751,-0.8365497226349419,-0.9133940297593084,-0.7110296853404061,-0.06430213295944584,-0.2170975509467306,-0.4371549074272921,-0.09389003628252783,0.11152192411712733,-0.1659161112219,-0.7100966673090505,-0.49067840053627443,0.013025233692472188,0.00944186898174268,0.07073942694843421,-0.5042882232254248,-0.5748855470903691,-0.5245626202869664,-0.45856229011319316,-0.5302628490761966,-0.48504580346309284,-0.3212897277907514,0.042128100207517755,train,14.193548387096774,1
31,-0.8537181649917991,-0.8747020610625528,-0.16955474518514313,-0.8358482377987998,-0.9089999351679343,-0.7160324172635688,-0.08096468967628534,-0.2337208287860152,-0.44310736459383204,-0.09936440882710809,0.11027137113835189,-0.17531285358281168,-0.7092983799703054,-0.4918063033240556,0.007179436599795225,0.0066183417997868615,0.06389452605753174,-0.5030134615790665,-0.5760317242377105,-0.5200209127483946,-0.46309298927913023,-0.5242689965209155,-0.4825438603524654,-0.32527680845988854,0.03786600694783329,train,14.666666666666666,1
32,-0.8506002405025055,-0.8853329412191446,-0.15926009493486012,-0.845069851833924,-0.915983164092556,-0.7083791355263438,-0.04896974067330602,-0.20967581831569998,-0.4487107990800905,-0.09320756635625232,0.12087461890435075,-0.16039524060529226,-0.6926003252404966,-0.49360046426252135,-0.005114254013215025,0.012731027927963448,0.07249142882493054,-0.5034346864092318,-0.5835585339240372,-0.522637973367332,-0.4576789572107779,-0.532112354310219,-0.4937975525713416,-0.3152993189215432,0.05003430914260404,train,15.139784946236558,1
33,-0.8494164614786058,-0.8807688131470895,-0.1672244737330672,-0.839371476168314,-0.9038790592168142,-0.6948530910856543,-0.04238068407200152,-0.1853792596932024,-0.4441068228889009,-0.09094987033780386,0.1282818851577772,-0.15287300035749526,-0.7055978527804111,-0.4887981909000376,-0.0006193413939895309,0.021519493867222086,0.07219654336748435,-0.4960722837127687,-0.5702713259684955,-0.5085107442671808,-0.4403711945733253,-0.5208183673684662,-0.4758283331048688,-0.3092726830028131,0.05267463775142214,train,15.61290322580645,1
34,-0.8527930918279256,-0.8765688250337061,-0.16442393501347483,-0.8411826940187219,-0.9053012581169482,-0.7054857471862073,-0.0581792615200791,-0.20913586907911896,-0.4419511329385005,-0.08853083829722963,0.12036865917293843,-0.15501920364967792,-0.7018817143261251,-0.48747030325521157,0.004807412980149889,0.017620801171790268,0.07263121441609291,-0.4981678398750238,-0.5722714584149218,-0.5157267603634477,-0.45434139495100934,-0.5243928513801867,-0.48096123263586443,-0.3191073596847614,0.04903478965697733,train,16.086021505376344,1
35,-0.8561854859470377,-0.8748451053994101,-0.1621781030247804,-0.8428799406899994,-0.9038228701331932,-0.707571647911081,-0.07046889607775902,-0.22029540845514417,-0.4354575678929373,-0.07937006207405292,0.12076987169911105,-0.15260465947072666,-0.6992275818450752,-0.4799909023933795,0.0031396657768577585,0.01579470448275036,0.07382191563849896,-0.4958851420608016,-0.5675714536296568,-0.512898643069133,-0.45776284537559,-0.523095462629961,-0.48606872481022434,-0.31836293544438976,0.04878263139642988,train,16.559139784946236,1
36,-0.8565711747856083,-0.8762530431555697,-0.16404876981014005,-0.8462747666019248,-0.907441945210526,-0.7020880370092721,-0.06143917514972139,-0.21437534164345645,-0.44337142712698285,-0.08422939639344332,0.13174060580193803,-0.15744790726107694,-0.7005006222276313,-0.49059521757627933,-0.003083848994202776,0.026135467930113565,0.07503358659891146,-0.5005696139285398,-0.5792105457912564,-0.5140443173766928,-0.4566228921476564,-0.5275842604590284,-0.48836928209627495,-0.31460049537388973,0.05554193250742384,train,17.032258064516128,1
37,-0.8537238845763497,-0.8727761173955035,-0.1495158254496433,-0.8452499638710111,-0.9034835768716649,-0.6919044301020716,-0.04614754855995479,-0.20691078303656957,-0.4471159346487489,-0.07573220240655705,0.14257265414231138,-0.15325927143090567,-0.695249426127747,-0.4920751266673631,0.0011113268783231045,0.038636440181473636,0.06915837920575554,-0.5039907446489965,-0.5852397170693573,-0.5149829178555151,-0.4589621847358627,-0.5297299635402327,-0.4895162704739444,-0.31139444362596036,0.06530625219112035,train,17.50537634408602,1
38,-0.8482220141335367,-0.868543307047414,-0.1472833611148017,-0.8413881206971944,-0.8975691100026264,-0.693140251118533,-0.04958528712420053,-0.2131018055241774,-0.44641298134195523,-0.08059547711471618,0.13408099127295786,-0.1529716062559861,-0.6893046003815124,-0.48348140945591545,0.0005319313141001758,0.026164774193495388,0.06371082295166075,-0.4946274165373019,-0.573830647834798,-0.5189875844286086,-0.4623601888174532,-0.5260505801083066,-0.48805201706478324,-0.31932901017268894,0.059879662050633053,train,17.978494623655912,1
39,-0.8477209538939309,-0.8626906775948403,-0.14130679667793536,-0.8370907099066993,-0.9024307050656339,-0.6875997279124968,-0.046135426280350555,-0.20540069365509578,-0.4467842185846972,-0.07756976255765384,0.13061441540931384,-0.1502853272945311,-0.6888248002065523,-0.48869858679655576,-0.012559756163077501,0.024975250537745033,0.0646859848756163,-0.502149744840046,-0.5829869341368944,-0.5150777139666266,-0.45838480738408804,-0.5297280019227917,-0.4879588619734959,-0.31821999343951535,0.055336255678049145,train,18.451612903225804,1
40,-0.8438687550321374,-0.8707482514189294,-0.1280342130949358,-0.8330714590177,-0.8922295880936422,-0.6808007513476086,-0.022076253132587098,-0.17598340779049265,-0.4388362568664075,-0.06963290197828748,0.134389299285989,-0.13192444132724568,-0.6779247714259962,-0.4765625545427672,-0.009028053699757566,0.028380358136801315,0.06834930623319985,-0.4912230883462432,-0.5716120336059699,-0.5093604813303089,-0.44977452320070155,-0.5245249237167986,-0.4922324524436167,-0.3124839696547458,0.06397472959250025,train,18.924731182795696,1
41,-0.8438012999739973,-0.8687806966364184,-0.13057356234588116,-0.8271310200020139,-0.8855117998656528,-0.6788363029498186,-0.028473160636781097,-0.18203843646261325,-0.44197674474251925,-0.06843749988502754,0.12697942360015269,-0.1299517659109785,-0.6756369705373966,-0.468131859616188,-0.012922348131852668,0.012255399711098125,0.06532663778022144,-0.47911477356351606,-0.5594593100787744,-0.5065973664347068,-0.4421619699160093,-0.5144997659030751,-0.47637818087088396,-0.3161471144145078,0.05215855060753946,train,19.397849462365592,1
42,-0.8347519679330458,-0.858070734376612,-0.11882749721514016,-0.8184624760654271,-0.88250649369971,-0.6690415055343972,-0.018115026484116392,-0.16286062077238922,-0.43184855451616455,-0.06151666751514395,0.13608391050690516,-0.11943569804486653,-0.6752612805222458,-0.4687525320550995,-0.01573780064606295,0.024715273342694397,0.07480418320995283,-0.47814644822188346,-0.5543160197951451,-0.4936874126715365,-0.4393412535872697,-0.5085826203494697,-0.46301586171614456,-0.30863334998564196,0.05606379855013266,train,19.870967741935484,1
43,-0.8428823339698168,-0.8669725679649447,-0.13979028701825072,-0.8212144518858467,-0.8741782054019429,-0.6699901975887324,-0.027893830102157485,-0.16721773963574907,-0.4580856734129699,-0.09811868309039301,0.12701914542533066,-0.14589289379931797,-0.6743371198061408,-0.4739654684240089,-0.01862675258362817,0.01445040084132651,0.07529806205242506,-0.47392358488096287,-0.5527599291236646,-0.5000337569907617,-0.4272088966849713,-0.505708189600216,-0.451763033109708,-0.3071713419940192,0.04043573438921744,train,20.344086021505376,1
44,-0.8373834697352432,-0.8652938693034918,-0.13293513763945994,-0.8276543078689611,-0.8848149064197937,-0.674949389114484,-0.02769589295028116,-0.1744620654251804,-0.4446931755250992,-0.0725479535259454,0.1322659548845077,-0.1329122733866337,-0.6797084698442026,-0.4689654848407513,-0.01187203035602663,0.025538191068205096,0.07469734180198745,-0.4756735477352726,-0.5601366289745312,-0.4957054915705459,-0.43237281651989146,-0.506338584080857,-0.4581215103996972,-0.31193685925835235,0.05137190773289049,train,20.817204301075268,1
45,-0.8391948981411077,-0.8596405598000771,-0.14164779270094643,-0.830162919845548,-0.8910622294322685,-0.6776877731507334,-0.04112096848531156,-0.1891966775957546,-0.45276173405486975,-0.08495278588927739,0.12614414905053792,-0.14264273448517487,-0.6846963883166843,-0.4817913625035376,-0.013098100903343068,0.02010425068763018,0.07306612433329016,-0.48401840833497545,-0.5679476579978303,-0.5035996415960792,-0.433318977307544,-0.514317829153714,-0.46035553621906317,-0.3125099020580658,0.04636369578285121,train,21.29032258064516,1
46,-0.8376193910208083,-0.8662698110066243,-0.11660736373516295,-0.8305264994514302,-0.885965615311687,-0.6755229125302935,-0.023180930898252766,-0.16695251788392446,-0.4518363173455881,-0.08648477209345665,0.12447100056843244,-0.13219417576120251,-0.6806300700416184,-0.47400658654130845,-0.010747248308298901,0.021849320704841343,0.07694894219913184,-0.4783041888519082,-0.5611784598014893,-0.5020868429463267,-0.43635554135533916,-0.5191582772468541,-0.46379005220025127,-0.3102307265486559,0.04509479621773749,train,21.763440860215052,1
47,-0.8363119484896647,-0.8609666986151392,-0.11426565669529265,-0.831961596468835,-0.8925411826161318,-0.677466567299505,-0.026841879023872167,-0.17793628983811088,-0.4523596178825088,-0.0824672806949123,0.11675935349285235,-0.13065104627503915,-0.6783218743804851,-0.47576018077938476,-0.015524181189459335,0.016292154357008384,0.07473702327177822,-0.4839081165928949,-0.5657581463758964,-0.5063072421881907,-0.43891297707116406,-0.5236300798864492,-0.46763358655020926,-0.3166953252449234,0.043007373658891374,train,22.236559139784944,1
48,-0.8437644136707806,-0.859338446583277,-0.12621188243714618,-0.8284434129560238,-0.8951992717089721,-0.6764343996139737,-0.036348271377433544,-0.17939405413745652,-0.4638705012176946,-0.09393750397914015,0.11032545897892151,-0.14032375090349852,-0.6834470166078206,-0.48708128848151155,-0.02379760473918452,0.009425286103145317,0.0733303565129926,-0.49040466964105245,-0.576827115836152,-0.5033256829148421,-0.4254348758900661,-0.5220606087025443,-0.4599776639774929,-0.3166374661742495,0.031156912509743367,train,22.709677419354836,1
49,-0.8461562184538699,-0.8541090844487071,-0.1530495654058014,-0.8220436488303257,-0.8874688474148531,-0.6805979156241209,-0.0605826288406581,-0.19030767737174453,-0.46453155534535007,-0.1125926339906326,0.10433289986201949,-0.1584672046156292,-0.6915311535874061,-0.49006351602531284,-0.022624928218799523,0.006031907951247639,0.0742328074152698,-0.48841220084517156,-0.571748694471057,-0.4971079516718897,-0.4211113596908064,-0.5136547323826575,-0.4535024982434441,-0.32132252047725124,0.020472901134909405,train,23.18279569892473,1
50,-0.8451495836022487,-0.8580787827258676,-0.1472782956578993,-0.823292028774264,-0.8921975792020786,-0.6782825936489689,-0.05113826632949671,-0.1770933807830086,-0.459741427502964,-0.10363098559084215,0.09736893445336359,-0.14491978647789963,-0.6919531744675893,-0.4910712973284692,-0.026556107615837238,0.0067729227362948174,0.07653400855930004,-0.49090265077089623,-0.581158551082896,-0.5027176520786741,-0.4185761190167192,-0.5241864437034849,-0.45939181266995605,-0.327071430850729,0.017211907090482786,train,23.655913978494624,1
51,-0.8505832663722906,-0.8520366691676589,-0.1598827609619263,-0.8190796006204896,-0.8962231863677061,-0.682930818577032,-0.06644544966593376,-0.19109953725673964,-0.46923947875451144,-0.118125182161325,0.09025516230071137,-0.15979640230908582,-0.6939119852014044,-0.5016750619417749,-0.03480890548731541,-0.0012642719362427751,0.0724707872705492,-0.4961387739705989,-0.5917869311311135,-0.5064212432885395,-0.4188859192907486,-0.5235839890427597,-0.45645104228014305,-0.33531286062193477,0.009130053512453884,train,24.129032258064516,1
52,-0.8390693105866037,-0.8466060336109817,-0.1413308114197884,-0.8167931634508124,-0.8875103728076226,-0.6732422839940446,-0.054423410152641086,-0.18830025695803593,-0.4712928359575724,-0.1175305745326224,0.0901560252620415,-0.15571553180411551,-0.6837747026540707,-0.4948854325110391,-0.02996408846516152,-0.003808156522784642,0.06557040508607917,-0.4906301050044054,-0.5850683505675625,-0.5089549812470365,-0.42250752375718026,-0.5267117534180207,-0.4593042038250272,-0.33260878130493343,0.0121638916149652,train,24.602150537634408,1
