,AIBL,AIBR,ALA,ASKL,ASKR,AUAR,AVAL,AVAR,AVEL,AVER,AVFR,AWCR,BAGL,BAGR,DA1,DB1,DB2,OLQDL,OLQDR,RIBL,RIBR,RID,RIFR,RIML,RIMR,RIS,RIVL,RIVR,RMDL,RMED,RMER,RMEV,SABD,SABVL,SABVR,SIAVL,SIBDL,SIBVL,SMDDR,SMDVL,SMDVR,URADR,URAVR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.8808819144324667,-0.9351222769536568,-0.6708823144271481,-0.6110542744749474,-0.8416262363438436,-0.7138329867137861,-0.968631842609933,-0.8884402172383714,-0.9547598896972875,-0.9616229030576181,-0.5242631169268579,-0.37858693528203535,-0.8076329048129528,-0.6595806758620759,-0.8504246440572946,-0.8750068375543707,-0.8492562416835484,-0.7980154601255188,-0.6469807756096858,-0.8318378725783968,-0.8943410359900846,-0.6517316461936653,-0.9640772282124264,-0.931320813900502,-0.9362049455655519,-0.13052111877183237,-0.8388980059378338,-0.9250938137203714,-0.8650190716669354,-0.6025525020056832,-0.6735753726790661,-0.719661860440555,-0.5018789466393146,-0.8153544658161027,-0.9119235209166345,-0.9295789038741387,-0.8441824099415081,-0.8513364678221372,-0.8533298307586771,-0.8672888385964639,-0.8861793026213907,-0.9591669500861089,-0.6740500557796716,-0.6899210655061373,-0.8107359093569516,0.05727023799769837,-0.6465598786855693,-0.9361233208531105,-0.8095561921587422,-0.954678334035965,-0.9309288694090933,-0.8426649709059765,train,4.5723962743437765,1
11,-0.8489903738181428,-0.9532408623067447,-0.6514285400725702,-0.6285048923518953,-0.9190706057903517,-0.6572167232203825,-0.9532785617776142,-0.8932872780482316,-0.9404093156429877,-0.9005740971960106,-0.700298936372692,-0.6175379279138427,-0.8505886289013647,-0.7687985011639404,-0.8509568619690742,-0.9033669845197713,-0.8800775780515847,-0.7493017691393797,-0.5449314238740101,-0.757196991828524,-0.9155516787652093,-0.8666118894047082,-0.9698074821007063,-0.9305657328775335,-0.9111203212278784,0.03797905954480685,-0.7478925363749981,-0.864082662551724,-0.8418176784246418,-0.6472687219812073,-0.7167482676093792,-0.6815101235307768,-0.441144301082549,-0.8117257205173283,-0.8063774391064509,-0.8161212109916992,-0.791670057827472,-0.7745426312112745,-0.8874410305964644,-0.752263196258032,-0.8564314886595992,-0.9308740465947617,-0.8101881465043935,-0.6969528802692971,-0.7840143146731013,-0.1016269354832745,-0.6094245868922264,-0.9481426254690151,-0.8366365725219883,-0.9824487006320207,-0.9035222052067382,-0.8464894526986997,train,5.029635901778154,1
12,-0.8287834676637705,-0.97582015186365,-0.6251270331675262,-0.6691554366703768,-0.9318167413908938,-0.6443527075417115,-0.9654393753619996,-0.8418620029828068,-0.9446054804134983,-0.8767216429347358,-0.7202148926041115,-0.6478287652048667,-0.7761034585636105,-0.6734506314142059,-0.884054244249028,-0.9215251284720218,-0.8347369905248816,-0.7877655081942742,-0.585255051269848,-0.8004123298304773,-0.8615295909164831,-0.5914876134916395,-0.9483627614434623,-0.9286280836245797,-0.922504289385865,0.05207299139103139,-0.7722431427245948,-0.9148286780282696,-0.8439836269815009,-0.5865723042746884,-0.6632357771903206,-0.7194445130794764,-0.45381708361801787,-0.7106160898689498,-0.8474498193989075,-0.8451375824427613,-0.7644744040948445,-0.8186139217843162,-0.9264779475542443,-0.8321893647702902,-0.8845285744898874,-0.9456393740969951,-0.7103339805320953,-0.709957721487561,-0.8208185874327754,-0.05199442327413384,-0.7094062119810423,-0.9382264291335164,-0.9578155681674595,-0.9799486382460944,-0.8662670961609547,-0.8276481059950305,train,5.486875529212532,1
13,-0.8347631845513789,-0.945000641766517,-0.5396439772720074,-0.6270445915584066,-0.8788261863083604,-0.6482515259078565,-0.9747896941071603,-0.9086515462757128,-0.9690253269659828,-0.8941956204442761,-0.7357509758662536,-0.6273634856451253,-0.8295040232388871,-0.5736164005170623,-0.84440092742083,-0.9124901019839957,-0.8842637842424351,-0.8170861308526227,-0.5202411341380753,-0.7910055339003563,-0.9780008574934579,-0.8624378620434661,-0.9762924986205346,-0.95184414302037,-0.915967289987834,-0.0713930250589424,-0.7376734174511297,-0.8945881763022514,-0.9072439735741626,-0.6886779913556238,-0.7802875064524705,-0.6898990753919666,-0.4325922937875404,-0.8815134671787176,-0.8573890533877333,-0.7582485952472977,-0.7447745635579645,-0.7901888452637044,-0.7962080551577273,-0.7541632717810178,-0.9141818266275314,-0.9512356613554267,-0.6318734104396547,-0.6854668526239693,-0.8823745640257439,-0.09727033912711991,-0.6163699824455782,-0.9430634052431142,-0.9304316602157106,-0.9609684226049018,-0.959057224833219,-0.8434858436881489,train,5.944115156646909,1
14,-0.8091546207153345,-0.9256274306452135,-0.5392580878036268,-0.6741357261188785,-0.7897674105395287,-0.7372780201508449,-0.9570791323285552,-0.9364816951346485,-0.9432649652473745,-0.9446832970995779,-0.45725611025727214,-0.41472571156470295,-0.7828561010312081,-0.670963349616181,-0.8224753881067279,-0.9201681006907602,-0.8339843262179996,-0.7436211281458787,-0.7684708461327677,-0.793655629470732,-0.8361694683047748,-0.5480547224846963,-0.956137164341113,-0.8962933278569656,-0.9267803552185894,-0.06382440617704355,-0.7363084934715565,-0.8915578998167598,-0.909163052811431,-0.453838631697421,-0.7006366437766898,-0.6766793296254041,-0.4673222166188191,-0.8374485766140481,-0.9299006769196886,-0.8527365250819473,-0.721339242270669,-0.8244743802096711,-0.8893289195144998,-0.8507625368151822,-0.8250652311780114,-1.0,-0.932371863607067,-0.6592125535783393,-0.8374039699155101,-0.13041650284461181,-0.6941660656656026,-0.9462583666462825,-0.928654590086782,-0.9502299790135589,-0.7738026086497333,-0.8365683153707756,train,6.4013547840812866,1
15,-0.8331992767157298,-0.9664907167258221,-0.6088167626633534,-0.668705281421426,-0.766372957751887,-0.7133951514961976,-0.9326376427942217,-0.8552072487829587,-0.9184196308242816,-0.9381121638540464,-0.37860227722781414,-0.3496124258175848,-0.7980155664291024,-0.6743162872129388,-0.7976785291338417,-0.9143362096992531,-0.8930728653475009,-0.7672524427200773,-0.41089430190801757,-0.7556945754421693,-0.9675433798055362,-0.5763855223696641,-0.9458911704134412,-0.9411909427345033,-0.9183711620690466,0.017450334281830848,-0.7831339030756415,-0.8774577084143658,-0.8769539340698012,-0.531601748443704,-0.7285269595958016,-0.7009924363648867,-0.37439305388226907,-1.0,-0.8974301530545645,-0.7835064806630677,-0.8022418304593727,-0.7943540188178977,-0.8807392266262207,-0.8657965512661991,-0.8931187041869302,-0.9600584117673719,-0.8667108963667396,-0.6356271312678442,-0.8799819269884089,0.1042053770998097,-0.6222275925046296,-0.9762173939732927,-0.8533208510956471,-0.954701348490734,-0.8865272570452906,-0.8648897270159118,train,6.858594411515664,1
16,-0.8381163141987789,-0.9629008269338318,-0.684391436861183,-0.6892115889021794,-0.8063847880921261,-0.7276977686040875,-0.9541343558539401,-0.8484396544446635,-0.9433901657837456,-0.9119339056149068,-0.3901753981002215,-0.32177286476984013,-0.8236314670024762,-0.5105481237603304,-0.8243155534215579,-0.9090582247133105,-0.8706639412899171,-0.7765884777127594,-0.5788228846680801,-0.8388491490480522,-0.8862392012497718,-0.816753625570026,-0.9572694753245643,-0.9314200674255457,-0.9349375504796871,0.004276981054167628,-0.8055206927274028,-0.9157837216224356,-0.7491139278050795,-0.577689107852766,-0.7593423954699747,-0.6792848846419766,-0.5232385584158719,-0.7472662403792723,-0.8300850798572028,-0.8689769660152374,-0.6327401821894477,-0.8315306349145701,-0.9335750856038785,-0.7809561528848645,-0.8660934500023674,-0.9186377299271999,-0.6968476400910413,-0.5686496432978698,-0.8416989160846351,0.09579412321465086,-0.5551560557816775,-0.9524072487306262,-0.9066032190317833,-0.970096431527424,-0.8843093767052155,-0.8352250180616133,train,7.315834038950042,1
17,-0.8346066386336057,-0.9375900108925952,-0.6109499353976067,-0.6985970043319875,-0.8460464824835956,-0.6066467555889146,-0.9592038463068593,-0.8602934969187046,-0.9233363495706148,-0.9107315528629643,-0.539470645641341,-0.5031471622508893,-0.726266970914535,-0.7040686598699981,-0.810440861743271,-0.9110576454279089,-0.868838329712616,-0.8490939578397962,-0.527884740189504,-0.7316183528508349,-0.9438588191230897,-0.7822275173575449,-0.9507639723481796,-0.9108506790358845,-0.9628576835197534,0.024207633148125574,-0.7596343044678451,-0.9091289788476272,-0.8069951214884563,-0.661442291029985,-0.6212986281656212,-0.6951332729945435,-0.4613940785175916,-0.7880556946049547,-0.8675124497451895,-0.8613001568332885,-0.7459215471200675,-0.7415112792378113,-0.842384797547459,-0.8114190032616249,-0.8477316698659868,-0.9132723825299103,-0.8388370343482368,-0.5116539733769505,-0.8898870325719693,0.03485752743160897,-0.586656656882258,-0.9666770016919093,-0.8370004010426523,-0.9472232378945833,-0.9004770202953652,-0.8651159974989456,train,7.77307366638442,1
18,-0.827630424968786,-0.9847270085164629,-0.5841507025709851,-0.6786495775668709,-0.7888902318406084,-0.7310857792163792,-0.9243444971116321,-0.8378169232067987,-0.9263543558701306,-0.9286185422206539,-0.5599759029022577,-0.45979587789168397,-0.7955472685971373,-0.616859109897422,-0.915913568050067,-0.9174789515820996,-0.8879490237421108,-0.862670715817419,-0.46116903906892215,-0.7752218150859298,-0.9548189653897897,-0.7131917341111704,-0.972462610294485,-0.9221897198455009,-0.9272093620663755,0.024683260554419828,-0.7512128584104063,-0.87185170804629,-0.7767660272131052,-0.6203273514411819,-0.7515212188521642,-0.6217633253959578,-0.4634776415439731,-0.9145148633895639,-0.911762682099345,-0.874803149205804,-0.6978475289703154,-0.7818098084354562,-0.8700141309912907,-0.7917831592254817,-0.9689191306275774,-0.8921679706245959,-0.8178603506479363,-0.5136145572439373,-0.9038601991290862,-0.05140547551829733,-0.5218631036052697,-0.9381711908100463,-0.9262682981479052,-0.9376820509706125,-0.9018675960641425,-0.8545866035316048,train,8.230313293818798,1
19,-0.8061707850435061,-0.9629481969269335,-0.5352289365620008,-0.6408799038520898,-0.7330743563376145,-0.7154071085674971,-0.9471382779225797,-0.8205813659003293,-0.9052985381676079,-0.9759603868749276,-0.746177915792088,-0.5730843880405514,-0.7775397182784238,-0.5563940768456292,-0.8118987308763865,-0.9237208174324004,-0.840012688128167,-0.8373405075403182,-0.6203579515135784,-0.82892902751926,-0.8275255399991128,-0.9934431617435606,-0.9660060679571564,-0.9510018745755184,-0.9319889088111102,0.0240134406775645,-0.7286291730136334,-0.9290478211656137,-0.8507925847868646,-0.4549978436206028,-0.6375353908241955,-0.6499686524841854,-0.4564343138656536,-0.7366866098278292,-0.8955735682521329,-0.7574570922526189,-0.7949731998111155,-0.8159402078765133,-0.8337032146902708,-0.7329928192627317,-0.7636131208591139,-0.9703930619514628,-0.6847044964049464,-0.40508145367983694,-0.9206513077414906,0.15392744598729813,-0.5749913391345651,-0.9414456772218669,-0.911376643032515,-0.938924254363129,-0.8871257326926122,-0.8621038348375134,train,8.687552921253175,1
20,-0.8348257936274149,-0.9135963505720504,-0.571813231510226,-0.6584119087499629,-0.8632630447444007,-0.6272771340557616,-0.9367783338425223,-0.9133016292877847,-0.9676280776370593,-0.9040292139843963,-0.7906392359253596,-0.29263172715432895,-0.7119343875323766,-0.4775197855388965,-0.8004779889412538,-0.9323327751630575,-0.8595077137157991,-0.7500833097630832,-0.4934164034670244,-0.6865333411236405,-0.9040198701932316,-0.788652890185284,-0.9448970300218896,-0.9247928252887139,-0.9274799472267317,-0.023975061650675533,-0.746413002860558,-0.8851183304083543,-0.7432987522377794,-0.46648094839082443,-0.6447152309593456,-0.641988841826816,-0.39343103758119435,-0.7293296961443079,-0.910513323884497,-0.8122673332296183,-0.6145225347933092,-0.7208803988303555,-0.8199556868746385,-0.7483762970709582,-0.8007925948574391,-0.9268663248816131,-0.9869629585276999,-0.34389809345084654,-0.9536012793480442,0.30844936567549897,-0.6932732056981725,-0.9604117480115708,-0.9208781907186716,-0.930303140610535,-0.7495379415958179,-0.8506052386533793,train,9.144792548687553,1
21,-0.8573018745041995,-0.9314465567783531,-0.5869329846384863,-0.7163650957590224,-0.819292904727815,-0.75825241200294,-0.9571692457212448,-0.8636069448743565,-0.9651874054082531,-0.937913482953856,-0.8141737983913047,-0.576856711610937,-0.7961225918014498,-0.5089042078727163,-0.796672345437558,-0.8828674634252622,-0.8155629490791426,-0.7913284232580086,-0.473802621901095,-0.8058085086848013,-0.9090859809675877,-0.8035413499856209,-0.9287737701935793,-0.9152800117637674,-0.9354936046025318,-0.07420309506468625,-0.7300378967545345,-0.8797366383195124,-0.8431965033596249,-0.6029601068145045,-0.8352547357224422,-0.6710817435044718,-0.44518358071383834,-0.8589221452712893,-0.7844118494895315,-0.8252988581255741,-0.8092660092268977,-0.8016729155470051,-0.8589927340775438,-0.8459286287962451,-0.7578084393546667,-0.959025431729526,-0.7788838670146454,-0.3683889623144381,-0.9119585296076721,-0.140649417904394,-0.6425497804114341,-0.8856240988243903,-0.808274628773008,-0.9593047444639197,-0.9064353734312016,-0.867738834190664,train,9.60203217612193,1
22,-0.8318700133169564,-0.9133075388882308,-0.66202873215338,-0.7243113592565613,-0.846855576185627,-0.7750569446399066,-0.9598322052382613,-0.8827771055519601,-0.8856767699292276,-0.8895067741863898,-0.8035307556837646,-0.6283484200451414,-0.8110437865197463,-0.7019612059331576,-0.8282560876317153,-0.898560426626822,-0.7907114258892713,-0.7554930680075161,-0.471985462726604,-0.7952665537072123,-0.884080683235017,-0.7367076126699809,-0.9318331649844496,-0.8559591255066004,-0.9424416087512133,0.05250671493610137,-0.7518598253103442,-0.8614836891617539,-0.8392639543195197,-0.5761798263343154,-0.7634406920177071,-0.6553622034383284,-0.4987014996523844,-0.9166590078120195,-0.7957632739024089,-0.8493334683896749,-0.6101104363770229,-0.819849429591416,-0.9304396344903291,-0.8058022045810536,-0.9578726855136765,-0.9257586841139481,-0.617043271607351,-0.4743444639975465,-0.9539786160232325,0.341541309798604,-0.5652275853409667,-0.9139519798628204,-0.8507150880830526,-0.9394701081712242,-0.7931386527257045,-0.8785213543603423,train,10.059271803556308,1
23,-0.8462116528417238,-0.9381839951027349,-0.6252848182803614,-0.672789123849202,-0.9719970053041169,-0.7813013088145613,-0.9424185067058868,-0.866758589638968,-0.8839430824107632,-0.8979655675387821,-0.6769872844759925,-0.7288160376931885,-0.8684888496198373,-0.537741166022389,-0.7883256757890058,-0.8954665160217576,-0.8342474333446804,-0.7274599989237982,-0.16177043222428977,-0.7859432253541111,-0.9286013493201652,-0.9864754940224317,-0.9374725052804017,-0.9297048499955171,-0.9520381627678203,-0.03542534522219032,-0.7599731486988026,-0.8898412534765795,-0.8134554867720784,-0.48825392430223186,-0.8090381516995419,-0.7238995101259867,-0.4263088351202431,-0.8500713856680889,-0.8142697413559709,-0.8135205966525646,-0.7491627040177836,-0.7963361819771644,-0.8195416821426191,-0.8218687088937223,-0.89826143109367,-0.9486575983641405,-0.7988028579492441,-0.5139504487071829,-0.9435631924773948,-0.03448970933408546,-0.6025540751973568,-0.9592808813501725,-0.8370487191681293,-0.9206983212442249,-0.7976448223055396,-0.9049420884811153,train,10.516511430990686,1
24,-0.8525269953122758,-0.9164639701141506,-0.6381676339326028,-0.6674561885030355,-0.7177394819400829,-0.6818605911817903,-0.9367569986708605,-0.832829163969947,-0.9665565834731501,-0.8866945448866022,-0.708648059459146,-0.6805612815076926,-0.7931255546574305,-0.6037532464490581,-0.8260205140792727,-0.8905253483420061,-0.7873557830681199,-0.7822838305191592,-0.23460101818601342,-0.8504010617075796,-0.9396206330667217,-0.6469167248675074,-0.9616589260169993,-0.895619985170551,-0.9670162794574761,0.12165313108697307,-0.7403567378011479,-0.9652076975573816,-0.9111146542758719,-0.4331670376001451,-0.7480642587870918,-0.6801182083554895,-0.4424218012715141,-0.8712926232453535,-0.8564484970452596,-0.751923430026328,-0.9234252681712664,-0.8353064979989171,-0.8872091104331743,-0.7995113894542754,-0.8992420188739902,-0.930851054288907,-0.7154054288421436,-0.5253123425508763,-0.9351560877111863,-0.07625359339110549,-0.4285302262106876,-0.9129335295853462,-0.9447585094964821,-0.941001759816196,-0.9084772315220643,-0.8294410394908807,train,10.973751058425064,1
