,AIBL,AIBR,ALA,ASKL,ASKR,AUAR,AVAL,AVAR,AVEL,AVER,AVFR,AWCR,BAGL,BAGR,DA1,DB1,DB2,OLQDL,OLQDR,RIBL,RIBR,RID,RIFR,RIML,RIMR,RIS,RIVL,RIVR,RMDL,RMED,RMER,RMEV,SABD,SABVL,SABVR,SIAVL,SIBDL,SIBVL,SMDDR,SMDVL,SMDVR,URADR,URAVR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
660,-0.2827877722004113,-0.26240211155550436,-0.01610836641730913,-0.5773277700628136,-0.42126043107187294,-0.6175301422253477,-0.6788415971466074,-0.6153962573501672,-0.6738617833361373,-0.6351978962684844,-0.12885079126873233,0.053255831018131077,-0.8166454788878424,-0.8450543986929813,-0.6169489865172825,-0.5249779549110865,-0.7299776171064635,-0.7433641541201568,-0.06782305370745864,-0.6365058058757184,-0.6158813984651184,-0.3733603286005902,-0.5378047654938583,-0.8059240544181403,-0.740846792570512,-0.5379481814250027,-0.6518591229331302,-0.6724549766529038,-0.41483288740334917,-0.4032292755361059,-0.5165731546867477,-0.4349236321018747,-0.556163761640375,-0.40596962807991743,-0.3575513728377252,-0.04761572705201108,-0.3353028938346116,-0.4157610282004079,-0.8834450026462308,-0.8875917948231137,-0.8377934315432971,-0.7284842524966687,-0.9031201098627988,-0.6213364020073722,-0.9549088448453542,-0.1567024046925299,-0.438143220043896,-0.35575775452576325,-0.6011848856942525,-0.39705600121705725,-0.5072784103447413,-0.41175850440050227,train,301.7781541066892,1
661,-0.27465660881562454,-0.2581071052931244,-0.012397170545482115,-0.5869714604749755,-0.42377819858719595,-0.6204118667150301,-0.6793727768428149,-0.6169863930472699,-0.6813983133690886,-0.6346738549173324,-0.12411999867955195,0.044628262568348204,-0.8138482730789465,-0.8436893567647669,-0.6190848869435934,-0.5286071018580818,-0.7320633686562411,-0.7432558400661965,-0.07461721780635408,-0.6417793096403902,-0.6220122990520801,-0.3762899777035511,-0.5401855952493186,-0.8064421056409671,-0.7425298770800455,-0.5343373611382412,-0.6528997999120234,-0.6732882618496676,-0.41747527145640717,-0.4069972790669395,-0.5246400236592671,-0.4332307297862156,-0.5567067332557182,-0.4147795264403873,-0.36212118975506236,-0.037747939095608814,-0.341639727791175,-0.4130192468994622,-0.8845503315114853,-0.8923349936555245,-0.8454021762008412,-0.7401552907324002,-0.9045795749433994,-0.6271248780408313,-0.9553953145314915,-0.1587539784710534,-0.4387015384066404,-0.35861980922014114,-0.6030255051150852,-0.3968667225358411,-0.514528615253944,-0.4177134325668935,train,302.2353937341236,1
662,-0.2698370629541912,-0.25507689056722155,-0.005778840614728945,-0.5776754691770417,-0.4220931113384572,-0.6010587922481089,-0.6664541644854963,-0.61780251753081,-0.6765965283095534,-0.6205163930704976,-0.1214609389421481,0.04199014497351097,-0.8077271588178973,-0.8333601703249812,-0.6090117098753015,-0.5273596987039038,-0.7364250919985237,-0.7448949742334902,-0.07699441472222912,-0.6408328653233684,-0.6117129609551052,-0.3711308200723881,-0.5411880549036758,-0.8009666418249489,-0.7371262178765093,-0.5296964720080622,-0.6599811800095854,-0.668919000252157,-0.417226179648493,-0.4180549640114839,-0.5260812082647109,-0.42598914257996423,-0.5447619518735832,-0.4025276060656079,-0.36261221602019267,-0.04616477374660493,-0.32574183866595025,-0.4084015194303886,-0.8768859097657368,-0.8921895314728421,-0.833485126393192,-0.7265707340810715,-0.8993858665891765,-0.6286115406202308,-0.9554903665485759,-0.1506927303003313,-0.43851713647185236,-0.34133840811475835,-0.6030890522249421,-0.39463857821704307,-0.5066328891969878,-0.41520713921878927,train,302.69263336155797,1
663,-0.2815445061842801,-0.25945008184264007,-0.01402708084848766,-0.5622463422313956,-0.4207177344010212,-0.602146526616733,-0.6707465565736729,-0.6238199423195967,-0.674807837724765,-0.6306811697832195,-0.1228720285776699,0.05354410391969236,-0.808130500880672,-0.8407091171768433,-0.6148369840643336,-0.5200063560850261,-0.7328641965756907,-0.7452456722771236,-0.06801707626712088,-0.6306879981738004,-0.6058434976675133,-0.3709204333898648,-0.5386947200488607,-0.8129341109088435,-0.7365502898965339,-0.5292460847987447,-0.6599087677958606,-0.6740895633525057,-0.4164586122380013,-0.40696688971636336,-0.5200679897802766,-0.4210541202728342,-0.5527595593613701,-0.3990984599054337,-0.3631070431174175,-0.053646304424003796,-0.32110986097223143,-0.4048085118903498,-0.8839286985650687,-0.8883658555874703,-0.8224210009366297,-0.7127054303897848,-0.9018620027520603,-0.6186377376389313,-0.9490350244562376,-0.14676662103254148,-0.44394527147160895,-0.34162999147594264,-0.5986984476084003,-0.39278115617539255,-0.4955823651476187,-0.3964709059863302,train,303.14987298899234,1
664,-0.2770798888859591,-0.2574395667866067,-0.016393709967746008,-0.5612543069809239,-0.41957352261384906,-0.6066033242131683,-0.6744746850767043,-0.6296321841673391,-0.670285806053025,-0.6340799817558316,-0.12307117262184653,0.054156139573811206,-0.8145585323142835,-0.8440154679513743,-0.6106097120516786,-0.5213534034919136,-0.7329866499279916,-0.7463718134785902,-0.07133993813553646,-0.6326583812810663,-0.6137631705317043,-0.37129690057576703,-0.5446786422024872,-0.8085092894228427,-0.7349283995996098,-0.5283797836451984,-0.6532927313193475,-0.6761661962310155,-0.41427540088528075,-0.4057484541554108,-0.5187473304286346,-0.4328169702808816,-0.5530855404380174,-0.40116099935559835,-0.3623535359412986,-0.049254898980550674,-0.3258161053181543,-0.40299483077853826,-0.8824344581541042,-0.8896412441247087,-0.8287740666155277,-0.7187412324548983,-0.9020596862560213,-0.6151872180811931,-0.9521280773526095,-0.15360758811762837,-0.4434466888202864,-0.3480225768693052,-0.5997308295154847,-0.3947029192506635,-0.4990103975709518,-0.4065942663749834,train,303.6071126164267,1
665,-0.2789172606006722,-0.2615976046760507,-0.004341382571851222,-0.5562682981753778,-0.41765949262415714,-0.6080045175914388,-0.6773749157382104,-0.6206073631156181,-0.676000269542059,-0.6333012026212319,-0.12574532348514045,0.05319251131168812,-0.8071619875338188,-0.8472442245990236,-0.6137584280968434,-0.5135247745536172,-0.7238579664128066,-0.7391496032215155,-0.06743480472528014,-0.6230616504904843,-0.6059432308977589,-0.36940038022845134,-0.5338797568015293,-0.8164497501465088,-0.7329836220745557,-0.5244029971625038,-0.6570067761797069,-0.6756811514504537,-0.4144038991886653,-0.4004361909119387,-0.5110690297416415,-0.4258521595376069,-0.5508584488214243,-0.39728242721370477,-0.36253771283843994,-0.052499003118015294,-0.32384377012333887,-0.4050807421406518,-0.8805672165901512,-0.88424010249671,-0.8142288342215473,-0.708422549604296,-0.9022102313707843,-0.6139925577763339,-0.9475924692940663,-0.15575959834687128,-0.4469127472437828,-0.3439433102173602,-0.5972520654695712,-0.3913073452438565,-0.48588112990260046,-0.400924692895092,train,304.06435224386115,1
666,-0.28204290713308966,-0.26208492157815433,-0.02221563870805305,-0.5725778373126197,-0.41868141037394124,-0.6064264623972729,-0.6696159760711153,-0.6248006743427712,-0.6729732398908194,-0.6302903628322567,-0.12483937486351085,0.052510847264103815,-0.8138156545126802,-0.8439187762230166,-0.6156279041033661,-0.5207230568427792,-0.7259822964078919,-0.7441982125057819,-0.07020341764371042,-0.6263846556974269,-0.6025486177086831,-0.36861276249561375,-0.5399445226087314,-0.8147486458330129,-0.732552812409897,-0.5304906029007018,-0.6665055145942833,-0.67860734390222,-0.419763437696629,-0.41000040753879474,-0.5222294615248929,-0.4295464035478116,-0.5518938588381411,-0.4042584158462126,-0.3629697401070857,-0.04366995929964558,-0.32535128430043786,-0.3997725414099831,-0.8859143919256456,-0.8897654319781949,-0.8279836214179671,-0.7243903703390403,-0.9094367030754524,-0.6149276909073351,-0.9505682041355277,-0.14991067824950205,-0.44444516039039644,-0.3406485296883116,-0.6047426052980366,-0.3841684827591479,-0.4935378071014476,-0.4051623744183396,train,304.5215918712955,1
667,-0.27262075078521514,-0.26263136917945207,-0.01617902444773191,-0.5803169181946453,-0.4179808208341334,-0.612978682381099,-0.6715805482910208,-0.6253726654362366,-0.6772564939013894,-0.6282730248324515,-0.12623695929574483,0.046586701348219635,-0.8102796145415632,-0.8418857146120966,-0.6156563787028647,-0.518769005398778,-0.727171483023968,-0.7408918486575982,-0.0675867537573262,-0.6305411335925611,-0.6071001599502941,-0.3696611885303729,-0.5352917284747659,-0.816582759626652,-0.7433878467932961,-0.5293395480592918,-0.661164648184335,-0.6740898074351402,-0.4155776540514323,-0.40205139979411786,-0.518413533744436,-0.43248607423348606,-0.557633950461853,-0.40703819660759755,-0.35532354148558004,-0.04199294402232786,-0.32952612851458113,-0.4034390612703806,-0.8837705439610183,-0.8904688313910435,-0.8319267394122509,-0.7256838194611662,-0.911782664152738,-0.6174740464671228,-0.957773517611415,-0.15297672579580007,-0.43887495243961927,-0.34438395165247543,-0.6054858535178123,-0.38451492373121465,-0.49518840218792815,-0.4110268768851816,train,304.9788314987299,1
668,-0.26773219384765934,-0.2555719574518031,-0.017764910595734297,-0.5784554110881783,-0.4178466678967034,-0.6145622906422155,-0.6722485890250599,-0.6263612128894713,-0.6778743196336194,-0.6356105505867855,-0.12201660353475927,0.0444623565033139,-0.8111508951264176,-0.8407742353506273,-0.610960172653826,-0.5189509922707842,-0.7302685388475734,-0.7409498851658144,-0.06712609806033569,-0.6283145745895694,-0.6186635882686139,-0.3696845892723579,-0.5302535856565341,-0.810600128526371,-0.7456983885695899,-0.5296504984332178,-0.6537550271842986,-0.6715951118899939,-0.41023097194863023,-0.40830552403514064,-0.5169911983198581,-0.4338818473711725,-0.5576959797007252,-0.4165289895163816,-0.3602321995019009,-0.04610142954655964,-0.335276973279685,-0.4164325848510484,-0.8807734959811614,-0.8932786682554444,-0.8376979765195204,-0.7270407579315885,-0.9063090208886269,-0.6220462604458158,-0.9590667695425752,-0.15184754944515652,-0.4402957328550108,-0.35088207118648,-0.5988770283744754,-0.3901468468489409,-0.501405288511187,-0.4102415428600966,train,305.4360711261643,1
669,-0.27786488371935075,-0.26640646232144205,-0.011451317396897738,-0.580762454822803,-0.4264022216180198,-0.6129279053095469,-0.689271862634646,-0.6286884382618989,-0.6850453521473123,-0.6411744384323216,-0.12053249121498749,0.046229897953210634,-0.800812476271541,-0.8361355556151582,-0.6196398452725081,-0.5209584149057157,-0.7324406665730566,-0.7374102257110906,-0.07840550015642053,-0.6328411207076233,-0.6152139909281248,-0.3631372676778875,-0.5320683119176327,-0.8121603733667951,-0.7568632142249025,-0.5213442711998175,-0.6548030085763039,-0.6709420323604542,-0.41685236618608285,-0.40154564613015653,-0.5186734546571928,-0.4281119617789052,-0.5597132400004323,-0.42348567206977383,-0.3641146373417331,-0.03969755881943502,-0.3339080501576185,-0.42193429654230674,-0.875393054428391,-0.8966820236751759,-0.8386346544547646,-0.7385073174088812,-0.9034270298656215,-0.6311146844910623,-0.9555207312087326,-0.15477028344964558,-0.43751489811719685,-0.35697116330428386,-0.6049570038836124,-0.4096834760786922,-0.5001685724545135,-0.40094796056286625,train,305.89331075359866,1
670,-0.28117950084634485,-0.2651341393859995,-0.019048070739020363,-0.5750658559542404,-0.42588472207595185,-0.6201453872337843,-0.6912935967474316,-0.6294873530152341,-0.6819699336254981,-0.64467958801835,-0.12654351995303384,0.04421037657397747,-0.805020543374099,-0.8469314964849947,-0.6197882618797893,-0.5230452475981611,-0.7404507852224624,-0.7446252721008398,-0.06616203378907184,-0.6375755753053559,-0.6258306537070891,-0.3673235288009962,-0.5275489135148087,-0.8086247130184139,-0.7503564378059341,-0.534959331449984,-0.6474647197399919,-0.6732969812332676,-0.4162874526454637,-0.3982721180379386,-0.5208511488390012,-0.43678472640417465,-0.5637419330206883,-0.4203605171426933,-0.3676911781997607,-0.047160002340194004,-0.33556459954795,-0.42501947393125933,-0.8880969134395811,-0.8970210921642481,-0.8326629068196623,-0.7340834977438289,-0.9092848275465188,-0.631789052055995,-0.9509300523718767,-0.15267357699852993,-0.4410958241512119,-0.3562472245389898,-0.6057852524527373,-0.4081664009197014,-0.49554174046144744,-0.40438335759222804,train,306.35055038103303,1
671,-0.28339946937835014,-0.26291527904844414,-0.023026697882096565,-0.5792675740231155,-0.4222129829174391,-0.615252338020988,-0.6767898759456119,-0.6162081785474265,-0.6839126047514872,-0.636091044677421,-0.12696107289396158,0.04390809579704783,-0.8147830228235219,-0.852570836570867,-0.6176097868116751,-0.5267129333077093,-0.7329783968508434,-0.7496305573159273,-0.059329702657104404,-0.6266549773400526,-0.6120457214993343,-0.36931733206054956,-0.5356909156844244,-0.8142917597617324,-0.7400211652783834,-0.5419705502900302,-0.662070682089148,-0.6801585282081402,-0.42280395807323745,-0.41328477029218796,-0.5214821359141372,-0.43631449248468523,-0.5541905241747022,-0.41182339654310873,-0.3648178985254671,-0.04918493253667479,-0.3324040134855917,-0.4121748612117425,-0.8848664533721912,-0.8960804515219213,-0.8306360422769191,-0.7214481533881377,-0.9131349235812178,-0.6223985567425644,-0.9553930976242018,-0.1496199844780502,-0.4473031112817967,-0.3438333091751238,-0.6094275993802971,-0.3919013997927542,-0.49338448596184037,-0.40991415618778393,train,306.8077900084674,1
672,-0.2929804235289507,-0.2646835026603263,-0.030351169014941295,-0.5728323863189324,-0.42129197295975235,-0.604627439305534,-0.6760678128180071,-0.6224702242942477,-0.6756523668519652,-0.6332603661297347,-0.12718325044629553,0.055218670916968124,-0.8124834205921979,-0.8447484762361075,-0.6227099841155532,-0.5237072307441301,-0.731134488008514,-0.7467949162544609,-0.062437796952061586,-0.6221608782645376,-0.601987827592987,-0.37249314023756147,-0.5338486487552577,-0.8147364606194825,-0.7414693414994703,-0.5265147730495311,-0.6672488051558194,-0.6786850695956816,-0.4278865540147726,-0.4135223751643311,-0.5224531231505268,-0.42589546944275625,-0.5520788922760436,-0.4017730263053466,-0.36952829222178807,-0.048913989404799664,-0.3239517481092442,-0.40508611683418083,-0.8895849457087857,-0.897210507954464,-0.8212519449793001,-0.7153467191473599,-0.9160227858978813,-0.6098127225498957,-0.9468670762498326,-0.14442277513261648,-0.4492280550100215,-0.33569305957719303,-0.6078529720274833,-0.3959288889281868,-0.4931313764998756,-0.39733132361686285,train,307.2650296359018,1
673,-0.28300706658372493,-0.2625063410748546,-0.02648630828396384,-0.5730075089687059,-0.4232033992918129,-0.616447797064704,-0.6859782274856037,-0.6271525173154291,-0.6803203578080075,-0.6391892080641995,-0.12423937015166328,0.05902517449082697,-0.8137405128470754,-0.8431131752381058,-0.6215922688471763,-0.5225877441279254,-0.7314222373022676,-0.7441507571863067,-0.06549766325803381,-0.6265536880323557,-0.6146439802525636,-0.37334281381229323,-0.5292678551052934,-0.8113652009738386,-0.7461865723969427,-0.5222346317042781,-0.6497469111730961,-0.6753560541591359,-0.42295232181351694,-0.4060139466865972,-0.5161972104334562,-0.4321023945026954,-0.5503039372333863,-0.4112944793490241,-0.3634238930940039,-0.04615410545839064,-0.33133407720160535,-0.4197732015078383,-0.8823924462126053,-0.8979003092245683,-0.8238201960288883,-0.7154848620478901,-0.9052096185812599,-0.6181280796138168,-0.9515845286847258,-0.15394758386394447,-0.44313470096949464,-0.34290909837453143,-0.6078373062199339,-0.4014152701682431,-0.49428100252867013,-0.40360593490804947,train,307.72226926333616,1
674,-0.2825864260845947,-0.26516007840569233,-0.025987421896374218,-0.5726227318179913,-0.4160387318072971,-0.6131558736297205,-0.6845421966028505,-0.6312833477136113,-0.67867799813084,-0.6416334151968619,-0.12357906494649525,0.05791794724356693,-0.8097530609572529,-0.8425111537677809,-0.6217405266396024,-0.5248903142968424,-0.7359564389510288,-0.7509841715652189,-0.07046342589774143,-0.6277020911623047,-0.6110213110400017,-0.3690640787941693,-0.5366582687115289,-0.8119170705496863,-0.7465926346205028,-0.5284934458632963,-0.6561292431479369,-0.6777440968355679,-0.4257423762935435,-0.41354135535697023,-0.5221161326367273,-0.43821573611494646,-0.5514855764822828,-0.41701738959431633,-0.36760776705635223,-0.046277350139184395,-0.32889809452233604,-0.41339503665902433,-0.8839736413377315,-0.90360485094156,-0.8284117722618707,-0.7256434868850354,-0.910268728434886,-0.6195894408513822,-0.9508264741211758,-0.15025162734415382,-0.4428817650982942,-0.3429544808204105,-0.6135642248377399,-0.40403531360197453,-0.4917019942955266,-0.4011045491340713,train,308.17950889077053,1
675,-0.28130168214049384,-0.25921660969987415,-0.025845677082186082,-0.5709648802685752,-0.4171326715435093,-0.6171434455299261,-0.6795485090396218,-0.6302409342848927,-0.6821939072719536,-0.6355023995049865,-0.12655158961521018,0.048052073429789934,-0.8092080468336871,-0.8431902741782632,-0.616296462298898,-0.5275754543138751,-0.7363119537093928,-0.7453276947081747,-0.061600101713403736,-0.6311374624907892,-0.6186687819344007,-0.37298436566561743,-0.5339223981068552,-0.8136000366383703,-0.7464426005308463,-0.5354691489799639,-0.6505397255738854,-0.6708092582106928,-0.4204038176107876,-0.40546476653227104,-0.5202470472478672,-0.44188195291592935,-0.5548473003805923,-0.41266273589715075,-0.3647715960228265,-0.052766198291817286,-0.32925532385053646,-0.42044351779137534,-0.8846874004818539,-0.8998401257932839,-0.8258032709358917,-0.7192883352929309,-0.9106924485684276,-0.6211593652771615,-0.9527018495458945,-0.1547200971292843,-0.4394434467411028,-0.3452631517944995,-0.6107326750335855,-0.399459418781446,-0.4903362596024169,-0.41105776976855635,train,308.6367485182049,1
676,-0.27068524176666114,-0.25767271525456825,-0.02070237454961773,-0.574649273589762,-0.4190300795993291,-0.61626919865832,-0.6758168809866881,-0.6304848318071632,-0.6754541281558684,-0.6240638774764206,-0.11960826898959342,0.04560866609373477,-0.8105517263977213,-0.835129923602604,-0.6141484944170185,-0.5255438955762228,-0.7307247024950285,-0.7333556543972691,-0.06491522650150433,-0.6302254251191431,-0.6172332258641873,-0.3762967098275982,-0.520504244967,-0.8097191859652977,-0.7444515853537186,-0.522415159230783,-0.6452829738632203,-0.6615512013827769,-0.41391292145550923,-0.40400619444394104,-0.5202130682945136,-0.43719984507732745,-0.5467420690310227,-0.41549804824536796,-0.3623851057014751,-0.05300631412260587,-0.3307586547160282,-0.42826497175090733,-0.8745345643537681,-0.8980565876408008,-0.8200994824195721,-0.7084934862311343,-0.8963094250678583,-0.6221869837541658,-0.9572659946110575,-0.15455690484237666,-0.4355654990716474,-0.3381892487643611,-0.6022156295183639,-0.39508647802827673,-0.4929720368125554,-0.41702148751193024,train,309.0939881456393,1
677,-0.2757072259999954,-0.27179924307148967,-0.01821080623360409,-0.5685919239398194,-0.4191179889709054,-0.616797317189824,-0.6853412689616845,-0.6333868292435718,-0.6803674159202395,-0.6330743812820249,-0.11609964807027658,0.056341074312416105,-0.8007038441078739,-0.8351297082634028,-0.619277386409064,-0.5266852816915056,-0.7278016275276166,-0.7367945373679591,-0.07714854731024229,-0.6365836402953825,-0.6186498519904822,-0.37027453711654607,-0.527303626923767,-0.8100101164995838,-0.7438753215754115,-0.514642330984775,-0.6400333478749338,-0.670363334723783,-0.415241534216721,-0.40128084498514405,-0.5175553818344439,-0.43707952696682917,-0.5475135884832799,-0.41384914321722877,-0.365397163775803,-0.050550434161741306,-0.3351155490626674,-0.4193334815049016,-0.8741165459169068,-0.9007564381034336,-0.8198573507981156,-0.7146872693833799,-0.8977949767374802,-0.6284197514280326,-0.9494071624842702,-0.1560411237321991,-0.435490333269189,-0.3474806664628823,-0.606155369061034,-0.4034626337170416,-0.4921996400537982,-0.4096652929612892,train,309.55122777307366,1
678,-0.2753189145516027,-0.2645937351150442,-0.025395295468844944,-0.5766271665900887,-0.41719265221215773,-0.6119607554405495,-0.6745666979564369,-0.6260756088070134,-0.6724483096011018,-0.6254345819443127,-0.1186573657736437,0.056947315102795965,-0.803854895769091,-0.828824021703378,-0.6131674287762338,-0.5263003219658859,-0.7327549273343117,-0.7396553651856921,-0.0703977519179186,-0.6387104019466767,-0.6175694580420871,-0.3680129503373063,-0.5284144080743159,-0.800923418375997,-0.7454405806799399,-0.533194746357713,-0.6463351787460914,-0.6676053685438212,-0.4175126673458799,-0.40929206066656343,-0.5255089811385028,-0.43681388833644663,-0.5485495184518746,-0.4119532184269672,-0.3656537918375815,-0.051268501660303625,-0.3326542778454369,-0.4201154141335155,-0.880637635822747,-0.8965591116896342,-0.8310203852241033,-0.7269098475305528,-0.9009091247441616,-0.6289783175509378,-0.9532142364015581,-0.1503695879503799,-0.4298310832104807,-0.3467178931045005,-0.6015798001859874,-0.40071122676308985,-0.49648590849379615,-0.4116311189158327,train,310.00846740050804,1
679,-0.27094757193611924,-0.264430383996214,-0.021454252814281562,-0.5741619596510185,-0.41489665171109885,-0.6223662457495716,-0.6816491325499566,-0.6333649385722795,-0.6715121069540346,-0.6343475323359253,-0.11989128235008699,0.05033750718757233,-0.8003667998937007,-0.8249085071431144,-0.615695131284681,-0.5261172875658329,-0.7340867661909563,-0.7336389395361147,-0.07937722339737152,-0.6407731434687833,-0.6226326486842684,-0.3712801931402744,-0.5207925139083831,-0.7992737413486507,-0.7480367989242603,-0.5213399273433484,-0.6395398690710803,-0.6654704254250747,-0.41490630172003756,-0.4007400705202151,-0.5180772772998238,-0.4444098577188561,-0.5505173400215991,-0.42587470133218275,-0.363209714294091,-0.04704214788854755,-0.336533927040086,-0.4288852889277582,-0.8757601629219336,-0.9005249002854939,-0.8300456029703636,-0.7314427512093736,-0.8960056663783627,-0.6273890125073197,-0.9512147065097523,-0.15568663974804967,-0.4266842506315612,-0.3443476858193754,-0.6019803142762574,-0.40441944750013464,-0.4929857066104985,-0.4098648874285398,train,310.4657070279424,1
680,-0.276168313870292,-0.26758956221950675,-0.02007676628298509,-0.577687922725636,-0.4175235411735885,-0.6166958306809812,-0.6764620673755866,-0.6228983877021674,-0.6763305864239488,-0.6189050783864855,-0.11870667282015578,0.05214093334517322,-0.8042896770605521,-0.8259793349239284,-0.6159773421996132,-0.5242242515803915,-0.7323078289480632,-0.7340082254549085,-0.07452990494031772,-0.6393731693823405,-0.6178081562742989,-0.37059502145425616,-0.5202308078781704,-0.8022402483121289,-0.7539772617336195,-0.5218262378922625,-0.6402486694700751,-0.66193423773128,-0.41317429648601367,-0.4037432344324385,-0.5232856540023978,-0.428395101957483,-0.5481453086045033,-0.41371486989662754,-0.36344685659333653,-0.050892290282298774,-0.335244069894516,-0.42897759811616576,-0.8727503679737141,-0.8988800433401958,-0.8287265665794267,-0.7259215950735305,-0.8955348505930938,-0.630485936949421,-0.950520820487911,-0.15137366345968714,-0.4236589583337896,-0.34187201810342016,-0.6040574684158576,-0.4032370411426654,-0.4964152167953135,-0.4103822983405315,train,310.9229466553768,1
681,-0.27801117141906495,-0.27153171932779374,-0.02228238759483695,-0.5721027171527986,-0.41256027971411274,-0.620345898771851,-0.6816283775972457,-0.6264962735123216,-0.6770424006683353,-0.6209643986425641,-0.11695444736663907,0.05200200466006092,-0.797589996618211,-0.8273891219633345,-0.6184497744386833,-0.5258890798470098,-0.7293919500891777,-0.732323942303662,-0.08346569328504103,-0.6433509262872953,-0.6215883140883529,-0.37498614770130206,-0.5187095779601204,-0.7981402966744154,-0.7482368308353067,-0.5118259394352694,-0.6340328435111633,-0.6606951190590111,-0.41819638580460317,-0.39672817758657886,-0.5172703114249808,-0.43102154623760247,-0.5444034242162336,-0.41768190101784375,-0.36968682490936944,-0.04063970542230003,-0.33420865375208647,-0.42886563400728794,-0.8731819887929625,-0.892713521666942,-0.8141033207183377,-0.7170566127585225,-0.8924747064472078,-0.6316733214969384,-0.9426466817355843,-0.15514787899745935,-0.42210565481889245,-0.33492114139912843,-0.6087081591400085,-0.4027544809623973,-0.4924226291717615,-0.4124909173614758,train,311.38018628281117,1
682,-0.28558541950044886,-0.2690251645003967,-0.03084584375699928,-0.5753406293836536,-0.41239312365757114,-0.6122973673575749,-0.6744111035129284,-0.6221997036889617,-0.6797399901051304,-0.6168307545981607,-0.12410726699879493,0.04789617703959021,-0.808390500001423,-0.8291614635029552,-0.6155743403517591,-0.5287858282215433,-0.7376074566432308,-0.7463577282242391,-0.06988618213467454,-0.6452828068068828,-0.6231679535746731,-0.37853193707434496,-0.5324744700875323,-0.798644383963734,-0.7510432212469533,-0.5379822682379002,-0.6448053326175529,-0.6636376283596248,-0.4201671059525498,-0.40700344555358947,-0.5231456272861483,-0.4394808975515361,-0.5500766793748063,-0.40545701993422467,-0.3698407719299097,-0.0498102729110602,-0.3286350002074226,-0.41742488627045227,-0.886752436596481,-0.9027831319153107,-0.824101603051305,-0.7167364582486211,-0.9082065051627595,-0.6322248804640948,-0.948230105303848,-0.14996270993593658,-0.4281657431997204,-0.34455759171817985,-0.6197358870947305,-0.4034206010352798,-0.498737317001709,-0.42159083564274535,train,311.83742591024554,1
683,-0.28571761907343124,-0.27052495507753416,-0.034685206822645046,-0.5758273550080513,-0.40909511425822415,-0.6112787914040849,-0.6763243379189808,-0.6227338018851913,-0.6672397873068285,-0.6180909757023176,-0.12056217898173405,0.060150622659116276,-0.8092599477921912,-0.825828623221824,-0.6165854220776819,-0.5329277659608118,-0.7392425942271652,-0.7406526698409186,-0.07522424957647561,-0.6495568320051555,-0.6192735540108203,-0.37648926694007345,-0.5239125657366681,-0.793854485389671,-0.7440333569287891,-0.5307203598556236,-0.6414576349436021,-0.6692673207331512,-0.41806676276781135,-0.40901569049252634,-0.5234056605428306,-0.4421989097118657,-0.5451752923250741,-0.4119022125091807,-0.37108003504698983,-0.039358906807895826,-0.3293810029212882,-0.41419743137823056,-0.8871899470990322,-0.9004764186859856,-0.8298966782801205,-0.7279135891916563,-0.8959992472991893,-0.6253414751383243,-0.9390855132482145,-0.15231926818853375,-0.4291683750546162,-0.3403270851868626,-0.6187088754636895,-0.40029359263680286,-0.5056626040943605,-0.4147770804324898,train,312.2946655376799,1
684,-0.28020124234067245,-0.25746990900304956,-0.03159270248333609,-0.5663428486219609,-0.39793618373695483,-0.6180791261583611,-0.6726489509041303,-0.6209682133395298,-0.6645954054990897,-0.6234091159878784,-0.12620029658106774,0.06167423466128508,-0.8032531581881643,-0.8237941695012885,-0.6164295312259508,-0.5311818985580755,-0.7347966601098789,-0.7444878331272627,-0.07094607559843655,-0.6484702184594605,-0.6183537613227342,-0.3737740460578763,-0.522061008214943,-0.794742927939493,-0.7430205329292157,-0.5359942610494585,-0.6426985034474968,-0.6655510701170444,-0.4165009586662123,-0.4115035661694406,-0.5205909319629923,-0.4445837325756288,-0.5442661940501011,-0.41498484334486685,-0.37060330357523696,-0.04286790173813331,-0.33288556271100694,-0.4180208895518138,-0.8896011391810316,-0.8998207706364187,-0.8188182441311551,-0.7236861212320231,-0.8965344512966673,-0.6209920271624516,-0.9376322987385788,-0.1484005740707679,-0.4290953882465597,-0.33936176543390223,-0.6155328902276013,-0.39960455921695465,-0.4942545288873516,-0.4053906451048169,train,312.7519051651143,1
