,AFDL,AFDR,AIBL,AIBR,ALA,AS1,ASJR,ASKL,ASKR,AVAL,AVAR,AVEL,AVER,AVFL,AVFR,AWBR,AWCL,AWCR,BAGL,BAGR,IL2DL,OLQDL,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVL,SABVR,SIBDL,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
341,-0.19063421873035283,-0.1512590323447992,-0.44913320555510117,-0.2865236622505499,-0.4472725253901315,-0.37395776379814166,-0.36466146642384134,-0.16382727440220868,-0.29452909980940256,-0.4518443356799079,-0.5932602897721343,-0.48576905562046774,-0.48261795346439634,-0.32526558172961195,-0.250993750960929,-0.11078356767267605,-0.325832885062388,-0.10594662850940094,-0.6920891746367176,-0.7030456831865092,-0.11717218602387408,-0.21383328484437428,-0.4644491332847067,-0.42752750572582554,-0.4606049268530776,-0.6347703457939053,-0.5898451198799631,-0.48800382244838075,-0.6599519581410945,-0.5316266842993175,-0.3048725448889025,-0.4589435645508887,-0.56607622340394,-0.6854109869229463,-0.3593910050142527,-0.46194259469633936,-0.33571876194550276,-0.4176929587299876,-0.1796111789973764,-0.17656377134276796,-0.38503538549042454,-0.674971281741559,-0.7423665544454927,-0.504046304161629,-0.6833291446008403,-0.6286999105782368,-0.5551442017463069,-0.3617093738811019,-0.6269607970806963,-0.8047166327622598,-0.25544722702570843,-0.22409661805276299,-0.4597025261247488,-0.5696551203017864,-0.4891423250804336,train,142.46808510638297,1
342,-0.19259155347727341,-0.1579661717604561,-0.4611466040941317,-0.2865204596174118,-0.44219671706469876,-0.36982644341736803,-0.3558886396380473,-0.1611966344133608,-0.3111001359091773,-0.47498438556954425,-0.5994392385822033,-0.49309421198612163,-0.4862404591129445,-0.32934642541430276,-0.2464093511959639,-0.11199854335036875,-0.3279179734326824,-0.11862705739608533,-0.7026482884330801,-0.7072868794674553,-0.11736524353865754,-0.221308788967705,-0.4674787079700782,-0.4263527190986048,-0.4561040761288699,-0.6411710684897904,-0.5984705692138232,-0.5054785063814393,-0.6557130476367915,-0.5178190204053588,-0.2916079799577406,-0.47266579696933514,-0.5643672422858806,-0.6883607202490529,-0.3555487546926164,-0.4737053016937701,-0.32663372256870227,-0.4184035403296307,-0.17917831729718953,-0.16928151386618154,-0.3797170293778476,-0.681941816641565,-0.7254877843836611,-0.49765736316621245,-0.6867265748776408,-0.6279900728085552,-0.5545532004851845,-0.35689593747157117,-0.6267860625076764,-0.7896468059477518,-0.2501693243899228,-0.19560444509906713,-0.467199438972277,-0.5629270164298363,-0.48107432806424644,train,142.88588007736942,1
343,-0.1967272478222751,-0.16748520215598794,-0.4989161624546152,-0.32406504834452876,-0.4458486532014681,-0.37270172619270603,-0.35137776300964496,-0.16962648372761743,-0.32841501085559616,-0.5226026496865339,-0.6533960595881261,-0.5298194211371202,-0.5074755148906243,-0.3165059147843929,-0.2494860021894595,-0.12226090401371181,-0.33963954576449396,-0.1257286341130026,-0.6918927614389412,-0.6957396109235631,-0.107548204013175,-0.24114794919603383,-0.4513096133762198,-0.4134478890877636,-0.43957488619932567,-0.6279900982011908,-0.6376513254629728,-0.5389035364025855,-0.6390875731547256,-0.5182654993430933,-0.2940953327055339,-0.4371134908676969,-0.5539860586678373,-0.6706865167758345,-0.30116501718022964,-0.4929230780772599,-0.3346605790421978,-0.4115573921212805,-0.17321758981886143,-0.16348881224240405,-0.36916917015061756,-0.7072038720469489,-0.7157320482608982,-0.5049677860622418,-0.6958657578318761,-0.6441761562573765,-0.5699738957683005,-0.37668149991318034,-0.6429079106204953,-0.780479287207823,-0.2849061377714681,-0.19717575666558837,-0.48285760652549614,-0.5599368271907357,-0.46688613953917973,train,143.3036750483559,1
344,-0.20719932122152004,-0.15637319697882798,-0.5350121856475446,-0.34028277410531327,-0.43723793322558346,-0.3899291375903563,-0.35549208032088725,-0.17025001143708918,-0.3377957275782243,-0.5560608811987077,-0.6737636410561278,-0.5357770155693562,-0.5266662630340061,-0.31278865035673953,-0.24479895672014768,-0.14137048685234543,-0.33851970012309035,-0.12217137085770412,-0.6833872141973988,-0.6786634817541364,-0.09828061958503953,-0.25462043863904893,-0.43692747188722825,-0.39455590304429955,-0.4223223428656284,-0.6106486925181688,-0.6716278467289372,-0.5604722903393919,-0.6172566166225197,-0.5130724919064813,-0.3050908235788973,-0.41914585739409616,-0.5346748689274855,-0.6447155509010796,-0.29306131864132423,-0.5132974144563993,-0.32744130481075406,-0.4067356792846763,-0.1686607141417127,-0.15988401090725582,-0.34749475744336666,-0.7144942477540386,-0.7220850955291749,-0.5034908110287402,-0.7118104589612038,-0.6539076215367272,-0.5595510556706105,-0.3959857946206433,-0.647837427117766,-0.7785287862040929,-0.291854001471916,-0.18591970391411783,-0.4929715981313617,-0.5455741963356309,-0.4438646695236526,train,143.72147001934235,1
345,-0.2025448883060165,-0.1615143655185499,-0.5492429979121474,-0.3545716008828964,-0.4420290306115027,-0.3877252620290343,-0.36908412740692,-0.17984198845417518,-0.35012643868919874,-0.5714559501474411,-0.6777135129521827,-0.5473143545748631,-0.5403544345150944,-0.31995858687546164,-0.24668433198080925,-0.1563932475744631,-0.32925631038969294,-0.1330787511123378,-0.6821679162589928,-0.6733581049282734,-0.10381532687499098,-0.2566692658976568,-0.43886093318034014,-0.3907541317004337,-0.41866328351480314,-0.5999649895114679,-0.6871284933438103,-0.5791271689882306,-0.6110311427749164,-0.5206552770690549,-0.31347831839111795,-0.412914261143364,-0.5222774735552489,-0.6353707857274571,-0.28634975967810405,-0.5194605903899568,-0.33523655277426945,-0.4130004949761146,-0.16780315748325086,-0.15825578571833324,-0.3513269814114693,-0.7321169948925289,-0.716427512123752,-0.4899221433050984,-0.7204892922378284,-0.667771547226834,-0.5576855907832995,-0.415814923081389,-0.6479553949973217,-0.7791468653518535,-0.2933891004324174,-0.18776259551077362,-0.5071178756117664,-0.542321402783295,-0.4378608471604306,train,144.13926499032883,1
346,-0.19248154840713444,-0.1605232390345616,-0.5632709093300933,-0.36152284569159415,-0.4514977681298808,-0.3717917064795784,-0.38484985083215006,-0.1744792053495726,-0.3624927388842081,-0.576905912591156,-0.6870679445787715,-0.5623040257188319,-0.5475096657971522,-0.3262666231540696,-0.253896434242305,-0.16783421161528042,-0.3306153481311944,-0.13933887972802278,-0.6903227635842591,-0.6817743648117559,-0.10587180393695028,-0.2558419498145297,-0.44285484970723366,-0.4121694979469892,-0.4292529003931241,-0.6103393195988729,-0.6979661053559507,-0.5941004904606086,-0.6057865663853759,-0.5296428200619567,-0.3191476938636612,-0.4040642336737771,-0.5097147103052329,-0.6443081765958776,-0.2953200518625375,-0.5400764607769017,-0.3343763763808457,-0.4247965014520353,-0.17752356210348705,-0.16060602139737606,-0.36566689103829586,-0.7504736564209479,-0.7179313675248524,-0.5019768991277562,-0.7504031847306746,-0.6863604189089069,-0.5713797203376609,-0.42094953470319907,-0.668110779862517,-0.7900953251606605,-0.2790948540445496,-0.18153910454484595,-0.527717161306557,-0.544383106538322,-0.4434158372349531,train,144.55705996131528,1
347,-0.18338115758114493,-0.1570411152150675,-0.5743023722762053,-0.34948244085642477,-0.47288409690497224,-0.3781274401216996,-0.4031192751211143,-0.17284614056987221,-0.3535808046114798,-0.5614303787149737,-0.6764012263305668,-0.5599247884557882,-0.5454758332527081,-0.33557567963274815,-0.2593924781516573,-0.18904532687899317,-0.32692619166064935,-0.14168670162344454,-0.6840212484763706,-0.6898922348587639,-0.10135408047299303,-0.2580334065584936,-0.4623631763164735,-0.42241949141239976,-0.4502497778151432,-0.6138702135072251,-0.6870041020084989,-0.6032835984751153,-0.6067985220729619,-0.5390125129676109,-0.3278270213350773,-0.40401083236919066,-0.5101469595894209,-0.6504677238757073,-0.3088079056039431,-0.5476991367143722,-0.32741109940688007,-0.42907415781141267,-0.18529027174801793,-0.1668765319142221,-0.36949995693218696,-0.7630407171173458,-0.725466014029712,-0.5079495085452296,-0.7650759020233717,-0.6811691103327437,-0.5573026263043361,-0.4245750052690205,-0.6655399841680923,-0.7999405928992754,-0.2748371720184553,-0.17051351864311806,-0.541813695024016,-0.552829379840182,-0.44450917892734765,train,144.97485493230172,1
348,-0.18035990723304793,-0.13410739737641034,-0.5921748915428315,-0.3694503011543151,-0.477749278263941,-0.390545375685028,-0.4242622351207157,-0.1768485661164491,-0.37074215103909886,-0.5859742803840929,-0.6808041674478822,-0.5519517543610748,-0.553240059243237,-0.33848856941954797,-0.26989250928973724,-0.20423356188141734,-0.3267884532261055,-0.14910044353682878,-0.6842648908131862,-0.6749787778058569,-0.10931870167086136,-0.27611237209288847,-0.46501820058373233,-0.43231416759591457,-0.4433490052936252,-0.6062592819994406,-0.6943136211545932,-0.6136379801865328,-0.5860415860184212,-0.5459094827138984,-0.3478171503330025,-0.3903580628210913,-0.477089255849112,-0.6352819892417698,-0.3241730378396331,-0.5631825070005051,-0.32762751157077685,-0.4402049360933036,-0.17414261209658333,-0.17930698590758204,-0.3613579171759968,-0.773615636680966,-0.7204146269345515,-0.5247591342233119,-0.7835726082759922,-0.6974706210990548,-0.5525122229051075,-0.4278349468810081,-0.6926566713889634,-0.8030475423555318,-0.27857823684328786,-0.1723178671584123,-0.5456054115913933,-0.552241445248689,-0.4215215623709513,train,145.3926499032882,1
349,-0.18292417406836067,-0.1315021390929263,-0.6197142876850571,-0.400006437249406,-0.47800488886441866,-0.4072526145059282,-0.43143186452366966,-0.1746655093106827,-0.3807433517553944,-0.6160123158288195,-0.7035632270668326,-0.5657344176959791,-0.5761447620745481,-0.3328860595133121,-0.2798847996869243,-0.21173032369293704,-0.32854813383198483,-0.14996521068979757,-0.6890059669755128,-0.6722587356936753,-0.10702069275504808,-0.286477300728704,-0.4678216035705015,-0.41963883608763447,-0.43468110748134786,-0.5977022602344763,-0.723917158695108,-0.6437294620015332,-0.5792422447327428,-0.5546929080535032,-0.36276775466298516,-0.36916891479204494,-0.4636107934933196,-0.6235222539399049,-0.306680701774872,-0.5946431200463386,-0.3400214933188845,-0.44559073309517033,-0.17188035607700092,-0.18326245836668445,-0.36607553936131715,-0.7949589630426422,-0.7152727143471509,-0.5343660630915901,-0.8166562354770216,-0.715658397717209,-0.5671365670737537,-0.4394802682232203,-0.711256517183507,-0.8044127751357594,-0.2929115192309253,-0.17973206832388788,-0.5606235409876555,-0.5400078148096672,-0.4195297318787614,train,145.81044487427465,1
350,-0.18833498905226564,-0.13643946087634956,-0.6379258156887561,-0.4251750458889765,-0.4648416467520822,-0.4086648097487482,-0.43113019439286326,-0.17834698338350324,-0.3829601157379278,-0.6328958307583804,-0.6969522557353518,-0.5727383382911904,-0.5825242737163259,-0.3305016691784017,-0.2826203036887522,-0.2199991871362704,-0.3384825713377372,-0.13486397187199745,-0.6886985653594998,-0.6854314330397674,-0.10744984939334885,-0.29757051290722825,-0.46803889222110395,-0.42547067802964805,-0.4575450926368437,-0.6035744541489462,-0.7084111554787609,-0.6701737665047718,-0.5854912175940308,-0.5644329102286514,-0.3701362958189548,-0.3866950841614638,-0.46814240938173823,-0.6447160961535101,-0.32661928082313496,-0.6204103395674981,-0.3442090202574595,-0.44689995734143134,-0.1899895881669148,-0.18006536476191637,-0.36385034192471644,-0.8072067218257181,-0.7293391248344953,-0.564340216483841,-0.8322905170629924,-0.7212016385375131,-0.5647230541948745,-0.46007185795395233,-0.7294860594484358,-0.8112542025508093,-0.2936346858877543,-0.17128325430294286,-0.5792114151737717,-0.5625919967213695,-0.4112500631045597,train,146.22823984526113,1
351,-0.1877012768018833,-0.1377139914014571,-0.6584599751972744,-0.4587678632709089,-0.46665751139330486,-0.4024180561186339,-0.4342467746741645,-0.1850234075177825,-0.3856122875990905,-0.6404155958795893,-0.727729583856566,-0.5910654852657139,-0.6087337834004611,-0.33014866012090255,-0.2953683978532411,-0.238318113617452,-0.3369481713745285,-0.1354210555024576,-0.6804084065272776,-0.6752765240437649,-0.0919711587281782,-0.2923958405187918,-0.4616895024575257,-0.410177525270513,-0.4607732364977265,-0.5921534513660619,-0.7582020690896852,-0.6813066591232859,-0.5806563612101961,-0.576132496562661,-0.37173033200052297,-0.3671379130494019,-0.46955260118369446,-0.6370002789598231,-0.3140335662070105,-0.641132874298868,-0.3499921579545476,-0.4558195382559842,-0.18455320463448277,-0.1785101678164266,-0.37194008040334536,-0.831615156297277,-0.7437480701663814,-0.560641343164619,-0.8561257236782785,-0.7504979163767358,-0.6006473692753502,-0.47539118361885657,-0.7338997531052788,-0.8108710513950422,-0.2989580711887746,-0.18621740227416533,-0.5899059342889639,-0.5576676906064371,-0.41746086481988903,train,146.64603481624758,1
352,-0.18887893063809819,-0.13449018630214143,-0.6695353287159825,-0.46426677128821536,-0.45930657282495274,-0.4118575111015081,-0.4307421613924555,-0.19261041445679516,-0.3930906941081749,-0.6553187794073246,-0.7340765834629921,-0.5931418136659883,-0.6098610405055827,-0.31053416668411626,-0.27638714718380375,-0.24488898203220397,-0.33130992203193516,-0.1300723884505708,-0.6796199463095454,-0.6528741233654967,-0.09711457845784613,-0.30985357240770195,-0.44058521936914363,-0.39015783528078296,-0.4306693211421585,-0.579709817924237,-0.7662983359555344,-0.6968384692750842,-0.5615496558030164,-0.5698491238729313,-0.38005482571761195,-0.3578062496854851,-0.45718299127229256,-0.6245277837227123,-0.2953907272739012,-0.6313186580217591,-0.33653041863605926,-0.4541817558572565,-0.17252133089142782,-0.16811172834263405,-0.3422426270112873,-0.8058761774225626,-0.7357186229407267,-0.5570902107503147,-0.8381812319630719,-0.7394422048062331,-0.5773049580324823,-0.48397166930130964,-0.7334846583710551,-0.7953972614237869,-0.2944527951092657,-0.17617396358030513,-0.584192239744324,-0.5561604660265267,-0.39242267858863206,train,147.06382978723403,1
353,-0.19481491938417556,-0.14488634617450508,-0.7042616870790555,-0.4820551701347485,-0.46486726272163353,-0.41542132019866057,-0.43499356047500365,-0.20854337280580296,-0.39835973097200167,-0.6804292285624816,-0.7603249126757357,-0.6137881126301299,-0.632401176762214,-0.32288612639895675,-0.2814655639581339,-0.2532996979172541,-0.3320965136978369,-0.12475307612656354,-0.675696006523702,-0.6513923324522981,-0.08139872161189009,-0.32390191937677637,-0.4384520036864683,-0.3692142885907991,-0.4431831051033833,-0.5810394024914278,-0.7959390234137323,-0.7224165871878507,-0.553369971938681,-0.582141333643313,-0.3970677918868788,-0.34333002817671215,-0.4657865046571894,-0.6163968056990062,-0.2842834338444722,-0.638115898009397,-0.33165399220066405,-0.45848292002461066,-0.18553631604305548,-0.1668640809189969,-0.34592362044736347,-0.8125181952645208,-0.748560967075938,-0.5587024254379221,-0.8580996698460831,-0.7491465566895416,-0.5834270689086725,-0.5107194745196225,-0.7258317122582298,-0.7889944187014373,-0.30777045879006276,-0.17481504619346905,-0.6028713173025437,-0.5557574136609535,-0.39248419133080564,train,147.4816247582205,1
