,AIBL,AIBR,ALA,AVAL,AVAR,AVEL,AVER,BAGL,BAGR,OLQVR,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,train_test_label,time_in_seconds,tau
0,-0.36083627970264914,-0.5247710686830833,-0.049717358942223594,-0.4742915878283036,-0.5388844642416546,-0.45446246240079075,-0.47160757958135036,-0.06455151769395658,-0.03310724247839317,-0.41088597632737994,-0.035868754134205635,0.0338710316253016,-0.22021165773936577,-0.4658703348587083,-0.5598501991929434,-0.4220288512682796,-0.3031590607797485,-0.008186172321672208,-0.05540154459873045,0.04285563367798455,0.1259759713044308,-0.42320988182847924,-0.40054073341504887,-0.35732769958808996,-0.29964891719240294,-0.30813351390988464,-0.21734785476726481,-0.29816500813810815,-0.2029484306339021,train,0.0,1
1,-0.5868575229567512,-0.7674699577080683,-0.07539114265293326,-0.6966373325467129,-0.762969696986036,-0.655538741896565,-0.6643600472054725,-0.005139844412305972,-0.009153172567364046,-0.5500989120273707,0.033498244883592654,0.10856269443963643,-0.21500192022943912,-0.6814977005669226,-0.7468697636160013,-0.5279647470190743,-0.41814851626428284,0.12298165273327688,0.05259623831499946,0.11905121232466807,0.27661131346586165,-0.5136178525832713,-0.4582510255294602,-0.4600058120318209,-0.4107288867379869,-0.4179997050136346,-0.32360832618451674,-0.4157118229537136,-0.3023704580069861,train,0.6172069825436409,1
2,-0.7282092628186629,-0.9004222960622025,-0.0970959770140497,-0.8028509303839186,-0.8665500059581648,-0.7625324305728154,-0.7665221000946889,0.02122851402588194,-0.020384765321492762,-0.6039309215199729,0.07212446305459355,0.14260354296269415,-0.20095008570035833,-0.7909522118734399,-0.8404014615246035,-0.5785670065581829,-0.4833335085038376,0.1881742390815893,0.12220056389991643,0.15496288982713208,0.3443707776478151,-0.5607664758769013,-0.4962306295924024,-0.5291786860077836,-0.4743420180131908,-0.4752556240405079,-0.3842336784248881,-0.48258422407806784,-0.34206015618769653,train,1.2344139650872819,1
3,-0.8112011595760777,-0.9766115774053105,-0.1184710129522775,-0.8607229068507495,-0.926215150777701,-0.8227463136062372,-0.8232546348500269,0.04490137310015688,-0.02014064867292778,-0.6263458358977415,0.10647499199883306,0.17469347917396566,-0.1908783479844884,-0.8568653067957086,-0.8923316106003202,-0.619712734299815,-0.5250571352629346,0.2316503596206359,0.1656669152319261,0.18987165528795552,0.38690954200126826,-0.5813530742314184,-0.5165059548059552,-0.5737552010373655,-0.5159906479891088,-0.5060324334423867,-0.42212272057015954,-0.5205397482964897,-0.3651559374031454,train,1.8516209476309227,1
4,-0.8548293010812161,-1.0154117510439522,-0.1386923598419018,-0.888752621785988,-0.950870080010003,-0.8566569313498049,-0.856812152381857,0.04294984981703162,-0.03677615152323541,-0.6395765029788802,0.11092844581195369,0.18174018022905858,-0.1944826437829364,-0.8887178449035705,-0.9149751774109546,-0.6407495765187419,-0.5437936248814211,0.2464327299830928,0.17822849007658478,0.189668225791708,0.40207717262546305,-0.593489894199781,-0.5378868635035257,-0.5966053274679981,-0.5332290297820278,-0.5288827436503455,-0.4481584184155585,-0.5406571644648047,-0.37001011834719166,train,2.4688279301745637,1
5,-0.8800835831483758,-1.0330903917150127,-0.12360762620557708,-0.9132369154443559,-0.9579111620102858,-0.8735756566762327,-0.877223064262961,0.05349225663867685,-0.04864216469028578,-0.6443768000294896,0.10995043740903651,0.17884169978587727,-0.18282152908016983,-0.9021669849790841,-0.9271766352319692,-0.6291680021703592,-0.5496894166610816,0.25155373262065667,0.20709909051628697,0.18672787783508454,0.38951796640464864,-0.5838260160402173,-0.548967878272703,-0.6095530463274762,-0.5365907349298127,-0.5529639557115583,-0.4682679079958101,-0.5599991725259523,-0.372845354936526,train,3.0860349127182043,1
6,-0.8885798311463202,-1.0428229335670796,-0.1361438020062834,-0.9176111202640533,-0.9720951755583813,-0.8787309389726816,-0.8902162645896918,0.05429400732818679,-0.05539871993647276,-0.6462341047970086,0.12168078440366001,0.19025040946225263,-0.1882800744472101,-0.9118204597747186,-0.9327363885539577,-0.6430064638957593,-0.5586231997434867,0.26115862216902486,0.20622024106347617,0.19106344238494366,0.39298742022890376,-0.5824995850671961,-0.5450929481984654,-0.6166427052666601,-0.5403697117572239,-0.5508337883608678,-0.47639521405300256,-0.5620582554636177,-0.3716141686911858,train,3.7032418952618453,1
7,-0.9067438772763368,-1.0627456947759049,-0.13426407297227855,-0.9354150779459186,-0.9895705411474178,-0.8890711810626966,-0.9046022355733809,0.0718598852287908,-0.05187089971727208,-0.6502719863176307,0.1365247599349995,0.20908103301454495,-0.18329247498792406,-0.9242704217490368,-0.9360195297874604,-0.650091391717783,-0.5743717711179742,0.2814057356212006,0.22744639002825698,0.21426780064404327,0.40939496188948976,-0.581350514133833,-0.5364446017747618,-0.6291266726036621,-0.5500758665123768,-0.5615374270105433,-0.48763458537852544,-0.57280773628688,-0.3759625116432518,train,4.320448877805486,1
8,-0.9230745184953895,-1.0730495010593646,-0.1313820752668777,-0.9406213582781254,-0.997253866887736,-0.8993429332429617,-0.9161417917119759,0.06698930785887053,-0.07194781541002719,-0.6571769548909907,0.145068406940613,0.21910921899175462,-0.18843429099003867,-0.9304060778110556,-0.9393018566215231,-0.6534408218561011,-0.577307759427413,0.2928840895125117,0.23915713434392852,0.2198151486143322,0.40120905772978976,-0.5695724427912039,-0.5358369811043003,-0.6342822285619953,-0.5529387650030315,-0.5776280714454436,-0.513707023889407,-0.5766678849775987,-0.38174300459703997,train,4.937655860349127,1
9,-0.9218797148537003,-1.068316755907095,-0.13434845616477675,-0.9356860441069893,-0.9956080477028286,-0.8939596292639764,-0.9123609649210578,0.07000380477512591,-0.06816453685001611,-0.6539323970969839,0.1537925532071808,0.22429050119653643,-0.18710779976593023,-0.9281984147656251,-0.9384747933700078,-0.6536476910186889,-0.5750664100187035,0.2941106690500079,0.2358934974727118,0.22415763598324234,0.40229923781978594,-0.5600402824289603,-0.5340495804955987,-0.6367551763898835,-0.5449425590462083,-0.5656743228098619,-0.5071482042723747,-0.5714344319525907,-0.3700395338981579,train,5.554862842892768,1
