,AFDL,AFDR,AIBL,AIBR,AIML,ALA,ASKL,AVAL,AVAR,AVBR,AVEL,AVER,AVFR,BAGL,BAGR,CEPDL,CEPDR,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIVL,RIVR,RMDVR,RMED,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.09213551022539335,-0.11565331430018896,0.49925378635289414,0.29433186017942725,-0.04437273789903325,-0.04454853763640055,-0.05899046069254685,0.3446317041713528,0.2627383109878124,-0.4198334531011771,0.30774829762244316,0.1314087626945304,-0.17841522711732752,0.08673713700938647,0.11130604274223509,0.029645500271082814,-0.06160833737577217,-0.2812462002147542,-0.3413263096568633,0.07075306762078365,0.1300664591122684,-0.18395018859944756,-0.1702534592482242,-0.6198800749284148,-0.38081266305242534,-0.1705742748189065,-0.3211783411119711,0.03856246237122046,0.15964577902716853,-0.23140552608007944,-0.33350732760839097,0.06161701594142126,-0.4857156360663258,-0.4369509427227391,-0.6849661619599474,-0.4175011266816909,-0.5122387891186719,-0.45141604737388064,-0.24187638304580017,-0.01994953180877853,0.08292857172846668,0.03721465159639195,0.03714559240908,-0.6641609440883884,-0.47553633590746824,train,4.488778054862843,1
11,-0.08635198753309048,-0.12106822654804747,0.4975545820636223,0.2859493326479573,-0.0482378267311348,-0.04302451729669319,-0.05422293420759894,0.3451906318887614,0.2482106361345653,-0.41074638865335217,0.3026399424053176,0.12878337997425043,-0.18276149385875912,0.08779985415936947,0.10566094370892473,0.029204407927224924,-0.06977529341506471,-0.28517948558344874,-0.34128109269433093,0.06616860282449627,0.12874058580875636,-0.19071070867481993,-0.16936842625051243,-0.619457696247341,-0.37239165964544574,-0.16603349526477384,-0.31973325943398045,0.031359923960660174,0.14887004738533133,-0.2267339943499284,-0.3325444090698242,0.06736326626257157,-0.4697666511248539,-0.43343605478355307,-0.6892497507578331,-0.40730159175434544,-0.5126448219139335,-0.44772060682982007,-0.23979816526698464,-0.034913627761292323,0.08330634902342321,0.026768628378850745,0.03713922541512013,-0.6696198466398775,-0.4704192804177578,train,4.937655860349127,1
12,-0.08057049756557144,-0.1210001209425226,0.49605688523047914,0.28090306168490164,-0.05418987858667423,-0.04104894644445401,-0.05475185962652121,0.3345062661566802,0.23815113664082316,-0.4023500363691826,0.2829691527313581,0.11674160899212,-0.18066468141637113,0.08413507643166544,0.1018191597985399,0.035562126016430454,-0.07418879419143301,-0.28203622833536635,-0.3416654521100189,0.0670525518034561,0.13172929749646056,-0.19405881803547387,-0.17090508489022643,-0.6112696016367295,-0.3753559651075078,-0.1627030493412941,-0.3238370566087962,0.02076705784073063,0.14327141881276387,-0.2238949270526655,-0.3356574997978955,0.06971335434085128,-0.46673783412563946,-0.4337710435236999,-0.6916952425720044,-0.417144255492809,-0.5062970281396169,-0.449557376618268,-0.24127624341996118,-0.037525488922733344,0.08324887676781953,0.020208248186215527,0.02862534066493816,-0.6699328645993812,-0.47815875319787193,train,5.386533665835412,1
13,-0.07679853186748586,-0.11421082515100095,0.4940807875035563,0.27699386335582876,-0.04914113760094021,-0.03382558334019111,-0.04753590503620311,0.3366310535526623,0.2423957133600928,-0.39147923502554605,0.2674825634856086,0.11821487727316049,-0.1723976620524673,0.07702180682265301,0.09267727137650542,0.034108179193428095,-0.06773359465398832,-0.27022295205058444,-0.3543739737669271,0.06851696547227984,0.12831515229463447,-0.17312668331861464,-0.16515665169961677,-0.6037054793468714,-0.37101469682652705,-0.16690859265657937,-0.31897311931273636,0.02698437951328106,0.1459922809535277,-0.2039624843388727,-0.31697191234611827,0.06277817049713247,-0.4686020538477442,-0.42441998808909165,-0.6911678217530387,-0.40038509463648075,-0.49372978068175344,-0.44606281695383176,-0.23701757765366974,-0.026854017409688423,0.08388475380343507,0.021260717084925385,0.02731255213177136,-0.6506129821093278,-0.4693949421009803,train,5.835411471321695,1
14,-0.06651671688526647,-0.10730503081611899,0.48812792452539927,0.27300673898741556,-0.04372839005218614,-0.02977189242368155,-0.050050969115953026,0.3279681614561818,0.2395403559151449,-0.37463191060585466,0.25379841404571196,0.10522895964540113,-0.15448834711849488,0.06582330861336237,0.08052841744279177,0.03419014400855065,-0.053131556833328826,-0.26545852025487343,-0.3578470442593577,0.06772093608307175,0.13211171078582915,-0.14960842638667465,-0.16654967451369396,-0.6044601120696742,-0.3707867222633635,-0.1777031043468975,-0.2986816282671248,0.023005634621174192,0.13386572222332063,-0.1897400583959749,-0.30582217075388546,0.05915014401011852,-0.46930535091879516,-0.42390108573167623,-0.6771809643033713,-0.3783702642405554,-0.4839898514825608,-0.41628188919840636,-0.23534643421692977,-0.02194579326921229,0.09232914941197509,0.02542073545447779,0.0329751675631072,-0.6418857277904232,-0.45536915020795254,train,6.284289276807979,1
15,-0.0678818600853342,-0.10359700414390818,0.4623790481570477,0.24172035824428725,-0.045208369873702206,-0.012751565097193303,-0.057685273262305964,0.2868282545298846,0.21451735055324478,-0.35434390395347326,0.20231702086972525,0.07373957386808752,-0.14739713534106594,0.051743751530154466,0.06267628306198107,0.04220173099084476,-0.06768172188867685,-0.2547173133849504,-0.38477613763308494,0.06520709939692904,0.11214838070693678,-0.1311416950597045,-0.17153115737593225,-0.5863036427235564,-0.3722999198988374,-0.17955062989419115,-0.29356703532359785,-0.011589576920251074,0.10178562721845635,-0.17074557214798075,-0.29912331962946676,0.04787672634423611,-0.4703528381891591,-0.4201970074965879,-0.6589025380238407,-0.37454682683401047,-0.47769057322371156,-0.41473481238149035,-0.24853950052929583,-0.027173677325132935,0.07913013769252503,0.006460695527890831,0.007987086553516182,-0.632682544869051,-0.4541774101889601,train,6.733167082294264,1
16,-0.0789838006089977,-0.09383802935723062,0.42365810455807884,0.20103743881264488,-0.051052646894062415,-0.004588636755941865,-0.07681257953308984,0.24520480649031753,0.18287098042174738,-0.3501881599449922,0.1524322932066619,0.040733706417184636,-0.12983610364181664,0.02783410323746991,0.056014377761626384,0.03956949646339358,-0.06604859644623431,-0.24884910981627179,-0.38588498281218264,0.053780904354463116,0.10909691117708481,-0.13356679466434912,-0.1867801745540212,-0.566624953998917,-0.36566860066369933,-0.1754167214248214,-0.28285531609054326,-0.04597474988540248,0.07816997051343522,-0.16773938430501478,-0.31025431572588646,0.0460388894531054,-0.46939175753070017,-0.41757428214137887,-0.6329304903833597,-0.38933959547108926,-0.46618413123730607,-0.4063774457826128,-0.27012986491283364,-0.022649101605237712,0.07190822667736813,-0.009973986476352115,-0.02098911088439878,-0.6330797363744397,-0.45081848337217667,train,7.182044887780548,1
17,-0.09666846456574096,-0.09763801402202293,0.37331695664097647,0.13793452869677994,-0.048005274567278516,0.011356721001579795,-0.0965859172685131,0.1835861106439555,0.12246767271355946,-0.3351733122377091,0.0897350984086564,-0.0038346965155254473,-0.1251574786518931,0.015075986918345337,0.044748733586617274,0.0404144736578938,-0.06454375288996789,-0.24179555959478244,-0.3917671213160775,0.041107322245675204,0.08978538029879737,-0.14021097485775683,-0.1985552814148014,-0.5304917000101097,-0.3408170226272325,-0.16685081843228097,-0.27287373584830166,-0.09580853112969455,0.03770225006639616,-0.17086209719287543,-0.31948560863388137,0.04069149798828797,-0.44221140963565253,-0.409410209895971,-0.6090590558172619,-0.41261350816526454,-0.4620139121104555,-0.3972864381223833,-0.29149503639701996,-0.041963240847584134,0.05277426735007831,-0.046922072725403816,-0.052630762707042686,-0.6263511803572168,-0.45099190660310395,train,7.630922693266832,1
18,-0.10339716622073239,-0.10304481865396395,0.2970683399744832,0.07371538863128155,-0.0633087282723221,0.031731191018352194,-0.10979590433196278,0.10254617695950263,0.05293340093491797,-0.32466334742061453,0.018234695663030473,-0.06619193284890051,-0.11964996616898335,0.009221666301116288,0.02188520986730067,0.021345464461310817,-0.09324004426053016,-0.2569583680809157,-0.4192125352924706,0.019228209518750178,0.054351205283934306,-0.14912327520454105,-0.22784832791528037,-0.4936452259059929,-0.3140664140803564,-0.1609653175973398,-0.2544662911107223,-0.16031897828283437,-0.026523289310816343,-0.18982746987730764,-0.3470927448551585,0.04422039337868659,-0.4134234362504161,-0.40371437695886236,-0.581018402197167,-0.4422483432456988,-0.47865827232210945,-0.41495579717408115,-0.32021658669754216,-0.08328807088272633,0.0004021766031497842,-0.10172802831466682,-0.10609532162681859,-0.6319358449875745,-0.45834838032149816,train,8.079800498753118,1
19,-0.12919477893952447,-0.1145990070946912,0.2242836818034133,0.0038985127684683374,-0.08322950776408025,0.04630212228911331,-0.12443843367077258,0.025697767287904932,-0.014951300777431925,-0.325431450979981,-0.053648974782407634,-0.12273939206936618,-0.12359254067972544,0.00010069793953909265,0.01721337186447102,0.004121802830593449,-0.11870307287340563,-0.27230399493994456,-0.44200821693470355,-0.0027256120850918386,0.009614572777441877,-0.17175993585736282,-0.25803951381518836,-0.44976787725816664,-0.29695208738574663,-0.15761595211397122,-0.25383049621294224,-0.22762121800260707,-0.08695414590674043,-0.21710327123647769,-0.3728761464292399,0.03854704547007862,-0.39362213184712586,-0.39563405856592887,-0.5634633785408332,-0.48181854617838066,-0.5004699768530274,-0.44256037314069985,-0.35885433634254493,-0.12009076965356834,-0.056089124403760876,-0.15779316318213832,-0.16676978745931337,-0.6291389258772251,-0.4738665521658194,train,8.528678304239401,1
20,-0.15550816859702857,-0.11219136967204915,0.15754385292744252,-0.05696386572628695,-0.0906629365521806,0.04842188177519526,-0.14547920182964755,-0.037039768272401324,-0.06509008020071395,-0.3217964487876219,-0.09759496538494195,-0.17067324583583857,-0.10770642138749564,-0.015395440616683617,0.005076813644367344,-0.017792429160826663,-0.13326980695130314,-0.29225856641891895,-0.4533692409975115,-0.013207564199652938,-0.011883332325510684,-0.18723440029137356,-0.28227400592189583,-0.426288491515343,-0.27706643023138783,-0.15208630325331007,-0.23045467846840195,-0.27274004332355295,-0.13151607385665534,-0.23135143006106632,-0.4016521973953605,0.04464672473221058,-0.37996215392918775,-0.3963982445768493,-0.5338018705517471,-0.5128215148185411,-0.5180977144746867,-0.4449784890019996,-0.3882716109666737,-0.14998989511958447,-0.08364144439869792,-0.20427211952625782,-0.20320755053599093,-0.6446286816892073,-0.48243441571510903,train,8.977556109725686,1
21,-0.17465628874154068,-0.1121059322913838,0.09146880042228078,-0.11463596483264264,-0.09885216109400792,0.057111586812757374,-0.16796170352446774,-0.10418389203791549,-0.13105428456761636,-0.3188817180179937,-0.1498959180808635,-0.22166000961270915,-0.11254899370344644,-0.023119159027867587,-0.0064590020303167475,-0.037888171069296664,-0.13231008778836048,-0.30856701915214846,-0.4478057148854523,-0.040538096723110276,-0.02842836492157025,-0.22040941171751416,-0.306499924262902,-0.40127056707698705,-0.23930760614966956,-0.1394313298914303,-0.2090391758730789,-0.31696599199087894,-0.19119704127824205,-0.2644705855801667,-0.43582863732681,0.05392779515255361,-0.34298707245150234,-0.38234862027930133,-0.5216698209288675,-0.5488414943204383,-0.5373311749942806,-0.4565821798944245,-0.4222055213229382,-0.19175964705620357,-0.12429050711184784,-0.23856751495033593,-0.23528519672585724,-0.655688393781801,-0.47420536137973,train,9.42643391521197,1
22,-0.19222436692457875,-0.11825655673916449,0.03398288759193926,-0.1654239757129828,-0.11337754437318343,0.06232921946459213,-0.1841277318953552,-0.16348062970567762,-0.1889801934040933,-0.31382872132341866,-0.1987072181502351,-0.2638539612606553,-0.12098188768515765,-0.02980384230665953,-0.01436003479325406,-0.05805040843401815,-0.1559459026191744,-0.32494103704800675,-0.4528237064673434,-0.06628228011255699,-0.055958148495820606,-0.24540626054824388,-0.32997285832342055,-0.3787202802975089,-0.22157375622243292,-0.13011199987788774,-0.19491369456371624,-0.3625458486127809,-0.2414541503868487,-0.2936431822523272,-0.4654590570075504,0.06019511756538688,-0.31960336965784053,-0.371901805615817,-0.5023939560509363,-0.5850605630837256,-0.5550122588614009,-0.479357161060326,-0.44951111292708446,-0.22889852644565062,-0.16471563384351195,-0.272261806149806,-0.27907215969469673,-0.6621701852264995,-0.4779768238735719,train,9.875311720698255,1
23,-0.21746797766367534,-0.12378447384908334,-0.03081638516754179,-0.2236213757556376,-0.11959077008563906,0.05639850705634187,-0.20235893357365747,-0.22206657563761664,-0.24987888000021874,-0.3058293803677766,-0.2449294447101776,-0.3048951470966896,-0.1221448624954442,-0.03589180283760099,-0.03191438427166899,-0.06251190428049286,-0.16270704063785163,-0.33475598733419504,-0.4366566089399623,-0.08667628422037492,-0.06864035620539942,-0.27603222025534374,-0.3522069014610174,-0.3482290207545004,-0.19611723350500798,-0.11297331414720309,-0.17650139222019434,-0.40683201090255483,-0.27821766285297,-0.3179853275010581,-0.48648501467438454,0.06246423306168343,-0.28783697501859873,-0.3450493938467527,-0.47877972385591205,-0.6166747666131005,-0.5580335686044324,-0.48210785577200277,-0.4648284129940197,-0.2599288830680898,-0.1784554506797626,-0.3084498504865407,-0.3095512244160856,-0.6697644383976316,-0.48125795492575396,train,10.324189526184538,1
24,-0.2291105127193254,-0.12626612868584977,-0.1082606710257647,-0.2916928235392511,-0.13155837514030605,0.06097814596659025,-0.21862675891552913,-0.2918110178776472,-0.32154301475191926,-0.2972095510816367,-0.30778398258520345,-0.3497265809902532,-0.1245146278930549,-0.03626833034572241,-0.04541789460036686,-0.0881455287530746,-0.19656969267324909,-0.35070433727264977,-0.44213223406965774,-0.11495756738173868,-0.10413165407236756,-0.2911534923418303,-0.38010971535093485,-0.3169168097857724,-0.1807175759542385,-0.10831138394227384,-0.16003997243711854,-0.4624021121574523,-0.33533342672841326,-0.34773009006668254,-0.5060674905194116,0.06876307434844943,-0.25495952998988936,-0.329430166790037,-0.4460472038195449,-0.6480052980289165,-0.5787379368089258,-0.5033794025188548,-0.4859128518903956,-0.31084749305794696,-0.22498526126764168,-0.35306039552221835,-0.370460071401231,-0.6696994805377372,-0.48989151261349184,train,10.773067331670823,1
25,-0.24324640922935287,-0.1340602297790205,-0.17684103970639145,-0.3380826955757019,-0.15477635105964427,0.06642407438562382,-0.22896403484469846,-0.3466035853688496,-0.3735563423307424,-0.2998705491315796,-0.3495949001612473,-0.39319333430066206,-0.12830758319312702,-0.0499360995794024,-0.044666440347251875,-0.10897960137136756,-0.21530889483621543,-0.3757066947720924,-0.4453061306677979,-0.13477818143325926,-0.13819107333975036,-0.31135560365156634,-0.395425560947262,-0.28470513778239787,-0.16995732986657605,-0.11041066904145246,-0.14776915128553286,-0.5046619092547521,-0.38053643387608516,-0.3789083281614256,-0.5217227767946027,0.06753388374499494,-0.23437715523418204,-0.3168536719048481,-0.4172473323595721,-0.6707280780676459,-0.5983574933958703,-0.5208971156473179,-0.51458268213101,-0.3506631454891892,-0.2664049997546448,-0.3889427915984669,-0.41094559746102327,-0.6656021508000121,-0.4795151963179344,train,11.221945137157107,1
26,-0.26019787878917755,-0.12705554347660644,-0.2553970217148896,-0.4017797789078561,-0.15218493509033798,0.06178046673670381,-0.25482919734495874,-0.4078360553813225,-0.42380542878373356,-0.2942307443837433,-0.39790561476866276,-0.42127599107706454,-0.12199810367856878,-0.05209648868616196,-0.06625197118515944,-0.12776418451212024,-0.2293833682026113,-0.3794158764161872,-0.42774623422641483,-0.16345637691468512,-0.14944430322788016,-0.3337894481312103,-0.41321517061030655,-0.2674189593651055,-0.14895713655007634,-0.09485018321843755,-0.12598774859918252,-0.5390909162316241,-0.42590177703195375,-0.40472466446114025,-0.5378170272043978,0.07123927290695319,-0.203770971876334,-0.2833215158839795,-0.38683380300442205,-0.683121111972538,-0.6041763170092597,-0.5356572677086008,-0.5295490808361869,-0.3834391656380114,-0.2944247535015423,-0.41297580658470934,-0.44778854104725985,-0.6670240065375181,-0.4602090186142699,train,11.67082294264339,1
27,-0.2722421915340922,-0.12537948826294057,-0.3283164856970125,-0.4545896579218459,-0.16498423409804341,0.05922318736985499,-0.2766564744829888,-0.4695589578875282,-0.4787620292070206,-0.29775585729703424,-0.4478720554430972,-0.4685713955618163,-0.12448723783052226,-0.06673994381178061,-0.06980838097075856,-0.1495727830496716,-0.25033661090362247,-0.40161725409035,-0.423433528952453,-0.19516383577394675,-0.18069558420539933,-0.36028234286459204,-0.4379051276225063,-0.2419794889414427,-0.1416303825977207,-0.093056650051957,-0.11346507884693674,-0.5867431411224606,-0.483227132431308,-0.4493374445021978,-0.5648601332240735,0.07423637634876666,-0.183747990461902,-0.27093673923079553,-0.3531055297283091,-0.7165061872971348,-0.6301619659461325,-0.5562128548485192,-0.5523738410637715,-0.4280707674627827,-0.3375061993017845,-0.44515598121565203,-0.4982193107391084,-0.663816707086157,-0.4411736521721623,train,12.119700748129675,1
28,-0.2827070695936046,-0.13076781397723852,-0.39464471732335415,-0.48780780737123675,-0.17355968834253455,0.05488708994298931,-0.29129362035985273,-0.5245699079253666,-0.5153102681297422,-0.30009081677916266,-0.4867854786981751,-0.5135919004808852,-0.11859980949727333,-0.07767134939029871,-0.0802435411307284,-0.17783788637409,-0.2696941030697645,-0.42968009905478427,-0.4243076134827372,-0.22189493385138936,-0.20643081829632598,-0.3640951429404634,-0.46138438940109044,-0.2191155612596687,-0.14463799783777204,-0.09688965545969923,-0.09643339185641647,-0.6237491047778396,-0.5262599602402868,-0.49324180051917876,-0.5946335762716604,0.07565486274290512,-0.17742286898270546,-0.2632771919996275,-0.3173659732870685,-0.7465031850428779,-0.6532053282960211,-0.564127730768324,-0.5661707697375452,-0.4571060737916761,-0.3785516390539905,-0.47547770853719873,-0.5356375694828818,-0.6611108290848406,-0.43021066168924654,train,12.568578553615959,1
