,epochs,base_train_losses,base_test_losses,train_losses,test_losses,num_train_samples,num_test_samples,centered_train_losses,centered_test_losses
21,22,0.005883179982779074,0.00635843072424097,0.07945368853965719,0.08081959868691116,1654,1654,0.07357050855687812,0.07446116796267019
22,23,0.007799252795892667,0.006294403444843157,0.06838174711878309,0.0537394352132574,1654,1654,0.06058249432289042,0.04744503176841424
23,24,0.005175077367554266,0.004209705159769957,0.13640984086068164,0.10150635250645937,1654,1654,0.13123476349312738,0.09729664734668941
24,25,0.008262409286301384,0.007698724684305867,0.07997611607737685,0.0691362839815331,1654,1654,0.07171370679107547,0.06143755929722723
25,26,0.008471333089549728,0.007218354136595357,0.12056953387275572,0.12322739743024891,1654,1654,0.112098200783206,0.11600904329365355
26,27,0.010918214585473098,0.00990873791480896,0.14974780304631172,0.12751903215316857,1654,1654,0.13882958846083862,0.1176102942383596
27,28,0.0047060188700460675,0.0037378569273101717,0.13004859454490234,0.07416226256635584,1654,1654,0.12534257567485627,0.07042440563904567
28,29,0.007376973916713493,0.006900492217245046,0.08317416863868918,0.08075312416937448,1654,1654,0.07579719472197569,0.07385263195212943
29,30,0.005174785976971402,0.004211229026967282,0.10170895657513092,0.08104683558289036,1654,1654,0.09653417059815951,0.07683560655592307
30,31,0.007928666680240153,0.007987464578984398,0.07277949376186249,0.08833158934653132,1654,1654,0.06485082708162233,0.08034412476754692
31,32,0.00734658964559338,0.007055335295764395,0.09436370896707073,0.0898230803983597,1654,1654,0.08701711932147735,0.08276774510259531
32,33,0.0073467388434632205,0.007054764505320956,0.0790347903129501,0.08680229916398008,1654,1654,0.07168805146948688,0.07974753465865912
33,34,0.006183827902643635,0.00519099789750229,0.11346650652036512,0.09483883690629108,1654,1654,0.10728267861772149,0.0896478390087888
34,35,0.010918084774252095,0.009907614204390847,0.11895752133012578,0.10298688714827219,1654,1654,0.1080394365558737,0.09307927294388134
35,36,0.006867057834459214,0.006320313166067746,0.07144991615078217,0.05262546920172723,1654,1654,0.06458285831632295,0.04630515603565949
36,37,0.009016888832792481,0.00795719081824432,0.09161736110372651,0.08883420867687236,1654,1654,0.08260047227093403,0.08087701785862804
37,38,0.006257141621623193,0.005546593502425202,0.06900591973623428,0.0621132835315347,1654,1654,0.06274877811461109,0.0565666900291095
38,39,0.017857335045160343,0.01694800292459092,0.11785165979420666,0.1217461842415021,1654,1654,0.09999432474904632,0.10479818131691118
39,40,0.004705646589480977,0.0037383407049579502,0.10975710987858459,0.06510619680819749,1654,1654,0.10505146328910361,0.06136785610323953
40,41,0.008265757094100178,0.006864384514168488,0.050721614029539154,0.0345149087880138,1654,1654,0.042455856935438976,0.02765052427384531
41,42,0.005767576867132634,0.005066841178516809,0.07219407392113886,0.06269652712718933,1654,1654,0.06642649705400622,0.05762968594867252
42,43,0.009754217736271435,0.008263511907935114,0.08425134901059111,0.06540082472280577,1654,1654,0.07449713127431967,0.05713731281487065
43,44,0.013255575054847294,0.012182970865394596,0.07799720781231415,0.05492173921786477,1654,1654,0.06474163275746685,0.042738768352470174
44,45,0.008270960235506069,0.006836887350782773,0.07434301894431196,0.047130175622083215,1654,1654,0.06607205870880589,0.040293288271300444
45,46,0.006202493326384063,0.005654641762243722,0.10181379703187955,0.09157404267203209,1654,1654,0.09561130370549549,0.08591940090978836
46,47,0.005328090813796289,0.004924727566261134,0.08538909061991108,0.09109515461075544,1654,1654,0.0800609998061148,0.0861704270444943
47,48,0.005175622522733473,0.004210646572521981,0.08518681777819404,0.07246373619361005,1654,1654,0.08001119525546056,0.06825308962108806
48,49,0.008263120152837559,0.007699064682452569,0.062710250527081,0.0563783085317289,1654,1654,0.05444713037424344,0.04867924384927633
49,50,0.002971400261048506,0.0022662791385239613,0.08316438151920288,0.05136218758938013,1654,1654,0.08019298125815438,0.04909590845085617
