,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIFR,RIGL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SIBDR,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,VA1,VB1,VB2,VB3,train_test_label,time_in_seconds,tau
0,0.022938573682783,-0.0477073692977002,-0.20480879953707634,-0.11557764857823619,-0.12612031288389575,0.016164039546157957,-0.02283674117814223,-0.5011994645541062,-0.48600839203457086,-0.035368078592609584,-0.04849292401987963,-0.3100622383715103,-0.2852833740620606,-0.49142173318059457,-0.4696399918050954,-0.16823784334805134,-0.18221565024201095,-0.07648239391862824,-0.1934517816916808,-0.4490526654254742,-0.46372857532679357,-0.4434730117479132,-0.3652305909117619,-0.1799429208742152,-0.01511979641445764,-0.10212136527132079,-0.5914425035460129,-0.4351271410805497,-0.28124896089052476,-0.4408029404240784,-0.4296321897884722,-0.4812219857188569,-0.4930150751118608,-0.19127910651702307,-0.09244391203037186,-0.33653533498680605,-0.5739899569186891,-0.5344391735647709,-0.4494076165964931,-0.38241149267178315,-0.2886840474549625,-0.47448856481221685,-0.5118147610678991,-0.41870693912338425,train,0.0,1
1,0.054990511183827286,0.02256736664680553,-0.28986397189700963,-0.0663676613193768,-0.1073970605554687,0.14324505825394906,0.06063636453020832,-0.6980754149619205,-0.663422090004544,0.05476194507756424,0.021828969264941878,-0.39156293283155064,-0.39836632852572534,-0.6171320741683044,-0.6316455007539841,-0.1477896495970581,-0.18445528398197536,-0.12822052485844124,-0.2080912118919146,-0.6363086066114302,-0.6891620652884395,-0.5896783366291019,-0.4316783697937579,-0.25043548988378106,0.06013442982014053,0.03576668196237326,-0.7318197755907541,-0.5372763765594033,-0.3753223201350344,-0.5802738064180031,-0.567132261287502,-0.7083977866881238,-0.6935908838941248,-0.23945337077940568,-0.13963018142150974,-0.45453991923037235,-0.7251292718390132,-0.6428854529585484,-0.5886582236532486,-0.5406552990099507,-0.2982585484880935,-0.6220382837463383,-0.7154862945866192,-0.5546806121008376,train,0.3446075303126994,1
2,0.06619832542432363,0.05829488569117991,-0.33715745331794017,-0.036825049025564535,-0.1003234241087993,0.22493337403911048,0.10479458722438453,-0.7962401864112254,-0.771402616850762,0.1135249914080686,0.06313653478447193,-0.4382406650372094,-0.45732113211168207,-0.6765654570063866,-0.7188946823965454,-0.13398304290832186,-0.17690277818812916,-0.17102030996394235,-0.22078818361201408,-0.7488287301517862,-0.8155397510678773,-0.6584173738196287,-0.47481720580843595,-0.25972663290429643,0.10945982279122049,0.12709486325939628,-0.7969986537642946,-0.5894355900563143,-0.42513486251501953,-0.6588173683131137,-0.6475113656373532,-0.8376154305197988,-0.7974440861690896,-0.2586073003031656,-0.17102372827244028,-0.5282283254234942,-0.7961204799124755,-0.696827087958745,-0.6686684967449845,-0.6386983922883298,-0.28726577560929645,-0.7017723573692043,-0.821278028021581,-0.6196212878471782,train,0.6892150606253988,1
3,0.06970303235158026,0.08947590957894364,-0.3490062041833958,-0.017916128022386596,-0.09291172560055432,0.28189736669909227,0.13115423100675358,-0.8448831745175976,-0.8338469771254688,0.1458796622592377,0.09484236838183593,-0.4574285035268607,-0.4845647175597449,-0.7058575058642546,-0.7647674380603657,-0.12911013097270613,-0.18155246848879644,-0.20270549144264088,-0.22338385130453203,-0.8112913428175395,-0.8818870648505241,-0.6975269276879105,-0.4999174330989703,-0.259410940670105,0.15277785662886934,0.19196911109500958,-0.8387630327059209,-0.6128978454630283,-0.44558082814278543,-0.7042782949337563,-0.6976864690411899,-0.9122471384164351,-0.859757281904001,-0.2675967716639818,-0.18765304202711183,-0.5631958608277865,-0.8177707772132331,-0.7184484212204485,-0.7140562281222789,-0.6881779763590357,-0.26918025680148966,-0.743160358109895,-0.8783274217775212,-0.6629276729284428,train,1.0338225909380983,1
4,0.0969044830149362,0.12238172338922085,-0.3511378644617885,-0.0014694055261427197,-0.08085772048807968,0.3379272156217421,0.15572647785562488,-0.8599978037338192,-0.8557873711891972,0.1823423889237632,0.11590136889250918,-0.4600928309627188,-0.49633337735324856,-0.714519188605994,-0.7819935725003231,-0.11713613996252054,-0.1712203562972321,-0.20556054717133673,-0.218494951650821,-0.8418455528049357,-0.910976011377734,-0.7139897972372108,-0.5132996194527228,-0.24825265842569938,0.18291429101053305,0.24656868901909157,-0.8571867327556747,-0.6224628908693097,-0.4452097877494471,-0.7284840941898036,-0.7249506856654117,-0.9441753890124204,-0.8930249989531,-0.2595279829376251,-0.1920906728296879,-0.5868122377356428,-0.8225817700098768,-0.7234070767076308,-0.7252860381750074,-0.7081530103336845,-0.2502398827638889,-0.7586524747205804,-0.8968882901559307,-0.6747521747252941,train,1.3784301212507977,1
5,0.1328197623466739,0.15924282810778947,-0.3577321407668848,0.006455172188157471,-0.07876386166095276,0.3703103978341371,0.17950675083673295,-0.8794310490561246,-0.8678516469192645,0.21963149424498007,0.1448892567539769,-0.46883913794597254,-0.5081461774337106,-0.7231023525285126,-0.7933207041608561,-0.10326206724645683,-0.1581861882500398,-0.20757593994089552,-0.20543605099349632,-0.8655380863965498,-0.931568840963973,-0.7181981031637173,-0.5083732227020458,-0.24705264195596333,0.21477123863014544,0.29395636661384383,-0.8658802912019532,-0.616926460002275,-0.45172592419934887,-0.7509581338384703,-0.7429018834417128,-0.9703027021938494,-0.9207116531444797,-0.24343919572914194,-0.19580267032279652,-0.600600707658409,-0.8117771978067142,-0.715033389710275,-0.7341463099450933,-0.7050020893662867,-0.230822383455442,-0.7732298322193308,-0.9103387561876726,-0.6800407880774781,train,1.723037651563497,1
6,0.15397816727452912,0.17720446968619633,-0.34930117980897357,0.010978240957041141,-0.07670474346307063,0.39096941966279364,0.19315379219862933,-0.8881417230332814,-0.8746779774731428,0.23649272349910616,0.1599983240810549,-0.4695937637601161,-0.5085984395443327,-0.7211922888264575,-0.7981674589999967,-0.1024635926164138,-0.156878634033783,-0.21400900884138463,-0.20565944811132042,-0.8767916307933861,-0.9392177596562195,-0.7260374126285668,-0.5124744351970504,-0.24656298822664302,0.23641026811129787,0.3143717646807409,-0.8726315087909073,-0.6134882389536401,-0.4437325728764212,-0.7626889614843184,-0.7543550176533781,-0.986472773494926,-0.9422545115884494,-0.23705050825630494,-0.19884956643662102,-0.6101662120210849,-0.8078030938124122,-0.7135550686527388,-0.7350938846949239,-0.7043869154359382,-0.21947224479724012,-0.7835738297095828,-0.9124490124963951,-0.680812357989106,train,2.0676451818761965,1
7,0.17141148219080274,0.1935362705362592,-0.3510294451118416,0.013432307847665637,-0.07514887051792848,0.4083091774259259,0.20124992773763867,-0.9010900711682094,-0.881977474955048,0.2485098393307243,0.17198360605992186,-0.4713125546653495,-0.5103523495432721,-0.7243501852291391,-0.7991147951883208,-0.0933010249386815,-0.15490570472566872,-0.2143175873104745,-0.19759365558806413,-0.873346081670074,-0.9444291112723419,-0.7292777179241743,-0.5072223510635709,-0.25395374923798614,0.25079638020075,0.334477103413514,-0.8834911624534983,-0.6131595925230812,-0.4392404740731928,-0.7751487839539828,-0.766670349683913,-0.9940840626118552,-0.9574706541111242,-0.22433869977550183,-0.19625143130904468,-0.6065561258939447,-0.80388459321306,-0.7045443395849496,-0.7392035736078223,-0.7018696789114883,-0.20836684642798825,-0.7953288627246152,-0.917256935676501,-0.6884829861435516,train,2.412252712188896,1
8,0.17795233552447884,0.1992676709667329,-0.36800738901636076,0.013405356269702379,-0.06366628255347956,0.42188815832706994,0.2071886163083399,-0.9076147204729578,-0.8733243382191935,0.2617368515793971,0.1756602436919939,-0.47322332172267434,-0.5193921560222712,-0.7302312648776953,-0.7853242134741738,-0.08499541390428256,-0.14839444769276655,-0.20662759275675496,-0.19017743583194252,-0.8774184281834126,-0.9418730013502572,-0.7307230843151779,-0.5096186249365054,-0.2550246965664105,0.256047883946406,0.35175527924522487,-0.8845272993119602,-0.6187519421783774,-0.4413873670601811,-0.7679071199947676,-0.7688602175606106,-0.9835886770810957,-0.9474095251543303,-0.21769313945068064,-0.19433803192627416,-0.609397562046766,-0.8020815582593351,-0.7001238409173771,-0.7355616782561962,-0.707058993330074,-0.19807370001548089,-0.7910719002428797,-0.9235895262008367,-0.6883018051787412,train,2.7568602425015953,1
9,0.19611016590016322,0.2234958576201381,-0.37478185012929305,0.011692722430255792,-0.0569543290048124,0.43180210675405595,0.2079405112597144,-0.9039417818377726,-0.8733945864747112,0.2708200029132208,0.1866145023390523,-0.4714408167173342,-0.5210600450295579,-0.7265190543828058,-0.7845918341466989,-0.07741155580401672,-0.1438554964665282,-0.19663852039415122,-0.18012116546169973,-0.8766138784597588,-0.9383727425535693,-0.7368311371598192,-0.5097228846723332,-0.25382357995785815,0.26388996991449387,0.3654711720539161,-0.8850164990440551,-0.615261221587381,-0.43665664309550245,-0.7679931654419139,-0.7740063935843877,-0.9895509706621944,-0.9556669700466697,-0.21193266922529483,-0.19501001553377395,-0.6109986072672324,-0.7949550728486683,-0.6975017854315257,-0.7304973083440659,-0.7000547014434573,-0.19595280015431304,-0.7929301154106628,-0.9233598139827632,-0.6825403212008142,train,3.1014677728142948,1
