,AFDL,AFDR,AIBL,AIBR,AIML,ALA,ASKL,AVAL,AVAR,AVBR,AVEL,AVER,AVFR,BAGL,BAGR,CEPDL,CEPDR,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIVL,RIVR,RMDVR,RMED,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.0734180825175769,-0.17622753630867818,0.5770810144934821,0.3850793469362892,-0.04336593861584341,-0.08903787965447527,-0.041851003486039054,0.5675602350406587,0.43394169468077853,-0.6577007284711063,0.43148680388683286,0.4908659681407113,-0.22190757062687647,-0.2163087818488382,-0.13103202768376773,-0.16706521877962052,-0.34077108973359305,-0.5391368371263613,-0.6359857956330429,0.10400197994697946,0.07833855930538378,0.29915813136471203,-0.01224845401961834,-0.6012285006136622,-0.7776417107460599,-0.41354735887464744,-0.3712513511582322,0.40644305284582183,0.38781280166427723,-0.32769927351627737,-0.10441004107402468,-0.29081924632631434,-0.8617695328841664,-0.6541703966755615,-0.6876020067829837,-0.5344191156744926,-0.49672143683218295,-0.1698595775428612,-0.19727501262168262,0.03435569777508393,0.15883371991281642,0.013123903816365648,0.24759152096889112,-0.6286608158286318,-0.5294486569017097,train,4.488778054862843,1
11,-0.08155579285832551,-0.17703028559043069,0.5703785843323007,0.37585187260101394,-0.043715200060872574,-0.059831026184838,-0.046884784144398464,0.5531161591913596,0.43055687213182786,-0.6544595001552546,0.4241287738178378,0.49426483214824607,-0.20560121008697077,-0.18250742775211726,-0.09765683251862088,-0.15727051332217326,-0.32579437775927894,-0.5372987129543428,-0.6372554369621486,0.10364012587921179,0.08169551908883177,0.3020258419670805,-0.014178138256958392,-0.587884553244568,-0.7727564826983562,-0.3987860886533149,-0.3579963458752597,0.39076939307311565,0.37029338857077343,-0.3143708088436999,-0.08630950217667162,-0.296586236837453,-0.8697392453375199,-0.6548137622968253,-0.6712400659367332,-0.5412742897761829,-0.497805365862769,-0.15802857527714098,-0.172268793107115,0.03749419801839629,0.15965204471198519,0.015742486937411385,0.24482869854882758,-0.628451480175929,-0.5188712423869319,train,4.937655860349127,1
12,-0.08044253631378921,-0.17661907367231663,0.55634030583217,0.35759973389208277,-0.053664051009518376,-0.04334098165639982,-0.05130467447300652,0.5310285355097373,0.4133788327330477,-0.651983382593984,0.41430794812212884,0.4749291181022928,-0.1927305047274686,-0.16692985289514933,-0.08534874170740298,-0.15574746803728284,-0.32190404994201277,-0.5433959798428595,-0.6319536841315285,0.10402790387111277,0.09202017913983437,0.3025216408470234,-0.02160604627681266,-0.5729214712869544,-0.7631366533859105,-0.38984615509211185,-0.35193169625866194,0.3635335650492504,0.3545260090637301,-0.2990327980858897,-0.07953025394570569,-0.30092681563673046,-0.8710762796094924,-0.6543410115902198,-0.6571007792852185,-0.5510342027055188,-0.4968899379608386,-0.13893577961566952,-0.15412364727831754,0.03170138839611039,0.16206774203048538,0.018867921601683005,0.25230670801877886,-0.615573377972918,-0.5185149402788016,train,5.386533665835412,1
13,-0.08117988481503555,-0.17282867744836852,0.5453768418067753,0.3456735442466976,-0.06128091087694653,-0.03251323561811421,-0.061436059329095544,0.518790550918398,0.42090894041386046,-0.6509896694001087,0.40309026901203177,0.4598492636598252,-0.19434687417558902,-0.15979290464685994,-0.0691941016886581,-0.13615189535886585,-0.2967071190937624,-0.5427641306678083,-0.6359361873908336,0.09992672600621794,0.10354633208865782,0.29833408033422765,-0.03182829738734495,-0.5802174896764272,-0.7599706552593456,-0.3800314272048495,-0.3413955916503246,0.3535606287174786,0.3502481881988455,-0.2790531151255145,-0.059102558308187565,-0.3043467633301775,-0.8684910490648405,-0.6486006606343641,-0.651164564111591,-0.5450140430241559,-0.49457919186213367,-0.11136559107919426,-0.1354883532885499,0.03170191271224851,0.1654776669298972,0.020308556530686098,0.2586225152708141,-0.5978531582294957,-0.512622889432327,train,5.835411471321695,1
14,-0.09589625172872494,-0.1805939601862656,0.5113573545389336,0.3262235157435325,-0.06899218570566791,-0.02093042256588076,-0.07332939410530366,0.4954841366822551,0.3935369000972424,-0.6274140905168171,0.3797497322730555,0.45842253716371145,-0.1731704414587722,-0.15494919795359222,-0.03464025641144468,-0.10546017991101635,-0.2775154159751446,-0.520678165359596,-0.6267544399504421,0.09303285747932483,0.08981789932629591,0.3013209562141495,-0.039159457847827955,-0.5598069608691645,-0.7370950260063769,-0.3545401282565812,-0.32054594974898176,0.300822379114126,0.31674733610087846,-0.2627705057902262,-0.037605083582610846,-0.3032919463597382,-0.8538575534853927,-0.6239265508461348,-0.6038552650948443,-0.5283031547820296,-0.48540853720193955,-0.07317297203822955,-0.12358974946289175,0.038335320420800234,0.17039900149927076,0.024656794620347824,0.2563066300757716,-0.5789179261380897,-0.4932039898953911,train,6.284289276807979,1
15,-0.10260398103785782,-0.18074489203223917,0.46664007011903275,0.2839444952493796,-0.07682755281671119,-0.005041586673969993,-0.08748969870840581,0.43714697408104475,0.34575072162632964,-0.6219269691151934,0.33305120732636073,0.4151329681803552,-0.16609937892939944,-0.1368162634270751,-0.03485467837295882,-0.09563929652389555,-0.27615385100869416,-0.5269470724618502,-0.6207445024541574,0.08431828802445779,0.07611425313837417,0.2740814862019915,-0.05890340044616481,-0.5367152330389405,-0.7207625299049073,-0.34787178661805856,-0.31630373523488103,0.23859825991157932,0.26679860300631386,-0.2374205844556342,-0.022188329933527595,-0.30312196060850305,-0.852703733264212,-0.6181484932367337,-0.57079602425057,-0.5506227276805007,-0.4923641523032639,-0.04662865084945075,-0.10368309337814575,0.00023523007023859566,0.15705028556304484,0.0031641091524188397,0.22420446300159327,-0.577372279804647,-0.4854120027643046,train,6.733167082294264,1
16,-0.1036543070075365,-0.1901787854232576,0.40548132137452064,0.23310675837533032,-0.10434040865543745,-0.012844827716612998,-0.09651817163733242,0.3795581681535961,0.29656868855271695,-0.6367080814744405,0.26745614537444745,0.37783615358545103,-0.15397531861577834,-0.15871618273076987,-0.035998320851726516,-0.0830306802625477,-0.26323604517305066,-0.5079242314348279,-0.6298013707157915,0.06631784560349649,0.04975825822611574,0.25244208825707787,-0.08489536019552016,-0.5155086616772454,-0.7128568874454586,-0.34777211785301937,-0.3108895989130469,0.17245152179852438,0.20659101064325236,-0.2251317262202149,-0.0037058415373130565,-0.3046062872156713,-0.8484253631059397,-0.6175058693769225,-0.5411847547936083,-0.5686071898935341,-0.5087714797091015,-0.030370186808952787,-0.08096272957955455,-0.011286119581129225,0.15501266350373938,0.008039843512830103,0.21454663192107734,-0.5797009190462897,-0.491559104779938,train,7.182044887780548,1
17,-0.10738621440710504,-0.18894690365279337,0.3413977847921421,0.17882741042849995,-0.12738919000089166,-0.01021460973927455,-0.11414726984268007,0.30718499863060167,0.24330274543759484,-0.6472078062012496,0.21249832251876266,0.32858757408730216,-0.14828988277893204,-0.16053829611670944,-0.03915316699897061,-0.07676074504226423,-0.24450265321382258,-0.5104160496618981,-0.6170076337243804,0.05171551166655641,0.0240791040856429,0.21028024432101025,-0.11517598369488469,-0.4930318367710065,-0.6894082905107252,-0.3376055166543781,-0.31409227945196594,0.10873178221054994,0.151357457961867,-0.2132603599035176,0.003916590254904817,-0.292635534575936,-0.842412794360101,-0.6172077537006949,-0.5182545872560215,-0.5781000005765535,-0.5204894507487533,-0.03224788274339008,-0.07011533453176816,-0.037404240359939486,0.14833336064824634,-0.003199604655614141,0.19001281894055558,-0.5821975517632281,-0.49801742204621907,train,7.630922693266832,1
18,-0.12911728641856218,-0.17338661265499694,0.2621701717665416,0.10526313026510395,-0.13427412282060525,0.010474421395183647,-0.12801251744265577,0.2179296783248699,0.18380766693588846,-0.6276418707542255,0.1439711668303178,0.24985835076802587,-0.16032547362533822,-0.13007593255944092,-0.03437058646992343,-0.09882186917582057,-0.25217413791578824,-0.5330425026967922,-0.6046924772912992,0.023790833095555186,0.003886238418251531,0.15783083637164658,-0.15186410105176004,-0.46730279320838264,-0.6722856328934498,-0.33405869625429274,-0.31581576046751303,0.024829979528397314,0.08730511620771292,-0.20523884294968098,-0.00457570239388963,-0.29787895789337093,-0.8201009888494091,-0.6097333140846642,-0.4810983076754216,-0.6173302235762488,-0.5402726510688293,-0.046952476579403046,-0.07548363423162752,-0.10057560858519253,0.11610978095237509,-0.05141427101699951,0.137721092499122,-0.5656024865025283,-0.491125640053645,train,8.079800498753118,1
19,-0.12888211731597635,-0.16881812262248252,0.17045883300256054,0.03351967049510618,-0.1425585635096224,0.008148222651770069,-0.1324318116321617,0.13171522684178946,0.11201764616102602,-0.6247737420585859,0.07218642236882244,0.1469058861207796,-0.1868151059570321,-0.13821606856723556,-0.07470191413395348,-0.1333044871641082,-0.2836411167670616,-0.5609790364747211,-0.5834770349028984,-0.0023737616595576605,-0.02897620943302197,0.08641416815043756,-0.1899399657074523,-0.4606707813300799,-0.6612316306609595,-0.34429316389966125,-0.34635470401036267,-0.050699908473304876,0.02177434881372242,-0.19998955072721505,-0.028002069625280554,-0.29325220242958894,-0.7830274953067933,-0.6115676520682716,-0.4600043600227025,-0.6638114928676156,-0.5561273276052023,-0.0824821666575277,-0.1095585156668435,-0.16640751682583413,0.07315723332078447,-0.10034410335887588,0.09640281100287329,-0.557919170893266,-0.5254306386351206,train,8.528678304239401,1
20,-0.14827076252949678,-0.16964149242520343,0.07977933741399498,-0.035068157104946596,-0.15361097045169644,-0.009788514156693448,-0.14076235577292281,0.05501737262528279,0.058227667704343206,-0.6196868364890477,-0.0012590997374092583,0.0873763161092066,-0.20508706355425577,-0.16586676159706873,-0.09457428767531766,-0.15488235638350106,-0.2928888065478089,-0.5610772504198983,-0.585648491756483,-0.04426908984783051,-0.07152636204579468,0.02595477207298945,-0.22592749416513352,-0.45887984227657397,-0.6573732544080613,-0.35297136997801926,-0.36070730208325763,-0.1191357325734894,-0.04251211377031469,-0.21566112767963652,-0.043237853366499004,-0.29121329341451724,-0.7400479772927171,-0.6124437533281257,-0.4312233068307447,-0.672628689042664,-0.5785129910504987,-0.11274660088280086,-0.13785414856292635,-0.2216076361725105,0.03350536458941197,-0.14644738203755406,0.03607742255699523,-0.5667673482052729,-0.5392780404382561,train,8.977556109725686,1
21,-0.16274326054572197,-0.17799086006024478,-0.0021537258940690007,-0.11106039799829896,-0.16344400412240795,-0.0316818816246181,-0.15009117042576564,-0.013634382431027978,-0.01498400900142248,-0.6230327299335483,-0.08186403281940677,0.029769464836677723,-0.20610220329070644,-0.19247811979815507,-0.09053551854690739,-0.17244756340605194,-0.30523311992831004,-0.5511911805283618,-0.5640419896512114,-0.07368891148475738,-0.11068781150545026,-0.01464989574701209,-0.2735755408203503,-0.44681416451894007,-0.6408249531227104,-0.35067799059298943,-0.37447558875241305,-0.18949856528865533,-0.10743679653739288,-0.234607204670608,-0.06389889286181968,-0.28486420565695597,-0.6898581051640158,-0.6058340042639268,-0.3849048910490023,-0.6855221472710555,-0.6041415984302845,-0.13842394056462143,-0.18023192912472297,-0.2528072728819087,0.014324671678874829,-0.17609162892999958,0.00683214525226572,-0.5680846538528639,-0.5455329342543376,train,9.42643391521197,1
22,-0.17049592495488314,-0.18604361070316225,-0.08471502094846228,-0.18089724488562095,-0.16432784277855123,-0.03482409407917661,-0.15579694270755431,-0.08647054927860157,-0.08808421032097437,-0.6141590367951472,-0.1540535490948183,-0.04292339141087803,-0.21432292411058299,-0.20369911601938517,-0.10986300888724623,-0.20328990974034628,-0.32968506368944883,-0.5513023933711029,-0.5573225694963412,-0.1082779651598677,-0.15159557904520135,-0.06747375992268971,-0.3117164119047836,-0.44262181055145977,-0.6318065428093058,-0.3599652967561254,-0.3969968783349015,-0.2554866799740376,-0.17153933255576317,-0.2490987788516106,-0.08937579718151743,-0.2865480157307262,-0.6448732937745956,-0.6124101014477606,-0.35090421411150463,-0.7124967893739815,-0.6208298350813808,-0.16926091167018367,-0.22558771756950458,-0.29479275228477303,-0.02912902186462387,-0.22085157046891707,-0.03959637752783635,-0.566145161519415,-0.5520543348517555,train,9.875311720698255,1
23,-0.1828265984657255,-0.1982466308246774,-0.15813981447110284,-0.24278094660196936,-0.1801321217145665,-0.035028162459781464,-0.17142534785127436,-0.16530175326785712,-0.15919621420884278,-0.6032922069110784,-0.21840224418296084,-0.10086180999163363,-0.19483337006037416,-0.21365439396319294,-0.10585161136065875,-0.208193051920761,-0.31676322587047295,-0.5482580971039525,-0.5451867268924686,-0.13830417826503386,-0.20939957676575055,-0.11662090842499889,-0.34547564666636693,-0.4179139535670019,-0.5968028162130139,-0.3514448790548502,-0.40558874242081744,-0.32133631398840656,-0.2250626887021672,-0.27092573052749636,-0.1025874500237462,-0.27584642164952616,-0.613003470263564,-0.6058801006235278,-0.321922268148531,-0.7093606275398618,-0.6311834655135443,-0.19861947606410382,-0.2479049760855857,-0.31154027522110195,-0.034423036886138236,-0.24004388471538157,-0.07978482530434611,-0.5695017256907154,-0.5417255690827607,train,10.324189526184538,1
24,-0.19169069098177732,-0.20068028374458585,-0.2477239273042833,-0.32409261329449224,-0.17008766377398266,-0.029660453233827967,-0.1831512177366724,-0.24616104999871993,-0.23285585445836976,-0.5785882719360377,-0.2877357423805443,-0.18450190608908051,-0.20543847261490644,-0.20359109790428143,-0.12215557987799588,-0.23916963046983758,-0.336933160436779,-0.558209152428426,-0.5349413920557524,-0.17642885162423144,-0.23784218808569335,-0.18267931195020629,-0.3883656243622853,-0.41900275286009503,-0.5767475584630114,-0.35682893245842834,-0.4229675533204861,-0.38329890472985895,-0.2810532262441435,-0.29456805601676617,-0.12864489770446325,-0.281418161805197,-0.5645054043077269,-0.6018811717025303,-0.29979143961751986,-0.7288253039350178,-0.6473636088317833,-0.23284372150132693,-0.2940293083911859,-0.36162417301917993,-0.08990884436487406,-0.2947931995720248,-0.14368600551931857,-0.5586002654816533,-0.5374955207400964,train,10.773067331670823,1
25,-0.19336140680333597,-0.21048108103106009,-0.3409473684518341,-0.38941133534955064,-0.1722007908359408,-0.0393074752060433,-0.18102130865259677,-0.31515095875817034,-0.3015355461082702,-0.5647492705302695,-0.35950287827693195,-0.2660137888810535,-0.2344183891420994,-0.22977199151451755,-0.18171508936241132,-0.26981980707608766,-0.3809741620541508,-0.5757611445199535,-0.5179737621215275,-0.21208324853172394,-0.27318133757033347,-0.2444335544437044,-0.42292743541905337,-0.41792692413359633,-0.5768275239962045,-0.36460600202670224,-0.4572295690721506,-0.442417853202442,-0.3337891375702843,-0.30502237761627876,-0.14830657088317528,-0.28295241284612116,-0.5096418483334499,-0.6031016014296275,-0.2693909502024613,-0.7622576494029891,-0.6525528469481234,-0.27396290702355897,-0.35066692916072617,-0.41055921836046605,-0.15405396033637692,-0.33954384293965356,-0.18124835757897045,-0.550192998451149,-0.5534207971766619,train,11.221945137157107,1
26,-0.2025429111627803,-0.2285956466344955,-0.3965362375683887,-0.44687617044985384,-0.17920977552708145,-0.059293877282839295,-0.18927174158694954,-0.3744134649317745,-0.35819922896580203,-0.5316284125535042,-0.4184990291847673,-0.31786860985260423,-0.22408168656924,-0.23558950495611802,-0.1761275470196906,-0.28063408280152025,-0.38213118815571867,-0.5605999174341518,-0.5048203915296519,-0.23902755864153402,-0.3190341343397914,-0.2800559940752257,-0.45284473444002815,-0.4015392669422999,-0.5357336729616293,-0.35769933882867244,-0.4636101467357915,-0.4953926144825097,-0.3766679760635129,-0.34153336304696924,-0.1612646451636807,-0.2826106719346503,-0.4646130215174724,-0.5802239165433746,-0.22748743550010117,-0.7644177402995644,-0.6654371998717846,-0.30537495619960675,-0.38117420982625294,-0.4282648844636624,-0.17003945446262647,-0.3601038439270178,-0.23041059796382204,-0.5387358540596414,-0.5290578011038527,train,11.67082294264339,1
27,-0.1983231950930372,-0.23668216760872357,-0.47946994504500823,-0.5253131729430548,-0.17844901240836356,-0.0836124404736931,-0.19710260032259125,-0.4359129683859413,-0.4265571099967721,-0.5118256771955685,-0.48773916623537394,-0.3849535594480502,-0.23731223216238437,-0.2529802595653344,-0.2091746618712324,-0.3138721505109985,-0.4155347992696443,-0.5709867317985092,-0.4907131875772609,-0.2717874895668936,-0.35770268951112777,-0.3273190107618118,-0.4881863444119259,-0.3987194566911856,-0.5155537160539222,-0.3723001834445525,-0.48247798777595696,-0.5536507487242494,-0.4292988813606472,-0.3709487612860072,-0.1835864335754635,-0.28425100276549853,-0.41323240869445155,-0.5772606651949544,-0.20121276095717244,-0.8012393021512999,-0.6867224501579159,-0.34548887685423746,-0.44053551665592283,-0.4644269334725597,-0.22070235064670204,-0.39381117860852316,-0.2749660034623456,-0.5312092368355684,-0.5353861611576702,train,12.119700748129675,1
28,-0.20271677495921564,-0.2382954545716049,-0.5464402799867634,-0.5802231243918743,-0.18038926676604405,-0.12101085803179965,-0.19007808260567238,-0.48338748831287626,-0.4770161216739144,-0.49338946979731463,-0.5412259674341513,-0.4439422325136553,-0.26471571141939687,-0.2745728863873551,-0.27219492911646215,-0.3484810303768916,-0.46712451552879597,-0.5838872149149223,-0.4893473089093763,-0.29536648940624877,-0.37870950423637795,-0.38137416009369307,-0.5083213118692305,-0.4027103221263765,-0.5004854721228357,-0.39795665111878803,-0.5077858930517887,-0.596047687168783,-0.4635031243630752,-0.4161491426411593,-0.2205162131463106,-0.2850764736017394,-0.3790811346725086,-0.5718185531436,-0.1907657902594434,-0.8289264273414008,-0.6909124843718233,-0.3948242327914634,-0.5049534683176691,-0.5064617907499341,-0.2691532364826036,-0.44145603293522373,-0.3369496906071021,-0.5319342884450502,-0.5341074293554329,train,12.568578553615959,1
