,AIBL,AIBR,ALA,ALNL,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWCL,DA1,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAL,PHAR,RIBL,RIBR,RID,RIML,RIMR,RIS,RMED,RMEV,SABVL,SABVR,SIADL,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYVL,URYVR,VA1,VA12,VB1,VD13,train_test_label,time_in_seconds,tau
0,0.24804879037692995,0.13131332444053337,-0.030264784522745853,-0.010805142519555541,-0.1387460469055764,-0.10860372523992731,0.24097534261734668,0.19821297894673662,-0.2934962837340681,-0.35398099653407067,0.15632791921944694,0.12608168983402523,-0.24877607992702233,-0.1767444605947265,0.09244881076711312,-0.14130724297917058,0.007596288723583519,-0.2924156189494722,-0.3810177654656409,-0.17730478068932015,-0.2338102710417513,-0.16542127342810142,-0.19317515431180157,-0.17702379309051747,-0.11901434061702226,-0.35093776655709996,-0.3707082156921469,-0.3404006495507108,0.15993575887007652,0.03169893384545919,-0.4733551102290308,-0.5293327166279352,-0.47681986034437707,0.032373667800402926,-0.09856335851529971,-0.2220442456591703,-0.04218729480975477,-0.180955967606254,-0.3559599858959953,-0.43085750159375535,-0.18993436860036256,-0.21321349521606453,-0.13795379049889803,-0.04746946633378114,-0.12019634483238856,-0.21415612649783639,-0.37211141087020805,-0.004437237473346532,train,0.0,1
1,0.36496914252824053,0.2633822275015497,-0.03906041312505383,-0.0682722948670896,-0.1073823647446705,-0.08556665368866176,0.4105551308027585,0.33795130480586727,-0.3875492789727749,-0.4564625402688159,0.30345863087028785,0.28679205950244163,-0.2872000263555706,-0.22411281497917437,0.10873539923048453,-0.10862652027473091,-0.010640042833761673,-0.3423561628069933,-0.5047147767558329,-0.23472530898733435,-0.35424611373893583,-0.2666009740640614,-0.27483422414766767,-0.19715065952997896,-0.16098429759724345,-0.463763502077877,-0.549444656889521,-0.41703622011479363,0.2863089666351958,0.18725620507337587,-0.5622820248462581,-0.6885864028299968,-0.6500582102042491,0.07003719531455452,-0.029758847746552963,-0.2923503485751835,-0.11907336931202059,-0.2578501843047447,-0.45211140509550196,-0.4842858517937607,-0.21558204670087036,-0.27943306749818236,-0.14195093939413012,-0.03323566836901852,-0.08088745874086467,-0.22045570075347734,-0.4609121017859044,0.008330669314196237,train,0.2617547261269995,1
2,0.42975846084344177,0.3437281391332242,-0.04558375130591297,-0.09955516184293547,-0.07917299586525922,-0.06463425319233082,0.5025986551227709,0.4008634701869473,-0.4296082761840171,-0.5135678696575674,0.37672343164979655,0.3746036336824143,-0.29970390848485584,-0.23971666348112947,0.11928118568876697,-0.08271036691898968,-0.00693633196102833,-0.3618619786854509,-0.5607960349564148,-0.266317831947269,-0.42674929453196103,-0.3177267710532594,-0.32296102467172383,-0.21406924787928985,-0.19310680746117168,-0.5244534911558251,-0.636663471650163,-0.4502691451927773,0.35780697308959597,0.27058802219086586,-0.6022254414726433,-0.7698771755878897,-0.7308283216931395,0.08502434598767863,0.0033307237749928553,-0.31939836431173446,-0.17056915140356718,-0.2934672390933522,-0.4957492613423015,-0.5107793818608152,-0.2363839758199545,-0.305444685584528,-0.12605553461452743,-0.004051916024884666,-0.04663343347677007,-0.2211152273377355,-0.5038384402697783,0.024224980177251804,train,0.523509452253999,1
3,0.4624545786047161,0.38682339305248814,-0.0543894883575946,-0.12228081173840871,-0.060102946162015586,-0.05577529898495491,0.5485173213780401,0.43676956313787446,-0.4681620430011916,-0.5443533111649406,0.42016564931037476,0.43357128266286743,-0.3079231751197535,-0.2553391198314297,0.12483529231554036,-0.06117766534800692,-0.0028344709294805814,-0.3847716851355578,-0.598118508098881,-0.2893062280848795,-0.47324265031662227,-0.3548429232112391,-0.35482960127539254,-0.23004487231910575,-0.2119285043932609,-0.5580302143128963,-0.695831143024954,-0.466841648361978,0.3939202422173381,0.3184133727220736,-0.635907601235505,-0.8224346588282456,-0.7744735129775647,0.09256918042020298,0.0167865042453538,-0.34512782318484353,-0.21015068278241664,-0.32591784737574025,-0.5314857873442691,-0.5215719521857635,-0.24838673395955005,-0.32877674326247197,-0.11574820462352396,0.016292668725394165,-0.02714477399863502,-0.22667111608766613,-0.5396494348341454,0.023566396933159345,train,0.7852641783809985,1
4,0.4817432293853769,0.42472534818525554,-0.06153749014561229,-0.1307135368030252,-0.058271607693518024,-0.05562503597379331,0.5730043350339383,0.4536580401669464,-0.4943854007955495,-0.5601946377170339,0.450519118871255,0.4747098267454328,-0.3107950223563044,-0.26559235571188533,0.12597129142072197,-0.04798223474781803,0.012392001300888269,-0.3957310459579852,-0.6218188803985422,-0.30650346030215603,-0.499232721743848,-0.3718283517777636,-0.36997570148894876,-0.2350899283481002,-0.22337303364259634,-0.5845613341551601,-0.7314885502871294,-0.47805701779928156,0.4169221282734745,0.34209285391175304,-0.654027429538538,-0.8458480556607664,-0.8008139245898018,0.08984164094609617,0.021264365683546504,-0.3573714380048589,-0.23557513611836842,-0.3460829695334936,-0.5435274903236752,-0.518249387179701,-0.25974775704623426,-0.3494520825089093,-0.10850000015938581,0.028843662957907697,-0.012134304225374537,-0.23023665297681753,-0.5624749991848803,0.02543407536987337,train,1.047018904507998,1
5,0.49578176220913833,0.44452523865624216,-0.061222556244520096,-0.13866775109008753,-0.052838448839003835,-0.0524753659345735,0.5888011147459268,0.4576302977359184,-0.493431499953228,-0.5721764944041836,0.46169872261759576,0.4900824199519285,-0.307379576237662,-0.2664435713042056,0.1320044756281625,-0.03534182304217176,0.025419089413301902,-0.40036363963239685,-0.6212565809528356,-0.3164883213782872,-0.5161807773124348,-0.37750882343417197,-0.3824630253454906,-0.24493007097809938,-0.22556157424686635,-0.5962135663431563,-0.743039479385997,-0.4771784130374247,0.4286712326711092,0.3525509567851771,-0.6606580330541363,-0.8628744817046623,-0.8194780113088035,0.08549586691941866,0.021612784698692378,-0.36661272080851837,-0.25027001038587854,-0.3559225802128312,-0.5505415975639366,-0.5233343422643073,-0.2550459966227324,-0.34282019862592267,-0.09986966031025592,0.03968080037896297,-0.0012278572434870905,-0.2340773597185707,-0.5726669362136824,0.02733270117864592,train,1.3087736306349975,1
6,0.4992443630840601,0.4541515550875971,-0.07666506179187665,-0.14298226287348556,-0.0471118158483257,-0.043676822431759965,0.5986744910903492,0.4684698724988528,-0.507248408176552,-0.5860418652959725,0.4768609977524922,0.5070581219893451,-0.3094975668235672,-0.26678076193103023,0.13058858557193667,-0.02723520215810077,0.029944441141981113,-0.4043148239857429,-0.6220802050422722,-0.3268148814198671,-0.5321845876819852,-0.38345291818624994,-0.39063369673256554,-0.2533359386527234,-0.23657189373161616,-0.6027326643064497,-0.7459740194773367,-0.47943207633659185,0.43669064177344086,0.36012775542501396,-0.6805882799403098,-0.8770671405807884,-0.8370594543880429,0.08312603935011631,0.02445886312791276,-0.3822373492343965,-0.2709960195610851,-0.361687399965196,-0.5535617594249633,-0.5296293330228116,-0.26257942402299433,-0.3496974783530543,-0.08407258004636517,0.05321233379143054,0.008455951988859817,-0.236432597338393,-0.5847219696466059,0.02895192798247613,train,1.570528356761997,1
7,0.49937173387864026,0.47065850668327824,-0.09044880599356303,-0.1555983492610184,-0.043328516987476584,-0.0392072997839554,0.6061800254848053,0.47378400398542214,-0.5257688239785411,-0.6046728106564526,0.4852124301524026,0.5217414456834586,-0.3227251970026971,-0.27420446588610425,0.12518363367595917,-0.023851553457373886,0.03275779725157879,-0.4174717679177767,-0.641803534371093,-0.35292148091582093,-0.5523328707065477,-0.4000493767095317,-0.4086368469248276,-0.26524585934347505,-0.24671147029196688,-0.6157286831897166,-0.7654650677956082,-0.49222162313620504,0.43856237598447934,0.3713462622572332,-0.7054588679518934,-0.8933294455792675,-0.8588181668132427,0.07830338765985384,0.025168346915951073,-0.40370437900073824,-0.29172995857962347,-0.3835061126617431,-0.5731335014705989,-0.5362135379574196,-0.2697947182551303,-0.3592234895902436,-0.08027628619296596,0.06353130276731206,0.0031813757518355246,-0.2504280675466737,-0.6101274333101205,0.0196400062181038,train,1.8322830828889967,1
8,0.5029675530344367,0.48402345096884325,-0.1071284411918014,-0.16550170051792087,-0.04009970167144322,-0.03440239494293912,0.6078243225707585,0.4811432287492476,-0.535490345793785,-0.6141220214587038,0.493938846264329,0.5319646463032888,-0.33523316870457265,-0.2756188327893859,0.1251138171894405,-0.024025902040633096,0.03004520172985145,-0.42427158356673467,-0.6509975554617795,-0.36695987993510115,-0.5673327407103237,-0.40570637537125326,-0.41650766370088876,-0.27622440303147733,-0.2548960563460286,-0.6190230634411984,-0.7711665902196482,-0.495816180728254,0.44078897708849896,0.3755477347886068,-0.7225953956951094,-0.9049119937493042,-0.8695173221500502,0.07432170780466629,0.020631142374139683,-0.4187523115846957,-0.3068152771703334,-0.39610119399548416,-0.5828803896430957,-0.5359718212112837,-0.2683617858137701,-0.36137350365853,-0.06862496229329426,0.08472444480316585,0.004403982384483279,-0.2627917142791396,-0.6241152090002695,0.01778168353132796,train,2.094037809015996,1
9,0.5017342027675994,0.4902891992532936,-0.11635562392675933,-0.16972039424526095,-0.04140556082368459,-0.03319554336370473,0.6111869861832434,0.4963372711805904,-0.539678092428558,-0.6190297672731996,0.5013865347178197,0.5376941029585756,-0.34040626506720495,-0.2792361268907199,0.12828029312063924,-0.023696124711015093,0.02882395641299774,-0.43110643236913143,-0.6598951519506158,-0.3705656420223832,-0.5757175467679859,-0.41410785403869016,-0.4198359377454848,-0.2823997331154561,-0.26021165744905544,-0.6222877390718602,-0.7810816617532361,-0.49874592572386556,0.4462403094806858,0.38261905170881216,-0.7280416745561946,-0.9115261696323771,-0.8767934701480254,0.0734956340813881,0.014730465061494696,-0.42865819716571185,-0.3152563287604406,-0.4037918708361866,-0.5813716715204483,-0.5352761327719693,-0.26420555014642233,-0.3616140609593983,-0.06373365074403883,0.09747540735932742,0.0037776261237975894,-0.2664194538285587,-0.6318466755303511,0.017747536452753523,train,2.355792535142996,1
