,AIBL,AIBR,ALA,ALNL,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWCL,DA1,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAL,PHAR,RIBL,RIBR,RID,RIML,RIMR,RIS,RMED,RMEV,SABVL,SABVR,SIADL,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYVL,URYVR,VA1,VA12,VB1,VD13,train_test_label,time_in_seconds,tau
0,0.19817267794779236,1.0,0.2657400990305798,1.0,1.0000000000000002,0.0714635905038794,1.0,0.9999999999999998,-0.2003998556785085,0.012436713278914269,0.7579825234676567,0.9213416271288147,-0.6055541113768288,-0.5568840516325151,0.07641626244003441,-0.04190587654783229,0.9342589957866143,0.7140803748271594,-0.8726322136724921,-0.5566843317510748,0.06115724635615827,-0.0031553093883402994,-0.3823248829215956,-0.4194796861806994,0.22281267995317466,-0.7204427708652422,-0.8481858958454309,-0.20427946398373664,1.0,0.9812788159221506,0.9726155140528776,-0.6965544852088335,-0.6933817278710788,-0.4005751529508459,-0.589225955583957,-0.15037242089262304,-0.5511214949753358,-0.4628693895402436,-0.8328877999743864,-0.5368732297142942,-0.7985656286880637,0.022409382341653683,-0.358221582626262,-0.46532694641799244,-0.3524166317832055,-0.6869667079323242,-0.7683431587828663,0.7593944513697481,train,0.0,1
1,0.22176484249953243,0.9867283107564642,0.3159189914641096,0.8943684233268046,0.923313019598659,0.06332944818218911,0.9812979444661749,0.9225329481931166,-0.19700568881028568,0.05363368285377601,0.7364607328380637,0.9453942614732821,-0.5242360552818939,-0.6075111637709284,0.14796104860112957,-0.03865619525616559,0.9361596194696349,0.6134071910096144,-0.8661499728972223,-0.6078085291876623,-0.025974369692852495,-0.0396035574241258,-0.41013926419541846,-0.32260744254421636,-0.0018604734308764748,-0.7118869961094234,-0.8673740142038374,-0.24260892475353446,0.9997681683500916,0.9114657503659644,1.0,-0.7101973573509697,-0.6365538019687128,-0.4843066030140354,-0.5116387302243385,-0.032108375647287524,-0.5122354610384753,-0.46204718149574475,-0.8084508456210847,-0.5642538082231969,-0.8171631473441845,-0.000602544136944827,-0.3948242445534269,-0.5966545488219392,-0.4158467813923974,-0.5968212132103348,-0.7890740541629103,0.7311484847085428,train,0.2617547261269995,1
2,0.21251283059778525,0.956701460778304,0.29843145074382904,0.8300181059396508,0.8445388523999866,0.10048808626727235,0.9680279298494323,0.976558830635534,-0.18064171922124894,-0.015230510431498034,0.7269536691455818,0.9812241845705291,-0.5528633626198756,-0.5891442625153703,0.10050487064939206,-0.027191896215525757,1.0,0.7047638055931622,-0.872462932867092,-0.5914358063234189,0.040156451673641014,-0.037228144076289826,-0.37936453127669234,-0.37468838648526126,0.2524204888516506,-0.7498391048181459,-0.8655157792295026,-0.15155774810203493,0.9077701696330704,0.933338167340672,0.8921244128597459,-0.6870727946670098,-0.6343151597734796,-0.3880298202480792,-0.5310250939885044,-0.08133269472573579,-0.4944920196676079,-0.46148869699083483,-0.817398383321676,-0.5504734650068783,-0.8307414420418868,0.0199420074873361,-0.3571435669145445,-0.4478931446112214,-0.3563235080460957,-0.6261331416476976,-0.7868120499403022,0.8750748880683379,train,0.523509452253999,1
3,0.2077087938937776,0.9746679047156375,0.23587265759679377,0.7689335222255231,0.7730860209147623,-0.04249303119102854,0.9154521231937194,0.9018835765549968,-0.17835188968116056,-0.009711095936739134,0.7380982603947523,0.9663821283915274,-0.4507238669161936,-0.6400048033436901,0.17104219711481194,0.10983720515330875,0.8564256788235802,0.5471661648103816,-0.8784384268948056,-0.5987900923466881,-0.05979674675051949,-0.05218870648397633,-0.5513766018623438,-0.23420226033109937,0.057968231702537176,-0.7064735284106964,-0.851745198521592,-0.30507050708212446,0.9089154685908647,0.8002835248774465,0.9378785609015581,-0.6960893963159316,-0.6198417364858031,-0.3672090053343139,-0.5415656841251513,-0.22008388665573775,-0.47947898228198604,-0.42221108287900155,-0.8367141137575405,-0.51100756202447,-0.8233308517883657,-0.06346296769617255,-0.3223653557559324,-0.4482877790199281,-0.32432375025237214,-0.6387524459885785,-0.7676741646084104,0.7163574669903663,train,0.7852641783809985,1
4,0.22763932463643055,0.9443818498256304,0.2198757696240612,0.8501504933284991,0.7406214937240063,-0.21714951818817518,0.9690473408601183,0.8423718228788719,-0.18241894602481645,0.07010279823152854,0.7963400839453381,0.9766974151237146,-0.34763264209317213,-0.6682862109325469,0.17714889170930603,0.17042279555713202,0.8679858155940141,0.4107156585338545,-0.8886056487267598,-0.6111907855549263,-0.05545074681893647,-0.03505439273866562,-0.4806897154895273,-0.28376828441456825,0.17971240453168114,-0.6949807056022708,-0.8718026014064393,-0.21432162214789996,0.9246354741930563,0.6941060397126388,0.9037411267586835,-0.6507131919496965,-0.6186769738589231,-0.41060659034989233,-0.5754481317357208,-0.08574680270187018,-0.4716222792072948,-0.5258559761774183,-0.8009861485352918,-0.471333634168123,-0.8454491972958009,-0.12969291848393982,-0.250816397231279,-0.4634856377298958,-0.3551891490095518,-0.6091742875018303,-0.7522120249936187,0.696518258986121,train,1.047018904507998,1
5,0.17181856386445582,0.9767850458986596,0.23018700541090564,0.655605743468326,0.5902938963532347,-0.19451626359834595,0.8736867017825136,0.8869954110407801,-0.17899453494352324,-0.04514745790957142,0.758167096576722,0.9890788538050054,-0.24420472145872263,-0.698369007068846,0.1412735897192281,0.2628382279996111,0.8296520838576815,0.5220589651733574,-0.8841638610627832,-0.6531836051048436,-0.08412718510325223,-0.10767906045118425,-0.4022558946142536,-0.3074497510115993,0.1040690798612125,-0.7389118903030587,-0.8283515610903719,-0.30467946724780837,0.8565939272623215,0.7896218121937482,0.8537912248853146,-0.7189648248073284,-0.6478037016684864,-0.35763211995108124,-0.5950358935712248,-0.27003120537830505,-0.5050636643585247,-0.47594273731147807,-0.84621331287282,-0.5139656072632558,-0.8530111957497344,-0.07147462331640675,-0.27085682842578984,-0.44857490420483503,-0.3769927258159317,-0.619716997457503,-0.7448562406946666,0.9999999999999998,train,1.3087736306349975,1
6,0.19226488123558405,0.9736088664530065,0.10372470255511024,0.5489272578307116,0.5932612050101813,-0.15904927900394028,0.895246763109248,0.8543194985855791,-0.24278655702610497,-0.024935715101811473,0.846321114268392,0.9525546185771939,-0.3705891637660522,-0.6434899346675724,0.08536567163510056,0.25957544315434933,0.927301113819925,0.4881032488858803,-0.868997845438301,-0.6301344671157016,-0.0917930200105549,-0.15232630614894482,-0.45092753340770597,-0.4845496570177801,0.08641356957574087,-0.723365173140806,-0.8629953704574831,-0.30494360844489143,0.8540142481815183,0.7446699911606591,0.8476395929103016,-0.7191124276729707,-0.6637247517019047,-0.3760418855520421,-0.5646142751494414,-0.24119832341385328,-0.5453827730932929,-0.45242096288574773,-0.8140318869311252,-0.5727771156122321,-0.8546212424612474,-0.0709424112148388,-0.22039066789047612,-0.4049426313484872,-0.4063912713450991,-0.5967679672004578,-0.7930837739525669,0.8041834879821983,train,1.570528356761997,1
7,0.16673866266051363,0.934873854432128,0.09047662715759519,0.455049612116071,0.5952317068785309,-0.25608157782384455,0.8930374091933331,0.8065300188525688,-0.2599029824920319,-0.05000155031827547,0.7179990072375735,0.902241565507624,-0.4603882055121823,-0.5574296932024347,0.11720176650911074,0.2843490215818665,0.8220221310814979,0.3485152924581154,-0.9226004118901184,-0.6556154764992776,-0.11434129662819803,-0.3291315650148495,-0.5425124406142554,-0.4383900747099083,-0.09425199097645987,-0.7317901449266419,-0.8844587895742454,-0.34330905067304474,0.8421149753765325,0.6855722166078053,0.7872115382546907,-0.7350558864574688,-0.6839140260046652,-0.43405926294988895,-0.6242410038696318,-0.28089880843499193,-0.566191189872244,-0.5638888830146029,-0.8224184992919612,-0.5828420542693764,-0.8715253158278653,-0.1979496021448136,-0.23845417458200135,-0.5102272500465204,-0.4314190748183493,-0.6749331097000917,-0.7601587924413163,0.6835369912265019,train,1.8322830828889967,1
8,0.1717522410475032,0.9476087613654098,0.003602779641095122,0.4128951865676047,0.6797486688882952,-0.3004465908172601,0.8496407874069853,0.7838779883164102,-0.270778562688186,-0.04346538829745383,0.7582437406723772,0.9276824244369207,-0.460663091573576,-0.5342146814075905,0.06658056528679501,0.2740037660182757,0.8223959779851673,0.35262050768284636,-0.9228118936103626,-0.6307634148642068,-0.16639382257983415,-0.34175575843140094,-0.6778984362832475,-0.5047456070254107,-0.0227538333908468,-0.7524959562994735,-0.8882240798348482,-0.3568144136224015,0.8133457585808326,0.6426978243050994,0.747532055955193,-0.7591227005862772,-0.6937947290169073,-0.3902508695446768,-0.6043836692985611,-0.43532780365460055,-0.5879707829207785,-0.6729835805612143,-0.8645695897792562,-0.5804883153245859,-0.8148316067520864,-0.12215263809055077,-0.22068311449778266,-0.41025197496179344,-0.4301227085940439,-0.6783674773371668,-0.7926032203716965,0.6759052572137794,train,2.094037809015996,1
9,0.1733706040270797,0.9159279494425132,-0.05125149689652275,0.49396240316348683,0.7278089951125852,-0.2511379906983787,0.8500661675388899,0.8089255114963962,-0.24407453510748212,-0.08955352701610297,0.8432326139056345,0.9261114277427017,-0.5447977492200491,-0.5009122808365742,0.12651753814406352,0.26683481184621627,0.7865154668615129,0.2510563653689639,-0.927983873736842,-0.668701857527904,-0.17344454040711,-0.3377408612377495,-0.5905535938924311,-0.5428505241574494,0.02676995021424977,-0.7581417239450594,-0.8833071436500122,-0.3936551429166677,0.8313466305397863,0.6783604316931302,0.8512703675859301,-0.7446032239500818,-0.6948648724088401,-0.3903178481855941,-0.5893644645732015,-0.40710584843041253,-0.5457017700028133,-0.6086331774414291,-0.8404221589974146,-0.5974988034869921,-0.8074892423858959,-0.16878073815470596,-0.20741284898922718,-0.43346136853411976,-0.4207658350435015,-0.6675585373321085,-0.7988655424434501,0.5477107459537869,train,2.355792535142996,1
