,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,VA1,VB2,train_test_label,time_in_seconds,tau
10,-0.014820701322601104,0.011721043867971459,0.03301662419446476,-0.1664806743299556,-0.14748227505584344,0.02811112739565058,-0.06650136654207224,-0.7289658266210262,-0.695614284682709,-0.2667455034214257,-0.1935301151277587,-0.2153798422058113,-0.35116813176061445,-0.6756506038581995,-0.5937432110126564,-0.5924480305141339,-0.17015810983525018,-0.1757250772422911,-0.7878859135736492,-0.5793267071230648,-0.30779645963845437,-0.66344826265899,-0.5736307106280638,-0.6425351261892194,-0.5974722999086461,-0.8208501069266377,-0.6835468169755763,-0.5572914369980433,-0.6629938405666248,-0.11217133295844348,-0.6476661168567499,train,3.574975173783516,1
11,0.04699997702844266,0.07766111634472919,0.03183380675639226,-0.13711890534154547,-0.12459239664698041,0.08441378000987981,0.015563286929002634,-0.7546912447305757,-0.718818481019218,-0.20280145301454244,-0.14549626180224973,-0.21901254404446746,-0.357644802142001,-0.7144915642680306,-0.6357136874106528,-0.6112243271887533,-0.09095930623434603,-0.10482437436075823,-0.7948124233694848,-0.558017006696684,-0.2879207079307288,-0.7098538415764518,-0.6095039962039093,-0.6691832861066164,-0.6164260015279912,-0.7999054979781659,-0.6723905381066526,-0.5388990011670558,-0.6350781743395764,-0.07418853020075558,-0.7007315243329654,train,3.932472691161867,1
12,0.1136948249449468,0.14676270583407075,0.0418520477000974,-0.10515013309499961,-0.09592171879260661,0.14505850005074067,0.0816705908237235,-0.7767342319421241,-0.7517252089230786,-0.13248656274672338,-0.08777021583922859,-0.22927367673639049,-0.3690632853911636,-0.7406802337435223,-0.6708170090385297,-0.6247713533075053,-0.021034138745133685,-0.03464541676070709,-0.7910232999751411,-0.5453987134107885,-0.27201241884367366,-0.74888131227919,-0.6419111486007405,-0.7028443313302492,-0.6337862386954263,-0.7730149608675644,-0.6667660883334655,-0.5196955567523888,-0.6165160206603483,-0.035631778082955076,-0.7428974334244373,train,4.289970208540219,1
13,0.17211154033094658,0.19907189427591965,0.04780975757794173,-0.08020159873049798,-0.07256495852292416,0.18104526980218721,0.1362576052515301,-0.7981823455061814,-0.7811992324468984,-0.07049735665245681,-0.04146635949574433,-0.2389393645907896,-0.3841538803502856,-0.7633271603964978,-0.6980302209794255,-0.6408516848675821,0.03261724031433527,0.02703697953785128,-0.7990324581186335,-0.5278385085617983,-0.2669795085242503,-0.7831988139029302,-0.6681427551350816,-0.731725834561264,-0.6578659175978572,-0.7582214353154727,-0.658748449822159,-0.5142683624795814,-0.5934364298620451,-0.007285247059575339,-0.783742858142437,train,4.64746772591857,1
14,0.20879818554030707,0.23498270068271188,0.05642183536260165,-0.05934913965539568,-0.048182603433277515,0.21030675726093473,0.1762862983356626,-0.8081176317909511,-0.7975927252741128,-0.028943347430379907,-0.013171752612767818,-0.23861958858261684,-0.376727582525646,-0.7713836073751009,-0.7194097554252588,-0.6472054582595144,0.07772147176489128,0.05755104118436549,-0.7937997039285323,-0.5055944203694749,-0.24900702842470535,-0.8121802424276386,-0.6908749888226915,-0.7335631307513928,-0.674770070823953,-0.7402665701853166,-0.6443354741272648,-0.5027536379655696,-0.5682916331599352,0.012032469636016313,-0.8053683196235769,train,5.004965243296922,1
15,0.24458059130021267,0.2655191384365632,0.052560020973667784,-0.043076829153752244,-0.03040143057167513,0.2327686562880077,0.20488899911488181,-0.8120587514994673,-0.8052008763962172,0.006178162514594687,0.016196789269480233,-0.24325345729807102,-0.38440399621385446,-0.7766800200302385,-0.7346558977097072,-0.6483319027445469,0.11447269129455376,0.09386726129758344,-0.7946513186674243,-0.49470795340187357,-0.23894827454300754,-0.8263335062661405,-0.7064638091247337,-0.7437512151418821,-0.6719798831813488,-0.7146296547354674,-0.6331999095380082,-0.4911207692135283,-0.5540420271227633,0.029268806774134376,-0.8242453789109259,train,5.362462760675274,1
16,0.2666336675468523,0.28731151921615866,0.05551596967947761,-0.032430810481491185,-0.015930295998401373,0.25104382779732753,0.2299423686427076,-0.8188769420288083,-0.813338455192167,0.033634124727835724,0.03546791196819911,-0.24698430552519174,-0.3825614272467803,-0.7810891000062309,-0.743201747365947,-0.6493125284070582,0.14493201252620966,0.11044585240561655,-0.7906333732591849,-0.4817345346947266,-0.22439119703828733,-0.8427544157532576,-0.7182044925683893,-0.7468340721242969,-0.6865333118093011,-0.7026692437893822,-0.6259619929217548,-0.48355501907142096,-0.5373335727587457,0.03733852609616661,-0.8395854030275196,train,5.719960278053625,1
17,0.29383735933901467,0.3063982932092092,0.05706555849801162,-0.024518469220911956,-0.009966374496168122,0.26733803628304115,0.25474632187081303,-0.8155429972756681,-0.8131226193224989,0.061135711974345974,0.05198653003404169,-0.2471735473318331,-0.38126188489602675,-0.7834045445963973,-0.7494697091645479,-0.6464723561311109,0.16715721047543372,0.13387264190840786,-0.7798589116973916,-0.4688726260846372,-0.21892113666309865,-0.8509776200722259,-0.7214707271547605,-0.7496833288689512,-0.6845245304489664,-0.6866890844175466,-0.6142016142564304,-0.47906701697798393,-0.5259667890291431,0.05191765454726205,-0.8475536432303052,train,6.077457795431976,1
18,0.3126788615100977,0.31852402423983434,0.05379930987602345,-0.026222560437137964,-0.002546257744278059,0.28415871703182344,0.2644848443605561,-0.8121664721433489,-0.8083545020408274,0.07745339015928429,0.06478723487980775,-0.2450688659021023,-0.38224165623085055,-0.7780858641614248,-0.7468877070577166,-0.6421662948175522,0.18759221535681622,0.14043217380954726,-0.7742776480094775,-0.45916978614935844,-0.2094683637055973,-0.8569261332737589,-0.7320439678048185,-0.743866491917257,-0.6839389912156901,-0.6744922778255378,-0.6079463795048594,-0.4744899158217326,-0.5137382806439594,0.058383459289091055,-0.8461057458012416,train,6.434955312810328,1
19,0.3276806599462057,0.33152232321970426,0.05840406654090634,-0.014368646132241127,0.009595977824842776,0.29768449916700024,0.276333766882884,-0.8124606106981828,-0.8122904998427559,0.10517576716627694,0.09308852986571994,-0.24967283012246239,-0.3882686702576674,-0.7834330764550838,-0.7475130605396145,-0.636583586868461,0.20318398333244328,0.15927486228131799,-0.7636350889896311,-0.45673581506119854,-0.1998884979241136,-0.8589540520406627,-0.7277898196010519,-0.7456534931902394,-0.6861006629393858,-0.6624432504677917,-0.5990140942114814,-0.4671721131905864,-0.49659871228435665,0.06693607227976808,-0.8516421389552588,train,6.7924528301886795,1
20,0.34921261392559494,0.3436393490783241,0.050813758682319604,-0.013049956721717111,0.00932187911239235,0.3048104393860176,0.29287110967054375,-0.8087326066960496,-0.8022017549887723,0.12588706474344782,0.11127552113325173,-0.24653971331535718,-0.3931072415337634,-0.7836548408342541,-0.7448163132932064,-0.6399700498086746,0.22118031502837007,0.17629181422135054,-0.7673505996227975,-0.45095139891418323,-0.19363222019594,-0.8657199109281513,-0.7312954840099881,-0.7490128053311241,-0.6830097065430234,-0.6545081003141011,-0.5906188387423539,-0.467975903180455,-0.49029390199752493,0.07266205217846963,-0.8549512674072128,train,7.149950347567032,1
21,0.37026975126675743,0.3584073997863197,0.0541043640644161,-0.009921745971680225,0.017193468631616318,0.32248331252373486,0.3045556113538863,-0.801925103935873,-0.8024692937383594,0.14927415566736071,0.13201355044268692,-0.2472280646973451,-0.39881029631935694,-0.783073596712613,-0.7404948854751621,-0.6366725343753646,0.23628461745908377,0.19079625210465812,-0.7578373149419492,-0.44735069789130943,-0.183712853714052,-0.8703842872058147,-0.7349319392864406,-0.7550063253145151,-0.6878246392958112,-0.6439195343628296,-0.5869554893556437,-0.4606475886463681,-0.48228872366175574,0.07855138857130153,-0.8586602530483696,train,7.507447864945383,1
22,0.38687291941067115,0.36378697649940944,0.058218819319313594,-0.011860999324998601,0.021184866250937635,0.32496661148259415,0.3096653504438769,-0.7978265167793278,-0.8093241627235064,0.15611100281214726,0.14098600318854115,-0.24098431830800532,-0.404853753515009,-0.7875746698884791,-0.7480941865487502,-0.6378109909424337,0.24377335073612152,0.19203391520735297,-0.7568229529151181,-0.44275774939584944,-0.18051540798413834,-0.880244265725721,-0.7433792606467899,-0.7467659551617141,-0.6981581710681304,-0.6389125241472929,-0.5846263665372055,-0.4596000362806737,-0.47546021257964705,0.08229589658545403,-0.8588687021181016,train,7.864945382323734,1
23,0.4048109669100658,0.37203510048381544,0.057814250739405534,-0.015403042244284251,0.019719038618613308,0.33716250478416354,0.3219498401885431,-0.793122164351612,-0.810501259506304,0.1719052700441875,0.15709691474183557,-0.24407488785250536,-0.4148102351843991,-0.7915597835718559,-0.7487076503639306,-0.6390218368836762,0.25302439637422725,0.20742731722889007,-0.7560658457418573,-0.4441432727908001,-0.18485866809252427,-0.8871241891743572,-0.7490228908251486,-0.7546082540624431,-0.7006467231614202,-0.6386203474844084,-0.5825585185171095,-0.45892549031016105,-0.4707832582400564,0.09360262612713219,-0.8685780319355414,train,8.222442899702086,1
24,0.40257729254765123,0.369611727622625,0.060806245294290295,-0.012446322078669941,0.017565322773837252,0.34159552403125826,0.3238348135169363,-0.7911356492915405,-0.810602184217492,0.17852286049565905,0.1606838398719876,-0.2530087440658525,-0.41607745010424624,-0.788464951536418,-0.7501323145765767,-0.6375768425044264,0.2547435649784898,0.20716944024076317,-0.7480258130055513,-0.44048515080274897,-0.17337525508862003,-0.8911437387744531,-0.7455606112658895,-0.756240472499205,-0.705242620191467,-0.6396371296141248,-0.582664974552807,-0.46049452721834916,-0.4574707023862674,0.09489819046703524,-0.8650838286722349,train,8.579940417080438,1
25,0.4144578601296958,0.37009220615219957,0.05762526326773168,-0.018191339182887845,0.017495100770318378,0.3455877402001597,0.32096010652684015,-0.776390839707741,-0.8019073851190692,0.18122714869825604,0.16314565879821047,-0.24410014868925567,-0.4198490258592184,-0.7815284184808067,-0.744255102304766,-0.6292810317455177,0.25614353621075736,0.21147240899395692,-0.7450094093926736,-0.434688620878513,-0.17266806755741035,-0.8851471818198066,-0.7485843133884014,-0.7578690275367623,-0.6982836208484198,-0.634192642792387,-0.5821220381414278,-0.46141541582198664,-0.4625779951272723,0.09759869853558395,-0.8576790302432323,train,8.937437934458789,1
26,0.41632657075479257,0.3588898918528279,0.07109047309931107,-0.028248557771425202,0.018179041338592314,0.3408252527887833,0.30944981996206355,-0.7679447806395636,-0.8032715944764213,0.1723556723930166,0.15567309116615224,-0.2355448103402145,-0.4198016125222295,-0.7725764093728604,-0.7439546768234244,-0.6192686918749092,0.24937148167052645,0.19625244355617283,-0.7324227205603323,-0.4243831251127782,-0.17783767083875832,-0.876502182165993,-0.7439791875732757,-0.7503161043616602,-0.7077472512835343,-0.6404034067010631,-0.5900061942086223,-0.46959811233066173,-0.4600439981592677,0.09534410738396354,-0.8490209789483896,train,9.29493545183714,1
27,0.41529194906989736,0.35831216110942415,0.07504375485822441,-0.03135837065738545,0.0167725890610698,0.3431601516219132,0.30272495691171575,-0.7662071810406985,-0.8053113551123152,0.17080070898790597,0.16040026547177094,-0.23291291562818872,-0.4217650052861036,-0.7667028389471116,-0.7366816209252492,-0.6130836257572527,0.24707582303348655,0.18956756800112579,-0.7340994094091855,-0.41766295858682245,-0.16783008737008928,-0.8730783918937081,-0.7410812080360754,-0.7496759325804321,-0.708853814206615,-0.6457064892075174,-0.5929931630812519,-0.46788246276708356,-0.4591110236963547,0.097127714893847,-0.8458045748391099,train,9.652432969215493,1
28,0.4129711348762273,0.3546308755601631,0.07623195627347472,-0.03653218265263393,0.013682670591368386,0.3380449766088651,0.3002806397912653,-0.7619805258873771,-0.801495999165527,0.1674557070226669,0.15488583074483295,-0.2269281563801003,-0.4244733942179307,-0.7698356598427131,-0.7384337681393187,-0.6135483968600842,0.23993047633430611,0.18503504460150344,-0.732144183028292,-0.41717975631398396,-0.1702645226940388,-0.8715937348279427,-0.7362139660515241,-0.7516846912914009,-0.7099515192653398,-0.6497584187567172,-0.5968688518105361,-0.47135122491534365,-0.45393762979687596,0.09645908329330666,-0.8442334771423067,train,10.009930486593843,1
29,0.40223091548863704,0.34611646213941366,0.06988883686792233,-0.040479850319079816,0.006663027815415522,0.3372631663541579,0.29749965180326754,-0.7553167220440565,-0.7893923141509617,0.15969013999964007,0.14320991829529833,-0.22120953422052758,-0.4173788683729874,-0.7618685429542679,-0.7339269582563683,-0.6056298997569016,0.24055320090416651,0.17389314030398312,-0.727561016624734,-0.4133079010450936,-0.15922465399148789,-0.866317508915684,-0.7297881498690544,-0.7418972786464562,-0.6978313946944945,-0.6418320284199993,-0.5907859863261418,-0.465336508777221,-0.44698985401435876,0.09721329167752113,-0.8326044939071521,train,10.367428003972195,1
30,0.4164986847086951,0.35162008403045203,0.06574903246662993,-0.03859546927231605,0.006745450394858896,0.34163947793692806,0.31011798976203486,-0.7446526036662129,-0.7875977076822787,0.17251096749514858,0.15122384785756518,-0.22179564443574817,-0.42070087015501445,-0.7678133881956763,-0.7352820801200104,-0.6062759992759285,0.24739422268637676,0.18372215058806207,-0.7246069642625587,-0.4104944719545874,-0.16152420658291236,-0.8722130863174021,-0.732025890517586,-0.7410806931810558,-0.6990019868499489,-0.6373061337509692,-0.5853626350089346,-0.4616694236831743,-0.4439937270097585,0.10201816275436015,-0.8399431622838058,train,10.724925521350547,1
31,0.4166843542248133,0.3515792469220301,0.06336338338459682,-0.04106155917338408,0.0039942580619359465,0.346422012490747,0.3051791820961398,-0.7425075330653231,-0.7812653496156868,0.17277970172895288,0.15825117358427074,-0.2229208826899876,-0.4236427209037716,-0.7593202978764662,-0.7256902782492817,-0.6007986092868497,0.24499362390819437,0.1785947092660521,-0.7240824391712458,-0.4142404848289071,-0.15886524564269924,-0.8587130540562721,-0.7266041770479936,-0.7341354891492959,-0.6877946218349968,-0.6314337469911497,-0.5825263246357759,-0.4557479574848874,-0.44469018343936506,0.10502314282175959,-0.83314608116951,train,11.082423038728898,1
32,0.42644024607578457,0.3569517999094624,0.07166759904743551,-0.04049280348056114,0.002989487393220157,0.3515548300736573,0.3100203949092204,-0.7526938139546514,-0.8013929690020168,0.1789590063037784,0.171244339464888,-0.2294520403266449,-0.4348514477607155,-0.7763328743449074,-0.7308759539310314,-0.6147758215858538,0.245813772959079,0.18786314589813102,-0.7320155611843552,-0.4205070378745026,-0.1655886608127442,-0.8717000394060427,-0.734955530904182,-0.7486813758467513,-0.7006657041841282,-0.6467421928909464,-0.5865723942294513,-0.45931917682662327,-0.4552584090158598,0.10872396732518017,-0.8556596018575162,train,11.43992055610725,1
33,0.4242317929533613,0.351609184810084,0.06646913949622947,-0.04597741475695742,-0.004440110174179699,0.3474800425018685,0.31416234521173514,-0.7565126804160477,-0.7994466920299529,0.17532007821078774,0.16291371018722922,-0.22715227784862435,-0.4381845063253893,-0.7785415553038327,-0.7340112710208389,-0.6186082117725158,0.25058032490785753,0.18302123605712778,-0.7357185833482706,-0.42398099866157657,-0.16273727660646395,-0.878169767113277,-0.7350831254738219,-0.7511520986853829,-0.7049941884640751,-0.6494392370523824,-0.5889038735946626,-0.46549346655358637,-0.44940761056300993,0.1074697164527372,-0.8579633479276393,train,11.797418073485602,1
34,0.42058750723190824,0.35065342374760505,0.0579141271007534,-0.0429179911361082,-0.004030402643206379,0.3457816791038393,0.32215478027014344,-0.7502419246802801,-0.7945246511231305,0.18183730415037666,0.16580710998572476,-0.23453919764105696,-0.43487511166981824,-0.7803289765142959,-0.7388026990747418,-0.6188285251957959,0.2504185978517798,0.18786982000932856,-0.7378388647610461,-0.4282850897667162,-0.1623388383609783,-0.8800255667090471,-0.7355152802693488,-0.7488659159259538,-0.701750358853799,-0.6498073114366949,-0.5820984521202912,-0.4624607307778298,-0.4464576669496636,0.10820681565064649,-0.8592417378680658,train,12.154915590863952,1
35,0.4137377117752204,0.3411906807752028,0.0568236124831113,-0.04408859081188081,-0.006513702371960278,0.3367670456112289,0.31703668564245713,-0.7448043334239753,-0.7837071848709497,0.1769057596486163,0.16320055561631164,-0.236021774042592,-0.4295766014863628,-0.7646491660960704,-0.7367359700653687,-0.6131923205712053,0.24162222121900137,0.1860564574045001,-0.735530494792633,-0.42831871541711664,-0.16100987524381372,-0.8670169642652603,-0.731979545500788,-0.740875242863644,-0.6958265348034176,-0.6412126136940699,-0.5835579782710711,-0.46303859518905566,-0.45207186016844847,0.0996713919347218,-0.8446987432004844,train,12.512413108242304,1
36,0.4210312357192971,0.34508142697044425,0.057720858453697815,-0.03933421903773841,-0.006236099065388811,0.33601945507799813,0.31964250014868434,-0.7510843351432008,-0.7940643133559813,0.17638705385516049,0.16438502318397905,-0.23710025452523784,-0.4307673003120893,-0.7759042969763879,-0.7423146298690345,-0.6189740189144082,0.24291818079426655,0.19216721808260517,-0.7375748932405534,-0.4335877749902679,-0.16612744033988575,-0.8718641512214284,-0.7345557048261657,-0.7386438033718644,-0.7048939192727912,-0.636287697104926,-0.5830738352755415,-0.46595199679342514,-0.44822236620593015,0.10144440451613065,-0.8491770010325912,train,12.869910625620657,1
37,0.4301676305622782,0.35708452604329105,0.06459146004861979,-0.032677253654726554,0.0010374792700552637,0.34044597282498595,0.3199591362905462,-0.7588617676883737,-0.792373312776932,0.1783183807649826,0.17308930154027155,-0.23072944320298963,-0.42556823232505175,-0.777495888523229,-0.7356592957447823,-0.6222241277081982,0.247460739265824,0.18927051507016224,-0.7415508346438368,-0.4381124964074834,-0.17330942006888073,-0.8656622132736249,-0.7366287136650735,-0.7238922367705906,-0.6992449110757288,-0.6293527360575508,-0.5791098852646527,-0.46987329105647047,-0.4563513149784184,0.11191839753276245,-0.8492624828506531,train,13.227408142999007,1
38,0.43694560181241765,0.3614522057772282,0.06895189224859125,-0.029626495666105007,0.005624872316617048,0.3390462442786646,0.32084798268999637,-0.7592504845843936,-0.7935953254416972,0.1797528083459153,0.1701115825425207,-0.22849417166688896,-0.4217387352609407,-0.7824485712362136,-0.7331418190560267,-0.6191342058085851,0.24794176981767932,0.1863295149985909,-0.7387034184014324,-0.43859803615506254,-0.17904303606988387,-0.8630142605860752,-0.7330026169362176,-0.7203353774515593,-0.6962068180754675,-0.6284293606038258,-0.5794061493414843,-0.4689085962426125,-0.4603567133206308,0.11782551616656556,-0.8528149251812874,train,13.584905660377359,1
39,0.42870119919923816,0.36328135328552164,0.0740657709043704,-0.02654162127429971,0.010129097286938803,0.3425120155160132,0.31672805485799316,-0.7713353085479829,-0.8029530584925034,0.1688713889043346,0.1636474281083016,-0.2280182024561539,-0.41693172129023465,-0.787901716411739,-0.7338744137156973,-0.6297968844686086,0.24660596622929912,0.17797383301824515,-0.7459616687398297,-0.44227772282671407,-0.1783110994433898,-0.8641639520042661,-0.7350726641828156,-0.7230513385229141,-0.702894577144636,-0.634446313243439,-0.5805436491668192,-0.4690607208478321,-0.460042198403949,0.1158447717482125,-0.8626313687877526,train,13.942403177755711,1
40,0.42137435602521983,0.36165125490695166,0.07005249761665465,-0.018760571240773363,0.011428656939334987,0.34275574893810934,0.318203514173125,-0.7660123985119429,-0.7947700367777477,0.16988090189741947,0.16251670336791377,-0.22713939771069463,-0.40944281837534285,-0.7823521476436933,-0.7283111330209829,-0.618742023448892,0.24811282268555754,0.17684063704616637,-0.736102146985773,-0.439844855755521,-0.17156397228919254,-0.8528366244193494,-0.7225055837685148,-0.7167593986390145,-0.6864169231199011,-0.623018882855144,-0.5756149374978022,-0.45884990910980183,-0.45593150498150903,0.11431087602761097,-0.8573101113800767,train,14.299900695134063,1
41,0.41094996249302734,0.35188165264568466,0.07205949995911493,-0.016740625249154185,0.015204259403550469,0.33485806284252134,0.3102220477555965,-0.7662694182562432,-0.7942815137977858,0.15738168649698822,0.15113113810902606,-0.2239475638355765,-0.4004314417068705,-0.7755984860646747,-0.7321643652656935,-0.6150565968137982,0.24423107345912967,0.16783936046696774,-0.7325967305907859,-0.4316658892529095,-0.17141377306613756,-0.8491185613234405,-0.7206402715786633,-0.707302531728137,-0.6891651661536407,-0.6180526521169423,-0.5724356577896745,-0.45772426715636505,-0.4511713208865573,0.10481475246902752,-0.8493873422199911,train,14.657398212512414,1
42,0.40515894702921473,0.35514316371461113,0.08299914309554993,-0.01100272491897232,0.021826263252572885,0.3383134702009026,0.30948523549908546,-0.7677526314355202,-0.7885787461442909,0.1628936927313173,0.15796681672424007,-0.21890270518417743,-0.39330420487591633,-0.762069940673651,-0.7321206538422006,-0.6069152071132861,0.24910937772533878,0.17241216051630093,-0.7234728531858278,-0.4219107865259634,-0.1640469646714801,-0.8441987954669047,-0.7133077370778336,-0.7109499830284567,-0.6896315415492307,-0.611223304351093,-0.5703029763445766,-0.4576164415747412,-0.4519595420432873,0.1007897272866364,-0.8422273841115216,train,15.014895729890766,1
