,AFDR,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWBL,AWBR,BAGL,BAGR,CEPDL,CEPDR,DB1,DB2,OLQDR,OLQVR,RIBL,RIBR,RID,RIFR,RIML,RIMR,RIVL,RIVR,RMDVL,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,VD2,train_test_label,time_in_seconds,tau
0,-0.2205879151797743,-0.44084152047573877,-0.43201249296346295,-0.039735518569644246,-0.2024906814902016,-0.2036115976072916,-0.5075464276002999,-0.5519066395308956,-0.06939152547077607,-0.05769848463467536,-0.5245855625302741,-0.3425108694181266,-0.11589033041087812,-0.20847244952051833,-0.16441292136523916,-0.1003866816907884,-0.07718169586740466,-0.1065366975726253,-0.1828858299768475,-0.1744920795800492,-0.2835301812700685,-0.10334724257268794,-0.2175671572868636,-0.40810231536381136,0.039061586924117264,-0.05301477488418421,-0.05607242327838574,0.17459937199394568,-0.5041890141411414,-0.5004160567476046,-0.37286218353187817,-0.4022858496327029,-0.09227685304634023,-0.018715910199959107,-0.043770479373854615,-0.18265604350551784,-0.07735917475568074,-0.3483837013394059,-0.47665025729484223,-0.3558040061450136,-0.42189564590535156,-0.255029272910135,-0.29315647405494333,-0.32396007595507187,-0.3180915079254685,-0.2636862718868317,-0.1299897960543854,-0.05135766756111605,train,0.0,1
1,-0.264039072202404,-0.6483049666910001,-0.625467892045836,-0.019385710780877558,-0.25972173366669954,-0.24138931485578272,-0.7393280663798085,-0.7315907012782431,0.019211247316380853,0.014884666896445936,-0.6760899136688907,-0.5029940053325848,-0.13937479399959524,-0.2143087541118999,-0.219248210929178,-0.11137507442515801,-0.09274631982117215,-0.16118278385306578,-0.25142154291076235,-0.22881771842015125,-0.35542612618669334,-0.10541060088729057,-0.2737178252450003,-0.4841369895533083,0.12214302860108309,0.024099531019906695,-0.04096219328818115,0.2499619996715314,-0.6894802651337715,-0.6654383664829311,-0.44397969194299725,-0.505627042846617,-0.07804801200910538,0.09749172047740937,0.023988942213637593,-0.14207429288568535,0.004301821687163837,-0.42045590918711706,-0.5762633822547596,-0.41327410766773703,-0.5206892584274441,-0.3410228745573874,-0.44910106852021964,-0.38841947690560974,-0.40682258225610135,-0.33890890372467886,-0.12511466014081243,-0.04697193156901528,train,0.6120556414219475,1
2,-0.2897469638953805,-0.760511663810836,-0.7286138358807972,-0.007472608882865356,-0.29203417164299206,-0.26509033355657735,-0.8627990801358425,-0.8198831876179057,0.06978681088223773,0.060686400434814075,-0.7548599538308369,-0.5927885554747616,-0.14666900618672757,-0.2106751358932852,-0.2595803416079349,-0.12544794693001754,-0.10845514572921866,-0.18953702816087215,-0.2889053727488797,-0.27647911810912773,-0.3883673199937575,-0.09743794400726609,-0.3266768346504739,-0.5213323471560805,0.16533398156413656,0.07067374791308434,-0.04093825357369698,0.28892177697633403,-0.7901745819265511,-0.7568724372901162,-0.4795183619664337,-0.5679454700518274,-0.06781142504454016,0.1536963288097518,0.058424542929585016,-0.11163116725105446,0.056007060862347524,-0.46364316371035463,-0.6251584635436801,-0.4395429257262101,-0.5830081444126132,-0.4018513785710633,-0.5269441441431721,-0.4159001824497423,-0.46375643102243197,-0.37361202474647437,-0.12127327709963086,-0.05055010683873777,train,1.224111282843895,1
3,-0.30789645760796547,-0.8174809597708556,-0.7743995244580294,0.0041682818021098605,-0.3076074424371968,-0.282334378095878,-0.9481036974563796,-0.8655840625500357,0.08212604235943996,0.09169672729407607,-0.8040337652752887,-0.6497635110236977,-0.15897694817997626,-0.22265989392041088,-0.26850402529491185,-0.13795460303837692,-0.11094267420726862,-0.19272383346700472,-0.304631884947439,-0.3017713098959846,-0.4236485053328912,-0.10822996168523902,-0.3456423907228906,-0.5390133832110119,0.19609551220106766,0.10711006573057874,-0.05117601613074021,0.3213875501315369,-0.8366598109330532,-0.8163874847477314,-0.49435361871518,-0.61125854300966,-0.06477416999408019,0.17883746148905164,0.07817673752113205,-0.1068211434432565,0.08456948994540325,-0.4940535693056231,-0.671340809155957,-0.45194643783714117,-0.6141201487493892,-0.4621576056820611,-0.5736307661669854,-0.4417269691507746,-0.5166614130316073,-0.4013953011302569,-0.13230071572961333,-0.05484296362331245,train,1.8361669242658423,1
4,-0.30459910226191145,-0.8637798487245913,-0.8089085429121358,0.008384824171272523,-0.2998519730034123,-0.28702354550193,-0.9713102326073455,-0.8995183362152062,0.11761427853772868,0.1099720631561261,-0.8305592480460577,-0.6859816524828815,-0.1586101654888401,-0.2256412323969333,-0.2890931792003576,-0.1430654671578113,-0.12777042964414553,-0.2023940457298283,-0.3331056210488937,-0.31748693516152493,-0.42756226083546733,-0.0959659577192858,-0.3765674690424638,-0.5424836976288141,0.21923643182653643,0.1197868962422291,-0.048905639838926866,0.3367166585613694,-0.8748476551130248,-0.8457012013475108,-0.5139205712749846,-0.6195565583403738,-0.0647633435130585,0.20432346019692957,0.09190971488233587,-0.0966573905926433,0.12082127158349071,-0.4966057443525781,-0.6685447993297093,-0.45677894142887887,-0.6204480934221277,-0.47688972224866955,-0.5889808618365345,-0.441840362116796,-0.5301343917752798,-0.401228155081533,-0.11527814482239819,-0.046805537017765346,train,2.44822256568779,1
5,-0.31297600657430613,-0.8964159954736435,-0.8305243117126623,0.014859925787158487,-0.3059221118291536,-0.2909599835965876,-1.0105135368810438,-0.9189628344688898,0.1337824917645892,0.13629803655768083,-0.849893224968987,-0.7110882324161315,-0.16136183350388972,-0.23623790530309813,-0.29190688363128275,-0.15074571068595516,-0.12697986238103798,-0.2041902742234254,-0.34261289448291105,-0.3245436677142901,-0.43784202056137445,-0.08779538479995029,-0.38353103390526727,-0.5391025247879132,0.23708369783971903,0.1447067222958462,-0.043404608696698606,0.3476222533970726,-0.8958845073354585,-0.8784031590442654,-0.5113034728811986,-0.6367313669109159,-0.06672643329692551,0.22291530512903437,0.10989668735420768,-0.08941274755162837,0.14246398923847992,-0.509815752099603,-0.6813286218831114,-0.46143804982169345,-0.6257703543624378,-0.4913969533137295,-0.6063976116716396,-0.4483222674653502,-0.544955495823445,-0.41003661660900265,-0.12011471543220534,-0.0446593719508954,train,3.060278207109737,1
6,-0.3082171673441692,-0.9083150068090744,-0.8408360646229798,0.011436016551181219,-0.30925974087646996,-0.3078643808547601,-1.0184493846816196,-0.9342732625559127,0.1418457511774134,0.14456331952512105,-0.8684019090620105,-0.7085192489906467,-0.16083257719495814,-0.22573249877989193,-0.3135681744168699,-0.15036779059850294,-0.11505109676074221,-0.20438093624943204,-0.3441991286255006,-0.31323442413304875,-0.4331516012594304,-0.08919243062312991,-0.3750172655443631,-0.5399077185851273,0.24216359870627477,0.15531919794562105,-0.033835217167010094,0.3510199354964858,-0.9104492625898863,-0.8542921456882338,-0.5176035121461722,-0.619907508854759,-0.07117045787518755,0.24207140795033386,0.11106425269819006,-0.08532636429879126,0.15608467603794596,-0.48423505424841334,-0.670271263125598,-0.4542110915708915,-0.6115540912965599,-0.48243662514488767,-0.6235874060738568,-0.4437440710427616,-0.5251581884788081,-0.4079178744646389,-0.11006939625104442,-0.05032699892085253,train,3.6723338485316845,1
7,-0.30801631836631876,-0.9168330098190266,-0.8494597100237132,0.01268608528901348,-0.32928821443292916,-0.31327527149747225,-1.0350305260302732,-0.9431117729355253,0.13580753272014548,0.11910345064346986,-0.8864191972236077,-0.7146304847436571,-0.1567808051450021,-0.22671361728576062,-0.3092354324536418,-0.151222058105901,-0.10309774512282603,-0.20045678732606273,-0.3434561926133413,-0.31566864698141617,-0.4446474382345642,-0.10570664000987615,-0.3846990596950594,-0.5529339661808055,0.23672832862848794,0.14632764073222743,-0.05827737825242859,0.3468970201321459,-0.9071164068196362,-0.8841470045069871,-0.5314417326223229,-0.6429904881013665,-0.08688397926563832,0.22404709741216502,0.09285362048502196,-0.08772569460631915,0.14995302427597434,-0.505927116694131,-0.6757802708776772,-0.46811329749876196,-0.631007081221279,-0.5060724689797939,-0.6380518777975378,-0.459221036473055,-0.5453672351239913,-0.43144957957359276,-0.10953943234311031,-0.05839911943548975,train,4.284389489953632,1
8,-0.31709356621033147,-0.9124671641221648,-0.8447922159069798,0.010266488314481612,-0.3298709762252711,-0.31068898085180524,-1.0365813298405622,-0.9335687959220182,0.13485336647107973,0.1208131677382007,-0.8886645847381576,-0.7159753524562189,-0.1575540371942611,-0.23084827036252992,-0.31057418347339266,-0.15673787685042956,-0.11135402287471233,-0.1888560585427959,-0.3400689489198183,-0.3228011249823168,-0.434892866815102,-0.09755523787645372,-0.38336211809907644,-0.5299689851380468,0.22958497046038953,0.15349328072008528,-0.05086286978739931,0.3473914566964267,-0.9161556577632485,-0.8927573097762267,-0.518369420126938,-0.6587263737065279,-0.09199027024703893,0.23311588653102314,0.10375819798376337,-0.0958576977073109,0.15323650984297532,-0.5232923446091,-0.6726604559972236,-0.4635511716551063,-0.6231969752447775,-0.501771127629441,-0.6329012210782302,-0.4491230029642813,-0.5361307046495133,-0.4341865208984945,-0.12506558202542414,-0.052578630987957814,train,4.89644513137558,1
9,-0.31750464341225304,-0.9160329769919592,-0.8548666261893987,0.0005651850650393309,-0.3304369839360208,-0.3035623878793766,-1.0309004900894314,-0.9437575127574563,0.1329066074041884,0.11665158341753115,-0.8853792759449062,-0.7234054111105347,-0.15438413963581976,-0.22242082249552028,-0.3068949353368244,-0.15694516845452613,-0.12227923684177644,-0.2083616342560303,-0.34668914487237557,-0.3349984196820899,-0.4367802425970412,-0.09967273206552904,-0.40890948804719845,-0.531616777510237,0.2342922329151035,0.14919578856599497,-0.057532085569628494,0.3462183078513587,-0.9284472829881785,-0.9122753288827298,-0.5300198358658595,-0.6584484837430034,-0.0899380205367831,0.22808488969394677,0.10372470876323173,-0.09175635511826505,0.15231113364377669,-0.5337934324772371,-0.688373782777292,-0.4781032017230298,-0.6314246504642431,-0.5118496498184703,-0.6379594091270505,-0.45549268879314764,-0.5488415127259373,-0.4453218313441684,-0.12371738771393491,-0.05432088805515068,train,5.508500772797527,1
