,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RID,RIFR,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
975,-0.8494810684174882,-0.7395852685008405,-0.35239508493589883,-0.3468828830298505,-0.41392970584793176,-0.9185200552150402,-0.9973228989839129,-0.04328650312008414,0.019728170113219923,-0.815500544159149,-0.7942965555380459,-0.17421424853904674,-0.386024060887315,-0.07268510367048643,-0.49645434824925705,-0.6798381167449811,-0.6662282297053536,-0.5844788228415445,-0.07470362720084729,-0.25362972239592396,-0.7639077914500918,-0.9162274601955026,-0.8957498112143177,-0.6178276975832431,-0.4948286974312922,0.0860509857905013,-0.07029732763151025,-0.0354481486557598,-0.043732285948359054,-0.3786859287484017,-0.5906003017275181,-0.6413755039683658,-0.862860718235258,-0.3520939836905415,-0.32591198719527736,-0.6357880613517218,-0.15282752231002,0.07088863406247739,train,335.6710232706407,1
976,-0.8556553991651982,-0.7483607539208706,-0.3648561719396649,-0.3493392982706912,-0.41256125926452614,-0.9223766567801516,-1.002151472446566,-0.04150774833668283,0.016385483348961366,-0.8221799329088819,-0.8016848906177751,-0.17748031065402012,-0.3817340152720944,-0.06788674664371194,-0.496367578296525,-0.6723680423632079,-0.664465589183724,-0.585434871917206,-0.06784690594304454,-0.2546947535642609,-0.7559895168896993,-0.917774536233189,-0.8983594154496491,-0.6204456469124767,-0.5021766935669807,0.09869509690692396,-0.06534554913367868,-0.028981695989822816,-0.04045922980058281,-0.37846065198977596,-0.5886320898836821,-0.6469636851594502,-0.867405353337573,-0.3442882070734876,-0.32725768752955214,-0.6462067220212846,-0.14724030892940876,0.07204575467649726,train,336.015301243226,1
977,-0.8602095929410402,-0.7543533292755175,-0.36242159094988763,-0.35181695811807256,-0.41150121641756465,-0.9235499179448915,-1.0059036749111183,-0.04218912458020155,0.024162428291845228,-0.8210705019135405,-0.8054699327329142,-0.17662195474576964,-0.38588259308778455,-0.06480535066228219,-0.49584420421795666,-0.6769866143461266,-0.6714047308523058,-0.5869630298272766,-0.06515270089528129,-0.2568509490971446,-0.7556760657300325,-0.9191809802284779,-0.9050741979546048,-0.6252486869581061,-0.5140999200049459,0.09964163678620602,-0.06741504533861906,-0.02070211284604241,-0.03884883257666345,-0.38191097827500314,-0.5904564434949411,-0.6520852748887221,-0.8815289769259639,-0.3497593746471361,-0.3331604731607666,-0.646762775007125,-0.14109765894267934,0.0727629890949659,train,336.35957921581127,1
978,-0.8648509065374185,-0.7616507924117483,-0.3742437310044055,-0.35272737790885367,-0.4093000191987676,-0.9309675279512506,-0.9984292833737207,-0.0517560342023478,0.01722309474245473,-0.8256382716240007,-0.8103271633006495,-0.18823580721726046,-0.3815994794579272,-0.06851587990229924,-0.49345035742149634,-0.6674770084626448,-0.6694144013161758,-0.587620341579942,-0.06505762825801804,-0.26295923666826493,-0.7575730069064799,-0.9210665730607996,-0.9001769845574605,-0.629788692387734,-0.5124960319511157,0.09837539770600373,-0.06756389418275349,-0.026267817804697044,-0.04340203404755734,-0.37936237121629784,-0.5973737159667362,-0.64871606107639,-0.8801538270094903,-0.34107111821070735,-0.32643934621217796,-0.6510685284549629,-0.13726101149315117,0.06866742918083829,train,336.70385718839657,1
979,-0.8779056207281388,-0.7753039565056788,-0.37580697256811113,-0.36013680623466615,-0.4206756860759376,-0.944739110319484,-1.0149975373292857,-0.03427434643305423,0.023031179202850194,-0.8354163272199913,-0.8251157634452362,-0.18406594242031174,-0.3888592175305626,-0.06610532945532056,-0.5024349418443159,-0.6695001758782125,-0.676869801245253,-0.5964174098018259,-0.055641978576479734,-0.2587319582203016,-0.7571777798423625,-0.9313668793520752,-0.9205185774380253,-0.6267978430000025,-0.523625365509241,0.11585347209202007,-0.050088636853976354,-0.015438441194502273,-0.04162779885102835,-0.3852786662670877,-0.5921148544941112,-0.6513250875448917,-0.8851168770305988,-0.35561254368317574,-0.3417328055305765,-0.6644458684557588,-0.13653770856959974,0.08031714285536282,train,337.0481351609818,1
980,-0.8747822258769375,-0.7900883325136724,-0.36330688247178733,-0.35878234935430886,-0.4200162803040295,-0.9516449947884643,-1.0273639333777749,-0.03135621562669151,0.03695181306415726,-0.8409243022515551,-0.8330974097098676,-0.17477778658929105,-0.38647897012992743,-0.04745196255575375,-0.5049736499315484,-0.6738736028313402,-0.6825463931600247,-0.5963721623446829,-0.042960773936421975,-0.25126894362885827,-0.7542633635023089,-0.9316209317104437,-0.9251181567955541,-0.6260259274244961,-0.5297581515815972,0.12724251861767355,-0.04374595711841378,0.00016224683533441753,-0.03154505889546713,-0.3901132387809896,-0.586271984853175,-0.6615836608757529,-0.887364428422009,-0.36286210955852516,-0.34695813554204535,-0.6628246228468664,-0.1315807809837659,0.08877725765604624,train,337.3924131335671,1
981,-0.8879791742300619,-0.8053113151340126,-0.3511473532250851,-0.36168252253175104,-0.4140398539974943,-0.9612688684551397,-1.036158462482508,-0.031439424203509134,0.044311546467939,-0.8450624384688492,-0.8372244658453956,-0.16580202086244047,-0.38229809007823823,-0.029742605571293906,-0.5068936739317862,-0.6690260440336232,-0.692228717110484,-0.5967622394545389,-0.02913630738916953,-0.23760289465870096,-0.7542903687052422,-0.943450820480049,-0.9234783668335914,-0.6272802374996642,-0.5339830997802677,0.12946606124405208,-0.04187086584767283,0.012049768741584282,-0.02485925157675735,-0.3934230946359848,-0.5864078495834157,-0.666663151926419,-0.8851541215275308,-0.36433568664402116,-0.352989254886943,-0.6533383154666235,-0.12470940527044642,0.09602216794191376,train,337.73669110615236,1
982,-0.9053586102655106,-0.817093771389843,-0.3373679157514544,-0.3729017884659125,-0.4200611642202886,-0.9684185780356148,-1.0394456779309948,-0.014316309592376134,0.056778279373870644,-0.8491094453708747,-0.8406888727583586,-0.16406602794071595,-0.3758903404825367,-0.0163407313802727,-0.515205275554124,-0.6665502338107042,-0.6908533233995818,-0.5914604633611178,-0.014747859448992817,-0.22565636616818013,-0.7480768491826957,-0.9488253904644844,-0.9282506682982251,-0.6217176898600991,-0.5297184033147406,0.14214683905340436,-0.023602324355719295,0.03001762203447475,-0.008676320492959522,-0.3857258143411389,-0.5802417409973595,-0.6570599599992708,-0.8714716219819041,-0.36198391094818977,-0.3610443059578776,-0.643995337063124,-0.11477029970557472,0.10792941125742209,train,338.08096907873767,1
983,-0.9170267798361952,-0.8337026309970105,-0.3435927913304378,-0.38362005852083253,-0.4197110990236218,-0.9886479356468705,-1.0546148073300048,-0.0008296165776309622,0.0793178197340288,-0.86541947760599,-0.8558677967089114,-0.16250471786488221,-0.3708461843108171,-0.003606267461857632,-0.5227967500255402,-0.6674065956166392,-0.6967187475952783,-0.5988012346042699,0.008998678039072366,-0.22054712919925945,-0.7453379139819809,-0.9628336455233516,-0.938791615092206,-0.6286740141565487,-0.5400996227984708,0.1644404756982687,-0.002298507511227399,0.05493481337210919,0.010102201700883717,-0.39170195542421843,-0.5709105427689015,-0.6640793510526447,-0.8725634798740908,-0.3657384043147396,-0.3684359555029594,-0.6482794474472162,-0.09872927864369081,0.12630613782356942,train,338.4252470513229,1
984,-0.9309170669957545,-0.8451598647489617,-0.3544828902709664,-0.39068129120408895,-0.4167455272503825,-0.998708038143915,-1.0682003975370418,0.014547252777814185,0.09497198698038273,-0.8717010975952613,-0.8658330269040853,-0.16014174937378556,-0.36597292210809906,0.002814108865065751,-0.5344789563126742,-0.6699688878180994,-0.6977823363214826,-0.606842941619594,0.03150180265923122,-0.22011192464500653,-0.7412568763763348,-0.9752787631457115,-0.955159300067147,-0.6390485376209767,-0.5488965287251413,0.18301895200812535,0.02007290036506157,0.08020464077677954,0.02951233030881123,-0.39659670212912834,-0.5553507986254975,-0.6716149127350567,-0.8761361791090362,-0.35992970560128706,-0.37608448753745183,-0.655442342172827,-0.0870643820592232,0.14025926532834188,train,338.7695250239082,1
985,-0.9349433545116819,-0.8534539974075219,-0.35529889127080494,-0.39942063199693323,-0.4193012999742809,-0.9997455745031251,-1.07184943792902,0.012347253797716978,0.09783807827584345,-0.8705525980833642,-0.8698686681291057,-0.15562616942079482,-0.37115889024248633,0.007617042235592841,-0.534551784679451,-0.6697680599881277,-0.7016437079915446,-0.6030551946408426,0.04000601528037154,-0.2203257831870995,-0.7336452711471537,-0.9778953682347026,-0.9572525391969133,-0.6469450826124921,-0.5572149307667031,0.18622547395166678,0.023632096344057635,0.09188604824123163,0.02982238214928007,-0.40340885441823804,-0.5502965423985064,-0.6777097853982913,-0.8794875505471415,-0.3620526589292883,-0.3880965413944196,-0.6516219207300074,-0.09370216996531139,0.14199649452763452,train,339.11380299649346,1
986,-0.9386636309781867,-0.8632634327254869,-0.3454851820876437,-0.40241021270317456,-0.41785984102394064,-1.0038302690427774,-1.0665988478542068,0.011188290426470543,0.10093996054564458,-0.8735966428741919,-0.8714876555210613,-0.15463518323051242,-0.3702749214122807,0.013575029866808919,-0.5373755392105091,-0.6673947229184932,-0.7008514383289206,-0.60373246665881,0.044778849114910035,-0.2153550709252254,-0.7316511425924648,-0.9786000763490553,-0.955676024840213,-0.6433136747073176,-0.5554724703516457,0.188931658057089,0.03051918900726347,0.09003837598404817,0.026207278071906925,-0.40401917779143015,-0.5567656838619707,-0.680083073632115,-0.8719585046001267,-0.370953608280162,-0.39364549127396853,-0.6529075694448366,-0.09246629778503443,0.14170998576473803,train,339.4580809690787,1
987,-0.9368356094931443,-0.8716729256491881,-0.35016640666597465,-0.40387093880931024,-0.41461605560543774,-1.014460867509414,-1.0808898755392702,0.015231596982504675,0.10699556349101558,-0.882439142299746,-0.8838420145779693,-0.15335519558335758,-0.370646798765007,0.019819081007902695,-0.5354085234615178,-0.6645420553227099,-0.7015167698668907,-0.6059176389137368,0.05499913193491657,-0.21699792862884726,-0.7289253861746965,-0.9795004353833545,-0.9569599510084407,-0.6464697041309972,-0.5641663790253298,0.20343635679844413,0.0384469104875739,0.10162366225934087,0.0320397184018259,-0.4126866796005425,-0.5487337716667509,-0.6843048736952331,-0.8706090006779901,-0.37106576247803846,-0.39798814023755436,-0.6637098269306047,-0.09131803205001023,0.15305947943055503,train,339.802358941664,1
988,-0.9427127520886488,-0.875574692283186,-0.35067621665859033,-0.4059189697547045,-0.412729466768772,-1.0117887214624015,-1.0766202123183701,0.017409938545530024,0.10837303362689027,-0.8807368083101386,-0.8832513378854767,-0.15854640454668373,-0.3677848250851333,0.0197101900934952,-0.5421849939132546,-0.6628618505706878,-0.6992199791938891,-0.6013827300688839,0.05692859279204837,-0.22337190863945086,-0.728239735730122,-0.9742463360347823,-0.9631602425502653,-0.6507453640130723,-0.5684104433191294,0.20909955689184306,0.05245761773327354,0.11230810593703715,0.036773644213282386,-0.4124462678575455,-0.5465803350441021,-0.6871316119394116,-0.8719432970966902,-0.3684552305812899,-0.4053071440958641,-0.6608193264114115,-0.08939999807569471,0.15517017245376163,train,340.14663691424926,1
989,-0.9511212251421565,-0.8856584086959582,-0.3515444439156935,-0.4064558499967362,-0.4197963995106071,-1.019375489900465,-1.0731372757797686,0.011392921329847316,0.09982536923234725,-0.8878303117022448,-0.8854635451422617,-0.16378350297235014,-0.371949492665378,0.00940853195048541,-0.5470840353699138,-0.6622292547118354,-0.7025836189172949,-0.6116710254513056,0.052204820331414215,-0.22239993276968312,-0.7248027411195113,-0.9780969338027101,-0.9671180532360947,-0.6536041608847158,-0.5682002320048402,0.20773194983475263,0.057679795195897526,0.10524433957153857,0.03274096160011272,-0.4159111151976242,-0.5551037954368746,-0.6877993540582437,-0.8729893364798942,-0.37473267719288983,-0.40833261855134984,-0.6710653725856788,-0.0922784495085835,0.1480234372662444,train,340.49091488683456,1
990,-0.960457929955042,-0.8952447774658603,-0.35773880739874275,-0.40637678653292175,-0.41410671741966265,-1.0230826579033836,-1.0789103177862598,0.0020290829885219464,0.10010482644281132,-0.8891144725148648,-0.8889315349049984,-0.16912144120325853,-0.37198540530148566,0.011944914745301988,-0.5479602349223196,-0.6607179044692294,-0.708031939891307,-0.610776865347098,0.051343694785867866,-0.2298595887478787,-0.7291012380178852,-0.982000135322076,-0.9690859409003563,-0.6632434506254904,-0.5788923868848501,0.21094117812981494,0.057202728100047645,0.1042111215852007,0.04192394833268398,-0.4171282411097591,-0.559293035589167,-0.6921892285476088,-0.8802006727885354,-0.3796517193566011,-0.41120534967818545,-0.6729604207523187,-0.09775236923735639,0.13884711399815086,train,340.8351928594198,1
991,-0.9589763270576508,-0.8957674388475348,-0.36237326206637793,-0.4089905596519693,-0.41678724988723226,-1.0219292444668453,-1.075142593171649,0.007145542648316822,0.09764517824455854,-0.888999822864986,-0.8845077830708235,-0.17636563314576456,-0.36962570815883805,0.009329097260353775,-0.5465365593046904,-0.659104142216657,-0.6981359145544427,-0.6090969572558217,0.04980428153499322,-0.2319528557742653,-0.7262759592009034,-0.975490079476271,-0.9687790752438724,-0.6602135493324719,-0.5725587951689607,0.21661514001416532,0.06284655374301043,0.10739595349314567,0.04772604387984544,-0.41140504624886254,-0.5590956337691956,-0.683595964794206,-0.878497250982257,-0.37492615842672405,-0.40601460958512514,-0.6801494574099758,-0.09085178067810865,0.13944514928174345,train,341.1794708320051,1
992,-0.9666231776150152,-0.8982358904039669,-0.36118594085599465,-0.40798567105875855,-0.4190288175428276,-1.0244593571129041,-1.0719309076970132,0.012422462336081852,0.09778756358849383,-0.8911200705120192,-0.8892642008584002,-0.17662031106864431,-0.36808849574128055,0.009107409808162104,-0.5465824611416723,-0.65212133468745,-0.6968693078845232,-0.6094163985001184,0.05058329161086356,-0.22391149543447217,-0.7214964768268396,-0.9819845934756174,-0.9665908132156881,-0.6595452553914324,-0.5731672263652994,0.21664408110528338,0.06743576435027113,0.11244048615259679,0.04313694031821347,-0.4136097703316194,-0.5605050370531612,-0.6851169239940917,-0.873989655919604,-0.36822510021375954,-0.40836561262606297,-0.6782125264169228,-0.08778662873800888,0.14456785409569312,train,341.52374880459035,1
993,-0.9687448636464434,-0.899873226094646,-0.3690382932303836,-0.4053870187153337,-0.4103733156937359,-1.0240653908614132,-1.0766742227221304,0.004473886100114205,0.09981094031174309,-0.8976147216847978,-0.8912188221918542,-0.1787410406860088,-0.36763683220833665,0.01142971402172524,-0.5500392285484456,-0.653985320124844,-0.7017486496745,-0.6150257530597791,0.04907832173193802,-0.22356801109401173,-0.7260145433100516,-0.9818970020046729,-0.9669722532222578,-0.6631194720034431,-0.5837638944975345,0.22744318687305176,0.07123689185630336,0.10864625209176561,0.039286258589374706,-0.42252400076343766,-0.5614264591724396,-0.6999204918903283,-0.8838512417326847,-0.38378196672440845,-0.41697954417746286,-0.6882987646883486,-0.0912850421054351,0.13720782407677418,train,341.86802677717566,1
994,-0.9738306425162839,-0.9066739643012367,-0.3751452889283035,-0.40550455058219775,-0.4166556213944087,-1.0253007059852917,-1.0815541398328827,0.0032421635874365223,0.09455951627160869,-0.8961475665486951,-0.8948233914927148,-0.18111370520561101,-0.3739930402563375,0.007348034304912432,-0.55196996357866,-0.649376672579923,-0.6976636852681577,-0.6141735389311018,0.05248413798926774,-0.23046816630955191,-0.7203960296822072,-0.985736900147755,-0.9678072156520211,-0.6711759534312118,-0.5887507311241307,0.23005820651982073,0.07678515439975284,0.10947609234913451,0.04323371390206668,-0.427151641525332,-0.556657982212987,-0.699117139208479,-0.8806952291746437,-0.38623878575774395,-0.42274030784521677,-0.6955070363232787,-0.09933147528454607,0.1332757168572059,train,342.2123047497609,1
995,-0.9782648303046717,-0.9118920263691926,-0.37067116806683537,-0.4050256741186343,-0.41083249325252963,-1.0252262620976011,-1.081675950265912,0.005743627848527166,0.09465263991636119,-0.8999434140632823,-0.8989690361742089,-0.18308804528141606,-0.3720682921623264,0.007510395599869851,-0.5565354027339912,-0.6503386321215888,-0.7002982525411392,-0.6165524032101102,0.05227240445961023,-0.23233759467753962,-0.7224813354369298,-0.9851096085897555,-0.9684529911261937,-0.6732128687681932,-0.5928248084746941,0.2352818415185236,0.08268456045782743,0.11432185775675678,0.04602910717677364,-0.4256283933920215,-0.5610290183164274,-0.7060227226858773,-0.8840471411287187,-0.387680460040996,-0.42706155997073847,-0.6961588574567219,-0.09768914429381927,0.13511187689269494,train,342.5565827223462,1
996,-0.9764661953030805,-0.9208442187320514,-0.3693499812567347,-0.4024574771008301,-0.4140395920390909,-1.0308724527801618,-1.0792706842389896,0.0017326155104486068,0.09058127369238567,-0.9018418142754341,-0.9050389639413676,-0.1833024292470073,-0.37015907888228555,0.007924336498679713,-0.55654923503629,-0.6419268872644801,-0.7056338999189778,-0.6218945675347257,0.053117623732764185,-0.23206950142828245,-0.7218740886299997,-0.984801219336289,-0.9628655049076783,-0.6768853870954832,-0.5935031322006672,0.23378369966229706,0.0877593013636048,0.1133255614618104,0.04218762915006408,-0.43109408260723564,-0.5621611089361984,-0.707180885463905,-0.8802596052590712,-0.38801736265918463,-0.43007057561676065,-0.6979489545659074,-0.09939721191479992,0.13588776945778225,train,342.90086069493145,1
997,-0.9801053580012306,-0.9188333951227907,-0.3742453375055632,-0.4051720129678171,-0.4116657007310302,-1.0253757786297566,-1.077207826392861,0.003053951857698259,0.09040505641906493,-0.9007609742893279,-0.9018548043231798,-0.1872146313000928,-0.36859498975854327,0.006748513846324716,-0.5575653896336403,-0.6385935907075351,-0.6982125412737442,-0.6128250863125719,0.05311887941961849,-0.2353928580785112,-0.7175552856210123,-0.9806462704846524,-0.9652991702748361,-0.6776470337105642,-0.5960631520888425,0.2378713886471054,0.09507555875750676,0.1158772658338066,0.04812701651017276,-0.4306483769945034,-0.5563165809237249,-0.7048320954610917,-0.8747923556360032,-0.3867989177217688,-0.4364492989609339,-0.6981122408714346,-0.10271792778843612,0.13103565266353445,train,343.24513866751676,1
998,-0.9754650874294879,-0.9232489528537745,-0.36612662527788936,-0.40679065736134706,-0.40422128871516827,-1.025264026585662,-1.0815572563830695,0.01726351173986329,0.09911323774245895,-0.9005373608914466,-0.9061028897842565,-0.1821626146863689,-0.36689155427041903,0.016271311721719972,-0.5603112938366221,-0.6321295947751143,-0.6931153036831884,-0.6109115031218997,0.0636444957206602,-0.2337607616181274,-0.7104062094681722,-0.9754433836294452,-0.9598908465210394,-0.678508978936989,-0.5980946293884973,0.25394678818881367,0.1056217267444716,0.13731686996600273,0.062342305116761115,-0.431671055599746,-0.5461768783898124,-0.7048301971925517,-0.8697218153975385,-0.3781863002332003,-0.4409138935026492,-0.6947066571608166,-0.09750322158926929,0.14596224206049146,train,343.589416640102,1
999,-0.9817099087284841,-0.9216701850200522,-0.36604186646083703,-0.40989602906214057,-0.4041210216018028,-1.0243136619756135,-1.084123907286737,0.025593553143695352,0.1069882655905261,-0.9060353200060316,-0.9092263229921336,-0.18070403097962245,-0.370392306427319,0.013587956488484737,-0.5630415608582633,-0.6356838346088292,-0.6883562656243221,-0.611186946710565,0.06831212626762628,-0.22955614295571244,-0.7027929684213912,-0.9803264147300096,-0.9598260743895791,-0.6782013382095196,-0.6008445567803123,0.26013818052732823,0.11276819216049669,0.14709525166452536,0.06559352910817393,-0.4313381134892075,-0.5371094529718643,-0.7036336222615707,-0.8699859004938612,-0.3761044162387073,-0.4463612482876037,-0.6992246977958961,-0.09798846392201496,0.15348061282891545,train,343.93369461268725,1
1000,-0.9933129577220705,-0.9441291365659648,-0.36439287053189784,-0.4088243619886282,-0.41030167858640054,-1.0361971479113743,-1.0923272665753427,0.018056848977307915,0.09775335757074255,-0.9173403001864937,-0.9137962384963225,-0.17961316479397704,-0.3686040723878943,0.013655289388678549,-0.5713953891186829,-0.6360574226705655,-0.6910717514137917,-0.6132370193432797,0.07081649388013853,-0.22957530936749623,-0.6997501862576326,-0.9857636381085906,-0.9641626166182606,-0.6878276041805499,-0.5968952978322846,0.26297400180505276,0.11534142406661044,0.14221494112952882,0.0692577644599783,-0.4339395636757148,-0.5427784289478718,-0.7033894869252361,-0.8655461939089328,-0.3749508916200362,-0.4469941034938162,-0.7027946088770402,-0.09955157355966048,0.14738241839046745,train,344.27797258527255,1
1001,-0.9994419820889432,-0.9540337969363074,-0.3740905030450129,-0.4105270368843799,-0.419052847456997,-1.0494812429762168,-1.1011782207689975,0.008807521284420222,0.09594320061661044,-0.9265785942958613,-0.9148905572660329,-0.18560580733095433,-0.3711003919047111,0.013905915080394043,-0.5734811250034353,-0.6362534171922499,-0.6955635935643764,-0.616486366531207,0.07277926990651554,-0.23253212671336412,-0.7009759486239782,-0.993297724420701,-0.9706444783575282,-0.6947677898726066,-0.6022339864774031,0.26858878629721533,0.12059429951370257,0.1388145591917277,0.06666248443108824,-0.43939345647629097,-0.5455199756872098,-0.7048678963962721,-0.8703848207319097,-0.38094033529264415,-0.4468836163283858,-0.7108223750409988,-0.09528678349875846,0.14707031835358908,train,344.6222505578578,1
1002,-1.0031899732516902,-0.9560197358108291,-0.3701816937342415,-0.4109382088441781,-0.42355764066385704,-1.047487683234789,-1.0931627036825338,0.006953337792726388,0.08851730705042332,-0.9236594897202555,-0.9122459209059848,-0.18808286768136895,-0.3694371454433206,0.00806846268523645,-0.5772865842515961,-0.6377192743359505,-0.6977134822252432,-0.6120927565853015,0.0694072602046217,-0.23749012742621814,-0.7025786552413499,-0.9894353127196094,-0.9725541369910021,-0.6947880386916733,-0.595385193063795,0.2591122671704752,0.12235628689663999,0.13479060412512062,0.06637700880987268,-0.43445218226064675,-0.5479998153723102,-0.7013901522122109,-0.8642253074903966,-0.37552103020431815,-0.44372293604535773,-0.7035053568582441,-0.09707284139513857,0.14126057730535874,train,344.9665285304431,1
1003,-1.010357278017708,-0.9670927195637493,-0.37205786895010157,-0.4082144883331384,-0.43397369452174117,-1.057089225639105,-1.099657744427417,0.0006837332005949215,0.08923850462985788,-0.9370240390419509,-0.9159200008426014,-0.19189504970192806,-0.3684423645634032,0.008978822185592455,-0.5792810851772991,-0.640953477077446,-0.6983446118146789,-0.6149233342053928,0.07061983153841789,-0.23597987599184822,-0.7018050953877369,-0.9953605889898177,-0.9782367344954397,-0.6967431389365379,-0.6040047742871182,0.2661134738629144,0.12552965950858805,0.12957765407319427,0.06468997880297137,-0.4300514212466749,-0.5560718621658725,-0.70456734959671,-0.8696811648577466,-0.3914352923816029,-0.449058502420176,-0.7105761365807663,-0.09552839372601378,0.14007272861567593,train,345.31080650302835,1
1004,-1.0098955579568276,-0.9730961350492113,-0.3705411528983522,-0.4102414652012435,-0.4295958053870208,-1.0602680583181812,-1.1094779437323314,0.001509979527950775,0.0871893455584915,-0.9390259051736878,-0.9172575900524638,-0.19109980419788208,-0.36823769309005994,0.010751669217930249,-0.5784658294764712,-0.6397666098170463,-0.6993154092959614,-0.6177504988594655,0.07407297215966552,-0.23833309880276207,-0.702288992518191,-0.9978568618059916,-0.9826512007801048,-0.6961084510892972,-0.6027887617889433,0.271014290571589,0.12157148964425443,0.13196711487932677,0.07609788160596498,-0.42951288252629327,-0.557774549471235,-0.7001227374487036,-0.8643989087391738,-0.3936680055757802,-0.4453901546793323,-0.7126252172205287,-0.0948890607936663,0.14064099573246386,train,345.65508447561365,1
1005,-1.0110500242057359,-0.9839617618798427,-0.3683948427918033,-0.4119496324854598,-0.43699823698196805,-1.0699098258316697,-1.10285859791826,-0.005242354500892915,0.08624108258388019,-0.9409126776202115,-0.9212521499013993,-0.19572064970966851,-0.3686537190015836,0.009651730815991716,-0.5786439862149853,-0.6375793397877341,-0.7054359553867623,-0.6229854037708513,0.07263091854438772,-0.2394477929754994,-0.705871681819001,-1.0008241816459367,-0.9854454718679523,-0.6981260548889286,-0.6032385571557324,0.2626041528555492,0.12579197391636285,0.12851713376628682,0.06984105328795118,-0.4272945465328324,-0.5675827698164457,-0.6994225929596067,-0.8630986155271838,-0.39686818196756235,-0.4423924899872921,-0.7117937453562379,-0.09307593299446447,0.14016648354742645,train,345.9993624481989,1
1006,-1.0097977960520077,-0.9847781166351811,-0.3721402404986363,-0.4113906089407104,-0.4387548370119625,-1.0762743635791867,-1.1062907958894637,-0.006925927297818213,0.09318366078690155,-0.9450181240387592,-0.9234032103440035,-0.19574977025772025,-0.37207219205568787,0.010989163091419757,-0.5775154920212913,-0.6357895722005233,-0.7092511792934734,-0.6319746175540846,0.07086294178615007,-0.23237482229529138,-0.7113425563564121,-1.005891163880082,-0.984372990171773,-0.7011286062645005,-0.6107149637532587,0.26555916527274065,0.12713745875419566,0.1319898708575003,0.06713355511922847,-0.43249750135466186,-0.5708830668806051,-0.7015287079447098,-0.8676379330681601,-0.40531994424916906,-0.44493270288719744,-0.7141031228235833,-0.09409373091018432,0.14223560482949954,train,346.3436404207842,1
1007,-1.0144233152821072,-0.9843389413988284,-0.37362018036555117,-0.4111893989697615,-0.4430122580010011,-1.0725733781260638,-1.1011373292865805,-0.0048190457847010065,0.08544417170928537,-0.9453867137016734,-0.9186370374094197,-0.19800365000814313,-0.37660615902138594,0.00312959302011942,-0.5756886220897619,-0.6302874088039406,-0.7050848477977825,-0.636488675919463,0.06714347888620889,-0.22886195365938267,-0.7114950901872297,-1.0095554281987031,-0.982110824493819,-0.7039331569179971,-0.60887467017634,0.2672531283789851,0.13044043292465748,0.12447300800483015,0.07048471216273039,-0.42909014770856724,-0.5732407874285163,-0.6942337786221604,-0.8657859794742645,-0.41244956685080303,-0.4456313976855012,-0.7156599864878271,-0.09245395196343198,0.13476265820594313,train,346.68791839336944,1
1008,-1.019959313834803,-0.9868244859385036,-0.3729649359464747,-0.4124541111443606,-0.43894902918994794,-1.0766159691882409,-1.0994437966726855,-0.011688169375999036,0.08184655696274251,-0.9452774844576157,-0.9190013229201395,-0.20027747884637256,-0.37762962852778237,0.004528760146359362,-0.5713298655793577,-0.6268728799588006,-0.7114672142684708,-0.6380084059139015,0.06450435254627801,-0.22624350474411903,-0.7181016323925782,-1.0137408244415131,-0.9788753271975597,-0.7051582751036696,-0.6101699523021326,0.2610130115001522,0.12031934588610996,0.11860054447643877,0.061646322115855495,-0.42744210311433944,-0.5841213578682996,-0.6927367362288909,-0.8687691077173529,-0.41050170431758903,-0.4431450239790179,-0.7106589299524986,-0.09546921270159474,0.13216976308926598,train,347.03219636595475,1
1009,-1.0228796637690452,-0.989847148133784,-0.362709407502175,-0.41594110782948385,-0.43668427358800266,-1.0780448661777982,-1.097602283473148,0.0019045795894781364,0.08821299260475202,-0.9450768250372523,-0.9233808400447827,-0.203064759370802,-0.36890981266475265,0.008897656392785253,-0.5754810205847178,-0.6237737585135863,-0.7136206113748329,-0.639353329378739,0.06669573459440334,-0.22483276092938187,-0.720532689989689,-1.0110263039418554,-0.9816749436382671,-0.7000559560264374,-0.6031934665178881,0.269496057909702,0.1350347811529863,0.1299130311026026,0.07636589781251521,-0.4245594702096525,-0.5808992735756469,-0.6854057919181665,-0.8591659979936953,-0.40709321826944356,-0.4456556755783895,-0.7050554748738266,-0.08784354434755393,0.13766770388071325,train,347.37647433854,1
