,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RID,RIFR,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.1494614187203498,-0.3295671652022153,0.5660650605112607,0.5793274022160206,-0.445487468597888,-0.8785065222486212,-0.9046778380642317,-0.4244180179612447,-0.0835815177749446,-0.9250737807648934,-0.7101733702840185,0.17701797380426854,0.39303073417549617,0.7587271585979206,-0.4802244754976762,-0.713195105570342,-0.43337363491514613,-0.10731742794864718,0.4472660626448184,0.20436333369291337,-0.5600153633613605,-0.9443792040298479,-0.9294101051522274,-0.4069418341327311,-0.18609163184831867,-0.7293502664566271,-0.028536793450705256,0.49258777440879986,-0.37310249070536494,-0.7964058613197345,-0.7205650729629728,-0.6411443576029263,-0.8546734080048589,0.6725785865271625,0.8449734024515805,-0.9016492108858953,0.60296569660016,-0.32217986353226735,train,3.4427797258527253,1
11,-0.21691435371831025,-0.2532812573629941,0.7063560017302455,0.754749950563768,-0.376719336903931,-0.9121175066846615,-0.9231225329482926,-0.5050695637705698,-0.08970047656546754,-0.9083995691722996,-0.7496742893728219,0.0203786102272685,0.4972836523654176,0.701030043312891,-0.4570875217344873,-0.6975059755730784,-0.5977988165020607,-0.06782864210905903,0.23306696190174447,0.34755998644269037,-0.5797316771074006,-0.9209829172738007,-0.9375548039380585,-0.4000867371303478,-0.1787810689145829,-0.7090896886221851,-0.09687716035876293,0.6655548212193336,-0.4184621668728874,-0.7666199696982655,-0.7106911465714185,-0.7646204577055031,-0.8618076787563452,0.6662011678883766,0.9293893351031528,-0.8986908881104643,0.6410491638342553,-0.44909470865147083,train,3.787057698437998,1
12,-0.22383425593156459,-0.2569043181196766,0.7497488155905228,0.7955212676153545,-0.4700998702028991,-0.9188887633242881,-0.9151122521864896,-0.6032900546609067,-0.09949149224696063,-0.9434626419457685,-0.7899086185691528,-0.03775762935559612,0.5444972278277653,0.6753965203391065,-0.4731582218969764,-0.7056920018904747,-0.5602014182906982,-0.09581709275645567,0.11765838064059642,0.23932957388571108,-0.5945412428840244,-0.9418863421593937,-0.9502882054480948,-0.471585434866191,-0.20864879581920648,-0.6701305116183414,-0.15714985429091954,0.5207248347799973,-0.43686335650970975,-0.749210218981097,-0.6614155004950151,-0.7061566827432286,-0.8842573323360444,0.770071506728836,0.8551091798177795,-0.9276757943610429,0.6366777418152081,-0.439284700386844,train,4.131335671023271,1
13,-0.21087066977958602,-0.26174586669281175,0.6183516689022179,0.7256010752788264,-0.4935419873697712,-0.9133486671969377,-0.8829808748583132,-0.5416444217167066,-0.14870200645761322,-0.9363639030457237,-0.7215421838748545,-0.0881912551417463,0.35643317118528484,0.6030966372140044,-0.5258794518487764,-0.6786871603760147,-0.6401147597226243,-0.11873561559589607,0.19815064751895983,-0.00445353180623087,-0.6137573541671628,-0.9302308725517415,-0.950311420620486,-0.4194754458126445,-0.26718975728897554,-0.6346780425646922,-0.007532166433084186,0.6630641814961882,-0.4261221122060458,-0.8512995564309995,-0.6394444356683839,-0.6684280428654645,-0.8768238901403058,0.6125518339958775,0.9880621465420489,-0.8863890251698582,0.5260287205550012,-0.3673604555356873,train,4.475613643608543,1
14,-0.2335656804209758,-0.22822689344701041,0.5403005883653804,0.6776104642706127,-0.5144683956147864,-0.8987955520913817,-0.9289931583952399,-0.5034075525794921,-0.22237944186473224,-0.8920366530746767,-0.6959088055608725,0.06764949391210018,0.4403207377557161,0.5803571511950621,-0.5588055878888243,-0.6706684727181453,-0.5346948258615304,-0.17645709808962307,0.07902542931767598,0.19706620090617677,-0.6868851678060166,-0.9298125398055731,-0.9731814279860256,-0.48351312302742533,-0.2975470699044742,-0.6593361541559459,0.0858702332746919,0.6286045715906159,-0.5228305380859259,-0.8455880019260489,-0.6199004970029002,-0.7013751216296331,-0.8378649005563127,0.7391656556126471,0.8721408122214716,-0.9150947588955736,0.5205660583903895,-0.37051806422512223,train,4.819891616193816,1
15,-0.22210954468109256,-0.2752893705309498,0.4508975261121806,0.8055647771278722,-0.41975790850125294,-0.9242211525195715,-0.9268110563129411,-0.5727409210028748,-0.18286435594621941,-0.8730456259464233,-0.5962200358188174,0.3348745751439579,0.3461533076059835,0.5044878493015089,-0.5197702905053099,-0.7264193823394398,-0.5694082148703201,-0.21498857769997182,0.24948325886554157,0.15623372330865193,-0.6606096515256176,-0.8974784093754591,-0.9582527668573654,-0.49606789546414687,-0.27704719065454175,-0.5367723166990397,0.04267108582152468,0.5941348527441688,-0.4646819853873492,-0.8374858071098276,-0.6321347007778222,-0.6549085170400648,-0.8461422080068538,0.8063309481521799,0.8254398628386932,-0.9851831509862539,0.4933375359793053,-0.48798843707876227,train,5.164169588779088,1
16,-0.21078301063019755,-0.211899696093091,0.38449000884141626,0.7315248841822641,-0.40296636214883685,-0.9001415519123599,-0.911638331263128,-0.5962226181084962,-0.24330315033829208,-0.91129921032004,-0.6942456708750919,0.4802104959221132,0.5330670033534601,0.5394337709919582,-0.5051069239783694,-0.7128785189171832,-0.5204225949469103,-0.2362838318913163,0.12301982648058796,0.1605424846724175,-0.695391587070957,-0.9608319790283391,-0.9743055838148682,-0.48645174467507135,-0.34258123040362787,-0.5697038296071005,0.011564803632630793,0.6820251096302401,-0.42667085183676257,-0.8923484374276798,-0.6909768516582732,-0.6235721144308004,-0.8275206568629132,0.6544474380670409,0.7993066630419601,-0.8720018904471738,0.4645515935661886,-0.3533559846128196,train,5.508447561364361,1
17,-0.2909086300669891,-0.17765654314314738,0.615922681960775,0.5618291790578174,-0.20351181014689768,-0.8800187540222003,-0.8960396842119772,-0.5141599650191986,-0.3010729074021191,-0.9261591552946309,-0.6938363380697743,0.3204856668985099,0.4451717398675359,0.5285330581916704,-0.6164364076765525,-0.751072437287576,-0.419230200498828,-0.30948972956402543,0.29465813440142985,0.03205115506684875,-0.7264100945620847,-0.9670609249369935,-0.9756785016704227,-0.47174020685946383,-0.33348905796285866,-0.5603313575135154,0.08631157039077886,0.7407759585365505,-0.4894695390807826,-0.8277495955963978,-0.5995579000090508,-0.6724524120465629,-0.8895368571023339,0.6020629162410784,0.801744582067015,-0.9139117708888403,0.4844650946513047,-0.29940930110796593,train,5.852725533949633,1
18,-0.19521173376482137,-0.2611526878503423,0.5197347905082832,0.700539515964081,-0.19873053180805744,-0.8914596918591877,-0.9265840431611083,-0.6370087943697286,-0.3093250124234239,-0.9213607930285638,-0.6348832580175772,0.2995391824041689,0.3969112420654468,0.5183336768770933,-0.5553750988731737,-0.7826677852728412,-0.530919316336262,-0.33334380934857266,0.24118998291511673,0.0991043465977901,-0.7233344448943619,-0.9435936108341574,-0.9861473854889842,-0.6708326255285116,-0.3531002340725553,-0.5366444409478042,0.04000009304183538,0.7416912788943462,-0.5177867077419188,-0.7967027431186705,-0.5608473479647127,-0.6302683226847204,-0.8703298543991667,0.786347402357594,0.7236007071998756,-0.9080926765762865,0.45794569821749764,-0.24207644222055658,train,6.197003506534906,1
19,-0.2186838046299845,-0.2608386773148008,0.4299754731504921,0.603205784624492,-0.03613640605410606,-0.9316372221717334,-0.8864253391115463,-0.7050741550995816,-0.2855806904170344,-0.9424102859445108,-0.6935195826299911,0.3265238168446227,0.47655015084876196,0.5149226019225269,-0.6141860619046711,-0.7240811637725371,-0.5650463307172215,-0.2745514915744429,0.11433034417272236,0.050373151694399265,-0.7670366576947811,-0.9482717578141615,-0.9990110122333573,-0.5771400010963663,-0.3847951096760256,-0.5365044606790298,0.11231007705468143,0.7602257490273392,-0.5093173252489417,-0.9189275260538772,-0.5641321220289102,-0.6475658299565636,-0.8748909367588669,0.6989566441037429,0.7640358910696885,-0.8828189540164699,0.445852961422482,-0.3389659074434803,train,6.541281479120179,1
20,-0.23254866140177433,-0.21157311545236568,0.7404739771410551,0.5244437830194162,0.06932688458791425,-0.8916036344813735,-0.9027317319632095,-0.5830857026495221,-0.34116879283517587,-0.883640993806754,-0.629022927940963,0.2907869740066813,0.3782748150105053,0.4578481617611462,-0.6107271185242704,-0.9472430955842945,-0.5842061761978603,-0.4693572865231136,0.12492014081306269,-0.03496374702113991,-0.8147553771764762,-0.9165722672423597,-0.9774489075637495,-0.5521850471051566,-0.35658106639686493,-0.4450553322419608,0.11689849016124776,0.7642324098593085,-0.5544198437719082,-0.8943044061327059,-0.5495928703179325,-0.7223139328220565,-0.89951666659273,0.728254218739186,0.6805011750747494,-0.9395225340633265,0.48503417489873035,-0.32641149728131935,train,6.885559451705451,1
21,-0.19355481682915132,-0.17503588591110464,0.5768696521593635,0.5791713595391124,0.23810428045658627,-0.918497236746584,-0.8931872631205728,-0.6055932081628634,-0.38037759290221507,-0.8719626986627833,-0.6436139918114758,0.1901315450629244,0.5729296045166372,0.41665667372785464,-0.6006587815560138,-0.7601132475685016,-0.5679216449140162,-0.28485752846034196,0.10089128785174917,-0.019437621257444748,-0.7993235357168377,-0.9326952929638754,-0.9802604416659951,-0.5744971509936042,-0.4298651668970148,-0.4349028047843063,0.1869084884224046,0.7992509105388477,-0.5215630319788086,-0.9044931873690538,-0.5144910434357914,-0.6911666178856396,-0.8385282067359119,0.8392150043560314,0.8189705278781898,-0.9363893577542876,0.4698984381265954,-0.43330403476095647,train,7.229837424290723,1
22,-0.2729693002200603,-0.21196421764721285,0.4182507700034106,0.5297769534805097,0.2208086615518221,-0.9030018233217798,-0.8996800639956379,-0.6822314112830661,-0.41736326639059074,-0.8998714592817895,-0.6080950110674969,0.07073844530945572,0.5161454196162323,0.42212387415611585,-0.5865211161543852,-0.7392773231241676,-0.5334667874103929,-0.41185850017354697,0.19275341921892153,-0.08827995568526381,-0.8306040540218659,-0.9410186515599197,-0.9720588557260593,-0.49788075705682766,-0.45371369051369703,-0.39972678198998146,0.2538258664313331,0.6945335403363302,-0.5251212994278074,-0.8525914108068269,-0.46540622280196586,-0.7106998950842107,-0.8586839250369793,0.6120643793178309,0.8475005978273524,-0.9152100496853466,0.38859359984386077,-0.33440506761757494,train,7.574115396875996,1
23,-0.1915632209790643,-0.1823547673899214,0.5989001092034159,0.5668357516642639,0.24210642749477707,-0.9363169276153799,-0.9143131917812093,-0.5782465660330054,-0.3930309623131475,-0.8676405622969512,-0.5439651728191324,0.20282589061987943,0.5172645391597372,0.40407613025426625,-0.6617510640723995,-0.8457996865792134,-0.549859909655301,-0.4952076321769273,0.148589103797659,-0.09244455925169781,-0.8330812471714741,-0.9483659986180856,-0.9800888733380461,-0.5051480493673909,-0.43956910381827075,-0.2846456105050207,0.24710069685086555,0.8241028474985137,-0.5252256566942284,-0.9164124981135725,-0.429590078447169,-0.8179126204565393,-0.819098170006332,0.7701861891690316,0.7929684714326208,-0.9250943365699514,0.3695154270579233,-0.30799719656242286,train,7.918393369461269,1
24,-0.25574786586914977,-0.19084865322001032,0.43148070659770155,0.5540530256827356,0.1918435707402537,-0.9291217374764746,-0.9000053498174582,-0.6482381912969444,-0.41765273650336265,-0.8842352207694819,-0.5419784514076653,0.08641282558041086,0.4438479567714215,0.45419407339586904,-0.5977363016842367,-0.7839657905507929,-0.4786304775189516,-0.41160845529981616,0.11413510984245034,-0.20574231306102864,-0.8630189600552604,-0.9725590834949193,-0.960218543258083,-0.5347232424447584,-0.4533751575029553,-0.25563913326932197,0.3747825618487568,0.880552227532418,-0.5515808011653069,-0.9657866366987473,-0.4098728940656031,-0.680429113161332,-0.8501222332818319,0.6427961099202852,0.8131132390108995,-0.8623616446058409,0.39869445635099954,-0.37000167714866483,train,8.262671342046541,1
25,-0.24615517946511412,-0.253279717813231,0.8173780206516625,0.5970245190700096,0.17908187898478523,-0.8545221466073201,-0.8853758932971626,-0.5919166795685078,-0.42680582150854274,-0.8686760955609238,-0.46530911803189345,0.4210125901226245,0.5640150611018808,0.41619764875454324,-0.6488240366534394,-0.7359622085989458,-0.5856258636176475,-0.4488533524620284,0.3352165573952042,-0.12130466903886705,-0.9087517566634113,-0.9602009515755979,-0.9957948284602467,-0.5549458012683918,-0.4659442510442494,-0.22103736980754762,0.27232477699418967,1.0,-0.5658024415369692,-0.9595835262621913,-0.48955163226837006,-0.6501163662760359,-0.8434582828227469,0.83059003033582,1.0,-0.944026446491757,0.5179016447392684,-0.3841130038162781,train,8.606949314631814,1
26,-0.27331492346643094,-0.2626903558013268,0.6845417984030824,0.6276279362521708,0.14019997225885716,-0.864144854920032,-0.886466438016299,-0.6317404967611885,-0.456784344237706,-0.8762652368924437,-0.5325772729353302,0.2120637873595561,0.5592228204632395,0.33868935491362884,-0.5831711709368828,-0.776168713550135,-0.548295609107651,-0.46038528900345754,0.060302636710743984,-0.21790103870259914,-0.8705160422075602,-0.9438931967279081,-1.0,-0.637454889368402,-0.47409973927459725,-0.20172700012521239,0.30222088907259526,0.977109272869342,-0.5631413637237009,-0.8220558107527379,-0.476415204937657,-0.7084277191899675,-0.8195549245845482,0.7577729578334398,0.8204924137567684,-0.903637083514002,0.46513987050613004,-0.3342047250323933,train,8.951227287217087,1
27,-0.2165443301350768,-0.23866573466572127,0.4514311374741127,0.6418907180484756,0.056225333044313874,-0.9195455469441125,-0.8893345555073573,-0.8603034595342655,-0.42143590575794143,-0.891462331887088,-0.5113446668653213,0.19903217793453432,0.5674587959694295,0.37260908180388974,-0.6166949374910642,-0.7624333754695094,-0.4571462775727946,-0.44146385127030763,0.2370067978070851,-0.2197067159356012,-0.8634477050234618,-0.9610435655688638,-0.9947604673686379,-0.6374661992287495,-0.4834485758976046,-0.15961651968515844,0.5160144865902847,0.8924768621968004,-0.5503467466555971,-0.8637942616536461,-0.5000807249904285,-0.7001254184493158,-0.8655230979677646,0.7731172506811199,0.7823230605293343,-0.8782150570003574,0.4613151149110284,-0.19546559469434766,train,9.29550525980236,1
28,-0.23048889972976716,-0.21407373148275533,0.495926007733676,0.6531425764060048,0.1355964969619825,-0.8933275902274647,-0.8842448842468854,-0.7635972381857925,-0.45122077026487106,-0.855916334240279,-0.5964018477360836,0.1031874650814788,0.6393426151138706,0.3795009619089166,-0.6541735721314905,-0.7753998602496059,-0.556500133751271,-0.48834809017019676,0.15383021556045495,-0.2408773047498456,-0.9033656480003811,-0.9523989386773037,-0.986919789248041,-0.624516634206731,-0.5385499002630747,-0.1746664084472509,0.4082971404063216,0.8637795556629155,-0.5763416190964196,-0.8882287448451414,-0.43744495413408124,-0.717312999308582,-0.8424720035320657,0.798741563826455,0.8024849057142547,-0.8907207455405588,0.4348176307491243,-0.3380548911104617,train,9.639783232387632,1
29,-0.24146480592583652,-0.18685761374973875,0.5656085253058076,0.8391962954047265,0.15220734471377573,-0.9059345362775199,-0.8900814179042211,-0.7951312480022598,-0.524535352573603,-0.8619248891115159,-0.5224586890302971,0.19351118930061606,0.5068568551878054,0.24879259377794194,-0.6482323361262803,-0.7292957982167125,-0.46794679970375075,-0.5052211066831876,-0.001361707233701548,-0.18983504790244832,-0.9115356215611081,-0.9330692456525166,-0.9693702537457999,-0.6446833543554029,-0.5767282040465802,-0.11725440143226717,0.3516360640077514,0.9122230310211581,-0.6012543109507138,-1.0,-0.4352822057669862,-0.5947236566966942,-0.8659630317704998,0.8920697665407094,0.847603608055099,-0.9100949863531353,0.3683337590710458,-0.33663979486306184,train,9.984061204972903,1
30,-0.27132959098128595,-0.2250187487295907,0.4761405694319054,0.9043117395930431,0.22614248963513428,-0.9196771826711625,-0.950770629210336,-0.7286711053504104,-0.5346986539395944,-0.9084064972066713,-0.5740609850646873,0.035149161799054474,0.5192146490971048,0.3155842870092854,-0.6063917682984528,-0.7679193699021069,-0.4641097626613977,-0.4917021848108447,0.19321811882826223,-0.3641771228775186,-0.9295250458518924,-0.9231128468995378,-0.9905339444254094,-0.6395268964521748,-0.5389379440506776,-0.09965424727983596,0.4907729546523796,0.983533984828532,-0.533707210979121,-0.8848198173049969,-0.513551445209624,-0.7103754900274839,-0.8701759301063656,0.7760832508044107,0.8472477183173215,-0.9069630267187834,0.3513150145347079,-0.3455607590741413,train,10.328339177558176,1
31,-0.20582511458992392,-0.2407354337529899,0.4192642177031225,0.6919550128719989,0.24105595735556462,-0.8791241908239908,-0.9004897576449871,-0.8947369085997035,-0.5019334330869049,-0.8383940154370547,-0.587147165187705,0.04075513655873397,0.48615761130973656,0.27059743139517345,-0.6337381183365949,-0.7904015449428674,-0.616512318352703,-0.4437245251393257,0.10008038945653874,-0.23414062676463276,-0.9459930209846843,-0.9327196968232151,-0.9947100909035026,-0.7110828354393445,-0.5450155389979081,-0.05681600047825164,0.4815395560485103,0.9514417119222176,-0.6260524814332331,-0.9408533398465171,-0.5466640807606281,-0.7048442930617745,-0.8598965573609203,0.8235788838362661,0.8924000431824866,-0.9045453420311135,0.3287299681072955,-0.4224057353443086,train,10.672617150143449,1
32,-0.20161770986981253,-0.2471219490213682,0.4137269504015155,0.8698227409936299,0.28147382405134413,-0.9274027081867924,-0.9002156136843584,-0.749735578070698,-0.5421265866829259,-0.8223650087806873,-0.5597535469048202,-0.07174347182175822,0.5374077949863874,0.28768994918926827,-0.6396022678283549,-0.7595524369257627,-0.5424372178487875,-0.5854544647927648,0.1661968393068507,-0.3259433209991156,-0.8999118690898696,-0.936242752952281,-0.9940269762501445,-0.6697497605998743,-0.5767018594654181,-0.008331301100990673,0.40455701506349895,0.8458499089216427,-0.6028378944161363,-0.9064050316500796,-0.5033321230449953,-0.7129790879314175,-0.8476501655586541,1.0,0.7980016677923787,-0.886267151300975,0.3286292734679843,-0.41755671739675904,train,11.016895122728721,1
33,-0.18137786621465968,-0.22183296007323372,0.2555216091544945,0.8328054109815739,0.30305487842390044,-0.9012935393396713,-0.9037399992403974,-0.6627435068452001,-0.5974161958707962,-0.8932511306093668,-0.5309125412914664,0.036222704154417196,0.6199089965563518,0.22169579133390493,-0.5982754984404124,-0.7654952206722039,-0.6207202871019138,-0.47702383223853795,0.016683529428638266,-0.31962397849290625,-0.9324548031346019,-0.9500895207614835,-0.9841404380594795,-0.7164954032224854,-0.5773808057985008,-0.09151361074643705,0.3367549175790485,0.9271512447400565,-0.6736771860263016,-0.8946126562330216,-0.557761165541056,-0.5969079672325946,-0.8742953094541405,0.8345352880550785,0.8404552103942704,-0.8604995239971837,0.31353096602177466,-0.4277607652924915,train,11.361173095313994,1
34,-0.17037596758588636,-0.1405685889709477,0.406925979079545,0.6294929160487668,0.20230392458159385,-0.8666727465340487,-0.8894495425023479,-0.773963040976718,-0.6029890193523211,-0.8680543818501387,-0.5283424674586736,-0.048728453632694624,0.5783584719582104,0.19011163989793134,-0.6510204188275802,-0.731353611462246,-0.4699292058150092,-0.46507634919749785,0.02037085892194801,-0.4011700875334483,-0.9449122263773432,-0.926400507595742,-0.9841194639398553,-0.787617774918666,-0.5878949103403932,-0.06717537298815923,0.4436756079659374,0.9088303048050865,-0.6678520219194182,-0.9135887918883421,-0.6078172582558565,-0.6033581960991492,-0.8482577330302579,0.7735051231230743,0.8111119891986709,-0.8425909416559287,0.2697875321023697,-0.41777863428249307,train,11.705451067899267,1
