,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAR,PVNL,PVNR,RIBL,RIBR,RID,RIMR,RIS,RIVR,RMED,RMEL,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VB2,VD13,train_test_label,time_in_seconds,tau
0,-0.25770579953120554,0.4644948891734164,0.6117635569194487,-0.15766065938398488,-0.5636314264566005,-0.49844407952213193,-0.8705918064184374,-0.25249078734597896,0.33454301305448153,0.9394216214202653,-0.9440212187845233,-0.9258009837628773,0.7278563285365254,-0.49284897668912836,-0.740711297923194,-0.9054999160745258,-0.39262141089525404,-0.5564380620690916,-0.9997602807480732,-0.9949769638906908,-0.6088519264943895,-0.8470693707090347,-0.9760017992111799,-0.8766788031008252,-0.7642058216966205,-0.5457660646806046,-0.9712989412442026,-0.8678388328379747,0.16730135582071082,-0.8021062299081695,-0.7209407531293406,0.8129538014551054,-0.12369855203230862,-0.7577311255092722,-0.7104758734903214,-1.0,-0.9699880834926891,0.2216240913261759,-0.9626751074499669,-0.04311848873317281,-0.6492123420286144,-0.8264175969460587,-0.5066015502309776,-0.9306368998244154,-0.25827460577592787,-0.6461851434067276,-0.936885695904,-0.7384314438540391,-0.35629656442493396,-0.9716454272617217,-0.8274729680911082,-0.7896226736862393,-0.8173174328764059,-0.5588333783883939,-0.8199140974524197,-0.9447288805995147,-0.839913428152288,-0.717204409336957,train,0.0,1
1,-0.19756295311714023,0.4947468169216056,0.6128143036379309,-0.07652594619143482,-0.5955347542266833,-0.5139468611214307,-0.8760291483479954,-0.2975943487600139,0.3008214229126811,0.9121524401598835,-0.9985246060841895,-0.9349166770466323,0.7392189654902541,-0.4502600447315861,-0.6780418559786209,-1.0,-0.3750448255692498,-0.495994974173146,-0.9990221422265237,-1.0,-0.6215976409696904,-0.8989268329596377,-0.9723073296508863,-0.8522055688119218,-0.713390469761432,-0.48133624802871966,-0.893154205819886,-0.8404786032748154,0.10205879575129773,-0.7562117572504315,-0.8147490181795183,0.8374259036210343,-0.23283976814560603,-0.8291073146727084,-0.7293211993995937,-0.7799416281122334,-0.9637812410253161,0.13792638955970327,-0.9290129932828516,-0.08592739182216447,-0.669712947484105,-0.8080486786267935,-0.5740011932275987,-0.9035000801131488,-0.316402157803503,-0.7093705415761136,-0.9270281462780214,-0.6428828252451511,-0.3879573723922103,-0.8269821071049688,-0.9153576460422757,-0.7619078058815063,-0.8780984658316395,-0.5684766272240215,-0.8577087462039249,-0.9332423674483213,-0.807324580888154,-0.7185601139159348,train,0.32608695652173914,1
2,-0.13789814559550773,0.5244110958059209,0.6599001541057189,-0.34157207891660446,-0.44876468199300557,-0.5269776811052408,-0.8651942574625245,-0.21623735494370744,0.322273229995661,0.9523470735622268,-0.986251915441438,-0.908810599089634,0.7286025582783942,-0.43481144573382635,-0.2949960862503358,-0.8110557824651711,-0.3627379999120335,-0.5312090397261559,-0.9977571132866976,-0.998403273289756,-0.632832167744519,-0.868087549122111,-0.9690626628855872,-0.8444383021458256,-0.786365430486702,-0.5621236388970938,-0.8804356039182355,-0.8431870764226671,0.1252128391248737,-0.7495322047724344,-0.8310622923717452,0.8745324452110865,-0.3245101009459448,-0.7802717534842789,-0.7112798670093452,-0.8567318660890721,-0.9811402122184721,0.1934403735793272,-0.9566790879352346,-0.0386297423839026,-0.6882096704574527,-0.8237631553962794,-0.6148545485861365,-0.8909055445608511,-0.30501991169224296,-0.6734171230424881,-0.9594389297759875,-0.69962249271616,-0.22111243256999014,-0.8670102459204967,-0.896129180669803,-0.6964465726953382,-0.8406140356515792,-0.5807273820404191,-0.8068399593161324,-0.9396854445052609,-0.7941247771708089,-0.670043908915116,train,0.6521739130434783,1
3,-0.15561940575469013,0.5202221162388432,0.6563805888068633,-0.3941515698553705,-0.5636393016638208,-0.5162381944716526,-0.9873897771295292,-0.15636460433433963,0.30982560464886877,0.9388456137691403,-0.9762285322060102,-0.9412809830002158,0.794687015326268,-0.4138985958337288,-0.08982268774119073,-0.7032954736194262,-0.3425505362756305,-0.5160537459806258,-0.9959367227799405,-0.9982036824509756,-0.5705267270696259,-0.8744805622543961,-0.9735851069625047,-0.8681357933103929,-0.768029174745591,-0.5202687103766912,-0.8606247495289392,-0.8083341415957596,0.18533188285231406,-0.8231685998988195,-0.8491502708900928,0.9226431481399857,-0.1809254960168718,-0.7977991311777975,-0.6935079770026122,-0.7852543848654117,-0.9061415189315283,0.15730759310437292,-0.9273570145569956,0.012842395720775945,-0.6656842546688797,-0.7130651460129376,-0.624892554477801,-0.9713689987251793,-0.34844616108902227,-0.6906324653141156,-0.9206869009067176,-0.669255766612536,-0.3704182639128071,-1.0,-0.8022733551815145,-0.6584402417343936,-0.8599551556756144,-0.5904761879477851,-0.8361126301424335,-0.9219549274183327,-0.6878142348579261,-0.7077466821876399,train,0.9782608695652173,1
4,-0.2197954347256732,0.5826623060432008,0.6430158319463547,-0.6762596104517289,-0.622947729584514,-0.4603865969037154,-0.8508430802992568,-0.09833452051919767,0.3448212294502624,0.9470538334369956,-0.9510112316178218,-0.933434475701713,0.8203653739303909,-0.37813221601233227,-0.23898970268767306,-0.6195938007049737,-0.30437502138344386,-0.5492229756038932,-0.9935324995575987,-0.9712145656958792,-0.4694174536961535,-0.9036783892735101,-0.9616273435579923,-0.8518348501679306,-0.762501394707406,-0.43445971398301986,-0.8892077729823455,-0.8481331806503911,0.1909744116472043,-0.7475866758247942,-0.7800810320193681,0.9198059774015066,-0.19126575735932672,-0.7640356674697859,-0.6709829128117657,-0.8523377952208243,-0.8874778660051683,0.32646736337284044,-0.8863597245187759,0.08347048444899641,-0.740130983554909,-0.781901468756173,-0.6254265024582959,-0.9322223924488102,-0.2758568272996025,-0.6719792347786457,-0.8710734381616076,-0.6316739908331059,-0.3297659444834309,-0.9583877793012425,-0.7615174951088125,-0.6832488044334268,-0.7966457154177714,-0.5640156221877719,-0.8225832070185397,-0.9498281510175767,-0.7483283742645824,-0.6318401844281774,train,1.3043478260869565,1
5,-0.11548913708918884,0.6246250804520841,0.669174606434399,-0.45377435607508265,-0.6105596637469981,-0.5045583291835468,-0.818892576059012,-0.05574334416504634,0.35355634733524655,0.9697597719904401,-0.9203480847027631,-0.9373044896030931,0.7693898320375598,-0.3925984363559383,-0.25139736961396986,-0.7305992278856379,-0.3242462388953349,-0.5384560623651522,-0.990515972471018,-0.9692408340679386,-0.5522687559855544,-0.8588364646364457,-0.98464027362757,-0.8543407859230823,-0.7579552397781236,-0.4810681045428912,-0.9062322788697281,-0.8399473073521083,0.11044255048461804,-0.7238396928677966,-0.65941419855677,0.9447436273462049,-0.31215480773981785,-0.7512782325016482,-0.6622641459350674,-0.8142684935745909,-0.900093595987008,0.13332597125911516,-0.8094280001816573,0.18198382049812212,-0.7733634696239249,-0.7994354065682652,-0.6285977746960483,-0.904770886328329,-0.3725231601816523,-0.7165155316072513,-0.924087762006633,-0.6363138688869724,-0.15148364712585005,-0.9334278085903259,-0.8354610756692508,-0.5887144356836136,-0.8526164565200633,-0.5350546406508829,-0.8224159897870164,-0.9370360515591314,-0.8490671474632288,-0.632374248528847,train,1.6304347826086956,1
6,-0.06586068603674922,0.6868365163528749,0.7228621373998222,-0.33653069481220566,-0.5005035958128454,-0.4922804356103617,-0.8830937962057986,-0.009260685945415514,0.3604894701432988,0.9721611224030504,-0.9244648452541839,-0.9260391956998855,0.788843694346421,-0.3244585805378273,-0.44453663402333554,-0.6863984781514016,-0.32375028602851263,-0.5047644517020464,-0.9868586703715443,-0.9656481989698896,-0.5311272933787425,-0.8624419917171189,-0.9583558433995875,-0.823782112719837,-0.7053676629176767,-0.41119438975225653,-0.8721346818568567,-0.8180255000566501,0.17334267929185332,-0.7602497384966441,-0.767617257530313,0.9480517532629718,-0.1324235817721927,-0.7005997240848841,-0.7255143084226927,-0.6474786535709898,-0.9432589716872979,0.23450798428237818,-0.7846733433392299,0.004646468748701782,-0.7239260905100255,-0.6862108187285579,-0.6757694759805859,-0.9268432246915477,-0.31302859578584374,-0.7056008111514805,-0.8450941341742778,-0.5587844889399258,-0.2546360389073279,-0.9630954931884493,-0.7636308121413523,-0.5635066691906647,-0.859559051464766,-0.5330089281962618,-0.8012911801610759,-0.949749911583271,-0.8193331833006899,-0.6316771409862723,train,1.9565217391304346,1
7,-0.06799327796654131,0.6396032122467843,0.7651532812824945,-0.5175233459612616,-0.6300362179042092,-0.43233781023696005,-0.9037304316428977,-0.10322008002569727,0.3965264180572341,0.9737821480401196,-1.0,-0.9173088071239912,0.7968396304242789,-0.25272032517830045,-0.49659557648202957,-0.7934314328875962,-0.31040626429261886,-0.4912076652754133,-0.9825321221105238,-0.9609356374986834,-0.5939773604065984,-0.8848071029686029,-0.9678889671408755,-0.8430008979401294,-0.7503843041847853,-0.5384777172865974,-0.8989999339777285,-0.8610720695629,0.07478230425595056,-0.7520952797930787,-0.6287433906625256,0.9377477743860569,-0.23734789925377442,-0.7395865653613782,-0.7182337949953552,-0.677689657493817,-0.8778512191033083,0.27791407930960454,-0.7535001450190684,0.19425735010906608,-0.7566745055782647,-0.7360279959553854,-0.6197375457389596,-0.9634468142269375,-0.35604605095331976,-0.6553634521101175,-0.8285377009955145,-0.5610448497218758,-0.3544295930218352,-0.8464980287711346,-0.7564764265727244,-0.4978468483309106,-0.8225468771091897,-0.5262433178277104,-0.846962439572085,-0.9278413375674951,-0.7599631986735049,-0.6099528679796818,train,2.282608695652174,1
8,-0.050894885781719856,0.6572514590712355,0.7301196861736813,-0.7402776070743493,-0.5948903617866891,-0.4587883528141883,-0.7842213379250432,-0.2100532160776467,0.34737594442505193,0.9884636197319465,-0.9383087677454779,-0.9174189223674709,0.8244773737319475,-0.290927857095438,-0.5808096046885529,-0.7616516533318414,-0.3220454111914328,-0.4938536643536598,-0.9775078565393023,-0.961235023756854,-0.5934865949729398,-0.8473693609139686,-0.9681488145548637,-0.8294252529691771,-0.733208636789001,-0.623041915828209,-0.8378391670642164,-0.8037915217435858,0.14586700664243146,-0.7750659515309648,-0.7688252435338513,0.9475465764144535,-0.12102413724393746,-0.7129309166865205,-0.69343876219568,-0.7686410478523751,-0.9069207297938702,0.3120283269111709,-0.7459560023783514,0.2586821083537967,-0.7766524811749078,-0.8534805527789192,-0.6584223938422025,-0.9647575609130304,-0.3049378474086052,-0.6373066198338095,-0.7724263200262127,-0.6190280983645451,-0.3095731347881222,-0.8209438630301582,-0.7430317210202018,-0.4750766761302092,-0.8600289908903558,-0.5822101765147067,-0.8840444521969859,-0.9390108138138716,-0.7279390215492674,-0.5935817965294052,train,2.608695652173913,1
9,0.012921654377970437,0.736235763140801,0.7199235598368462,-0.6320713174571044,-0.5435606088483487,-0.47068382519774155,-0.8418914998021544,-0.14404365739506786,0.3851915708208342,0.9906026688689002,-0.9459631016194336,-0.9117635872226239,0.8761886350690555,-0.21156662639558255,-0.6683699838287314,-0.9182565881497229,-0.3161322691472547,-0.4961318834645314,-0.9717574025092258,-0.9500135832654171,-0.606511936164627,-0.8921068470954201,-0.9579806802178199,-0.8360543574278719,-0.7532786310812842,-0.5243884254031186,-0.7753016196917457,-0.8415069378561326,0.14729822122460012,-0.7446760760247505,-0.8141909943088852,0.9627826410998148,-0.32294225624499795,-0.6827406994576548,-0.6708906043437912,-0.6616584028329733,-0.9112638594209673,0.31075027033502856,-0.7033807921007023,0.23956259261229462,-0.7599917910594527,-0.8242486807531819,-0.6552486127276946,-0.9474010633782766,-0.2927782518043395,-0.7109587070808074,-0.7463574886943747,-0.601394795881875,-0.09004763164736551,-0.7313032327101748,-0.6700187036667828,-0.5033721451372593,-0.845523585197122,-0.5852291502611706,-0.8328391088000608,-0.9432222660698808,-0.6818693810175578,-0.5680898289123659,train,2.934782608695652,1
