,AIBL,AIBR,ALA,ALNL,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,PLML,PVNL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDVL,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB11,VD13
0,-0.5618418370728229,-0.5604994463999116,1.0,0.3919251178646459,-0.733158819043864,0.3070935869244704,0.04631847597789762,-0.8977118454860662,-0.911485333401856,0.8910867537349043,0.9298101478200507,-0.7578747581639739,-0.7256312423657476,0.2510662699538333,0.40557882037040516,-0.9205804851178512,-0.6275448786662599,0.10229085204188892,-0.4808601573965309,-0.7202959712151851,-0.7247942481006261,-0.6087550458152295,0.4447206413721134,0.9213666388013868,0.11610085568447681,0.16717784108646006,0.35408269183959074,-0.2217597837702472,0.7581948908151959,0.9421435111363664,-0.4757267698684632,-0.5576181933465838,0.7466365850133989,-0.07714524674231682,-0.17556861661551504,-0.7100346544177163,-0.41496051873150963,-0.47470909834099895,0.13117591700229736,0.3708391289425417,0.24169794754479956,0.16855463840101592,0.29348569054062346,0.11132568232338724,-0.856987851474437,0.8008497122418524,0.6965433873260525,0.1863117589979968,0.2778778829462889,-0.22185607505558458,-0.6518382171778019,0.30349895574439456,-0.23111049432669273,0.783566538216951
1,-0.5452614718938311,-0.5367506364636794,0.9863633086637433,0.4278311964832542,-0.5708764112219896,0.37080125231690686,0.22654138906490684,-0.9048789872894066,-0.9072062225179125,0.9805153519989802,0.9444879631506893,-0.738923583674546,-0.7283603814815522,0.2438136092953398,0.4684179909401507,-0.9135979620091716,-0.5260323810979555,0.23309830915322294,-0.2743276383858261,-0.7707287662699933,-0.7245461668688268,-0.5743878342903759,0.9405811369458292,0.7181704937730411,0.14095390437580313,0.17061192230667943,0.457229098771216,-0.23885310428884998,0.7877487097678464,0.9418826373271793,-0.47019432271880757,-0.5336346290280487,0.7516914624721955,0.004486592798395694,-0.09277200333596192,-0.6448544425890825,-0.3608704468398334,-0.43252587594823333,0.2626702198518095,0.34881148718372823,0.22649966543541744,0.1982942952507072,0.35706005269604224,0.20811610817248272,-0.8560975319326356,0.9559510863107817,0.5487008455641869,0.3021062017866103,0.28844371478249164,-0.14945748336692988,-0.6171752621314547,0.47076951187379446,-0.17452604542622563,0.881340103785784
2,-0.5619079953308277,-0.5550933611477447,0.9648061785026738,0.6111943435030003,-0.6659674932069295,0.42156734931621154,0.23038154271267608,-0.9193441797368919,-0.9103956359178512,0.9023208242453156,0.9681528642526662,-0.7720443584427303,-0.7016603293302578,0.22053307993796256,0.38203856015996696,-0.9234186648315237,-0.7100367786588465,0.17253236215152545,-0.22751555284277825,-0.6459941315212576,-0.7210476285422852,-0.5335905135993593,0.5653509580946341,0.7306771213452676,-0.08739789737147141,0.12664969305266782,0.2300553253957256,-0.19453595730053364,0.7371990633699192,0.8762219788854076,-0.4816067208680621,-0.5634273889347486,0.8257330018552433,-0.09506404157100634,-0.26462948197438996,-0.698028305098487,-0.36027191295160943,-0.4772627265006206,0.20210752283343758,0.3567814590952634,0.26236426227783793,0.25937623214730743,0.2758277550840621,0.07298226235548877,-0.8609820933901026,0.64654266779612,0.5430286484244804,0.24327283511032638,0.1977497565796149,-0.23326441626846073,-0.7096228370614408,0.4017576277381196,-0.2900732584967429,0.8739170110828287
3,-0.5499521350758125,-0.5890315030688029,0.8312769152753088,0.7210986718821852,-0.6219449226814469,0.28044943230208097,0.2960513619252081,-0.9187034004310762,-0.889167122741329,0.8889572555315568,0.9092411706136418,-0.7570907896255369,-0.7208517198988798,0.2655459248734273,0.6693216725277704,-0.9114474291131069,-0.47420881224669464,0.2805699985826947,-0.2911215781145814,-0.6825312050055976,-0.7195682047472669,-0.5302085708332842,0.6540215828700875,0.6477189902501057,-0.004277946182460912,0.29059424612285245,0.6392622912954373,-0.23005507964895267,0.7939800766497698,0.8784200396827379,-0.4604043939208329,-0.599797115069779,0.8303564994973589,-0.07159853699384222,-0.21727541838210773,-0.6587995691085942,-0.353371325143336,-0.4403098972265741,0.2573119521482342,0.3156506011848712,0.2839452627701349,0.2665985294606559,0.3476524555013415,0.09898524874902725,-0.88594827507264,0.7270493079421673,0.6079029082967511,0.3774182813070148,0.16123246479581388,-0.1883416239046971,-0.7289408522636475,0.30775314093177997,-0.2562526821021932,0.8423366849387053
4,-0.5795814708838214,-0.5955827284287772,0.8296268017128563,0.6147588724966746,-0.6506619535958642,0.3720051001633402,0.27429185572182413,-0.9241976655478092,-0.9194087392734139,0.8291420957748483,1.0,-0.7943811080471066,-0.7487262280777764,0.5243064782954336,0.673407041058991,-0.937437957702668,-0.6619353069269684,0.1977565364910997,-0.36954445599927765,-0.6859387906139198,-0.7292316570860077,-0.5225258531181579,0.5589314306743298,0.5414563233506291,-0.08351515782043883,0.183381169540216,0.457507862162696,-0.2349286915003127,0.6725481013730026,0.7694704051289926,-0.4864339333705442,-0.5799710420974906,0.8914921119763228,-0.09378280325538435,-0.26193660292732257,-0.6896083554485339,-0.4037038246449226,-0.5389227163671546,0.13885941320468353,0.3144812641826593,0.19503811827722117,0.3354273785159112,0.15995499018134607,0.09448119029895907,-0.8449820653219431,0.6641059124439229,0.33645142424770635,0.2152305781191295,0.12736536588876168,-0.25027315436126174,-0.7224998456116571,0.35918189310490645,-0.19538643554048962,0.8070795254659959
5,-0.5598951801296966,-0.589669347392238,0.9849334838087014,0.7144594116680343,-0.6480348294332591,0.3472463046430929,0.17363691990873908,-0.9247406964767666,-0.9053197714957709,0.7764854697195473,0.8963381417377758,-0.7371763544633225,-0.7111260152665071,0.8194757369807921,0.9999999999999998,-0.8864834726992903,-0.6806107858959458,0.24781896049687535,-0.38000059278339926,-0.6417441907192583,-0.7160884926662301,-0.48944810398935645,0.4721582755312286,0.4885907564534864,-0.07274550235007682,0.24488984502751288,0.6561147020428075,-0.3244113298359882,0.6540933925877226,0.765355755223485,-0.5001763230439465,-0.5742750230307905,0.6825299618116172,-0.08540575561908281,-0.25853684033754554,-0.6093321419752116,-0.32849376966788735,-0.438376068824464,0.22364567012115877,0.1665542146645782,0.294841809626742,0.378617151754425,0.1876843642990743,0.14975726218226137,-0.8689390417070787,0.9143424922794315,0.5288237724318088,0.15434079689195168,0.3178206319292691,-0.2082060940217495,-0.6514128608499211,0.43930385933450955,-0.17872918646188507,0.8728691946872729
6,-0.6278654962324044,-0.6246779052677371,0.7523235309208034,0.20086005291664355,-0.6969445808842616,0.4452410034263252,0.11044078598273321,-0.9251739359893758,-0.9175697230826337,0.6981868622820113,0.74358219386608,-0.8047556197862544,-0.7855956350481054,0.8840734430729935,0.9397968252826614,-0.9121539178624887,-0.6199596442681696,0.05257558657265926,-0.3327979398080374,-0.6809475536427289,-0.7210713724049895,-0.4734299878025804,0.4228087455251819,0.3581441939090446,-0.021197412059146825,0.24140441311595795,0.3133500382611507,-0.332662540492066,0.5761956495695519,0.5221460444561384,-0.5074175478294612,-0.5917412174851504,0.7152121032677095,-0.1165994583551283,-0.31642100214810676,-0.6442077741578258,-0.38942864899295127,-0.4760961693269432,0.020543014166971907,0.26301901047396736,0.10546994868932136,0.29210293896000517,0.11439622599044996,0.09940398180693455,-0.8744134412449092,0.6564728809889039,0.2224372801228629,-0.16193461022980649,0.14495192867078455,-0.27031385065685387,-0.663038122539374,0.2614393170294338,-0.2999988719392659,0.6855802565853739
7,-0.6328045092023868,-0.6158534118805884,0.9482767026514209,0.2837281656718045,-0.5978055189700842,0.40956339891728777,0.2643689086723502,-0.927688713146493,-0.8942226004948288,0.6233306211106371,0.9074666025313967,-0.7735944618787799,-0.7434741494289686,0.941165311116493,0.9348948255506333,-0.8898509815798338,-0.6983822159524067,0.26891963293954013,-0.27909560134116274,-0.6793897406882723,-0.7432888986137455,-0.530164707494358,0.8535011011642597,0.2609856027881463,-0.07268853585124735,0.34627928688376686,0.40772747370700024,-0.42029381324763593,0.6356963438327521,0.6528035310205814,-0.5335448658067639,-0.6088443464584513,0.7324458589551244,-0.14980078639332306,-0.2513754359738789,-0.6018335194599884,-0.3686222817565059,-0.4936638048405988,-0.015200273318960456,0.1911111484798178,0.18292835779344307,0.41225132477173343,0.13005435247565555,0.08465022995581606,-0.8937704328598194,0.5547386692081945,0.49115668134802726,-0.06628890571845691,0.20469955380619664,-0.31551172535796335,-0.6029471226466339,0.33630115887390843,-0.15780558907626174,1.0
8,-0.6362813599766299,-0.651336351990442,0.7156947239121667,0.32922508327244726,-0.6649642277067934,0.684532212845004,0.21513367686389873,-0.9302443628388183,-0.9205178110268112,0.731794508826785,0.6516497891583666,-0.746719134884932,-0.766687282601287,0.921075980968427,0.8140405201017193,-0.9206171696345169,-0.6120822270427937,0.11708043219339348,-0.36631421041447043,-0.6421152767062409,-0.7266729016076661,-0.5036808906520513,0.42153721629057905,0.20213206655002858,-0.2878400516598799,0.23707690336524434,0.42573543151028725,-0.3404489246973813,0.5554311799311482,0.5497707609169501,-0.5102214642508459,-0.6231768260519039,0.9362480716378943,-0.10544486565956235,-0.3627098644100386,-0.5650083741367267,-0.3577911646048896,-0.5068189000957952,-0.09094217390737636,0.21542267693118466,0.2567966763287002,0.28826207848656016,0.2855181331366342,0.056335788109330265,-0.8658606340739488,0.6739302912451931,0.17060027931202604,0.16890458748694637,0.12498280877973089,-0.291410971096842,-0.7446133761870238,0.2206359854113129,-0.20915779780346155,0.671038411166486
9,-0.6422398553220858,-0.6699204935708094,0.6536168278088437,0.12532861702479559,-0.7477730782658767,0.49899070567887205,0.2920447069510945,-0.9315878458239983,-0.9233115797486406,0.6569777360298625,0.7040625813198347,-0.7836100688449701,-0.8110840076325855,0.5303262470122851,0.612361540083332,-0.9458078747842991,-0.6641607946285286,-0.007674810154811529,-0.41670618997394393,-0.7109078431362084,-0.7411066177196174,-0.5354293376340743,0.27313312526243383,0.1345122127133842,-0.17537658820404534,0.18259673630686846,0.45997961158391054,-0.41893781078363845,0.5635969677317905,0.45319324020558216,-0.5303629308542661,-0.6416132159725947,0.7665431986325228,-0.11597897791428113,-0.424680233101837,-0.6125953448997056,-0.35371588766395323,-0.563226980602123,-0.05161362378252066,0.15400069615846235,0.12372946000251961,0.30602637529823995,0.13565504810215623,0.10814729425389591,-0.878395548192207,0.4626407593552436,0.2022923150083824,0.05961880991615964,0.2306154068997559,-0.37016499805716174,-0.8128130883971183,0.19497479486033686,-0.29798356165592876,0.5745601108814822
