,AFDL,AFDR,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVEL,AVFR,AWCL,BAGL,BAGR,RIBL,RID,RIML,RIMR,RIS,RIVR,RMED,RMEL,RMER,SIBDR,SIBVL,SMDDL,SMDDR,SMDVR,URXL,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
10,-0.2516033378189157,-0.2132296279312254,0.36447324959351446,0.42950042183214976,-0.15375553054247937,-0.343284503503676,-0.06971846574169438,0.1541416158665903,0.15803414101724284,0.22922961924195853,-0.07104337840991734,-0.16618717603715985,-0.4175122450630244,-0.377312379825059,-0.40960090204393595,-0.3827288449268762,0.19701339963034278,0.17023704338273637,-0.45561338180557637,-0.15856456545504233,-0.6053858256515574,-0.48739757410572915,-0.5334999021440848,-0.2535964132654054,-0.47503108700372526,-0.3494306173654183,-0.37446108723713467,-0.12451033516186893,-0.5055146252067244,0.08980880442017594,0.0009774012001652205,-0.10667923430247955,-0.12308115422580015,-0.6031965566169443,train,2.5647114699596294,1
11,-0.2565692123715437,-0.20898067354827832,0.3392349927624813,0.41352027173062417,-0.15635897816898583,-0.3610916766870985,-0.06577203182758593,0.1507897110787892,0.14486235433042222,0.20089222496777653,-0.08009278136973999,-0.1733804637423257,-0.4277419316352427,-0.39570065775657676,-0.42046788707900623,-0.389424906794001,0.185782744118578,0.14297678060822233,-0.4641536965114679,-0.1729212530588477,-0.6135296440929683,-0.5079248485835437,-0.544841684929199,-0.2514448010707431,-0.48148501192931276,-0.3647669726858659,-0.38296896010606446,-0.14690986123147215,-0.5226502531905711,0.07309253194227369,-0.008869014280383059,-0.12365379005930126,-0.1329790254909879,-0.6046847417402046,train,2.8211826169555922,1
12,-0.26553852598969085,-0.22175347868085601,0.2971086158625255,0.3643823720520828,-0.17453295461169122,-0.37015345466435523,-0.08712541656121695,0.11332788912753838,0.10841904192537516,0.15911843223681144,-0.08151444403591715,-0.18843179119056325,-0.42880401657815576,-0.41628726698414537,-0.42645103491716696,-0.3829309949106151,0.14203263105059602,0.08536644912407546,-0.4357196402519686,-0.17185914885561637,-0.6015122588482636,-0.5056698633483696,-0.5462569212956363,-0.2569272163470261,-0.4771493643792339,-0.37941299658705785,-0.40425581354859474,-0.17195152338204384,-0.5429991387540488,0.05732033815936705,-0.010929115902502132,-0.13760032275307946,-0.14118625615926605,-0.5889059997495873,train,3.0776537639515555,1
13,-0.2813009032774109,-0.22673261950564946,0.2635457380974107,0.32988480254611535,-0.17092679130844032,-0.3802226255337523,-0.0827155283955617,0.08966375813052513,0.07496660881473496,0.12637474219047484,-0.08600706424633908,-0.1942281403871522,-0.43486384942799183,-0.43776040191163107,-0.4393319637981407,-0.37733164416634507,0.11306726722852692,0.046724789520188395,-0.425048475204487,-0.1806458440474431,-0.6013955469996655,-0.5091796924628349,-0.5429814987329793,-0.25534464910527377,-0.47996146203472784,-0.39131470311166394,-0.41475317588875277,-0.1914399325918798,-0.5570936731733113,0.03791638225002838,-0.017567788407645266,-0.15117354984060385,-0.15040362057901283,-0.5875053208692134,train,3.3341249109475184,1
14,-0.28182722154470324,-0.2217333232692875,0.23245551434129863,0.2807361715654085,-0.17998548567116487,-0.385387856628033,-0.08564862469214528,0.046087197917263706,0.04042537503883057,0.09375315195698089,-0.08295644398536688,-0.20201905178588747,-0.4360408024002779,-0.4558106379379523,-0.4404338563293475,-0.36570494552498567,0.07383135367191973,-0.015729005680127063,-0.39528715428124306,-0.18269778091275013,-0.587412478342983,-0.5060888150881666,-0.5394242180532635,-0.25829737718735796,-0.46813811821949425,-0.3943217276523196,-0.4360584605309812,-0.22004626353350137,-0.5793380489320553,0.01577414173585972,-0.02507592120216623,-0.16942754633643778,-0.15757880741193617,-0.5854949580216854,train,3.5905960579434812,1
15,-0.2894068074827505,-0.22186380317937537,0.2086292015658748,0.2577229054409526,-0.1831472590779994,-0.38225819789342386,-0.0849327259603517,0.028756727781606706,0.011993907575868296,0.07085339891542036,-0.08835255641535808,-0.2088677102735424,-0.439024091282435,-0.4651256084805181,-0.44566756000143687,-0.36509910411297813,0.04662486590996315,-0.03416851952997735,-0.39041378062063614,-0.20468080715977727,-0.5732298311347048,-0.5095630492634857,-0.5377692321718606,-0.2589461902782484,-0.46789454953019455,-0.4000396066682057,-0.44046350206049545,-0.22819970443595844,-0.5813214407935897,0.003285054665232781,-0.0346835024242069,-0.1839350897654766,-0.17187620911524354,-0.5816266529676011,train,3.847067204939444,1
16,-0.29471373977999704,-0.21786188967569678,0.18615849725580833,0.22691647875738502,-0.18975788644790018,-0.3884451858539324,-0.08629787779811379,0.005044910121023427,0.0007946275577821529,0.05018257574507009,-0.08513817867309564,-0.22112598339443695,-0.4391887097358481,-0.4720605495155853,-0.44768154153341716,-0.35866411746816346,0.025480266205780644,-0.05376035790454445,-0.3707023099132193,-0.2066254207547465,-0.5676038097223963,-0.5057264847128553,-0.5373465721512731,-0.2534302338857037,-0.4616010616813576,-0.40283917364944893,-0.445203658707769,-0.24337073757853883,-0.588540817694054,-0.014867933044709201,-0.052964813022504234,-0.20160997213171641,-0.1771980411074442,-0.5668878463775009,train,4.103538351935407,1
17,-0.31129402187501143,-0.22920051410796072,0.16001659518675093,0.1982536374529571,-0.20298561274106802,-0.3898072334263919,-0.10475709736997371,-0.011261918127058013,-0.023203294447148647,0.02723418669755362,-0.08776030487486501,-0.2372355116920379,-0.4386153194535132,-0.4840541477192958,-0.4510390502096488,-0.35026664928841744,-0.003752294137917056,-0.07505596758355539,-0.35399348460989744,-0.2114030440782419,-0.5636568812982301,-0.502721847641646,-0.5392434045048244,-0.26048952508886186,-0.46073418657353604,-0.40841461326461614,-0.4553034773501662,-0.2488914619523818,-0.5906926737118506,-0.026114540317795264,-0.04921005306826212,-0.2049474355724858,-0.18534407606555017,-0.5504498972171651,train,4.36000949893137,1
18,-0.3080315635500522,-0.2170982560520606,0.14290210714446416,0.18267308844879815,-0.19285288178090393,-0.4056110555171881,-0.08712870447030735,-0.028580120925241703,-0.032806278159570594,0.005672089472040058,-0.09112495844965393,-0.23862778591192943,-0.4423173792394818,-0.4844653539676155,-0.45465514963942755,-0.3667389247276348,-0.008247543278373404,-0.0914232804592383,-0.35825491883097815,-0.21424510181511086,-0.5642323021332694,-0.5139131127914212,-0.5377243191749743,-0.25595805221179624,-0.45606932061235256,-0.4158589042119414,-0.46263843320086906,-0.2623142314866621,-0.607329034733702,-0.04839137531480783,-0.07964678981570678,-0.2289481133267077,-0.19868314584046573,-0.5558814130655171,train,4.616480645927333,1
19,-0.3184908925359975,-0.22087670010323798,0.13256962870839434,0.1643561926507154,-0.19285620718831065,-0.40535709721609964,-0.0938645134372663,-0.035975815849594694,-0.04148731560257955,-0.0057508843962296476,-0.0922052001452741,-0.2486715599264426,-0.4438466377225807,-0.4883772935965104,-0.4529102836392303,-0.3680518192950521,-0.015411604941132445,-0.09426275012882603,-0.3510168498574572,-0.2097940007007778,-0.5592802506189389,-0.5120075844227332,-0.5287720689055944,-0.25666365146895553,-0.45127322446910867,-0.41801117449936653,-0.4593461444228577,-0.2595110833447339,-0.6072524315483454,-0.045332176960633436,-0.06981413222355859,-0.23323493930262099,-0.19161747251743483,-0.5463371926790522,train,4.872951792923296,1
20,-0.3276852877835614,-0.22674361178604877,0.13732992089967064,0.15112529432521907,-0.19272732165261786,-0.39364418789196376,-0.09341049956906863,-0.03618096828753342,-0.043979105013086287,-0.009094473078562253,-0.08923618769466898,-0.2605820524203005,-0.448397573853017,-0.4945984406249989,-0.45394077396460747,-0.3653878898107175,-0.01654422528405816,-0.1015558435401943,-0.34493899578891174,-0.20545196808431238,-0.5670668537527794,-0.5055607830372686,-0.5199149300400715,-0.2526183711646613,-0.44923491286238865,-0.41599983002110846,-0.46531257581571916,-0.24920895567862927,-0.6018722569783957,-0.03607366895691286,-0.0618148724314264,-0.22975998266280162,-0.18366684724917742,-0.5486087654930961,train,5.129422939919259,1
21,-0.3247108907860613,-0.2223694884407133,0.13260580546043407,0.14580945002413268,-0.18583222619881,-0.39017933541939775,-0.08614673573977184,-0.043400061857475025,-0.04791633501230961,-0.016027958065878263,-0.0948450850372638,-0.25733761340657,-0.45412486974510097,-0.49266894677399997,-0.46496567754419216,-0.36760443243504887,-0.013471799524458317,-0.10587834579255255,-0.33725534975925375,-0.2144227228238893,-0.5717692334417961,-0.5123537672325769,-0.5235429165722354,-0.25174260586552577,-0.4535900151088037,-0.4084692546939851,-0.47537255087521035,-0.2514840483729328,-0.6010810931339288,-0.043718479185737666,-0.0744502980513497,-0.23868357472773724,-0.19272311015254576,-0.5518879372994928,train,5.385894086915222,1
22,-0.3234376046429055,-0.21547668504402054,0.1383955327069974,0.14494758487602072,-0.17979460912750359,-0.39043330590436726,-0.07747065300324202,-0.03961800114258336,-0.03817602381722107,-0.01532709572406208,-0.09749048902605362,-0.2632794819899251,-0.45366197116721774,-0.5021522304596623,-0.46970322021102767,-0.3729935542182426,-0.0032185821586991625,-0.1055021557756299,-0.33562636820147074,-0.21492455282005557,-0.5769088618651652,-0.5127475922234818,-0.5248254013928761,-0.25342844793953484,-0.4565332025941081,-0.4022426252757354,-0.47950772780881157,-0.25225074112625007,-0.6033547209463669,-0.0428548995736881,-0.0734514096643149,-0.2391842131944944,-0.18232105932057632,-0.553404148204497,train,5.6423652339111845,1
23,-0.33230568967984053,-0.21474897828834083,0.12880634682564093,0.11407683749728595,-0.19018193782752094,-0.37062849778672174,-0.10043607939861848,-0.059161215595301825,-0.06333336899742004,-0.02519064497723653,-0.0850404789117334,-0.26194856192354465,-0.4481198913765093,-0.5087099516503791,-0.46461384474005507,-0.33236323242655746,-0.0288449278060504,-0.12749533419773185,-0.29066311838639397,-0.20971428636917083,-0.5569584562281166,-0.4975480832128161,-0.5136049955330098,-0.26744428502060685,-0.44839327889361447,-0.3836656339158325,-0.4759873068875532,-0.256490788853322,-0.5891685989447233,-0.040208850323786446,-0.04420475199612989,-0.2335260451707487,-0.17194513800146322,-0.5225143517193988,train,5.898836380907148,1
24,-0.32982070061539703,-0.21752195666651328,0.1292646328040937,0.1132670600570132,-0.17406586941043964,-0.3783273518047343,-0.09761502400806209,-0.06146827481078172,-0.06490426244747333,-0.025111723841481085,-0.09119606077301139,-0.2539874589257023,-0.44618906392497804,-0.5067627805604553,-0.4790895934657509,-0.3393125471492163,-0.016894839452436666,-0.12567975266393477,-0.2769650998331308,-0.21157193022832022,-0.5550194895066016,-0.5055207162370826,-0.5173438001833399,-0.27010173853276465,-0.45603907687206613,-0.38232690748995457,-0.47677135464714393,-0.2624805897632139,-0.5884799148135634,-0.04115687822835227,-0.0465495071342463,-0.23625007794929137,-0.16893029388042927,-0.5339536630299732,train,6.155307527903111,1
25,-0.32248265687149535,-0.2038106795084725,0.13103301731123781,0.10475304182141251,-0.17942150228026127,-0.38381381095112654,-0.09131774873033131,-0.05906664289731048,-0.06629652268223879,-0.030010729310547553,-0.09776397423300331,-0.2469272481242819,-0.4448292906216937,-0.5090942379380079,-0.47808608296177196,-0.3356572914941497,-0.02423115188913126,-0.13136270543518846,-0.27836981000994776,-0.22424794306520535,-0.5412567026061037,-0.5096455844520733,-0.5216108784783403,-0.278822928617074,-0.45603877544656235,-0.38490350287127095,-0.4690467613840681,-0.27465934832859673,-0.5841079833576979,-0.06040933827413596,-0.056812057639498564,-0.23906001763159057,-0.17568419815535427,-0.5252041565180992,train,6.4117786748990735,1
26,-0.3185187535467396,-0.20532551643969027,0.1369369451206348,0.10094355448182418,-0.18422063566619404,-0.390186842668366,-0.09225679575566995,-0.052898183567902546,-0.06911533852346338,-0.027388091937773,-0.11056885056549043,-0.24286065008297492,-0.4429995258770183,-0.5132089267989947,-0.47990935959646647,-0.33516386104410323,-0.02636749732186605,-0.13589336026996424,-0.2724623885638549,-0.2293686818769627,-0.5511287727224267,-0.5158215209790951,-0.5298682291805858,-0.28147830437107285,-0.4693250591932212,-0.3868293813723733,-0.46752237901011406,-0.2765328816961818,-0.5793169865982265,-0.06425553263691136,-0.055840328364043346,-0.22998836109183077,-0.17159755042204808,-0.5360418321127636,train,6.668249821895037,1
27,-0.31470663120103315,-0.20905450188437444,0.1285195314167448,0.08456847611144402,-0.20139040139800413,-0.40258672598770195,-0.09805004795873679,-0.06514400997047602,-0.08460989699175467,-0.03787334728019932,-0.1198510793267883,-0.2460215259318098,-0.4410105077406774,-0.5249630830859596,-0.4818877515109801,-0.32740236536276596,-0.05142730732525337,-0.1590282713569554,-0.2648509360715924,-0.23797774440600666,-0.555748441572635,-0.5152028980362855,-0.5460613895766138,-0.28807871859074596,-0.4728515863659099,-0.39349454519356997,-0.4779345155711643,-0.28679620823897667,-0.5845536609280702,-0.08240580843913053,-0.06635867560729601,-0.2303627693018247,-0.17814569927167867,-0.5311349252422375,train,6.924720968891,1
28,-0.31177042730083954,-0.20388953549936104,0.12633595859323007,0.0847795309151412,-0.20223690657384827,-0.4238056770929655,-0.0892045196541962,-0.06747955483509638,-0.08364606457523319,-0.038434950399501455,-0.13108415926273503,-0.25748443839471624,-0.4485018110777628,-0.5283909021949056,-0.4857439283723185,-0.34497719988439146,-0.05901350402249153,-0.1707525097259988,-0.286931688616854,-0.24031019055104436,-0.5684273622883197,-0.5218747762951704,-0.5617570240722907,-0.29107653712569126,-0.48151132759832477,-0.4123876353121073,-0.4879386739137268,-0.290765033931527,-0.6027168909816452,-0.09580140934407323,-0.09419557806251809,-0.24560381283206967,-0.1877642545091307,-0.5399539003732879,train,7.1811921158869625,1
29,-0.31828884479576414,-0.210091359735907,0.11382708789896613,0.08109663989438279,-0.21454048600818032,-0.4253277907058605,-0.09701140824970628,-0.06796433506469698,-0.09156533464778643,-0.04887754058979698,-0.15001459770188258,-0.256289799564948,-0.4513747039289191,-0.5383511080209141,-0.49741650885687855,-0.34025688996133063,-0.06961661316536853,-0.17139681661246065,-0.2851233614288817,-0.2556572210593907,-0.5719748937977938,-0.5297824037023491,-0.5739493002659114,-0.300228768859515,-0.501484910602904,-0.4133646017894125,-0.4900968430237551,-0.3006628805243128,-0.5983644990268479,-0.10915987016394865,-0.09764668678340394,-0.24451276398285798,-0.19675118499813457,-0.5343466851867735,train,7.437663262882926,1
30,-0.31917210559405806,-0.19215609223452612,0.11717576389030872,0.07463025235077764,-0.21288108905644643,-0.44172476866563043,-0.0871881376981769,-0.07277427630296274,-0.08714221653752238,-0.053501941423613406,-0.15305495087702342,-0.2562251067216259,-0.45912119236649185,-0.5441726166148072,-0.5005822077889055,-0.34677093390832303,-0.06885494250921617,-0.1780662901815086,-0.2938138377307751,-0.25390025624638024,-0.5704863846276576,-0.5421478508800137,-0.5740115036101483,-0.300920815283768,-0.5051125329487388,-0.41961800420720524,-0.49756687756885487,-0.3125905641372345,-0.6089243843390574,-0.12379906648154088,-0.1074614839181181,-0.2558493645534205,-0.20090795673802356,-0.5350812517134533,train,7.694134409878888,1
31,-0.3216451854022373,-0.1895347284380185,0.11644987775408325,0.06915522154301829,-0.22188495014547002,-0.44878223919785526,-0.08940547071904704,-0.07603560357525764,-0.09605638636909221,-0.056456269485372905,-0.1672951921884936,-0.2562857770742016,-0.46400210512889495,-0.5466345670827618,-0.5048776605030126,-0.3452474773077921,-0.07771969963351992,-0.1833204150162407,-0.29775841996339325,-0.2644858994625107,-0.5775381847453085,-0.5494763587588539,-0.579401761728187,-0.311217536318946,-0.5188871643044226,-0.4212310948828627,-0.5031904151738191,-0.31524751613470914,-0.6100371255904184,-0.13549685821584462,-0.11195081971876251,-0.25785011015586834,-0.21018905492302223,-0.535656908978448,train,7.9506055568748515,1
32,-0.32603421079347306,-0.18609637715200184,0.11014791943208867,0.0542286585592501,-0.23116583288642256,-0.445837698043581,-0.09679750321381242,-0.09436047940685784,-0.11005864318027422,-0.07301731412851808,-0.15723858274833047,-0.263744585265862,-0.46925174767622285,-0.561081199666675,-0.49872490253742685,-0.33017629830895434,-0.09651383137753615,-0.21022214314283455,-0.2886542597775906,-0.2575233381600665,-0.5698176214509513,-0.5433436011383574,-0.5744097203742664,-0.31233643733647914,-0.5105699987667456,-0.42684519500973495,-0.5175522569922624,-0.3245608990375158,-0.6232804852405676,-0.14429376539334074,-0.10239003698454374,-0.2664565136134457,-0.21450585531784302,-0.5229226745747225,train,8.207076703870815,1
33,-0.32208259602526246,-0.19245132993569325,0.09310964618681353,0.03991722039932621,-0.23287417621292616,-0.45541992561953804,-0.10565409591560125,-0.11400342070910317,-0.13490869904661806,-0.08235715763037949,-0.1712704845419594,-0.2678525352126334,-0.4769680713518894,-0.5685666298811517,-0.5054558367471146,-0.33780389853128256,-0.11883965166902566,-0.23811144749260593,-0.29349415110243615,-0.2666325489493652,-0.5609952242376814,-0.5431029744772724,-0.5812277288585505,-0.3271865117604061,-0.5167054201550103,-0.43524291730141906,-0.5351516725521615,-0.33956610227809747,-0.6339693248227013,-0.15377121197238539,-0.11731966808481066,-0.275140281002168,-0.22188092470512474,-0.5241432288479937,train,8.463547850866778,1
34,-0.3319212458357994,-0.19463482864534104,0.09124846277432441,0.029357291550996374,-0.2251109543771842,-0.45696715942997895,-0.09953760848752134,-0.11415488072455787,-0.13405108438569208,-0.08868494092963639,-0.1699798408920876,-0.2730531926220572,-0.4787149987980957,-0.564389066575296,-0.5089718536285102,-0.33365663411574614,-0.11216241658040615,-0.23096787233153765,-0.28121582251375615,-0.2645159567720665,-0.570362186753968,-0.5399060981124725,-0.576145372403018,-0.3262717039441685,-0.5147960787884827,-0.4309626655448908,-0.5388662456435412,-0.33473698734776647,-0.6248319668289863,-0.1606145070094954,-0.12480972745304474,-0.27774856571595097,-0.22246176530781803,-0.5218984400635046,train,8.72001899786274,1
35,-0.3363969104819383,-0.19630934318611262,0.08470425623886745,0.023461464753415005,-0.22010969598579852,-0.45876160533595994,-0.09759581814689276,-0.11765848290898949,-0.13218159642168004,-0.0995768047517804,-0.16825259733070236,-0.285826685922264,-0.48119808618685367,-0.5667307889046994,-0.5101045024127493,-0.3402719440335935,-0.11629055780060775,-0.22988087983739985,-0.27573359053608376,-0.26055948974210574,-0.5768907493064852,-0.5344911415213986,-0.575283095866128,-0.3247020290686006,-0.5151746883888961,-0.4338875593917267,-0.5501155377750396,-0.3355453373616877,-0.6286660401927163,-0.1688028294220183,-0.1392364840898813,-0.2879438682965348,-0.23093685684315143,-0.5149609098367447,train,8.976490144858703,1
36,-0.3432317863661942,-0.19453638551903427,0.07588306041808268,0.02304929481330293,-0.22218060180629975,-0.47348014041705966,-0.10143754059930032,-0.11790103615919804,-0.13160319353307723,-0.10526148334211435,-0.1746633536232723,-0.2955666413072304,-0.49443024804138597,-0.5704792368325351,-0.5123631477506047,-0.3557775757697272,-0.1172952526118903,-0.22740067015932292,-0.29372742738275787,-0.2664766302652662,-0.5728430583781916,-0.5432881813531616,-0.575047878147791,-0.323998223047108,-0.5189911376829175,-0.44947824521497304,-0.5515040739227003,-0.34467937747801125,-0.6424034816679726,-0.17940356133948848,-0.14759484700158873,-0.30335550897717833,-0.2413474785794855,-0.5173358507275054,train,9.232961291854666,1
37,-0.3419701378340648,-0.19278182237540628,0.06400026555640764,0.007794101460723624,-0.22580436333590095,-0.46966039092494644,-0.10661478414538553,-0.13411888434678387,-0.14383882303732246,-0.11821283515296074,-0.17453092753370467,-0.2964687085017807,-0.49394958456514876,-0.5728181499047795,-0.5104794452821285,-0.35476419047074165,-0.1292619020164775,-0.24750897231722868,-0.2880609573410188,-0.25985404444912,-0.5737246517953888,-0.5392946977306962,-0.5741799978117492,-0.33231674424801394,-0.5145708901378353,-0.44501133377615343,-0.5585389828315813,-0.3530531198821677,-0.649997429007998,-0.18839847845162658,-0.15112919773819233,-0.30689536207148893,-0.24125251532679642,-0.5113766551455515,train,9.48943243885063,1
38,-0.35129173524602786,-0.20844651280261947,0.05292699111048287,0.007023799905676989,-0.23468651434044457,-0.4796370422105382,-0.12068433739764166,-0.12983514510893743,-0.14597907349551373,-0.12939954381441401,-0.1802111909227842,-0.3067372322541472,-0.4972990770542327,-0.5806811718959445,-0.5146455669366016,-0.35677636441369615,-0.13441021931243194,-0.24596989925145668,-0.2911241510757917,-0.2666910395287563,-0.5828190962175293,-0.5395922832175166,-0.5784410863414846,-0.32590691462256693,-0.520812362339973,-0.46005807151594824,-0.5594680630099139,-0.35466262904712936,-0.6556995501833107,-0.19605847610447438,-0.15355362748668858,-0.3087309612691238,-0.2533813290427891,-0.5107991862757493,train,9.745903585846593,1
