,AFDL,AFDR,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVEL,AVFR,AWCL,BAGL,BAGR,RIBL,RID,RIML,RIMR,RIS,RIVR,RMED,RMEL,RMER,SIBDR,SIBVL,SMDDL,SMDDR,SMDVR,URXL,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
10,-0.010528422637237522,0.03393959139138203,0.2499415890699711,0.4710505389556028,0.20167724742497806,-0.9030670675407315,-0.19072437000226172,0.08288879998009957,-0.008671680342673294,-0.08408487306611168,0.3482367485614116,-0.38941829460180677,-0.6781021051956596,0.3140420542591422,-0.530835504024008,0.08536295912968717,0.4875968659707387,0.0418524255668955,-0.26469259564846326,-0.18097801279856263,0.14329967063061022,-0.199448100603137,0.09300928888643956,-0.3968712711182719,-0.8850753521317608,-0.2890187369003938,-0.4662514592993118,-0.5127122737854153,-0.7863450085809639,0.41056957826278184,0.6284432822598314,0.16207119989343033,0.8321238179269904,-0.934627919242946,train,2.5647114699596294,1
11,-0.07825231667406207,0.03761685297822104,0.24795379999738298,0.4075394987925578,0.15934645341928022,-0.9113613954767081,-0.17613095325359918,0.08941981840477808,0.03348529807015632,-0.1101907158479708,0.17028157345990536,-0.2770950119909128,-0.6109120081262454,0.19194530832743117,-0.5283819116099668,-0.15823516639862867,0.45240184135824524,-0.02286563852444823,-0.32162834665691575,-0.08931242750315693,0.09102937335044126,-0.25822734642330647,-0.023719771176926807,-0.36781862265933385,-0.8372489135970986,-0.30059216056545246,-0.5799780059776962,-0.6494140256611347,-0.8054090538546631,0.5344148651761194,0.5118629554046334,0.13786733143377106,0.665511104202129,-0.9285406726182024,train,2.8211826169555922,1
12,-0.11952758036962308,-0.041119592344341704,0.11803088400807116,0.3570912625854663,0.11299919935836422,-0.9087125245054304,-0.2767460985688651,0.024805230366688358,-0.04581806909961417,-0.13831117905917578,0.09411298119674105,-0.4224249227372465,-0.557542465892386,0.22687888852074867,-0.6291293494938908,0.278122145647433,0.35105943937479467,-0.09100304918248714,-0.33828933795774263,-0.09812157660187237,0.10058429989038942,-0.29983052732183824,0.20758128327463532,-0.45406103972776224,-0.8671722853218403,-0.32760801746071755,-0.4978300159769449,-0.5763232510297163,-0.8065620365637972,0.5407287443241424,0.6056998865040557,0.010802663870647877,0.7167685183810603,-0.93762468172478,train,3.0776537639515555,1
13,-0.11611167433374348,0.03875905294828552,0.030330589919494666,0.31216997877006203,0.24969029375186225,-0.8983365256123067,-0.22050837006121526,0.03286421593103994,-0.08905324293017625,-0.24226101916160614,0.07955189473676294,-0.42477058753336827,-0.6232825017864481,0.2546385047085662,-0.6049848793499313,0.12036946014840177,0.3392508543755447,-0.07578439914848689,-0.39237828690694543,-0.08504382322900306,0.03578134444756942,-0.24162742479295263,0.15877975555085877,-0.3541179056809288,-0.8444815746083278,-0.305911180399867,-0.5219030857103661,-0.7876331114452478,-0.7936985411990553,0.4913929884586632,0.4485929185554558,0.1342786866495358,0.7262667133167952,-0.9813517369822676,train,3.3341249109475184,1
14,-0.08348596940111108,0.05313036682787797,0.02319163101977917,0.2509799421846559,0.18060648146236213,-0.9272154039243968,-0.36111269474605956,-0.07612027899833762,-0.08550684476944348,-0.2190934862440479,0.030991212265731538,-0.5493263827492534,-0.6899591210804037,0.4186777585286259,-0.5676099847867896,0.26175025510460426,0.27541021824157974,-0.1284635973170638,-0.35249972840596533,-0.20221415694652267,0.0009359123549455006,-0.4906824668302351,0.3899082820086279,-0.2849437380247566,-0.8703823188481894,-0.28031357978495997,-0.4533835821385407,-0.6311657246512434,-0.8371728786261452,0.5266450842268959,0.5125283236414977,0.0977969595400423,0.6286607034137898,-0.9558221114580457,train,3.5905960579434812,1
15,-0.053369973445523966,0.1587068812475647,-0.019305873690134034,0.22674824811847927,0.11622846708977097,-0.9288865713621599,-0.39327135409064995,-0.018116811173823355,-0.15652273705828557,-0.22324159356576767,0.0886566821529623,-0.5066645362444666,-0.5808084535075984,0.40463357929893395,-0.5403393223575936,0.11409685936951242,0.22659334382960894,-0.1298310107465125,-0.34355447124169225,-0.24407255360206437,0.012747890960594255,-0.2320033036346325,0.0439446928710312,-0.17572064459341752,-0.8588974480263086,-0.3065833002325046,-0.5301049577132979,-0.5986935158178734,-0.8224497592372888,0.47339797560838615,0.4009496998074229,0.22592469177171193,0.7122384367682569,-0.8720323323762291,train,3.847067204939444,1
16,-0.0910052782687274,0.05680574169489261,-0.03360889120963595,0.21731252374938537,0.043219976139848515,-0.8969237561015795,-0.23834648740178377,-0.05599906928260823,-0.11646997684670035,-0.22850029253878978,0.03804135021079735,-0.5230073081456965,-0.5895478526835267,0.23374476728667126,-0.4683690433696942,0.045512988299376334,0.21626292162283034,-0.14538721947846767,-0.3552329597161965,-0.10848376946172489,0.017974310081955158,-0.2600097710999242,0.42974319517662596,-0.37886770841633965,-0.9242968046849546,-0.27831827023117484,-0.45537415100658274,-0.6988482761779538,-0.8021369350629125,0.46518596016378466,0.38608009563289825,0.058932841060185925,0.6730687324226924,-0.9559516735521357,train,4.103538351935407,1
17,-0.11908118355281694,0.09403072711143445,-0.061463258975938184,0.15624486100299495,-0.003422971871225311,-0.9003742128540365,-0.24273706822280205,-0.08883679816281731,-0.13100707825588342,-0.2574842158297743,0.20593593874882898,-0.5007041853066085,-0.6111952779702867,0.3122778804275117,-0.6341683547625063,0.44332400503501823,0.2082498314022866,-0.18641476403052848,-0.4508861358714168,-0.09947684382277466,0.10120315702791438,-0.20640487861436851,0.12756044946883804,-0.4974934454195666,-0.8138307558279095,-0.2515779046080354,-0.5253664704176344,-0.678479871969521,-0.8060225805187384,0.42093289712718485,0.3444080576460713,0.14265850984776374,0.639844837922147,-0.909225395321205,train,4.36000949893137,1
18,-0.12537947738388877,0.16502199740537682,-0.12490243719033656,0.09716916351990457,-0.12403902566156777,-0.9324097650071439,-0.2739962619880474,-0.10886132030184659,-0.18594628021529913,-0.24972989253289424,0.1174232814595767,-0.532334176783091,-0.5172810011271494,0.45769006257047606,-0.5320712535337828,-0.3064314117808218,0.1442652894908566,-0.18877720352915062,-0.4684171888766224,-0.04668629262389168,-0.010336105100392401,-0.38536613564858646,0.13684155561974376,-0.37867814331824934,-0.88018117869071,-0.2741936471496872,-0.5407242560970698,-0.6618265205466465,-0.8304379879147099,0.4887726083458357,0.42866230135951766,0.1654220084036091,0.6028271838916576,-0.8499052799940248,train,4.616480645927333,1
19,-0.11084400056038579,0.053344839598225446,-0.13240243563535803,0.07375331465688784,-0.08222798594932212,-0.9359384680684036,-0.3514695053524507,-0.12277732121603191,-0.18057901215532435,-0.27212126911592893,0.29511427344653496,-0.5563320967752134,-0.5895129033987363,0.2658360992400788,-0.5486066173676074,-0.03848502269255327,0.1479798565691427,-0.21136376266917023,-0.4080738391209805,0.06094199582749771,0.048412976780182415,-0.25836155102309233,0.12083018055875416,-0.41948778046007196,-0.8069745691790333,-0.3135661792874438,-0.4980474517897384,-0.6705618588090514,-0.8224788768519483,0.5156753484121932,0.4530824967476994,0.3478111797785879,0.6689266367454788,-0.8876255109342888,train,4.872951792923296,1
20,-0.2534406531758371,-0.023492887667626694,-0.12994067021313926,0.12641781888705972,-0.04747913182190677,-0.9066126041506954,-0.09879316297667595,-0.0877144645119885,-0.15538259644855346,-0.28729233771443397,0.5408258549350956,-0.596208187554946,-0.5997646643949398,0.3280745983586115,-0.5174387898818791,0.15635653494375723,0.11501074024307101,-0.20537875309179943,-0.4218546326039645,-0.07776870405153591,-0.03620906659103873,-0.3092199141245986,0.05064646639574999,-0.36806817796908053,-0.8483400329955522,-0.29643850483391754,-0.43195702474419617,-0.6842756892927734,-0.848718438934249,0.5443562055062217,0.4148250631349393,0.22934276126253117,0.7207670091868578,-0.8856355484811009,train,5.129422939919259,1
21,-0.1798014324975873,0.10356330543764791,-0.13611823501697495,0.1190292386393017,0.00804935223591785,-0.9317447793036537,-0.05939397327678264,-0.10291257438297408,-0.17537761949480157,-0.3237126469175584,0.6032066609046963,-0.5114231053730127,-0.5677623759830616,0.38354741948062165,-0.5643744445113623,-0.08933553373641756,0.08070720255201602,-0.2503568342666359,-0.3987515231006198,-0.18858100186714533,0.09371475345546632,-0.3161743390588295,-0.25752264720956264,-0.3614670624859888,-0.8442519451694196,-0.30262963044846225,-0.45149877623782175,-0.7731590952350177,-0.8236020095770418,0.5658036814393514,0.34718087286659016,0.13097397286727896,0.611677620219255,-0.8649921153765144,train,5.385894086915222,1
22,-0.12994295687540924,0.07120007373381432,-0.09120433669010897,0.10396036897608063,0.030350344759454306,-0.9105308031748575,-0.10373103036034559,-0.16640424112914765,-0.12775991778322926,-0.30150515825491697,0.5267954647284955,-0.5219080160530707,-0.6774762499606817,0.2222772567831337,-0.49335059580938223,-0.06636856258107948,0.08719795446352452,-0.22572286567043864,-0.4658729485623164,-0.18767061130986262,0.018669102675441307,-0.3133658345494117,0.02188761113001858,-0.5312576958816304,-0.8833360023487382,-0.3075432342707466,-0.5249116165134663,-0.6851130971452923,-0.8442757034204971,0.6447050555432434,0.35453443898904347,0.3058441304504491,0.6147253470916784,-0.9217614247482746,train,5.6423652339111845,1
23,0.037019392592918754,0.07084744856820668,-0.12749803024937156,0.082442275740918,0.15099359736195883,-0.9048857999382978,-0.007068119711483689,-0.14725832101766723,-0.17645916732821665,-0.3098804343934811,0.6470724256759507,-0.3051241984067421,-0.6522981638155357,0.07991236200523599,-0.46184638511409437,0.6892503848735068,0.09075176108056404,-0.17581205982404247,-0.38942296599944914,-0.30906107833154417,0.056575522452847915,-0.34241870104617766,0.2427214156872568,-0.48352052250737576,-0.8082358417504797,-0.34960083204155823,-0.5338619282058725,-0.7064762272651182,-0.7740445620647175,0.6093510719731992,0.3261198262348559,0.2090530915863391,0.545381077982254,-0.8545969181574191,train,5.898836380907148,1
24,0.17825789352805965,0.18531749574583856,-0.07382008206047452,0.07277461485850156,0.1766402250368443,-0.917416250109878,-0.01347761594186414,-0.14347856679991777,-0.18027458354423265,-0.30760093435271574,0.6669626342962399,-0.37088108315244384,-0.6148243088582558,0.10619284435524956,-0.5693197402923003,0.19201983860708904,0.06293122373194959,-0.276962344160973,-0.44407727242605965,-0.16263238040273242,-0.005198743247872395,-0.28672366376342684,-0.12512018847521889,-0.5331328781365623,-0.9146411014801499,-0.3234751403754512,-0.5546857840359058,-0.7457501285781498,-0.8110530245786144,0.620365300166416,0.46411730919474703,0.1880816604796336,0.6149005973599896,-0.9273880720709279,train,6.155307527903111,1
25,0.31679176119760766,0.0843769735875024,-0.13520097004296572,0.05744360962720174,0.16612406979381766,-0.9093437047859202,0.29834599410615437,-0.13457776705850943,-0.1979898202514262,-0.3199771171436312,0.36263404930356347,-0.5025952003978902,-0.6197058395643924,0.06679245208273366,-0.5573931379619197,-0.026665742373212398,0.08864842224254377,-0.2584584198515516,-0.4652443632044714,-0.24322549572730523,0.17802776677549725,-0.29311007693744595,0.04055239116055498,-0.34894839860270366,-0.8602189379196938,-0.3467256183720894,-0.6149323539578672,-0.595542405703197,-0.8121118403913788,0.5829281667468096,0.28863555978921873,0.2827428019792426,0.5489308590333345,-0.846692890132601,train,6.4117786748990735,1
26,0.28927259581494935,0.07453881893680547,-0.03084044171750433,0.024281106097633787,0.1669897387971767,-0.938529494434362,0.426106188654384,-0.13367788157603822,-0.16878061884630335,-0.30758692232234175,0.37419965350363105,-0.4553784526847775,-0.6229463832512834,0.1474192283005511,-0.5788598624746272,0.14783727021640347,0.07023743601891985,-0.2914512010594703,-0.46338679728648435,-0.14294871240045737,-0.07376887825294687,-0.313235275974036,-0.11430126965934961,-0.4052453986143434,-0.8562176055735865,-0.3149388835944591,-0.5635558803956741,-0.7224285968947775,-0.787478212740103,0.7212564988543393,0.29298638874273397,0.25926525962930236,0.5482828983122322,-0.9072298083652618,train,6.668249821895037,1
27,0.19448898720761942,0.014270599650807236,-0.09145934244133147,0.02432669665422882,0.08404905725933542,-0.9184505812738855,0.6268165665745313,-0.18689301862196595,-0.21381906239377435,-0.3468941858625383,0.1365598359404937,-0.5286665647223131,-0.6755182212429997,0.15367998875343059,-0.5379244545813933,0.2517859025059943,0.01095505940852981,-0.27262047323060223,-0.4393817972420473,-0.15018018025558633,0.006489799559434628,-0.263157497398107,-0.005959325363320556,-0.4866781253042547,-0.839292264273978,-0.3527687010725069,-0.6474300636481951,-0.712411421136715,-0.8376794492781964,0.7329888692893676,0.2887392980692398,0.17089702741538004,0.46019547266265215,-0.9115736538896653,train,6.924720968891,1
28,-0.018985774140426015,0.11961957571845283,-0.11649681113349442,0.04585374037778278,-0.0218885203738185,-0.9482650373100453,0.7353243659992292,-0.184388866863062,-0.24161254131682697,-0.34523518456692903,0.060347902411743815,-0.4880728564717667,-0.773639217953328,0.04739869942398567,-0.6335588460937899,-0.2381201438985967,0.0335834763341184,-0.3379053893832442,-0.46901297310534307,-0.13038271080337116,-0.005185260469283803,-0.3655137424086401,-0.07747159712996321,-0.5205816008675179,-0.7890132166858679,-0.4061460543015294,-0.5968537186828301,-0.6056470259378792,-0.8577828308092041,0.6057057160637582,0.3388004847675288,0.25057223270050577,0.5823797309983764,-0.9149218863618767,train,7.1811921158869625,1
29,0.12026469773113613,-0.004227597841226061,-0.1450769586313293,0.06556352024545764,0.09645846543122716,-0.9023102252120088,0.6777539878283965,-0.18737330730258595,-0.20158545103103898,-0.3977248239699297,-0.09004934764779693,-0.46626989238862426,-0.6676589544882967,0.12589328603984185,-0.635556731623258,0.14136358903125945,0.037833132715161644,-0.3231084515498406,-0.4743590296283461,-0.29626952031466613,0.06229516612399211,-0.14126358422474927,-0.20215270807587848,-0.5421709936133966,-0.788444702438984,-0.4318813940108963,-0.625716487588746,-0.7386999435627597,-0.8374526617964944,0.6389908563097024,0.1874365662875781,0.2983190922125456,0.44255540130460946,-0.8784720909429004,train,7.437663262882926,1
30,0.20281096390623032,0.1382296236027838,-0.10964495079300363,-0.002374107321841068,0.01481458976849559,-0.9273244700069817,0.7006526051774689,-0.1970606584336455,-0.2229269878000456,-0.37209627005508283,-0.06555690702235084,-0.5282726575099151,-0.5746867681001917,-0.031682457438656386,-0.6532594471905883,-0.1860600758746459,-0.015421011331865353,-0.31107273336225005,-0.5753357595274675,-0.14829415925285683,-0.07853109066137454,-0.421462520020652,0.011895171258515358,-0.49275934072854427,-0.7959054381555402,-0.5232136807094439,-0.6213803172356334,-0.6913549902042038,-0.8199218942121611,0.6471751297212547,0.1952363869682503,0.2989772306402485,0.4180296146357202,-0.8921489363893197,train,7.694134409878888,1
31,0.17257202554306939,0.20648030535838124,-0.11989076037437929,-0.022579261394089833,-0.03911028118360782,-0.9257968317715461,0.7756037712684303,-0.17568146799485407,-0.22547660369183065,-0.4286843881456863,-0.09053264275825079,-0.5127509208735347,-0.606480795584835,-0.008243019465201895,-0.5873527598635602,0.036910793340373615,-0.039687760535454863,-0.30758590715327816,-0.5109168791396899,-0.08429691997989408,-0.1234504776602312,-0.37536432703844735,-0.2903832009867152,-0.46860820436195383,-0.8159732931230326,-0.5336380449776047,-0.6820471616491732,-0.7170156722520657,-0.8458949183301936,0.6057447660321742,0.13305603412482347,0.3599636438435949,0.2941386452230933,-0.8375457762776695,train,7.9506055568748515,1
32,0.11955890857067342,0.26760526845870514,-0.12828325041218336,-0.021986477861005826,0.002448035106848656,-0.9045798913450684,0.5162305636004332,-0.1882788670787463,-0.26728942204643635,-0.4110527767798653,-0.12393884916638831,-0.5662499021223493,-0.5811160321401487,-0.05145915527504097,-0.6647520103940736,0.2504781158383751,-0.04472236026057219,-0.2825370255870472,-0.5322635562642972,-0.09335678886031029,-0.18341940785065047,-0.4668870922987409,0.26050007597514546,-0.2778053547495466,-0.7826542015307121,-0.6148407608020665,-0.7105956310443988,-0.737194662759453,-0.8338277282052492,0.5851296844850176,0.20113332514707882,0.24319040278009796,0.3092263221857424,-0.8721439833929769,train,8.207076703870815,1
33,-0.04296513872795993,0.2508921021175352,-0.10780297030124764,-0.03331986927957775,0.0210653354398721,-0.9450007711741135,0.5116182423199005,-0.26164507449924257,-0.2841301092853721,-0.40025706105103087,-0.33463880829593795,-0.6094343725499685,-0.7141526431480789,-0.137471028664374,-0.59266999410366,0.18756268487280248,-0.061682945015478996,-0.3902503372529176,-0.5239189711990386,-0.25248971527606356,-0.13603403460877828,-0.47317626258830225,-0.1982040109265143,-0.4437930987411446,-0.7558178509266993,-0.6650561973440212,-0.606026899035655,-0.6847276548950825,-0.8441040378788524,0.5537827133041204,0.1924999212738654,0.23576463359668542,0.3219469224252748,-0.8229950829834315,train,8.463547850866778,1
34,0.08958061884984936,0.23317000006836497,-0.15170826442668006,-0.06414218276878736,0.13220638774570326,-0.9053395782157151,0.9382499745368749,-0.22981451690679922,-0.2814960630706882,-0.42818850030658506,-0.1033362467469926,-0.5406660968773271,-0.6534774098354983,-0.11396937740562041,-0.4962194430035125,0.13292579892434397,-0.07431697403652482,-0.4024931534561821,-0.5245057050327169,0.005657651860505819,-0.15689933018913638,-0.28924176508586075,-0.15099412874413298,-0.5435628764991633,-0.8299834685716546,-0.6894446198911839,-0.7186085618577868,-0.6784567124897971,-0.8612540192781815,0.6486768459424042,0.0933335478248678,0.13527984505453428,0.31513818392687043,-0.8961684406744974,train,8.72001899786274,1
35,-0.0011022478807143354,0.3027922790796229,-0.165466082047516,-0.0415750524192493,0.11432817176344712,-0.9357014968994966,0.8300099398059833,-0.24329108742122685,-0.28410749910404676,-0.45965004577363033,-0.11453315753169657,-0.4704712978964112,-0.7367387903619058,-0.03780866699679175,-0.6288151478640693,-0.027670115474968338,-0.0936763349253309,-0.36324767974839645,-0.5559732742625048,-0.12423308843504965,-0.1350287144825093,-0.27907795562781623,0.06974011121173063,-0.5914129422723616,-0.8554268519201503,-0.7240883046892508,-0.7201203298893983,-0.6084009679184261,-0.8031233052401886,0.6041576415671521,0.06983306059984717,0.1344554154710389,0.30314230362528416,-0.8666036242711174,train,8.976490144858703,1
36,0.017404468416935215,0.33766685308147193,-0.14867330075029217,-0.10698655303951066,-0.05450699844544826,-0.9166275449318874,0.40782585740731103,-0.22172445763413862,-0.2375260716502915,-0.44163874867496233,-0.19423779174334777,-0.5210741623385349,-0.6870226417605911,-0.18806034356092094,-0.6763855289291529,-0.18481803575501143,-0.07972935061640529,-0.38170526582087383,-0.5181812883022229,-0.05697586894128892,-0.2872515936694888,-0.3375045282770842,0.009914594658028242,-0.3547829890616794,-0.8129883594438112,-0.7914285571978874,-0.6817217791293291,-0.6537976322204775,-0.8417278596409559,0.49037563733977363,0.05923142736591691,0.34197588437995097,0.3831880452293429,-0.8276324613433991,train,9.232961291854666,1
37,-0.08541769925087217,0.27289265400659013,-0.1504498886218456,-0.10976015332639344,-0.013698553961421833,-0.9485327854734986,0.5051970117819766,-0.24978859603715176,-0.31003500483369095,-0.45515124885270364,-0.17292459136522742,-0.533914439694062,-0.6514281846359737,-0.09291845087953443,-0.6275296192717059,-0.020734058796265664,-0.11303813253285444,-0.4349724518081649,-0.5269246321052481,-0.14344944040256624,-0.08956777247619718,-0.4971007490866822,-0.0036971273345391964,-0.6025235151836436,-0.8002702752899118,-0.7562834540861751,-0.6437679586256587,-0.5926990761137176,-0.8508776342256834,0.5439121489846228,0.09122612205440017,0.2658820030452238,0.2555507741335158,-0.8378219348338091,train,9.48943243885063,1
38,-0.1083593623317608,0.1366173400089643,-0.1724703549621397,-0.04641764627280098,-0.08278719849071281,-0.9452314586835352,0.42686725301800377,-0.22344198594065923,-0.27950319030110793,-0.42898399187194536,-0.26454140474907917,-0.5279552771341014,-0.7144494362854701,-0.0887685869526782,-0.7254528593243836,0.04625086800013234,-0.12852663528416874,-0.37643778077707557,-0.4756134321389812,0.047989023763208793,-0.21476900598091642,-0.21713987125990053,0.09779552539800895,-0.4292611196106335,-0.8845848639733135,-0.8056532651325831,-0.762361637131123,-0.7095675043457028,-0.8401874325532339,0.5113510097509784,0.05141391748849777,0.23777040043702913,0.2891951657365136,-0.828022510232248,train,9.745903585846593,1
39,-0.07279240826064037,0.1679135002656098,-0.19776996892257248,-0.0915582564641354,-0.1441017764148257,-0.9231015338093058,0.6150402055005404,-0.2517883808048821,-0.28004665679295093,-0.39440690508102727,-0.2719568218523586,-0.5691285735163074,-0.655908193136442,-0.1142224036145445,-0.5102508277397645,0.16498935663700642,-0.0680464485762321,-0.3515674892071684,-0.5632942362034072,-0.037910512870763746,-0.24574946196797864,-0.3493303086758607,0.0264138232372233,-0.3787484428752901,-0.7844216643967505,-0.7731738838920046,-0.7376745125069386,-0.6347835203026879,-0.8778439319319397,0.5748874715435799,0.08269908121550862,0.25500047400679127,0.3417789644888568,-0.8486020479437573,train,10.002374732842554,1
