,ADAL,ADER,ADLL,AIAR,AIBL,AIBR,AIML,AINL,AIYL,AIYR,AIZL,ALA,AQR,ASEL,ASGL,ASJL,AUAL,AVAL,AVAR,AVDL,AVEL,AVER,AVHL,AVKL,AWAL,AWBL,AWCL,CEPDL,CEPDR,CEPVL,I1L,I2L,I2R,I3,IL1DL,IL1DR,IL1R,IL1VL,IL1VR,IL2DL,IL2DR,IL2VR,M3L,M3R,MCL,NSML,NSMR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,RIAL,RID,RIVL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,SMDVL,URADL,URAVL,URXL,URXR,URYDL,URYVR,train_test_label,time_in_seconds,tau
488,-0.24071708760903862,-0.07278847094767067,-0.6308083002831303,-0.0905687801191033,-0.07893596246892842,-0.09416737939313455,-0.6052705103138074,-0.39661548595050966,-0.36924778894448795,-0.4889742370633828,-0.38303577222350094,-0.4265969071467214,-0.5033015386793405,-0.5857301338603638,-0.5916117363333805,-0.1786174227669934,-0.16805913931398028,-0.18096726959987042,-0.06951894280770235,-0.5304554502375363,-0.09774786748238341,-0.16638727399711792,-0.33560554329783926,0.1556104636905351,-0.686105815234335,-0.6323009949931159,-0.29267051264114924,-0.37304300864582607,-0.5157169193023692,-0.4632070858691449,-0.8926185269301762,-0.17052130597820658,-0.2861954170545758,-0.25440019766525473,-0.5730893336949517,-0.5766950571110401,-0.4386745685952663,-0.5191032620038228,-0.5238817239504451,-0.18696047268450294,0.04329760190092029,-0.3145228061185805,-0.7672300434199769,-0.7543591092271446,-0.5141742514412972,-0.8126474236714348,-0.7566653493957127,-0.5276055870784387,-0.35502312058316,-0.47235479228490557,-0.5297153996092105,-0.4417317017647584,-0.6135464275291386,-0.05798233117122542,-0.5871895967259589,-0.43832260126170264,-0.38229042060685775,-0.24985285835608426,-0.16692911793925733,-0.6364095643217467,-0.3768439078856149,-0.096643494966129,-0.5258770331145745,-0.2294071848001574,-0.32186323955880813,-0.3641701817137488,-0.5127922035120662,-0.5015777995196933,-0.47446713491553055,-0.4326823467881072,-0.004631920693727309,-0.38754061551180674,train,293.5342168668285,1
489,-0.23952073229819434,-0.11583015468791488,-0.6798260631437473,-0.1420822118152779,-0.09383364112562363,-0.11657145451647924,-0.6445197507062681,-0.405630780687517,-0.3901039233233247,-0.4802102660340312,-0.3699105451528048,-0.3942727719012826,-0.5351301672040449,-0.5896812154215116,-0.642982782865432,-0.19268996893094442,-0.15942423383624105,-0.1580182301084736,-0.004028301949251124,-0.5260103947670287,-0.10083621747605716,-0.129635322492323,-0.3494228919665347,0.18730326932304278,-0.7085404188805263,-0.6359464840783086,-0.268005111328172,-0.433348239892503,-0.523772576797839,-0.4967392902373608,-0.9245401785075533,-0.21022178301047317,-0.3098647655577824,-0.2875254915870384,-0.612417747132644,-0.6010593655931098,-0.46371532057885656,-0.5126596595929563,-0.5484224884775575,-0.2320207632992381,0.030161363145870007,-0.32636012803428616,-0.7703667372969691,-0.7543949031406725,-0.48800677438565265,-0.8342217788755851,-0.7984088083219476,-0.5610452086434471,-0.4070186077848361,-0.4518472185263451,-0.5338744706151806,-0.46061831973474804,-0.6449312584369677,-0.03965532075035473,-0.597019626993791,-0.4389193269411138,-0.40334099414053554,-0.24988367638738831,-0.17286079680140834,-0.6527069546658683,-0.3794819137123015,-0.10663631017540132,-0.5601960623783935,-0.20281749323681655,-0.36320467252014393,-0.33083227935989834,-0.5135813663744454,-0.5178007439050094,-0.4611151580093345,-0.43681008066094507,-0.019498419561681107,-0.40425236706567763,train,294.1751462879474,1
490,-0.22424976783283376,-0.1234155672044684,-0.693154283242302,-0.16170151243358744,-0.11504488527613675,-0.11623660861048507,-0.6522339372874875,-0.41818847160072553,-0.4021136921724355,-0.4774773887570067,-0.3658362054572864,-0.4029609172519027,-0.558390223574601,-0.5902967902236476,-0.6735480169553199,-0.18539244430690674,-0.16824715590895453,-0.1421850703223401,0.001818832295051566,-0.5058561159724995,-0.10151318303434488,-0.1201491830352593,-0.35420463462588153,0.18658897890883358,-0.7119095870357801,-0.6285481745348969,-0.2678336576363475,-0.45996988175352066,-0.5472006930176689,-0.5128651589866086,-0.9265900904358538,-0.21812547846549168,-0.3236332992956747,-0.2953660453217301,-0.6148638042139711,-0.5999811588772321,-0.46845406439781245,-0.5082719661722337,-0.5457482841075135,-0.24021935189802382,0.031108075651469596,-0.3279627402815667,-0.7984840228499582,-0.74913299859559,-0.4919129094535527,-0.8409540181245454,-0.8085971268595845,-0.5627537203447311,-0.42595128714389335,-0.4586215651428633,-0.5455470222376677,-0.46026008744484387,-0.6572878400917662,-0.04302589568201583,-0.5916199644610535,-0.4366068992987341,-0.415609065070386,-0.23214855694077646,-0.17550901046633335,-0.6715740638425576,-0.3830348573816701,-0.11375512960378156,-0.5698734562140924,-0.21375748985445195,-0.372071680068686,-0.32351308628957964,-0.5185980829259916,-0.52118934440807,-0.4548283303386124,-0.41890824013912675,-0.010507149497556547,-0.4142434922617754,train,294.7792559802183,1
491,-0.21399106245600072,-0.11308172155523454,-0.6950049814206135,-0.15712246166842586,-0.13087895164653968,-0.11360852902171063,-0.6575273575950704,-0.4251175350587103,-0.4135018903579319,-0.4757761387559605,-0.36112372986358365,-0.4143748833805861,-0.5738362915973391,-0.5974694960718527,-0.6868956435075138,-0.16459737026607163,-0.18918820370185033,-0.11930210531523103,-0.010602311205897098,-0.4872391877443933,-0.09437771828092312,-0.11931281672758608,-0.35183438333317407,0.18172847046696378,-0.7036004480055077,-0.616070398390008,-0.2751263256590279,-0.49135821947576874,-0.5739502737610175,-0.5260579985741178,-0.9168540736783928,-0.2172937717908427,-0.3377000671532642,-0.28742058012301136,-0.6046885790389249,-0.5883675200800265,-0.4633686877908131,-0.5069865831010304,-0.5393813695819663,-0.23118179896868588,0.030053695338970475,-0.33123644987677864,-0.827627088361911,-0.7501367589137937,-0.5055469346758696,-0.845120415310753,-0.8153173126232945,-0.5642746571595672,-0.4346044198331672,-0.4728578513748999,-0.5598348390193313,-0.45407742948453733,-0.6622906965521241,-0.05012755414646834,-0.5896037018671296,-0.4340736417975436,-0.4216720345241041,-0.2115379457172819,-0.17685834144249016,-0.6870333929331388,-0.38555441649979494,-0.12266083637204522,-0.5643537594694604,-0.24009527685232843,-0.3731728101347666,-0.3206855464866131,-0.5287665028139913,-0.5205701203264,-0.45046462181068003,-0.39146585077037976,-0.0005234280787352399,-0.4168518429893734,train,295.3615468851058,1
492,-0.21214532539661954,-0.10443236778030728,-0.6746215435576969,-0.1527854143027202,-0.13139081084228324,-0.09489881137876571,-0.6414918434177874,-0.42675576707934193,-0.4048266388550763,-0.4769844785327251,-0.37296416343899463,-0.426320826469628,-0.5663468948308028,-0.5935632583038242,-0.6689757952429185,-0.16060230215763016,-0.18581286606464809,-0.10078778998197237,-0.025656137467183062,-0.47962183287180077,-0.0986747160114876,-0.12610828917679232,-0.3354292047573859,0.17817220110889395,-0.686054502213884,-0.6150528796446415,-0.28214701941702225,-0.4791060946235194,-0.5732164672717636,-0.5054682627726979,-0.9005306789310223,-0.18551233361171401,-0.3518826047097989,-0.281617721792324,-0.5772902884690965,-0.5715034357046835,-0.45350860951120797,-0.49585846066659633,-0.5187395660048109,-0.2154025367255156,0.01892903656990455,-0.32319586528450794,-0.8397292154199122,-0.744410767438595,-0.5177874467002785,-0.8158217252240302,-0.7911014004388769,-0.5402545351796799,-0.42185686825054697,-0.49254881063384964,-0.5539054250097317,-0.44036950992079216,-0.6400444644405396,-0.057057249711081295,-0.5761974182317405,-0.4286191871116738,-0.41464384038138496,-0.21417759151370303,-0.17206590644147857,-0.6937298079511361,-0.38185758246423246,-0.121103780680963,-0.5398697656808938,-0.2624535278556788,-0.3598037950165339,-0.31962381651261557,-0.530497994106237,-0.5108260795558477,-0.4371124390468193,-0.3802122756531102,0.023121353263985366,-0.4089462669656488,train,295.98429376794957,1
493,-0.20081377273094714,-0.10657959760212152,-0.6928281003002597,-0.1444749050822292,-0.09464859995015582,-0.08432706409552901,-0.6405066479944238,-0.43329138301393305,-0.4030241057554869,-0.4724932517655334,-0.3774509978602316,-0.4096789866481424,-0.5755889336411759,-0.5856971226558181,-0.6512565397812131,-0.15299169801748103,-0.1970523346243055,-0.09791693779142849,-0.014209279611989586,-0.4895756131907898,-0.09749067340661023,-0.10591999083038321,-0.34453758358594927,0.1909073647896045,-0.7043230839569725,-0.6164358968014624,-0.2864687801528752,-0.4734401583071662,-0.5684367791867414,-0.5169880204151222,-0.903803710858808,-0.17200606323691228,-0.35201648462213553,-0.28074990597434496,-0.582821864096551,-0.5735029833153376,-0.45316863865186596,-0.5138186419359022,-0.5284104697979577,-0.21161125362566832,0.03535584787945589,-0.34667800514091196,-0.8316043929346612,-0.758476130285122,-0.5148469529515377,-0.816451621070314,-0.7984732491089593,-0.5359391138729831,-0.4063257085114544,-0.48519332909554713,-0.5504662633780981,-0.4463972503013055,-0.6364767255759645,-0.06462119787860039,-0.5922475086320474,-0.4220508783610073,-0.4202135891273856,-0.226204086918063,-0.17005055013307455,-0.6973339933176655,-0.3708594166977626,-0.1332187957122431,-0.5489510842186252,-0.26006913987645164,-0.3692172161242791,-0.30186097400655054,-0.5397730987645308,-0.5173373812594686,-0.4442400644794164,-0.37009215354778857,0.021733362687857465,-0.40670864050263417,train,296.5843125745305,1
494,-0.19355775214001558,-0.10543535002527163,-0.6829113649093289,-0.14085156206364005,-0.05853720349848689,-0.0777640390888627,-0.631079153525432,-0.43614986841263576,-0.3929413847926271,-0.488716760955381,-0.383413390304682,-0.40790722291880754,-0.5546300404235082,-0.5739730503672753,-0.6333893482059167,-0.148414720842244,-0.18300485737835082,-0.07371654408602979,0.017580686873375957,-0.49603692075922784,-0.09253238745332497,-0.09378983413465923,-0.3456512782095555,0.2006825520400599,-0.6830311355950474,-0.6460829415655199,-0.2755535918252402,-0.4200146983166399,-0.5651184509401548,-0.5249568318540728,-0.8916174411435739,-0.16737066706425557,-0.34877958578040824,-0.29525469196433823,-0.5808293049986937,-0.5788335707941668,-0.4591007214293751,-0.5232141591117502,-0.5294263441444044,-0.21529918043715082,0.0443698979421695,-0.3411625952071304,-0.8123474149012507,-0.7413266994061929,-0.5097862136186255,-0.7925727758793529,-0.7920650296268718,-0.5247672931839631,-0.39735176640319925,-0.4906353116545764,-0.5399169424874928,-0.4366637004968504,-0.6293366306019503,-0.07317241820463623,-0.5776601560153111,-0.41083508351837217,-0.4055184671805776,-0.24789901882720883,-0.16158040968201942,-0.6909513722898386,-0.37676777706533554,-0.14149926881174296,-0.550871392106284,-0.2588787317672226,-0.3666556906653296,-0.2526727391269588,-0.5362536045621626,-0.5284876253925187,-0.4326226161326328,-0.3759060088732221,0.015536031562170611,-0.4061418156967776,train,297.18433150835335,1
495,-0.19170552725453138,-0.0779650632435965,-0.647569524973489,-0.12361564765193164,-0.0008841472934147387,-0.07706197956722897,-0.5970107035982647,-0.4369404178241469,-0.37729768612890374,-0.49190680561777494,-0.37657724719276975,-0.3954102954535884,-0.5376860509567146,-0.5856369130311698,-0.5875730769050006,-0.16361153159543926,-0.17746251941736937,-0.09640146531003034,0.026608150146023326,-0.5241000301138677,-0.088183558601414,-0.09735235616713314,-0.3379475509836682,0.21435169934980033,-0.6400877304201809,-0.6612873247754941,-0.2684290204276435,-0.34826674356197607,-0.5173038545699126,-0.5075170514523435,-0.8502216745221232,-0.14725518624425357,-0.305240361948522,-0.2769683188534461,-0.5737815588586894,-0.5696871794646907,-0.4503835341912745,-0.5449745385309532,-0.5267533823947514,-0.2033071138162167,0.04760744169658428,-0.34283165869486765,-0.7790010189299333,-0.7348087246344845,-0.504818643093548,-0.7827259963092525,-0.7616960699971271,-0.5263263575553472,-0.36371573076406516,-0.4826399635932402,-0.5402977937465915,-0.4603856407613793,-0.6163226206399742,-0.09149001671967902,-0.5799567892442387,-0.3957745349437942,-0.386076495284363,-0.24954132272600096,-0.16047716249602223,-0.6933383122168145,-0.38126537370795505,-0.11706339548162228,-0.5353518647790823,-0.2493019202637038,-0.3610737653463459,-0.21501910651541317,-0.5440088904926613,-0.5433813507199237,-0.4434044906525518,-0.3942676210567856,0.009692422314927167,-0.4168334095565508,train,297.78435018396704,1
496,-0.19480400559617933,-0.06408244169165016,-0.6404056512120295,-0.12295502462580173,-0.003725954472939226,-0.08846883832381999,-0.5860095236534757,-0.434657324706038,-0.3885927287163149,-0.5028837983304961,-0.3794936486577945,-0.39601675949740367,-0.5306573809269994,-0.590656834818889,-0.5799731502037853,-0.15978740274833625,-0.17984319343483446,-0.10120749384628791,0.0229338261483132,-0.5352143424881683,-0.08744739446357562,-0.1121335955020842,-0.34643593246615606,0.2199421300147297,-0.630442515880168,-0.6639214667403651,-0.2655326093005179,-0.3289867708247483,-0.504079862396924,-0.5000781764632068,-0.8491523028807618,-0.15751888091405986,-0.29941244408800466,-0.28072977625831375,-0.5710969438563531,-0.5652222335100601,-0.4512482678677525,-0.5525674509143798,-0.5380067351310195,-0.20874292583615467,0.04395374657959604,-0.33408927502784225,-0.7758400332799402,-0.7429324246567639,-0.5109850318725268,-0.8014625383110504,-0.7683640215470354,-0.5446663534892288,-0.3655555457706595,-0.4768763174529301,-0.5441563388287531,-0.4591725652863792,-0.601933248553899,-0.09043154771062956,-0.5732325870377174,-0.40390740924776897,-0.3840293678459616,-0.253268441502645,-0.16199602161146667,-0.6820561970794488,-0.40521446847138004,-0.11232993385283843,-0.5375601312749183,-0.25500921149027567,-0.3480371416993297,-0.21260451592738205,-0.5575772526173817,-0.5444226226975168,-0.4507721838209477,-0.4012475154964723,-0.005483498924898397,-0.4239846043854101,train,298.3843691148795,1
497,-0.21420706890093846,-0.05263141995989939,-0.6311971318224733,-0.12328866763451807,0.004059585652778669,-0.0916300612572634,-0.5695813862896284,-0.4142334371922695,-0.38047691578184656,-0.5066924394459145,-0.3732069559146307,-0.3968171073915282,-0.5130024575358055,-0.580546567849739,-0.5454715801614003,-0.18440791294407174,-0.16480458791481162,-0.1095681395251412,0.04338385802381052,-0.5266316622448797,-0.06426686759712899,-0.107664021569379,-0.3295556360813654,0.23755286171912451,-0.629105104055642,-0.6615822275776385,-0.249356208134207,-0.2968684302779035,-0.49725251117535474,-0.49364722069130634,-0.8294146333604573,-0.1485280080225056,-0.285062794757515,-0.29953080061161813,-0.5577125514124044,-0.5801181321220079,-0.4324707426357596,-0.5547599456609442,-0.5409552635009675,-0.21385616232479748,0.010827030010051752,-0.3175676503210042,-0.7662818091153804,-0.746569869708837,-0.48872576464088835,-0.8094078737008826,-0.7722579059900558,-0.5746010378857493,-0.36201778629582304,-0.4602520102117168,-0.536276393446101,-0.4537486741820136,-0.5859017293169241,-0.11155433914784647,-0.5536211417562423,-0.4127572995136978,-0.3796379602293871,-0.24596117629022124,-0.16397549364786898,-0.6824162812897412,-0.38864134957513263,-0.10718344222218848,-0.5384340079841368,-0.254639521726259,-0.3455366008554044,-0.19155828416683907,-0.561341108826093,-0.5390458378585749,-0.43864762251045436,-0.41984710640362266,-0.005844828982961011,-0.4338446423641074,train,298.99575202690903,1
498,-0.22165251097543012,-0.05916527444023832,-0.6498102518697452,-0.14138936378911693,-0.03175341736465728,-0.11590900160702639,-0.5486738396159014,-0.40603121696477346,-0.38265746226476244,-0.5028688513852899,-0.36122980978338076,-0.39371607190775676,-0.5169266245629366,-0.5808816531329466,-0.5368238004628882,-0.21253194180739604,-0.15871321543732772,-0.1344635542814408,0.05737409701762379,-0.5219090985558991,-0.06907243455316614,-0.1170666067190902,-0.33542951211285066,0.23048248795666035,-0.6356870311789197,-0.6652378500115347,-0.2413239882082932,-0.2754341889878199,-0.4798181172386663,-0.48333643477992233,-0.8222725798891971,-0.14620758236534756,-0.27097200608269006,-0.31195631811604907,-0.5703464093613586,-0.5794084338615251,-0.4324911872696088,-0.5661154190637517,-0.5475936844893062,-0.22746737480920817,0.0024576523628170033,-0.30312176701254195,-0.7600257760179715,-0.7167687863420573,-0.4940069809894466,-0.8212396622295068,-0.766887311633029,-0.5761042546552662,-0.3588927319682552,-0.4524491722348112,-0.542653404889045,-0.45285360656721996,-0.5893994105547405,-0.09959741351314104,-0.5610808230558707,-0.4247266227458403,-0.3829842823735541,-0.24951572946480333,-0.17091946953154685,-0.6694774276784935,-0.37969885588602115,-0.10601550958990599,-0.5463545448109315,-0.25594523099274,-0.3696733736400556,-0.19685202433694526,-0.5578192648930778,-0.5202538466501568,-0.46375852199674267,-0.43699690842119454,-0.02125149084605262,-0.43239127131297533,train,299.5844067791477,1
499,-0.2181628321877266,-0.06306981023941052,-0.6353911350457133,-0.14884988459390125,-0.05308498149445172,-0.12991055397937984,-0.5439576589025439,-0.38956323306640367,-0.38301083268581987,-0.49805671723653583,-0.36293163300280207,-0.3949736834159547,-0.49852210030252453,-0.5727043639783286,-0.5278119219597823,-0.221404182711752,-0.15367125111338617,-0.13849049208289446,0.04579204555892122,-0.5155459973826302,-0.08337998989280025,-0.13626071774961762,-0.3344441900662512,0.23114370809533105,-0.6303039658398227,-0.6563213448901998,-0.23895629821573647,-0.26192731575298317,-0.4769377949027368,-0.4534190409207912,-0.8136875180093347,-0.1532095356090465,-0.2651851797852856,-0.30987128590143226,-0.5631987725115092,-0.5666042511885945,-0.4256521054606408,-0.564454841692795,-0.5424918247632012,-0.23055254170446546,-0.013266514961855526,-0.28773712250895433,-0.7474820286504814,-0.7115436900335665,-0.5058870882800816,-0.8256999970220265,-0.7527448357611977,-0.5555214662182287,-0.3475053176757773,-0.449200800879941,-0.5285522660540775,-0.4445865464437357,-0.5840103954969285,-0.08888465566736381,-0.5531684953774092,-0.43927801534005295,-0.38275350045868867,-0.2427056621710841,-0.16647122676971354,-0.6532072028327198,-0.37249434500523665,-0.11111273905932592,-0.5467319670754263,-0.24403415957453642,-0.369531849104847,-0.20570780416255396,-0.5509612189377654,-0.5178976671769141,-0.4620677532669078,-0.440172272479062,-0.015306882666556698,-0.4115903621791969,train,300.18442551250337,1
500,-0.20060436754455846,-0.06409917239925354,-0.6107787860201542,-0.14822836584304308,-0.06885126857406569,-0.1425808172796434,-0.5306908771793317,-0.3715672732360529,-0.373683407790349,-0.4954747229039096,-0.36760771139512827,-0.40069091470306506,-0.4696989948208976,-0.5604317175135589,-0.5091009464138192,-0.22540828172527427,-0.14774137293454995,-0.14527587814255055,0.014368167926289714,-0.5074198134592107,-0.108531867726112,-0.1600808617052339,-0.3289391779430035,0.21289527119981413,-0.617565365634158,-0.6484545071993618,-0.2368236686487953,-0.24383468967147626,-0.4721290466085293,-0.41649127666534175,-0.7975924057241338,-0.15398876552238067,-0.254731928982764,-0.2969873683408391,-0.547945831458496,-0.5497102242940646,-0.41717175495974657,-0.5621757002482735,-0.5330688558491812,-0.22159316702599452,-0.01883977029811667,-0.2713081033574853,-0.7225317859429632,-0.69972026830526,-0.5192078889843738,-0.8120254267593784,-0.7265864630389559,-0.5103630449344412,-0.3240551077944935,-0.446890821093195,-0.5107603055439365,-0.4252927377252868,-0.5607613558507385,-0.07716855607809059,-0.5522603130542869,-0.4476321094298721,-0.37040469949035265,-0.2373487976591326,-0.15651189826421724,-0.629885130673918,-0.3603458451092983,-0.11286828542688174,-0.5397238483662593,-0.23172965502224138,-0.35964934239966817,-0.22447809285972306,-0.5381546145634701,-0.5108780761968396,-0.4637127476269383,-0.4398902335213397,-0.010849668318891429,-0.37661270409258557,train,300.7708076654817,1
501,-0.182688936014317,-0.06423592805715891,-0.5667579991452597,-0.1391970877276481,-0.10040761313062027,-0.15451520835430735,-0.5156924452341869,-0.3463894807392406,-0.3533470760370042,-0.49018155641482963,-0.368638598354023,-0.4094293539043675,-0.4227666619338776,-0.5416974701217776,-0.4800995443165516,-0.21616899082580018,-0.15061428351030418,-0.1722232797541702,-0.04022518176628036,-0.5040370838930595,-0.14439131191297447,-0.21231790455255586,-0.3217525369705463,0.16823403362325023,-0.5938182804474047,-0.6331001815609618,-0.2566948154047839,-0.22650937772134283,-0.457665771213397,-0.35977988414101963,-0.770152201259686,-0.14986906773744285,-0.23304498541574042,-0.27170203289380807,-0.524769504844795,-0.5224025895082922,-0.3952193712955432,-0.5637867642232028,-0.509648846704939,-0.2063561646193875,-0.02200182269775377,-0.24637174796512382,-0.7061129899172746,-0.6770670656688443,-0.5435196751032949,-0.7916949234823847,-0.6958117078421128,-0.42748792560363763,-0.2826974998712338,-0.4488781824294198,-0.48360376050463394,-0.4215362771333865,-0.5282746856047104,-0.07305441680496524,-0.5598518541343749,-0.46013458052196454,-0.33944387696027944,-0.23715917879670093,-0.1437702739369805,-0.5888798604427304,-0.3458058989747239,-0.10640314684512026,-0.5199935663001339,-0.21925261151018513,-0.3439330815841818,-0.27873373825339426,-0.5248775500436617,-0.5038579469275007,-0.4594295825204768,-0.44866002905990066,0.0026272407207953118,-0.31648414647374995,train,301.3844633309054,1
502,-0.1594511919749282,-0.05586005958543093,-0.5529756244788605,-0.1390277939201274,-0.11614233820962495,-0.17245737982999773,-0.49871874051075127,-0.323125220437062,-0.3297319256436852,-0.4806906734022247,-0.37457991328319107,-0.39628902782287134,-0.41449986202285816,-0.5078970365033955,-0.46902480346986725,-0.22450487149669618,-0.1462422880197017,-0.18865870717751568,-0.08879842466011614,-0.49401556439423294,-0.16964876355986142,-0.21504040710607802,-0.30987596159261427,0.14764431815551046,-0.5825115487899392,-0.6188794769923885,-0.2450580564399584,-0.21961629630674911,-0.44582191379867697,-0.3478667206689999,-0.7424206726802981,-0.1517875932142511,-0.2316729297595802,-0.24335133731284958,-0.5190584372858116,-0.5117940519993447,-0.37917499334586247,-0.5490422763174116,-0.510196010595632,-0.20068797364901667,-0.03467640311517307,-0.24334097504344,-0.6780484533726334,-0.6488849043282172,-0.545239903907153,-0.7668011703910103,-0.6722554890263337,-0.39310841035187366,-0.2850638271640975,-0.4325964250399067,-0.46806142477926,-0.390322257925644,-0.48843788261073096,-0.04873077573009513,-0.5502438350801299,-0.47173633007101934,-0.3398844898912641,-0.23495483180863155,-0.1378142942815521,-0.5657145124482424,-0.3360745354765659,-0.10141829916978531,-0.5059079750841322,-0.20455502139381262,-0.3193816318865367,-0.30005707432323686,-0.5187002675040392,-0.4838697497645103,-0.46086310540591047,-0.43637624840597455,-0.009365190507155204,-0.2968023237937156,train,301.98448203492444,1
503,-0.14209075597031323,-0.05289981116320088,-0.545906399957052,-0.15051584423848058,-0.14389399435780162,-0.17221784501683024,-0.48440732919418145,-0.2958103883405119,-0.31327787164796717,-0.47675790951236857,-0.3814059984092333,-0.38414613857650143,-0.41505125783248475,-0.47324232356842394,-0.4762187402284062,-0.2356009966489147,-0.1381005804826674,-0.20855337394819407,-0.11814817362126483,-0.4914987604283843,-0.1863205641881417,-0.2211289863732824,-0.2954931024149649,0.12954772793840913,-0.5742495728995555,-0.6082722056114163,-0.23771893423909057,-0.2177161506832725,-0.429897641174253,-0.3376837327688108,-0.7110780062781866,-0.15242561064586027,-0.23774517645386506,-0.2268647196505653,-0.5101973025424728,-0.506609362486478,-0.36154688926908907,-0.5432467791281833,-0.5140659313327461,-0.20550119869765024,-0.04927192019823289,-0.22946666951482764,-0.6711549858287539,-0.6289855997266592,-0.5458005362359091,-0.7496424330198368,-0.6588180364284826,-0.35998061508108864,-0.29307411447670717,-0.4240013236633379,-0.4610881560825978,-0.3672830374212319,-0.46249446837713915,-0.03241686456075668,-0.5475297058220538,-0.48541751446285586,-0.3450448018589731,-0.24128485714693723,-0.1370039402418035,-0.5553175780414383,-0.3281824328136727,-0.0958078199867794,-0.5017617090119989,-0.2070484927282033,-0.3018653505810956,-0.31910222221717105,-0.5214873332597402,-0.4707392805309073,-0.46087654691903485,-0.43092487738058227,-0.010821863464212376,-0.2931029143907313,train,302.58450082252966,1
504,-0.1338022996946112,-0.05824713173122583,-0.5401909759979585,-0.15312684761453293,-0.1749831413886816,-0.16612183380726664,-0.4685307548287678,-0.3038841743782687,-0.3267783495652079,-0.4661146730339357,-0.3831296284773258,-0.39080658362644416,-0.4224609718536797,-0.4912330774361494,-0.49708696292540705,-0.2486990622816591,-0.13062308202508058,-0.23130606792120698,-0.1371349317584068,-0.4754574190983747,-0.22590674705239794,-0.2525437098848328,-0.2994925540722674,0.10681898672889803,-0.5736364642357267,-0.5832551508762774,-0.2781869346111776,-0.238159720705512,-0.4073012413731255,-0.3206306395230148,-0.699549615146984,-0.13906643442666397,-0.24717877210570094,-0.20956981424656132,-0.5018117472458982,-0.5114054977411224,-0.3364174560857729,-0.5421673020666335,-0.4879261202961192,-0.19228490952840105,-0.04822405964699197,-0.22984473536570788,-0.6685724298539572,-0.614379251691058,-0.5522835579081774,-0.7391227417607966,-0.6477496477866047,-0.33897497513646385,-0.3055791737612788,-0.4256830034863138,-0.4434720708712975,-0.37693109140613024,-0.46541786086855763,-0.04417751322132102,-0.5425986106612374,-0.48930834805192147,-0.3435138352537307,-0.25845175307024426,-0.14597190880661653,-0.5390873349585609,-0.3360768846205849,-0.07965254361724924,-0.4852565979014116,-0.21448690607265108,-0.28951408129334977,-0.354032014390816,-0.5176720001875809,-0.46591612859869214,-0.46146932048725653,-0.4300203929851494,-0.024343988417390702,-0.2748066307608707,train,303.18451966973953,1
505,-0.11533945141024152,-0.06504340958692247,-0.5202085134338005,-0.1593402384205384,-0.19044121269361722,-0.162457351845033,-0.46839880079810675,-0.2868657308414398,-0.3318503186511236,-0.4522878067485716,-0.38475385932585526,-0.38175631615074807,-0.4165190582473561,-0.47338673988541724,-0.4810967705689988,-0.2546862799124386,-0.12203731022848377,-0.23839225983303808,-0.1329930199680932,-0.45826507617454526,-0.22708999490176673,-0.24759858033821006,-0.3076177787649391,0.09442492992871551,-0.5596721046755933,-0.5482378091313861,-0.2734938002046931,-0.23779331979370277,-0.3794755868960141,-0.29589087949138915,-0.6795647554993232,-0.14717149666621407,-0.2393603925951836,-0.20626567232862794,-0.49142200430231514,-0.5071881194672402,-0.311010300476693,-0.5177462968293224,-0.4720359549092086,-0.20217015187805726,-0.06856290393762107,-0.2085195241622444,-0.659259503886953,-0.5883373259699719,-0.5346537620953343,-0.7116186110654277,-0.6217419239400711,-0.32444737628796744,-0.3054611597348781,-0.42160821576527363,-0.4334525417455352,-0.3437667663243091,-0.44556267404828326,-0.04006516875228901,-0.5349022298365285,-0.4831830351084416,-0.3444567485066793,-0.2673443750091314,-0.15037829835940505,-0.5331162459143767,-0.31405641785875954,-0.06349443921576775,-0.4690847713950898,-0.19713769024441663,-0.29147613954989093,-0.35109033723824196,-0.4983085699195815,-0.4664476171447124,-0.43871028649522553,-0.4194874228200282,-0.01800458026946354,-0.2615008872853328,train,303.78453861456364,1
