,AIBL,AIBR,ALA,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,BAGR,RIBL,RID,RIML,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDVL,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
0,0.12031026042452428,0.039994357352801484,-0.0867996999202185,0.03857975277434249,-0.010779408039676391,-0.4380807340441186,-0.3304186239665709,-0.14929490083882374,0.03068769256566588,-0.006098400983524897,-0.40636090167209216,-0.25431596789751754,-0.0799496401795751,-0.2216379829180452,-0.3330699416756927,-0.4397245849557174,-0.3711799778179792,-0.38338923784091833,-0.4433500134818096,-0.4076778780267014,-0.27134689750963864,-0.02439804219158187,0.030464298774136186,-0.12343936752710072,-0.09508767621131571,-0.24809555824541973,train,0.0,1
1,0.21554723922147814,0.09891526724170133,-0.07824503249904988,0.14849366282272553,0.08322560704998863,-0.556447586856965,-0.43162449066088526,-0.07907167640313878,0.06481748878969307,-0.029982812382660082,-0.5628456509439703,-0.3425363952957775,-0.03290991330550702,-0.2219771625401807,-0.4116856718321067,-0.5707310272746166,-0.47342595137750354,-0.4618329392904485,-0.5780328332647082,-0.5045346151608371,-0.3055278864353926,0.01597037652528302,0.074531620790587,-0.09046789520068235,-0.0721161979148787,-0.3199887827645145,train,0.6441119063109955,1
2,0.3152761225531111,0.16616111818161214,-0.05603970761102355,0.22673019879194067,0.179401538672715,-0.6410649779416115,-0.5044030303274388,-0.014022091715350543,0.11425351764011243,-0.028447428013060307,-0.6768753251216348,-0.3986081480812633,0.035991946740246944,-0.18529115329944984,-0.4496636065737214,-0.6788410643482781,-0.5324824382355452,-0.514752094964136,-0.6816525034748884,-0.5510903219519189,-0.32075288854887685,0.056758444861512866,0.12194031008664444,-0.06368077068937243,-0.03541135803173931,-0.39562527096511135,train,1.288223812621991,1
3,0.3531513107726072,0.1920302652432951,-0.04461147692439402,0.2707018618183639,0.21261325360137448,-0.6847928877686847,-0.5460034496833636,0.009846041363295366,0.13711377218562615,-0.034984985529055344,-0.7282372654611527,-0.4281769169018683,0.06748320206154809,-0.17862510316134136,-0.47537991475905905,-0.738516225435395,-0.5685186941519657,-0.5438840079475562,-0.7331599386153895,-0.5747807346702427,-0.3263560911063523,0.076174962188768,0.15066451088248825,-0.04614886334973495,-0.013493697586382289,-0.43177515356221485,train,1.9323357189329864,1
4,0.37126067033998256,0.20627860769776943,-0.04065320242422622,0.30367496723517806,0.23129925011171434,-0.7073420300535027,-0.568020979749698,0.03020475998847494,0.14967930571253865,-0.04350184321680678,-0.7623602362793725,-0.4411514498363249,0.08211294583759943,-0.17855142689026024,-0.4878271004271536,-0.7667733872067046,-0.5836038968741966,-0.5615330388184052,-0.762102496892455,-0.5903436434249869,-0.33672556390756603,0.08963328717331905,0.16884400960898413,-0.04138189893011532,0.00240382755398931,-0.4476036696239961,train,2.576447625243982,1
5,0.38940126591166146,0.22441760207933562,-0.03519893456213358,0.3190671548199776,0.2504088344176866,-0.7232701712970653,-0.5846978125684362,0.04026854683030545,0.16302904373945465,-0.03842125386440529,-0.7811300176269583,-0.45043505564131614,0.09712066731961091,-0.1651071808574654,-0.493201073696113,-0.7944808399713915,-0.5983604857951118,-0.5716158056327026,-0.780708427037216,-0.5945456175653325,-0.3333537748894757,0.10186376016827399,0.18055109496049992,-0.03440855205818294,0.018905931783652977,-0.4689162725201629,train,3.2205595315549775,1
6,0.4082435535810577,0.23828941160988168,-0.027129147473646698,0.3237990521733761,0.26685285156730976,-0.7316212166570837,-0.5950248272047073,0.05339500184635215,0.17516234158412558,-0.03423080290066991,-0.7930410761589888,-0.45725987266238854,0.11215691944063463,-0.14908935019407998,-0.4946523039605918,-0.8089319076051926,-0.6050206765831319,-0.5774632050097146,-0.7935392119938636,-0.5942329644627317,-0.3322461544023706,0.11252615941704845,0.19524487413184002,-0.029694143791545474,0.028640834241333943,-0.48773796525168855,train,3.864671437865973,1
7,0.41061619347604716,0.24317752387149347,-0.030232825844593025,0.3395685000485096,0.2728348472205778,-0.7425764790408793,-0.5994810565012868,0.060218317396173726,0.18966237341476663,-0.036354190210754846,-0.7920229849467623,-0.45911789148296867,0.12428344548267703,-0.15394533936420474,-0.4923595317685987,-0.8226722142503343,-0.6132155216389026,-0.5815736689427414,-0.8043368673446911,-0.591227756788532,-0.3244706148451399,0.1182891356054621,0.20222473560959356,-0.021883986023348484,0.03716757386285301,-0.4946188407924993,train,4.508783344176968,1
8,0.42699148797257647,0.2517856823667846,-0.02379798782529724,0.33759254861853183,0.279080363397436,-0.7437424579824035,-0.6021661562967855,0.0718730712939355,0.1971927918560439,-0.035237942364244164,-0.7924726484837004,-0.45607312233534825,0.12922511866905914,-0.13852458168167303,-0.48641410989411676,-0.8305625311597371,-0.6219029144747941,-0.5851738708843033,-0.808065964668119,-0.5828526212341013,-0.31891366046724745,0.12368948739667497,0.21320232057851754,-0.01907786337296169,0.050049048869003535,-0.5026931213182873,train,5.152895250487964,1
9,0.4277502449294347,0.24730045142157722,-0.027707893285445373,0.3397578434924043,0.2826649289678924,-0.745470890278258,-0.6042679250576793,0.07330559072151249,0.2059249231470157,-0.040971047692199516,-0.789974324029229,-0.4560078799355045,0.1346734328139609,-0.1384759728072717,-0.4752570898992382,-0.8337937160900128,-0.6259233384365445,-0.5885736357796687,-0.8146248918552612,-0.5780915957814682,-0.3160052626957969,0.12341064020471969,0.21401765288533492,-0.016051290619130493,0.06003403235076955,-0.4957292538116761,train,5.797007156798959,1
