,AIBL,AIBR,ALA,ALNR,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVC,PDA,PHAR,RIBL,RIBR,RID,RIMR,RIVL,RIVR,RMED,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA11,VB1,VB2,VD13
0,-0.007140423534403355,-0.05582965129099764,-0.1189209848340022,-0.6937731141084372,-0.16645888211942614,-0.16243404431968514,0.13802591310712567,-0.04590836140400486,-0.04497563735401431,0.016367783674666604,-0.0910729502605611,0.12375525805356904,-0.37136731660016775,-0.10715037932983863,-0.04843821402628171,0.46566699724457183,0.15893686674729673,0.1171293496595511,-0.17095428783569272,-0.10715762671189645,0.6038960987188036,0.11881333326576915,-0.08883140907852742,-0.09634684479967398,-0.11927083504049246,0.0605802346599828,0.05560466853191658,-0.1501274805444969,0.11946873597263061,-0.17044852404386943,-0.07496449268548623,-0.20187030114765464,-0.13180718974988892,-0.09985896087624138,0.17798899149305392,-0.0948787065647056,-0.12488535807916681,-0.07394564573502524,-0.17947663826877155,0.04142428332234925,-0.1771169507656914,0.0133205878899095,-0.2585544740482227,0.19214721047981773,-0.06907803224641335,0.2462490351472966,0.18650941567773854
1,-0.032550272559526465,-0.018611399650458105,-0.12463054045330667,-0.5173361247187159,-0.1644440128282033,-0.01648603821267909,0.051388027909801445,0.006771874741441468,-0.09127972604936263,0.045138665193360586,-0.15853682240684216,0.12148760322952745,-0.32296533302189595,-0.24922948064768238,-0.04401783646259007,0.45527620760695325,0.15389518937935714,0.145447988978136,-0.17387370345340508,-0.10662739830811854,0.6670669899730999,0.030471248418529384,-0.07789697212440601,0.007925772861598152,-0.14989899110988858,0.08864337258412475,0.035340621032285,-0.004578719641485374,0.05955051346509389,0.053205477728449344,-0.06181954149241068,-0.20218783767248005,-0.08401181724240854,-0.05635613988643154,0.23202465612753828,-0.14377591281827803,-0.09124394067724566,-0.1338322241519367,-0.04468768050384178,-0.1513494570883237,0.007171714172828442,-0.06129125510217592,0.00914347139503971,0.23774540060207988,-0.0426593731733546,0.18630516288614557,0.19263285854526585
2,-0.010181630674448865,-0.036955099071981905,-0.12989575614067903,-0.5548087702910756,-0.1266409988353608,-0.09676684811232067,0.1704719687472538,-0.003991447793906949,-0.05391067098372848,0.02306299911144761,-0.05841937323029556,0.10288401692983348,-0.2284465328597949,-0.13158740975829997,-0.0556505680907106,0.4230814887849902,0.15960505975044634,0.1306430953562073,-0.1668828619612897,-0.09608513725317165,0.7056697243194395,-0.10670249011947083,-0.09952023896258358,-0.08709506735392533,-0.11396605797663617,0.049690045714919195,0.11728971898327546,-0.03871689322786313,0.024135819568802244,-0.09299737379833273,-0.07420054212992132,-0.18369669016417228,-0.1639242923428947,-0.007120104873132457,0.18919769985874063,-0.05300937983105975,-0.13315873270407422,-0.03655373405552197,-0.15414117580905912,0.018712220825613732,-0.13876403227730644,0.019561673093836,-0.16143963024103913,0.2264616575087993,-0.03594430154048787,0.2577680822337115,0.12189611508795063
3,-0.023983098665669313,-0.07225644384146246,-0.1002141924835738,-0.6410496589749923,-0.10782986823192418,-0.19647890260094825,0.13352513094245072,-0.024703961133948835,0.009863936366266542,0.04486578285369483,-0.08332472180097389,0.07383082511204801,-0.275724651485094,-0.06466006325466986,-0.0444722394509662,0.4942899829945263,0.1469438917644375,0.1646707741265048,-0.13786225708795655,-0.11025801271022345,0.5951683655724717,0.15368564385186986,-0.08542139045408915,-0.053476107212758694,-0.13647730966533136,0.018819003051056465,0.13952650188346719,-0.019930752204462,0.018847638156460227,-0.14429104384462557,-0.05882830505459982,-0.16899082596311618,-0.16101419666651529,0.006023906569676898,0.14037595200680208,-0.06504595807918123,-0.12906652584248055,-0.11221921864226979,-0.15764455930685198,-0.07074255591268251,-0.051834124068829396,0.1334332721339369,-0.2803362592213061,0.19771993570445573,-0.07077038805301118,0.2042214174416821,0.15137784856239372
4,-0.020693801402176054,-0.05237659924729589,-0.09917454386622176,-0.4491532883862275,-0.07152433448261218,-0.07982539065778352,0.1766886827936452,0.03889816775997694,-0.05663706027343447,-0.017354020026732482,-0.03448351393752419,0.07714030944166167,-0.2065818330904669,-0.055055095049668046,-0.06898338409579656,0.4368793340124202,0.13093684953537965,0.21052275752405883,-0.16146342693689664,-0.08242248464775362,0.5569526447162264,-0.16955389620551736,-0.09267491128449244,-0.07626731968728293,-0.2214455153350287,0.0220646371871486,-0.025221021739186805,-0.05080835221690912,0.014425464575113652,0.010062369245403727,-0.07208392158436483,-0.14273449395791288,-0.1688818113309384,-0.0164856189655618,0.10096050148068829,-0.08647503722419705,-0.1287424309404908,-0.15892220574575744,-0.09907761441086879,-0.009745528452106023,0.2971849518589159,0.0194335889077496,0.008110552119247688,0.13719624434868344,-0.07440566970896344,0.19625450961713778,0.12587340894960225
5,-0.004204862889329502,-0.035860006563695035,-0.07007769310319024,-0.49187590739589265,-0.06198467988207136,-0.09812937366292473,0.14994998712083468,-0.0035062546769790842,-0.046116067406893016,0.01554829242036424,-0.0028770257418896383,0.12258056896978407,-0.19760535842235855,-0.08293996556714034,-0.05625185391650864,0.4620672868202071,0.15838378271924358,0.17337482061672096,-0.15846286478570365,-0.1271764631663713,0.6880030618795052,-0.07587619859559341,-0.11230618748108287,-0.025651990983984657,-0.128048041702919,0.046616808511726116,0.07086669199190812,-0.0016412646372602896,-0.024819021661968182,-0.03599168107904345,-0.051105014247435625,-0.15769994359278178,-0.1540999507860925,0.01762279203546714,0.1613745966138515,-0.0846653758757862,-0.13450922534279047,-0.11557178436296739,-0.12588985534395503,0.0004962413559196771,0.10076465055608504,0.017281525879529483,-0.022754056981687296,0.24273405296004133,-0.04279730653088278,0.2361977450336855,0.1420885310876884
6,0.012428309062038682,-0.025286884291163367,-0.09433828538655577,-0.41688761188775203,-0.07030123151468234,-0.0664493477194166,0.17272492357918717,0.019090678193737554,-0.07187939806627862,0.02422220928765215,-0.014805639125889253,0.11324731824541127,-0.12183357694139277,0.001582786042409745,-0.04061701080514129,0.37942285895616285,0.12913146277832355,0.1763067320110092,-0.14839197616761882,-0.12360245834780383,0.6116636782707218,-0.13581304962077895,-0.1288183663876666,0.014884177184221825,-0.1260099041707392,0.05672860775765995,0.0011598612133332797,0.02866929311381433,-0.03625978415078835,-0.04384316927239881,-0.04497587508561806,-0.14908527240059732,-0.1432476560044589,0.007900863234795587,0.1556484251584191,-0.04788530617970256,-0.0953281546711714,-0.06415227491975606,-0.11605269171448371,0.010669433184378824,0.0631506032999708,0.029359989126461553,-0.07118049346310626,0.17297304481827327,-0.03814527618883287,0.20899136626817513,0.16255199736546028
7,0.020441179974486284,-0.04356104079966325,-0.08404407686232628,-0.5888722537151465,-0.0797867754194087,-0.13874607159228325,0.16982017605589686,-0.01234508015315762,-0.03197633416344805,0.014077686513350538,-0.0140585888686858,0.08413037329669067,-0.18357992882088492,-0.039114800282155554,-0.061257992034754696,0.4065977216844149,0.1497026434347593,0.16590970504093197,-0.16630616356269495,-0.11314877989960093,0.7327413369995832,-0.31028993441112995,-0.12164137929695572,-0.03767065806114284,-0.18531315360217793,0.04290904680269658,0.027217916836349526,0.009066197835080655,-0.03685652520377799,-0.1476643421623535,-0.047704831707553436,-0.16234959668970456,-0.14482562076434582,0.013474519297404869,0.11055592840677239,-0.030686618332624316,-0.12242902981792791,-0.09919867392539584,-0.13458094007887778,0.013484825231536657,0.1213185829382813,0.12170783097750479,-0.14408455342564083,0.22301035027242747,-0.06827552400569425,0.21689516947803486,0.13948131492679502
8,0.001493642778434662,-0.037014300925965506,-0.08757171754511295,-0.4274806906482706,-0.05396364303303123,-0.06500731326238685,0.16692492271747997,0.006238533974210425,-0.04175595509499548,0.005307167308901059,0.015057535546587224,0.10740730602050755,-0.128483589744063,-0.02317724358026818,-0.040044350492576195,0.4049536981020521,0.1290844518664501,0.2048201300611496,-0.15317970340764225,-0.14747823787135342,0.6775531579181138,-0.11630857914414655,-0.1145657835193692,0.01170083635270263,-0.18187039492967652,0.07236621775786342,0.0915011553997307,0.06383543833933536,-0.06994461757401566,-0.09144470457960024,-0.026788656894892675,-0.13770611630929136,-0.17558880473027683,0.006636162411363049,0.15141134114999197,-0.08373772139699476,-0.10625859866505563,-0.13427671048449166,-0.0830145646869007,0.009750031245108398,0.1648207750033944,0.04113925074911373,-0.0002867910319373501,0.2185620379577995,-0.0533905624810111,0.13932169317599147,0.15839339149077541
9,-0.001652572100438789,-0.03537641520877291,-0.12044185203301967,-0.5538943462996411,-0.10664672166280162,-0.12890513783605886,0.14097050130110167,0.023305755991428298,-0.0358557177222373,0.03136311723123731,-0.020667688753382922,0.08345672068941556,-0.22329214591379137,0.0013308564743330087,-0.042755064655605406,0.3623874166566994,0.15893483879428516,0.16559547095292465,-0.16528129084459553,-0.10700079882726758,0.628789152509683,-0.19173511958952805,-0.1474201322114272,-0.04929013336464505,-0.20782903625303878,0.07025929110924847,0.07575687342451091,0.012790729257161515,-0.0404579894645208,-0.1448849068840334,-0.01729959437923137,-0.16536581584962606,-0.22879436022999028,0.002707333896000863,0.18049714943444822,-0.07071981438918079,-0.11131333173461141,-0.1200168058506026,-0.12714514258236492,0.07845133772270971,0.025447303098197316,-0.014968647009601446,-0.16532002764190953,0.17238053828635602,-0.05293358765119981,0.2009151839608725,0.18840139119121052
10,-0.01983895552315449,-0.048301204742729004,-0.11108512305530505,-0.44022577745233016,-0.05516229056484464,-0.121424841985555,0.13793900088233932,0.0442006099212824,-0.07439449138735482,0.002850812452027219,-0.028300430311557802,0.07853467927489963,-0.2817465307147894,-0.048841530453190646,-0.040712657553616874,0.42163753967604767,0.116953147873717,0.19883773259169205,-0.1361400645488919,-0.11972283949466755,0.6463038458053234,-0.21024473169543303,-0.15160981765660636,-0.06927365458018513,-0.14848801633493977,0.03554366842686968,0.05397982028700429,0.0367190324871353,-0.07215168202875268,-0.032413797561155894,-0.06031968407399389,-0.1336231951926527,-0.19416340689831246,0.030661010110095532,0.12038558928012805,-0.03342255488476478,-0.07423984730641688,-0.08389876848349903,-0.07742854344013482,0.028977557526008835,0.09239266174385305,0.04581324312058443,0.02660028229549133,0.17223449218271572,-0.04053915448138724,0.24922811614281493,0.13717646093524255
