,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFR,AWBR,AWCL,AWCR,BAGL,BAGR,DB2,IL2DL,OLQDL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVR,SIBDL,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URXR,URYDL,URYDR,URYVL,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
570,0.3933101777523366,0.47956098547034676,-0.19467780099410525,-0.006190463687460013,0.05112053585347623,0.4959866843705433,0.33120536133300266,-0.6867986517240903,-0.6697421112133422,0.4202031404503164,0.3568182122076666,-0.4199095660959378,0.0019871950258126547,-0.0834233594699921,0.08473515949803236,-0.5925883066239078,-0.6417863469526356,-0.6631439162631769,-0.16107418659941186,0.09249525500771416,-0.8317074245937641,-0.8722843428289173,-0.5908335981647092,0.37150422428094076,0.34264923088857524,-0.9085973415875527,-0.3672284055913638,-0.17624012925423038,-0.8337747962507549,-0.7933784411501028,-0.8773187384808268,-0.8486126527343817,-0.08361797741970983,-0.14692972665665435,-0.4512006319492161,-0.671383837678289,-0.6018637166896446,-0.4773860582202065,-0.5027381151033519,-0.27862000448916613,-0.2245542670421398,-0.0438975429693889,-0.38832587295297566,-0.5877786160242733,-0.7412231222706426,-0.08651996521607536,-0.10168241967844455,-0.14050627241840555,-0.05594697661826434,-0.6253579303965382,-0.709258048879801,train,256.82102628285355,1
571,0.3921868425937738,0.4605144405157099,-0.1863854582750754,-0.006485385651506054,0.04597355510373749,0.480777553846906,0.3252814098637037,-0.6866262694122568,-0.6720239423658304,0.42119199002601565,0.35442820862289565,-0.41743754481681583,0.0026626402757241874,-0.07889150316438098,0.07338288268386894,-0.6031528015384392,-0.6428057647336892,-0.6632797297643339,-0.16701281086448905,0.094540367640644,-0.83287468836122,-0.8696162147922518,-0.5864372740617728,0.35931986155287865,0.33318208717966147,-0.9118884402018905,-0.3631095334959759,-0.1800192371207761,-0.845805629492592,-0.7914608418591798,-0.8825326582530998,-0.8581549353059779,-0.08252288483118025,-0.14128275049194222,-0.4493040494673172,-0.6794216362372654,-0.6061701252063036,-0.4737772239346433,-0.5044803772724685,-0.28318197667102735,-0.2222217947020732,-0.0449740644941523,-0.39008960108725543,-0.5917891226258092,-0.7429848870605007,-0.07993906362868645,-0.09947502897205077,-0.138930233282048,-0.06332982059530651,-0.6211060595507998,-0.7042074418262696,train,257.27158948685855,1
572,0.39152890026789183,0.4475418991070643,-0.1846827392077991,-0.012274115401667535,0.03591680414097151,0.4643536403319688,0.32346446757492864,-0.6880023293372669,-0.6612206606226145,0.4160538962796318,0.33834795759183606,-0.4200750929265668,0.004458558663186243,-0.0756892999627645,0.06697823012234312,-0.5999062312333615,-0.6393428515289052,-0.6687118275299304,-0.17273855375286937,0.09768111200984503,-0.8283973044845953,-0.859526419822536,-0.5910446511735502,0.3499346020095818,0.3289495887130175,-0.9095236491974596,-0.36174797151819155,-0.18450807432160518,-0.8567571106645129,-0.781746003102887,-0.8774669179918985,-0.8649095069079709,-0.08771139952310664,-0.13803972264062225,-0.45356236547739687,-0.6856782261464491,-0.6015839269364927,-0.47044624461215745,-0.5032836023052599,-0.2882894085700143,-0.22393845876911483,-0.0438183043059944,-0.3895467289718019,-0.5965429709616108,-0.7431003955026309,-0.08417317886214135,-0.11609917141557363,-0.1513034728342648,-0.062119143768050056,-0.6157942088285775,-0.707543503129527,train,257.7221526908636,1
573,0.37769024319147293,0.4379722901135049,-0.1853857576268903,0.0002470591191587046,0.04532223106520031,0.4633868256046182,0.2976407731584652,-0.6921590879512888,-0.6708431472933034,0.39600728387377365,0.3321468910912664,-0.4186739021806791,0.0009684063946880372,-0.08615870505788684,0.07888413754833068,-0.6065035561048512,-0.6571158543835451,-0.6683528538962507,-0.15838183944879317,0.09717256127249624,-0.8265275953364419,-0.8555772250395202,-0.5889740400180895,0.33887025624326994,0.31288060271125906,-0.9228324449605688,-0.38035271410128063,-0.20789688554555136,-0.853709737336223,-0.7999376873555243,-0.8807805029926995,-0.8637635444580557,-0.0842750442536346,-0.14137912107587022,-0.46084492729745435,-0.705670909970149,-0.6027364345171963,-0.49097098912621684,-0.5301584377793914,-0.3033232052326094,-0.24860300619284667,-0.06283395555044949,-0.40332892163882494,-0.5912001678278371,-0.7562826990861975,-0.0938878450203822,-0.12617191450778165,-0.16418644299894686,-0.06978615344219806,-0.6183704807411514,-0.711974459162033,train,258.1727158948686,1
574,0.35523318156451805,0.4205716060002699,-0.18797055351953898,0.0003048866803762318,0.03865319866978845,0.44521265398751075,0.278450542332966,-0.7045710566930145,-0.6706069369133765,0.3643510467576841,0.3065568327733491,-0.41235629910899463,-0.004522027616458216,-0.09571297223094863,0.07733509670082558,-0.6078021958675808,-0.6531906407506801,-0.6594173908909506,-0.15344912732708207,0.09936667761000711,-0.812680203244383,-0.8420281157695466,-0.5896128015505349,0.3233206708348322,0.3071599301614719,-0.9214940851016006,-0.3890757112634433,-0.21978780173539467,-0.8559949346455722,-0.7978460760495865,-0.8591500242213506,-0.8734466281179749,-0.08919902558817935,-0.13638892862699997,-0.46925359318425863,-0.6969210924011757,-0.6127529608035271,-0.5034025133566891,-0.5310600212472071,-0.3139884012972106,-0.2494523464587753,-0.08075283003655018,-0.40704298538973926,-0.5795225971050846,-0.7612290650790227,-0.1070710232829932,-0.14680650007356497,-0.17867640788557124,-0.06886219474017888,-0.6214823707897428,-0.710940337587255,train,258.6232790988736,1
575,0.3297995412766099,0.3986654595549659,-0.18111241574066939,-0.009155015765519109,0.040234125353324685,0.425807947562014,0.25757151094167174,-0.7010821207871742,-0.6821976835723124,0.343300724134188,0.2967305705564223,-0.40099533702678686,0.0019204098558198157,-0.10029475579156175,0.08380579497333498,-0.6015795040167099,-0.6409213572824433,-0.6619058687831147,-0.13928916119381968,0.09810439491701128,-0.8033060292768743,-0.8435381815663711,-0.5885809052670132,0.30372331378790496,0.27478100713314635,-0.9209770119161211,-0.3814104289344767,-0.21795545867206617,-0.8540274198901456,-0.7954504889315307,-0.8636083075996792,-0.8588675394872478,-0.09457779600438512,-0.14037316815018203,-0.4622319429486672,-0.7092173821382084,-0.61637393847207,-0.5041324335906652,-0.5390990479854718,-0.32067871750105836,-0.25843785914526796,-0.07495757561088184,-0.4059985665667506,-0.5790010568221652,-0.7613510659946638,-0.10910446322666394,-0.14530894663453153,-0.18209317720209117,-0.08822888247945267,-0.622120374140254,-0.7137260322960195,train,259.0738423028786,1
576,0.31886841139441474,0.3912786854644207,-0.181642687432667,-0.011245543122105628,0.0509476622198298,0.42913467254578863,0.2533758331442712,-0.6955636243149733,-0.6934209291236044,0.3358870534910245,0.3001712669115965,-0.38592857684529885,-0.004190900025975358,-0.10204085942235394,0.07318845683984969,-0.6124097275628464,-0.6417992626894935,-0.6604026478139639,-0.13663907195630648,0.11308435458976634,-0.7938513279509561,-0.8436170247869162,-0.5827568208214244,0.2860012537884363,0.28425910645657104,-0.9387373273982205,-0.37791626882924384,-0.2045735903209307,-0.8585022691643036,-0.7939230381893162,-0.8690347956972855,-0.8541223292435974,-0.0956975051464673,-0.14110415566256207,-0.46197526330006045,-0.7270112828988888,-0.614170654185568,-0.48996684476395547,-0.5323378805792951,-0.32183714508720207,-0.2522519464316295,-0.07214809621319321,-0.40988445605621604,-0.5764737073692268,-0.7585469528928949,-0.10030513557693715,-0.15007684375404304,-0.17847262740384984,-0.09968275594238107,-0.6155053939449616,-0.7259526903972748,train,259.52440550688357,1
577,0.3130076731734792,0.3941282453750272,-0.1815461728231672,-0.007476001679472738,0.05533603302112264,0.4323303309391363,0.23745814955601624,-0.6975192084595527,-0.6931233486153197,0.3113854708859362,0.2962604716704367,-0.3745888757049337,0.00555595309886045,-0.10709179126184082,0.08973579440927922,-0.61430866190194,-0.6326852979019216,-0.6548383717344153,-0.13781777445557866,0.10865812702133582,-0.7859388335170313,-0.8363447898114722,-0.5896964356277415,0.284967187939397,0.2722857973492758,-0.9354823234744766,-0.3844903550919812,-0.20340906417262086,-0.8577071313681779,-0.8098714941236949,-0.8747963962509262,-0.8616213121108889,-0.09380298778663801,-0.14822121266447885,-0.44288390879188805,-0.7175524324431732,-0.6271341117956313,-0.489676422422728,-0.5305110414700009,-0.3237508893213441,-0.2612788622890944,-0.09287703774362796,-0.4063466063078023,-0.5580837653004447,-0.7691261918388257,-0.0834481105493381,-0.14473286114433118,-0.16457856932429765,-0.0912447031652313,-0.617521651348734,-0.7298499388464177,train,259.9749687108886,1
578,0.31248218975930764,0.3695716994286298,-0.17886571727095393,0.005199656677591896,0.03593755053627479,0.4156123556411305,0.23959039179663089,-0.6999762302574455,-0.7068142584067227,0.30718648451298863,0.2764805482060243,-0.40681824923886667,0.00929627532087468,-0.10681482045488686,0.0905373202617913,-0.622582492955625,-0.6530030711202524,-0.6646420340733947,-0.13931412654258038,0.0925398649871696,-0.802376815409837,-0.844990226651018,-0.6018632759447875,0.2871139169501805,0.26260534704943084,-0.921874184465431,-0.38085752494030534,-0.21880340374050217,-0.8574323032057589,-0.8095954711411374,-0.8812610807767645,-0.8629323055833511,-0.10219860493500546,-0.16168325222202187,-0.4492550112842179,-0.7152251761303094,-0.6420682472795063,-0.5176980451632062,-0.5416268562465946,-0.32896231432856576,-0.277404099362037,-0.087794498597051,-0.42459483743745813,-0.5790299195489713,-0.7788232517067853,-0.1024754780072874,-0.15350640678775374,-0.1697971408209825,-0.09592400781277949,-0.6226951199771134,-0.7290234257859158,train,260.4255319148936,1
579,0.32888608687480375,0.34926161244505105,-0.18388839463091486,0.008882811820619979,0.043862966474406545,0.4244482854576469,0.26141328421500903,-0.7208623083310279,-0.7103088963140582,0.3133061475199907,0.26098630258169664,-0.42088348862808317,0.01572308254944825,-0.08816252649687059,0.0898633809304414,-0.6268832843116388,-0.6533721196694219,-0.6674618310272722,-0.1472542483791554,0.09830925350163172,-0.8277059573506849,-0.849812500564167,-0.6121895412059027,0.30527869503193905,0.2780772560197736,-0.9275646408975822,-0.3856633707489299,-0.22611105680362453,-0.8525820910129045,-0.8063643076438805,-0.8864780809124664,-0.8713816605176897,-0.10934888134536715,-0.1763434269313628,-0.45796314782950825,-0.7287341886304965,-0.6461879782585728,-0.5172520851901049,-0.5637320855111427,-0.32847472833143354,-0.2876583512233578,-0.0905235013096346,-0.43781083052629255,-0.5905784626166859,-0.7946443750689118,-0.10688268511346294,-0.17350090685278008,-0.17715711875044338,-0.10724890717946557,-0.6225974607619698,-0.7372664983121742,train,260.8760951188986,1
580,0.3175253621511786,0.3442010247930165,-0.18419511080745704,0.009838379595279806,0.043571253656024544,0.41089883982502673,0.24405249845704213,-0.7094874584231589,-0.6985737525680794,0.2962013612212993,0.25558314216202666,-0.4171519559141136,0.020286070940251005,-0.09380503686488237,0.10430672157117402,-0.6453622780293344,-0.6679996124282461,-0.6652757057130774,-0.13726624276970903,0.09174291677240237,-0.8345149185187047,-0.8362003268069632,-0.6070195519774345,0.30125718457655526,0.26306379608293506,-0.9255587498179885,-0.3837532296991855,-0.2422223711897019,-0.842584191822995,-0.8082966613957977,-0.8865476008738635,-0.8479754571846718,-0.11336318367066038,-0.1718722341792586,-0.4523971702508118,-0.7188629561417809,-0.6508002697063358,-0.5366122286501533,-0.5786213069050534,-0.3320524975263177,-0.3042196803988885,-0.09570694239260871,-0.44068565181449315,-0.6046848920851385,-0.7972955112603326,-0.11154831175322887,-0.1783842162039882,-0.18601339716195836,-0.10650124300516198,-0.6291479504331745,-0.7379856374974405,train,261.3266583229036,1
581,0.2916137075072502,0.3223612105134772,-0.17199963414861588,0.013120853325431447,0.035198786324385445,0.39025215454389617,0.2186850562369098,-0.7070514909076359,-0.7044338281322657,0.27936019599861406,0.23230503582138307,-0.4192344525370882,0.02093981363279425,-0.09981523208215673,0.09307434328151899,-0.6469879807002873,-0.66745648503435,-0.6626810318889301,-0.1257154318501459,0.0867633465990496,-0.828821917901152,-0.8306497998364518,-0.5970303201430325,0.27420506067009354,0.25218805139663614,-0.9181456470241559,-0.3881593763888337,-0.2542898059765638,-0.843084581902144,-0.8149656997747526,-0.8784635730048302,-0.8470399413429561,-0.11648713976434884,-0.17062107995109133,-0.4630018651590772,-0.7229231020891264,-0.6520575219235563,-0.5378815418357784,-0.5820895707088241,-0.3477304283268907,-0.32007856551961683,-0.10616262394735901,-0.4412429103899687,-0.6094960193358085,-0.7989851242485783,-0.12273758668094883,-0.1874336427409481,-0.2040359496687652,-0.10849485401731049,-0.6243289466443147,-0.7367573060111872,train,261.77722152690865,1
582,0.28412921862310414,0.31823560609597656,-0.16224214817721982,0.021826320454912534,0.027796104606799127,0.3835451390049599,0.22312128479003046,-0.7195296188732623,-0.7170848095816438,0.27379125411886557,0.21864541414289795,-0.4200748693569956,0.027260554435403525,-0.10287796314840411,0.09704966393126181,-0.6510036332389117,-0.6552871788139213,-0.680140693743007,-0.12815145111475407,0.07559884718807436,-0.8396061462721973,-0.8437460395326143,-0.6073507937179392,0.2654745572489092,0.24178438566209576,-0.9145174073104941,-0.38278865878535506,-0.24509520990872763,-0.8460830082706916,-0.8170450070354051,-0.8862615976152339,-0.8390872691280948,-0.11381319305592509,-0.1842079386528343,-0.4665448436687571,-0.7170842317532435,-0.6520855951979309,-0.5349959405729487,-0.5737365851528883,-0.3394297503171999,-0.3217073234210002,-0.10037825790290658,-0.4367800723572031,-0.6185307369657719,-0.8005617854159153,-0.12117579800959691,-0.1825810386548519,-0.2024591330229228,-0.11353883953169273,-0.6271531844479875,-0.7584277978907863,train,262.22778473091364,1
583,0.2661136008324709,0.31219758028318634,-0.15383908777397537,0.018610443775559177,0.027042276307410906,0.380684749348684,0.20495011345783265,-0.7204693739299709,-0.7200746844572536,0.2594780928110881,0.20792066812791266,-0.42130695950504643,0.016183256279523217,-0.10507552346258237,0.1047811491996583,-0.6427868193605145,-0.6485898608487962,-0.6727269514200018,-0.12236547425505562,0.07236497227211336,-0.8316153552899086,-0.8422373696524419,-0.6156589811553829,0.24515932529900855,0.23484639934092993,-0.909802603990749,-0.3828754355418317,-0.24859902536644427,-0.841366762401605,-0.8209482566973555,-0.8909996490370355,-0.844412137327764,-0.11185129977897092,-0.19468044428550058,-0.4654892919679111,-0.7289621839573992,-0.6649808381855988,-0.5416824758439214,-0.5841745644243752,-0.3454936799726259,-0.3295984955431053,-0.11626255094054326,-0.43613073623076715,-0.624687272622062,-0.8035724910283697,-0.12651112954092808,-0.18700973832287576,-0.20742114446039908,-0.1216267333214936,-0.6306843717748776,-0.7637280200162491,train,262.67834793491863,1
584,0.26400436369865005,0.31787207468645007,-0.1493657713484263,0.021714240005342028,0.03313895362751482,0.39903067279584414,0.21023389267303472,-0.7180430419991998,-0.7197264106257917,0.25777882476879926,0.19883347474375362,-0.4172411407127785,0.010452523229772762,-0.10131316853209837,0.11078419362758181,-0.6309033980250208,-0.6474686247271525,-0.670834595617954,-0.11562997900023449,0.07600359338141308,-0.8308251677551993,-0.8377107015622307,-0.6155066734586527,0.24685573625247173,0.2507038131566237,-0.907695762736598,-0.39081836227587896,-0.24943070699351885,-0.8370142563373859,-0.8186408403228617,-0.8880393913339285,-0.8415050158449546,-0.11045710084870701,-0.19145475849766955,-0.4714146748185055,-0.7191629042348541,-0.6624073346483548,-0.5474701849481062,-0.5816815192784107,-0.3427276030540317,-0.33831816444577867,-0.11850613876103579,-0.431704083624275,-0.6257392209328224,-0.7995801605468585,-0.13377429494094878,-0.19672051560628284,-0.2109155254682926,-0.10917582873698405,-0.6315146947789532,-0.768245543372486,train,263.1289111389236,1
585,0.26698353786495205,0.3190651427006702,-0.17087670425106832,0.022111613439659422,0.039192084420014844,0.3998838376606584,0.20534435829860526,-0.7195208196170488,-0.7208826178256031,0.26279951986043376,0.19570513197944378,-0.41097840055046647,0.008738068299746257,-0.10202348298754418,0.11461219877339586,-0.6407523985962609,-0.66226491573826,-0.6692014087331359,-0.11940281704124628,0.07361261075611344,-0.8339173062398322,-0.8346393446407209,-0.6244581511155844,0.24700536314684177,0.25626286560465517,-0.9178501099002386,-0.4017425776660195,-0.2588583187684581,-0.8379248580843468,-0.8209062657509119,-0.9000945655534242,-0.8410245208926626,-0.11677498096896825,-0.19621058409605863,-0.48445538431216395,-0.7307021620817699,-0.6681405072142903,-0.5592352374429801,-0.5902640757721037,-0.34205290873966154,-0.3330032564798517,-0.12174511739604098,-0.4516673061705298,-0.6285887661298215,-0.8129657964239474,-0.1322477100460164,-0.1957118105403959,-0.20527498332819483,-0.11920435104241342,-0.644280345107923,-0.7727848882734949,train,263.5794743429286,1
