,AIBL,AIBR,ALA,AS1,ASKL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,AWCL,BAGL,BAGR,DB2,OLQDL,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVL,RMED,RMEL,RMER,RMEV,SABD,SABVL,SABVR,SIBDL,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVR,URXL,URXR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.21395306089189728,-0.1794985574197734,-0.020122873098326985,-0.18189028574364233,-0.31224403442650367,-0.279946865503428,-0.2533772151353769,-0.3179654403917307,-0.31377538366454427,-0.23068999947113325,-0.07048850009651056,-0.21760819869760373,-0.06366656214125695,-0.5198492213606254,-0.6142441393483773,-0.2961704421781621,-0.2629701039825167,-0.41720450092999684,-0.20616469980743407,-0.2268687768669782,-0.3357524069474296,-0.4355701870923937,-0.3071484858980107,-0.32426553004438974,-0.388604025046801,-0.3019503671927063,-0.28467376965062874,-0.3716830492952006,-0.31369265636710497,-0.18766024924558866,-0.0779586136421545,-0.16968783591177766,-0.1915280237975979,-0.24496926497645324,-0.22821127501646354,-0.5276747064792744,-0.515574147578001,-0.5642204900732396,-0.30976526940076327,-0.464287202102893,-0.49196466957169027,-0.5584554895502409,-0.2962017594304398,-0.454216742800529,-0.21194075382013733,-0.3160743558026844,-0.21071958281109865,-0.30073214313952923,-0.4071986630709614,train,4.328657314629258,1
11,-0.24220213242121907,-0.20751489126900768,-0.03498797784277261,-0.18398942355563777,-0.3145282312068188,-0.326457260828874,-0.27951702952626356,-0.3374145186094301,-0.3416180409010534,-0.28116234771526144,-0.0530568839216958,-0.2120124475486712,-0.06555166044814525,-0.5260068600420511,-0.6220362122650178,-0.30934409599700163,-0.28714652582842415,-0.4205096093357505,-0.20722331474016775,-0.21137972405589048,-0.3393760378918711,-0.4679661489693743,-0.3444922808218683,-0.296173112745717,-0.3989595918813529,-0.2801284754836931,-0.283721470832898,-0.36052444608553147,-0.3161387987874693,-0.2276165867369545,-0.08737141406235124,-0.18962823177074173,-0.20413945649937096,-0.23628478201243283,-0.21296979128185722,-0.5313746990248707,-0.5389602850832025,-0.5748179468837378,-0.32790760488159165,-0.4922203237447047,-0.52821824031261,-0.5947250377917073,-0.2981440109909606,-0.46806917543433985,-0.19752537520948366,-0.3278846220013547,-0.23219259433964742,-0.31025086428295323,-0.3868232073967123,train,4.761523046092185,1
12,-0.25862783175836707,-0.22094153609722672,-0.036104460091598865,-0.18177242268387941,-0.3009270559022342,-0.34609386702171485,-0.30522257662109087,-0.33109008322727307,-0.34358707580985703,-0.29205736734812116,-0.03385860100450652,-0.20383419050377788,-0.06296992305174157,-0.517350362497687,-0.5915845914147608,-0.2879595555045097,-0.28628523106368853,-0.41251616544704706,-0.1940159279401319,-0.21272858435940306,-0.3308911781387227,-0.49236481794521547,-0.37566364074097836,-0.27156537953956744,-0.3988447408673346,-0.25130678449352256,-0.2540576012577802,-0.34287630561242255,-0.3025426790589867,-0.24931287119077025,-0.08662243403625562,-0.18716309096137712,-0.20695026904404004,-0.23309970003895683,-0.21402055754434973,-0.5252871908030181,-0.5306477516865731,-0.5720263826645234,-0.323773975625261,-0.49200133825229886,-0.5323847684590289,-0.603734484174447,-0.29697073488811615,-0.467413400940727,-0.2016198779015798,-0.31986734772842385,-0.25192997050317506,-0.2908213267889018,-0.3609139219738414,train,5.19438877755511,1
13,-0.28475016954262233,-0.2520786378525993,-0.03713428100938538,-0.1839733478160556,-0.2919599426896968,-0.37533678905791973,-0.3369677457033002,-0.32733148908389065,-0.35583001636623357,-0.3163461028095871,-0.015575324095005953,-0.1900523638921876,-0.06777204340844903,-0.5066267185633182,-0.5712202032677041,-0.2626874847277223,-0.2872141694298227,-0.40933297921338807,-0.17587393250383024,-0.2013365737498908,-0.3290087243954263,-0.520229597559817,-0.4093911427485199,-0.22512671181915309,-0.40110384035291674,-0.22412222311510718,-0.2279432216299875,-0.33170997991877493,-0.2852208721147446,-0.2664765325453087,-0.08216284322985408,-0.17845025618945065,-0.20925733899637824,-0.22502508008339256,-0.213819360889816,-0.5211452241022756,-0.5205168676544882,-0.5736181261677876,-0.31892152626156806,-0.5023944582055214,-0.5290232817136283,-0.6063385622665647,-0.2909197474278661,-0.4667451515291755,-0.2067815447477783,-0.3124916996732481,-0.28191579124798233,-0.28031649994871444,-0.3259502149758122,train,5.627254509018036,1
14,-0.30047666676159074,-0.26536048956206226,-0.05054651709593659,-0.1855847077807669,-0.29995812214813566,-0.40490963607953107,-0.3627440486131309,-0.3359288373380642,-0.363800712179761,-0.3405542769063842,-0.0021377882126264944,-0.18346282092834662,-0.05965544043607715,-0.5266454580449393,-0.5747673067880813,-0.27061306576446026,-0.31072805819420046,-0.41096541627508715,-0.18496952169411346,-0.207331658875132,-0.3369280255571768,-0.5440340726603561,-0.43906643729578265,-0.21892658479928626,-0.4083159137636252,-0.21748495696536646,-0.2377417269265113,-0.33265069916127454,-0.2930391664222542,-0.2907625290993382,-0.09556357219964126,-0.18053468653671556,-0.2248441857578102,-0.2310168294780642,-0.21378856143131603,-0.5295493623116214,-0.5298978496988598,-0.5933558373261885,-0.35105895890984,-0.5193801057965914,-0.5498450226445076,-0.6267541639357437,-0.2978595204127165,-0.4799990846056949,-0.20621705326128004,-0.3145004676061838,-0.3032930956705754,-0.285442976931941,-0.312223203058174,train,6.060120240480962,1
15,-0.3212159430392,-0.2740317065467385,-0.05728593753838354,-0.19044172839532106,-0.2859412193957286,-0.427516551055482,-0.3833797356907961,-0.32953174081368863,-0.3693714831914635,-0.357134809927174,0.003978288618471361,-0.17449765996687264,-0.058375627274403034,-0.529261186162862,-0.5633119909077116,-0.2550586609515776,-0.31584401789573846,-0.39220052504227787,-0.17301107529758653,-0.2103125812445522,-0.331196916671723,-0.5658445553418237,-0.4572220048543361,-0.18558928789137058,-0.42410050428222196,-0.21190921709198127,-0.19864208630666663,-0.32278109322145754,-0.2791552467898153,-0.29619804922170867,-0.0936903636589098,-0.17909355057198253,-0.2223074027232911,-0.2306329961412409,-0.20063408679804823,-0.5347658288499602,-0.5244312108411802,-0.5978049250743664,-0.34156638845608067,-0.5207512552114553,-0.5501849608893429,-0.6318623585304461,-0.3004359228257195,-0.46100941496527215,-0.1981434528759856,-0.3148909315404604,-0.3100769510581412,-0.27398857610938565,-0.2776382907923466,train,6.492985971943888,1
16,-0.3266785121025147,-0.28032210685378683,-0.05622178169529354,-0.18315812776755486,-0.2663004475375705,-0.446281867515038,-0.4002138515865295,-0.3109456400181365,-0.3709827001512036,-0.3733300125874151,0.01747644606716353,-0.17402095025223274,-0.04679217729772578,-0.526186840743633,-0.550319681220972,-0.22998438857890663,-0.3217677855202346,-0.3735454597457525,-0.15896720903308392,-0.21250808536362117,-0.3252738984454028,-0.5804778116867847,-0.46590532471934537,-0.16513472931167367,-0.4343320844160219,-0.2080699924284284,-0.1753829372898091,-0.30976002927353957,-0.2682361704035657,-0.2984703172301918,-0.09854501915805326,-0.16954855785543985,-0.22044642315553004,-0.2217801142139869,-0.19169469102461945,-0.5278752573515563,-0.5168903437601722,-0.598368541497035,-0.3301469903454361,-0.5240727026645192,-0.5505340506204571,-0.6273105192720242,-0.30119833527568246,-0.444752949617088,-0.19967470714035335,-0.31518523853955027,-0.30889733270758507,-0.262392033411356,-0.2423418610070324,train,6.925851703406813,1
17,-0.34937988258878333,-0.2934246328305937,-0.06726736939387307,-0.17950144844401839,-0.2600470631077338,-0.47832054012509734,-0.4334971325712347,-0.3017118829009435,-0.3794886397308908,-0.40081529274283345,0.03316404010840288,-0.16132855290861564,-0.037620948396973095,-0.5376888585890403,-0.5360619981018551,-0.23522038325736927,-0.3395164429303952,-0.3598517254108978,-0.15141166065735925,-0.21035600933220489,-0.3317899026760178,-0.6069315110399024,-0.4878777654850972,-0.13694476798741512,-0.4428265237290551,-0.2010396369077966,-0.16159146077799966,-0.29446960817179296,-0.26457128780341677,-0.3147035764007139,-0.11537043911293564,-0.17328604809448947,-0.21863866593252013,-0.23121164636552566,-0.17441515128225482,-0.5261130477416032,-0.5081960156591525,-0.6121709759061275,-0.35489080802015627,-0.5419973835320336,-0.5573406978387346,-0.6332972609632307,-0.29399607073107115,-0.45435109441800114,-0.1953382578763213,-0.31839733048980257,-0.32750388681646775,-0.2531072522071776,-0.21223559692945812,train,7.35871743486974,1
18,-0.3669294980376834,-0.3087879188582596,-0.060280384784377326,-0.16528146655304785,-0.25195008000774477,-0.4885940086497333,-0.43650216726971186,-0.28791041015637203,-0.3931316431491182,-0.41203891841191226,0.03295557308835985,-0.15554802287269395,-0.03454823356962761,-0.533916567157731,-0.5321798100897996,-0.21316898546030677,-0.3344522720063257,-0.3525177813817714,-0.15318421843603192,-0.20788532201616258,-0.33392095051839277,-0.6208823051050176,-0.494506480603811,-0.10646090884176483,-0.45091419266027516,-0.1867230712370106,-0.1457142867317693,-0.28699754642537556,-0.25828305486725917,-0.32166451951626485,-0.12359069766261013,-0.15512973506174907,-0.2332032747825953,-0.2321626555313957,-0.18075094373312922,-0.5213923496081546,-0.5011566773458529,-0.6127996884565687,-0.34088463290709325,-0.5391056917212338,-0.5487652062701442,-0.6317667336721648,-0.30431055173101,-0.4380663391623042,-0.1904379142983827,-0.3166199565913355,-0.32880528932369535,-0.2451562357427114,-0.18903274411698046,train,7.791583166332665,1
19,-0.382138416346249,-0.3170539398836324,-0.06880994281481768,-0.17143125811820742,-0.2581435364539301,-0.49652385604305516,-0.46023839911022885,-0.2926526770602728,-0.4020611156865103,-0.44188193088163724,0.04408485619677261,-0.14250684740164948,-0.03300767593727601,-0.5430426387129321,-0.5363312426925841,-0.23110228724911724,-0.34233314321220343,-0.35562156299285763,-0.15952480100352512,-0.2078561463548956,-0.33135381590479296,-0.6492310625445048,-0.52855441202213,-0.09589941987722347,-0.46699051535362246,-0.17562840648771438,-0.15229492544118928,-0.28977852102011464,-0.26790726834143685,-0.35714913744365084,-0.1487948226415856,-0.1641329215184958,-0.2482243757911964,-0.23278753479655512,-0.18219476739365634,-0.5130457826109762,-0.5078961237307426,-0.6212465797690205,-0.37657430932683134,-0.5596441428050791,-0.5834567746489542,-0.6544259258350238,-0.31208415038254284,-0.45664234225988093,-0.17720759804311526,-0.305449226407861,-0.3344617439144411,-0.2513638955148588,-0.1735658509801069,train,8.224448897795591,1
20,-0.3773458761475362,-0.312223395099675,-0.06843921000402901,-0.1653119338924573,-0.2739995625241458,-0.48830641592126006,-0.4503398770900749,-0.31247404965776776,-0.3940972552239923,-0.4490175525903299,0.057514598153192854,-0.12496651212792852,-0.02642787891405947,-0.5802535170819256,-0.5591142828655551,-0.26459194238737765,-0.3640010564696038,-0.34177112414150007,-0.19304627277362382,-0.20893582529574514,-0.35857632291320773,-0.6635018742685392,-0.5431598223604903,-0.11254233997539348,-0.470672165675063,-0.17814779302273492,-0.1810870316222835,-0.30947862674637144,-0.2689433769973655,-0.38168797540826715,-0.15465570316859245,-0.17822493613169677,-0.25508156837818186,-0.25316740373413615,-0.1815229588644151,-0.5206562123112777,-0.5226651017095962,-0.6246606316323736,-0.4256700217586717,-0.577576316420601,-0.5944546241657146,-0.6909521103194676,-0.3301983407450515,-0.4969989435117553,-0.16869037600461295,-0.28845519919008544,-0.33528757961642874,-0.2456884929211014,-0.17638154388644173,train,8.657314629258517,1
21,-0.38993456705216895,-0.32955386113979934,-0.07702987197766455,-0.1658433445008576,-0.2627047300209662,-0.4888195784013804,-0.45175066753475124,-0.30841725177126167,-0.3888845870368952,-0.4517461080508729,0.05153825517402762,-0.11574558917133382,-0.03019200466246126,-0.5985585069333377,-0.5622449884898585,-0.2715276250473899,-0.37450281574553546,-0.3444534615307875,-0.1971992088855507,-0.22070872134045905,-0.3716380568210495,-0.6800484255991152,-0.5496519193438734,-0.10804533040811812,-0.48034514524917726,-0.17277488996122686,-0.172423859990611,-0.2999598513566921,-0.27686280695091636,-0.3919202155145364,-0.15933588564714474,-0.1829141936691332,-0.26626363658063695,-0.2416429951510906,-0.17187344427097556,-0.5097082567854374,-0.5338302602655558,-0.6320985532116643,-0.4283536579574982,-0.5871112689869186,-0.5916830487441403,-0.7066129231734917,-0.332523082061606,-0.4962178315877776,-0.16510634882595346,-0.29145362002543806,-0.3308689825038748,-0.2298989851758342,-0.16564073815152247,train,9.090180360721444,1
22,-0.384602989858629,-0.3322441284328912,-0.07940861748150246,-0.17232984407747656,-0.2763206830592195,-0.48638742297063947,-0.44410432779423836,-0.30851275058693184,-0.38817823467307694,-0.44270180430698713,0.04675196746086058,-0.10080165583569842,-0.022364460843396744,-0.6134105490067443,-0.5816126512021519,-0.28244800795991376,-0.37619656675257596,-0.352341592140045,-0.21924502714441352,-0.22286807849839202,-0.3815500103541315,-0.6879569369297038,-0.5590711894866157,-0.12291836293532153,-0.4840501163548287,-0.1695656018712503,-0.1949998660935308,-0.3106379567455526,-0.28916911218486374,-0.40130055365369877,-0.17354104047274496,-0.1828693697279799,-0.27476465484351237,-0.2502996434542442,-0.18884529618952683,-0.509721066244079,-0.5378027246099913,-0.6388262192081285,-0.4479232174803856,-0.5913401438418665,-0.6013910483038829,-0.7160639046718971,-0.34905082361180706,-0.5178914635593364,-0.16019629499558846,-0.281323303479067,-0.3199701877211951,-0.23942435488102,-0.18231991102459286,train,9.52304609218437,1
23,-0.3677963370585043,-0.3295409469043078,-0.07367049693709023,-0.17788041111134828,-0.29057329906288193,-0.48054298262893885,-0.42136512612550076,-0.3190193617468343,-0.39957312669694367,-0.4301078653499529,0.028775362074940074,-0.10283030921509212,-0.024101333552185356,-0.638811337850076,-0.623237466917411,-0.31419126423181964,-0.3918493582015233,-0.3830512599863428,-0.26361900908646485,-0.23114352779732922,-0.3896317185635657,-0.683635120468058,-0.5542619288140157,-0.16173389155010792,-0.480876496282577,-0.19194013364897594,-0.2501394210972503,-0.3376477502566613,-0.297217771756123,-0.3943831865251427,-0.17556881984318617,-0.18979423788764072,-0.2742425074175388,-0.25906568406625796,-0.21023470220763968,-0.5329106457467326,-0.5583786938353281,-0.6419790111872208,-0.47149154364110313,-0.603306879881116,-0.601291203037367,-0.7335360143507874,-0.3801928586441289,-0.5519268259028434,-0.16368129175823243,-0.28438885427680205,-0.30466077030615113,-0.2645481848371022,-0.22191399314465834,train,9.955911823647295,1
24,-0.34328085111399986,-0.32241948776232243,-0.06331329415034267,-0.17462287671762142,-0.3203069058945091,-0.47218021736185856,-0.400603181206381,-0.3453471712112407,-0.40412055004945435,-0.4166001061031498,0.00731097224389116,-0.09994679908982151,-0.02553987126386642,-0.6685832849596555,-0.6553980948274035,-0.361656711488346,-0.4040760446683955,-0.40446310656291307,-0.3152771184740797,-0.24634614211053166,-0.41945090504261023,-0.6724622843686991,-0.5612120267619022,-0.21186925400393664,-0.48680681071359466,-0.2142629924106921,-0.2989041427169956,-0.3728204928647688,-0.30770805234957,-0.3956720586236453,-0.18405192072847157,-0.20396100874890738,-0.27533448194897464,-0.284572212913594,-0.2373319971736605,-0.5657174462896593,-0.5851949721239029,-0.6448005133063461,-0.5043486255473844,-0.6176651283961629,-0.6158943144058058,-0.7446425491670956,-0.4189858120457338,-0.5933745131819985,-0.17402350615697978,-0.27804069666722997,-0.3007901680919611,-0.2815364126686539,-0.2632372584771582,train,10.38877755511022,1
25,-0.32184811346400477,-0.31770490551849906,-0.05925923257951182,-0.16664198050846474,-0.33466866832960246,-0.4573165714182559,-0.3821079669009785,-0.34721941014801566,-0.4037101025108999,-0.3909529084164796,-0.02973285481378846,-0.10280665653574642,-0.024137089511370655,-0.6928789668251197,-0.6716077752128139,-0.3992091215160486,-0.420692798486834,-0.4401027169911061,-0.3564828891857995,-0.27317554014423295,-0.4428602650579076,-0.6618056183914344,-0.5568973663013238,-0.2537634957316953,-0.4903650122170955,-0.23855466725663482,-0.3453948389540225,-0.40141871206684177,-0.31976408933798506,-0.38365330938874953,-0.18636231997346842,-0.22042297634850827,-0.27451993885836107,-0.291324836633873,-0.25417717494480074,-0.5787357339004133,-0.6153120198698294,-0.6581441756700361,-0.5214099573441209,-0.6307900336118945,-0.6130466997232118,-0.7440289764329611,-0.44531423953215377,-0.6192791125870016,-0.17572703634168513,-0.27489293390162584,-0.28897695514339605,-0.30395987872980007,-0.3022194306655478,train,10.821643286573147,1
