,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,AVAL,AVAR,AVBL,AVBR,AVER,AVFL,AVFR,DA1,DA7,DB1,DB2,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,RID,RIML,RIMR,RIVR,RMED,RMEL,RMEV,SABVL,SABVR,SIADL,SIADR,SIAVR,SMDDL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VD13,train_test_label,time_in_seconds,tau
0,-0.23927010442852362,-0.19163544855900388,-0.01638140519632375,-0.017862021261977324,-0.06197339645607287,-0.16571353796640886,-0.17920335816987817,-0.17942685355246696,-0.2260390591826852,-0.17387755010081954,-0.17661817539789026,-0.21918308138297907,-0.18505027007857028,-0.21337205061576858,-0.27083035428824387,-0.253089812226741,-0.17471540285079692,-0.09968991096671216,-0.11910531262958253,-0.26201946442540625,-0.19658042134715017,-0.19221736274640128,-0.1462210792147867,-0.11130933188448813,-0.1309875370739086,-0.17755351781920126,-0.16943827156980057,-0.22112167505760244,-0.2277575753774678,-0.14384920407164037,-0.06369950715316562,-0.28757165628544595,-0.05718440139465515,-0.23656584097136674,-0.10324289007718612,-0.10801975383934492,-0.17937851977914834,-0.18940472484325238,-0.20450687868725603,-0.12157160866615155,-0.1142209503432525,-0.28887489344030104,-0.20470369719014558,-0.14913239809674048,-0.2051934130755177,-0.3154834921562387,-0.21313216496909182,-0.09802017044401148,-0.2689687381411309,train,0.0,1
1,-0.3043487526073174,-0.25321728963631884,-0.03576557632626973,-0.04881992280702166,-0.0165755977525731,-0.24509094844680063,-0.23408260410304466,-0.22598236527650478,-0.27928787402552224,-0.18102010415378236,-0.19042549621398486,-0.2927218830187316,-0.21993527900381085,-0.2775589776983533,-0.31507191885301533,-0.3072963236763018,-0.16455897996911076,-0.09182248472668836,-0.15570243489304242,-0.3102660187644948,-0.19890880817103596,-0.2385031739272616,-0.1706442966448332,-0.12638446488526295,-0.13577565760848403,-0.19120461373731168,-0.22364687031035058,-0.25057487283538854,-0.2578139315567309,-0.1685828325301254,-0.05760947823326186,-0.29941380703108983,-0.07060805629612621,-0.2859899093850352,-0.07110836484314495,-0.10906972304865703,-0.18831441050918615,-0.22727246738592433,-0.28686590738487583,-0.14718802915764795,-0.16786328954748359,-0.34378073518867236,-0.25683794409933686,-0.21575204655387553,-0.24319029978837586,-0.3653758246540808,-0.26496499961878683,-0.10173406857836646,-0.31641384857353533,train,0.32598853003320255,1
2,-0.34171657155367235,-0.3049696826694337,-0.05203300719365851,-0.07071216820819226,0.008606404135601167,-0.2972840442245167,-0.26854402174269226,-0.25820201690512695,-0.3206405191548829,-0.17205070448637214,-0.19760328070375505,-0.3508261345802915,-0.22598957732248853,-0.30645564779210993,-0.3423877785210763,-0.3416986591824267,-0.16777666549267933,-0.07792193432992822,-0.17053342956927298,-0.3416749832012833,-0.19466935795152246,-0.274889860178831,-0.18710533373186283,-0.13758540360765192,-0.13693442273979495,-0.19525801803242304,-0.256016481381648,-0.26515213573061325,-0.2680285988292854,-0.17760728893115596,-0.059081573516126806,-0.2977164580869101,-0.0751320724452836,-0.31634662344498465,-0.04529581630671804,-0.11812718817293137,-0.19530805210954277,-0.24741659313927192,-0.32044962504103924,-0.1639191724280049,-0.191126524606689,-0.3764282615908132,-0.28688549922021683,-0.2633614003676804,-0.2588650153112696,-0.38837116612100075,-0.2887755611648004,-0.10516673437627436,-0.3456862250238311,train,0.6519770600664051,1
3,-0.3571203578970491,-0.33382300721245306,-0.07126713244925958,-0.08424396833647457,0.021496371451316706,-0.3250888477654197,-0.29503785270194544,-0.27402568508051145,-0.3419445319926335,-0.1718817344109788,-0.20761281143242905,-0.39214635877474463,-0.24161770023809992,-0.3135629754336582,-0.36339594091044003,-0.35935336308132343,-0.16558957395412996,-0.07806183472941142,-0.1754778558055547,-0.35209336797865826,-0.19495257212316208,-0.2972706030538762,-0.19957035846546692,-0.13828246248765427,-0.12809463055086223,-0.20093628490928428,-0.28418744884631564,-0.27814968960697417,-0.28808883571535543,-0.18292635949960506,-0.055159333436650165,-0.28760646907442544,-0.06416382934590464,-0.3315309211503943,-0.041954023379936006,-0.12506982046836598,-0.1945206506635498,-0.2545903162310986,-0.3423735977379288,-0.17819001857502803,-0.20812983450748385,-0.39206261404291887,-0.3006576290212252,-0.29279853369730635,-0.25617684471570423,-0.40476283501862453,-0.308494831044787,-0.10331251371633828,-0.36833213990378144,train,0.9779655900996076,1
4,-0.3755866149370905,-0.34993740958512787,-0.07337514044956737,-0.08803573623761507,0.030452069354909864,-0.3382763496521961,-0.3158285377494945,-0.30132888571424854,-0.3616168689736765,-0.15874881392395943,-0.20704799084168124,-0.4087087320275592,-0.24052163713511787,-0.322985462868767,-0.37855699821049815,-0.3718006299156388,-0.15608008046823477,-0.055818975635922786,-0.17492673930905134,-0.356399783099592,-0.2006710227651754,-0.3048514060921919,-0.19093165971347428,-0.13311163989099742,-0.1217276782355955,-0.2025728003804731,-0.30063773006139166,-0.3012825444997685,-0.28096862797792577,-0.1696360115363482,-0.05798451560703658,-0.27830046883453863,-0.06801342885052236,-0.34680666188995457,-0.032688325721705686,-0.12294048606973472,-0.19287263399468796,-0.25863029211074723,-0.35164395690823974,-0.18906405786129735,-0.2195963092631531,-0.4023608132694301,-0.30890608363992095,-0.3096270411521268,-0.26954471716423123,-0.4206913047958505,-0.31036820101462304,-0.09783478629009845,-0.3711808586921026,train,1.3039541201328102,1
5,-0.3819628945144221,-0.3534838202917645,-0.07308555036400298,-0.08382232463450348,0.030912234002492697,-0.3380606955755746,-0.3280704091265847,-0.30841876102856597,-0.3666742100749576,-0.15112628485812354,-0.20259408506328055,-0.40824483945563017,-0.23704379159889244,-0.3251929702990225,-0.3844312356701441,-0.3727205170772979,-0.13835991385322943,-0.04785798398405905,-0.1707282263022224,-0.3580678699824123,-0.20177627929603412,-0.31113456857184607,-0.18848944805382645,-0.1294683324000271,-0.11484449130639218,-0.19401069954334932,-0.3092245220310401,-0.3016020286066542,-0.28532861509435836,-0.1652519475564283,-0.055997894864656436,-0.268097775369676,-0.0608568518740529,-0.3580004889688213,-0.02654866814886843,-0.1198107648552828,-0.19151382542139864,-0.26001830933087805,-0.3587506072674698,-0.19454481909106452,-0.2224192116221249,-0.4028279286179135,-0.309934848449433,-0.30853626563314596,-0.26932172837054114,-0.41953582320119903,-0.3193162153154612,-0.09080336171786002,-0.37323365502457434,train,1.6299426501660126,1
6,-0.388393916964196,-0.3533326661955506,-0.07400710390343455,-0.08406071214127137,0.03362386701923693,-0.3388587048099127,-0.3514061019736222,-0.3211210459894279,-0.37307627924721426,-0.14912194058210995,-0.20097505833550228,-0.40876453527977297,-0.2270329000049392,-0.3240414045013155,-0.394256254866627,-0.3709706356035224,-0.11933995797688626,-0.036713619124559546,-0.168526142995062,-0.3586076917511044,-0.2022317261147074,-0.30701232829996394,-0.18513448753194633,-0.12432076467220463,-0.1082891722593857,-0.18856542462363732,-0.30674865405856566,-0.3109900653593182,-0.28065089417054606,-0.1567559964348797,-0.056271509819283076,-0.25043319550114473,-0.05912039129008302,-0.377610995832794,-0.023617487601262033,-0.12138922579621503,-0.18794944469492436,-0.26051887784529176,-0.3679582109635467,-0.20102855415088877,-0.22518841105001614,-0.40574233814331373,-0.3042936140151467,-0.3124755966818302,-0.2709637595122203,-0.4256513110509738,-0.3269784517522999,-0.08832521696781293,-0.366613286601326,train,1.9559311801992152,1
7,-0.3877594800630795,-0.3568393875624384,-0.07527064896670778,-0.08085086063136483,0.02966660418029672,-0.3359980350530128,-0.36009134049810226,-0.32427425385181186,-0.38094006735977926,-0.13824144637740005,-0.20046771522849424,-0.4140921350332365,-0.22498461474480225,-0.32123982678824675,-0.3987235853461606,-0.36859566615847583,-0.10965886887592591,-0.029506441243475345,-0.1637549105608288,-0.3608388682981578,-0.20508017709110177,-0.307105380260784,-0.18634214639612273,-0.12257777467961731,-0.10110046133121933,-0.19238241446794152,-0.31113003987951005,-0.31585617952946254,-0.2808451464007796,-0.14843093269293717,-0.052059853418866195,-0.23727497343725912,-0.05543082925005413,-0.383856290906071,-0.022244695243539628,-0.11706739189241298,-0.18556255970167612,-0.2606456243224582,-0.36576229174247266,-0.203170312632435,-0.22843381602860358,-0.40283579587623447,-0.30488112360423314,-0.3084882856564455,-0.26806320461866884,-0.4254416743345672,-0.3290056199600975,-0.08550216374811462,-0.3694296191160513,train,2.2819197102324176,1
8,-0.3894087094465484,-0.3607059725095798,-0.07028754538590333,-0.0763631816256332,0.029524167254034603,-0.3351124081824095,-0.37152915814011445,-0.3326165742824025,-0.38614592963355676,-0.13308659953285773,-0.19453664606697085,-0.41710500124944816,-0.22440334537504802,-0.3260547779608462,-0.40769474128420496,-0.3744998006976701,-0.10170107773235951,-0.020624459836759798,-0.15709144848423684,-0.36131497785042577,-0.2028378716936817,-0.30952717362380755,-0.18721950213548094,-0.11948252529574385,-0.0935531088848191,-0.1863414423125514,-0.3189941060053109,-0.32236751267578506,-0.2777099725824224,-0.14014511223631884,-0.0491465967553575,-0.23032464007129236,-0.05004393803210967,-0.38481578742733025,-0.018242040478515492,-0.1134130183006919,-0.18596343895689033,-0.2657493393419476,-0.36765912219488034,-0.20962360875184063,-0.23087574820062595,-0.40514570794933036,-0.30570576963969814,-0.3098698400013296,-0.2714206312920464,-0.42714154552297445,-0.3286625700757156,-0.08034998195243978,-0.3689397915064242,train,2.6079082402656204,1
9,-0.381506165898472,-0.36578291813988695,-0.07860033284970107,-0.07235154759170255,0.031478452144919386,-0.32888776649145524,-0.3738313613694155,-0.34049809851413165,-0.39351563487993374,-0.12609356186655102,-0.18895588410822867,-0.4130763090408462,-0.22088757543687862,-0.3267057431714983,-0.41013520892164346,-0.37348791420908223,-0.09257185864878838,-0.016854547926309776,-0.15452973743314627,-0.3628110679420864,-0.20473774405673242,-0.3041351747970499,-0.18072452857630236,-0.1172766869772901,-0.0937598626928081,-0.18471703991182964,-0.3303724714655223,-0.3350105323578273,-0.28497693049035067,-0.1368075296289563,-0.04235688680538936,-0.22714188437729801,-0.048765551766516965,-0.3954071774574824,-0.006408651799260839,-0.11094327097177045,-0.17815506599190917,-0.2574776462255206,-0.3563599437130345,-0.2027796856310632,-0.22380717726051214,-0.40163493782637766,-0.2975473443615885,-0.3145324941285773,-0.2659759010466629,-0.4232816785753659,-0.3256167643775803,-0.07616271551310273,-0.3705783734402536,train,2.933896770298823,1
