,AIBL,AIBR,ALA,AQR,ASKL,ASKR,AUAR,AVAL,AVAR,AVEL,AVFL,BAGL,BAGR,IL2DR,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVR,RMED,RMEL,SMDDL,SMDDR,SMDVL,SMDVR,URXL,URYDL,URYDR,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
258,0.3719273266858685,0.437700507375489,-0.3402213553359845,-0.5881303481195876,-0.12013000152028257,-0.2975359671749194,-0.3368465867553875,0.2931547867030958,0.24301824724413948,0.23822598724754365,-0.20004050065215695,-0.5852762550970192,-0.5401521129127514,-0.4383918014925649,-0.6218200154150939,-0.5416843101347846,-0.5053155702054192,-0.5149699788516537,0.1788719072517749,0.10888120354648828,-0.676848256075388,-0.2944105869473549,-0.7305726222674556,-0.7434843588927065,-0.48998320250268107,-0.6101082124599864,-0.5497100339088001,-0.28376188650873835,-0.7092573824040808,-0.10146761567472015,-0.13019573988506775,-0.25794696514200316,0.09327158306912589,-0.7533422878984218,train,77.74553571428572,1
259,0.3686016628362379,0.4425226659148478,-0.33365533817549387,-0.5914090898801849,-0.11376466393897804,-0.29715734391627235,-0.33766726414478526,0.29528500489211296,0.2441431729772817,0.23263913003662004,-0.19852063170193918,-0.5790572880606691,-0.5327348908371411,-0.43631540219966225,-0.6224292396420864,-0.553020341239594,-0.5105388740934304,-0.5105728213621148,0.1791213054124435,0.1149448873026573,-0.6749542793576175,-0.2975912827082776,-0.730496929181169,-0.7530852646855646,-0.48793428738884986,-0.6049489045561357,-0.5457971963015991,-0.28825729486726065,-0.7078621532239738,-0.10432696597888377,-0.13605668954064448,-0.260586654768149,0.08436176618201932,-0.7529415172074401,train,78.046875,1
260,0.37668881518541913,0.44665701104115924,-0.3276213590538588,-0.5815560120456547,-0.10538151134033154,-0.29610761540578956,-0.33026135360266573,0.29853760580478916,0.247000595582574,0.2440951295970015,-0.1997072866011656,-0.5826793511543494,-0.5321651073670639,-0.42165263891897453,-0.615253283158867,-0.5373544770312118,-0.5075698208410611,-0.5055287314515661,0.18534318702436456,0.1137191089849958,-0.6818836102516684,-0.2935003620444273,-0.7344421428569273,-0.7426480454293694,-0.48360953482737423,-0.6008056371559771,-0.5461420241284264,-0.28441137396443206,-0.7108780238824077,-0.10362635101958304,-0.13428705597490329,-0.2521768130672261,0.09336658206846035,-0.7667214793224879,train,78.34821428571429,1
261,0.3874830587571194,0.451423438069916,-0.33450933134699984,-0.5772953886752525,-0.1174489541843798,-0.2961029773355568,-0.33751538391687885,0.30086499349002743,0.2496213346987993,0.244917894180978,-0.19690492027589923,-0.5827445847307151,-0.5421375596971657,-0.43292794576414373,-0.6162233502026329,-0.5398693846332174,-0.5057781638994023,-0.5059686152560451,0.1825743733015164,0.10949832229070532,-0.6844104312841298,-0.28836972457572496,-0.7353005312873194,-0.7426529800700215,-0.4826530778195745,-0.600567096156842,-0.54659964567859,-0.280757845647519,-0.7140113550428099,-0.09215409478207615,-0.11798004386555161,-0.24759444708217523,0.10425695821337563,-0.7606388500086441,train,78.64955357142857,1
262,0.38349291869469465,0.45011267019049406,-0.3295000019307512,-0.5687484369200484,-0.1125644042360692,-0.2905717531900111,-0.33417893656378717,0.2959774221057326,0.23553349086575012,0.24862661231542874,-0.18981181131389346,-0.5756636543520954,-0.5379578489839543,-0.4211866144381907,-0.6127957668212802,-0.5303603427236053,-0.49456292121064244,-0.49466575851161454,0.17456084539149638,0.10130501475507007,-0.6834033551419213,-0.2855187765267011,-0.7214663444947256,-0.7448236394694387,-0.4811916763666764,-0.5869659365032532,-0.5400268427858627,-0.2773732334415477,-0.7058074442956194,-0.08704683749708264,-0.10982577244558162,-0.23737090242022144,0.10913763728811651,-0.7559517937254819,train,78.95089285714286,1
263,0.38536748011597044,0.4555867420470505,-0.32112368729368135,-0.5683928542315946,-0.10153843900297754,-0.2924406269024313,-0.33846571507968737,0.2944785397192275,0.2344262481813276,0.24762834470518405,-0.18715139988476182,-0.572492010530663,-0.5353896659573519,-0.41220853959756065,-0.6145073849039289,-0.5348591031548637,-0.49233783181083074,-0.49156484524655925,0.17371380752660362,0.10145044298139069,-0.6790762806158304,-0.28946442268213235,-0.7212933342984335,-0.7496861217251682,-0.4784835948309356,-0.5842826896772929,-0.541215386777194,-0.2768945853404305,-0.7100004964228893,-0.08561720354050117,-0.11274783424369222,-0.23172579697580262,0.10724032155951757,-0.7587585139868745,train,79.25223214285714,1
264,0.3906230147154689,0.4601166336335995,-0.3162968524575133,-0.5604169188935901,-0.09667239590507859,-0.2897539101014351,-0.3332028173464121,0.2963389590407275,0.23656734517038872,0.2527733403663814,-0.18383383975764436,-0.5730264163334271,-0.5307765193881143,-0.4036177111464265,-0.6148204308168262,-0.5231230608482642,-0.487324862785604,-0.49124128881155776,0.17483647516734732,0.1027053960188928,-0.6799354115091089,-0.28930120714835583,-0.7202059922681668,-0.7451927446154958,-0.4787812186267713,-0.5801055223822356,-0.534862924615067,-0.26902242946538857,-0.7064891620880347,-0.08019536983409517,-0.10983197605413417,-0.2314502815227531,0.11279796012951415,-0.7595787683039316,train,79.55357142857143,1
265,0.3764522857922554,0.4567926079232648,-0.3157808718456602,-0.5646786584961441,-0.10625145353353138,-0.3014123745747493,-0.345046145294749,0.2852231340676898,0.21504372338134556,0.24567391114227963,-0.17419417708265286,-0.5709405033332214,-0.5324573189491246,-0.4033125140268322,-0.6269668392471228,-0.5287808942239374,-0.47953898045800936,-0.49042128151711506,0.1581533032553846,0.09366548754592367,-0.6654448993455786,-0.2949542497446006,-0.7181907120750363,-0.7533728529269994,-0.4818841684207623,-0.5842821893483059,-0.5341001067664388,-0.26852454318272173,-0.7177337696908954,-0.09066452571841263,-0.10698418681991353,-0.23756898716536415,0.10510613383098139,-0.7507672266196536,train,79.85491071428572,1
266,0.3813726138898331,0.4624643246089302,-0.3087383355244713,-0.565483621244151,-0.09743301790571701,-0.3000011653152697,-0.3469488141797481,0.29384527608917527,0.2207625396160983,0.2518455143687539,-0.17351988453916345,-0.5779007378385186,-0.5337276518870451,-0.3993068272297349,-0.6268423200621369,-0.5369404664978512,-0.47888353715202836,-0.492376730049802,0.16524843411403664,0.09984063583943534,-0.668494427258979,-0.2988861089219705,-0.7218979358897847,-0.7571461829122366,-0.48150432219181005,-0.5779368101433229,-0.5380862041338262,-0.2704540402471117,-0.7177219521097581,-0.09110486496769821,-0.10625277516755281,-0.2287845229125838,0.10544092740501254,-0.7581852822843516,train,80.15625,1
267,0.3868191997755108,0.4653701355950886,-0.30370964826856356,-0.563591734981258,-0.09090087327362201,-0.2995717815015919,-0.3427985229281929,0.2917538372515472,0.22725405392398326,0.25188339071578364,-0.17080067673720128,-0.5861205197410135,-0.5314318527867823,-0.4045503223846711,-0.6245533962985573,-0.5300190742857169,-0.4688762984232033,-0.49901886066070733,0.16631519724167745,0.09985146830833695,-0.6649978072174496,-0.2988376539422291,-0.7261533909607949,-0.7534524885273066,-0.48349408143502787,-0.5808325618223683,-0.534928248570785,-0.26451247374663606,-0.7137351074671906,-0.08813486614698868,-0.10567417846449197,-0.2307954400492241,0.10531835148223706,-0.7622093439979747,train,80.45758928571429,1
268,0.3786587575226617,0.46236054786299,-0.3065294968581559,-0.5656838647859255,-0.0959385686678127,-0.30223786791325635,-0.3464058081485124,0.29380320635753115,0.22562101970843731,0.25090685023978204,-0.168434727965586,-0.5841080004943469,-0.534254943660664,-0.4071150674547554,-0.6327930615756929,-0.5319133658391619,-0.4743092298741187,-0.5063108575486039,0.16165310013633002,0.10737296627574211,-0.6625714853661213,-0.3016668230765676,-0.7279003294851575,-0.749209506195737,-0.4866580028867082,-0.5889896726495014,-0.537373113472994,-0.2629427947673593,-0.7211401005850268,-0.09098054528188157,-0.10771590654342453,-0.23597427265598897,0.10031705416687386,-0.7514664540594297,train,80.75892857142857,1
269,0.3755228767264564,0.4701735545721977,-0.3021099704655721,-0.5657282242689128,-0.09184031944210352,-0.3037384356976697,-0.352206580009539,0.30199735778147757,0.22109225526747792,0.24672902774619385,-0.16754201149611586,-0.5874112583087008,-0.5312393105880787,-0.40041409648357673,-0.6377848331510472,-0.5409908248181743,-0.4678266369837011,-0.5027871544464029,0.1696975871822672,0.1163165415629045,-0.6654807117072103,-0.3077226928431328,-0.7332630639823313,-0.7591197206675881,-0.48897522088003187,-0.5812477155544916,-0.5367977887381351,-0.26744830590897695,-0.7222905479172641,-0.10160919604543403,-0.10951949124820402,-0.23476979127059724,0.09368632304983635,-0.7511599435991411,train,81.06026785714286,1
270,0.36755938495459484,0.46170356464474777,-0.3042830719420635,-0.5663125846477424,-0.1007403669616405,-0.3052759097880333,-0.35564750078341845,0.29988447931619394,0.21370803544467046,0.24310814606548423,-0.16599776166128904,-0.5869934916098191,-0.532186307546348,-0.4016824956686216,-0.63975356101478,-0.5428908026707318,-0.46746405477445513,-0.5060280133608316,0.15862543677705557,0.11423424309569388,-0.6556904371485093,-0.3075227111617208,-0.7309984377756527,-0.7593112669235222,-0.49440146113500716,-0.5787705571708106,-0.5352520290142635,-0.2672369482517546,-0.7186221623451865,-0.09955479095044613,-0.10464862687694573,-0.23493484019102356,0.09415565534607023,-0.7501276672703258,train,81.36160714285714,1
271,0.37284447780447516,0.46778740236085875,-0.2960730114642742,-0.5641150923191006,-0.09352432640249826,-0.30717998318376016,-0.3542443309215882,0.29962751239274277,0.214348008739114,0.24639481981426434,-0.1653695708851223,-0.5829112689868505,-0.5317817979802308,-0.39802939751359134,-0.641773791617,-0.5475767818970484,-0.4674070625142317,-0.5029787726742942,0.15939663432305087,0.1073181245146188,-0.6509845730744285,-0.30204162049970007,-0.7344973512672611,-0.7636490054716061,-0.48721334830091345,-0.5856490567196619,-0.5359101625327121,-0.2655188055313834,-0.7218559742235052,-0.09493121055844567,-0.09969458539073572,-0.22662938348702663,0.09508914666893775,-0.7539473905103296,train,81.66294642857143,1
272,0.3724887885275729,0.461348195303581,-0.302266206452964,-0.5535770704416688,-0.09577625346106636,-0.3016252278151807,-0.35921892456583004,0.2997508903021731,0.2076496207442581,0.23919418873078394,-0.164594152310997,-0.5827103718371034,-0.526246752373307,-0.39201802437368993,-0.6369331092536482,-0.5441590812520205,-0.45449034643397807,-0.4972492384795104,0.1577239595100988,0.10755551573467724,-0.6463982139590603,-0.3077919051608003,-0.7220121679826607,-0.761585762558671,-0.4855841372460418,-0.5707250622532489,-0.5327702634761585,-0.2717283388589843,-0.7147058178368327,-0.09850308588854478,-0.09793307622532899,-0.22799318671534088,0.09260979394218133,-0.742332115118015,train,81.96428571428572,1
273,0.37002796654809517,0.4672867948028094,-0.295754528280402,-0.5507369099408697,-0.0880643540435874,-0.29802296517913374,-0.354203326409823,0.2983954881335863,0.20425882952811145,0.24710836240364334,-0.15908780611218876,-0.5785529606355702,-0.5259556830533968,-0.38216946766887117,-0.6348370143930906,-0.5349033808859661,-0.4539726026798166,-0.49251859349589067,0.15389901916133966,0.10779590602526162,-0.6498284682442144,-0.3105326855095867,-0.7175137844072126,-0.7597103720995282,-0.48167562641790884,-0.5685982880215004,-0.5305575199473082,-0.2632114129845935,-0.7106302999790445,-0.09449547707115338,-0.09884984347856765,-0.2208747511855242,0.09766890835648093,-0.7419354736793046,train,82.265625,1
274,0.3679790776165287,0.4631338204620839,-0.2870095575212399,-0.5428691792435181,-0.08258284527460319,-0.2985193526029664,-0.3516651248050906,0.3002715515558415,0.19791939166954856,0.24696082851734472,-0.15265131539407947,-0.5791599971999446,-0.5188124363801362,-0.3701692232871811,-0.6335739109993097,-0.52744951933964,-0.4501074827206049,-0.4946272462502375,0.1509979481483721,0.10086887558414015,-0.6487036142951701,-0.30184942022353,-0.7204173805398343,-0.755416830539968,-0.4871328794329279,-0.561580109729352,-0.5225157215992307,-0.25297289762016234,-0.7063043342571841,-0.09260189230458862,-0.09415085648263827,-0.2180697958432708,0.10139990771140611,-0.7471998028639295,train,82.56696428571429,1
275,0.36834587210816067,0.4628698942330686,-0.2840076789571441,-0.5327260328370503,-0.08022729577989104,-0.29806900136058523,-0.3526125328546347,0.29806777001759166,0.19287379263956222,0.2513661271360971,-0.14562249407523914,-0.5761240438152839,-0.5169935386808397,-0.36162490863705654,-0.6335357053238162,-0.5164246038584359,-0.4364758754370207,-0.4885612035487015,0.14961104251431265,0.09509331344892315,-0.6470365482260345,-0.2998137360065626,-0.7197920659444298,-0.7523254985691197,-0.48092568565520777,-0.5544827784866698,-0.517182983459615,-0.250806265191831,-0.7047473387098855,-0.09174643053692261,-0.09360193578446724,-0.2124784463678247,0.10504293373743964,-0.7413176236179645,train,82.86830357142857,1
276,0.3691730039383805,0.45176985274859294,-0.27780235199140096,-0.533529950458447,-0.07797755512138813,-0.3055510764386576,-0.3580709116871793,0.2933283914182159,0.1790212267324235,0.24690487102775335,-0.1399785403326335,-0.5813184011570587,-0.5155699012529208,-0.35788480663852296,-0.6414447069983416,-0.5194405586509269,-0.43414773461833767,-0.4860631682096859,0.13734231517264325,0.0815558046589332,-0.6415186376985662,-0.2968308611725091,-0.717532952754436,-0.7541164423734992,-0.4816066770577751,-0.554363516754793,-0.5171185678684681,-0.24837341554183803,-0.7057673709969249,-0.09614823215286389,-0.0959368785521234,-0.21254795245208474,0.10879086897982532,-0.7371773713519285,train,83.16964285714286,1
277,0.36170795324847355,0.4444928286832806,-0.2819832738411472,-0.5351794267892989,-0.08282807939924236,-0.3122537752722392,-0.35820937584586043,0.2880542092267684,0.16887966933019213,0.24220514030179394,-0.1408019520006068,-0.5776021748145377,-0.52324165763973,-0.3620856454647869,-0.6434242682624602,-0.5201656108420813,-0.4334643863320267,-0.48904904205076294,0.1255951470410178,0.07265401620063708,-0.6352471886066636,-0.3049181843092635,-0.7188785518535541,-0.7512985137343038,-0.4869089286275284,-0.5562733446023844,-0.5175002240284974,-0.248413297242808,-0.7097106862935788,-0.10353984837790611,-0.09958168718356517,-0.2181839408999589,0.10620091181563135,-0.7412709344457773,train,83.47098214285714,1
278,0.35545153707062144,0.43411766680713204,-0.28474876297787366,-0.5318036158425401,-0.09183584872411091,-0.3155843478118472,-0.3612176317869433,0.27554198979037764,0.15776645193374914,0.2332238652420706,-0.1408600898518885,-0.5731053535542692,-0.5287902293665752,-0.37130112442097385,-0.6424634254285524,-0.5160783610102802,-0.42601284247865545,-0.48900231663532,0.10902256402582369,0.061168303745101696,-0.6214136921515627,-0.30628967233378424,-0.7114412292998742,-0.7421717182685317,-0.4879922417698961,-0.5569975661298567,-0.5118533139527627,-0.24447737271356149,-0.7068861878748155,-0.10261265043393711,-0.09670008223276147,-0.22154464455279604,0.10536337432067283,-0.7306981660730315,train,83.77232142857143,1
279,0.3576228843599662,0.4350393174125509,-0.28047112154498705,-0.5362667092458893,-0.09284625677818278,-0.3158567916837991,-0.36323546582877003,0.2830907453598812,0.16846269646880033,0.23458054776038642,-0.1407325467028085,-0.5776875799068372,-0.5224556932425205,-0.37624753074870304,-0.6453838243192042,-0.5273039598135336,-0.4316617730686267,-0.489932669597985,0.12120254681013112,0.067059546460116,-0.6203033082105736,-0.300992082804187,-0.7142824500970892,-0.7491894980721644,-0.4921726669455192,-0.5546443294714704,-0.5158923673220055,-0.2524025829244485,-0.7090194489377686,-0.09506511353602817,-0.09469276983174872,-0.21960173631428143,0.1018302578972767,-0.7348012684823206,train,84.07366071428572,1
280,0.3535359540290721,0.4357824200634754,-0.28411043376368117,-0.5435101247785069,-0.09145066744077723,-0.32142036166293636,-0.3635500433403888,0.2801003845055604,0.168790045017889,0.23512867486891428,-0.1449331163243954,-0.5805285798820514,-0.5265670403515651,-0.37799743826863763,-0.6495529505997962,-0.5283849480483211,-0.4364230649520768,-0.49601874236580334,0.120258411293275,0.07126823064255763,-0.626075836625346,-0.3071588804817849,-0.7161758813887352,-0.7487018372625451,-0.4932131457740754,-0.5636988277300573,-0.52415738345618,-0.2572163537312155,-0.7212424384137809,-0.10469703284522408,-0.10368357097595561,-0.22356779626088635,0.09533817026733415,-0.7361540517625937,train,84.375,1
281,0.3534593273379662,0.43828912389611585,-0.27861341170305887,-0.5472418094946567,-0.08934161450310998,-0.31997089446002913,-0.36131325095134376,0.2863562125504593,0.17567813289745954,0.23312471432508478,-0.1441610337097374,-0.5818181129278133,-0.5166260132627766,-0.37693690449093886,-0.6500068259933757,-0.5392621388817636,-0.4431311389955464,-0.4984361377775063,0.1336588561858116,0.08448131487722688,-0.6270393632289122,-0.3011626751451596,-0.716677880685781,-0.7540368615526742,-0.49901345500577016,-0.5597724212106677,-0.5225601808782566,-0.2591244131707065,-0.7185167616695861,-0.10347550620084942,-0.10484509939383943,-0.22434162442348504,0.08876963339269103,-0.7383481078181457,train,84.67633928571429,1
282,0.3441952970332343,0.42613394261388016,-0.2862661067022723,-0.5530603539763428,-0.09671410117665506,-0.3265064290181879,-0.366476223132594,0.27718641209628453,0.16041502912557223,0.23013383077259222,-0.14174627055233288,-0.5827047523183204,-0.5221140860664604,-0.38271576057506856,-0.6580735737496322,-0.5456595990435833,-0.4440515712191268,-0.5013814053865401,0.11420539029338975,0.06866869357500557,-0.621367504143381,-0.30235027372917134,-0.7158614774803207,-0.7572274631608957,-0.49929290288727535,-0.5694767766996217,-0.5295529159959252,-0.2617937109784738,-0.7231009556979343,-0.10889206469411569,-0.10783099194762598,-0.22552860824490312,0.08510927141691066,-0.7344440856601505,train,84.97767857142857,1
283,0.3310131059669915,0.4097695788094643,-0.28402127634329316,-0.5609693142878973,-0.10073231114020648,-0.33403416555763077,-0.37278038263616325,0.2684863223252184,0.1456529980334629,0.2205212641538629,-0.14160513815412418,-0.5868634590643085,-0.5222662563736825,-0.38926825687203725,-0.6642658262244608,-0.5480016001844191,-0.44388957519716093,-0.5080533842870766,0.1045158034272188,0.051943237636140685,-0.6158024744017683,-0.29824857398704196,-0.708208197719302,-0.7573149068687943,-0.505419413897317,-0.5718689801265822,-0.5311392033349304,-0.2682512959299986,-0.7270894984366267,-0.1121500937063502,-0.1068373836182182,-0.2290476772280765,0.0820232163865123,-0.7279682374757712,train,85.27901785714286,1
284,0.31509297523769464,0.39168340732785123,-0.2952314944327758,-0.5623779084530058,-0.11278761751514509,-0.34380991873443745,-0.37628830825900195,0.24908288366279902,0.126673486548514,0.21055809781925933,-0.1455345563549786,-0.5856841232190407,-0.5378379719656372,-0.4019670118738456,-0.6644406509108508,-0.5525059081801373,-0.4424285641929015,-0.5067425501273991,0.07800646400866154,0.0350023273218988,-0.60939932641437,-0.306731974864873,-0.7060328820064372,-0.7508868698206379,-0.5092971727938707,-0.5783557108976266,-0.5390960120760014,-0.27450754028417473,-0.7326494317414672,-0.13014006427909844,-0.12172755679922882,-0.23962616299311298,0.07186974120364234,-0.7226343099307062,train,85.58035714285714,1
285,0.3232518272379023,0.39373259551116696,-0.29661404197058866,-0.5685244879123729,-0.10942962538669845,-0.34131243915016746,-0.37378999408391633,0.25479417063650406,0.14685860472722737,0.20995490036698103,-0.14724255568512137,-0.5910462695730412,-0.5379817759341622,-0.41176295749535885,-0.6614253786917781,-0.556592778607746,-0.4475521873994479,-0.5146328800466521,0.0903349617550015,0.04572022917603153,-0.6075155680788338,-0.308117801321846,-0.7146920264260795,-0.7519318036718874,-0.5074442277787565,-0.583832088588551,-0.5433308926477995,-0.27930436123323654,-0.7310342105614944,-0.12932413569022766,-0.12124398017299778,-0.24361058440995065,0.06633242218489596,-0.7287509925282734,train,85.88169642857143,1
286,0.32277305735113876,0.3867007643229619,-0.29966053395659636,-0.5719036769400582,-0.10914810453046825,-0.3408793889685301,-0.3757534905146846,0.25685372707934934,0.1466750525963356,0.2078994801525745,-0.14732300566373868,-0.5913555480279239,-0.5327248909394352,-0.41028282123994525,-0.6644508926933205,-0.5582463232251942,-0.4493672826355597,-0.514757942914055,0.09412706835508497,0.04315087071802283,-0.6099488749833037,-0.30390423853969134,-0.710033777000832,-0.7542593131917361,-0.5116034870794097,-0.5797571278030066,-0.5462203848942117,-0.28524555100217885,-0.7307448642992379,-0.12558652074517837,-0.12228842181194956,-0.2400146771826972,0.06874930396916765,-0.7264287708588134,train,86.18303571428572,1
287,0.31658275311825845,0.37359379554168637,-0.30548860474769707,-0.5748742538746179,-0.11942511080752581,-0.35031479266126037,-0.38315280624338743,0.24450672666478385,0.1334860073122531,0.19845048060594261,-0.14771869132735224,-0.5917656729780774,-0.5401267715232566,-0.41862378528762473,-0.6744376300669361,-0.5552211946268413,-0.446387644427186,-0.5187683681938111,0.07757414732822723,0.021860427642437147,-0.5996621146279931,-0.3013212035449025,-0.7132466317106549,-0.7523894484840785,-0.5138457559740077,-0.589972295650689,-0.5485968095456046,-0.28610454034360466,-0.7391741169513731,-0.129051004155612,-0.118640910633346,-0.2454664514999332,0.06940294277290648,-0.7219222265665638,train,86.484375,1
288,0.3162158135178483,0.3713427762526653,-0.30295631239285575,-0.577883254110571,-0.11277562357322052,-0.34807480727321494,-0.3828884287272864,0.2484676866663117,0.13668930981025912,0.1961250237971716,-0.14929528760498875,-0.5905869168914215,-0.5383330043004719,-0.4161025202022776,-0.6745127626830412,-0.5544374201504685,-0.44878844137494894,-0.5192896880333435,0.08395710584320198,0.023592595191739188,-0.6073430120644568,-0.30378675009260314,-0.7138953016570506,-0.7497464437701052,-0.5194614910969118,-0.5849721092302465,-0.5463506329503455,-0.2854441684242667,-0.7345888457861973,-0.1325910836538674,-0.12800788322491854,-0.24972314150543495,0.06775765236056736,-0.720868674060206,train,86.78571428571429,1
289,0.3222267806777375,0.37557983812673507,-0.3073852687881421,-0.5775284781889443,-0.1086670142715301,-0.3448501060273613,-0.3794821288192063,0.25550891028423045,0.14373176077890526,0.197666024153636,-0.1515624765893786,-0.5874030069975372,-0.5365903362974169,-0.41600632414753425,-0.6735283024636026,-0.5616709519504557,-0.45481307155237477,-0.51658638728145,0.08944869891627547,0.02940111075127721,-0.6134956062630501,-0.3057339905808145,-0.7173511117649379,-0.7566959884116875,-0.5165103699500013,-0.5811036655348296,-0.5474564215741645,-0.28822789520543857,-0.7305953633881751,-0.13083159682570839,-0.13190709171564452,-0.24573879545867566,0.06898966007603005,-0.7247198513104386,train,87.08705357142857,1
290,0.3085541311979086,0.359242853352113,-0.31032597449209065,-0.5907850142653732,-0.11934812781600387,-0.3548174734574183,-0.380032765315957,0.24282027153288727,0.13919279890499073,0.19138617533679556,-0.150055706983003,-0.5947939736295318,-0.5418925416427813,-0.4327093062672058,-0.680411086402195,-0.5642437809753837,-0.45568047340573203,-0.5255105884008843,0.08042943307153683,0.014916317746034271,-0.6027917859542435,-0.3008776440140986,-0.7239099240711333,-0.7570473043145991,-0.529149513275414,-0.5924754312400912,-0.5492346900982076,-0.2901797936055719,-0.7347843029991602,-0.13863748579966678,-0.14278237708728708,-0.2591553201515332,0.05851106216212837,-0.7270765633639108,train,87.38839285714286,1
291,0.31100248871129293,0.36168699820595385,-0.3078835270292298,-0.5883593372223234,-0.11662510429901952,-0.35111600672833715,-0.3827475007307694,0.2434989898276555,0.1413039964591298,0.18876343562620085,-0.15220094035531667,-0.5938123239579558,-0.5383442963501008,-0.4358047159858603,-0.6841588780186966,-0.5598706962178542,-0.45250736403943503,-0.5288634365510394,0.08830733495475104,0.015034658533175222,-0.601609177638728,-0.29670141140726713,-0.7294951359545244,-0.7560862902594305,-0.5272072368874864,-0.5914388531303695,-0.5454847697838038,-0.2902911305814929,-0.7358936039797043,-0.13196356688600813,-0.1312656165407438,-0.2537881355617513,0.05523811499919007,-0.7243028611203625,train,87.68973214285714,1
292,0.30789520212182575,0.3610575856705668,-0.30198586967124424,-0.5850529264076441,-0.10718885469992451,-0.348351827978985,-0.3812840199691414,0.24221606806392448,0.13383095481115073,0.17804879570220777,-0.15300166478837143,-0.5899108679841141,-0.5305622123736229,-0.4266955995380366,-0.6801632717860258,-0.561834108579138,-0.4500226436932454,-0.5302890391036484,0.08766296960275649,0.015128876588069787,-0.6013188488029316,-0.29496956531063273,-0.7260862329979328,-0.7560904583064874,-0.5317877461003733,-0.5818755447584404,-0.5367358133256324,-0.28339617834739544,-0.7313928724922386,-0.13249398597296252,-0.13041981333846797,-0.2505878912554981,0.051449079722676316,-0.7204791645912968,train,87.99107142857143,1
293,0.31258141693690955,0.36931781127688296,-0.30167300145601406,-0.5855017714925086,-0.10828949711580164,-0.3492638031669859,-0.3763629519072208,0.24896973831175612,0.1463892879275958,0.18522942109113835,-0.1543172660712908,-0.5919478474877764,-0.5325250861073972,-0.4323320613712677,-0.6795528283047056,-0.5641489211562046,-0.4557442030352291,-0.5361232101877557,0.09673444194811873,0.021872506642402936,-0.6042807718653161,-0.29088613273301633,-0.7389441293470087,-0.7540892526901855,-0.5307804000879581,-0.5955741186719203,-0.5375469615288149,-0.27553338837276303,-0.7314861960652286,-0.126046025411088,-0.12850338692667593,-0.25157789973577904,0.05467450279136757,-0.7253231618231694,train,88.29241071428572,1
294,0.31583087013490646,0.37010290910799365,-0.3068636594177616,-0.5768721983933403,-0.10991127969319749,-0.3415749975706881,-0.37666007156165826,0.2530681943806782,0.14696149948355877,0.1836901251327362,-0.15031186136569707,-0.5917581591391252,-0.530197137479968,-0.43229686381674126,-0.6700287657813719,-0.5621461210374988,-0.44630776584164544,-0.5319252281472998,0.10057722280761466,0.024918019379964386,-0.6049017063495061,-0.28930483797486806,-0.7338893916944573,-0.7528126770621313,-0.5276600941563347,-0.5872003239108892,-0.5353737989163082,-0.2748867181942381,-0.720259137936214,-0.1233920640088946,-0.12015126796895158,-0.24755289114580817,0.05610702272396023,-0.7176089253179623,train,88.59375,1
295,0.3161974858653742,0.373374832809196,-0.30013977795936175,-0.5789347785672896,-0.10031753744900043,-0.3382946232927744,-0.37423639058981534,0.25895167662042773,0.15033384171619568,0.18495103756314005,-0.14817588603246107,-0.5893209546986171,-0.5240992644195848,-0.42796691833024814,-0.6695697195355962,-0.5704913088145276,-0.4508327940262616,-0.5299600149610407,0.1056835131376472,0.028714725967859726,-0.6102744362533521,-0.2856036860492767,-0.7361653468365948,-0.7569814855640808,-0.528782059105757,-0.5831327996453666,-0.5309911187806714,-0.2715715166225324,-0.7133093941041098,-0.12132111388953717,-0.12668502116133387,-0.2436282677990516,0.0521595292790375,-0.7155011162612004,train,88.89508928571429,1
296,0.3229037442189865,0.38336598449120485,-0.2911179342390722,-0.5719984975131839,-0.08415135166424531,-0.33000951562083225,-0.3654427495783493,0.26851305791596136,0.16396962097621792,0.19010351281461513,-0.14763874932461546,-0.5848264596926092,-0.5117412293238408,-0.41452147430416486,-0.659637515808088,-0.556055469887196,-0.448994087555579,-0.5317448057959692,0.12353146617030222,0.0417355981206442,-0.6160418489543062,-0.27982894321916335,-0.7453903874907468,-0.7458552796214297,-0.5240535282430586,-0.5790407171099724,-0.519321698229049,-0.26026420803908235,-0.7035338939505317,-0.11468342255284464,-0.12839814979372347,-0.23978320653683205,0.054568821530485645,-0.7179887639904334,train,89.19642857142857,1
297,0.31460703084785413,0.374341131059292,-0.30113208132334784,-0.5757636777720299,-0.09183422496949556,-0.3300679019143174,-0.3693748975984036,0.2616950079220472,0.15874560840538804,0.178582924800718,-0.14783887360371173,-0.5847913665070974,-0.5139371106929723,-0.42355314267197536,-0.65518279971313,-0.5622768681112792,-0.45172043931128386,-0.540225028275253,0.11173126019306609,0.04110334943208455,-0.6096546462069736,-0.28101875063230863,-0.744852229807144,-0.7451684384676306,-0.5290539873077329,-0.5854030779584108,-0.5183064960028523,-0.25656092877096964,-0.699987104367349,-0.11779330625732107,-0.1282391001340649,-0.24617553586737578,0.05135144415720183,-0.7108590737009357,train,89.49776785714286,1
