,AIBL,AIBR,ALA,AQR,ASKL,ASKR,AUAR,AVAL,AVAR,AVEL,AVFL,BAGL,BAGR,IL2DR,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVR,RMED,RMEL,SMDDL,SMDDR,SMDVL,SMDVR,URXL,URYDL,URYDR,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
10,-0.7303585090347408,-0.477926105628409,-0.6496816397282047,-0.8789295567515396,0.17074078928214398,-0.4189529482274673,-0.8682825901476678,-0.6050074065876977,-0.8429022511800865,-0.47463488330125625,-0.13241338213652187,-0.77230961924214,-0.557511796319036,-0.9334155223549888,-0.7557324686687334,-0.8443030062892943,0.30109012492394194,-0.8595738028830043,-0.9855303450955053,-0.8123170258108388,-0.9198731219104019,-0.8727527408322937,0.1872945679889495,-0.7552827893943149,0.9061841794046682,0.7835778925026604,-0.7916372757333763,-0.5256322258970951,-0.9728041890886617,-0.8084792692559628,-0.9745357255019926,-0.9453849666824506,-0.47910635463165285,-0.56131122747346,train,3.013392857142857,1
11,-0.7393290080980458,-0.44178823192083183,-0.6555633368089999,-0.8235374915590717,0.10279947549481117,-0.4161941940144972,-0.8645053567976723,-0.6847379574853766,-0.8744900984941376,-0.5907284230537616,0.02399785959786016,-0.6100739153435877,-0.30431870920181714,-0.9215632567222469,-0.7503544815864895,-0.8184778412435936,0.7813416057766553,-0.868007305500301,-0.8245930800077573,-0.758253969371637,-0.9566719690742032,-0.8930381132210216,0.29721713995687504,-0.7008100301581762,0.8337040494299143,0.6526426955328843,-0.7957496566903486,-0.5239490865780627,-0.9506587931905313,-0.8257284483066614,-0.8885265047971949,-0.9491960176821895,-0.571835913910212,-0.5447137972779107,train,3.314732142857143,1
12,-0.7780366173725992,-0.5049029893461571,-0.6650690015123967,-0.8774072017539355,-0.0066406132569489795,-0.3741328450417929,-0.8646554213197138,-0.7017953914425135,-0.8689082297501983,-0.5556937686258803,-0.07890114194321529,-0.47298044101727477,-0.47583689044565036,-0.8915650518653901,-0.7607339506625606,-0.7944787175882713,0.669333775659221,-0.8954939020920432,-0.904499542645166,-0.8164364041601176,-0.8920240234246443,-0.9357828991307592,0.15434157041953744,-0.6343041869015902,0.8601465680016479,0.7136713026910011,-0.9185578731933259,-0.5660767988324757,-0.9527603035904313,-0.8772013349038497,-0.8720321792606668,-0.9210618241213425,-0.4557597604328145,-0.5737969420246145,train,3.616071428571429,1
13,-0.7804763416329672,-0.5555795825967782,-0.6833886984159566,-0.8306241022297982,-0.06791492397622723,-0.42931200116512325,-0.8428875427997962,-0.6743432520033985,-0.9081135447471129,-0.5538074482858392,0.30316413075982684,-0.713315786476318,-0.4434594127870236,-0.922978809990092,-0.816571079973017,-0.7376773579920848,0.4835126857085219,-0.8218478012577258,-1.0,-0.8275728164584747,-0.8990173435878405,-0.9109999783953063,0.3705506968921515,-0.6283258480716243,0.7846231382900309,0.735670822300577,-0.8095508888071228,-0.5388020619408047,-0.9439101793103882,-0.8580240428199031,-0.8753555328996705,-0.9406647908640123,-0.4286310179737647,-0.4769420891799717,train,3.9174107142857144,1
14,-0.8180452122468105,-0.593710114713156,-0.6908361614312883,-0.8324229642021823,-0.135746322494525,-0.3312771008370038,-0.9057672938812307,-0.6887191995259357,-0.8855035703123122,-0.5953242056540491,0.3777213165480072,-0.7270256058471132,-0.6087754706086599,-0.954655753309086,-0.7908235592544348,-0.8443501898477548,0.7523190205840933,-0.851505423173818,-0.9194100105298812,-0.8808051624191319,-0.8971350862554072,-0.9060103049215935,0.3308650276399052,-0.6557783327417828,0.6915498700618351,0.7527188611168472,-0.8824681439251694,-0.5241602704669521,-0.9461738005392626,-0.8601852604849266,-0.8478476875809824,-0.9548039055126302,-0.43483498627220274,-0.4714086998918041,train,4.21875,1
15,-0.8688993895761791,-0.6095235925554481,-0.6284792816109506,-0.8334166957358086,-0.351505507721131,-0.31042816265332296,-0.8727641814304885,-0.7522901305942921,-0.9197140544482645,-0.6161232631015291,0.26260620909829135,-0.7134848174334905,-0.6817497325657793,-0.9209277222235918,-0.7671399566828242,-0.7581095855240276,0.7955031698883723,-0.899381037771992,-0.9709819230303842,-0.847812742123958,-0.949539380438566,-0.9088130805047993,0.641617266927131,-0.6146288745695825,0.6909176287403364,0.704013090942631,-0.8662078633624484,-0.5799249625150015,-0.960421107900803,-0.8931734966335417,-0.8757221622918446,-0.927743012206259,-0.572710632972862,-0.3676524568153573,train,4.520089285714286,1
16,-0.8627426247334848,-0.6201512803590065,-0.6161214536319606,-0.8519762495221261,-0.12578300847342028,-0.3166186713279102,-0.8094835273207094,-0.772485287611519,-0.9198442846953414,-0.6022054207057633,0.12619026524549481,-0.6217116808510752,-0.48034764358520116,-0.9708487444436024,-0.8724559498591737,-0.7086326077842031,0.8635882878900718,-0.8912349565483079,-0.9744617684386286,-0.8777872554678527,-0.9096429258095705,-0.8811378480321502,0.47339652380152053,-0.5650290940714554,0.7083434100264018,0.6683287464265795,-0.8653960645250929,-0.5317751977866225,-0.9572121282277821,-0.8697700490399393,-0.9098255967725543,-0.9451448638754982,-0.459277313958773,-0.39777765236992135,train,4.821428571428571,1
17,-0.8487325469601792,-0.650377340211924,-0.6458639284917826,-0.8825124836112929,-0.04587134368185086,-0.20563308679414827,-0.7877335112440134,-0.7814075371270369,-0.940426674360269,-0.6359521873749272,0.14950914025001427,-0.7723330303531242,-0.7843597855702503,-0.971368071787257,-0.6954186228662131,-0.7555155410204963,0.8467293783635041,-0.8945040493555585,-0.9529304529002052,-0.8518261090899616,-0.9583502408360168,-0.9112055126779548,0.5463773535728049,-0.6139857121432717,0.7867611223234784,0.6658251163861097,-0.9461723701151138,-0.5054717594198839,-0.956028321339549,-0.821508948941407,-0.8605250810706941,-0.8992844873413287,-0.5229232426240326,-0.42582745440649605,train,5.122767857142858,1
18,-0.8745803852875647,-0.6556231534570542,-0.6909511484992867,-0.8399269104548663,-0.1327826645354,-0.15089460212542793,-0.8361340241126574,-0.7415127444771901,-0.9122167993011646,-0.6416936190598281,0.18706688061237797,-0.5733768793180142,-0.505786406175808,-0.968429177652469,-0.6080996354115018,-0.7875397597579451,0.9999999999999998,-0.8613932108898646,-0.9779673945766664,-0.858827650456449,-0.9386418743920295,-0.9012511096083575,0.5764272153650107,-0.7441601020868588,0.7743311331906318,0.712727040396544,-0.7886868968394026,-0.5012441303447336,-0.9660223760072422,-0.8553503799114379,-0.8154767452410399,-0.891327896980231,-0.554992124415557,-0.395174992885289,train,5.424107142857143,1
19,-0.8658524670225033,-0.6735183079493383,-0.6386963158361845,-0.8140579057768134,-0.1997695516929442,-0.019600576030346817,-0.8357434848156856,-0.7708882308334516,-0.9180390931166302,-0.6471956053413311,0.14394559168153853,-0.68435404409704,-0.4220307295189816,-0.9388505246982054,-0.5993470370398559,-0.7448482816710399,0.6101345502639282,-0.8771032072870184,-0.9940762726547109,-0.8744991755905284,-0.9552573284645335,-0.8520543108896241,0.6611025948392313,-0.5875423442999532,0.8691428825873179,0.623638494503503,-0.8060861258614563,-0.5625537557103686,-0.9523720736205227,-0.8424126682416312,-0.8486674806684789,-0.8565853458134024,-0.5363584293656574,-0.3259070996815333,train,5.725446428571429,1
20,-0.8628422256434221,-0.6799341221869446,-0.6640629635393411,-0.8436113041987523,-0.25702104745698384,-0.1238964422158787,-0.8587027933880015,-0.8337562675054189,-0.915324293350644,-0.6949415883207688,0.20311901742959837,-0.7287618429805536,-0.5420947769620932,-0.9395727979062021,-0.70732222617771,-0.6396421570298794,0.6675231330044551,-0.8765416345356826,-0.8710599111442303,-0.9086766553059797,-0.9279429831743712,-0.912994044684998,0.5897481016012627,-0.67393551371728,0.8138865153270213,0.7318121374639444,-0.8387431296133849,-0.5467861116869259,-0.9422976838100173,-0.7397117149922412,-0.9096886963843507,-0.8858717392250547,-0.5857971772411175,-0.35090054465344134,train,6.026785714285714,1
21,-0.8902843034179205,-0.6816327566493248,-0.6546667296282425,-0.8411300915652508,-0.21494119376414766,-0.0622240694441063,-0.7229604494147945,-0.8073570962050236,-0.9098526194311543,-0.6630129037319532,0.10795392979494178,-0.6340744850238866,-0.7374434216060746,-0.9239240903209958,-0.5779834077136025,-0.6172095135361642,0.6310267520855968,-0.9292073910336753,-0.9898280490008988,-0.9222464549111073,-0.889304468410254,-0.9166814251408931,0.6676580400334229,-0.6602812658559092,0.7083837275238286,0.5939544851917338,-0.8101274661304144,-0.5744768278858472,-0.9170056342246937,-0.8734641791238575,-0.8488204800764718,-0.871106832016581,-0.5418962415096217,-0.36314297140777085,train,6.328125,1
22,-0.9006492702358351,-0.7512721917892926,-0.6024012394030172,-0.8747892480198667,-0.20226441564095876,0.03130624867853937,-0.832664723548501,-0.8035915973799502,-0.9375135239102734,-0.6063479090254187,0.6247645488656169,-0.6547704810122961,-0.5625719334626067,-0.942844443507292,-0.5680865002595283,-0.5845753629332617,0.8387055699425843,-0.9592473771981856,-0.9345618985431909,-0.9104957058786627,-0.9284515062892502,-0.8546188206942695,0.7457618633883327,-0.7001536873582426,0.6827326534310322,0.5986601876060675,-0.8853581923484096,-0.57646912383572,-0.9403644512074463,-0.7792852905654116,-0.8951319180714499,-0.8718394463424676,-0.6484469845538932,-0.30745362322298764,train,6.629464285714286,1
23,-0.8943546642792262,-0.7176224787181561,-0.6421511481994006,-0.802639890736509,-0.20843948021981573,-0.03803720154914281,-0.8370036043682196,-0.8355414664081677,-0.9536520568364869,-0.703181335973724,0.8804479665482595,-0.5799159906244653,-0.5808850513982524,-0.955941815782413,-0.5810101348242583,-0.6904938576516374,0.6110253248597513,-0.8627781195460342,-0.8777392201182989,-0.931765551960688,-0.893389055464611,-0.9185481242623765,0.7690949776195384,-0.49521376072581924,0.6771430154213941,0.552434552935426,-0.8098891159594614,-0.5363984019285505,-0.9231884878032687,-0.7894458504421765,-0.8012649015097041,-0.8765658825274304,-0.5391537949110652,-0.24297162905221115,train,6.930803571428572,1
24,-0.9259481531417295,-0.75830347364263,-0.6576566481216037,-0.8299814395157065,-0.36258158306210575,0.051921316436544185,-0.8146060385930765,-0.8734586341217738,-0.9379122288205548,-0.7749869474000777,0.6908796987081179,-0.6262783398261438,-0.2908763696298492,-0.9472370134738943,-0.6422999819647253,-0.7264045997867743,0.5272920045997769,-0.9179671918739101,-0.8768785656096932,-0.9248691128875384,-0.9255453356300303,-0.9127597283244929,0.6921926623030321,-0.5381544670569554,0.6272052387221686,0.5190505207183873,-0.7831641976024954,-0.5545396825818381,-0.9331878605880338,-0.7932535640855802,-0.8912590616597829,-0.8855310832192985,-0.5859341439270838,-0.1684152071741436,train,7.232142857142858,1
25,-0.9057069746160246,-0.7823649358090388,-0.6308537729244134,-0.8604751211093965,-0.36689970229569147,0.125769927037382,-0.8505058395407242,-0.8608541185064822,-0.9501358401654125,-0.7664897665183843,0.8448860771251986,-0.5521371117051147,-0.47250094131518894,-0.9457746341422103,-0.5227794928379687,-0.6392329260864591,0.4420233796368931,-0.8989024688237356,-0.9600831991961961,-0.9262318059547276,-0.9095188557919219,-0.8704331939870393,0.7194352253997798,-0.543843567453,0.7822049256158649,0.5305479728122873,-0.8349643583598594,-0.5559030340129902,-0.9310976087134304,-0.7484133443965424,-0.780815869007149,-0.8474774630329057,-0.6275906937362642,-0.11919683733581776,train,7.533482142857143,1
26,-0.9429162539723573,-0.7755643242491684,-0.613455785988512,-0.8228375973659043,-0.2863859340181465,0.254632246198349,-0.8820208712036002,-0.8852114414933159,-0.9267805480088797,-0.6980917011956602,0.5803682246693517,-0.5494070967600613,-0.33002666817824233,-0.9141382886378574,-0.5506253822560017,-0.6742298537168552,0.2811124159635059,-0.9158353680930296,-0.9344554381913612,-0.9554758800211876,-0.8535570371533497,-0.8904159420194946,0.7765534760949651,-0.5291119346215429,0.6937837237550463,0.5891939939363957,-0.7378063453640373,-0.6129718404194555,-0.9044293504407659,-0.8064721775680894,-0.8142799830639871,-0.8861411610797836,-0.6781905455632131,-0.08353687415542443,train,7.834821428571429,1
27,-0.9348016646761945,-0.7394487918323358,-0.6090903571589096,-0.8269040802346735,-0.26728727999330126,0.28577138570536564,-0.7734784723766391,-0.8943812261800669,-0.9495648306205371,-0.7645391820708622,0.4720845183849406,-0.5237260563385446,-0.6283921653919652,-0.934028649971,-0.4852564061219782,-0.7560779672657307,0.2852392166780304,-0.9484805776374754,-0.870621966856125,-0.9370839084688345,-0.8529418668184845,-0.905457862931738,0.7256118786010965,-0.5198048437806722,0.6947729467007208,0.4724595207616842,-0.8155371929355225,-0.5715624707865626,-0.9415195124330374,-0.812665667777229,-0.7683924065806619,-0.8331348265611966,-0.6407519471059562,-0.042576978579992764,train,8.136160714285715,1
28,-0.8955674960839567,-0.8221671151277349,-0.6344720051558987,-0.8056865739014883,-0.2807095797609561,0.28811063442590124,-0.7652275006744339,-0.90313337473719,-0.9722028546470161,-0.7908665022397761,0.33101680014014045,-0.5695764990596532,-0.5497103862375788,-0.9721865094097734,-0.46391004113154766,-0.6261753847513103,0.37289063851742,-0.9483066196732316,-0.8743627882483631,-0.9645779553983707,-0.8802612295104639,-0.8813335931598334,0.9459649707042133,-0.5180366170461349,0.5599661622676074,0.4053370383338679,-0.894801858067924,-0.6150324743810692,-0.937144351507356,-0.7705174683017473,-0.8221282703296864,-0.8256115469458456,-0.6906420624692602,0.06223564655314018,train,8.4375,1
29,-0.9201547387851329,-0.8439946937110145,-0.6214402869393537,-0.8082067552647746,-0.34373587650519766,0.1321579899508598,-0.6763512697084468,-0.9295504573271024,-0.9589614438326962,-0.801226966474542,0.22885012616430112,-0.5571850724438636,-0.49553785709491693,-0.9138536656740273,-0.4460830227164725,-0.6010218464655683,0.31404206206829,-0.9334368278275395,-0.914953994193936,-0.9473258555729569,-0.8304350442805243,-0.878447461103343,0.8970914213430314,-0.39920265595143545,0.581101911730929,0.4111540694850926,-0.8666744728547078,-0.6247345692718884,-0.9145093381876153,-0.7459234330896822,-0.762783992655683,-0.8036707860799108,-0.7126470057214721,0.011828189666260203,train,8.738839285714286,1
30,-0.9357938794443947,-0.8095529651675546,-0.6108922747004265,-0.8203716884631822,-0.33123565514297915,0.11469305609700897,-0.8580836327596095,-0.9182100501958261,-0.9533134581940871,-0.863055491203814,-0.01338588300962984,-0.6530518339634807,-0.48543766250354003,-0.9448379708934471,-0.3889371825374386,-0.6635095907112647,0.2571905831628625,-0.8890355848952933,-0.7950261641126823,-0.9636129072938815,-0.8456379276692111,-0.8643512463375688,0.7901980699908095,-0.3994026836014709,0.48236682228529826,0.45756325582044766,-0.8962179047207379,-0.556351676298838,-0.9088899629704295,-0.7489385917224275,-0.7422044977277775,-0.8798145917303948,-0.7755863108023133,0.14262887199538232,train,9.040178571428571,1
31,-0.9311954048191182,-0.8417087226676689,-0.6443725973565779,-0.8398269029773058,-0.3181720694038854,0.03498276811268042,-0.8773534150892042,-0.9404993720707262,-0.990352944005001,-0.8165168880306274,0.14256446008308676,-0.6004792503306211,-0.3844234347721984,-0.8798124567378959,-0.462854807428857,-0.7220310882390579,-0.047712979785919596,-0.9170639762423279,-0.8912016078475565,-0.9404280389060315,-0.8297656856836944,-0.8977974858147861,0.9999999999999996,-0.4509236141287719,0.5282017978699803,0.4517875710542778,-0.8163014606939859,-0.6191358319154378,-0.8828749616957969,-0.7938940293921581,-0.8232772462045657,-0.815645302950911,-0.6977425399849337,0.17415340709561833,train,9.341517857142858,1
32,-0.9401059894254961,-0.8627194329452204,-0.6156913970840019,-0.8468919819913686,-0.4352086938805737,-0.025117027376530765,-0.9305072089790848,-0.8956992874154783,-0.9556495884724193,-0.8189095542884991,0.2773593235055106,-0.7468558848474254,-0.6256964552448188,-0.9203226005929218,-0.4078375778316511,-0.667910576336319,-0.02944591242467487,-0.9223358156140451,-0.8706803156787553,-0.9293451256931973,-0.8230013401708043,-0.8728670509456121,0.801005578229617,-0.4591133365842708,0.575910592227456,0.3543256560188137,-0.8069067860526512,-0.5950653866638589,-0.9022354838172567,-0.7808941152610145,-0.8322699454381955,-0.8039187525232467,-0.8555624038898537,0.08010896505570719,train,9.642857142857142,1
33,-0.9250370974298947,-0.8919274525319111,-0.5966914833078958,-0.8594927465594007,-0.3833038332280395,0.19174678111304333,-0.8234383430233397,-0.9425638317968819,-0.9655350659966822,-0.8181268992915915,0.284228188829024,-0.6397138802943467,-0.5308499646297269,-0.9291016974577768,-0.40804517951694175,-0.6061176429638148,0.0023174186470411584,-0.9011296660536698,-0.8502809148004159,-0.9510150176601913,-0.8759010215767216,-0.9119325358272095,0.9119267692041819,-0.43758620387293534,0.4984811133959256,0.3250522725470557,-0.8307132925246372,-0.6120571636618339,-0.8935805421749797,-0.8149030893683797,-0.7488784006130242,-0.8264525497966221,-0.7523237643425911,0.17881785382256066,train,9.944196428571429,1
34,-0.9340815358196097,-0.8865660597597415,-0.5919908710577966,-0.8523212459620144,-0.4801057469911819,0.17008738131476386,-0.7446150671015546,-0.969327772103463,-0.9404447062406334,-0.8872153184653991,0.4821804580061212,-0.6342370281449118,-0.39297286961534783,-0.905836705281112,-0.28739594655170553,-0.663533145999212,0.015195533462339261,-0.8953466431115139,-0.825815339719848,-0.9668489874169393,-0.8418547358146173,-0.9298911012111742,0.9447449448714811,-0.4428497949252177,0.4428647746803275,0.39888994027285385,-0.9587690851608812,-0.6029283469590814,-0.8944706465425327,-0.6904617167943519,-0.7521980295429488,-0.7917507403135753,-0.7040928136070177,0.1527759176623289,train,10.245535714285715,1
35,-0.8842111378351223,-0.88409385167352,-0.5886295294755489,-0.8785601924755281,-0.4501350476897721,0.2417097537320132,-0.8459836320384471,-0.9404254617709522,-0.9929695702001138,-0.8494323100718306,0.5414745628531222,-0.6709225895875585,-0.580300995813273,-0.9286493129907809,-0.2105855103310078,-0.66993787362078,-0.10278211773859591,-0.9119983606025107,-0.8437921301069247,-0.9655812136482966,-0.86304880042015,-0.8631136594604361,0.7199092628013259,-0.4104062167930189,0.3353916987982263,0.3383263382841655,-0.7915900739585942,-0.6136931708047593,-0.9246291615657392,-0.8463597872274149,-0.7967004785357228,-0.8135105443124915,-0.7058360259738643,0.2550420956519248,train,10.546875,1
36,-0.9784673296614318,-0.8782750359459124,-0.6261739002695779,-0.8458871897165505,-0.6445514451105856,0.27953436978106483,-0.7246137612904104,-0.9596096807277682,-0.9379022111092412,-0.8589148259489668,0.20069261880136235,-0.6853965229983108,-0.45461540793120314,-0.9128737997333568,-0.27950444598880597,-0.5528665295303448,-0.03805441458374759,-0.8887114832681953,-0.8380804234834547,-0.9323237658226838,-0.8029724486066216,-0.8845991913298928,0.8952841892249517,-0.45880872841936315,0.27390264674315457,0.2533035043823155,-0.8518977567272532,-0.6172134447799453,-0.8862916072723576,-0.7772911125200244,-0.7532107362499578,-0.8045920665870127,-0.8426937611674542,0.14565145818719705,train,10.848214285714286,1
37,-0.9540088267011063,-0.8870991881657716,-0.6519146462336874,-0.8601993953239186,-0.5362231555432982,0.4200070536848768,-0.9754569592251935,-0.9679991423781019,-0.9424181953694132,-0.8631051360976814,0.3626508565155334,-0.5451018117048412,-0.4614418328664036,-0.8989310275042076,-0.27777320807777717,-0.7220909038249608,-0.11891248141847344,-0.9081567835365266,-0.9060138839635976,-0.9452478089113322,-0.8423049112081891,-0.880093053162171,0.7450638448285507,-0.3861890494381992,0.3368954517633137,0.13879863133132453,-0.853572179930206,-0.5644015135266411,-0.9287315942918262,-0.7868451370343149,-0.7973641235856095,-0.8270645559957803,-0.7300946937860703,0.24070426742611772,train,11.149553571428571,1
38,-0.9411195285460413,-0.8499407896031616,-0.6375037901570931,-0.8212848902811609,-0.6731046766144089,0.46750472239825513,-0.9243683384554326,-0.9737278653958811,-0.957500861523173,-0.896810373688568,0.2151386926133133,-0.5045716137000108,-0.5393685638463841,-0.8869160928416281,-0.19990295841824646,-0.7091579516567668,-0.1655860717061406,-0.8860829976790849,-0.8112308246330167,-0.9563343204293951,-0.8883244105067573,-0.88046875326186,0.788168145071581,-0.3875876507285465,0.4469191462191532,0.14364715805446138,-0.8981047898035978,-0.6337152042266705,-0.8947433574639574,-0.8113658975698783,-0.7985439289851993,-0.8110446689671524,-0.7889872558724467,0.21325911215121263,train,11.450892857142858,1
