,AIBL,AIBR,ALA,ALNL,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWCL,DA1,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAL,PHAR,RIBL,RIBR,RID,RIML,RIMR,RIS,RMED,RMEV,SABVL,SABVR,SIADL,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYVL,URYVR,VA1,VA12,VB1,VD13
0,0.4928799696299909,0.5029665614048542,0.5215962136289017,0.4574266405459497,0.5010824670017264,0.5413733911870997,0.470307033577024,0.4817894187467861,0.4943576683447838,0.48084971373475094,0.5037995722990903,0.5135282885926806,0.5070589335236102,0.4984565306372882,0.4686574294559111,0.5005732593651405,0.5099593674398178,0.5023132382346822,0.48543814590953455,0.47298442558193393,0.4926305567558501,0.47284737830807194,0.5178871403045933,0.49610644603818915,0.4808963725623153,0.48344046389611933,0.4981594439609729,0.45885484640999,0.48649450601100536,0.46943885205063174,0.4918310229149948,0.5132409231382089,0.5225432832943588,0.5033379461614866,0.5114653256567337,0.49764462034421747,0.4675105535947572,0.5092577501095757,0.5149913605066777,0.4995445326440342,0.4631941051371066,0.4516470933732295,0.5265323124578605,0.5159062281610888,0.5173596216216622,0.4778321220057251,0.48317660579066524,0.46370906774401904
1,0.49126457714042965,0.5050976668241699,0.5277140244404905,0.45997859892134535,0.5010554638490472,0.5439153493658174,0.4730944623997166,0.48335782266565636,0.4890188521070872,0.4775624496838223,0.5126157530357429,0.5091891043024068,0.5018457687292851,0.49672100364732097,0.4753000265088193,0.5058005759772897,0.5111091895149561,0.49703788424470213,0.4863420274033664,0.4720351070305028,0.4859223057476531,0.46821855166322707,0.521134192651935,0.49824425899156516,0.47934474858145265,0.486028157752101,0.4985393215223143,0.44941268260995443,0.4827467140359816,0.47099734483384514,0.4909075186529997,0.5155267688482087,0.5254296191477185,0.49906114561408105,0.5069678711488862,0.5006282946748192,0.4712983371405562,0.5073190595985549,0.5193761858766981,0.5068119668772745,0.4664598960652344,0.4495167765487384,0.5174226532895597,0.515175503411992,0.5134692233658601,0.48382335422966805,0.4901353104499608,0.4615367733053129
2,0.49129870703955725,0.5050847057067391,0.5276963079892248,0.459986778634131,0.501066687099701,0.5439088886624066,0.47308908064968425,0.4833657968613221,0.48903981039394556,0.47757407425550913,0.5125984503607757,0.5091902208382695,0.5018885418391025,0.49673242052708116,0.4752806722083426,0.5057782435080637,0.5110954242544827,0.4970531240575381,0.48633873725449195,0.4720493133553819,0.4859274777944024,0.4682215390481326,0.5211176075620307,0.4982398027839402,0.4793324658805069,0.486021033236605,0.49853769640743734,0.4494490270170971,0.4827656951920743,0.4709742998092009,0.4909036825877513,0.5155150410829397,0.5254106469448161,0.49908534295906315,0.5069640832968895,0.5006279278603887,0.4712681799776247,0.5073231475876575,0.5193743486271857,0.5067947904702541,0.46644500723281135,0.4495367722885542,0.5174315647106252,0.5151842073337929,0.5134897463942486,0.4838146026045318,0.4901333585758336,0.46155948255429025
3,0.49120323402890903,0.5051385978119299,0.5278725050947936,0.4601484885154671,0.5010746425601561,0.5439523978630569,0.47320131657621833,0.4834761379838835,0.48898851156416845,0.47757120847508683,0.512826358060832,0.5091777199104818,0.5017263833031856,0.49666656126709546,0.47548171924128696,0.5058894430336328,0.5110556006704391,0.4968416365065829,0.4863434907001967,0.47210954940989236,0.4858185937746201,0.4682107041680886,0.5212214189083437,0.4983586941358634,0.4792968960641964,0.48601932364795586,0.4985561638124945,0.44936167679371675,0.4827163539721373,0.47099605553971885,0.49094653801453425,0.515581806956846,0.5255099096629456,0.498972526085872,0.5069034689268587,0.5007735246129476,0.4714487224020266,0.5072199264729434,0.5195073021141753,0.5069436648946988,0.46655153301082963,0.4495500300960739,0.5171769601255659,0.5151554115162967,0.5134461200505023,0.4839830164093412,0.49013760549404933,0.461575021096455
4,0.49123490075407306,0.5051293067642221,0.5278123272643387,0.46009837385952473,0.501065445089918,0.5439438631509405,0.4731607115495117,0.4834344550534401,0.48900383346149295,0.47756509796207847,0.5127567416813116,0.5091802821827509,0.5017767776109354,0.4966833068615636,0.4754169431667094,0.5058593899974074,0.5110747696575534,0.4969022577643401,0.4863467175492219,0.4720873663323573,0.48585069052509766,0.4682116554913403,0.5211810806432434,0.49831922580496424,0.47930818204808906,0.4860250751554158,0.4985490127721541,0.449393508485304,0.4827305272882695,0.4709914857070389,0.490932335256121,0.5155594511510987,0.52548229060358,0.4989963255725648,0.5069223008307973,0.5007291349307065,0.47138784831429603,0.5072549676302882,0.5194634164360902,0.5068872203677104,0.4665108807516695,0.44955436867065734,0.5172600186634292,0.5151568392672345,0.5134570491164724,0.48393009787694063,0.49013630996717916,0.4615629092665501
5,0.4912382116840184,0.5051288251263647,0.52781973355115,0.4601001002255886,0.5010700282663322,0.5439457636782682,0.47316495443263057,0.48343926701428075,0.48901045720413355,0.47756740534989917,0.5127571966290273,0.5091855329433042,0.5017785673873207,0.4966766218183878,0.4754232931134248,0.505854622028404,0.5110638680120967,0.4968957950592669,0.4863402243325469,0.47209648701127194,0.4858524823798058,0.46821294770317384,0.5211801418817824,0.49832112666845446,0.4793064947803781,0.4860227718324655,0.49854979424262746,0.44939740770661224,0.4827314282140174,0.4709844668031309,0.4909360224243487,0.5155576281049232,0.5254846935597562,0.49899689808204806,0.5069215080887904,0.5007350493414029,0.47138819458616715,0.5072530710531786,0.5194693600268291,0.5068890929056726,0.46651220267802074,0.4495555833451502,0.517248790949722,0.5151557598113617,0.513462151758464,0.48392535018080385,0.49013469827056805,0.46156713910686026
6,0.49128390135697,0.5051130323721322,0.5277562709052923,0.46003488110306956,0.501068108562741,0.5439375454480095,0.4731200938461348,0.4833944022852798,0.4890429600353216,0.47756633618370503,0.5126642822273685,0.5091995856731615,0.5018483552095925,0.49668614256751514,0.475350251423165,0.5058035822250113,0.5110662742582187,0.49696535888102056,0.486330249518087,0.4720860117088361,0.4859002726569964,0.4682166402968907,0.5211271135815986,0.498272068839398,0.47931896701000554,0.4860240982930614,0.4985416221704226,0.44944391851391874,0.4827509847339753,0.4709641054334499,0.4909255342329302,0.5155249213795533,0.5254523328653451,0.4990310044835481,0.5069465413474327,0.5006860941332747,0.47131001365081815,0.5072957850862576,0.5194223077097132,0.5068208370825794,0.46646273971096525,0.44956025877517314,0.5173374051886493,0.5151570722927018,0.5134882682277213,0.48384419491857644,0.4901295319523076,0.4615598769527904
7,0.4912557539874403,0.5051228664776205,0.5277765661592054,0.4599935013840676,0.501061886262965,0.5439541770412288,0.4731178755185168,0.4833689670376215,0.4890299900312974,0.47754751147456087,0.512659008640595,0.5092048826044356,0.5018159860215756,0.49665562661084817,0.4753668170434909,0.5058059105940245,0.5110655313626546,0.49695583528862536,0.48631421563938326,0.47207958759181656,0.4859087458899087,0.46820471078659576,0.5211293708536915,0.4982572992907658,0.47933834640537987,0.4860347194653408,0.4985409247252571,0.44939806933193593,0.48272522309367016,0.47097583018316364,0.49093326130320664,0.5155273772591824,0.5254747651469868,0.4990042228219111,0.5069552404711306,0.500675908058051,0.4713220649721215,0.5073061150944755,0.5194214658323748,0.5068304449184806,0.4664676722552576,0.44952838355400415,0.5173321301667984,0.5151411445229515,0.5134782937928601,0.4838082612898175,0.4901413911666705,0.46152610865555327
8,0.4915372291036758,0.504977698451399,0.5272394871478878,0.4594667914892759,0.5010225617911424,0.5438441407105693,0.4727593290425516,0.48299967132402455,0.48918002125763915,0.4775321376791929,0.5119547754351461,0.5092453628882039,0.5022969264304805,0.496828136253247,0.4747567631685113,0.5054700530131188,0.5111964632948546,0.49758830658732484,0.4862956026094335,0.47188967682931116,0.48624738656981337,0.4682249232674206,0.5207918803116747,0.4978761859794192,0.4794587551425545,0.48605507812738613,0.4984796984358988,0.4496482129465669,0.48285781960013613,0.47091713502163185,0.49080810859795543,0.5153189097211855,0.525191778618726,0.4993085370988937,0.5071480506161237,0.5002237477265825,0.4707631664556173,0.5076368359002038,0.5190066070442994,0.5063571226152864,0.46612582739851655,0.4494843076152548,0.5181161656154792,0.515203566029623,0.5136063338071513,0.4832600963909816,0.49013528660842315,0.46144206610568556
9,0.4918555091707957,0.5048270802206816,0.5266969245668038,0.4589784001311316,0.5009987744411593,0.5437249645401988,0.4724051239511721,0.48266102241963443,0.4893619483179247,0.4775374066488196,0.5112492285989594,0.5092994381755444,0.5028150555795124,0.4970077176777532,0.4741434341661586,0.505115910957112,0.5113034633275753,0.49821303975489606,0.4862764435732573,0.47172866545407804,0.48658998472518,0.46826109194598164,0.5204371031376642,0.49750979081940483,0.4795605804275856,0.48605969357960305,0.4984182681571844,0.44996025003575635,0.48301897266875504,0.470828880087473,0.4906851902488359,0.5150978384506774,0.5248936138038377,0.49963439492226036,0.5073355733147691,0.49979669414738837,0.47018665852868513,0.5079561937348186,0.5186029479062874,0.5058653117994697,0.465773755562951,0.449479879406604,0.5188852631635379,0.5152752121323823,0.5137605571183819,0.48272413823290344,0.49010802888927407,0.46139509194959816
