,AIBL,AIBR,ALA,AS1,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,AVFR,BAGL,BAGR,OLQDL,OLQDR,OLQVL,OLQVR,RID,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVL,SABVR,SIBVL,SMBDR,URXR,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
10,-0.7017568953157151,-0.7403904057277176,-0.4321084388772901,-0.31430514008635635,-0.7777742640978944,-0.7923641813822191,-0.24336666761087358,-0.3765717589162424,-0.7225727068654215,-0.26991584973552984,-0.34985030701683534,-0.7551126411079699,-0.7544403976976141,-0.5155652056587352,-0.6356486994930203,-0.7120838926279623,-0.5437475933192047,-0.5647637461703515,-0.3027891376432126,-0.331372061941842,-0.725927536413798,-0.7318096442307689,-0.5673465545552722,-0.7491493505498719,-0.4876965473155158,-0.20210787089952278,-0.18688152966710203,-0.35158767864667184,-0.18715177269313588,-0.554312542184698,-0.6491132500212459,-0.2234672167462904,-0.8444568260558775,-0.644462226580127,-0.4179466916138408,-0.5918476047295035,-0.30126490994542027,train,3.2771961766044604,1
11,-0.7212617058467995,-0.7542708563772459,-0.4219084141177441,-0.3309704771092112,-0.7952897090776442,-0.8215175728431923,-0.22048740941296135,-0.3550036195910079,-0.7464304979683845,-0.2520309847755698,-0.33023711336615647,-0.7585512909323333,-0.7324750697840896,-0.5382055353985948,-0.6548651686009993,-0.7264202904928931,-0.5449199469946218,-0.5501243709684502,-0.299594266743561,-0.316349147797609,-0.7362820676599308,-0.7396123596973053,-0.5685785745540868,-0.7460130868998739,-0.4744259573913788,-0.17751947614708877,-0.1775019644576124,-0.3294844035700404,-0.13060955551150302,-0.5455955415019844,-0.6394823781948138,-0.21431830735607893,-0.8318586389951831,-0.6301362234736984,-0.40876405435661606,-0.5780760911060107,-0.2988469516893766,train,3.604915794264907,1
12,-0.7009420950148779,-0.7181476595111196,-0.43504247428089443,-0.3244453932276362,-0.7721517049369837,-0.7989429761606894,-0.25828729576002035,-0.38151935688282645,-0.7276632529559683,-0.2707127793691759,-0.3471395006288014,-0.7754974116842129,-0.7546444809299446,-0.5282092587962591,-0.6522341496079306,-0.7194746252273733,-0.5431210510293364,-0.565860824400608,-0.3037298248113767,-0.32201081918353697,-0.7228351915798257,-0.7191133893654411,-0.5809573094179564,-0.7444965120186146,-0.47795652925816756,-0.19319876311198056,-0.20165418285391873,-0.36245448142106074,-0.16776132657333254,-0.5476257852013642,-0.6324815368597171,-0.22068368188183493,-0.8493349004594031,-0.632918674721111,-0.40097123313294064,-0.572575129204399,-0.32347130194243884,train,3.932635411925353,1
13,-0.685296537167363,-0.7055509808091606,-0.42274034349225525,-0.331413453253034,-0.7682417705678377,-0.7923966215167431,-0.26281054638696455,-0.3725549307007019,-0.7111400005891981,-0.2720394268611357,-0.3481975815267859,-0.7744796257021106,-0.7397664611994749,-0.5218437266155598,-0.6434458631786126,-0.728671845784104,-0.5372924038160407,-0.5572267239171228,-0.30559178363613404,-0.32100533807293785,-0.7171640143663844,-0.7011207296408302,-0.5838622192909053,-0.7393139299684199,-0.483361912969144,-0.20622913070372487,-0.20867729453478262,-0.3602246028908753,-0.17971716892080392,-0.5608593563275533,-0.6318594663893439,-0.22969579274649693,-0.8483476227695022,-0.6364578951357733,-0.3962113589194445,-0.5519422532623584,-0.3311892963520254,train,4.260355029585798,1
14,-0.674471654888347,-0.6856374802444064,-0.4309812596697712,-0.32284628354919154,-0.7501908075894765,-0.7842425758606373,-0.2550625180119154,-0.38610241187801114,-0.7076474615537764,-0.27283349750459407,-0.3499194704463309,-0.7724488730288871,-0.7533889251236715,-0.5171855568508795,-0.6379437753252603,-0.7079696497788555,-0.5376299248259497,-0.5605703110777327,-0.31248982718277907,-0.32291709706917465,-0.7061444612943912,-0.6951179974394213,-0.5828867739732271,-0.7308997443632276,-0.47324198151425934,-0.1995480177914323,-0.21018810693339587,-0.37261375876737496,-0.17229466938168547,-0.5538496328637751,-0.6341300844955846,-0.22294087854891353,-0.847353053076888,-0.641013285775275,-0.3869235426181054,-0.5611878170261092,-0.34396782799078285,train,4.588074647246245,1
15,-0.6794107765918872,-0.692024444853323,-0.4342669356206625,-0.32264639184745814,-0.7661161655521085,-0.7968511466509651,-0.23645726210274717,-0.37163388257847196,-0.7130001470908041,-0.266278812814053,-0.35521262013802307,-0.7701975108820147,-0.7537861687910528,-0.5196918528194828,-0.6300577442072518,-0.7070298518599856,-0.5358009755842891,-0.5556492114269671,-0.31520992920341895,-0.33167099282542867,-0.7175460924905073,-0.7016922768544548,-0.578170149070645,-0.7366904764678215,-0.48500571437459683,-0.1900994976919499,-0.19188875161762944,-0.34991249790341544,-0.155593635602382,-0.5565242199705672,-0.6408271554414986,-0.23182177846372654,-0.836501786582341,-0.6391469931648632,-0.39334290859189064,-0.5628145243228982,-0.33331472612587465,train,4.915794264906691,1
16,-0.6832107351861298,-0.6845094455772757,-0.433333443050172,-0.3266798486971486,-0.7634007187750952,-0.8091233784663652,-0.22740540708390933,-0.36351232226830016,-0.7147988047625689,-0.2613296353643617,-0.34801479059575857,-0.7692858438032735,-0.7501140565099202,-0.5318801271519775,-0.6360808240788729,-0.7036078503261771,-0.5410150694390206,-0.5487166633098015,-0.31569469653450094,-0.33128469408365163,-0.7191387818935887,-0.6966575242325679,-0.5745599287287841,-0.7388078148379859,-0.4889788356512369,-0.17317753126162014,-0.18862091132506797,-0.34252023426477923,-0.13989589506484632,-0.5544567259812931,-0.6376321139828163,-0.22811824556926655,-0.825982714291981,-0.6318700001244648,-0.3803535620902009,-0.5588824426055307,-0.3321136561640812,train,5.243513882567137,1
17,-0.6718720439896412,-0.6651637423975704,-0.43987902966683007,-0.32949064412962786,-0.755422497121166,-0.80050279067113,-0.2401539537824015,-0.37296411139059826,-0.7156984662600883,-0.2695510109536523,-0.3463767208627671,-0.7800467814289443,-0.7549979153154742,-0.5270745312447671,-0.6377854750502342,-0.7054993125078486,-0.5380773978613027,-0.5563043085256378,-0.3149562937343882,-0.33563562155113114,-0.7062911442790651,-0.6831318179192094,-0.5875604273470543,-0.7364979286164196,-0.483396488990403,-0.1807527088230203,-0.20065567750852767,-0.3549660720220515,-0.14709026079236026,-0.5580355994576687,-0.6338077554291162,-0.23394769571012056,-0.8308607162051788,-0.6325778703613251,-0.37620455293482463,-0.5535815395712008,-0.3505903082852311,train,5.571233500227583,1
18,-0.6439856479341861,-0.6295240129527648,-0.45258278845961275,-0.330734290728557,-0.736061239692096,-0.7688337448526619,-0.25861247827407047,-0.39611130830545405,-0.6839025588256384,-0.29091098665091575,-0.35919516683198416,-0.7850136830634742,-0.7679446225714542,-0.5150189550045924,-0.6194861393249254,-0.6976720689503979,-0.5278283067815008,-0.5652853754582949,-0.31536656785953127,-0.3454923119526287,-0.6858270709122226,-0.6618345904247174,-0.5826201354562991,-0.7294609866857041,-0.4903693768665254,-0.20678204423048585,-0.20881515236282155,-0.38481309141618125,-0.1906293404820644,-0.5612683273175691,-0.6371914197675125,-0.24835367339876321,-0.8332654751419051,-0.6366595806743249,-0.36216732340500496,-0.5488338808436519,-0.3658614196702788,train,5.898953117888029,1
19,-0.6211422517104267,-0.602114337399792,-0.4509135908841029,-0.3225828782704946,-0.7071099024360211,-0.7539642742705659,-0.27730416882829034,-0.42376617781984954,-0.6684582234539422,-0.2931903359647635,-0.36304301046058307,-0.7912452675607441,-0.7792969518822693,-0.5051140181063539,-0.6115367414366939,-0.6879313686285564,-0.5270001853473956,-0.570402037529378,-0.32911645126842515,-0.34728151927348666,-0.6727118761042717,-0.6418122560067347,-0.5949652434764698,-0.7278400388702648,-0.48501271293799586,-0.2217456207988007,-0.23405813505120412,-0.41483731511263067,-0.20889040672516998,-0.5600510923991636,-0.6304234513644399,-0.2567013241769341,-0.838652880131078,-0.6485113602926144,-0.3586717590736416,-0.5456868154159015,-0.40156377555298,train,6.226672735548475,1
20,-0.607486485730876,-0.5747837257059073,-0.4479954481189502,-0.31143830662904237,-0.6806382876479228,-0.7484836414701372,-0.2795205983647123,-0.4423813600959895,-0.6667424262035864,-0.2918197720119509,-0.3566346492568326,-0.7949868662974585,-0.784876297438237,-0.49409147487659777,-0.6170837734553921,-0.6581829061879163,-0.5204381215605781,-0.5727994251759824,-0.3335194765659383,-0.3446404392211335,-0.6546032328513259,-0.6166534957682972,-0.5992300993311732,-0.718745719330935,-0.47020438196091197,-0.219119202521162,-0.2549176011268993,-0.4287289847498545,-0.20054138084499684,-0.5413553817355491,-0.6221861161984121,-0.24942788978834574,-0.8298172221015977,-0.6482775937450043,-0.34287702179160395,-0.5439593046100668,-0.42041200709770554,train,6.554392353208921,1
21,-0.5858269667667538,-0.5447085234596016,-0.4520175128189299,-0.32660215364526707,-0.6588480778632634,-0.7414037944869534,-0.27747743071098585,-0.4389639720627938,-0.6468375424468611,-0.29040571002712934,-0.36616982213012167,-0.8019573614789824,-0.7803793940377765,-0.4852538833102912,-0.6016407326592353,-0.6546223875613085,-0.5256547297627432,-0.5724788424058022,-0.3275751664550734,-0.34364270949646286,-0.6452452356933059,-0.59933414812815,-0.606733696159564,-0.7207316631646545,-0.47714168294499537,-0.22213683010220128,-0.25268416577127195,-0.4237071881861035,-0.20626470215397108,-0.547430349949141,-0.6176553048546384,-0.26062590896725185,-0.8222997970397042,-0.6552023617147703,-0.33110607333919884,-0.52614926346145,-0.42013711662295794,train,6.882111970869367,1
22,-0.5536584879537904,-0.5089103650591027,-0.44627035310873464,-0.3202747502076291,-0.644734587222623,-0.7160111464655285,-0.2666247532467351,-0.4330900918071423,-0.6248777388569623,-0.2881738787462391,-0.3714715548419024,-0.8017611601625569,-0.7883894404719466,-0.47362742184323636,-0.5909215360633105,-0.6470676159102748,-0.5084565419697873,-0.5663311455669404,-0.3356664805511697,-0.35456088933746116,-0.6264883571158816,-0.583670759192074,-0.6060972589796578,-0.6970830976301775,-0.46809995035785235,-0.24298250057079585,-0.25333481645559824,-0.43151366976345007,-0.22665217786426384,-0.546875801605861,-0.6082274416729649,-0.2642142432083737,-0.8082818385523763,-0.6557282165252319,-0.3235588227563825,-0.514429714049461,-0.428224358199697,train,7.209831588529814,1
23,-0.5181958745386137,-0.4694676309938086,-0.44382882220320513,-0.31999048232335536,-0.6113912498518135,-0.706763751559838,-0.2514333933438957,-0.4308715905401891,-0.6108465865733483,-0.27000539925156664,-0.35298702391098924,-0.8068053136024814,-0.790383749499214,-0.46648744247369583,-0.5881999351765657,-0.631657939032437,-0.5073504432809902,-0.564454379936485,-0.3341694337296283,-0.3445335245306878,-0.6065960935761577,-0.5707247977296177,-0.6352496947764483,-0.6940743929157525,-0.445958001635533,-0.2442580802082351,-0.2765250026194327,-0.4371035937967005,-0.2128315882778754,-0.5427541776629807,-0.5991224584856125,-0.26547883902153213,-0.8007650377732487,-0.6727369753654109,-0.30602254839303394,-0.5039298130760574,-0.43300935294777704,train,7.537551206190259,1
24,-0.4629587282802756,-0.42823912976219225,-0.43732855578363444,-0.32053347007535127,-0.5794176227462738,-0.6682825039414242,-0.2748203139200758,-0.4232866602209189,-0.5725140365384576,-0.27380855484016164,-0.36052589691361653,-0.8143863283328002,-0.8054437953819996,-0.4567481803698537,-0.5765409531836038,-0.620111397668307,-0.49411909345621446,-0.5751615971283777,-0.34219006627800846,-0.33559771645514147,-0.5710694017212204,-0.5379476541513704,-0.6611389208549753,-0.6881574749953858,-0.4370718291253315,-0.2788168018245631,-0.29809250719643265,-0.4565016984207222,-0.2282593755626724,-0.5291156267048114,-0.5719553040587091,-0.2728462725931853,-0.7987235070585569,-0.6792361536988594,-0.2950125510629673,-0.48074225679888427,-0.44755694277919517,train,7.865270823850706,1
25,-0.42462793423649076,-0.37533257649841534,-0.4644702213769985,-0.3177619129293482,-0.5402335706274464,-0.6484579328988436,-0.2987144169308569,-0.4466733228491845,-0.5437826364672251,-0.2843114497309537,-0.3727348240655879,-0.8231681206148059,-0.8210199797536877,-0.4284183455642359,-0.5513953157155269,-0.6007388040099263,-0.4797269623819935,-0.5967931670383555,-0.34560386155418105,-0.3569752215745582,-0.5424168369351657,-0.5088861604509891,-0.6905942223756256,-0.6892119573639157,-0.4361201274547022,-0.2989368876871603,-0.32591119492349346,-0.4784263291373335,-0.262059460312729,-0.5312964729109226,-0.5714956095681604,-0.2923886962313089,-0.8033227539317255,-0.6995723514177851,-0.29019164944281195,-0.47145405306132215,-0.4735240297297727,train,8.192990441511151,1
26,-0.4082863104529283,-0.35738624970007615,-0.4519457481648077,-0.32162503534612985,-0.5319176836971323,-0.647523281179295,-0.2948658772159727,-0.43538014745405107,-0.5357080149881132,-0.2845111392575933,-0.3671573862928252,-0.8270557731327179,-0.8255041966854693,-0.4294527324402043,-0.5517786023460667,-0.6010192303749402,-0.4840263022401184,-0.5978842744801682,-0.34438366435160644,-0.3599492782968633,-0.526218718563228,-0.4892755900620284,-0.7020147229253848,-0.6821833840828375,-0.43029217082710725,-0.30031715014049865,-0.3293313186370902,-0.47900781592220615,-0.2676174307539547,-0.5277412498061184,-0.5582667812487059,-0.2964960837905603,-0.7941531328097251,-0.7046135034153655,-0.285218923299499,-0.4680235374803988,-0.4699420052628673,train,8.520710059171597,1
27,-0.36411680831228027,-0.29270838760625345,-0.45813013933184377,-0.309301189527639,-0.4757868204813499,-0.6143182621144763,-0.2909788900682177,-0.45202922849216104,-0.5077114481744704,-0.2823851387378067,-0.376474719361709,-0.8321947395482215,-0.84478504729602,-0.4041429980709923,-0.5450463703016541,-0.5588120707877283,-0.4640042827029028,-0.6051707938244906,-0.3430975897286976,-0.3573840490530496,-0.4841366654483389,-0.4621511465131968,-0.7026615035965418,-0.6632548931713133,-0.4139936770804936,-0.3115713548776406,-0.3503488665322414,-0.49667709788137093,-0.2891311176984789,-0.500697149813496,-0.5363256270281664,-0.2839277168066079,-0.7778137775264243,-0.7137085465466804,-0.25784148127412987,-0.45115962638631757,-0.4856256327501995,train,8.848429676832044,1
28,-0.3335283451651893,-0.23959914000244265,-0.4518685856697303,-0.30844504685902396,-0.4358566284043133,-0.6051071546592552,-0.26064468618811243,-0.44893136951842727,-0.48081021229241183,-0.2636607858519504,-0.35551714208270413,-0.8374744027285872,-0.8438098559285909,-0.3863729399590612,-0.5345692487357998,-0.5109913427896002,-0.44460936312165783,-0.5883513537023916,-0.3392453262878114,-0.3568852952468635,-0.4629458462238152,-0.42870388733734144,-0.713678177374788,-0.6428381604532365,-0.3920626100081206,-0.3152806202754896,-0.3648458291586306,-0.48963760300710857,-0.26343857062898873,-0.4825907784589059,-0.5244806915153551,-0.278249343788186,-0.751227662505494,-0.707186173592049,-0.22166433301152744,-0.43153453797013386,-0.4817449588510547,train,9.17614929449249,1
29,-0.2932346034948812,-0.18789289993191216,-0.44899160942949873,-0.29300422883427824,-0.40428552522492645,-0.5672296758580406,-0.28610013266306766,-0.4721187608520199,-0.4452853317861373,-0.2754116178461884,-0.3499386693599491,-0.8408269379754764,-0.8530380918604081,-0.3678844979343915,-0.5302380285303172,-0.48841234423037583,-0.42447209993268115,-0.5987523132130552,-0.3337607070986389,-0.35931253059418494,-0.43016431928628596,-0.4013779783555508,-0.7246492824661344,-0.6244736070483519,-0.3722276616173408,-0.3504500480011923,-0.4041626305641369,-0.5230054549780805,-0.3045848794332335,-0.46838222008790686,-0.505855285079523,-0.2855241759796684,-0.7528901908396323,-0.7074498936987974,-0.20055114098333937,-0.4177233351243803,-0.49577982513633956,train,9.503868912152935,1
30,-0.28459651775212125,-0.16110856461509807,-0.4606895115251013,-0.2885302133915617,-0.3851610196870935,-0.5495065064826222,-0.2921200484278406,-0.4823741724380238,-0.4300343910133549,-0.28798454615239355,-0.3561954974776285,-0.8503421716533756,-0.869888868406614,-0.3617245522102565,-0.5171324725800718,-0.46240165740975114,-0.41258455739753885,-0.6115576096139435,-0.3388315380289818,-0.38179106770539945,-0.41067549270456116,-0.387477943706366,-0.7249100436507652,-0.6116182571803626,-0.36730785444040004,-0.35560018821909134,-0.4012448631101794,-0.527662368888959,-0.33438341990271686,-0.46361665989511475,-0.5072544138924289,-0.2887374650318193,-0.744076006559363,-0.7030886958614495,-0.18542695789572905,-0.41657656127974163,-0.5049307897941517,train,9.831588529813382,1
31,-0.25932530562278655,-0.14745979259378283,-0.46811045946402235,-0.29036053381549476,-0.362573269333177,-0.5287521093137989,-0.292134691359219,-0.4917025903266197,-0.41803191728460354,-0.28363832082111856,-0.35979415281504734,-0.8505443570485944,-0.8690751090698112,-0.3495961590882233,-0.5084303927077576,-0.4591744703811954,-0.41194268752276936,-0.6101584416581431,-0.3406287228864288,-0.3773919181820559,-0.4006649141659012,-0.3800021320005992,-0.7424101686549713,-0.6115806953295431,-0.35479687857086295,-0.3765180352827302,-0.4092084900349368,-0.5320510177193152,-0.3310347449561342,-0.4593587574341769,-0.4949691136040769,-0.29270360292112235,-0.7491035712825638,-0.7122594177673145,-0.1800037703968757,-0.40671587052536545,-0.5165386856860804,train,10.159308147473828,1
32,-0.2432431364861981,-0.12389821528791956,-0.4680801055008275,-0.2849599154620178,-0.33692285340581085,-0.514882963474384,-0.32201930681976343,-0.5152782780668079,-0.4076206405818101,-0.30324008761483684,-0.36472409624217006,-0.8499669678852698,-0.8668822630594529,-0.3355157056753487,-0.4959505722081705,-0.448070592027248,-0.40797136953007357,-0.6168674041249671,-0.3407149343106648,-0.3839207598541105,-0.3833207696610086,-0.3621273843760801,-0.7430118752791107,-0.6020150290981898,-0.3551311571620889,-0.3822712665471917,-0.43185990497066823,-0.5512788290715008,-0.3510846804044021,-0.45599273637003696,-0.49622442647990705,-0.29114432246916755,-0.752509487690869,-0.7156781414381804,-0.17210146523570674,-0.39706914131982357,-0.5383217296548797,train,10.487027765134274,1
33,-0.23797595795639237,-0.12404072015944324,-0.4599007776909216,-0.28938725471574256,-0.32457820355323175,-0.5262550483435118,-0.3154686512332836,-0.5070083341703246,-0.4076482482867426,-0.2892395191797278,-0.3530162073622026,-0.8573458989503203,-0.8722674017992519,-0.34337308701516084,-0.499313864724242,-0.4444087283031411,-0.4065825080128235,-0.6269966342887503,-0.35206856387212826,-0.38069104597913805,-0.38146237778169745,-0.35361496564279776,-0.7580235188943327,-0.6119602099295346,-0.35279912817164005,-0.3813666846568021,-0.4332908386936739,-0.545662515706475,-0.33194516628972826,-0.4622265206870966,-0.4968416838709976,-0.28727941031993715,-0.7569827262454066,-0.7206170090484886,-0.17078007715892862,-0.3887283201778829,-0.5490948711908914,train,10.81474738279472,1
34,-0.23402496203877574,-0.11945582355797363,-0.46115017549069226,-0.29155138880236114,-0.30985251948838016,-0.5256333781036521,-0.3206192676860188,-0.5142879573503676,-0.3947767574063986,-0.29431395307580416,-0.35388995137437684,-0.8535722019580436,-0.8809652004267932,-0.34769108283026756,-0.4894372385469433,-0.43994850740388125,-0.4034468301884186,-0.6395022220017352,-0.342922775469063,-0.38546088402730044,-0.3604751649004524,-0.35239157197908716,-0.7559816186003834,-0.6155078910439882,-0.36245089692701815,-0.3724424834756799,-0.433710960561507,-0.5456472648977038,-0.3393008431722708,-0.4582753319066988,-0.4962760313752085,-0.2895235054044505,-0.7592749792149288,-0.7256179033654283,-0.1719939667958947,-0.39051899870184315,-0.5421624650525978,train,11.142467000455166,1
