,AIBL,AIBR,ALA,AQR,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,BAGR,IL2DR,OLQDL,OLQVL,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBDL,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,URXL,URYDL,URYDR,URYVL,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
10,0.6519971751165686,0.7558777813670847,-0.47410243044538847,-0.7872673430217625,-0.7429322243610426,0.6374748502614921,0.7468756611953103,-0.657495472860044,-0.715681789860142,0.773350746552912,0.5346606445021422,0.019253402171052314,-0.7803643518602494,-0.7586791831011637,0.8279909867087747,0.549550146214962,-0.4117374543955159,0.6163453476691709,0.799123204772264,-0.7194850605542735,0.05718420874824326,-0.837079870688084,-0.4834617310509274,-0.8059356793429708,-0.6489851774436111,-0.7943777289389252,-0.26927768510899874,-0.6025108733262214,-0.4747070303516161,-0.6512080624709216,-0.8244608580635112,-0.23567228579818367,-0.7737321995897742,0.3354806187574957,0.7904251771651365,0.8254865395485325,0.33888055513321547,0.5868450691242622,-0.6530198143131398,train,3.003337041156841,1
11,0.622621975156079,0.7744360743685315,-0.4700613288613378,-0.7756098084982924,-0.7318187149736908,0.5437435664671392,0.738578546442976,-0.572728731723223,-0.7211670114593807,0.7994621452164433,0.6438279512094847,0.09802339117177372,-0.8101371811300482,-0.6334930099185411,0.7170052468046437,0.48461008931488914,-0.4011879473154665,0.5681952265837755,0.6381514076327731,-0.7286319603233253,-0.3533511876835157,-0.7952011714397718,-0.49395702368130745,-0.7453458081068689,-0.6976941580420218,-0.7874035327666817,-0.312761931594433,-0.6810306987229289,-0.5379697471083462,-0.7099167035181586,-0.8043367063530074,-0.14041924476789758,-0.7467745620638963,0.26744519191524074,0.7665652804594505,0.8148881753347839,0.44933452983950617,0.6559229542243612,-0.6570987745982131,train,3.3036707452725254,1
12,0.6334783610442586,0.6427130922555766,-0.43333619390396794,-0.7066373011737743,-0.7933204429118037,0.6247480341191757,0.6204137311797447,-0.676202680770199,-0.7442574191390425,0.7878780522953158,0.5124342916283493,-0.08833649610589833,-0.7622901669287838,-0.7287948282881846,0.75891120954378,0.6295935322211587,-0.5807630010859717,0.4892795154199596,0.5751807765419469,-0.7832324359469728,-0.133597842801098,-0.8485265048301394,-0.5425731271648289,-0.7378761316852642,-0.6677084653872676,-0.765902593580719,-0.2727162126252226,-0.4759151799968717,-0.4467302487530974,-0.6212588491180802,-0.7828522300272319,-0.2366228582387292,-0.6847835175980542,0.3219892331986691,0.8234565020313911,0.8003157111523009,0.3537479331683533,0.7201705617296319,-0.6752526189569367,train,3.604004449388209,1
13,0.6154634862390306,0.7390705309845091,-0.5537189990347996,-0.7840674123554381,-0.8196759470029078,0.5592924011515258,0.6174522653976052,-0.6879230821120237,-0.7376426347805847,0.7788801160434738,0.6109290222324544,-0.06492623231927941,-0.7827439720114859,-0.7811456362232025,0.8387050877397659,0.4287518320307865,-0.3730234372422734,0.46892057338938375,0.5714856459933632,-0.7392436939834287,-0.3187238236647143,-0.828689798084491,-0.4610722458677933,-0.6870986283859921,-0.674204133208798,-0.7773669312593601,-0.25987776258792417,-0.5934488486086043,-0.37792297501161176,-0.5905211859793151,-0.7725498601656258,-0.32777315154104425,-0.752489855891085,0.3513150448997693,0.8103452351525378,0.8135624782599113,0.3513562541924573,0.6060829321479391,-0.6300953606626463,train,3.9043381535038932,1
14,0.5595469391526947,0.722561024137184,-0.5012790939449241,-0.7088646352788335,-0.7708903542290872,0.6305642795519667,0.762780356977936,-0.6429556348748485,-0.6417904872194489,0.7179646540081822,0.5608868632610089,-0.04754002439912386,-0.7514679367228331,-0.7430613948002431,0.879686597172477,0.5069593158295022,-0.23221019437290502,0.4311356304534073,0.5169862480887927,-0.7217740529691268,-0.08817584229060904,-0.8249443197411304,-0.46523391330436203,-0.7004282584531923,-0.6642081067347454,-0.7951621239851169,-0.21781503027120797,-0.7103186184090842,-0.37817281686291726,-0.6277104002083749,-0.7492473447551191,-0.28154898985909393,-0.6528854000395947,0.36693702662563465,0.8349331372269981,0.7827124749914096,0.3333261477168663,0.5269918890893737,-0.6808047769860741,train,4.204671857619577,1
15,0.6594303968164722,0.624625224828592,-0.6132957967895689,-0.7377318629547643,-0.8368852438358061,0.5084926462024221,0.5797338995334956,-0.6404871135815642,-0.6023147654366304,0.730422840158884,0.58149843389311,-0.06456806895550216,-0.7573426957531538,-0.6900850650380432,0.8973653919119267,0.5123525899263194,-0.2938301212016925,0.5281637086110338,0.5833377364019695,-0.7477132003380744,-0.15720480063706743,-0.8214687968215698,-0.4452728865869826,-0.7139556359961565,-0.6853570727787602,-0.7364317537516463,-0.2958638419942179,-0.6987211507666001,-0.414370801517459,-0.5299337003314248,-0.8269943956092476,-0.26453648436550736,-0.735648379024338,0.3923446587211954,0.8722286206554599,0.8331359576682293,0.3559309691996111,0.545528948309586,-0.6815204624386632,train,4.505005561735262,1
16,0.5757554222371316,0.7043294874853865,-0.4280538739423805,-0.720585794597715,-0.7455145474505525,0.5376480683553818,0.6510296958517702,-0.5821442887688016,-0.7857919748426776,0.7392275842473649,0.4163553655460417,-0.07696906398149883,-0.829399232497785,-0.8006027809111709,0.7709798635371319,0.5695163557977369,-0.512644173567798,0.38766030435145304,0.5731405699427666,-0.7215955829294836,-0.09680452846783383,-0.8296176703666802,-0.5158431329312194,-0.7318671777993608,-0.5999750587618611,-0.7290594685442624,-0.36285429799931457,-0.7371828844083611,-0.3300893511302886,-0.5993950400633534,-0.7524655604198383,-0.23160130337103513,-0.691725489641918,0.4534068348400875,0.7910719203885475,0.7557563303685488,0.2414836508559075,0.5623208487458986,-0.6697148087762075,train,4.805339265850946,1
17,0.45707163450295984,0.636716442115483,-0.5820535122056186,-0.7038059528254177,-0.6097672510374972,0.4555259765676124,0.619586798087106,-0.705607765514167,-0.7067893310142653,0.6881070442730265,0.49198602110379897,-0.017096700904517204,-0.7424215269472922,-0.7762826935292312,0.7797546625211427,0.41650525399959626,-0.5172351726832665,0.3602654015638058,0.5245399128077316,-0.7678895904749771,-0.11108479536401084,-0.8525775454784252,-0.45535138774452366,-0.7529179574963515,-0.6663880223163541,-0.759150585593772,-0.4110064896604051,-0.6683743512064981,-0.34919186986448836,-0.5707371839286033,-0.8093755924465759,-0.25178704379562367,-0.7541625504144239,0.3758260009153367,1.0000000000000002,0.7464295160023668,0.3427174402531392,0.41320933708250274,-0.6692938907134929,train,5.10567296996663,1
18,0.5093167228842584,0.5972065350049391,-0.55828207077371,-0.7444060056718779,-0.8243066502194533,0.4167515859553331,0.579344363210018,-0.5880675741324363,-0.8036163459865309,0.6873004020450714,0.5425312298385354,0.3061048501242304,-0.7984617090856767,-0.7459091659205991,0.9999999999999996,0.3036908732966218,-0.3164350360607402,0.40730052015826224,0.5135909064458836,-0.7543247914980242,-0.25111042792449045,-0.8471236571751679,-0.5202676779961433,-0.7323498818309739,-0.6272957799594402,-0.818454029214483,-0.4139135501676041,-0.6296601174395962,-0.36179396687067233,-0.5759591265429029,-0.7786811139652581,-0.1351285404041176,-0.7194448335221326,0.3875869844234239,0.8086758169229002,0.7641246834046016,0.2113438201838076,0.46998864564361,-0.7038130927193388,train,5.406006674082314,1
19,0.43599347664634924,0.5545396969320184,-0.5586741366091803,-0.7509202499055339,-0.8066456214891968,0.45440024665665135,0.5604986895588532,-0.5239973725941146,-0.7018965819186033,0.6198105882003598,0.3228320644727909,0.3927313108177434,-0.7667471441385397,-0.683215116689831,0.8163497916777538,0.504515841079494,-0.3237737682208828,0.4139620185929509,0.5132760252841516,-0.7469040107970624,-0.1676867004826611,-0.8643020576914779,-0.41539044820937676,-0.7399331835790937,-0.6734823824370338,-0.772136252055382,-0.3989044095753703,-0.7261696633092138,-0.4417029985248545,-0.5508162175255449,-0.8180651236320092,-0.28334453895018863,-0.6896890033687746,0.3319540789322246,0.8036262796704055,0.7754351104913293,0.16767396773396004,0.4482452078027417,-0.6742288824109652,train,5.706340378197998,1
20,0.4991740829546466,0.6027898857967167,-0.6160629220250946,-0.7301306187170048,-0.7752767477436943,0.3571072317784326,0.623480005742454,-0.5873607846143727,-0.7573277736707635,0.6307054450520478,0.4729189019984774,0.3395625859624606,-0.7905203024893342,-0.6920420742607649,0.8356648279683352,0.4697123888673941,-0.2985045128435855,0.38489456914028586,0.5198171189986135,-0.8111209029560924,-0.12306162884133842,-0.8116338861744237,-0.5177218455431785,-0.6902158768235256,-0.6722448679488446,-0.7454285677191061,-0.39309028856097283,-0.6520913165752593,-0.42150910262679386,-0.6715285855668164,-0.8092086919574875,-0.3191226330471587,-0.7791663518065204,0.4033286575168902,0.8656454319807874,0.763394801147909,0.15256034906680038,0.5070577302437762,-0.6995468135741623,train,6.006674082313682,1
21,0.3705867919437228,0.5945510531931273,-0.5369177258820432,-0.7647136524264722,-0.8259290546649722,0.392272771839426,0.5848665902419797,-0.546030502662593,-0.7406487012964857,0.637267245404694,0.4098691877003333,0.319747733927111,-0.7957340454893612,-0.7346899983634967,0.7972150213787497,0.27423680203048983,-0.3104695128765371,0.3754319268162154,0.41576866038102833,-0.7213298027221644,-0.04891420493442644,-0.8137866042709412,-0.4605552689824479,-0.7148355032355371,-0.6384814913378036,-0.8293146021545721,-0.3149326221493678,-0.6900875432013076,-0.39934996607993545,-0.6523148058452701,-0.77160563150341,-0.4719453809746219,-0.7397267454876457,0.4063076390203151,0.8046325800325218,0.7333328266723138,0.12310444810537624,0.4301858383527801,-0.6885532467242558,train,6.3070077864293665,1
22,0.36506589254260924,0.531689220977938,-0.6721208689060794,-0.7465895339523657,-0.8593657505258468,0.3850092850263912,0.5664714434632675,-0.6503858564950874,-0.714438902838318,0.5605076755218364,0.4890698889719238,0.3018744773835468,-0.7429498263458949,-0.6847473117079689,0.7051724604550982,0.21697433132337574,-0.48893719911649824,0.36108276863534305,0.45220834490908757,-0.7311383985193918,-0.16715749594038176,-0.8072239504074098,-0.42916105467172605,-0.7398589002008921,-0.7030249474047598,-0.733142931376761,-0.3494843809529907,-0.6425504039104801,-0.4997188336102298,-0.6957887198308546,-0.8020320058215136,-0.3539624047031402,-0.7379967127396747,0.4450378373609587,0.8891073222086379,0.7078148599856322,0.061324695487341874,0.3790121295571147,-0.6988998003919011,train,6.607341490545051,1
23,0.40887996361144074,0.6078564651507588,-0.5843842560604592,-0.654624405858979,-0.7557210262002294,0.3373290093083424,0.5956092292313241,-0.4958216392550703,-0.6935176186375442,0.5613457328527564,0.37372190829972296,0.28331358929428874,-0.7536945004223126,-0.6994713405488298,0.589615189369292,0.32996869311346366,-0.35102598617302305,0.3902940776370023,0.4605268635016454,-0.7651574783830148,-0.006548536070071886,-0.8236062356871201,-0.5068263738850645,-0.7452204787149288,-0.7146404884784274,-0.7770621203626846,-0.3560028558347711,-0.5684924858315785,-0.4021379739909198,-0.6401189308750475,-0.7209453950997984,-0.45190869606124895,-0.712470827293642,0.41741495997192213,0.9514472865142354,0.7226897957573288,0.03304646786595811,0.3981121533217693,-0.6610960034182385,train,6.907675194660734,1
24,0.44337433178523467,0.5610947014477308,-0.6109048203291345,-0.7563036468756236,-0.8032023670231636,0.31444129098644746,0.56832717399423,-0.632742574474344,-0.6854682240177432,0.5437131610748193,0.2543774304634603,0.1725934539344961,-0.7837819077572681,-0.7257560166615877,0.7939688373310998,0.3447608666486509,-0.4147208268242514,0.3074501211793068,0.4095565310280992,-0.7870787828676303,-0.4393569196008442,-0.7927388697105482,-0.5023776675950902,-0.6896922808102429,-0.6837433250881373,-0.8208161293169612,-0.4700441501810506,-0.744263021044884,-0.4661213071543092,-0.7045548257818282,-0.7169742094668679,-0.32585707690158483,-0.7210443992420134,0.4379461607007251,0.864479115210343,0.7092076795414846,0.07524437727538436,0.34639684683350613,-0.7246321220152911,train,7.208008898776418,1
25,0.3655632122641309,0.6429315583686472,-0.7209119871171059,-0.7902052881226121,-0.8469152201142479,0.2710350439653989,0.48078634742861015,-0.617890840379558,-0.7246403464196983,0.5526741105817473,0.37448540661002316,0.06334877528183858,-0.7701260868533182,-0.6698101497946614,0.8048799701844858,0.3675912908125102,-0.357067937279692,0.2689780369398522,0.40386307488134465,-0.656701057569756,-0.14589516978467354,-0.8359309369852144,-0.5142855176235375,-0.7595965389278923,-0.6538683170607164,-0.754124247062101,-0.31545768594141665,-0.7892710181407028,-0.47870315790548545,-0.7169590846965939,-0.6899116112462745,-0.37886839314212417,-0.7089976515924814,0.2821109994231319,0.8234727874031225,0.6916201785034606,0.08432429639366945,0.39595474791771634,-0.7165277583035197,train,7.508342602892102,1
26,0.42197553832773205,0.6324710505939457,-0.8011620968957861,-0.658234669112383,-0.8705546887862903,0.3964673989031039,0.5312710657731118,-0.6370086446349013,-0.7453439953498617,0.5688527984268886,0.28440708152932115,0.11687928935439185,-0.7691845363180851,-0.7546227317134538,0.539983760873205,0.18399548124874043,-0.225619482949876,0.24973330957970052,0.3777750890549828,-0.800885621099747,-0.21298529932576615,-0.7933664694348228,-0.5305248968547573,-0.7436181120294227,-0.7295458306541309,-0.8588457497305633,-0.3910604687795145,-0.62913994996847,-0.5798234695843092,-0.7853156695682518,-0.599033199383747,-0.2766437201380819,-0.735892365036596,0.287215937648718,0.8727175834780481,0.7114562333830474,0.011956355574551658,0.31183179747156453,-0.6999729389881688,train,7.8086763070077865,1
27,0.3612609448255114,0.6182998296075837,-0.66881001196304,-0.7444031116121066,-0.8274539269623041,0.33374641627330404,0.4685483783709602,-0.628241736545906,-0.825155516976801,0.5116199923340706,0.4212335019133455,0.05139159513284375,-0.7790988128710546,-0.6252135132215239,0.5675661414982038,0.3030390199933569,-0.2937443392884671,0.2888780979570429,0.4131474286607947,-0.7512009451309916,-0.32336715740099164,-0.7872433028702195,-0.5199601001943679,-0.6710541017600051,-0.7217002480974919,-0.7719767367228949,-0.3519944420076646,-0.5342456644016114,-0.5789401915605643,-0.8108966761394047,-0.5911778174230609,-0.2391880693471985,-0.7245268080958154,0.45277538620166324,0.770754661698043,0.6865845236563017,-0.028606352015435044,0.2454343242926349,-0.6837871216089466,train,8.109010011123472,1
28,0.3837720785936155,0.6067599605310632,-0.7315581543778951,-0.7375343822465197,-0.6801665326927637,0.3939553589962387,0.5628666127161329,-0.6244416022088,-0.7050987042589707,0.482765852117918,0.3224150323945547,0.1027982476049153,-0.7660764659307503,-0.6669484726538086,0.7426894383370763,0.3477000430015357,-0.18204856391088275,0.3124592747096395,0.3578384499033379,-0.8015542282542578,-0.34148179154727343,-0.8054888088027675,-0.4967260036064862,-0.7934963858082416,-0.7699310124743138,-0.8000442012615413,-0.4784643805047655,-0.6332078830412405,-0.5603954936394432,-0.7780707778188014,-0.5355054936603418,-0.27120707559961654,-0.6897486519833461,0.38693435453578595,0.8403207430904209,0.679227520008024,-0.0674737803838229,0.31780174790028926,-0.6325537843584016,train,8.409343715239155,1
29,0.3632890655645774,0.4677115091490853,-0.6817378551562912,-0.7176070820889581,-0.7610151618838499,0.31721681252426903,0.462465507334331,-0.5871844565882545,-0.6726053254721358,0.4314387576033275,0.3498914849842987,-0.1117677237809177,-0.8222246347233436,-0.671822880318504,0.7240734256005035,0.3379020478646634,-0.31700162144269495,0.2518961630786023,0.3656727223091042,-0.765186696265492,-0.23508953448370473,-0.7783661698872293,-0.5654980883568077,-0.7408401764022028,-0.6803245981796908,-0.784773841049514,-0.3577829501541574,-0.6523447098450974,-0.6221846533175153,-0.8222097246051946,-0.42280618235203815,-0.06373602595426986,-0.6539371937609659,0.44502766199258725,0.7886457770064774,0.6659083938093362,-0.1300689551341735,0.2777561684985175,-0.6863490336235525,train,8.70967741935484,1
30,0.3702074172600073,0.5154839526028852,-0.7423395799230013,-0.7554073491088051,-0.7904256109641306,0.30326298691683895,0.45297239045188264,-0.6230424099264826,-0.6905729885667697,0.43513583225206454,0.3162847849482313,0.03582434686222313,-0.7869242295052711,-0.7482599591107212,0.6871578140191368,0.22448656383937238,-0.32404609575738597,0.2867330335859033,0.3471415471476039,-0.790113162546545,-0.30685379989870865,-0.7713191076315205,-0.5576618023058137,-0.7373118275925747,-0.6389855289426054,-0.7987845545355347,-0.2962160189279095,-0.829914119671727,-0.5917385854259689,-0.8385704424963838,-0.41780837464738774,-0.12703808792418314,-0.7029687087933822,0.5247201121498593,0.8138614067443914,0.6684465494065468,-0.1290853272852246,0.26057430208428567,-0.7222386935608118,train,9.010011123470523,1
31,0.3067015840735209,0.4608752961268312,-0.7597809316386201,-0.7728757348887407,-0.8610629901617332,0.24320654314807377,0.42196395993541314,-0.5874101850553476,-0.6244630886129856,0.3924229882145339,0.15033566740441873,-0.11265737610196036,-0.7929472977067824,-0.6909993611713534,0.5843960592855768,0.252770534799574,-0.3904887327484764,0.24138771327412667,0.31219521018806173,-0.7505457789535914,-0.21171735845856499,-0.7269937114533167,-0.5728792723610061,-0.6914850388810103,-0.7461281995170018,-0.7678862457821596,-0.4320922831630609,-0.6680461124111101,-0.6354499730630621,-0.7433006535967397,-0.2458405298711117,0.20489980197399693,-0.6676125943760092,0.4469203779548321,0.813724750452012,0.6841501705255761,-0.11113516400784473,0.2498775139369258,-0.6925873954575137,train,9.310344827586206,1
32,0.27605706143667363,0.544414477701997,-0.8230256232838753,-0.7621084826983978,-0.8024756559472127,0.1344382506662113,0.3776199196579225,-0.5704445771458257,-0.7918334542764901,0.4427352676783073,0.18503995909541215,-0.12047792022572645,-0.8820254307797232,-0.7038327183041397,0.596137707909991,0.21744794648302268,-0.3761123276801265,0.11734062079991214,0.22763139093890394,-0.7328999426257067,-0.19050566110379252,-0.6434565805432189,-0.6148118800675686,-0.7740939089547713,-0.6954887222372373,-0.7386205129612646,-0.19053732595255835,-0.5692672644971288,-0.65944263677466,-0.7834179187065238,-0.17517891773241756,0.1096353508573451,-0.6728473015078342,0.4419103141993166,0.8487979973778823,0.6173592652728119,-0.21546049973658254,0.25481842329921256,-0.6612010116306506,train,9.610678531701891,1
33,0.34835661934419704,0.47559930709746867,-0.83973722298416,-0.7088000246392006,-0.7337036086688509,0.2665488931069925,0.3321534774181819,-0.64820220785122,-0.6515397627511612,0.3433264440514766,0.12959227189155342,-0.17667900763979238,-0.805115486767854,-0.6808925494018667,0.5300766186972232,0.207393117272748,-0.22551412179122798,0.13173640036523415,0.24377285485518108,-0.7247909798628547,-0.03767316275005417,-0.6181051556942176,-0.6036849715829167,-0.7431719914121846,-0.6418615135383205,-0.7310624057312871,-0.2876741274816468,-0.6041533177057372,-0.6636813502231476,-0.8018532732128119,-0.06832735139732593,0.09173194344424407,-0.5921442533650807,0.43946480970553825,0.8573181574277005,0.5943043101934324,-0.15502465027293588,0.21403940544736222,-0.727489167762037,train,9.911012235817575,1
34,0.25858569410040866,0.4807288052773955,-0.7962472987318655,-0.7992286952372109,-0.7507825558969018,0.1078811399587375,0.25462848203434796,-0.6075947708142885,-0.7601589864084148,0.325489960228614,-0.101538214960886,-0.13119693317176118,-0.6799775554619485,-0.8237860666403047,0.47303802241278303,0.11371533501838871,-0.3424669535861832,0.0020930909660854535,0.12663758724038987,-0.7402598930141978,-0.07873835055792111,-0.5155744149295197,-0.537393138760384,-0.7038794339919214,-0.6660703220920415,-0.7114628761806236,-0.26149137326592864,-0.7987136524109004,-0.6681352121045685,-0.7943210353158707,-0.03389421514371316,0.6340308247913995,-0.6362418314397831,0.5386842098138469,0.8371152306745124,0.5870249832844843,-0.3056476604460352,0.15116913681755362,-0.6113538206776259,train,10.21134593993326,1
