,AIBL,AIBR,ALA,AQR,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,BAGR,IL2DR,OLQDL,OLQVL,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBDL,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,URXL,URYDL,URYDR,URYVL,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
0,0.3834810098610202,0.3483397473841903,-0.17610510087631948,-0.24053180278955238,-0.06547285582937099,0.18901660381019997,0.2973564626210679,-0.47481387341948467,-0.3343801556043963,0.2398024248332767,0.22541329149246042,-0.1214428400933904,-0.25682464216961093,-0.27941546983234805,-0.058421747764186654,-0.029927654859086883,-0.2823814527577633,0.22179814909132897,0.2504599489041999,-0.471512938425251,-0.18199771723739902,-0.054777925276813404,-0.5407368672653755,-0.42526298303272414,-0.4311004153336291,-0.35358205631300016,-0.38037098384359247,-0.3733580333042785,-0.28443420504950623,-0.254179703771076,-0.19217611801135176,-0.09687235088404215,-0.3300582474197151,0.123540229475818,0.008030291860386715,-0.06436563263689203,-0.06050433292547261,0.08839985631502598,-0.44746509137336943,train,0.0,1
1,0.5554622908116923,0.5499038054811825,-0.1589107291719085,-0.30324994246407394,-0.0909428329486987,0.36059881081037204,0.4451568154015686,-0.6230335432691142,-0.4734228853910847,0.3677882469916036,0.36804306401649556,-0.11749327079042177,-0.31419991597474894,-0.29830844442023513,0.014116440326072816,0.004752810439638044,-0.35901385007763764,0.3696035900117818,0.35992562864282657,-0.6342099438668647,-0.23556137067789307,-0.09599463327656525,-0.6894645047719006,-0.5440493436819529,-0.5477407566770744,-0.5514815176414687,-0.4574182733575229,-0.5254059475770181,-0.328441378244189,-0.3135845063849142,-0.27860094029204857,-0.07519047154147399,-0.4043303907879737,0.19346673143918228,0.04737188318687709,-0.03227063657321885,-0.030053725319449415,0.17733116474362123,-0.6099463753509886,train,0.3003337041156841,1
2,0.6316119281344462,0.6502417434007224,-0.15592128447846873,-0.3467694627149593,-0.10990571025259545,0.4331657721309996,0.5069200876808914,-0.7042696426532619,-0.5418159644135542,0.43067364957176635,0.4403155507906206,-0.11122889284230633,-0.3497913422252208,-0.31463899057198735,0.04830666715220597,0.015077035759508278,-0.395393282279335,0.41486579416996994,0.40227662674549264,-0.7111567535097959,-0.2818553800932953,-0.1280747536974827,-0.7558455909327978,-0.6104918316267206,-0.6132059097418114,-0.6498931994819881,-0.49243520494162946,-0.6011867563158895,-0.36322807579292976,-0.36469110045697994,-0.32881119995485375,-0.06669238241176248,-0.45787595421245986,0.22441807124770197,0.06991249580078247,-0.02183782950328661,-0.027787763983165542,0.2209877300377441,-0.6952703929091516,train,0.6006674082313682,1
3,0.6699099384873765,0.7101706887061262,-0.14896859544659355,-0.3673495562595352,-0.11980847276142553,0.4717721933103102,0.5345529866665898,-0.7450651887361183,-0.5739763589685476,0.46883899061338813,0.4796564496351822,-0.10710051636926647,-0.3748959246552618,-0.3234197136800854,0.06972962273760921,0.018120729784161432,-0.4244779731405569,0.43457611795667883,0.424460391704953,-0.757754697723136,-0.31395492712205864,-0.14514503485677738,-0.787122888195029,-0.6420558121302846,-0.6572450467345493,-0.7054203293384129,-0.5062516358576048,-0.6375880828714782,-0.3902884309263067,-0.398622974555207,-0.360974537839325,-0.05375190115566983,-0.48411827616653336,0.24927727013495216,0.08494022756217702,-0.00812636443780465,-0.03387796463536544,0.24284149001202007,-0.7442225605098486,train,0.9010011123470523,1
4,0.6816601173224089,0.7318724658374626,-0.13879094825096497,-0.38853316647542735,-0.1319333262363005,0.490207312910957,0.5377006900303267,-0.7755310274952042,-0.6014877819679005,0.4840033677349059,0.4975617439914612,-0.10978405891494313,-0.39424307988128593,-0.3243807711678384,0.08641545802922154,0.011474007927132795,-0.4434126976824934,0.4460980788123673,0.43337427470096385,-0.7777673940735081,-0.3406426328279327,-0.1642948820179616,-0.8091560835608261,-0.6685955411151308,-0.6825340740203572,-0.7533156206367637,-0.5225237378755763,-0.6689722675532095,-0.4070422270335451,-0.41709562901432806,-0.3898520217118794,-0.058899077993521246,-0.5024518338667122,0.25220787456488425,0.08056812484476082,-0.01121220399229425,-0.040133337027851546,0.2504805526554593,-0.7782417071565123,train,1.2013348164627364,1
5,0.6932579991754582,0.7464012018349747,-0.13776489814955406,-0.39877274143154123,-0.13877498075897182,0.5046020428124333,0.5452776410363089,-0.7928193329450691,-0.6189401297567049,0.4930529124836445,0.5072347576845024,-0.10918865812486402,-0.40853469384625507,-0.33075624416214605,0.0852262374449688,0.005509181987323614,-0.45767855055705436,0.4536277890788317,0.4394358887935116,-0.7926536600804386,-0.3538529417879409,-0.17455327785873864,-0.8165573236102017,-0.6885657942329384,-0.7027345410282473,-0.7750858897294267,-0.5310624388099625,-0.680968715694402,-0.41298355779396534,-0.4366440210338348,-0.41278664362231554,-0.0711283186306194,-0.5158684277317779,0.25252875947079106,0.07871584929454357,-0.01799356490470813,-0.045503324200167033,0.25079325934077734,-0.7994803713966815,train,1.5016685205784206,1
6,0.6984684569967132,0.7490913294703473,-0.13372117817181722,-0.4163370235765421,-0.14804575763388722,0.4996011910010404,0.5427331641101804,-0.8020931158399054,-0.6261744117105403,0.49260855364809336,0.5147454134945754,-0.10772167777453158,-0.41355009865668046,-0.33947732714488116,0.097989151247839,0.002103707591345899,-0.45367596094131124,0.44600781830798175,0.43836078285260227,-0.7895504652123355,-0.36457377898226906,-0.18172535988538527,-0.821510244422833,-0.6987410096323033,-0.7100420704680479,-0.7928181259791421,-0.5375410716963853,-0.690202366183686,-0.414647224069538,-0.4530833591372766,-0.42284087091429035,-0.07551844819983361,-0.5283276439600813,0.24738196143129643,0.08372363084001218,-0.022092580925758054,-0.04473872647977567,0.25141261177875895,-0.8042786568890666,train,1.8020022246941045,1
7,0.6910629178232736,0.7453978699922873,-0.1314117018191892,-0.43135156689680587,-0.1523739680417519,0.49847622005402126,0.5385361953411789,-0.8068126502251467,-0.6310782456131346,0.4962449005807716,0.5149599357470174,-0.10508896691442865,-0.4127167736858742,-0.3406890594359462,0.1039302155089444,-0.0013423324448531837,-0.46365691446313256,0.44215294999271026,0.42716357282608436,-0.7872928590539849,-0.3813552834226426,-0.180554499340226,-0.8210342062932151,-0.7099269351889105,-0.7172123109666002,-0.8051389216194546,-0.5378058239276455,-0.6908843743228615,-0.42068265485121775,-0.4655916521334804,-0.43531299306578874,-0.08767510687752583,-0.5408022677649547,0.24650264162223995,0.08379761821946195,-0.0275284458050693,-0.04463141667181178,0.24695612156532468,-0.8146770212791536,train,2.1023359288097887,1
8,0.6771591598651606,0.7340426197188993,-0.13766174628599087,-0.4374816976489703,-0.16160801382002427,0.48326967105393737,0.5167914554474148,-0.8082146811507563,-0.6337561715244848,0.48439883993810723,0.5060925478999595,-0.1083195831438857,-0.42458341985507664,-0.3461979960912822,0.0999225742662794,-0.008097611925110715,-0.46171276910102826,0.42640317014575235,0.4158171289442593,-0.7838227013081865,-0.3843118318376135,-0.19197521750954782,-0.8180637194210485,-0.7117428026071599,-0.7131351621717068,-0.8144534806793029,-0.5415764829346568,-0.6973716573841754,-0.4231758488367188,-0.46990136511943925,-0.4426972039277477,-0.09575709999709758,-0.5532851172324018,0.23292395347053274,0.08012973705160638,-0.03625535829080656,-0.05378952739332474,0.24335452201814936,-0.8096865374625638,train,2.402669632925473,1
9,0.6755379759339284,0.7254426440363485,-0.1478604476185522,-0.442262164544187,-0.1710040142435177,0.4834234648698287,0.5120127648577,-0.805693259759722,-0.6311347954873457,0.479812142245537,0.49990083532886825,-0.1094354211315593,-0.4336288785298168,-0.356962311709476,0.08747658813539347,-0.017726235907521537,-0.4737502835346566,0.4133126758418545,0.40819722563996186,-0.7832159196417822,-0.3865695233475089,-0.19798038177434524,-0.8228659283632019,-0.7111446509954968,-0.7204137058531868,-0.8128583102982399,-0.5336467224259032,-0.7021961965172696,-0.4353809082354685,-0.4800014890186949,-0.4540433167490704,-0.09805768884022624,-0.5583099067742482,0.2301760049459946,0.08058006758225413,-0.03209377596177965,-0.06794571748984701,0.24337885896699904,-0.8215729906007535,train,2.703003337041157,1
