,AIBL,AIBR,ALA,AVAL,AVAR,AVEL,BAGL,BAGR,DB1,DB2,RIBR,RID,RIMR,RIVR,RMEL,RMER,RMEV,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
0,-0.8258038455584897,-0.9936725037334451,0.06383426830333172,-0.8178874263145905,-0.8539259303934327,-0.5303570697927185,0.4422914406602867,0.5236310757046581,-0.5081079427367499,-0.09077613071891077,0.5429967257774737,-0.532633071843283,-0.9275983477604968,-0.9968147285572266,0.09551118562150052,0.17982204177725025,0.17821329755323245,0.44418054083752934,-0.9704050128792998,-0.8791093605884247,-0.5795853794695933,-0.5266185010601379,-0.8956843080860232,-0.5205088578198773,0.7393254229072617,train,0.0,1
1,-0.703654524104802,-0.9400038677737165,-0.09657598046849225,-0.886042643592212,-0.8984097043028502,-0.5063545002181022,0.43878905348535024,0.6469328977657662,-0.528674971266941,-0.13730700748121805,0.5461274181819527,-0.45599432699552334,-0.9536318466045762,-0.9718664354408206,0.24278895895394315,0.4172635217152325,0.1994300318921549,0.41989547157040585,-0.835077976092609,-0.9405697185986852,-0.7053239844621825,-0.1968968557362628,-0.7779163332855195,-0.5174945709206459,0.511342932112997,train,0.47311827956989244,1
2,-0.8152633007699065,-0.938217094228431,-0.08330825778228701,-0.9051907964262808,-0.8738130753948963,-0.5801075611101734,0.45976077579945196,0.6880349811754154,-0.6310820408334774,-0.20526298574702717,0.49703623851476175,-0.25013517705978827,-0.942649005074731,-0.9649043706012913,0.028909455139754625,0.5329211033002041,0.11255663131763183,0.510005919320066,-0.962787043972305,-0.8648752742004051,-0.6449970856745031,-0.35878959846713554,-0.7623903531734795,-0.5642975663596848,0.689451145791353,train,0.9462365591397849,1
3,-0.8082916322495342,-0.9284876046016273,-0.175554449104791,-0.9370260344704151,-0.8617019340703449,-0.5918136749589729,0.36110564244033383,0.717960946635098,-0.6377413114552638,-0.22110528667077234,0.4512324314455536,-0.3920134733856313,-0.9589274097648655,-0.96005232603566,0.05554064615986576,0.4976219941609705,0.1709600576173067,0.42916013709895895,-0.9477033437463844,-0.8349093280337574,-0.6788009098565362,-0.4058520074710873,-0.7923025958512759,-0.512065592318464,0.4895781020785641,train,1.4193548387096773,1
4,-0.8801734409496828,-0.9447010623323188,-0.17501726861817968,-0.9078607234911227,-0.8751004105850564,-0.5924043632178377,0.3377629718745947,0.8171394607376528,-0.6141274136458741,-0.25192689323866757,0.4163682439374734,-0.6534857953286353,-0.9632689151031217,-0.9476706981457796,0.15148441320407535,0.40885283835329433,0.11137145852118202,0.2875634078578734,-1.0,-0.8718912087215733,-0.6514548650714368,-0.3796441029393397,-0.8036088689668657,-0.5609557859830397,0.5184133680051164,train,1.8924731182795698,1
5,-0.947432609485181,-0.9581510586291838,-0.08909532398194409,-0.9497069840173024,-0.8590856696612634,-0.5820439229737135,0.42817685791366844,0.7431527457385281,-0.5769184458654175,-0.21695782336172786,0.37275120417868024,-0.41429774409431375,-0.9558243424399324,-0.9579181976145932,0.08700638975923858,0.5039362705131658,0.05507141302190921,0.6419709700088737,-0.8929830650907032,-0.9081525023101754,-0.6781700601428046,-0.3702331434905486,-0.8130415706964668,-0.5269616742128882,0.5672917894917171,train,2.365591397849462,1
6,-0.8196127525673556,-0.9574823789306844,-0.16937265409817082,-0.964976777388976,-0.8463391795473841,-0.5891312836974758,0.5573972407642094,0.928016404546129,-0.6048251656005336,-0.24584754357700422,0.3315855300587254,-0.3133891769711469,-0.9789753687743479,-0.9964404233143378,-0.04932668999156309,0.4302401022346498,0.11956036859642194,0.41064329812331024,-0.9202275038516112,-0.886512824830509,-0.7053266478795999,-0.3434688051451238,-0.7894657538142549,-0.5253932031175381,0.48499493236559976,train,2.8387096774193545,1
7,-0.8384412821247392,-0.9760943989165914,0.03279726021964979,-0.9386809717097148,-0.8714182991889684,-0.6119379713589272,0.32130173887330016,0.6847371150010151,-0.6015209009953265,-0.23427928612121696,0.29714953901141117,-0.36511988653991034,-0.9590792842384029,-0.9935421212796616,0.07936411045516656,0.4527473301203042,0.03488716901533517,0.5222776588556154,-0.8720047254547338,-0.8595346204424362,-0.6108713854414888,-0.2640567343170368,-0.8049426153655137,-0.4981725237447681,0.33632558865857476,train,3.311827956989247,1
8,-0.8306242463908742,-0.9573774045996966,0.10445886447226038,-0.9191577539062759,-0.8825623793448212,-0.5860710086612536,0.48221472819244027,0.7409832851654803,-0.6218546493377388,-0.2957109184780996,0.28866845681879094,-0.24373531888489963,-0.96433158064988,-0.9806969336785663,0.20485788024195872,0.43978691720679497,0.04887292315953551,0.3767855325979895,-0.9501878611836777,-0.849247017132408,-0.6820821172498106,-0.41355981597907876,-0.8122598733830562,-0.5388205037363167,0.4350389158577985,train,3.7849462365591395,1
9,-0.8050631270762908,-0.9373652827483973,-0.27708910817165056,-0.9197640905180628,-0.8428785563544496,-0.6323248310675507,0.6580919531382956,0.6762501556922658,-0.6031981691416659,-0.22192609718551493,0.2888156925714742,-0.6966715419048886,-0.9665992553632855,-0.9644075915707,0.007517794101419728,0.3110778794358178,0.049305485895023926,0.38212828499111196,-0.8916007477910325,-0.8371833796903475,-0.7021068697288839,-0.4006467008075115,-0.7813571741161917,-0.5591679208033075,0.5235679822371597,train,4.258064516129032,1
