,AIBL,AIBR,ALA,AS1,ASKL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,AWCL,BAGL,BAGR,DB2,OLQDL,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVL,RMED,RMEL,RMER,RMEV,SABD,SABVL,SABVR,SIBDL,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVR,URXL,URXR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.013798882890660225,0.012502856441994645,-0.09620485803573975,0.07704721852414002,-0.18177675839675767,-0.009980611437371112,-0.03115603338111825,-0.1774473716137106,-0.008626191196202643,-0.0028023771265672792,-0.1537908344709284,-0.09199072387688427,-0.1340720447376955,-0.4584656884116246,-0.4667470641273852,-0.3378101699174376,-0.07361174585607022,-0.3499888126683049,-0.32425104965885754,-0.19132398135638728,-0.2925650501018467,-0.051380798382423626,-0.16956569863331167,-0.4377411671220204,-0.28524727243731074,-0.22558691227420127,-0.44747834941964226,-0.39837199552700053,-0.3196523663066987,-0.09012643327851629,-0.09288111541603011,-0.08745160788514206,-0.18234805729360398,-0.21589755436544555,-0.14865087729058216,-0.3092281142267991,-0.3145343094203067,-0.3777448200459048,-0.31993004408875625,-0.23078487015298785,-0.23160739112066206,-0.259962876068337,-0.32238615773372936,-0.39739736653149327,-0.01850836606349507,-0.10631864896366049,-0.07382674276257038,-0.30597940115212263,-0.39385323762631985,train,0.0,1
1,0.058434860971784505,0.047357766431229825,-0.13746501554917534,0.09743453325633485,-0.2272999022729588,0.05394100354709437,-0.009526761045511638,-0.26594755532651154,0.053155419562141606,0.046063614649304155,-0.15144977689152636,-0.11805011641405885,-0.15372548320661586,-0.5601437121409902,-0.58198603990096,-0.4463747775919111,-0.06890699924009214,-0.45677801340574997,-0.42592173108566345,-0.2387772637364106,-0.43302302011347205,-0.06956997139395496,-0.16070029450419637,-0.5305039102612362,-0.32496850410646194,-0.3583180027368396,-0.5733520847083977,-0.5088296232011319,-0.4242092618225408,-0.07364029525408074,-0.10065907628240855,-0.06935401189380255,-0.26058348157062905,-0.295448016291836,-0.14638961558604363,-0.39059823503499147,-0.4210975859263888,-0.43585666811912505,-0.4004476275015545,-0.30817733509554,-0.25249072540586237,-0.2651496660950557,-0.3740713642533146,-0.4847399979557365,-0.0033961186703248478,-0.13390375583269953,-0.07503877194954399,-0.4158216970672777,-0.4673414356470008,train,0.43286573146292584,1
2,0.07238581968544398,0.06564480729022129,-0.16312424158181188,0.0826530455342579,-0.23171120194188066,0.08914479128372259,0.002762167322934446,-0.32041127465103963,0.08383249697527904,0.07163810563114739,-0.12847956436612695,-0.13265961836102536,-0.15795043076334048,-0.6017300971439082,-0.6316686477016913,-0.49592760029849664,-0.0708658880857719,-0.5086328461412051,-0.4791183223954283,-0.262791712081077,-0.5170146343675227,-0.0701415471656855,-0.1536999206503872,-0.579240570630817,-0.35283885473906473,-0.4218842358831973,-0.635340889488447,-0.5685807700660752,-0.47219964499611256,-0.07113117294779446,-0.10626084253905725,-0.06186883425691869,-0.2997609231699866,-0.33882808099082384,-0.1406568461824603,-0.4387799298291202,-0.47996329680790173,-0.47114651298898114,-0.43798830331960126,-0.34317028969438157,-0.2834197316290384,-0.2861154811445936,-0.40476456350711576,-0.5296731125987502,-0.016282755685808212,-0.16241289999947567,-0.06810515214531548,-0.47240511444754263,-0.5062081001965636,train,0.8657314629258517,1
3,0.08459997655813896,0.07987836573632077,-0.19085568006097042,0.08771042159168883,-0.23631663888953647,0.10805523054594861,0.01308296310579652,-0.35303247905313373,0.11253066010693062,0.0916768322126924,-0.11091775600979538,-0.1517707763784859,-0.1454956045143871,-0.6311714985123787,-0.6817110255724004,-0.5303570483257127,-0.07023654728612612,-0.5411785165133087,-0.5132640824825679,-0.27775622157489327,-0.5689393679972972,-0.0776904442605589,-0.1539990201219751,-0.6186716946989654,-0.3569786619296766,-0.4745081069800005,-0.674788843487949,-0.6034202355715729,-0.5037712692929972,-0.06619085640845444,-0.1015475880346213,-0.042694561136157536,-0.31143929003124654,-0.36818507289706903,-0.1414525606927225,-0.4582096388361507,-0.5150593997564293,-0.4897303463504046,-0.4697619211213566,-0.35524558695697805,-0.2964633050794514,-0.29328772014750526,-0.4188601345542896,-0.5558377366481724,-0.011850670613992635,-0.17898557937290688,-0.05043176029831831,-0.4941841825510708,-0.5323058622912387,train,1.2985971943887775,1
4,0.07968627907096816,0.08613708736055935,-0.2188248633331942,0.07675100009305807,-0.2457178128584419,0.11361212550617915,0.011172214937170223,-0.3618062372759974,0.1176757189944272,0.09928009232121712,-0.09688413414240164,-0.16319008385879108,-0.1428768383305027,-0.6396567823801136,-0.7024931702954589,-0.5337469932962943,-0.06809360791883365,-0.5521692828355552,-0.5189233049569502,-0.2838616189591521,-0.5830955521485516,-0.07794597877843792,-0.15133826717881493,-0.6275126570286091,-0.3546297299416742,-0.4998922011111238,-0.6760801288980065,-0.6073630462547123,-0.5117115093557945,-0.07895300387344874,-0.11256401082292117,-0.03191907639860428,-0.32093037554608994,-0.36645853319264726,-0.14808206902642568,-0.45905579847648914,-0.5323006020547085,-0.4978167283230344,-0.48797463432947863,-0.36375911812139183,-0.3124204888498722,-0.29092694052882134,-0.41869872014548004,-0.5593933413170533,-0.012493716694342585,-0.1827769717202536,-0.04051717606180516,-0.49440108259391086,-0.5446770048235507,train,1.7314629258517034,1
5,0.06401968244120203,0.08616297342350088,-0.22728479565037019,0.0721497694589176,-0.23194707902584993,0.100412307333295,0.003586643000877403,-0.3616718328963463,0.11057270914211832,0.10398282996804989,-0.08882365400481543,-0.17213432715867838,-0.13250086893003132,-0.6383038879570755,-0.7017366397634821,-0.525122584450088,-0.06359342489352883,-0.5497714465417549,-0.5064726071392832,-0.2870776024299206,-0.5759150891773069,-0.07772909017268159,-0.16256911698221027,-0.6245944982296995,-0.33656037315640447,-0.49505223407414484,-0.6614840532939511,-0.5948635353562858,-0.5100188325037948,-0.08895348149440474,-0.11894507674843607,-0.015816470521309467,-0.310134896954484,-0.35572220842961977,-0.15374508785184124,-0.4462350517281708,-0.5266370401075027,-0.4831600160345035,-0.48908397680390936,-0.34742534963026883,-0.3210818187969091,-0.2917493084123506,-0.4051367570121012,-0.5530087601855496,-0.02394308882814153,-0.1956811889005195,-0.035741030059250445,-0.48391626773843305,-0.5464340966428813,train,2.164328657314629,1
6,0.030396892431844194,0.059930524067292504,-0.23669169687868047,0.052008281598383256,-0.22926699504599052,0.06053000066368085,-0.01811088091193818,-0.35704123708416985,0.07191825779390805,0.08631629860475148,-0.07184068397282281,-0.1713403217005039,-0.12281636558139736,-0.6279603547564856,-0.6951944822558236,-0.5060342845986405,-0.05968650386543988,-0.5249459949577413,-0.4648288147360926,-0.297268348992249,-0.5612662361274694,-0.08948962091729118,-0.18462552183404143,-0.5882811304882141,-0.32821966226104937,-0.4763386473549719,-0.6248832193236022,-0.578700676860064,-0.47941659690433336,-0.1061039954453373,-0.12167766208789593,-0.017872406845198377,-0.3093823612874229,-0.34324322582932393,-0.15264441262757145,-0.4390146891537152,-0.5218597508757792,-0.47981839366332274,-0.4858334746724665,-0.35103042127127915,-0.34048049725503826,-0.29390386616716024,-0.3950115410288617,-0.5430407853695818,-0.03906754119811509,-0.19170301826650765,-0.04958169682698606,-0.4644042910412694,-0.5315941908902502,train,2.597194388777555,1
7,0.009875500943631113,0.020391923462169618,-0.26299606385978924,0.046978874206937235,-0.23100286136560472,0.036529416786642524,-0.06198747544402014,-0.3492961967719006,0.03329104405304427,0.06725138535178563,-0.04316705379887399,-0.17418123441109645,-0.09631057359289878,-0.6143462806480056,-0.6855472109953196,-0.47388786806111016,-0.07653883345086755,-0.4968524893703806,-0.4306658202510666,-0.307281532557035,-0.5356550385319181,-0.10666043475942039,-0.20904259321131657,-0.560679360322581,-0.30753726592006936,-0.4571791955347181,-0.5775797833136103,-0.5537636772283648,-0.4481361682398541,-0.12169503405654558,-0.13000727597221642,-0.03933174791506781,-0.2943481217488266,-0.32155402821233964,-0.16126240980666642,-0.4049974762951507,-0.5075985003088334,-0.4609902983742007,-0.5041989557630953,-0.35753737201905744,-0.35091416556158994,-0.28005994322686995,-0.35830088044387864,-0.5155891263423313,-0.03410373121440435,-0.18362229710519684,-0.07049840584715418,-0.43787501507867704,-0.5340191247800883,train,3.030060120240481,1
8,-0.031079359325550414,-0.015022075347796067,-0.26012004303881087,0.04306402274001201,-0.22534377163677105,0.015903195685077434,-0.09426771110097235,-0.31998326967784446,0.006900549783006249,0.03484218361104226,-0.02780516673756557,-0.17958266703846804,-0.07833013020227395,-0.589929108222367,-0.6636107271718803,-0.43912918748313456,-0.08608893487617082,-0.4785556826277324,-0.4081506529616067,-0.30063613525695077,-0.5027933403104494,-0.12090072928411147,-0.23433230246194955,-0.5490087105256574,-0.29304024384721095,-0.4265600285893418,-0.5451081516123746,-0.5215448296594669,-0.4159435450911539,-0.12781756227192664,-0.14299007408284653,-0.04887726944973881,-0.28431448005318477,-0.2924483114482314,-0.16332406052912163,-0.3831843920254285,-0.49344026960536924,-0.44880242935703873,-0.5095093788488866,-0.3420779824624227,-0.3672528602729074,-0.2840199214454493,-0.35547526144621766,-0.5061891890872126,-0.0365954589495152,-0.17525722439487418,-0.09070533575491203,-0.3931169943503162,-0.5128114226264638,train,3.4629258517034067,1
9,-0.07108114687389668,-0.047572508282371036,-0.26819475453102626,0.03641142075215084,-0.23580314316196174,-0.03946616591414527,-0.12925790382806676,-0.3009524975898043,-0.04772140135292717,-0.006335734035798547,-0.028174912798625856,-0.1895907156609562,-0.06445821709504074,-0.5752422847440277,-0.6460940011216751,-0.4025233284949614,-0.10741620587977917,-0.446450448217719,-0.3864703927129779,-0.30063746882667103,-0.4758389185085026,-0.15665536338757946,-0.26708744457665246,-0.5231039661710644,-0.2842925065201862,-0.3950383911324393,-0.5122530487544105,-0.47826202675555085,-0.3854399134766314,-0.13789146783460618,-0.1503909293364695,-0.07143666529273657,-0.271410455696821,-0.2722911210558148,-0.17160753778338697,-0.37336745960635653,-0.4844040726821113,-0.44259405650158845,-0.5107315812348822,-0.33393033298444097,-0.3857215479461843,-0.30191452607535,-0.3677001352632745,-0.5120535486703788,-0.045562705799816326,-0.17190618972466531,-0.11968816536261305,-0.36125773009841655,-0.4948568645191137,train,3.8957915831663326,1
