,AIBL,AIBR,ALA,AS1,ASKL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,AWCL,BAGL,BAGR,DB2,OLQDL,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVL,RMED,RMEL,RMER,RMEV,SABD,SABVL,SABVR,SIBDL,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVR,URXL,URXR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.11760026098498932,-0.22076786450666452,-0.7524857088252317,0.11329818288474391,-0.41927760059488783,-0.16374654614016704,-0.13202684039958534,-0.2374039639602824,0.511585994300656,0.10460757633450313,-0.4017221380733069,-0.07609625772398954,-0.19975034001177783,-0.7753625304951266,-0.7545779800688851,-0.6825074071368287,0.26883897096270326,-0.5330753971241771,-0.4223177574565946,-0.8890240551948023,-0.9453451898268928,-0.32536461653096893,-0.28670271372491574,-0.8979209728196524,-0.34203075799212057,-0.5444768308268964,-0.6924447840678398,-0.6773997464353321,-0.7987773347132725,-0.26461619260244207,0.5855514711313383,0.5568028333299895,-0.71658819741182,-0.5106079844468621,-0.5413208766535622,-0.44748789498884123,-0.782813873786582,-0.12275167713206303,-0.40732893865031583,-0.6993310218448308,-0.2919356129110502,0.6233119059153767,-0.5725647049322319,-0.7318870077661814,0.6466606235655592,0.25630502914230335,0.06814716964020451,-0.30895166856077516,-0.7314151845595906,train,0.0,1
1,0.0943795634854303,-0.21889302426706225,-0.6370591541726569,0.07803542802451546,-0.35976528360824667,-0.17255450479563428,-0.12923112892611166,-0.1359402888978971,0.37148054339459446,0.08886202076291116,-0.3954911706695725,-0.24719919390379463,-0.1287101863227854,-0.7130049063557076,-0.7098804244403764,-0.7450830461002929,0.055835357679199005,-0.5024195785703116,-0.3742356794767383,-0.9000023281142151,-0.9503040288963687,-0.32325568267036486,-0.28499974722528076,-0.938596886414872,-0.19888284179039128,-0.4817056229383152,-0.7873742967266094,-0.5438093749457267,-0.8272646675004957,-0.2629389070788435,0.6693353364042436,0.5382350348387592,-0.8564462275289293,-0.49998623258156877,-0.3683970011808725,-0.6617303934049565,-0.7538114633985874,0.01939071299821804,-0.2736818413889409,-0.5534775425943277,-0.0967229647363772,0.40953228082081905,-0.6231630727793765,-0.7232543017582181,0.535322238763728,0.10580124917162881,-0.05934927117902411,-0.31686478934447093,-0.7762649659694967,train,0.43286573146292584,1
2,0.1009650208757833,-0.18611776011266368,-0.6304770603906331,0.010144753350296964,-0.3433771474539068,-0.16376890884578887,-0.34189796017960583,-0.30560845710865725,0.4740090913665562,0.13841283822106543,-0.2998581901814409,-0.18288951782641738,-0.15809644358095853,-0.8085884894115074,-0.7905174188594417,-0.6983617448311437,-0.016086396896577204,-0.40929796413536634,-0.2814872094340539,-0.9119302923962619,-0.9318513833954665,-0.3329862622099028,-0.32674494802301723,-0.9520510052746057,-0.06415912189518869,-0.45679112130412125,-0.7466866384884872,-0.7551190538217057,-0.742992568598118,-0.18882925038057063,0.596616619165182,0.7215415217744678,-0.7942916155383627,-0.4386547455039771,-0.5422792139173884,-0.6614562766099221,-0.7860975040821089,0.19698418001505869,-0.03592722936700121,-0.7492389566720884,-0.3169517918248508,0.4167814970664194,-0.5254092104574002,-0.7831992696584678,0.48802175816324134,0.18818739562884834,0.04388519700813709,-0.25815239980143945,-0.7464913805951614,train,0.8657314629258517,1
3,0.08571709173847064,-0.3666089419141043,-0.8330165985285221,-0.014368670876594214,-0.4855722478796586,-0.20877260627751182,-0.30743544698513503,-0.19928234992099192,0.3636677085022353,0.0359216025455773,-0.28073857109838896,-0.07977030694554621,-0.2498880473057321,-0.8146116008563544,-0.7246980007678655,-0.6693520275286364,0.00560120049147983,-0.16004342192697907,-0.20202100757665375,-0.7722125606923589,-0.9197191321147463,-0.37182638901927956,-0.3653685103617148,-0.9391591265815257,0.06841625029511778,-0.5678758518264069,-0.8013061649035619,-0.7332881779815558,-0.6673407092357979,-0.3176426123858388,0.5030144333358222,0.6767299445598407,-0.5945358710377375,-0.6123823892922988,-0.42795567949566726,-0.690785585130259,-0.7750743153122439,0.35860521605666085,-0.025842913623058683,-0.7657754453213155,-0.3514785619742459,0.38051521658254406,-0.6234389369684288,-0.7101233093393249,0.3983841452887338,0.2655272177914073,0.049008960618133646,-0.19866025759682915,-0.7487580108301455,train,1.2985971943887775,1
4,0.013043909148610977,-0.17599303961536306,-0.7065839602768293,-0.041108556323595336,-0.4884758834342414,-0.21068461309317266,-0.3533331152100564,-0.1411966295432837,0.22175814877561018,-0.1101605093234681,0.039715641237348276,0.0706219946091926,-0.3199258628230367,-0.7251268078868754,-0.7162069675437766,-0.6319160823956784,-0.011645165317281325,-0.0340300070199232,0.14074486961519317,-0.8367839200112843,-0.9304762267428901,-0.3984248488724126,-0.3571117644879902,-0.9172173436674999,0.25160467317852464,-0.7400950711518159,-0.5964543338301012,-0.5883916011045691,-0.6570917442778548,-0.12146576889979466,0.6209035315706799,0.673391100897498,-0.781910588562925,-0.5382217739899312,-0.5005250257545223,-0.8057744353894278,-0.8316317070690759,0.6125292892222829,0.15500978087254647,-0.6641095596986759,-0.23019014995709197,0.29982403240759603,-0.5878248213977849,-0.7864121212565853,0.3338293005076727,0.20786664274685485,0.1285113663175057,-0.05650963006059029,-0.6931526032093,train,1.7314629258517034,1
5,-0.059650455858889395,-0.268479065440571,-0.5820084321558914,-0.04762130575574086,-0.5211147130478786,-0.29751024856738817,-0.410882515436207,0.09270609094642546,0.22143758398517943,-0.2613773728728974,-0.007981836666316022,0.40353804805331706,-0.2597860894039722,-0.7469868064325055,-0.7487577829834352,-0.5488425177960308,-0.18285282829553984,0.1620880728256453,0.1804851773687306,-0.7116771862465713,-0.9401421040207907,-0.5096913190504084,-0.4482718213052128,-0.8626476105693943,0.3525381282381841,-0.7217476522679167,-0.7233813738044689,-0.6402160509908127,-0.511780326109798,-0.09930819475243569,0.5113847965940803,0.6105856186361895,-0.7403001267691844,-0.40765633004749247,-0.3788378276334373,-0.8024046819496808,-0.9010724133187396,0.6750716119768863,0.364584410358307,-0.8727534866803472,-0.0515911807130488,0.28274835632699546,-0.4189642835609352,-0.7161139740474092,0.46934397559068386,-0.003161812552296861,0.08426157977819737,0.029641629437755945,-0.7383315117492175,train,2.164328657314629,1
6,-0.09631655503989389,-0.2999777357045219,-0.7283992838986824,-0.00788211829565788,-0.5035016324794575,-0.33285795022082243,-0.4464790174361505,-0.07007254388220607,0.14112119399201917,-0.4655988230385697,-0.1101467029343497,0.7195606641804475,0.07180171305653316,-0.7418867500409352,-0.7861940028600204,-0.43181937935458525,-0.26085183167445825,0.35438310429901887,0.4510851941902776,-0.5945394403987276,-0.9348424031302907,-0.5214542638618609,-0.5289287013159338,-0.9424208403688439,0.4834178605567012,-0.8118783372146476,-0.6145552374341045,-0.689348547213394,-0.34779804599708075,-0.31128687312864145,0.7022170608948299,0.4129167507280991,-0.5658692101728644,-0.2555847578267083,-0.43101778504482036,-0.7981931681406375,-0.797186485080117,0.758802577513839,0.47208004980852636,-0.6787341758775279,-0.3367760172956309,0.22623161316184803,-0.31554478167488786,-0.7192892690390549,0.3892742324709735,0.17944141803449287,-0.004638848462443557,0.10444393522051443,-0.7410390481395002,train,2.597194388777555,1
7,-0.1336839914234934,-0.4512246928334498,-0.7178797698636681,-0.23061288464466456,-0.5748836994796962,-0.4603380272692845,-0.5160835796067876,-0.1657969418353048,0.15079405016838932,-0.3653873107320843,-0.039192266376066875,0.45359629250588895,-0.1344850509530381,-0.8110362162682866,-0.7475225212693148,-0.34067396640774295,-0.3662315012745324,0.508103285571095,0.6252760329903111,-0.4589966279699311,-0.9182364054328312,-0.5600920396658648,-0.6302665985968636,-0.9426731276231117,0.6311232863391802,-0.7306990912167793,-0.5394057740922849,-0.6663887875788046,-0.4195873251383565,-0.24382672602786504,0.6869704319871994,0.4987665626524842,-0.5924588290240513,-0.27728721672964374,-0.4646028476090587,-0.8482913084857004,-0.9333704162255597,0.8720344675437817,0.41830017933944375,-0.6161107307540052,-0.3056526424853838,0.35622921077427705,-0.1784442237077868,-0.7078649341594008,0.6358176633736086,0.21854384646426384,0.10292020466023066,0.2520963997123029,-0.7378533459188235,train,3.030060120240481,1
8,-0.2102554955629239,-0.502602735696106,-0.6576462566939608,-0.21348483795230566,-0.5293851743274237,-0.5230189654964299,-0.517058736479374,-0.1442525977694038,0.07495065725100725,-0.5402120391577101,0.1554548075917963,0.18322430447440663,-0.11951371655658638,-0.7000374533973117,-0.7799064094503085,-0.39399727311642063,-0.1456574801854399,0.6511317777664061,0.6512504631608003,-0.28340952583814094,-0.947060895212927,-0.6608785253858855,-0.6241615933415057,-0.9359694948668554,0.7114139015257372,-0.6095212596675033,-0.48493351568941334,-0.6669271783115369,-0.1842197082574989,-0.09130192359643308,0.7399573333264617,0.567503176325036,-0.6725641895910024,-0.3521698867274966,-0.3024771874343224,-0.8981180440042025,-0.8152494422613387,0.8487648337814426,0.3140474721185963,-0.5159743885373215,-0.39995330479442515,0.21800902365325459,-0.018404433682953192,-0.6755747551322704,0.592092640812973,0.19417843878710583,-0.02788735944810905,0.3773005585199287,-0.7373348154404094,train,3.4629258517034067,1
9,-0.22245729228657685,-0.4036480574508269,-0.7335271065123568,-0.12550627708873074,-0.6148243594278896,-0.5937043121293646,-0.6279920995527335,-0.009825000124542571,-0.009298242671273993,-0.46310690806051646,0.5820221140014135,0.1973071624654077,-0.17407501753428845,-0.7693884482536184,-0.6505322197430432,-0.33562461882836414,-0.3387983618032846,0.8407800536251875,0.8213066851744493,-0.18460443863151432,-0.9114751074585772,-0.6766703010019476,-0.6879256538269378,-0.906394220459415,0.7598720895748423,-0.5687447273902915,-0.48443080174583986,-0.7423713506660414,-0.25129460866344977,-0.23990636220475858,0.6624551746841081,0.41625768734208135,-0.5350384803942901,-0.27995964979672017,-0.16996109739199705,-0.9207171915594414,-0.9503029433050426,0.7947114129606225,0.5531811702248058,-0.4845071098696129,-0.3626903502021953,0.18028903188300172,-0.025789961680288798,-0.7290735749313246,0.5481829659214084,0.024885482611889498,-0.05319765420786837,0.32859401308596414,-0.7245268021262854,train,3.8957915831663326,1
