,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,AVAL,AVAR,AVBL,AVBR,AVER,AVFL,AVFR,DA1,DA7,DB1,DB2,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,RID,RIML,RIMR,RIVR,RMED,RMEL,RMEV,SABVL,SABVR,SIADL,SIADR,SIAVR,SMDDL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VD13,train_test_label,time_in_seconds,tau
10,-0.3959273850315045,-0.23492904551191868,-0.2031003300522793,0.012293410634378263,-0.0025566588067760937,-0.22187020467619226,-0.15620153584628688,-0.2405258828493516,-0.2390457079003554,-0.3417602059792023,-0.3016940341748265,-0.3472342688624295,-0.14808777300184106,-0.2868854599197489,-0.20751388019437628,-0.26777147033475707,-0.17871201922544003,-0.2608761236358202,-0.3153759238579238,-0.28132420957095283,-0.2723118556832252,-0.21072542736821986,-0.36468855180846493,-0.31960540397080517,-0.29638870404208173,-0.3023856192814387,-0.2611816686581867,-0.36256377174794047,-0.44742736513780307,-0.35600580844793356,-0.09879599079520698,-0.20570214521922534,-0.3014624005005049,-0.2391529255755786,-0.2225133949345098,-0.0648954438173326,-0.14240004109683282,-0.1732661432665371,-0.36376905280034616,-0.249008113290843,-0.10347095209077307,-0.4472793073130536,-0.2304618686356481,-0.22116761416165584,-0.1990814535999533,-0.38662626874262207,-0.3964757162960215,-0.2694055253672656,-0.21054867910896954,train,3.259885300332025,1
11,-0.39344955968087847,-0.23961404347999088,-0.1994846604627884,0.023100704826822055,-8.723769678917886e-05,-0.2211999310194529,-0.14303570247994957,-0.23646803753604792,-0.22936373528161544,-0.3238893316088629,-0.2828304634250646,-0.3461753182281627,-0.1262753482024319,-0.2867592043359368,-0.20057421006200823,-0.26473955168415114,-0.17028376941933493,-0.2536677695310461,-0.3017599252263663,-0.264102871466772,-0.2691439028354726,-0.21197813031347207,-0.3529002177436687,-0.32146558672921327,-0.2860150138785354,-0.2835850969421688,-0.25468536675639997,-0.3723405542499383,-0.42876685567584294,-0.34233811241630585,-0.09123894437378807,-0.18182280151760505,-0.3011963149720941,-0.2411307821624727,-0.21981399966288537,-0.05355727212295192,-0.1335258038812842,-0.15284785038648963,-0.35176103178249574,-0.24456754183341894,-0.10275540337533397,-0.4434946655432931,-0.23778129537006132,-0.2236857405437853,-0.19409271616529622,-0.3825618742037211,-0.38478377732405283,-0.259947107005788,-0.2093984937417465,train,3.585873830365228,1
12,-0.38918587985531283,-0.24162162145919402,-0.20232716739629086,0.028572589544179766,0.004550505399360971,-0.2207084626182768,-0.13654727638324488,-0.23350620291958482,-0.23619191795764935,-0.313180031497743,-0.2716089328889054,-0.3481382267344715,-0.12021419852734316,-0.28085510241763734,-0.2039611064431361,-0.2627779100648034,-0.16681922089243745,-0.2473470132304779,-0.28858323334660213,-0.25605066568066054,-0.26859263036247183,-0.20662589126147268,-0.3484953048953702,-0.3237770253573159,-0.2762577502591841,-0.26516587315292617,-0.24677135963798286,-0.37438605081386955,-0.4222922186162684,-0.32710402103369907,-0.09015466785455935,-0.17093817243081277,-0.29805471446354853,-0.24655759548932116,-0.21747922918314874,-0.045451187527497945,-0.1252758775218085,-0.14538224394677135,-0.3500563266894376,-0.23900893464407708,-0.10704607095431214,-0.44191444748928743,-0.24931070335340733,-0.22804136881767736,-0.19719826303675575,-0.3745781383255936,-0.3813415020623472,-0.24906745840942623,-0.1995417761601518,train,3.9118623603984304,1
13,-0.395664481834777,-0.2433293888617455,-0.20333642266451735,0.04012653963688498,0.0015870255964603522,-0.22882270933356988,-0.12958812328748404,-0.24290664600963027,-0.23894634933942416,-0.3069837933095968,-0.2625803056456555,-0.3515372954777536,-0.11911294839871939,-0.28532205279261785,-0.20096598025112264,-0.26930265654220886,-0.17615702710270204,-0.2393202776929163,-0.27965821768554444,-0.25286830525321286,-0.2657932517291062,-0.20563322218710484,-0.35499898024940657,-0.3247329437353472,-0.26646369500991823,-0.2679880686859778,-0.2465724292177343,-0.3767253374056645,-0.4184047684966255,-0.3221204547098788,-0.09519920054424816,-0.15897962480137526,-0.2986203016198375,-0.24976404134850194,-0.21327098406941994,-0.04168671320285909,-0.1269743162458743,-0.15202003977497353,-0.35245136805892496,-0.24189143890309223,-0.11116322201875446,-0.4503181676602058,-0.25225074986180607,-0.22138168278045686,-0.20581307549544478,-0.39170872121354233,-0.38240261918395985,-0.2480923944123764,-0.19032382244007587,train,4.237850890431633,1
14,-0.39612973167778653,-0.2574131142914746,-0.20624601810676735,0.0328575232060212,0.018105975509323045,-0.22422730540729194,-0.1380061351895001,-0.2570753981075835,-0.2503583208591217,-0.30963040514130874,-0.2464792141675543,-0.351392146572605,-0.12430365782527203,-0.2929957051529654,-0.20982332355617372,-0.2552341803409328,-0.1853855819238927,-0.23553068470500252,-0.27073208811936234,-0.2509349698752384,-0.26552949824619376,-0.21526541253113832,-0.36548061696684275,-0.3153204810998468,-0.27072066250541627,-0.28462799639023334,-0.2543839821218649,-0.3836979367944659,-0.42791304210455927,-0.3140365755730214,-0.08913316110918483,-0.15176778789384476,-0.28550762471702595,-0.24825538706274627,-0.2106490905407251,-0.05335118973229244,-0.119696676192422,-0.15393931109369718,-0.3724472155903528,-0.2499514165691194,-0.12112022399496668,-0.45001956711464325,-0.25048376987349547,-0.22702846353500938,-0.21748156292002682,-0.4059089599854202,-0.38731959113185144,-0.24083866293500544,-0.1866398937738581,train,4.563839420464835,1
15,-0.3987413069296004,-0.2602215255447634,-0.2037366517883264,0.03284380006786969,0.01990341331565187,-0.2259627553770322,-0.13619590505331225,-0.2638654321555782,-0.2504746075488128,-0.31000644459784865,-0.24218474139826365,-0.3532909588761265,-0.1231215186908522,-0.29271275951518116,-0.2048288734423417,-0.24851609412350836,-0.19321060401309276,-0.23281469950939054,-0.26597014676481984,-0.2509995620257695,-0.2665776685725731,-0.22178491341326806,-0.37393031073552213,-0.3110906543664965,-0.2686579150996033,-0.2795045708510727,-0.25775499882755465,-0.3861941835982782,-0.426355928674171,-0.31594486640521774,-0.08995815853422831,-0.14925221517811726,-0.2792840440080193,-0.24572841452302102,-0.21444710714128665,-0.04900861367695179,-0.1217433365437056,-0.15837801105609303,-0.37926662689113544,-0.2536703133640109,-0.12240602725459683,-0.45124600461859654,-0.25451311656202197,-0.2273627403110242,-0.22675646726971865,-0.41455540904027643,-0.3865110193380886,-0.2359184834833005,-0.18887622452462652,train,4.889827950498038,1
16,-0.4088267140445535,-0.2661982799424163,-0.20779957738184757,0.04608715711103717,0.024419275954852868,-0.22669968898764312,-0.1285351804191871,-0.27084239591274195,-0.259306760261723,-0.3062823381844476,-0.2314169911180432,-0.36253363739908523,-0.12898839855177285,-0.28784388536288313,-0.21714137360108834,-0.24626983215835063,-0.1945409808952932,-0.23592134229476955,-0.2587555710914236,-0.23942949304023126,-0.26335127887535315,-0.21346624858890198,-0.37743592990961405,-0.30876546836514074,-0.2653375650567682,-0.27413671648346927,-0.25882501380391065,-0.38447054661063995,-0.4326173192923096,-0.3151929226029983,-0.09471396212384169,-0.14105812138491847,-0.2788443518349323,-0.24331216055982366,-0.21314174831672147,-0.044487611099252276,-0.10931029151967114,-0.14683189149101872,-0.37711300781336754,-0.26310994404659616,-0.1214641097296384,-0.4511198264444621,-0.2521070979277993,-0.24319114661431365,-0.23214873426660987,-0.41809551496899156,-0.37966309363573253,-0.23178852086978854,-0.18935517279609407,train,5.215816480531241,1
17,-0.412549028656102,-0.27473479135349,-0.20126529191804876,0.04324322053030677,0.02454468530955322,-0.22880933267651427,-0.1336579987681782,-0.2804304934079968,-0.2616900505932769,-0.299889678607984,-0.22521585363074365,-0.3604091771846188,-0.13186738026492342,-0.29561372270119407,-0.21882748305104832,-0.23657121241308315,-0.20172841833751118,-0.23449009527188946,-0.2565572476584489,-0.2411557860501261,-0.2675913824709608,-0.21929667646877996,-0.3841031294898515,-0.30255961233347795,-0.2709660671958648,-0.2784917973950738,-0.26195819418591676,-0.3859449271716958,-0.4411437387521993,-0.32100257526344855,-0.09020278234387351,-0.14292379304377628,-0.2824660988941178,-0.23787140940995566,-0.21255767762570962,-0.04716297816750322,-0.10668592512865219,-0.15289335832352408,-0.3836444975881972,-0.26730176859395366,-0.12357669703581241,-0.4509282009864873,-0.2549652099037842,-0.2387133644832091,-0.24063478189559626,-0.42274983972964386,-0.3800171455412855,-0.23387296694279847,-0.1856951336860242,train,5.541805010564443,1
18,-0.41683491596475686,-0.27688388625855254,-0.208944975276212,0.04595400528518831,0.02311109542363061,-0.22924600993963237,-0.13044896799773764,-0.2809021465662893,-0.2628178106714778,-0.29431543061971566,-0.20855118306170503,-0.3590349769223273,-0.13260793020352526,-0.29571970001908443,-0.21793939968032588,-0.2285981105004444,-0.20446638969870193,-0.22902539842323608,-0.24827205819273632,-0.24049761241342038,-0.26984577501561735,-0.21901154085423197,-0.3875167024716736,-0.29935292344999864,-0.26762533185031767,-0.27745127942115716,-0.26304316228733066,-0.39330907895840694,-0.4387316012749733,-0.3147554021757157,-0.08637264727744069,-0.13171222963041135,-0.2796819478859344,-0.2388924101286002,-0.2085796749393431,-0.046709646895264925,-0.10008918118030563,-0.15007097007754638,-0.38789214725425575,-0.2687903876099541,-0.12825090537086753,-0.45395347225943733,-0.25993458109210044,-0.23861740219514344,-0.24273373358868777,-0.430236341192502,-0.3771034316246962,-0.2238696437587451,-0.1803402766142748,train,5.867793540597646,1
19,-0.4201276695545906,-0.2824364102080379,-0.21345475001903652,0.047757064985691544,0.02611813421572771,-0.22684075970956027,-0.12871354889258046,-0.28369556402285123,-0.26802094619575345,-0.2889397058613976,-0.2058585743458703,-0.3586724279020441,-0.1394492876274508,-0.29359312394475395,-0.22444462379335992,-0.22959567461395786,-0.21027612827078251,-0.2351404024862033,-0.24556195392041766,-0.23607085147604495,-0.27047367848690607,-0.2170898627197237,-0.3849414158148581,-0.3029388076318589,-0.2701893984082073,-0.2720097001960099,-0.2624940432259779,-0.39138691225846556,-0.4355528953715054,-0.3167248809921263,-0.09489602105997864,-0.1300789652721108,-0.2741494488291448,-0.23427828476478477,-0.20876527203970632,-0.047591774289779544,-0.08995026426568714,-0.14926097702950708,-0.38448445508788376,-0.2715343938695055,-0.12685800049059168,-0.4512345047260055,-0.265801490063457,-0.2492009783150614,-0.24592659700727915,-0.429645370342128,-0.37625746468611476,-0.21931126981362636,-0.17673472314402308,train,6.193782070630848,1
20,-0.4171633277828303,-0.28681074790341643,-0.20524816934655682,0.03522528543262213,0.0397738829052298,-0.2289640782117724,-0.135945346051423,-0.29400940466905867,-0.26971103333009466,-0.29275913306145834,-0.20194281667351877,-0.3525595255785742,-0.13748026829820179,-0.3036753366404996,-0.22287404958257093,-0.2290369289628724,-0.22277514036868595,-0.22655221535261888,-0.24372339895954254,-0.24103537529583824,-0.2712506584868395,-0.22962067870306146,-0.3885518297751434,-0.30205793586605967,-0.2714724904144381,-0.27945749670894987,-0.2652841806640267,-0.3979337173247909,-0.4370329619633748,-0.3123536253653636,-0.09071811357545805,-0.1281211393693293,-0.26399040953160746,-0.23245987544841643,-0.20722994150995858,-0.05981498119433633,-0.09380513359830601,-0.16971991486408178,-0.3984854736345071,-0.27377012387492144,-0.13566914339332345,-0.45553620293049335,-0.2742247061388664,-0.24030012347593696,-0.2542050959494679,-0.4473890721475656,-0.38309160550000515,-0.21776822138601917,-0.17495594576413787,train,6.51977060066405,1
21,-0.4160734220157559,-0.28872514158987017,-0.20505148084956212,0.034767821461712894,0.05403577774438624,-0.22793127935891475,-0.14362564142459722,-0.30050593643081863,-0.27381220972366815,-0.29330164143418935,-0.1979495646131511,-0.34109490886710836,-0.13722690532941273,-0.3054228207045782,-0.22851887486234296,-0.22853331036978328,-0.22600154954563895,-0.2221332880931165,-0.23869547918756945,-0.23882470272358844,-0.2662640835034413,-0.22933044695240778,-0.38024697757643755,-0.3070645062409384,-0.2793182269295941,-0.27819301468213165,-0.2645717197326809,-0.4012184691410141,-0.4305105881006177,-0.29570535398475006,-0.09175892541555822,-0.11999075109477492,-0.2561464924778105,-0.23119592951805107,-0.20124286868727792,-0.06893100252619774,-0.09362841045741552,-0.1742910525474401,-0.4023339147981143,-0.2717588036311362,-0.14265036183560179,-0.44950735165139427,-0.2787705821480861,-0.24319969362759986,-0.2508769661738459,-0.4524729488451362,-0.37431204682930846,-0.22298988157345986,-0.16943077447389787,train,6.845759130697253,1
22,-0.4204804740949373,-0.2920517642138859,-0.20742000446970513,0.034333232779066025,0.05830753913640381,-0.22351437367120414,-0.15405573000816386,-0.2995086535838864,-0.2728690662556911,-0.29894575495096387,-0.19644605127992895,-0.3396719475268029,-0.14071478869876647,-0.30492161591788963,-0.23053546541430053,-0.2304328962082849,-0.23957779394844742,-0.21902717468860297,-0.24108090341992297,-0.24220274087976335,-0.2663897101767013,-0.2284759415209935,-0.3845605303171639,-0.30432389931239656,-0.29028983809609726,-0.2671959274137895,-0.26535569061114594,-0.4069956802186937,-0.42398054746453284,-0.29001212442647345,-0.09556423929639095,-0.11992110053160426,-0.25542748301533885,-0.22457986863964807,-0.19573396037297994,-0.07461718495857125,-0.10505737894102318,-0.1868940718898533,-0.41029725107106907,-0.2754064471196688,-0.1470638950061654,-0.4488842149512761,-0.2854100633720887,-0.23896769248939054,-0.25559833849549984,-0.4623893308497927,-0.3674752543988596,-0.23391360552846016,-0.16398866070019885,train,7.171747660730456,1
23,-0.43912348247777466,-0.31176495258571735,-0.21353324275426583,0.02918260132324177,0.06236465254024668,-0.2228925756963571,-0.16880909170286978,-0.30106720573394763,-0.27880764872812996,-0.3005584983994518,-0.19119532251608612,-0.33906784030084,-0.1546393070001686,-0.3050227472382084,-0.24185031594766013,-0.21326018285494383,-0.2491353939689218,-0.2242932207822196,-0.2556309104662723,-0.2516971160872187,-0.2817770196699513,-0.2314637487148944,-0.3921847616001912,-0.2943134347623479,-0.3100850170121042,-0.2733096564447951,-0.26501403271966906,-0.4091387629166918,-0.43871108848229706,-0.301835732682096,-0.10031727475401915,-0.1301705309464983,-0.2609784407079825,-0.20922901262113203,-0.2064418152923349,-0.08374876233032946,-0.1032330294709534,-0.20109388691810254,-0.4172059682231932,-0.2918293991534423,-0.152800692200764,-0.4511420090097793,-0.300964858790987,-0.25238133710962574,-0.27118416545974877,-0.4733623963993223,-0.3711210706505143,-0.23231738308228095,-0.17110868558402112,train,7.497736190763658,1
24,-0.4395540000025263,-0.3074395317697486,-0.21903925675535313,0.03125210878714679,0.07363137119545096,-0.21841150898002176,-0.16412064777831276,-0.29436529851789517,-0.281511256408843,-0.29096289736144687,-0.1762059985607752,-0.3315640589854401,-0.1488569894368099,-0.29411325181469805,-0.2477161801377034,-0.209493393105393,-0.2500147886294503,-0.21344001306972266,-0.2532754155114878,-0.24200816029972527,-0.27490128350463494,-0.2259825363457929,-0.3812878636758631,-0.3009193842293184,-0.3158599187710749,-0.2509851723834179,-0.25929670233803437,-0.4187225964752578,-0.42274603335367633,-0.28559475654708033,-0.09891189620399518,-0.10710755898617876,-0.2604557722393719,-0.21469692374460153,-0.19627861007773936,-0.08277003350788022,-0.10236031178226422,-0.1890299661904429,-0.4204362394919575,-0.2942307261815726,-0.16131311159141007,-0.448342409360627,-0.31247959714137097,-0.2542522501791459,-0.27248220531704265,-0.47316438809616534,-0.3527729159555933,-0.22817003626533977,-0.16567870410624683,train,7.823724720796861,1
25,-0.4543239138156292,-0.3153787674127979,-0.22483324332589535,0.034534164945004,0.07540700279905807,-0.21468254566379824,-0.16779343181511364,-0.29817963064516084,-0.28478481068342953,-0.2915497814874324,-0.16192490531001288,-0.33290286020480664,-0.14939612567297741,-0.2891857150872724,-0.254543959685904,-0.20454394775435658,-0.2575629741502262,-0.2075479184737401,-0.25792703582400134,-0.24476481162052544,-0.27486898288020123,-0.22316192432456444,-0.38224283147516247,-0.29736276159595637,-0.32097737621252687,-0.2525121865219384,-0.2655115175584334,-0.42597650636540596,-0.42172280979493443,-0.28495822850432034,-0.09803762615126307,-0.09862323174890042,-0.26216808436435785,-0.21198382880569372,-0.1891059042047428,-0.09081949522165306,-0.10066772190547472,-0.1860687604691646,-0.42643081689153134,-0.3012829201474315,-0.17217560229691886,-0.4512625203486903,-0.3081148911667775,-0.2544722361903504,-0.27643616421651007,-0.4801202156975706,-0.348956137110712,-0.2308956848673863,-0.16500418426450542,train,8.149713250830063,1
