,AFDR,AIBL,AIBR,ALA,AS1,ASKL,ASKR,AVAL,AVAR,AVBR,AVEL,AVER,AVFR,AWCL,AWCR,BAGL,DB2,IL2DR,OLQDL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URXR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.12779925373454495,-0.3579310789836778,-0.31500851969397536,-0.2152397496053867,-0.2334980127037708,-0.0364752910810722,-0.29925718663965517,-0.21341167440931025,-0.38335493876347426,-0.8322662774230987,-0.4923414563387961,-0.35472694850080455,-0.3147708267857583,-0.2062839205592495,-0.07374606362278657,-0.6191484848948166,-0.744554928314036,-0.23311419028799735,-0.24144891721510076,-0.7129536741762835,-0.6737270912357166,-0.3589484024986266,-0.3909291205685902,-0.6933778671971665,-0.5982429143193885,-0.4090802065229078,-0.5962719873681062,-0.5930767693419366,-0.772117227921136,-0.5192136403707748,-0.48496832462486994,-0.434223203913415,-0.7569178234801239,-0.8288221201827355,-0.6095949395960796,-0.658580063745416,-0.561059777147271,-0.4503770342895205,-0.4092373082715981,-0.6194159822470282,-0.6070598564470673,-0.8561745432629247,-0.5015013000050235,-0.6809901356452996,-0.7698884823681058,train,4.589885252868678,1
11,-0.13113071209286362,-0.42014620642154166,-0.35661005150866165,-0.21551398509448658,-0.23965392560544962,-0.04247101986597021,-0.2969524677398654,-0.2626815230976878,-0.43145737992970673,-0.810410149918366,-0.5334795684320286,-0.39343022502012615,-0.3096144151326014,-0.22083603492033127,-0.0726487455938872,-0.6261703213349914,-0.7333360080773013,-0.2318366104465493,-0.26529183315785004,-0.7018596938397994,-0.6703610244446324,-0.4129739385511909,-0.4455827585927946,-0.6865280149593728,-0.6076392156998984,-0.4205576003570556,-0.5738240024864201,-0.5751840098304948,-0.7655281613684048,-0.4792553104407953,-0.5212180093110951,-0.4536732340152324,-0.7920044879200716,-0.8287697059626133,-0.6289886052170777,-0.6963436757877813,-0.594191924407821,-0.4915894196604646,-0.4254162228531426,-0.6360189636681367,-0.6360465586342511,-0.8592734846843068,-0.5306836907417978,-0.6732377995684944,-0.7689554717097429,train,5.048873778155546,1
12,-0.14347602742373505,-0.4557900205970014,-0.3714264811092022,-0.2297014946937667,-0.2440340723842373,-0.05148733254225635,-0.31054538707489465,-0.3042865082416676,-0.4564900416891283,-0.8096377503422982,-0.5485505305965586,-0.4076057788932683,-0.3087741790915365,-0.23485082879295305,-0.07088080806557041,-0.6493975448158295,-0.744185638207713,-0.2148894400979055,-0.28403019774219224,-0.7119338883069625,-0.6675970577781758,-0.43096239010909065,-0.48486869888608064,-0.6891795024657028,-0.6249175358088308,-0.4360222491216147,-0.5669191436080652,-0.5744605766719837,-0.779102459106784,-0.48922198510090475,-0.5455845815491153,-0.46197676521061115,-0.8152023349580888,-0.8440762030158622,-0.6612709623897891,-0.747483026245,-0.6227395710190469,-0.5212189976413942,-0.44309674549441613,-0.6676292870659428,-0.6550113701593209,-0.8748797665587389,-0.5515969167321496,-0.6868325337654861,-0.7654124408040412,train,5.507862303442414,1
13,-0.14651444214463943,-0.5075046027206358,-0.3972365470568071,-0.2366476192222171,-0.25443261972026654,-0.06963711020466837,-0.29860833018306654,-0.35060299131879047,-0.5097139299744675,-0.7866246635378988,-0.585461181033188,-0.43743709169867045,-0.31257652606006286,-0.2594511158757755,-0.06305323848232051,-0.6543799167386802,-0.7185197406898991,-0.20913114920192327,-0.2954771271289033,-0.6884771631529091,-0.6679793267709203,-0.47685613937274207,-0.520680441120188,-0.6882222576875443,-0.6246933853643775,-0.4403189369194609,-0.538430098656538,-0.5668411101857022,-0.7775294346357251,-0.46124324081923007,-0.5690630276690435,-0.47737839733158094,-0.8485574214114519,-0.8458137858073163,-0.673715241196765,-0.7870383572575484,-0.6625234926612662,-0.550676118993897,-0.4699780432252654,-0.6888994748115146,-0.67993535573912,-0.8706920753796259,-0.5748843486501034,-0.6833981689863584,-0.7552528666448968,train,5.966850828729282,1
14,-0.15326878814652564,-0.52514097420691,-0.4070287124797545,-0.2550664657382032,-0.25431810244692205,-0.07747371832280955,-0.31336041321473285,-0.3650218437530668,-0.512171226977572,-0.7909605477070927,-0.594486136118711,-0.4495540067455448,-0.3222001908102155,-0.2695910764476708,-0.06823495548229974,-0.6759688308807609,-0.7306774116564989,-0.2022699663087209,-0.3098843868705027,-0.6894944956833308,-0.6805257039375849,-0.4879945587639182,-0.5306890093292643,-0.6942884786166699,-0.654283967795737,-0.4405821926775585,-0.529634803851522,-0.5607557293935714,-0.7874967277904443,-0.47558366513166384,-0.5800290369885667,-0.4879646169649897,-0.8558427518564123,-0.8500406268856266,-0.6893288683932303,-0.8090595513115548,-0.6818096166718605,-0.5646412479707454,-0.4841047271012887,-0.7100522345613228,-0.7046387151277675,-0.8811953189925208,-0.5805761178458155,-0.690544050753094,-0.7499257243116246,train,6.42583935401615,1
15,-0.1562811656081808,-0.5441887262043327,-0.4159958003356241,-0.261094575693387,-0.2588776527334363,-0.08178839317472943,-0.31642496829748756,-0.3956198572729469,-0.5362716133454237,-0.7821654674790581,-0.6146118070767862,-0.46926069300264417,-0.3240400451413198,-0.275626801829193,-0.06619592819378897,-0.6714009891550857,-0.7300898051418478,-0.1925262485472541,-0.31550629841569705,-0.682407227507259,-0.6866691179290837,-0.5055011771300041,-0.5611924838191822,-0.6829627592309173,-0.6590248713684763,-0.4505191195790541,-0.5159045313230697,-0.5526829185968648,-0.7838071780470899,-0.4814061537198012,-0.5975406950702725,-0.5012446820214296,-0.8738874876145653,-0.8573499158213236,-0.7040080063167455,-0.8351667460350036,-0.7028809542879776,-0.5773988901678222,-0.4920672674919382,-0.7208392582744629,-0.7158156779700946,-0.8839020027051752,-0.5999034787866779,-0.6843604957418336,-0.7397375731859606,train,6.884827879303017,1
16,-0.16300879717697667,-0.562084310153259,-0.42980067060827554,-0.2625430145923943,-0.26249891022735306,-0.0950986110717485,-0.3181270718503785,-0.4188692757554775,-0.5628056607683454,-0.7796154680544631,-0.6295444517550453,-0.48661729164470324,-0.3195093838582778,-0.2806408413335512,-0.07059518017005435,-0.6690179771400669,-0.7227986441442837,-0.1842767038487636,-0.31825266712612144,-0.6715585606848957,-0.6804134758847473,-0.5258904380237078,-0.5758523095392487,-0.677088984539035,-0.6638262662161682,-0.45816944401235715,-0.5029993945475035,-0.5463420486917921,-0.780807692816919,-0.4754881831101885,-0.6091561046013364,-0.5106357451941719,-0.8803231777648521,-0.8616846352564156,-0.7121239025839093,-0.8392108180126852,-0.7176017601475305,-0.5847190151350081,-0.5012415553186472,-0.7313166320934708,-0.716423996947806,-0.8833178924863478,-0.6172917745390362,-0.684595255749116,-0.728694209874525,train,7.343816404589885,1
17,-0.15992808015986718,-0.5542072298323706,-0.42851458344558246,-0.26109896047485875,-0.26153390753943784,-0.09919617571621843,-0.31248060325730426,-0.4129829797105238,-0.5534423894992744,-0.7857998326474163,-0.6149322874626925,-0.4910404751672477,-0.31758752925272865,-0.28080569117108267,-0.07211533612632694,-0.6823487484362998,-0.7225909099854075,-0.17695704703367332,-0.3083046405499835,-0.6734626784470713,-0.6861192235683916,-0.5258770192879844,-0.5690063683024933,-0.6808485514002587,-0.6574884993964873,-0.45284582003224294,-0.5137576704559631,-0.5468247480553561,-0.7945376665918593,-0.47725220344354813,-0.6134651017080436,-0.5146198256763933,-0.880209272199154,-0.8637478068663407,-0.7030495438041512,-0.8309368251210572,-0.7262446248086925,-0.5779706414156515,-0.49761610005855683,-0.7412859506107473,-0.7355048572026378,-0.8883009106043097,-0.6247558265636024,-0.6871800258139407,-0.7385311350104409,train,7.802804929876753,1
18,-0.16212429940589496,-0.5380676325494975,-0.4188107685292881,-0.26902529793336766,-0.26329468681705825,-0.09468944170192597,-0.313675109120777,-0.3816242302082722,-0.5259061460281541,-0.7968566419558274,-0.590625112823524,-0.49262451301591975,-0.3336343076434873,-0.27276807259640756,-0.07511205935975508,-0.6904045158584791,-0.7231790305556312,-0.1871841764420017,-0.3033309157481722,-0.6862159445777607,-0.6907557164197854,-0.5136454196011856,-0.5466574724501297,-0.6828516709333998,-0.6735425020375847,-0.45883578929535873,-0.5169098929605653,-0.5558882201554548,-0.7935464356383409,-0.5081473999552525,-0.6117029179501008,-0.502998946108522,-0.8707212432073107,-0.8680878882118905,-0.7135160627953485,-0.8359642590460734,-0.719995418601118,-0.5716533988282422,-0.5029947111399219,-0.7455970041094087,-0.739650161225061,-0.8972570249675554,-0.6239356615386713,-0.6911322062653487,-0.7502810560197921,train,8.26179345516362,1
19,-0.1573458066115906,-0.5114804386263886,-0.40115599162234195,-0.2575436030894207,-0.25580906800248193,-0.09041696521644975,-0.3049448743783343,-0.3460693356130595,-0.48755483743134764,-0.7967378216075867,-0.5674503847037595,-0.4811197824640003,-0.33861635047430483,-0.25922142303097007,-0.06487521325879526,-0.6862486399216344,-0.7243060805267414,-0.1882093757697152,-0.29855357499167745,-0.695871883219936,-0.691559870421805,-0.4800408739239552,-0.5172757461439854,-0.6804791951518336,-0.6557895587065994,-0.44910208657365736,-0.5244277198410658,-0.5542863592378108,-0.8000413267362374,-0.5195611572363849,-0.5951756340853385,-0.49567266252092523,-0.8584851580670776,-0.8709456477287989,-0.7032187534307678,-0.8231898729178558,-0.7098622313270619,-0.5643254808880783,-0.49008942527450783,-0.7404689692292388,-0.743340325956369,-0.8989623382952577,-0.6068771592420048,-0.6902234102848519,-0.7601317350551671,train,8.720781980450488,1
20,-0.16222558011367502,-0.48355607597596917,-0.37402232496803145,-0.24661404259664457,-0.2508070031357891,-0.08278599430837913,-0.2995114877299501,-0.29777029609412453,-0.4549191587039334,-0.8054852256945713,-0.5341799498414541,-0.4488281560450692,-0.34580778628143216,-0.25055252605897044,-0.05523331365395591,-0.6861351172497878,-0.7331549422184691,-0.19030863799654762,-0.28794599627230744,-0.7216536948675794,-0.6972521324473661,-0.43716965392603646,-0.4740886122470318,-0.6929524596336869,-0.6596017411386867,-0.4616568786613823,-0.535032163288522,-0.5646884066665194,-0.8085024742881145,-0.5382163405973184,-0.5792092031367165,-0.4820852091693859,-0.8544136450566735,-0.8762395160980112,-0.7131518343989925,-0.8271064131457553,-0.6879743615363982,-0.548829470169022,-0.4968389533779167,-0.7474600688274412,-0.7415193173088539,-0.9121667641118588,-0.5983326190834818,-0.7001543648634196,-0.7700504476406274,train,9.179770505737356,1
21,-0.15410581113697952,-0.44237412755101674,-0.33891773505529854,-0.2490097529519225,-0.24622630613433172,-0.06901664198054905,-0.2868292587734651,-0.226314132436385,-0.3947303086229816,-0.8320290255235896,-0.4827423873530647,-0.415188773288788,-0.361303101121702,-0.2358151584081098,-0.05181276293770805,-0.6910697390130203,-0.7506105772572105,-0.2051074798003646,-0.2610632689446442,-0.7541401318513703,-0.709591194570632,-0.3911015350148056,-0.40916433461021123,-0.7098445710217874,-0.6687552394247187,-0.4639778838802373,-0.5603351907597311,-0.5914136528485153,-0.816004311612185,-0.5839571313435585,-0.559287009845543,-0.4635749817858791,-0.8370292126995964,-0.878114086513317,-0.712695911247207,-0.8167657664515422,-0.6581324397410525,-0.5200620349888704,-0.48786956532911885,-0.7380979778221843,-0.7323219728749337,-0.9206112651136517,-0.581145574569521,-0.6994757782326767,-0.7902667911650338,train,9.638759031024223,1
22,-0.1442557563641273,-0.4273145946177064,-0.3345690337392773,-0.25307259270675314,-0.2363634912973439,-0.05926469308031712,-0.27556063129576386,-0.20510439746591294,-0.37785874950138193,-0.8412629291410307,-0.4700580949328537,-0.3995914399548168,-0.37714137494524974,-0.23316062546139443,-0.03335295235735049,-0.6907237527649742,-0.7377204231615557,-0.21271136041319622,-0.2532627694032944,-0.7540955045834108,-0.7077286001136169,-0.3718174246309539,-0.38550024054387144,-0.7220772968108753,-0.665436507623446,-0.4687221887083637,-0.5683387587272068,-0.6054205091478239,-0.8248769854616678,-0.5767643181293898,-0.5548377722841232,-0.45097054265125297,-0.8418879248719182,-0.8727527448431713,-0.7287179017030039,-0.8225732989197261,-0.6521460110361048,-0.5257067624006877,-0.48850668309498035,-0.7383724461146803,-0.7344733284819597,-0.9200669355311341,-0.5649009141498922,-0.7069020387666629,-0.8071769357090854,train,10.097747556311091,1
23,-0.1452669394810016,-0.3870701643423404,-0.29942493998171293,-0.24846721544371028,-0.24087373623286593,-0.04995875651269524,-0.2675227097260923,-0.15625557152261696,-0.3496637024530086,-0.8492971382560575,-0.4322820282933828,-0.368764397681447,-0.3762230740054568,-0.2226099318334398,-0.02888910559983604,-0.6911083561950387,-0.7466360796806764,-0.22278356578953357,-0.24329672302704536,-0.7728199214821988,-0.7138496361878885,-0.339310377602355,-0.3341395411653235,-0.7320771968402671,-0.6612767803031856,-0.4540750534395279,-0.5768880245914008,-0.6169852472239157,-0.8389097973977786,-0.6045906706540296,-0.5362480451927638,-0.42794914106357074,-0.834879578266615,-0.8755970775665156,-0.7120967715113614,-0.8125466395417373,-0.630356336214246,-0.5092884666140575,-0.4801255547741201,-0.7320103409267431,-0.7282689858694724,-0.9332434052610751,-0.5540932344287494,-0.7053823848411486,-0.8122814229974356,train,10.55673608159796,1
24,-0.14157494891403177,-0.35067299581078076,-0.27395608096096385,-0.25332708731043263,-0.23849992606223447,-0.036776596282494314,-0.25738924237540994,-0.10708181782089103,-0.3071055530724013,-0.8629010917907016,-0.3972899570211721,-0.34061080492245066,-0.39943941226660057,-0.21195451650616604,-0.01828402373121743,-0.6938876746198923,-0.7509301098228907,-0.23267410638762442,-0.23265727331948255,-0.7913597040169149,-0.7233325038071577,-0.29828573189508845,-0.29595006269231455,-0.7435468929401787,-0.6628067748006323,-0.45731102176707716,-0.5843906472075268,-0.6336020547308228,-0.8435663604961864,-0.6192553558702567,-0.52365154754996,-0.41413604463681736,-0.8289149726568229,-0.8824407017144247,-0.7214886430194657,-0.8150591687008638,-0.6139351549187947,-0.503157651717432,-0.4697020775365691,-0.7314834094059762,-0.7316557492634103,-0.9474919785233985,-0.5321877532710994,-0.7079521967773912,-0.8272174934895942,train,11.015724606884827,1
25,-0.1298042681911284,-0.31847935189069054,-0.24585520321575308,-0.25700366595061547,-0.2412673471206184,-0.027106980361102512,-0.2425643907654514,-0.05295814644184911,-0.2772393693686098,-0.8612604881512309,-0.36911082762969566,-0.3146046441316829,-0.40744700112583665,-0.2005200904519675,-0.008081836170549347,-0.6795065091672973,-0.7364641197802471,-0.2497485244317172,-0.21507414680372536,-0.7892817269835742,-0.7296321570439654,-0.26771628784081686,-0.23954041440080104,-0.7509272958533191,-0.6629653217467681,-0.45596171810568364,-0.5839992273176511,-0.6315635150705474,-0.8303397318962787,-0.6303119727566149,-0.49375375147691825,-0.40783463155472677,-0.8189129321546279,-0.8656068287856193,-0.7066322693770252,-0.7959408610572763,-0.5900932716104358,-0.48330720599180155,-0.46227987730470055,-0.7204425112208995,-0.7140900801551237,-0.9407460839548918,-0.507763544713083,-0.7032404692575682,-0.8288040335999753,train,11.474713132171695,1
26,-0.13301700625009427,-0.30350913647095995,-0.2273441718307215,-0.23751442021079167,-0.23457396155116098,-0.018934951002767486,-0.23710104333989432,-0.02340847063102932,-0.23219227398723138,-0.8727213713897857,-0.34696075087997535,-0.29402015555418753,-0.4149109360798014,-0.191576347867162,0.007048335236563213,-0.677723497951329,-0.7522162087031115,-0.25703936758024365,-0.215452771025787,-0.8037689389300409,-0.7323183837325672,-0.23229427102502137,-0.20939405959996482,-0.7555108313109621,-0.6614315428816009,-0.44297405364804665,-0.5981578638876072,-0.6437073163340765,-0.8315230466423119,-0.6547125049757843,-0.479132216563415,-0.39296471579929204,-0.8036901295444808,-0.8707390310714234,-0.7103096563491491,-0.7889393011227238,-0.5768805959275592,-0.48064132663943115,-0.4530198452715156,-0.7109581828194126,-0.7083066836837001,-0.9361235222683094,-0.48315428421269,-0.7011955664490974,-0.8369299001627721,train,11.933701657458563,1
27,-0.12135222390914938,-0.27391149138794957,-0.20752630750220125,-0.24178727668982497,-0.2276561947475413,-0.007111273196737461,-0.23753170356153183,-0.018657198473763723,-0.21726381492446417,-0.8658476859676743,-0.32909463440266506,-0.27593920486550283,-0.42078892975436055,-0.18880971570066374,0.016771699020242593,-0.681204458112455,-0.7563695494541287,-0.24703647476424373,-0.2119136751479294,-0.8103960047098656,-0.7377203865062266,-0.21258142706145983,-0.19532062507376335,-0.7575619106763505,-0.6465421227942584,-0.4459326217693851,-0.614553612945486,-0.6401205290542875,-0.843839500873421,-0.6587170441242521,-0.4698174766813109,-0.39395724114069974,-0.8086300722851051,-0.8635487805103486,-0.7135878586897465,-0.7883192871268152,-0.571209724061212,-0.47729151712271617,-0.4347799759135209,-0.715651833590995,-0.7112860432177681,-0.9397565249947871,-0.4723666106999975,-0.7090881164075137,-0.8373118678614306,train,12.392690182745431,1
28,-0.1265326880889165,-0.24870048785852475,-0.17261917337743518,-0.2349070250793582,-0.23005218387416757,-0.0013531036702598143,-0.23438303736683155,0.014973928145829513,-0.19840902163638707,-0.8652433970285496,-0.2927590537932782,-0.2493832995379765,-0.41741409375434524,-0.1794642299132722,0.01987835213215188,-0.6809814067389784,-0.7572895941187323,-0.2508298917399791,-0.20303451344176165,-0.8180990676067482,-0.7379494991439783,-0.19503842387785272,-0.15659284871568077,-0.7639211572775082,-0.6461429559119636,-0.44418675870399194,-0.6210488569197447,-0.652367104574985,-0.8453039423225017,-0.683360334706088,-0.452873357343308,-0.3831978677206442,-0.795987027604653,-0.8519724322278339,-0.7014952867245919,-0.7805693830258038,-0.5522682087689332,-0.4602832433610684,-0.4369153950261714,-0.7128636256966132,-0.6996658662272113,-0.9323802404534008,-0.4588835234059828,-0.7122051179855193,-0.8441034869886388,train,12.8516787080323,1
