,AFDL,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFR,DB1,DB2,RIGL,RIGR,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,VD2,train_test_label,time_in_seconds,tau
10,-0.30932293698531554,-0.8846648598531998,-0.8739652705829447,-0.01630328045197159,-0.4911208586649188,-0.2471754191120264,-0.9480633451949987,-0.9054800045965636,-0.10231455562888417,-0.17323754624919918,-0.7972007665616536,-0.7832696886834563,-0.157934982584742,-0.6435426831782767,-0.3103033322188857,-0.23423429919063407,-0.09385605370736388,-0.8786077989318355,-0.9504895383144705,-0.7338471051097121,-0.8022686139316004,0.059778866510381806,-0.06835180946865753,-0.02767096276340128,0.08995086770395963,0.009069843858852109,-0.8226408887419409,-0.7537856084144035,-0.6874742674330094,-0.7174891993788369,-0.8334305906447274,-0.7137857705492295,-0.653344939106716,-0.8157853563599189,-0.5172287419747731,-0.24312047619963845,-0.12297977522593734,train,5.506271030896299,1
11,-0.310770861645785,-0.8861091468171544,-0.8661837685032464,-0.02367654258930261,-0.48506729635395074,-0.2388569342941798,-0.9508542466768374,-0.9120092208335884,-0.09944136913155999,-0.1729640339818729,-0.8002478525794132,-0.7834913613311958,-0.15844074681403256,-0.6454654891928553,-0.315364402662367,-0.23769112193926695,-0.09499908139222663,-0.8866639898510943,-0.9615146896949075,-0.7426580536138144,-0.814343697191648,0.057446544930254334,-0.07274460022810013,-0.028749196283249637,0.10367226415435452,0.0061193061857103825,-0.8260219781649105,-0.7552388388227887,-0.6884333783988121,-0.7158662811121773,-0.8402245250621174,-0.7193408380404392,-0.6573699193516919,-0.8208483451346686,-0.5132208605637041,-0.23857891454622718,-0.12150448090830485,train,6.0568981339859285,1
12,-0.30768526061746354,-0.8765669226959373,-0.8673614907111928,-0.017074125184979146,-0.4870971236628721,-0.23966850846671553,-0.9417300470568198,-0.9079715898300735,-0.10336873072920308,-0.17158677853877552,-0.7967869752559009,-0.7811005284990223,-0.16157615256246516,-0.6428022128999868,-0.30380577393128183,-0.2359899584462202,-0.08715335743468491,-0.8870510885785561,-0.9549150158740063,-0.735296362356455,-0.8070415988650592,0.05735117720224098,-0.06905527383338009,-0.029367658004955874,0.08619042912392264,0.012099771703211894,-0.8234564435180494,-0.7589069064614147,-0.681311396803582,-0.7114980930623425,-0.8312897934540175,-0.7229227216779873,-0.6541760264768243,-0.8155761865467757,-0.5125250055655468,-0.2400308595172404,-0.12718323505685625,train,6.607525237075559,1
13,-0.30758562075731255,-0.8754169292415309,-0.8646516537826701,-0.01401707855429315,-0.4852413455752964,-0.23761977748253388,-0.9400978253810222,-0.8988420501099733,-0.11044731628550658,-0.17911372903716946,-0.7876097807868534,-0.7763996192753033,-0.16289422529038639,-0.6413522765694404,-0.31084117917005627,-0.2398428257896052,-0.08714481454798922,-0.8819360415741618,-0.9537535253093963,-0.7331775990275913,-0.805211517776399,0.05459142277919071,-0.08210192199145229,-0.034673699317827905,0.07926132571651365,0.004299969594691734,-0.8259640243073695,-0.7633611004428924,-0.6826235338136124,-0.7080144392994214,-0.8247836923111216,-0.7192111893679981,-0.6554284957986345,-0.8081507121453023,-0.5213004310900278,-0.2487880128209143,-0.1294182910549557,train,7.158152340165189,1
14,-0.3045738854199753,-0.8899049992445197,-0.8772425395218639,-0.016099703019870605,-0.4950353980873956,-0.23893714286239548,-0.9371544470984946,-0.9036710430831012,-0.10677535079021955,-0.1798173887944507,-0.7905967997686925,-0.7705020874799045,-0.15712708796480096,-0.6329752159845501,-0.30599775227069004,-0.24525181526184858,-0.09437044641748721,-0.8785668142052216,-0.9571556990083426,-0.7196257061738196,-0.7966678904372309,0.04961331609382191,-0.07055876401261527,-0.03339550228273075,0.07351998820802849,0.009371600521657593,-0.8053996706010931,-0.7644344594948154,-0.6688744001683882,-0.7000676649787955,-0.8337686521156505,-0.7134892874566048,-0.6429124698853752,-0.8052022416579727,-0.5155780474935929,-0.2438333542030062,-0.1263571398044222,train,7.7087794432548185,1
15,-0.29967389521280013,-0.887481864348895,-0.8662305877075475,-0.016970560070229915,-0.4982658168625301,-0.2377525336716754,-0.9426657487076624,-0.8987290448256737,-0.11367149628518627,-0.1808950158973972,-0.7835734552125797,-0.7679332872824473,-0.15892911783781194,-0.6359197729129553,-0.3070559209479449,-0.2472168452491769,-0.09582867932564212,-0.8693882880783819,-0.9488601960324835,-0.7278453252980223,-0.8001378308849787,0.045488279684312766,-0.073238116843951,-0.031972178625941775,0.07696178780533178,0.011982600643092131,-0.8129214784884109,-0.7658673619590262,-0.6619490897005244,-0.6980097574926344,-0.8240924040253553,-0.7140029616355412,-0.6459479551894123,-0.7881561808159125,-0.5241707897033479,-0.23647542470676908,-0.12809126654787548,train,8.259406546344449,1
16,-0.3054723911108604,-0.8983864779921097,-0.871050351084622,-0.023780290348866195,-0.4915116420553978,-0.22195125682437591,-0.9404741882202003,-0.911793903422503,-0.10261375712696821,-0.16878987909663387,-0.7891046851413046,-0.7669081293849899,-0.15556281407916805,-0.627420271985609,-0.30470249275120265,-0.24734614490264425,-0.09641212783829825,-0.8713055988056422,-0.9484095055359903,-0.7219260409485578,-0.7964806896922143,0.05278301168546756,-0.07370127535090562,-0.03453529667430488,0.0909266387011706,0.011546310927646103,-0.8012180394564689,-0.759954413193419,-0.6601430492060245,-0.6956555389615035,-0.8323071330033038,-0.7081999282955406,-0.6435342506858422,-0.7890440738082806,-0.5065950304258368,-0.22797438455450322,-0.12963121372106748,train,8.810033649434079,1
17,-0.3001300439868498,-0.9109234193659339,-0.8877111954634146,-0.01618525319054895,-0.49593198427008656,-0.2258430096245718,-0.9512106785313391,-0.9189929285902484,-0.098088520073803,-0.17360483028474125,-0.8011591244522702,-0.7670907926899359,-0.1437438283902856,-0.6185602040903516,-0.30651612012320173,-0.25290536558250754,-0.10956156376075954,-0.8725569268259651,-0.9477812231163399,-0.7274981384174375,-0.7983931504069055,0.047661343927509175,-0.07151693655904273,-0.030609638769056258,0.10734092683152555,0.009533475416809115,-0.8029052979373078,-0.7558728526615262,-0.6610341405320722,-0.6994117623540185,-0.831877418803194,-0.7039019120768713,-0.6507169616573363,-0.7958522448657319,-0.5075281796759008,-0.2276408233338975,-0.13922404918645787,train,9.360660752523708,1
18,-0.298126094818356,-0.9239803236720628,-0.9007819023097742,-0.02149929547362945,-0.4967507598273948,-0.22181599948518904,-0.9559043197347059,-0.9222070463676191,-0.08962295792832894,-0.16846060486023373,-0.8096541073291412,-0.7686139991819909,-0.1354453889613394,-0.6132258347863908,-0.30140039897824195,-0.24614372429457743,-0.11779391349788945,-0.8708792697497012,-0.9457275599652236,-0.7246053972079809,-0.7905035614168092,0.05629316404538573,-0.06039466735416946,-0.028496910375823567,0.11940509171432742,0.012305473259342108,-0.7908622701472328,-0.7471945099067259,-0.6550954276469722,-0.7027647702479833,-0.825839934632276,-0.6987159994497462,-0.6451560040393405,-0.7957092450523499,-0.49891747827037575,-0.21140733457479516,-0.13501289991049947,train,9.911287855613338,1
19,-0.2776371311883777,-0.9249296834596129,-0.8915535769717552,-0.008725082425164689,-0.4876182656011648,-0.2334149975380972,-0.961821884618611,-0.9299777654945205,-0.08755303279434223,-0.16215973484170343,-0.8049375573645929,-0.758719613120427,-0.13555261833555565,-0.6203972929585055,-0.314169811578526,-0.24239910693892702,-0.1224165207539627,-0.8571217799386923,-0.9625736101666846,-0.7300443542552498,-0.7991799238203947,0.0508367555258491,-0.057152327977302464,-0.021453385789617918,0.1135605302132722,0.004327324024582475,-0.7930346609137501,-0.7421315126716189,-0.6424684552971964,-0.6978730729274503,-0.8280112329202768,-0.7107808130056462,-0.6567556944915779,-0.791175598689683,-0.5074779712677084,-0.21605480913526467,-0.12722946606438237,train,10.461914958702968,1
20,-0.28017173130879225,-0.9418916272626087,-0.8935674871316333,-0.015614631546052216,-0.4900452096019024,-0.22570448128067458,-0.9671360987049132,-0.9325402156903321,-0.078130496373113,-0.16164344647306597,-0.8081912164039882,-0.7645242782495071,-0.13192242677426871,-0.617416363016001,-0.30359355915298797,-0.24294710336348452,-0.11658456936469702,-0.8644501066984291,-0.9614107247016799,-0.7319366229674843,-0.7975492690070547,0.05871190957740549,-0.05829260209763226,-0.02086084940551859,0.12819794282781202,0.006746685194986002,-0.7793263757718716,-0.749148771998214,-0.6453106977890347,-0.6988093213624529,-0.8278505695347687,-0.7072864419645651,-0.6605820860282814,-0.7844075412106383,-0.49835587987266744,-0.19522849509220305,-0.13292727235925583,train,11.012542061792598,1
21,-0.2692234855151225,-0.948113250605752,-0.9090551779975855,-0.008152325814837045,-0.48983851007351065,-0.22080109819333174,-0.9675165371226688,-0.9398812233210309,-0.06694529581187475,-0.1552773398871065,-0.8157560452119461,-0.7567422797375475,-0.12404987821004038,-0.6035937684303628,-0.3034508634495715,-0.2436958556413572,-0.12265101630142297,-0.8630649927201781,-0.9639961726111386,-0.7230737772273836,-0.7836264020847055,0.061068434426830714,-0.051242651303835526,-0.016498082326243974,0.13106275503082535,0.009404206499421364,-0.7722570410899241,-0.7357502480649963,-0.6377855196017105,-0.6940582522294024,-0.826446609055819,-0.7091291597723945,-0.6558103547365548,-0.7939493156793699,-0.4894821788997405,-0.20094774085387845,-0.12998270867289108,train,11.563169164882227,1
22,-0.27889790903195727,-0.9386116345293297,-0.8976649511214578,-0.00618435396957902,-0.4787951058444509,-0.1966395807372921,-0.9529162068495944,-0.9285488097231505,-0.06663967987154318,-0.15157452806131955,-0.7986147306932339,-0.7469484665487885,-0.12115627841354741,-0.5978339335902525,-0.3019729976288913,-0.23785365826293528,-0.11362794228461823,-0.8558217303904748,-0.9495144299037649,-0.7097629391323523,-0.7736354173748894,0.07556831584268658,-0.06626973002516989,-0.02742149191920476,0.114607330132279,0.01188117167728512,-0.7546112856206593,-0.7345262947704823,-0.642124909654046,-0.6849391675745816,-0.8191549834609282,-0.6978389670436684,-0.6530229071645838,-0.7714214151257649,-0.49000656287990274,-0.19705817619690066,-0.1308633946020577,train,12.113796267971857,1
23,-0.26701492516880454,-0.9411232625876342,-0.9016721870915071,-0.01358544278529226,-0.47917172156732446,-0.19475636959779752,-0.9582968393428571,-0.9530594513713231,-0.0562720951702283,-0.14463170671654693,-0.8077522123596417,-0.7454047343378296,-0.11225033754780062,-0.6030757549389365,-0.30107182745125066,-0.23567058192588763,-0.11744699853247445,-0.8523676408996872,-0.9486334312763741,-0.7137652039923127,-0.7674508848875614,0.09250103000221421,-0.0601052088597514,-0.028318541658336333,0.13762848636454186,0.013213361471859232,-0.7589390445530407,-0.7213300022680325,-0.6444239518850657,-0.6901570095248585,-0.8246614924201864,-0.7011834108458272,-0.6612705553958134,-0.7701898181095842,-0.468796766123167,-0.2034899578553687,-0.12861931081484276,train,12.664423371061487,1
24,-0.27959766017314763,-0.9343952980042675,-0.8855857341219432,-0.015103463474676322,-0.4789706793530852,-0.20309547977414594,-0.945730998419913,-0.9267763159608088,-0.07251123787137562,-0.15738051372715064,-0.7918695085522012,-0.744245324162739,-0.12350688079190084,-0.6081277065187194,-0.3031388537291994,-0.2380171592217083,-0.11120008125904254,-0.8544814693985825,-0.9346751482757465,-0.7085418073070515,-0.7675215189033773,0.08951883300592234,-0.0654424498167153,-0.035078033416113666,0.11423816727621436,-0.00043908790309501317,-0.7644611084654265,-0.7410683277487482,-0.6526632231508988,-0.6908087748429917,-0.8207036044663545,-0.6881115585444219,-0.65132919636126,-0.7707839450345906,-0.4876477863981631,-0.20808861843737386,-0.12408375432478344,train,13.215050474151118,1
25,-0.27194167251707885,-0.9413013585708578,-0.9036142150585892,-0.015111673205554519,-0.4853306778013923,-0.20827541153106421,-0.947446159569929,-0.9349254229362305,-0.06330094581088158,-0.14817645650624134,-0.8024429101697255,-0.7511090989384187,-0.12076859320109952,-0.6154202723644561,-0.296811987362004,-0.23649537640202126,-0.11026999720151429,-0.8575514302989468,-0.9575571972392599,-0.708058490174102,-0.7719329696721129,0.09150326068475073,-0.054002204371498885,-0.03282049780807375,0.11529433831686833,0.002487088850500342,-0.7594800411782154,-0.7397946912114587,-0.6512524505205355,-0.6945400532310432,-0.8357634268990145,-0.6958383628753688,-0.6540366502315631,-0.7699077429480153,-0.48041243343810297,-0.2075124416556564,-0.13073364583939875,train,13.765677577240748,1
26,-0.2799174676759217,-0.9416018252109182,-0.899143434485619,-0.017195696400074775,-0.48041308375937036,-0.19713396427161273,-0.9554415286932479,-0.9354214041716767,-0.06567007531251409,-0.1605191523708179,-0.8044194006262808,-0.7591240469701321,-0.11635560453747619,-0.6145446689696634,-0.3107572050685705,-0.24790651454451054,-0.09457201881359875,-0.874212072784134,-0.962270076544468,-0.7132626236906923,-0.7696766372720063,0.09305002287293984,-0.06636900986387283,-0.04308376115889283,0.12399904088754746,0.0018297500370289058,-0.7673813517488788,-0.7448380210493036,-0.6559430006509909,-0.6967805903356586,-0.8403971400687877,-0.7005548946246516,-0.6578934378360539,-0.7760568935069656,-0.483350330211647,-0.20957190830495045,-0.13365227540988137,train,14.316304680330378,1
27,-0.2815829126759799,-0.9397707950740435,-0.8952658845941516,-0.018330336331288354,-0.47662151176889583,-0.1987936843089026,-0.9558881658885873,-0.9385814681498961,-0.07022662719292422,-0.1592476749105022,-0.8052968332798356,-0.7634029160422161,-0.1204504772942535,-0.6198425114775845,-0.30951639201102865,-0.24332360928083915,-0.09008169978890285,-0.8742462092525581,-0.9698027635375092,-0.7167707047289755,-0.7746661428102088,0.09284877799882668,-0.06960801483590698,-0.04401219295768391,0.11981763170872209,0.0010455912249297816,-0.7723195009085687,-0.7462297132266298,-0.6567913882546633,-0.7003441315523563,-0.8423554483817843,-0.7070543505301036,-0.6626978171188485,-0.7715378622986179,-0.4829876628431671,-0.2055188022870122,-0.13486922540912508,train,14.866931783420007,1
28,-0.28664971310225135,-0.9434224509472154,-0.8977261198409953,-0.02881695767747234,-0.478268209662252,-0.20514192093757272,-0.9619093265608172,-0.9301370406828736,-0.0804474841982882,-0.17919375041457145,-0.8193409211577476,-0.7755265982629622,-0.11581384616145679,-0.620996687107968,-0.3146646934642813,-0.2463362559475262,-0.09144781297454771,-0.8776696014288619,-0.9671446929326778,-0.7282043448664449,-0.7820351859998931,0.0805150025562612,-0.07553468365274582,-0.05328251949339288,0.1358940939414652,-0.0015371483870978905,-0.7860425944878935,-0.7494157484817945,-0.6624789406540619,-0.7103774565642534,-0.8346860547731852,-0.7066514212849265,-0.6658527982771251,-0.7799565860739002,-0.4897098282718081,-0.20183695589949938,-0.1327081094160424,train,15.417558886509637,1
29,-0.28050687457669177,-0.9323204821094624,-0.9020011570025361,-0.00941656726851262,-0.4816960624318531,-0.2210128170376722,-0.9516174938832713,-0.9273512170354726,-0.08448370454202986,-0.17403728456390327,-0.8118331915748529,-0.7633049129978852,-0.12699634144654756,-0.6243495486536472,-0.31413397680524363,-0.24948292959375,-0.09348500087513631,-0.8711912996156934,-0.9739613163239914,-0.716422444518589,-0.7746793337437852,0.06939588480645753,-0.0723366474361354,-0.03824067792481224,0.09815701165878973,0.0006383388689745473,-0.7779214162401518,-0.7500740027633837,-0.6550661522420471,-0.6970945524364156,-0.8299755277164729,-0.7235261249417085,-0.6644851805366316,-0.7787923817371406,-0.4938694520318909,-0.21287855931584113,-0.1299985302492546,train,15.968185989599267,1
30,-0.2984723758750057,-0.9367968489866639,-0.8934741729015235,-0.025002480179916985,-0.47091739918389774,-0.19908377407157127,-0.9533063386577858,-0.9341177164736801,-0.08370550638723584,-0.17147506842383559,-0.8125224153972435,-0.7713446401023263,-0.12794782263084198,-0.6178982262047411,-0.3139698293655776,-0.24520277782541455,-0.08303783053580965,-0.8816494837627553,-0.9742736577203926,-0.7239552007791421,-0.7787133056141411,0.08063940156016355,-0.08597096979874964,-0.05255856815146455,0.11618181773843242,-0.0007428896420977257,-0.7785362664912123,-0.7457780094521317,-0.6669625363437619,-0.7047044043737922,-0.832984863593568,-0.7175130158326828,-0.6650687161016641,-0.7779101749304785,-0.47987409882365195,-0.20370301101690308,-0.1343473414582058,train,16.518813092688898,1
31,-0.28963957363052856,-0.9328515919481762,-0.8966757749709151,-0.011228804473249485,-0.47315856526175215,-0.20837276684167483,-0.9496156739436461,-0.9286093451049987,-0.08701269779680962,-0.17670482768023188,-0.8083711910442168,-0.7602205080711651,-0.1288755127652786,-0.6109953851442265,-0.31634943464315574,-0.2472602561312588,-0.08661902086483225,-0.8823787163533263,-0.9668522437297655,-0.717063924422903,-0.7686723028072735,0.07261381794243082,-0.07931740628002776,-0.045032244811344116,0.10038868430000628,-0.0007195751502627815,-0.7815743397717606,-0.7456139285866505,-0.6566833069394389,-0.7007914045532997,-0.8231687472499173,-0.7238271161746705,-0.6620167149505547,-0.7914588411433386,-0.4898350592173383,-0.21028800542410583,-0.1245315158412584,train,17.069440195778526,1
32,-0.2976442327848767,-0.9258763128114941,-0.8851024098184823,-0.018685475752697217,-0.4701854799279584,-0.2088548242224721,-0.956006844935933,-0.9261757737741046,-0.09200519827757028,-0.17994967451274446,-0.8079886163320791,-0.7721741281124496,-0.13059606345580702,-0.618096589191804,-0.3201430912449195,-0.25296811639083117,-0.07626927969867503,-0.8808005220711017,-0.9593628845020645,-0.7209139188512863,-0.7686543155055459,0.06767748662059911,-0.08675758643672558,-0.05262614399401126,0.10303827820117115,0.008293851484371707,-0.7914531010122412,-0.7472153771056929,-0.6651193432529131,-0.7040371830094013,-0.8208700993356172,-0.7167014376640338,-0.667103465856721,-0.784936996338766,-0.4957999051172739,-0.2206627156956431,-0.12559296488730629,train,17.620067298868157,1
33,-0.30191715072909664,-0.9295873671055596,-0.8869966289563646,-0.021903962192074314,-0.47133813037855454,-0.2067907873038106,-0.9579722998676125,-0.9331567139100446,-0.08542089646438039,-0.17928184033665187,-0.8115041515997925,-0.7732148726453315,-0.12913798075093974,-0.617948545977099,-0.32215177521988103,-0.25609342935982515,-0.07873992534670751,-0.8873392354634829,-0.9663846791526874,-0.7206622726580062,-0.7705530043756024,0.0685646845377399,-0.08379844380167266,-0.05410200750503061,0.11052971540256148,0.010566704958074713,-0.7881061249932029,-0.7463029521869624,-0.6659877229323345,-0.7091220930401773,-0.8306337350921228,-0.7179243803654699,-0.6639779553833396,-0.7891517479781758,-0.4889512719343575,-0.21659901765240128,-0.12304057019421646,train,18.170694401957785,1
34,-0.3020947417039758,-0.9085594803334267,-0.8649789019970756,-0.013569136141297898,-0.46016711372182645,-0.2175326137352377,-0.9506374171559646,-0.9175602717489406,-0.11233425922802043,-0.19902967016947598,-0.7979569397372208,-0.7774874616501428,-0.13954447731879505,-0.6248924687088917,-0.3356745013469256,-0.25788176964834286,-0.07162921872397612,-0.8865811182306397,-0.9564979616601843,-0.7287111497440613,-0.7795896839580363,0.0547912543888463,-0.10442948370455866,-0.06448350654202872,0.0887520436841461,-0.00554004297575629,-0.8142977283747233,-0.764577302597184,-0.6748069458403075,-0.7135580934563256,-0.8149799449310666,-0.7173282131496351,-0.6719326304940506,-0.7883472550712803,-0.5154210124384645,-0.23095454541194366,-0.12752762123162653,train,18.721321505047417,1
