,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVEL,AVER,AVFL,AWCL,BAGL,BAGR,DB2,IL2DR,OLQDR,RIBL,RIBR,RIGL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
10,0.1434086852987133,0.2729948355692766,-0.7667858953159026,-0.8416299545468994,-0.6879205980306093,0.5508224468990681,0.4466416954043011,0.18907690213843642,0.2371816189967224,-0.38610970575745274,0.443170183642388,-0.5422394896533974,-0.41686081665028785,-0.9754849786839072,-0.8603248057820654,0.483846580712348,-0.347341541783574,-0.5415097961258062,-0.8714417920099903,0.47873995051770657,0.32454669737967135,-0.9575713189728342,-0.7044915221592666,-0.8964254193903166,-0.5156635546123447,-0.48118194314714113,-0.7643134338693311,-0.9436908833516969,0.21863387623653918,-0.5570139434393089,-0.5357834252439164,-0.6883707647600957,-0.9630960167603515,-0.7298560727249517,-0.8354258332335729,-0.5813552064262426,-0.39000372827464747,0.07855169108682292,0.1483779716553424,-0.9076937261510006,-0.6095726290053333,-0.36688796024467096,-0.009670338890702457,-0.037918302261102155,-0.5474757484026954,-0.8267417319548797,-0.9418318521747531,train,5.70221752903907,1
11,0.26172663515295347,0.37921276792866876,-0.9776537958713537,-0.8720600108070309,-0.7800200467415611,0.47333548525156943,0.4101849340093595,0.16826919131398843,0.22951824934533294,-0.24560151551868903,0.4430079480262359,-0.7677031129681764,-0.5843280611134918,-0.9704057417172907,-0.8377215079646458,0.5336060702721963,-0.055292156444873175,-0.43857872504777906,-0.9101932275580629,0.4300864893894252,0.3094228291377896,-0.9366540739398668,-0.7010596869295616,-0.8551402058065641,-0.4342390746398995,-0.7396063824312454,-0.8015252007358056,-0.9560911051977803,0.21127486511278715,-0.46846211892704037,-0.6462149550730788,-0.7912027181200836,-0.9700119859090863,-0.7242981284717314,-0.8417024961535113,-0.5148019922482171,-0.4105397078911941,-0.02442176189235945,0.38643929116972386,-0.872257991332913,-0.6400866600621278,-0.3440137077160843,-0.0618947930783601,0.09045094779844409,-0.6687157439797087,-0.879768747703449,-0.9672625780757599,train,6.272439281942978,1
12,0.041900643246185254,0.31414681310342996,-0.8536941063565746,-0.8321884237627539,-0.6532100586555063,0.5610160382484428,0.4079483748151005,0.20746081690985285,0.21853950474432282,-0.3572481336428257,0.2388661559886167,-0.6694620805301281,-0.5279798888216763,-0.9443600371225551,-0.8006195070067735,0.4740771326296833,-0.2649905999845963,-0.606940369572252,-0.9940961343338498,0.5545222712812177,0.37215648557353576,-0.9400440844525951,-0.8167739684952641,-0.9104163666755896,-0.5269479240360972,-0.55776526722598,-0.8308731217240248,-0.9328905399867873,0.14793019051738066,-0.5305483657972556,-0.5467818441247925,-0.7625856786243036,-0.9657488537021851,-0.7674892204642174,-0.7782106247088336,-0.4523194450171205,-0.36110402824883936,0.10682699279355701,0.6059733735031869,-0.9095534613293695,-0.6773276576823812,-0.427481693302461,-0.10049014178787641,-0.10259583088640722,-0.5262420678325689,-0.8595720244546904,-0.9599475722837356,train,6.842661034846885,1
13,0.04142212805235723,0.27656203248618194,-0.8379023028551409,-0.7878795969613172,-0.6580726504860035,0.5084761907922404,0.4250508599024714,0.23383867781616074,0.28720683187315,-0.5411036090315159,0.31885525999823616,-0.6545315319446665,-0.5348690576546873,-0.9755879518720539,-0.8049548120642147,0.6753573271606237,-0.3623604538554869,-0.6229033612562226,-0.8701930045603041,0.37769716535593023,0.3668538199063449,-0.9481545211186786,-0.7153471556190403,-0.8180354119216338,-0.5199751834165426,-0.5877134374817685,-0.8472631588454718,-0.9996485236865209,0.22274956824674685,-0.5596784686443093,-0.6269175889861553,-0.7612948327518368,-0.98194145165628,-0.8472066428052433,-0.8152285297563262,-0.25016696235946345,-0.21150565040281044,0.13472182977852865,0.6059415797811105,-0.8440473324197673,-0.7415417764033319,-0.48700011906918106,-0.004938531497158394,-0.010213542801008169,-0.6301234762999026,-0.8813973370164319,-0.9572667427702992,train,7.4128827877507915,1
14,0.15141416112512163,0.2888219327559036,-0.8181684654596804,-0.7961081974508122,-0.6330092836924457,0.598291063907074,0.43246217005139,0.20039821349645326,0.358472947975514,-0.5644831936653207,0.5003234225558744,-0.6773920111559145,-0.6244817952396239,-0.933456300236355,-0.8092154777232495,0.7840456307668442,-0.2009443056628707,-0.5698397167592245,-0.9294992585324516,0.4834131674533444,0.3423609167140975,-0.9656375045356786,-0.7438639469550427,-0.8048612092441583,-0.5492185711133905,0.0028769561922101783,-0.879832486835886,-0.9921813406867056,0.37397789552178407,-0.4298501179398815,-0.7575103158381858,-0.529831977226874,-0.9110054550827227,-0.7582578602685057,-0.8626296554513938,-0.3771083450837328,-0.11954427691644853,0.09037938275335433,0.6721210529295794,-0.8631351541834664,-0.886489806792794,-0.4618448105191846,-0.06755631809171747,-0.13507128301541704,-0.7171101791419041,-0.8748534361941973,-0.968885954886496,train,7.983104540654699,1
15,0.2045279606711421,0.36193964646788834,-0.8886564477979406,-0.8270188487333525,-0.6010879205579842,0.616450891718624,0.43034549489646023,0.27441131198404656,0.31996329294878767,-0.5155771544065193,0.3138688656902966,-0.702571916378896,-0.548844866135766,-0.9592300979525148,-0.8873069483059965,0.4266663226041867,-0.4055071337562568,-0.5370246466452143,-0.918867840378204,0.3182137512735328,0.2837625615649466,-0.8965752920026678,-0.7698879572633611,-0.8050961813661741,-0.6052538347860845,-0.423147700901903,-0.7673060306545478,-0.9593079592286891,0.42189354029287207,-0.528415607499434,-0.5469515252014967,-0.7227590540136815,-0.8845534501821127,-0.6914140658389114,-0.836103434557034,-0.3356037240453644,-0.1914091066847139,0.12903472541642858,0.7226795660041301,-0.8711560807696073,-0.584049117301664,-0.3348496034993106,-0.08566812578440541,0.18312263065121193,-0.6481653186528451,-0.9027093300441493,-0.9652165110258514,train,8.553326293558605,1
16,0.12875581517267465,0.26777093229955407,-0.6422651725742312,-0.8411391882012651,-0.25470739137255827,0.5721642311885147,0.498815137458543,0.2582223662546925,0.2898094901960824,-0.6964826036218059,0.34207080841248394,-0.6681054247608431,-0.5333628701638303,-0.9686076654380024,-0.8679380244195232,0.6127392566508334,-0.3832179527037618,-0.5869972028423384,-0.8771059350853524,0.37843550131666737,0.4166005521856344,-0.900418655621534,-0.7841036766343523,-0.7754881621154619,-0.5756361810909547,-0.71886093066278,-0.8394836114682089,-0.9450399256332498,0.26022253104938997,-0.450356700412719,-0.6903011839111488,-0.7549824576343913,-0.8788692739062443,-0.7526961195511187,-0.8144951788033359,-0.20128859750477568,-0.17916092374678583,0.25934482008048954,0.5727642928477492,-0.9440295780403515,-0.6775914288418927,-0.44189889908621527,-0.14753037074533804,0.1944798283533229,-0.6250960271038283,-0.934442817496441,-0.9374053479825324,train,9.123548046462513,1
17,0.06867492909968287,0.28057769392040943,-0.8166914651095903,-0.8477734337751502,-0.315067416738395,0.584338161170467,0.5156347193474387,0.21835907841587154,0.32305710927265996,-0.5628569523106433,0.3856115897938468,-0.7546025140550835,-0.5462762991748956,-0.960681312489989,-0.8280121662219403,0.6758276391503497,-0.3444460562981271,-0.5796915048393232,-0.8957708475029824,0.23168350053351916,0.38542799858099963,-0.9115976720181966,-0.7106424095267854,-0.7016798721186704,-0.5570315123012362,-0.528427565780074,-0.8673502873675686,-0.9043266125888437,0.6086906137159944,-0.4417214369485065,-0.6031313871428015,-0.651690224635074,-0.829059687171093,-0.6947980870700412,-0.8221769113259877,-0.15336938006889733,0.03269946638891574,0.2886771214249111,0.7480681654507506,-0.7753531979244698,-0.8982037623129095,-0.22287885074095037,-0.12945049529748354,0.2915311287522233,-0.6584028913821587,-0.9015497449097352,-0.9558047110849199,train,9.69376979936642,1
18,0.1485908032694674,0.2293840454649545,-0.772499893381025,-0.8424945170210737,-0.08830598400293188,0.59565954222215,0.4409466030227831,0.19495416900830076,0.23275412909689552,-0.3389995842127095,0.433648384954334,-0.622625744073442,-0.5897264968375939,-0.9826021897923869,-0.881006139090519,0.358651553523716,-0.30538889249375334,-0.6647532949663292,-0.8592047899918605,0.27339364560828305,0.3461822950695663,-0.9247990270771953,-0.6471873451944636,-0.7102883743915936,-0.5653802780170558,-0.6733272270567517,-0.8236655998892077,-0.9606358153575714,0.3767670658934723,-0.38378000686482616,-0.5050094481508619,-0.8128220912295546,-0.8676138080328831,-0.6434134526829138,-0.7011369368947308,-0.22627592033132782,0.022008452692769076,0.2936578533249228,0.44322093087282366,-0.9225073589774578,-0.7305740578428996,-0.3496193063086165,-0.11107196665644847,0.27922147772408623,-0.7257836855581283,-0.9473312000413612,-0.9795783565608682,train,10.263991552270326,1
19,0.2139053491977312,0.2956514427798653,-0.7908058934238851,-0.900646514732526,-0.05620532625610797,0.7186202995993347,0.4319493109559196,0.2513237413256697,0.24635459253026948,-0.5020918920905166,0.6190101637635732,-0.7437998226023415,-0.4366408692324064,-0.9519167530038584,-0.8922953480994944,0.5910904265084687,-0.13043124306850762,-0.5367112520194965,-0.9350128781205747,0.30384630817066616,0.3154700877268457,-0.9260419364027308,-0.6291404318010128,-0.5964256285941207,-0.7600510725701977,-0.5486467650714792,-0.7954135594138845,-0.849590545333443,0.4959428450561698,-0.4200201602552678,-0.6992788554240099,-0.7373591665005117,-0.874934841145202,-0.5261016884676365,-0.5623707763112838,-0.18096647308148883,-0.1470290093810085,0.21075217723525275,0.6983513501973087,-0.8999521367552177,-0.719495044042885,-0.4087760194781661,-0.1140371242268885,0.18670051216198513,-0.7145534632810095,-0.951847673351515,-0.9803893236321399,train,10.834213305174234,1
20,0.11677976622272257,0.27602791970755436,-0.9753587578030326,-0.8585194367629763,-0.06856863734746532,0.5916621346749529,0.45220886866952026,0.2386175128210275,0.2704848590628839,-0.5602509144217194,0.5425290662646158,-0.5895216526958846,-0.5196948159727931,-0.9166220958326508,-0.9254352409919576,0.4116741645717854,0.013953121150449554,-0.5888305317732214,-0.9067367622955389,0.18867271002922492,0.28239115387501257,-0.9429069132211171,-0.45642929311347247,-0.6001881723176823,-0.6871360026063403,-0.7373374719940381,-0.9019548220247899,-0.9062966516601502,0.3209081937114824,-0.3221820756092496,-0.6998958775211133,-0.7216968912485884,-0.9498218714619157,-0.3706002166336445,-0.47132787687903355,0.013120972244333728,0.04597562192239035,0.0885571314568998,0.5382927744054324,-0.9566734458162899,-0.7279535683242906,-0.317015616689982,-0.10765461806198973,0.43952879147590185,-0.7475972756067071,-0.9137697041765376,-0.9694540833915305,train,11.40443505807814,1
21,0.10841789439992788,0.25478678956908074,-0.8216053428266407,-0.8104853628301707,0.14542120444040796,0.5392491261795691,0.3641893746404421,0.15336071533848283,0.15858463673456602,-0.5053340313783667,0.35633638584848004,-0.650319532378971,-0.48079931947604426,-0.9576103337660136,-0.9107312795058871,0.5854969873621647,-0.22919419257328466,-0.5124450383936301,-0.8441914658757679,0.31198724552154555,0.37840550973743703,-0.8928065996703968,-0.28421327413006325,-0.46750661510492164,-0.7272671558192805,-0.46811351855671923,-0.8007303862978807,-0.8430223511138831,0.741354587726127,-0.25576897123615017,-0.7244070803285642,-0.6532688903797936,-0.9606257906217731,-0.2706692153076453,-0.22950027327886757,-0.17054475403067682,-0.0377293982576431,0.12949731486118443,0.48821507282021126,-0.9408745142589287,-0.7116741144277654,-0.09951706692071327,0.11617619322588668,0.1601524684900164,-0.685238229974019,-1.0,-0.9554964677134897,train,11.974656810982049,1
22,0.07701210561286453,0.3245638786211309,-0.8409717962322221,-0.8216789040399225,0.42375946798111364,0.586533996991647,0.3342270145010977,0.06742837736348006,0.1625697225142051,-0.5421982929188645,0.3751272179377674,-0.7881672471873451,-0.5115482895853402,-0.9275046213886511,-0.8502111672979916,0.6679259255196901,-0.2887924304373306,-0.43681374705356046,-0.8679741768595224,0.0029548703836861367,0.23911836726285518,-0.8861402445795108,-0.30166582648964946,-0.3768477816262118,-0.7082410037200207,-0.4905974518741142,-0.7711054845206878,-0.78431911569765,0.8509595221019102,-0.13442501290030917,-0.4499865026416261,-0.6078572791934076,-0.9228220341515403,-0.037325852683922855,-0.2515428695567391,-0.1863110475164349,-0.04834551033457912,-0.12730457225555303,0.35995431298987635,-0.8813084036873804,-0.5829342485331945,-0.3948197401233686,-0.031945698707259274,0.17384925911398552,-0.6719070273812783,-0.8366055914899747,-0.9871847207357931,train,12.544878563885955,1
23,0.046893287526945215,0.20921912728869851,-0.7257471716864645,-0.8181926830043547,0.42338342320769584,0.3455178578301852,0.17730548543503644,-0.09180375659512574,-0.01615205501160588,-0.7095061341263129,0.4132290991000107,-0.7407176738813082,-0.5081485431545429,-0.8866810314663015,-0.8859945388840166,0.44066483034620885,-0.4457948871631623,-0.49837941386773765,-0.87460836018598,-0.011878612023342394,0.1654287883266372,-0.8748570763321448,-0.16738612605002567,-0.30425898927914274,-0.7557680966639356,-0.7821970894926912,-0.839555867326202,-0.7549955615003558,0.848294742735578,-0.3130178879174954,-0.26046816551617746,-0.6208795897739519,-0.9699721435520124,0.05895146371134907,-0.24009306835588184,-0.20926999490633746,-0.048286968106869055,-0.0015959359092097003,0.26773501047470316,-0.87553315604023,-0.8387623464702627,-0.31896297496576254,-0.02233400782855144,0.008416175150145477,-0.7280097126343499,-0.7902037213819745,-0.9669161472772637,train,13.115100316789862,1
24,-0.01324535027417606,0.27926451039395817,-0.8297589501831814,-0.7454677219414513,0.12415347323954307,0.1983527991863414,0.14431119681989268,-0.1611183501983563,-0.16038321339594375,-0.3163509418218833,0.3708478818140595,-0.6818335628103923,-0.46076116937028766,-0.8809260875670557,-0.884818968359115,0.11661342644856276,-0.24485135524722856,-0.4648738916276197,-0.6836275045435791,-0.05467159519299414,0.024887823791344577,-0.9029902312744894,-0.12520123776193082,-0.19970541505736872,-0.929400733766298,-0.39798859490328287,-0.6118595948252761,-0.6055756514776175,0.6022890180815488,0.013976317891162049,-0.6156569357140105,-0.5879865827878251,-0.9636471693665397,-0.1564593150218887,-0.3369962064054727,-0.16868719573807756,-0.05552522837515372,-0.3166811313896277,0.046794508227284703,-0.863766012638604,-0.539789169314197,-0.2296854268202032,0.04962724343353764,0.03930707989137838,-0.7865307551478664,-0.5794657414605233,-0.9592141803665323,train,13.68532206969377,1
25,0.07738139821976775,0.23201284436078917,-0.6594221663703881,-0.7705273195384761,-0.0315110476137932,0.17511930094358963,0.01101691064429322,-0.24801316935731332,-0.3100975930950758,-0.3661867165728194,0.535327155580978,-0.693438581298222,-0.5720192683534759,-0.918409819691532,-0.9623817432031497,0.27196950339452486,-0.28744023810585906,-0.42979788192339874,-0.8185299987735122,0.050323429025757704,-0.1038070231558299,-0.9076055605128519,-0.07059514259090083,-0.2490288616228581,-0.7324808180835463,-0.5735420754178464,-0.7262406180284385,-0.5986391654835324,0.6858211893741817,-0.18731347091841744,-0.6062936253904592,-0.5337709716801176,-0.9469731429311357,-0.15759550023140123,-0.46193860228746164,-0.1120429191851906,-0.13618500109980236,-0.43689394738098775,0.37208893435290125,-0.8710815825535897,-0.7844421944178421,-0.4301135251581949,-0.050076387973602476,-0.021783488693859487,-0.8061154655767253,-0.5626074416560649,-0.9529495062670084,train,14.255543822597676,1
26,0.03711423647486067,0.2504007307524758,-0.8615168018403592,-0.8276748990814023,-0.01132254918644704,0.07409373493825866,-0.061281812514782485,-0.34543762185897464,-0.4228380432216746,-0.39805531943443484,0.4474968580184284,-0.8142968482990285,-0.582515956336084,-0.9128460671865906,-0.8836060781350102,0.042484944691970616,-0.42657737706888066,-0.5855294687501521,-0.7804419815580854,0.013055015095490563,-0.11687370505151795,-0.864850642390863,-0.2126954418909599,-0.19842842218838774,-0.8683896648693148,-0.12401201543469509,-0.6570736979644922,-0.5717282434581603,0.4356512967786317,-0.24558141946957524,-0.6601442289151976,-0.6589907987995671,-0.9294856683721409,-0.4526941063527452,-0.5922102898798711,-0.29804635749282327,-0.15257167894428048,-0.2772690232633386,-0.036410301916545595,-0.9594812898993805,-0.6695052515218134,-0.2910384311275692,-0.180694376721938,-0.10139382116718199,-0.7669684162736177,-0.5844216753789426,-0.9591357713502484,train,14.825765575501583,1
27,-0.019177954649926443,0.2878506084541448,-0.9263167061035307,-0.8043825688948222,0.055899229844576626,0.21310735850886853,0.06816004163947631,-0.4313086718540783,-0.4322838197531371,-0.3384537555521133,0.4995145524844715,-0.684104798492349,-0.47765065033293563,-0.8670669127607682,-0.9499169636692728,-0.1502392184318665,-0.287746170173922,-0.5105234939962077,-0.829964208859701,-0.26156464593029793,-0.09577490471699734,-0.9166292597830842,-0.23353824012777524,-0.3065081213255131,-0.760174547469841,-0.43495274670955286,-0.7255903153065004,-0.4573382976353605,0.5231129064508409,-0.3776982310227013,-0.4429215996297867,-0.6057059534483831,-0.9726880642258796,-0.6280126331797827,-0.6530771973446918,-0.5308296199507956,-0.16360095247124662,-0.5204956154226826,0.02729351000793745,-0.9008905376089293,-0.6730579729876667,-0.287769399388053,-0.04764385048983055,-0.1788053623518716,-0.7511799156596151,-0.59708109525401,-0.9554951029493792,train,15.395987328405491,1
