,AFDL,AFDR,AIBL,AIBR,AQR,AUAL,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,AWCL,BAGL,BAGR,IL2DR,RID,RIML,RIMR,RIS,RIVL,RMED,RMEL,RMER,RMEV,RMGL,RMGR,SIBDR,SIBVR,SMDDL,SMDDR,SMDVL,URXL,URYDR,URYVL,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
10,-0.9236570298817208,-0.7520318872224484,-0.9376835744522538,-0.7944346896004284,-0.926594572834206,-0.36650230366308567,-0.9458271371247242,-0.90506517191905,-0.8381250966217673,-0.8494045048296888,-0.9540674084532276,-0.5110742769839918,-0.17481483650217222,-0.8317437448167897,-0.7174468742369636,-0.8553632221735343,-0.6479140535253534,-0.7842759572508538,-0.9572587597122266,-0.1864982353948853,-0.9023853088497111,-0.08103692662754136,-0.8196939233424182,-0.42478012845704805,-0.005584642387574612,-0.5057885134444385,-0.9671122678050085,-0.640901943032542,-0.8308628510547795,-0.9420356783802365,-0.8809412205976672,-0.7657463553781751,-0.9139977299542147,-0.8906763537608046,-0.8436917754975181,-0.885922270346253,-0.9327499824634218,-0.7665504633286645,train,2.9572836801752467,1
11,-0.9104347517049713,-0.7947637597746318,-0.9452786634970527,-0.7866375147149396,-0.9219606530856104,-0.6013005251865169,-0.9702787510786868,-0.9398409961567605,-0.7158307866846811,-0.7080172913002039,-0.9466768012369401,-0.42271748015816346,-0.2822301728736947,-0.8456922068302333,-0.8375956156501468,-0.8411678305851318,-0.7355803627629511,-0.8605488697201102,-0.949045368008535,-0.18329077817487183,-0.964641010494805,-0.15306641054202952,-0.708685179085188,-0.5073195871261023,0.2650242121237574,-0.6512637954663943,-0.8866136352646032,-0.5427923908827009,-0.8400752363896149,-0.9366042837587566,-0.8560251665958742,-0.5349563002319301,-0.9159741988685426,-0.8197457975521454,-0.8123962711714612,-0.8562799305047187,-0.9103417410525422,-0.7721423627603375,train,3.253012048192771,1
12,-0.946817324445105,-0.7888111215611686,-0.9122733294021392,-0.7787467968839327,-0.8512389686917172,-0.4188417234880726,-0.9529303557776136,-0.9042944209207475,-0.7832382423925703,-0.8216128433265721,-0.9634308055354364,-0.3964115386365986,-0.1037152368031895,-0.8594346692096606,-0.7980306527213775,-0.8835121975923899,-0.8429343226558124,-0.8065373015969898,-0.9631074787620506,-0.19902119237813554,-0.9338017704562309,-0.09527774298601566,-0.737227482702405,-0.4213920658562965,0.037956088007249145,-0.7134409085486056,-0.8529682020303156,-0.5377507888028319,-0.6998049413541703,-0.9221741097702097,-0.9382186610716164,-0.7924847800827963,-0.9064714035389674,-0.8928179256299812,-0.7746186033233904,-0.9019171248954962,-0.904268749375948,-0.8385221501870388,train,3.548740416210296,1
13,-0.9268421601299877,-0.8599372395287254,-0.959223004491945,-0.8000567020439328,-0.9520089896581769,-0.4934040206425695,-0.9532456176754767,-0.9307788543455561,-0.7727630975669751,-0.7408810950549192,-0.9819313687578434,-0.4903043315228617,-0.05985217720593783,-0.868879493795232,-0.7525622333949179,-0.8096350641709008,-0.6030095503383464,-0.7175959833215281,-0.9461227931628361,-0.18587809634540786,-0.9259687477844257,-0.024535363513073727,-0.7537247097859757,-0.4289352756976824,0.006469144979697639,-0.629101970015497,-0.955132368750436,-0.5112665971587426,-0.7893002778209516,-0.9286972834640194,-0.8318880893475589,-0.7033241765762667,-0.8700149119564093,-0.8640244701143375,-0.8742050022396697,-0.8644399724974362,-0.9088679916195106,-0.8296512606898101,train,3.8444687842278205,1
14,-0.8691976786563942,-0.8176045952658134,-0.9086427552558222,-0.768313474061428,-0.925390463964989,-0.3699448741436314,-0.9556164111259486,-0.9285689755147375,-0.7463831791855462,-0.7695310637196197,-0.9585963555455131,-0.49204984013506775,0.07433264672882067,-0.8591371788850553,-0.7727076602500456,-0.8927955064814108,-0.7749733980686316,-0.8487287331561223,-0.9412283309766836,-0.17481866509837785,-0.9828910962597625,0.14087508856816378,-0.769957419732042,-0.4326604536644669,0.09883216685722807,-0.7878890556767152,-0.9289361582622493,-0.5616002197444327,-0.7527680718957559,-0.8670648329463626,-0.9345875106853824,-0.8579245873157644,-0.8533558231223217,-0.9289365659380655,-0.9272390457708942,-0.9428710011397506,-0.9340616433226792,-0.7711552317282616,train,4.140197152245345,1
15,-0.9428676604796653,-0.8417152683820546,-0.9304796050699113,-0.7387524433393207,-0.925220640431742,-0.32217669893422085,-0.9240891862181358,-0.9029573753489589,-0.8489992769192771,-0.8898532712545757,-0.9710626004063482,-0.546566572669775,0.1718757258654281,-0.8960978390736831,-0.7205196056280119,-0.8630629229555062,-0.8708320746723102,-0.7741758329473231,-0.9290707143380521,-0.16893118916151462,-0.9661345664459323,-0.0039578041448369294,-0.7657995838107939,-0.4183961587967532,0.059644782598016866,-0.7608474773316267,-0.8855906527270229,-0.4477412201942945,-0.8256149532777829,-0.9186100021667246,-0.8609137761654834,-0.659120270734848,-0.8846879079532703,-0.9301968854742011,-0.9015757844634676,-0.8651011151966355,-0.8878943065136663,-0.8029993096892759,train,4.43592552026287,1
16,-0.9493944896847105,-0.835777392500409,-0.9075558278080578,-0.7700854497139745,-0.9158951256310042,-0.4494012836580876,-0.9322059403955155,-0.8951204389495648,-0.7652721386043674,-0.7785932345165731,-0.9744720290046854,-0.5375336894601604,0.18902572664177886,-0.8659257541250365,-0.7907838803140044,-0.8666624986723651,-0.7905775867106329,-0.7847068438486418,-0.9392312913731218,-0.16972594984111422,-0.9550022284019124,-0.012003062654980079,-0.7185258205881347,-0.4654608212835517,0.20019251899016655,-1.0,-0.8299180616994885,-0.48468920268295546,-0.8667110914955347,-0.8974552348464426,-0.8767899405239897,-0.7589642307739375,-0.8823647897207755,-0.8999189847376887,-0.7631950840819223,-0.9148120580388224,-0.902015417545056,-0.8118290031179243,train,4.731653888280395,1
17,-0.9968608382397621,-0.914349412302503,-0.8922999357528095,-0.7761522382964453,-0.9521648036882407,-0.4475274550682966,-0.948554493055889,-0.9275658131075687,-0.8224929958293202,-0.8676702604216344,-0.956146288295007,-0.48763190403492046,0.16728400548862743,-0.8786651784185198,-0.8215473265872737,-0.9115351653462825,-0.9104296954534883,-0.8395130856441433,-0.9012050102374971,-0.20843360092984775,-0.9935542808137627,0.08051410022317196,-0.8037832269161773,-0.34551458581003647,0.18641693123645742,-0.6899716233022017,-0.8695421569807862,-0.481467173665757,-0.8036071531506827,-0.8604301187241872,-0.8562980638100093,-0.7397784282984037,-0.8486913062097813,-0.9169025720801948,-0.9363749913089897,-0.883347863227627,-0.9149281293192418,-0.7860926504993127,train,5.027382256297919,1
18,-0.9073522887397418,-0.7499916534818579,-0.9406085872988229,-0.7852337555010425,-0.914243031725232,-0.4520926673791954,-0.9301192240084473,-0.9078174309983159,-0.8057371247149134,-0.8285855096516009,-0.9561447770394912,-0.5727316436921746,0.09592330244641334,-0.8319612517292649,-0.7829506972882765,-0.8335626840930768,-0.7558294314059399,-0.8454875358458852,-0.9341733410065092,-0.23599569170489443,-0.9721299478001684,0.09494373730881,-0.7260486028467259,-0.44988404144895444,0.06853586107672838,-0.641157409929263,-0.9137739611238739,-0.5129194778304451,-0.7212886838249439,-0.8516025419077856,-0.8290949568400625,-0.5602954502218722,-0.8819158115030845,-0.8760625452937316,-0.8548766837437671,-0.7344857974996365,-0.9449856570142035,-0.807973141024122,train,5.323110624315444,1
19,-0.9173233082895494,-0.8263778170474262,-0.9016567476187309,-0.7557353953205529,-0.8911671067457168,-0.5239556344713447,-0.9327316268498868,-0.9013020617818932,-0.8255427024853599,-0.810834352304113,-0.950752190580776,-0.4664140252778919,0.1175673230164519,-0.8363567099418255,-0.8551813187776681,-0.8853521331553652,-0.6764002312653143,-0.8584441835947073,-0.9756094654464851,-0.16156195653549232,-0.9585264940643287,0.09246246633582622,-0.764926767509744,-0.28535939063110294,0.12369640890396405,-0.7043231276884665,-0.9471151980503154,-0.43664061696847634,-0.7889888444674753,-0.9296784469860768,-0.8654351714475454,-0.8035776910993744,-0.8902070182440304,-0.901569304843838,-0.819034732765783,-0.7585059279120396,-0.9683983706054263,-0.8003307182963508,train,5.618838992332969,1
20,-0.94045649141619,-0.7958022540980254,-0.9169070291714454,-0.7634747963097102,-0.9530615319665721,-0.43247055726462436,-0.9519941163945866,-0.8972128522441324,-0.7736371529190478,-0.754949705793125,-0.9482232021578927,-0.48310451724612336,-0.00898359340124566,-0.812605871892139,-0.7660101733568638,-0.8589352714452111,-0.8541905286624105,-0.8722244704429045,-0.9211450494658364,-0.14385881484763163,-0.9457815751496634,0.21702711087470372,-0.7507182123807468,-0.33578449736027627,0.26086575331749207,-0.7002736077236614,-0.9798314968176538,-0.4454365359570166,-0.7656783113512365,-0.9262275806856874,-0.8434227666386285,-0.6909598254133695,-0.8648685301324557,-0.8466423789980314,-0.8495187931274076,-0.7747745568360052,-0.9303816546867213,-0.7983996845363239,train,5.914567360350493,1
21,-0.9106271058750538,-0.7869925030852931,-0.9060756501824774,-0.7814289587760299,-0.9481860330634692,-0.46456268110823007,-0.9318752645672224,-0.9175988880364594,-0.6654768837530253,-0.7963792481468744,-0.994545639339033,-0.3016677135672825,-0.184358956767827,-0.7620688592606584,-0.732137863329757,-0.9486794006519612,-0.8305467578433477,-0.8063143075490619,-0.9356317239824968,-0.09065783655525217,-0.9427062215590886,0.19813454346429982,-0.659408822269113,-0.2813428884357856,0.13183346061043744,-0.6268351293667114,-0.8451377118553504,-0.5426656095668114,-0.7915948719033108,-0.8622573346676458,-0.8694589588117339,-0.5964022211095636,-0.8452611678794167,-0.8695846139090783,-0.8392419086036477,-0.7162929267917089,-0.9486600757836057,-0.8259147411955465,train,6.210295728368018,1
22,-0.8990926099327498,-0.7071862897293462,-0.8527354465673094,-0.761734123848897,-0.9417300594175715,-0.32307298312756494,-0.9257689470528895,-0.9708118781816166,-0.8048812242091048,-0.8413503854206905,-0.9431470045811209,-0.29192889758949847,-0.2835073066576592,-0.8212971516589783,-0.8082340314533163,-0.8969866920448809,-0.6986938280553132,-0.7695876127054486,-0.9102298727026465,-0.1325837498023622,-0.8515204084219901,0.23706517554433937,-0.7375440928041932,-0.40819966840164645,0.15149605868571148,-0.7643489658761543,-0.9161691310130831,-0.4077318197880505,-0.7537034000466173,-0.8670219690412382,-0.8459894326893526,-0.645023434026711,-0.8698886125669908,-0.7922839175996828,-0.8492093768960077,-0.8260015108694843,-0.9198588582333056,-0.7551229242125355,train,6.506024096385542,1
23,-0.8623771306806598,-0.7819621587438738,-0.9157775791028434,-0.7624159781916897,-0.9241245741765559,-0.2238468675722306,-0.9343633568574119,-0.918129754565633,-0.7035440445157138,-0.8103959282289862,-0.9241730732303902,-0.42326419404419435,-0.34821422347706577,-0.8089453556705315,-0.7796960973890243,-0.8968662163203459,-0.7953651020981902,-0.7878271717439473,-0.9108546121544583,-0.1015937916609988,-0.9976787582510551,0.26257603798264295,-0.724682320838526,-0.2513328423377197,0.1359719097648271,-0.6577867823304425,-0.9643959061080396,-0.5792882146049829,-0.7916675624751075,-0.9050899991470044,-0.8649387180661442,-0.6912735536701481,-0.8750699810517027,-0.8508097434538016,-0.8640949947331563,-0.8732501217304554,-0.9946322957611432,-0.7808035159949505,train,6.801752464403068,1
24,-0.8788229499104926,-0.7811335645972342,-0.9038615691051448,-0.7680635210548893,-0.9075135141451399,-0.28975290436400003,-0.9334219840133461,-0.9107813744399259,-0.791572954207921,-0.7920653668763633,-0.9187771297126166,-0.32238644380793346,-0.49524877652563826,-0.8057031600637532,-0.7097800609726347,-0.8293065597565538,-0.76516872644872,-0.762623674331678,-0.9421356490371229,-0.12811552162089557,-0.9680921758138386,0.3274264733850627,-0.7767650101992842,-0.20922555102221663,0.13638426809192117,-0.7876929875427652,-0.8963522495540016,-0.48125446760096846,-0.8412417528138061,-0.8436869316227863,-0.7970132310383227,-0.769273660819701,-0.8632440391912228,-0.8624745698285682,-0.9168373905135555,-0.8156996601651947,-0.9868994937150197,-0.8758318374060654,train,7.097480832420592,1
25,-0.8980175149176779,-0.7029241969198119,-0.9016476677232378,-0.8234047905226727,-0.9209176896700972,-0.36739196637534177,-0.9343855839803952,-0.8707016654410628,-0.8055576950344288,-0.7083510646123989,-0.9352996513864573,-0.44448309526974505,-0.559058863600092,-0.8306897038587038,-0.6944166864351999,-0.835407682362333,-0.7129175935036165,-0.8051110972927408,-0.9218052458657142,-0.2057592730445662,-0.910214773825315,0.33193798380688233,-0.7319829863100955,-0.29258108627667745,0.0815766287137798,-0.6465652511347728,-0.8794150125788875,-0.5331245022066633,-0.8324783500547948,-0.8280994434908768,-0.88330819108937,-0.6853884671595063,-0.8764909852156707,-0.8050874536396269,-0.8335283163957321,-0.7764182326091545,-0.9593678956470143,-0.7693607134781579,train,7.3932092004381165,1
26,-0.9107284921692832,-0.7449971984751179,-0.9175493401664447,-0.8297252157404165,-0.9355394603567116,-0.3718388862372365,-0.9441216494869829,-0.9234026708988111,-0.8091115663026954,-0.806752192977136,-0.9841388254212465,-0.47629577718675464,-0.5920205585460702,-0.8638942837513484,-0.7323608364657392,-0.9146981101598424,-0.6892477035258482,-0.7875446464297378,-0.9051861216160835,-0.17664593673078932,-0.9241982208812138,0.18389636405296694,-0.6131303464972848,-0.29274926211643004,0.15775150275590533,-0.5263895885813532,-0.9198152185484052,-0.4865416629351449,-0.8546112406180035,-0.8809513096007482,-0.8334790459081156,-0.7085897962456256,-0.850543203499277,-0.8668880389792765,-0.8364791827071053,-0.7338294657630011,-0.9502876258846308,-0.7719347989164194,train,7.688937568455641,1
27,-0.8627162925120984,-0.7455828357564969,-0.931892786707696,-0.8148871896899482,-0.9070370294565415,-0.28803394637674284,-0.9352336240224003,-0.9289134947579928,-0.7721840705127043,-0.7943495389398365,-0.9544548015401231,-0.5540403747577071,-0.6383482679183198,-0.8221969305132106,-0.7382690340593048,-0.9504113838439654,-0.6443231385221643,-0.7658618113837521,-0.9212432656362817,-0.12585325788467883,-0.9545310249398772,0.24355846943742332,-0.6855723316607198,-0.3877338662469493,0.07037911624822679,-0.7976622739818457,-0.8701919970183569,-0.5124989580981092,-0.8585813796284731,-0.892551152734635,-0.8571535937047524,-0.6349233376099469,-0.852182329878216,-0.8516890812935737,-0.7916027733536395,-0.8312777130839384,-0.9498359075659771,-0.8372716924255459,train,7.984665936473165,1
28,-0.9168135472374412,-0.8000972526748331,-0.9146613727883882,-0.7597493255158242,-0.9780932451137365,-0.2765424468269866,-0.9611330308138617,-0.9546774787542519,-0.9037892454519898,-0.7461857808650685,-0.9457310954784326,-0.5603536803813076,-0.5978226239019226,-0.857048043696655,-0.6360023804226542,-0.8645662602969523,-0.6191652824993519,-0.7263746202994636,-0.9240044624013939,-0.15726105895979603,-0.8996244424079451,0.34462990922723336,-0.6922289192969151,-0.46248890545295496,0.156460326473437,-0.7013172188841845,-0.9718777699844598,-0.5518635861537742,-0.7302849785633789,-0.867765859012291,-0.8338876485222013,-0.7944316837772205,-0.8518293936261215,-0.8384140274284213,-0.9063688943829319,-0.8769855697755392,-0.9458523917469392,-0.7973479372375893,train,8.28039430449069,1
29,-0.8946144356062175,-0.7323536650389011,-0.9385957272100033,-0.775564499043362,-0.8840405792678112,-0.3242084813859335,-0.9332075134478225,-0.9098401877927298,-0.7430210695569244,-0.7546528911094512,-0.9531594983611308,-0.48237311005651456,-0.47820892951113836,-0.8556842271308945,-0.6295822106975981,-0.8399265386428153,-0.700711536194127,-0.8871972940727803,-0.923941145273601,-0.1398226450522172,-0.9560842221442427,0.2035912914805167,-0.6975860497962897,-0.391209400965423,0.05194677060212127,-0.8014073291498947,-0.9002758831162904,-0.4610893900795445,-0.8543763329251503,-0.8461382979201684,-0.8389743534760032,-0.6349637763357923,-0.8989255346480307,-0.8458820002420354,-0.8271948535610293,-0.8455293971254656,-0.9454720323999595,-0.8312676613151952,train,8.576122672508214,1
30,-0.8852249800830367,-0.6821718218716255,-0.9079731819422027,-0.8077309272037585,-0.9390318416097887,-0.5510290905381683,-0.9215845483627546,-0.939435593965335,-0.7942086026949247,-0.7615490326894927,-0.9841541208951213,-0.34986980981946847,-0.5640000965368643,-0.8101516680825323,-0.6703373250465561,-0.7716521941065039,-0.7847229779124909,-0.8356447001313071,-0.9596918028939208,-0.10661267356500581,-0.9314306557930517,0.28050232819906884,-0.6305339915551041,-0.44223021172457244,0.02047211407906846,-0.470823290250874,-0.9387358252211587,-0.5849227314219334,-0.6706664279371146,-0.8725531357571304,-0.813479381786041,-0.7514962362463538,-0.8961063231645008,-0.8321014125942393,-0.7890078790586398,-0.7761638174957627,-0.9682923954354458,-0.7520895195438185,train,8.87185104052574,1
31,-0.8879703451684676,-0.8166065351138116,-0.9152448651167286,-0.8067220732652949,-0.9596720929547826,-0.4232413453905435,-0.9464647015623492,-0.913634459707772,-0.8650096095023776,-0.8055427185551586,-0.941044455589942,-0.5902961838431,-0.5443697568719048,-0.8791008812214318,-0.6385611713156933,-0.8345265934635959,-0.7900808346036128,-0.8091424198576892,-0.9545879587821059,-0.11580677102417614,-0.9216500169019708,0.3376408891012568,-0.6234023604398335,-0.47751891863645735,0.09037079436508155,-0.4407560946173561,-0.8553600550973025,-0.48126423002999863,-0.7826397323943357,-0.842830856651279,-0.8888663492249341,-0.6072417504188159,-0.9335155519477996,-0.8960051582532103,-0.6290184273779438,-0.7419175428113476,-0.9504780307874492,-0.7550090850821835,train,9.167579408543265,1
32,-0.9134598916077565,-0.7503828942867045,-0.9092824908478563,-0.7948950945519575,-0.9432011548794567,-0.544720297084279,-0.9573791633453239,-0.9144042773287815,-0.9042510819653998,-0.7913686490735967,-0.9145588204602085,-0.5112703640652349,-0.5211261533353937,-0.8741163925524086,-0.6920776165943292,-0.9079360155149112,-0.7270769433746034,-0.7681003112503559,-0.9182491344485404,-0.06747961746832887,-0.9297016762942809,0.14517902183413778,-0.5409981777074326,-0.4966830838323661,0.15755417031630925,-0.7734840568334813,-0.9138372378640995,-0.4475749597380224,-0.6073282998697016,-0.8537792341382309,-0.8421525033494455,-0.5742546025698587,-0.8511002517495958,-0.8617585575631016,-0.7982558296928234,-0.7843119516686943,-0.9660639839370401,-0.8035063888183943,train,9.46330777656079,1
33,-0.9541217128621045,-0.7178002561061755,-0.9153382518980073,-0.8127536127567198,-0.8582064821949456,-0.40934939379215884,-0.9123615866788147,-0.9510568239070454,-0.7763905765745002,-0.8539621453052126,-0.9612119368986674,-0.548231515758401,-0.5321453721435578,-0.8694822958062218,-0.6453689466407249,-0.8758467348155505,-0.7048717662569834,-0.7234399341102251,-0.9430494298651051,-0.09643235000006667,-0.9184564373228258,0.0920517227499551,-0.5918517797128791,-0.4617790858068388,0.17147634505667764,-0.8031076030183126,-0.9524105047282295,-0.403674218139471,-0.8029996976362144,-0.8663229326332251,-0.8451239619715115,-0.5779356875674233,-0.8641504278069652,-0.8375766280829372,-0.8176012662514458,-0.7545652027116324,-0.9253839771653204,-0.8094441609794712,train,9.759036144578314,1
