,AFDL,AFDR,AIBL,AIBR,AQR,AUAL,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,AWCL,BAGL,BAGR,IL2DR,RID,RIML,RIMR,RIS,RIVL,RMED,RMEL,RMER,RMEV,RMGL,RMGR,SIBDR,SIBVR,SMDDL,SMDDR,SMDVL,URXL,URYDR,URYVL,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
417,-0.5438554119209811,-0.4716464904957567,-0.5809574975848039,-0.6170238380906369,-0.8419362249526161,-0.6538096602884627,-0.7605960278973172,-0.7720340499576257,-0.6861276911708815,-0.7947547238388624,-0.7633920668269231,-0.2978180337760637,-0.6220081756630275,-0.6642782655434247,-0.7562489885209791,-0.8766337465266101,-0.39682854868314366,-0.8316474632680766,-0.8556532163090044,0.20009658053392726,-0.6211883547122891,-0.635327381342716,-0.5401995810052536,-0.6251597281052179,-0.39659987838808286,-0.4538069530677816,-0.35269453227090103,-0.5195532133301259,-0.5286809955188686,-0.692560274995079,-0.8638527562518208,-0.6977842721948128,-0.9424237488516247,-0.6607268616527929,-0.6708410709379686,-0.6888690336922154,-0.7253801983454057,-0.4386454661737891,train,123.31872946330779,1
418,-0.5405956479557632,-0.47768791357279367,-0.5769213150985731,-0.6156530849199224,-0.8423987274450324,-0.6563687794509403,-0.7599674489988676,-0.7677558870507794,-0.6786660850439146,-0.7976753315326272,-0.7607739450988684,-0.2986882046700368,-0.6215816980656114,-0.6609596677555496,-0.7512313878793653,-0.8814406245696675,-0.40158129108148977,-0.8304208207179502,-0.8523213770614391,0.199671971288927,-0.6204882248888184,-0.6295209266517157,-0.5414930657521637,-0.6268118766632731,-0.3939755995046499,-0.4532494369292876,-0.34976765072551275,-0.5185536178425183,-0.5246927470793555,-0.6933325324802568,-0.8636920782687443,-0.7005442194101673,-0.9368852956202313,-0.6578770898860172,-0.6679863509279188,-0.693423922999271,-0.7256896803602315,-0.44247715582083424,train,123.61445783132531,1
419,-0.5436013306759278,-0.4765005911001801,-0.5786468556902595,-0.618502370026377,-0.847377158913537,-0.6525495502468863,-0.7598273321442907,-0.7715154990140387,-0.683376727150797,-0.7989993502177232,-0.7589224519471817,-0.3005615429121086,-0.6209736127030191,-0.6629991693237147,-0.7521727169327377,-0.883356741272598,-0.39841189395403853,-0.8317797884881226,-0.8508692897978326,0.19859960572256963,-0.6246721521226223,-0.6381819005438285,-0.5430795045944175,-0.626022494439542,-0.40152483542328454,-0.45766501899268874,-0.3490561048759434,-0.520324278331943,-0.5248405530570035,-0.6974969182201706,-0.8622075670059638,-0.6968759427160692,-0.9409464283076443,-0.6587780436530941,-0.6699230966811119,-0.6900686633699324,-0.7280999853836753,-0.44377569606678857,train,123.91018619934283,1
420,-0.5459087376512777,-0.47254391589727285,-0.5737292351346034,-0.6092148557334007,-0.8505171468902317,-0.6531149468361866,-0.7583599166002903,-0.7726258138698469,-0.6843731390239299,-0.7962243088022065,-0.7565790600110481,-0.30141881029489986,-0.6164670219135662,-0.6629972607133348,-0.7547268562328725,-0.8753039782660685,-0.4004776922480008,-0.8291772374844176,-0.8461017175228372,0.1915351756164253,-0.6266618695670431,-0.6403540980052698,-0.5448466785214474,-0.6253410614537507,-0.4037825068723203,-0.45525529227017547,-0.3522799464846287,-0.5184400367959603,-0.5242300987123647,-0.6985065877033347,-0.8595823046460241,-0.6959488185214596,-0.9460971955107513,-0.6546272091758263,-0.6680521138426849,-0.6881675415434536,-0.7260512402611848,-0.4489252031307399,train,124.20591456736035,1
421,-0.5432508012236892,-0.48040244257933273,-0.5777409740909691,-0.6159618991099778,-0.8527704457770058,-0.6563796991071101,-0.763103872253841,-0.769244731702614,-0.6836230903468644,-0.7968090042508531,-0.7608654616432248,-0.29855069671391227,-0.6256002730095267,-0.6626640092281086,-0.755039820751043,-0.879519333910944,-0.40054089136173876,-0.8366728941760565,-0.8559109459153648,0.20036000398467085,-0.6196893974961004,-0.6328466373542416,-0.5414357371492944,-0.6244254161834804,-0.3927378812540333,-0.452886182418236,-0.3495578887469028,-0.5168748291660398,-0.5208319140778663,-0.696093018931936,-0.8709047415236062,-0.7019985450543772,-0.9440535425629359,-0.6571305138111931,-0.6671616612863014,-0.6973350209327885,-0.7247097445443083,-0.4464946249174099,train,124.50164293537789,1
422,-0.5387527453191834,-0.48168991482851764,-0.5725373209993951,-0.6037094708592179,-0.8514445949743381,-0.6520374952691147,-0.749567523868654,-0.7537803357197052,-0.684867454024298,-0.8045891376778861,-0.7534827871319911,-0.2974515895518077,-0.6207384098751195,-0.6602565356545287,-0.7507672798567141,-0.8809327022227053,-0.4054432017594177,-0.8202060567232888,-0.8436677960641016,0.18848955864201988,-0.6181523219644564,-0.6464548018776834,-0.5459384324087857,-0.6300178134387757,-0.402973880991018,-0.45138432884748236,-0.34578961317662815,-0.5194274132583775,-0.5240164908391709,-0.6954113498391891,-0.8722345659280321,-0.7019164474754259,-0.944356652219139,-0.6546619466535071,-0.6621580253599272,-0.6938093971602054,-0.7208406051036087,-0.44767983430379277,train,124.79737130339541,1
423,-0.5388638530581396,-0.48039702681371604,-0.5764723743782719,-0.615838090254295,-0.8540504312787482,-0.6541412564845659,-0.7571784655084273,-0.7585440258271033,-0.6865235194673279,-0.8046675442090235,-0.7596294113594435,-0.2985068893899533,-0.6262474000735817,-0.6617444119677112,-0.7498214341231793,-0.8842173820371954,-0.4026839368404735,-0.8291655053609898,-0.8508344379349801,0.20038390952165375,-0.6190183749484588,-0.6458620837324716,-0.5430154894100856,-0.6281950807250332,-0.40136490320599877,-0.45629286971966637,-0.3448810332757272,-0.5203291507956769,-0.5252775070299405,-0.6950005658833616,-0.8757330572758175,-0.6985076616377444,-0.9438348056247063,-0.6570074113250273,-0.6612537722824708,-0.6965277101248366,-0.7225673696395677,-0.4477418218134539,train,125.09309967141293,1
424,-0.5395163761840235,-0.4786876633242417,-0.5796923082388009,-0.6099451174679975,-0.8574355048404065,-0.6545000177737168,-0.7575603455359579,-0.7592262489311036,-0.6825178543994761,-0.8005021271630565,-0.7528522609318044,-0.3008930902246591,-0.6220266492605622,-0.6602784454981636,-0.7514999911466541,-0.8788783713122985,-0.40035409893794893,-0.8287789024239773,-0.8543582285862411,0.19792240379738701,-0.6238876450286022,-0.640984893281342,-0.543076835894207,-0.630942374107015,-0.4014239245336552,-0.45168797204486194,-0.3498488711390165,-0.5194107497099635,-0.5289624147963811,-0.6949199045973877,-0.8699281961408045,-0.7025823211316106,-0.9465389950061174,-0.6552677445797586,-0.65734163165675,-0.6955802887012256,-0.7234256892236809,-0.45481531291037136,train,125.38882803943045,1
425,-0.5412372159100729,-0.4814962905496157,-0.5760297556558087,-0.6110664506375366,-0.8534695682205555,-0.6563237876172967,-0.7583766637412376,-0.7652499744148942,-0.6798918777411824,-0.8040854424478632,-0.7547893587201479,-0.30141318903980974,-0.6194532991184898,-0.6615998035283,-0.7500137047152882,-0.8851163309428264,-0.39764644659535975,-0.8329209617936395,-0.849447019913122,0.19809208215566632,-0.6264151576588921,-0.6412474108823016,-0.5436160022056897,-0.636193010611255,-0.4052559087651494,-0.45351502021607876,-0.34868311829136234,-0.5227795347298555,-0.5310482335021354,-0.6995191929693332,-0.865495802182932,-0.7032711256612413,-0.9456999476720707,-0.6558665409040013,-0.6585449353367023,-0.6970866313745177,-0.7277209749518433,-0.4526333003665143,train,125.68455640744799,1
426,-0.5402528635695769,-0.4769492140460531,-0.5785030414339843,-0.6190733960913626,-0.8515730849177301,-0.6541509174239382,-0.7603091178479862,-0.7655271285754747,-0.6719285492731013,-0.7880559704456009,-0.7546474484155848,-0.2994952024961201,-0.6222062986247049,-0.6627444752841989,-0.7458014547323841,-0.8822380994041529,-0.39606098945246554,-0.8284950371490624,-0.8502793481074692,0.20421864836216252,-0.6212233244598453,-0.6253696363999852,-0.5384926659541389,-0.6213511893895225,-0.39028168179105566,-0.45062636459964434,-0.3461548752500401,-0.5184804117682956,-0.5203092282304964,-0.6969877572439385,-0.857675404996183,-0.6954850487578255,-0.9374919862787102,-0.6526295172404508,-0.6630529038740887,-0.689989852201189,-0.7252477592097634,-0.44357992970091953,train,125.9802847754655,1
427,-0.5431264607358081,-0.46905580410130454,-0.5706217303175438,-0.611751457059581,-0.8458952350412996,-0.6509480079691561,-0.758969415776182,-0.762135838381298,-0.6775496245088202,-0.7893443034872852,-0.7489656501438617,-0.29807225716309793,-0.6132706969824732,-0.6635447326455537,-0.7491904061790792,-0.873436235705488,-0.3949539193513313,-0.826745848297545,-0.8468164739082173,0.19472239215952253,-0.6162234919952124,-0.6257128771503269,-0.535424546624769,-0.6248528514991598,-0.3930181972197898,-0.4447714279366949,-0.35061013713328243,-0.5117900305688037,-0.525578305108902,-0.6915450001479891,-0.8589998636157055,-0.6942690072172415,-0.9342884825653183,-0.6589389377888686,-0.6610360579681592,-0.6918660991784512,-0.7249350769870012,-0.43931142248988675,train,126.27601314348303,1
428,-0.5473672682689754,-0.460199828818649,-0.5732263952989006,-0.6144643481443263,-0.832499586149269,-0.6411201555586789,-0.7599509310120303,-0.7607666145090306,-0.6730816188913608,-0.7780792901600426,-0.7483490739657178,-0.2951598531829472,-0.6051642404007717,-0.6582297496029247,-0.7433148172610989,-0.866468439740999,-0.3952994310483964,-0.8232174671353625,-0.8410909434020746,0.19486431488728717,-0.6051672554782698,-0.6199689855550761,-0.5287510632402938,-0.6186762330310505,-0.3834684442443039,-0.44094780522808136,-0.3497876906761184,-0.5074144832655914,-0.5191857648136409,-0.6874566490321945,-0.8444914030090126,-0.6821570997058003,-0.9241801591447713,-0.6618464267846583,-0.6697814926031094,-0.6817842178640374,-0.7173475251580167,-0.42639436243240425,train,126.57174151150055,1
429,-0.5485315492369647,-0.46975345862622897,-0.5823726466809387,-0.6220809692862332,-0.8345329310325489,-0.6470142503334217,-0.7601248562689792,-0.7583048619884466,-0.6761495533426917,-0.7846249085079117,-0.75866345562735,-0.295040690114451,-0.6144695023146447,-0.6648488514230615,-0.7469931345784458,-0.8728231160519458,-0.4016803063398353,-0.8213700574050142,-0.849080383644356,0.19998896751966222,-0.6023679580598955,-0.6269308357171903,-0.529003943531118,-0.6172328553387592,-0.382078357639603,-0.4490061061011247,-0.3485732311185394,-0.507985566222703,-0.518678085446401,-0.6902868688924126,-0.857451138524824,-0.6855338693468211,-0.9290889698562018,-0.6669674398818698,-0.6751318255196542,-0.6927454699038098,-0.7201796705079107,-0.4265896177643579,train,126.86746987951808,1
430,-0.5458714957257129,-0.4681532198873019,-0.5755850390711392,-0.6186969034540835,-0.8371727158117632,-0.6458239009321093,-0.762817597556213,-0.7553282686192859,-0.674262945552659,-0.7865896240478197,-0.7545271976367889,-0.29474186256139423,-0.6088020538991205,-0.6619812318262633,-0.7394454454814444,-0.8730012804086547,-0.3972392833180458,-0.8287799517564167,-0.8445757595589245,0.20592433968134716,-0.6051719680318628,-0.6216685236506987,-0.529289710406918,-0.6159012008517684,-0.3767515654474048,-0.44822292788840906,-0.34546357830441476,-0.5106179533187916,-0.5126391281550177,-0.6830511516979507,-0.8591647160058224,-0.6836954263447068,-0.9245647567843818,-0.6653847406385228,-0.6715435709487994,-0.699398875112472,-0.7187770550210246,-0.4237556379327323,train,127.1631982475356,1
431,-0.5466872000476447,-0.46990644588588004,-0.5768824131103172,-0.6157653936759102,-0.8413314866592814,-0.6497442782191412,-0.7571858843837814,-0.7597070379082226,-0.677668762964725,-0.7933013170564422,-0.7580233885039835,-0.2960177544275859,-0.6061898611717684,-0.6677621637789636,-0.7442925383014102,-0.8803010370079684,-0.3955293531755667,-0.8231862530741081,-0.8454272363681521,0.20224065034627653,-0.6078234488000762,-0.6370771582598935,-0.5365990118801653,-0.6193549611448759,-0.3926607030569868,-0.454776374490767,-0.34557910289220917,-0.5163164002944752,-0.5215783883672642,-0.6873545977344102,-0.8625984749349386,-0.6822578859873631,-0.9341838233870596,-0.6629627896248408,-0.673251394720741,-0.6999523459067509,-0.720353079637692,-0.42702539833515873,train,127.45892661555312,1
432,-0.5498673040337256,-0.4722704787741088,-0.5854549757826896,-0.6227835039069088,-0.8350730394730101,-0.6518834053166251,-0.7629844339520113,-0.7642360027609464,-0.6798947810927257,-0.7940965465722732,-0.7697032860202891,-0.29700736810911,-0.6104104499447005,-0.6635144252640983,-0.7477971561929425,-0.8839947193952847,-0.39052389873260585,-0.8290358591961487,-0.8557297818392143,0.21236943351936044,-0.6068087608337244,-0.6361164029231464,-0.532302216511008,-0.6167030712232229,-0.37720534740193884,-0.45312884699439987,-0.34324353837143995,-0.5126227429327601,-0.5166557175956995,-0.6847543920113703,-0.8608422212171083,-0.6825764728997881,-0.931234123489667,-0.6685610841014503,-0.6767145795079063,-0.6969572678986726,-0.7187604599567121,-0.4242901683272613,train,127.75465498357065,1
433,-0.5446245084259485,-0.46428488103054116,-0.5861062301379338,-0.6248372756618836,-0.8409133274447893,-0.6510617008673851,-0.7661785225908223,-0.77069035366658,-0.6806217771026606,-0.7904178657159756,-0.7661538929809584,-0.29859057199985956,-0.605150832355728,-0.664223750969549,-0.7463344921445649,-0.8801485629174145,-0.3861865980028275,-0.8358948786099445,-0.8605387207665951,0.2149198019488186,-0.6155070397645456,-0.6375708924570653,-0.5332880934948674,-0.6212549343152729,-0.39071591296425306,-0.4546647383867598,-0.3497873937593769,-0.5177796025056203,-0.5267378274080985,-0.6849140755418455,-0.8601243667179003,-0.6848936048201615,-0.9393325063789878,-0.6630207089687284,-0.6725062193372803,-0.6972839014928143,-0.7212550798004137,-0.4265407389979343,train,128.05038335158818,1
434,-0.5446767859291624,-0.4673471726291961,-0.579843273109319,-0.6215157208545796,-0.8351550904446385,-0.6478686385100567,-0.7615632967204642,-0.7684942761406435,-0.6722749003006094,-0.7877293639873405,-0.7623249964667608,-0.29811959180967196,-0.6026530291480975,-0.6618580240227919,-0.7381567847552092,-0.8811512350666838,-0.38329022016759884,-0.8324466714721336,-0.8509908870127767,0.2190883047545626,-0.6145372358839412,-0.6310962162750509,-0.5352945600556503,-0.6224592183643785,-0.38788724389306334,-0.4523923589535377,-0.3446167435662091,-0.5207587021180511,-0.5254130841890389,-0.6841536848441006,-0.8501833882534287,-0.6778036000107914,-0.9321384856408206,-0.6580643304526488,-0.6732203027511775,-0.6911531658631973,-0.7191593513280599,-0.4270453423539524,train,128.34611171960572,1
435,-0.5407856686459109,-0.46636219389283334,-0.5805890641904142,-0.6198434764064995,-0.8334444321136458,-0.6490020537612736,-0.762299040857465,-0.7645783946735787,-0.6711447114395721,-0.7880543363145669,-0.7642738404264693,-0.30139765403953267,-0.6025889318248888,-0.6618563985276723,-0.7380896314288369,-0.8837671919881535,-0.38730249494576985,-0.8303036111733065,-0.851498880733566,0.21278938095320826,-0.6193334651811808,-0.6323783718138996,-0.5346279560833151,-0.6230931170404834,-0.38716741214409994,-0.44816900931455805,-0.34501465453675956,-0.5178221858135529,-0.5259908540268659,-0.6838205982542531,-0.8526763625645835,-0.6856452934052423,-0.9339742264760005,-0.6605599979130653,-0.6703221876974848,-0.6958737006174303,-0.7217196653250656,-0.4244084337441767,train,128.64184008762322,1
436,-0.5400400282421262,-0.46380755586938466,-0.5821301431458579,-0.6295429254220039,-0.8367887750843015,-0.6535403709104688,-0.7671745836527593,-0.776980880118175,-0.673620305335995,-0.7914194612732965,-0.7701611992812033,-0.3001634258748312,-0.6025162629737415,-0.6662859801954355,-0.741681522096074,-0.8908081960577601,-0.3785384715996186,-0.8396444132861335,-0.8608066810279066,0.2252632324044883,-0.6195620217799402,-0.6381581244382437,-0.5361835123894667,-0.6237295732447721,-0.3911213514796326,-0.45889094262126395,-0.3475684603580332,-0.5218858186376513,-0.5330131449797877,-0.6824927659838238,-0.8571576253021735,-0.6801796831135719,-0.9335226945429921,-0.662475398532881,-0.6725223793763495,-0.6985363511948302,-0.7249669495995119,-0.424106140697189,train,128.93756845564076,1
437,-0.5406986674247873,-0.4744525301918045,-0.5893785458390697,-0.6261805625583173,-0.8349912790427219,-0.6577763348793292,-0.7612749579777249,-0.7709381721835479,-0.6652359688015108,-0.7915254114074883,-0.7740396210009305,-0.30340129769765867,-0.6092549488235091,-0.6630997353719228,-0.740902347724378,-0.8933170484915888,-0.3833207507111297,-0.8315291006295075,-0.8574483195718239,0.22394744379027703,-0.619874700562931,-0.6408764999079904,-0.5368988990710093,-0.623862062196017,-0.388938657804986,-0.4609346287733428,-0.3453773669650545,-0.5230671906898294,-0.5264586394813475,-0.686809979008334,-0.8547430656691205,-0.6796656459992216,-0.9363225143974905,-0.6592373051264848,-0.6760943541222316,-0.6948973136490878,-0.7237785353112812,-0.42638794909569744,train,129.23329682365826,1
438,-0.5441481406114286,-0.46827045673497797,-0.5857849843116048,-0.622784891524541,-0.8474628064363501,-0.6567180757186813,-0.7656258265918915,-0.7717411679644672,-0.6779317128892435,-0.7945182352753609,-0.7651836452207822,-0.30669910495305713,-0.6103511441473208,-0.6689814707915236,-0.7457198452464234,-0.8861623236024742,-0.3915549291805631,-0.8376817858255189,-0.8555573541276799,0.2119794699663537,-0.6305249481382706,-0.6398157438632889,-0.5365609681596297,-0.6246567490845425,-0.4018101855681168,-0.4597359963297179,-0.3512290120042353,-0.5191255455588258,-0.5291147337250537,-0.6924140116834413,-0.8609306491375042,-0.6875675142913872,-0.9423497504128246,-0.6675942323076488,-0.6744489921048402,-0.703029884534824,-0.7309120946846311,-0.4312133930352007,train,129.5290251916758,1
439,-0.5441767237981465,-0.47668149020364786,-0.5870230019105545,-0.6265673284294229,-0.8444677120633304,-0.6581040852518527,-0.7651739555295756,-0.768783098766607,-0.671538589000862,-0.7915115441844269,-0.7695525597386788,-0.30279438358371474,-0.6176810545539381,-0.6638323210038628,-0.7464956038137934,-0.8879460113180019,-0.3907237978976637,-0.8370813449505683,-0.8569693560765541,0.2230042854395765,-0.6248924530505018,-0.6401108889338119,-0.5355974428188208,-0.6209247649457132,-0.388932926380695,-0.4635453839500637,-0.3465046901040306,-0.5211190664306865,-0.522345953987112,-0.69120042053367,-0.8621564521975514,-0.6838360354433425,-0.9401031778456282,-0.6592243327319587,-0.6718216158533451,-0.6958743157067679,-0.7218418462279478,-0.4324165936868277,train,129.82475355969333,1
440,-0.5501585272794529,-0.4742559512313444,-0.5897356768748023,-0.6189654715970412,-0.8562510070171179,-0.6572470334161121,-0.7598148481914488,-0.7631671734585158,-0.6802010595889227,-0.8006664743426226,-0.7639248959159864,-0.30284353094688726,-0.6163298601282167,-0.664556231467916,-0.750262993738982,-0.8815990741604108,-0.4008129671056887,-0.8352465303761312,-0.8550283674496498,0.20646429542854894,-0.6255184857734961,-0.6460732231290182,-0.5419212432891161,-0.6226598541855741,-0.40054964475078086,-0.4609951372658337,-0.3485219353558258,-0.5169982601383495,-0.526689693224355,-0.6973222910443834,-0.861267883253589,-0.6887582810924929,-0.9462452264320751,-0.6600131819170926,-0.6725879329838632,-0.6952843132364881,-0.7231851383465637,-0.4432513245705487,train,130.12048192771084,1
441,-0.5503363606894431,-0.4801045191787403,-0.5872110201437174,-0.6185996897975428,-0.8537019660393583,-0.6573556622658899,-0.7667794841811302,-0.7740928627760286,-0.684526166343628,-0.8059941484547453,-0.7686875364331023,-0.2992084707400044,-0.6193688208279142,-0.6665546227670789,-0.7483877058880213,-0.8832726262625622,-0.39964561233364027,-0.8385284010888348,-0.8540868347383466,0.21201121434985176,-0.6324413926620519,-0.6409450076455052,-0.5456574294479334,-0.6248567101719447,-0.3968052065315339,-0.4624192525468526,-0.3468154240938176,-0.5228912152122425,-0.5289978760540636,-0.6976946487097431,-0.8657921698336704,-0.6939793492409784,-0.9443381899002958,-0.6674918902772402,-0.6762396522232326,-0.6963712582492416,-0.7292462727116074,-0.44223932036105074,train,130.41621029572838,1
442,-0.5455057907663612,-0.48596161139839017,-0.5883232252444096,-0.6180216817281954,-0.854319238885831,-0.6607213792420693,-0.7599631408905052,-0.7656794122483251,-0.6803558306854629,-0.8059813104851615,-0.7683451384604914,-0.3050969594022695,-0.6253600359242799,-0.6651396338319714,-0.7522621088627934,-0.8891694577570812,-0.4047131699492955,-0.8325565535984354,-0.8536122969179736,0.20624779210870342,-0.6322104603689384,-0.6481503778197751,-0.5439144576154141,-0.6239949864081302,-0.39777564782270863,-0.462625383906957,-0.34559552525985016,-0.522508255772982,-0.5279700716658872,-0.6988419536460163,-0.8729893167750906,-0.6976023331587058,-0.9498572137394228,-0.6650023804985137,-0.66766249542671,-0.7012588621226525,-0.7287284445201645,-0.4471144388346481,train,130.7119386637459,1
443,-0.5452332871834938,-0.48574102129555125,-0.5847274849573931,-0.6142974303637371,-0.8527237715863856,-0.6586907985120083,-0.7523475408553281,-0.7571830048436519,-0.6862065519111494,-0.8068699442761726,-0.7641478232444346,-0.3009972882538256,-0.6271841846280685,-0.663518009711422,-0.7502487202686602,-0.8879585386754493,-0.4031931072592869,-0.825444300442548,-0.8496173175024937,0.2019529058033409,-0.6280712848283976,-0.646933962450039,-0.545654657190545,-0.6267764230610648,-0.3942639353539763,-0.4588983378230265,-0.3422488181188611,-0.5189482334054719,-0.5254359242497428,-0.6993223331981875,-0.8708790917327508,-0.699907716847343,-0.9433969865136709,-0.6596039841536745,-0.6650759022906416,-0.6923866231869291,-0.72608791224777,-0.4442548435038406,train,131.00766703176342,1
444,-0.5455621651865646,-0.48728683088852104,-0.5827764734582584,-0.612677968549681,-0.8495037168325721,-0.6558980480382774,-0.7495862445078075,-0.7581877270731177,-0.6870635643466476,-0.8057949687672983,-0.7638882079940724,-0.29983448825848674,-0.6266118330239748,-0.6628643233988405,-0.7500067053265095,-0.886746391619032,-0.40586849885746634,-0.8239145437048108,-0.8433258462724575,0.19638377008772884,-0.6247394206837089,-0.6462688438978366,-0.544417944007551,-0.6244484075811949,-0.3941049130975388,-0.4617165933121983,-0.338367958822699,-0.5210332469673585,-0.521520514689475,-0.6995436146660912,-0.8721528023351256,-0.6969100236077357,-0.940416679786745,-0.6592690429340072,-0.6625183618621483,-0.6940670377590197,-0.7250691860091748,-0.44013806522010723,train,131.30339539978095,1
445,-0.5428845058631812,-0.4778559675290871,-0.584039837061359,-0.6137716421458268,-0.8446182921119887,-0.6569006588136228,-0.755605317032023,-0.7595417747544122,-0.6766563494608131,-0.7966492982815667,-0.7653659449551954,-0.2975973371741634,-0.6236291777143448,-0.6596346041736776,-0.7485418787478859,-0.8822784013194751,-0.4037270542905469,-0.8276939601757959,-0.8458025755929357,0.19965235542429838,-0.6229650382454353,-0.6358481356322079,-0.5424571070106896,-0.6237980482644976,-0.3900966971273357,-0.4593271205254663,-0.34535469693914633,-0.5179580126169229,-0.5214693655658862,-0.6927280901171184,-0.8691470860656666,-0.6949231547034408,-0.9350110344035274,-0.659029299388312,-0.6626544143017621,-0.6974262280796635,-0.7290347416129475,-0.43733813580784986,train,131.59912376779846,1
446,-0.5465114178710688,-0.47316499035722565,-0.5906515669445038,-0.6213682419860498,-0.8470847001774835,-0.6578656532927608,-0.7600739830551317,-0.7684069340356695,-0.6752964205903853,-0.7877522781641498,-0.7666323434956693,-0.29803160773448645,-0.6215622605700641,-0.6603602123615826,-0.7550808280293737,-0.8773937401389845,-0.3977940533798339,-0.8322220832222013,-0.8508274955645936,0.2025455923722267,-0.6179148016202984,-0.627647414050803,-0.5380012364981839,-0.6164921528321174,-0.3817926807535241,-0.458628669507497,-0.3482575756055039,-0.5137222436938224,-0.5178931046316397,-0.6942787745324123,-0.8623328764251433,-0.6930634925948651,-0.9363860960481871,-0.661121967890969,-0.6662024805398636,-0.692665452190092,-0.7251389647584384,-0.4319701150515589,train,131.894852135816,1
447,-0.5460145234606175,-0.47176469800088366,-0.5832345997734973,-0.6137648290757837,-0.8416029265645264,-0.6528236203365535,-0.7647398919093465,-0.7634864027833199,-0.674340927898129,-0.7900850470087413,-0.7651808547247905,-0.29520204884117507,-0.617611842378037,-0.6542360887781201,-0.7527711048289132,-0.8729938559567664,-0.4060225840433136,-0.8354950828561651,-0.8421228698113224,0.19315849649519068,-0.6187898664996738,-0.6169075266404855,-0.5352962860756454,-0.6172451383854928,-0.37876954325618106,-0.45278014372924585,-0.346414743318105,-0.5078927270434442,-0.5131409358367032,-0.6944447927040567,-0.8649158043664321,-0.6961326713496919,-0.9271863416695736,-0.6674496965247824,-0.6646241082710291,-0.6991724683984148,-0.7260240303581793,-0.42749413147145676,train,132.19058050383353,1
448,-0.552018449834575,-0.4741352813950497,-0.5852470203868961,-0.6167552981176205,-0.8396848656377258,-0.6483271900795808,-0.7623357748304901,-0.7687179900791401,-0.6788135823917746,-0.7873214600386362,-0.766349608195835,-0.29522447262072904,-0.6194438357839952,-0.6554740739016419,-0.7546637812484845,-0.876045608608258,-0.3994344572980425,-0.8337817851269036,-0.8413762523264292,0.19735485133693909,-0.6218062809536807,-0.6255516286899212,-0.5371462031568605,-0.6170953103052998,-0.38230195094771363,-0.4554425228856725,-0.3422875302375486,-0.5150450817042055,-0.5138667368660998,-0.6960691360557323,-0.8610401750175856,-0.691177032062486,-0.930920263418709,-0.663638112028805,-0.668511768475013,-0.6883360886806427,-0.722104254804755,-0.42604580484217724,train,132.48630887185104,1
449,-0.5552752366425979,-0.4738684403333112,-0.5794573784759768,-0.6067406303454655,-0.839005817532976,-0.649376591044681,-0.748256018308622,-0.7581008703360098,-0.6804822505945239,-0.7895573887002043,-0.7593938853922259,-0.2971843209873332,-0.6141721149950705,-0.6560171796681238,-0.759803141978723,-0.8719646472146471,-0.4052899693822967,-0.8247395770110255,-0.8303768431376971,0.18224127330732393,-0.6174640940509443,-0.6323858015832879,-0.5371118155319372,-0.6227130414562607,-0.3922116530334515,-0.45425013979045026,-0.34455355813923244,-0.5125827677365129,-0.5138811331718129,-0.6974926522348919,-0.8601137014761301,-0.6923486720777255,-0.9313335605122313,-0.6580105992623241,-0.6592983624219853,-0.6900747692342216,-0.714967118684207,-0.4306761745592309,train,132.78203723986857,1
450,-0.5559436043229462,-0.4676729639278335,-0.5774228934665595,-0.6094693956537754,-0.8409652220449013,-0.6502433950523072,-0.7506162872345723,-0.7640836088232289,-0.6859691838720133,-0.7877439023083107,-0.7560866099324549,-0.29535420218305525,-0.6140723537647292,-0.6616598828525786,-0.7642349060753636,-0.8711332607876998,-0.4057563368396807,-0.826636557868874,-0.8336504210078639,0.17931484084316668,-0.6126309404093417,-0.6306696534872636,-0.5371768848285413,-0.6195088219762903,-0.39555843669686963,-0.45499776976350625,-0.3481241181536829,-0.5119291019827189,-0.5201199423537795,-0.6992460924391206,-0.8634903999453558,-0.6927146831419788,-0.933386633147088,-0.6576363053521995,-0.6584143364566708,-0.6912891206818803,-0.716153833398793,-0.433542843083468,train,133.0777656078861,1
451,-0.5533476015499139,-0.4568937636898332,-0.5761288178238086,-0.6067930123887533,-0.8384627185915563,-0.653417117426989,-0.7573306910678458,-0.7772917551149615,-0.683053784421676,-0.7832875780619037,-0.7594721421749467,-0.2942004325535081,-0.6034951018774539,-0.6615271854316477,-0.7650016643279703,-0.8629594662764922,-0.4017432060395645,-0.8310071230952549,-0.8354514607149737,0.17710806395271644,-0.6161765454855725,-0.6222322621338718,-0.5383099829314353,-0.6244101509215806,-0.4052352801687815,-0.4546197991221543,-0.35678512305468835,-0.5135913712264945,-0.52664528159196,-0.6985219853184987,-0.8578669059985878,-0.6908836003302978,-0.9333098893017668,-0.6645906348799987,-0.6628784441618811,-0.6965416171601111,-0.7240387064674191,-0.42863059580303786,train,133.3734939759036,1
