,AFDL,AIBL,AIBR,ALA,AQR,AVAL,AVAR,AVBR,AVEL,AVER,AVFL,BAGL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMEV,SIBDL,SIBDR,SIBVL,SIBVR,SMDVL,URXL,URYDL,URYDR,URYVL,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
12,0.3651423155891471,-0.8271005620060868,-0.9688236377743068,0.578808997505355,-0.9088148309608125,-0.949490513115474,-0.8479957264059423,-0.2203381146792177,-0.6574710565998265,-0.7372717318679223,-0.1751833716376624,-0.661658613772055,-0.42907138469205086,-0.6757237388357942,0.7123487337490486,-0.7741398938736131,-0.8090371721110386,0.796799617707936,-0.9487837773330781,-0.8514892649499002,0.5221004486730825,-0.460310463899935,0.3096138676055016,-0.20607372899171272,0.1245608156094904,-0.15281403265907834,0.10031226608663246,-0.6947539310829933,-0.6309065368499186,-0.7839541511068711,-0.7884851720508399,-0.842410436549166,-0.8709264565970447,-0.8954181607824454,0.21410994982684473,train,3.4177215189873418,1
13,0.5797152384108428,-0.8835492279866926,-0.9490722878046995,0.5257843526180819,-0.9036433468734458,-0.962924596162599,-0.8625117567027959,-0.1642436708659082,-0.7642514225193289,-0.7357063860425401,-0.020861371010396645,-0.6253704375568365,-0.5022481456953646,-0.7029973839775363,0.450975780843593,-0.8277607332368547,-0.791219564679028,0.8536274417484337,-0.9241565471659989,-0.8459231676139479,0.7398633907694452,-0.5121611440396097,0.24339679515709745,-0.2661276419813735,0.13331002937419711,-0.3034742819728705,0.1535989946804257,-0.7638697784210662,-0.6110905359971066,-0.8190966125258491,-0.7923124023188859,-0.842406647362169,-0.8372342552398664,-0.8852332610004975,0.19261475359571822,train,3.7025316455696204,1
14,0.38134275058866995,-0.8142584150331693,-0.9292729335819153,0.3643548625628159,-0.9217714379618055,-0.9632488425023904,-0.8703275641717187,-0.24560119388712598,-0.6082840304048529,-0.7582087508596479,0.05740262777787275,-0.6729429018008195,-0.5350373974705859,-0.7115187039529245,0.8730401830984258,-0.8434365653642064,-0.7966084402219735,0.868790356440577,-0.9028413555563413,-0.8451447970344002,0.5672750450432136,-0.39082734377650696,0.30602087842435255,-0.22119158731617738,0.05316411535380383,-0.22929923900713278,0.30332625492634313,-0.8623012339713008,-0.5578342482947591,-0.7828337101715221,-0.751536572030797,-0.8561286517000057,-0.8454169191817082,-0.9243007094649709,0.16912935133782858,train,3.9873417721518987,1
15,0.35779509380167074,-0.8722960908045326,-0.930173013328981,0.4735934962732493,-0.895046344263349,-0.9540426337277229,-0.8277330553856331,-0.4009835378219503,-0.5958302469317647,-0.7423762480111105,0.08546740398302077,-0.6877482083898785,-0.5380114046011754,-0.7010880991958195,0.4905669318252277,-0.8534722624216112,-0.8421959157702984,0.8523893575940911,-0.8717358823686358,-0.8414492066452703,0.5954102395930239,-0.32491102771968516,0.32237072458474425,-0.2932955935045627,0.04533882837551184,-0.22148090736765536,0.22759488207955259,-0.8159186969652876,-0.6355669096528075,-0.8196821420061796,-0.7928939554628961,-0.8270492411538309,-0.8085789667274693,-0.8900559425670453,0.1130455218090326,train,4.272151898734177,1
16,0.2943936123496598,-0.8681797457132617,-0.9460324184722767,0.42669808146343224,-0.9073517072838453,-0.9433258394459424,-0.8530127213305281,-0.18644203006095916,-0.7125915114738874,-0.7115457627116637,0.19120075046403628,-0.6803256285362548,-0.4844022658258712,-0.7139247569567111,0.7230918216747135,-0.7237549445248432,-0.8151458010827836,0.8954810632194516,-0.9227536519511838,-0.8463855218362333,0.46077241529220725,-0.634432805743939,0.3237217726068693,-0.5222181180463781,0.013427171741555166,-0.18863709537373574,0.13103964650877198,-0.8466234351515043,-0.6223193885005143,-0.8189248467482844,-0.8073727910797308,-0.8364964971625846,-0.8575023524270353,-0.8738233866397429,0.11418455530086902,train,4.556962025316456,1
17,0.4042176351300202,-0.9112256197071684,-0.9345414003680727,0.30825862184828035,-0.9162514177507824,-0.938095880577599,-0.8440394224393365,-0.19948643094094276,-0.6592688882415634,-0.7682808826732018,0.07799848261943065,-0.6563118685150818,-0.6213268465664494,-0.7119278150360588,0.6016335888539777,-0.8582730342498794,-0.8220539499715716,0.8541842455415689,-0.9412390409903177,-0.8763009992888668,0.28261075606251973,-0.5289199407559539,0.30096459849367574,-0.34585549890873757,-0.04636958446204553,-0.21233221602359043,0.07873071448137403,-0.7640013668687331,-0.5511872360617649,-0.7720665531731213,-0.7352604660607118,-0.8463749600894532,-0.819665459865768,-0.8867080490834376,0.05223603628144946,train,4.841772151898734,1
18,0.47998652533988495,-0.8562555385147185,-0.9416520303698908,0.19256716346952296,-0.8967527292238038,-0.9836382035744738,-0.8774814424359573,-0.34539252773156437,-0.7088465111572602,-0.7466456494041145,-0.3484541026353378,-0.81900430925649,-0.5958020716276733,-0.7781952800151855,0.06013415935147681,-0.9135282199710564,-0.8290418653486027,0.8358029686975823,-0.9377929592947625,-0.8753480637248416,0.5161391433925497,-0.6119303304607012,0.2943289217420526,-0.22896763960880495,-0.0841233023475253,-0.20774357386252118,0.08674451216528833,-0.7376076008053798,-0.6030274217344058,-0.7110523095336476,-0.7279533708208281,-0.8359088480297703,-0.8354445011966037,-0.8726574845386388,0.016188011931825508,train,5.1265822784810124,1
19,0.487963753232038,-0.9123623691715325,-0.9210666065013361,0.32550220289420917,-0.9023386359454735,-0.9510014793406667,-0.8957556732229399,-0.2849088828384002,-0.6996458969097119,-0.7614141809869054,-0.3749111368865464,-0.8114047842012606,-0.5933423362361309,-0.7612607159875373,0.01866315437770072,-0.8278630004823927,-0.8167429858822591,0.7913932048435337,-0.875185110111766,-0.8653623161321319,0.42266865838972456,-0.576853781532343,0.36471355576240394,-0.22977907472840653,-0.14223863854785523,-0.3194968911506796,0.056355230612371576,-0.7670009998158344,-0.4836875915534785,-0.7859375886299128,-0.8028312484914046,-0.8230247956374468,-0.8275534023499359,-0.8532278288331125,0.0045059074644838715,train,5.4113924050632916,1
20,0.3619480469910834,-0.8524288575894668,-0.9587979494983256,0.1697400696755007,-0.9050231390808662,-0.9634315266117482,-0.8889640213408975,-0.5353035067720704,-0.7130555767073478,-0.7582084820785117,-0.4732603971240391,-0.7423129078361164,-0.6186879588698295,-0.7834296880459984,-0.10284311910923727,-0.8649532079112398,-0.8438209260889286,0.8102903992844535,-0.948607817144401,-0.9001162558320444,0.4393033866745244,-0.5074811564707027,0.1718515574230155,-0.237216296752096,-0.07973284921808488,-0.24651534044451717,0.0781890173870805,-0.8469368839922892,-0.6488305905689802,-0.7875587055452956,-0.7692595278635064,-0.8273140182611224,-0.8795461244985302,-0.8871210138640121,-0.06371073676636407,train,5.69620253164557,1
21,0.38643718706877883,-0.870435048249449,-0.9267215075255668,0.09051593875252162,-0.9306624594443901,-0.9370159867242221,-0.8812618564547308,-0.29240395999821567,-0.7134654068591917,-0.7129619502952664,-0.2631161348417739,-0.7595526993841861,-0.6399514943105596,-0.7740586948904522,0.07773891358479523,-0.8829059334298119,-0.8366734777354108,0.832451444109322,-0.8377037513679677,-0.8430194298130702,0.5474052391232149,-0.47826075601556206,0.25959513068686313,-0.25215542057611173,-0.09019767719633076,-0.29496669262694886,0.0020026648215032417,-0.7687013304223905,-0.5111410130409779,-0.7753273251008131,-0.8083429601607176,-0.793749751214762,-0.8339772254710924,-0.8758417391882695,-0.03934348544442956,train,5.981012658227848,1
22,0.35224226390672064,-0.8430502224041415,-0.9436478071957175,0.1206511559750223,-0.9238315801248131,-0.96192916548042,-0.8634336425962781,-0.4290256000651673,-0.6789378696924642,-0.7318264694006933,-0.17126101831172724,-0.7573881995903475,-0.5951539556376095,-0.7954730347684461,0.10914221527291668,-0.835093101784853,-0.807762763333757,0.7567335276346554,-0.9167007001118817,-0.900056959613531,0.3543378369713448,-0.4259569575873483,0.28490224157219823,-0.2439277225008739,-0.06922146995115264,-0.291443088229308,0.0768844571957672,-0.793174673085146,-0.6883323094410596,-0.7417395549727258,-0.7808803496890201,-0.7869642474759335,-0.8122073931581547,-0.8629456979940706,0.009651913134237966,train,6.265822784810126,1
23,0.30933935011385993,-0.8739344292501042,-0.947784573713231,0.32618123546521693,-0.9111344459508705,-0.9025083619318228,-0.8770345077356829,-0.524886793958897,-0.6575549624030332,-0.7942387651375284,0.13869519067833358,-0.749734751507891,-0.6475546200086344,-0.7892957479149708,0.16916023067561947,-0.7752841292812349,-0.8329467132033016,0.8604354718741316,-0.9163989148260121,-0.8549690736221066,0.5189457647149838,-0.5407826727204772,0.31760902780610123,-0.3068812739630131,-0.12492340986809725,-0.27359846425229195,0.09846523286245046,-0.8128746058913525,-0.5638163817895119,-0.8332021738398376,-0.8084922943820978,-0.848975427595802,-0.7823563753958359,-0.8620181047437311,0.05531139246427863,train,6.550632911392405,1
24,0.4341095109751214,-0.8659683410607535,-0.943589001985576,0.379805881315618,-0.9124565423405722,-0.9518113229381321,-0.8556319440697816,-0.5774219798331166,-0.719642780074982,-0.7506081221288866,0.43214594311464394,-0.7288894104986241,-0.6817226693376061,-0.7559800390215975,0.24716721378571904,-0.8488625180897249,-0.8032884198536934,0.9365603104005567,-0.8665264477295859,-0.8378231805309058,0.38050774003299814,-0.577321022674541,0.329457823382461,-0.326728273417518,-0.019362601644995814,-0.26000435672860167,0.16790731320759633,-0.7241316630312453,-0.5553773699132998,-0.7819537840610515,-0.760196848095017,-0.79357858552717,-0.8471032059895836,-0.8577622024321556,0.02046356725951759,train,6.8354430379746836,1
25,0.52456916800502,-0.921019705495445,-0.9296269649490945,0.2729958825332348,-0.9028710037166294,-0.9502932788177347,-0.8734199859944867,-0.6454423897383851,-0.6853622196625049,-0.7286046494392726,0.37334896418119423,-0.8200230504030956,-0.6417115105620776,-0.7852482550043327,0.09198810127851309,-0.8924785335262903,-0.8390738925211496,0.9782025858877179,-0.8837435594507299,-0.8589922811044522,0.19484748948904818,-0.5071735069917996,0.343713489392909,-0.3749775586945622,-0.1749928109403408,-0.3868225169598637,0.06503107967422883,-0.7969536440847491,-0.5410686684563886,-0.7323463251908302,-0.7725608986011271,-0.7879729593899779,-0.8501015404010066,-0.8965574844199654,-0.06156007100385463,train,7.120253164556962,1
26,0.617099219895149,-0.869447073540715,-0.9327436410866002,0.4476461773603857,-0.9078104374602616,-0.9229083441730549,-0.8891921149511124,-0.5801118406776528,-0.665674029034379,-0.7578262072262958,0.3971250052060671,-0.6293042203129567,-0.6524596862582566,-0.8617530945203418,0.1006413916911193,-0.8512571152918477,-0.8172475552962628,0.9160347076614621,-0.8982487075777752,-0.8761790510680147,0.5273700527297145,-0.5005735825153045,0.2064406281454303,-0.5406387556675121,-0.11284498201202864,-0.33988883313545093,0.041473792875333926,-0.8647319734709163,-0.6352982009316277,-0.8403951766547337,-0.7954287808506411,-0.8638449635348385,-0.7934906175794593,-0.8762118793149439,-0.0679451424095906,train,7.405063291139241,1
27,0.4519970221980387,-0.8231537761559276,-0.9209970003342297,0.2544858832871393,-0.9080669592837076,-0.9197843316876132,-0.8817776528061005,-0.5246082276513648,-0.6112656320715508,-0.6912238115869009,0.22809590534379787,-0.6839803013634869,-0.6926249282578805,-0.802382163120847,0.35118891306564737,-0.8245132657983598,-0.8027523148513144,0.8808792374307928,-0.9086172132053787,-0.8290573299365862,0.23297987589588942,-0.5500546389203798,0.21558286985322428,-0.5514482869544055,-0.21916376877283517,-0.35565026571375513,0.0898378366805106,-0.8622756116819609,-0.5535182150408441,-0.7831510775468675,-0.7840659645362018,-0.829830822054723,-0.8153378586548198,-0.8891546460890011,-0.08956801301536665,train,7.689873417721519,1
28,0.5468293077460347,-0.8206923235600792,-0.9351702560846892,0.2943046009475243,-0.9099352532201139,-0.8981867012215625,-0.8670329247232755,-0.5382207285617883,-0.6690528230761998,-0.7279774747638833,0.5566726406121809,-0.6753354070291409,-0.6984648511661777,-0.803902971748802,0.3261773989365979,-0.9042836468885673,-0.8349724109977582,0.8961248630457057,-0.8996902527937288,-0.8517035052541573,0.2123069503856183,-0.4925468031748351,0.38295907538204843,-0.562376154216023,-0.16243446306563236,-0.42884377233984466,-0.04924973155633128,-0.7373561386343,-0.6196772927888663,-0.7884066881995753,-0.8167278838140918,-0.8136723791923766,-0.8390696115000551,-0.904049799361648,0.026934573761013714,train,7.974683544303797,1
29,0.5372031199390257,-0.8549218276291591,-0.942360093104249,0.23366373872248092,-0.9120321410339047,-0.9045543149328161,-0.8884664106797961,-0.3331371573947388,-0.6369524011143048,-0.7382793349382003,0.32638084358136066,-0.6304202858313237,-0.584093010409516,-0.8144299826443836,0.16940883336230694,-0.8247351664254703,-0.8238514785089602,0.8537567621751365,-0.9574946251155256,-0.8284466682664264,0.25482638565568294,-0.366383823398179,0.239307628360653,-0.3410413629226665,-0.3187722252403271,-0.3528205522653942,-0.056386888688538805,-0.8100283825410982,-0.5674491645964651,-0.7406286520040224,-0.7448660979757951,-0.8167507422917942,-0.7951624498259828,-0.8678853429720141,-0.10050071586373865,train,8.259493670886076,1
30,0.5985995320574924,-0.8385564495991111,-0.9240956748767941,0.21721098115074322,-0.9004453769346974,-0.8927056414744446,-0.8607215148878509,-0.4784099556511031,-0.6274494990171211,-0.7631559024097476,0.30798365923416027,-0.6973033402577702,-0.5960601419456495,-0.8246433924436917,0.27542893850528594,-0.8506994693680656,-0.8343138737110987,0.8673287053251408,-0.8872163590225395,-0.8677605722688273,0.09072868865556272,-0.4364075189195984,0.30165220696045414,-0.39466954626665596,-0.21389532968518488,-0.406278521394125,-0.20086560254515573,-0.7408449031601221,-0.5589704146950885,-0.7724407336051216,-0.8137698751627864,-0.8269486960550365,-0.837278271271875,-0.8871272119208141,-0.10696583026134376,train,8.544303797468354,1
31,0.3888629954125091,-0.7463753789811309,-0.9191920404147808,0.44511013490841034,-0.9074352812372859,-0.8915879483726556,-0.8463615920983478,-0.5291130176086933,-0.665922145768425,-0.7421737371226536,0.19018557602648145,-0.7718683756631787,-0.5440140169450491,-0.8009418965258336,0.2765181892255886,-0.8493121080559576,-0.8250424107287782,0.8229352641755769,-0.9237303888048947,-0.883132208394759,0.12368398150066251,-0.5237565580432906,0.23421070534852584,-0.48883195596153706,-0.22678654366592388,-0.3558408596092941,-0.24602050445400747,-0.7241519918056972,-0.5707363072419327,-0.744829775420234,-0.833006554777833,-0.8376242437355874,-0.7936293127428923,-0.9009081207459626,-0.17539412637798624,train,8.829113924050633,1
32,0.5514808954166923,-0.7731195189827238,-0.9104156628277267,0.3355734857046355,-0.9154718619451838,-0.8550799485902533,-0.8527350479069299,-0.5678604491719519,-0.6894234617579571,-0.69750063265799,0.5745924980155235,-0.6880192915753095,-0.5463542472367946,-0.8052488903810031,0.32232709376032864,-0.88245827303425,-0.7849068819001491,0.7532290828449573,-0.8664396356390212,-0.8579163054856027,0.2606503482155047,-0.4652254439058039,0.21568317829481765,-0.46080054910604873,-0.23668612807875788,-0.3580020704594279,-0.0017204480401300515,-0.7930600775088893,-0.5964767292663773,-0.758237681047494,-0.804600927629306,-0.767913589339077,-0.8605326093037661,-0.9041421830979125,-0.17663136825424341,train,9.113924050632912,1
33,0.446075919415448,-0.8285103285022283,-0.9435193958184696,0.5509798282465899,-0.8980948084498286,-0.8738716348945461,-0.8453765295599355,-0.34014565081001125,-0.7734615993305133,-0.7136100187933667,0.9472868767555451,-0.6375477435352213,-0.5977554236036462,-0.7929086233113556,0.32446407989511394,-0.8628461167390256,-0.8355085160001373,0.8432761574929422,-0.8950543231328723,-0.8366583970635328,0.1924104874664836,-0.558719291218889,0.29760170910144534,-0.3949774582278198,-0.22625797897078914,-0.44678668518335013,-0.04519522693353417,-0.8463937989081963,-0.7124420802548652,-0.7786228020419826,-0.7850646021251074,-0.8136098370374418,-0.8375157649138691,-0.8673433158627639,-0.03178082261141546,train,9.39873417721519,1
34,0.3790567574713759,-0.849082786745363,-0.9317919567673696,0.4562226269666405,-0.9031528876923409,-0.879678632581104,-0.8460065899319822,-0.4234211799491081,-0.7293108872372441,-0.6950701295046458,0.7423578862068283,-0.67918979822357,-0.44515225812017367,-0.7947982121950017,0.5715031676660667,-0.8265605402797876,-0.8029749190045513,0.8392158387119146,-0.9484604469991784,-0.8642008215469934,-0.04607469277068765,-0.6546614265796287,0.21321507095843173,-0.42858379623722154,-0.33193181456223586,-0.38770728802326093,-0.2332321897689157,-0.7572816469002945,-0.5062596019426984,-0.8124511612758937,-0.7946464270273011,-0.8392062450786599,-0.7938713415932999,-0.9046337084516057,-0.20339595875326832,train,9.683544303797468,1
35,0.4572892890324609,-0.73167056674862,-0.9002987664707093,0.36572099260332536,-0.8788782313596186,-0.8747845579120265,-0.8561111388784215,-0.5652347739094339,-0.6319685107964157,-0.6797249368315141,0.7775689581114542,-0.5320731321161473,-0.6171633974980364,-0.8284897541704531,0.7272498125860329,-0.8893526290400386,-0.8082951582669153,0.8204421761665477,-0.9184451666864404,-0.87260978693988,0.25031718236195455,-0.38260121316999096,0.18324194779391645,-0.5338164694569569,-0.35528716437959373,-0.49308024405599066,-0.17975039072024923,-0.9062232394314755,-0.6255164769425305,-0.7763642286104089,-0.810637718690106,-0.778638170995196,-0.7736822610495293,-0.853667231389262,-0.23048265767779874,train,9.968354430379748,1
36,0.3969010036971252,-0.7644969957705312,-0.918899214470402,0.3864300052244287,-0.9012442839656131,-0.8768328990537001,-0.8374940210875033,-0.641968737604174,-0.616393635889438,-0.7174029277259042,0.6515422472008796,-0.7502359441520045,-0.6141403128124057,-0.8306540277427074,0.40949655303615873,-0.8393709599614085,-0.8203788537184632,0.8277055441395951,-0.8723201060922533,-0.8413320485783642,0.102779258448215,-0.3695942492291756,0.3087330880942589,-0.5109558549576336,-0.36095872574278975,-0.4496301412340866,-0.269539995489237,-0.7130659244195957,-0.6675596886035343,-0.7330254673950405,-0.8204198767873859,-0.8414069721518819,-0.8306629812616997,-0.8907004094420262,-0.20008847669888474,train,10.253164556962025,1
37,0.39160092760769816,-0.7828400847771508,-0.9144600211578746,0.3729935355754479,-0.9086632348603985,-0.8718139402018747,-0.8050544178586412,-0.55442081278762,-0.6359520052279778,-0.6972955382622519,0.684121728214296,-0.6280392668191371,-0.6387004683608586,-0.8222880365195471,0.3341721828966451,-0.8870776652194887,-0.7823691945532474,0.86558888687096,-0.8825953193090734,-0.8433117094856946,0.3851029445543863,-0.6877311800126981,0.29815431697232087,-0.4852302709591191,-0.3789672364918528,-0.4567884335577657,-0.19177500727487407,-0.7734536126083494,-0.6463219473122099,-0.7362160795244579,-0.8459407948762335,-0.7640052120763081,-0.7905335278049417,-0.8983847468535074,-0.19826276414289778,train,10.537974683544304,1
