,AIBL,AIBR,ALA,AQR,ASKR,AVAL,AVAR,AVBL,AVEL,AVER,AVFR,BAGL,BAGR,DB1,OLQDL,OLQDR,OLQVL,RIBL,RIBR,RID,RIFL,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RMDL,RMDR,RMED,RMEL,RMER,SABVR,SIBVR,SMBDL,SMBDR,SMDVL,SMDVR,URXL,URXR,URYDL,URYDR,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.07166444235382245,-0.051968516437971346,-0.04041630271290793,-0.26148313661065614,-0.025302194240610344,-0.02044555901703146,0.0001990014722594441,-0.44691521580538307,-0.06268902485154482,-0.05299256720119484,-0.13688695228820044,-0.544976270224093,-0.6189637882499888,-0.4430166858033063,-0.25126989342641187,-0.22003864924150435,-0.22295496450244792,-0.4256122417800906,-0.47617739672702364,-0.37587419877770345,-0.4399179751290849,-0.16262673033231714,-0.12401925432687141,-0.023190854216410456,-0.07127568257905523,-0.5257277246014971,-0.3686736168111196,-0.30936654898705224,-0.32300015997717213,-0.4273936411071093,-0.42281139597171297,-0.3972886595932059,-0.2284789226534486,-0.2846844484845197,-0.38251664352216685,-0.5619265903702946,-0.36306841131183915,-0.3953638963952808,-0.49743348511588803,-0.5465528084641532,-0.13699673156349956,-0.13777206356130622,-0.45504858730279496,-0.4199722073237676,train,0.0,1
1,0.14474633556908048,0.050442896308930424,-0.04428629052931215,-0.31967563862083537,-0.03660698597014682,0.0845955589942533,0.08392622454859372,-0.5847196561680386,0.003445692020727059,-0.03188172369784634,-0.21829753567732435,-0.6930809958782198,-0.7680049467548864,-0.6773535673054932,-0.26026074308073144,-0.2583143071607156,-0.2569218183883786,-0.6288600634141688,-0.629994117776597,-0.525599005417796,-0.6013132574447677,-0.2504865306208797,-0.1929602589490943,0.057611669318687525,0.0014902475808540039,-0.6833971288481104,-0.441857264264808,-0.4073882394642184,-0.47033828273110034,-0.6359129850421644,-0.572405069148279,-0.5818170081833566,-0.2850623920104569,-0.3693627512981092,-0.5679420844155912,-0.7426811834504747,-0.45298408501804643,-0.5013835504307596,-0.6131704197236458,-0.7086604520915732,-0.14181695334682182,-0.21065360896268137,-0.6697662191115064,-0.5803994060755657,train,0.35696579077838375,1
2,0.197286457018265,0.12983551367938806,-0.03928622386546677,-0.34924799526465067,-0.044162420834931715,0.16552306044484538,0.14411224741673714,-0.6632765154850213,0.05513197079811141,-0.006441396259088808,-0.27436995064215336,-0.7668993138031928,-0.8362840659000951,-0.8094261493928063,-0.26491143371938597,-0.27203325668412703,-0.25401134579777773,-0.7500843879573038,-0.7250655440749828,-0.6003600708841462,-0.6955782843430678,-0.2942991401652738,-0.21890771687279398,0.11368363534687345,0.05397197868405362,-0.7636768598989881,-0.4666592339118931,-0.45836236193413826,-0.5364694869568757,-0.7667962668985999,-0.6466108721384458,-0.6803597240642352,-0.30237480346838946,-0.4353857977264961,-0.6630990905018864,-0.838896845567479,-0.49960998005531365,-0.5473266258929648,-0.6628499076867305,-0.7713593693030876,-0.1381946006441631,-0.25136116409962367,-0.7843309875594215,-0.6792313918878438,train,0.7139315815567675,1
3,0.2502217147359695,0.19293542097842137,-0.036002567120440365,-0.3721630250192786,-0.04291748468619843,0.22936590809244145,0.1955629982929131,-0.7096226232011974,0.09943184336426,0.022683253760206218,-0.3029001301987193,-0.8061072097690425,-0.8665954247928515,-0.8763993027651972,-0.25796936556863714,-0.26643233054981835,-0.23980616090606702,-0.8174673927995328,-0.7748806709142643,-0.6417968004533557,-0.7423503105524001,-0.3163421935745209,-0.23162480630292304,0.16267767905877226,0.08835306535477361,-0.8053874554368177,-0.4741989709186043,-0.49132457000677565,-0.5690916295578716,-0.8462338994605345,-0.6869604070457951,-0.7231396936609804,-0.2946939778592196,-0.47628696826440386,-0.7049868833767424,-0.8843078399946367,-0.5182563057301411,-0.5598075121993408,-0.6914124530175254,-0.7959011075917785,-0.13565018849403374,-0.26293918400135013,-0.8405879632059048,-0.738957026445802,train,1.0708973723351511,1
4,0.26401487824167086,0.2207486979755498,-0.043057308640017875,-0.37479333501919987,-0.04480810284445499,0.2562535739666167,0.2102593353754563,-0.7321328570010787,0.11719375863508666,0.037127267538051234,-0.32679049184560277,-0.8209164066483212,-0.8709727452839117,-0.8978632519948092,-0.26408372412590425,-0.26428156947947135,-0.2241552594987558,-0.8427694898686459,-0.7965803044707187,-0.6483823853349552,-0.7655148441969266,-0.3380092311213843,-0.2406400649820451,0.1902253119915471,0.10584852221463115,-0.8295745054835282,-0.46963435049709,-0.4956260735472263,-0.5739909723379275,-0.879356831562379,-0.6955399187071556,-0.7513258409649602,-0.2888086812135418,-0.48916326717323166,-0.7203913592573509,-0.9082701001458777,-0.5266520847212344,-0.557079986702739,-0.6924850613688238,-0.7921582443326468,-0.13454484599695377,-0.26140754105187386,-0.8593833873464785,-0.7634742562816174,train,1.427863163113535,1
5,0.268218906135996,0.24109158151355814,-0.036392968722535106,-0.38164798908494546,-0.05473676827848085,0.2690106496461236,0.22736467883578612,-0.7460043873398517,0.12371119824214019,0.038921389006763535,-0.33095728583037903,-0.8319335909615175,-0.8891141955908747,-0.926245957454238,-0.26460743445444274,-0.2788194441885575,-0.22329700705758956,-0.8582237136972652,-0.8151849790614669,-0.6624416878173522,-0.7824715155788937,-0.3311591034607479,-0.23238950627584326,0.20157396045466383,0.1095330328767789,-0.834720364974869,-0.47352718909350566,-0.5062554348974452,-0.5778752399650642,-0.9000271386854067,-0.6967414051054774,-0.7688927564501291,-0.2951022463000189,-0.49953018222993617,-0.7243661937954171,-0.9166214545513138,-0.5409593379007721,-0.5653565588448948,-0.6900669934682664,-0.7906296438676115,-0.13257078208526663,-0.2732329866925571,-0.871686555744585,-0.7794697326933525,train,1.7848289538919186,1
6,0.27703419691044506,0.2558259009438462,-0.03962394367580669,-0.3826849647331819,-0.05948925795727327,0.27657396891003905,0.22917451531594005,-0.7647434989962354,0.11536757471388362,0.03681451032871351,-0.3430543886363838,-0.8463408039905099,-0.9027321644056789,-0.9464588136878256,-0.2759994925603352,-0.28489822790827096,-0.22742347463108378,-0.8673318808639684,-0.827461490329318,-0.6718442038431501,-0.7919603410162757,-0.34710635909110976,-0.24016574545511227,0.21206212897515883,0.11299102118694648,-0.8483957752611248,-0.48161379652094716,-0.5169304411956192,-0.5890821433810948,-0.9170124719228911,-0.7024021319025282,-0.7846849091154432,-0.2981330691973111,-0.5059919127461678,-0.7340561186781035,-0.9398169737865223,-0.5514266688984838,-0.5672310289025699,-0.6908321026673006,-0.8040320834274455,-0.12985295222947302,-0.27549996910596336,-0.887118094466165,-0.7912042789356606,train,2.1417947446703023,1
7,0.27189903940138405,0.26296960842361067,-0.032543673174997956,-0.3847047598433341,-0.05577139665152618,0.27389139727370954,0.2346744463489099,-0.7626522195777118,0.13413463533583034,0.04129834408054389,-0.34753406682621796,-0.8479122920454011,-0.8916675988750375,-0.9428984894803146,-0.2752684333411921,-0.27140803959826026,-0.21390995165965349,-0.8638684131371415,-0.8320173222401768,-0.6638526982187689,-0.8056628673880832,-0.34325782815323624,-0.23421715081177197,0.20180135290974585,0.1182573188003902,-0.8449317256490683,-0.4691581709303414,-0.5047838730054929,-0.5695486867579976,-0.9210323711238289,-0.6968556178896326,-0.783844491581313,-0.29554011765797744,-0.5164475281840415,-0.7421323302728344,-0.9320866474258855,-0.5494273294549218,-0.5677702905264514,-0.6806304723969931,-0.7922371801034048,-0.1308757335141879,-0.2762296730546745,-0.8770606027077552,-0.7830472297873691,train,2.498760535448686,1
8,0.2831554605467356,0.27352310945614944,-0.04253289206016675,-0.3891177187040227,-0.05545542081397113,0.2881775314804735,0.23685666995426605,-0.769145941104017,0.14414652773119194,0.04430834224101557,-0.3486224504276169,-0.8449702476678737,-0.8997111219785638,-0.9472836826156247,-0.2677224981952468,-0.26395938541115954,-0.20987492742234815,-0.8617308006749229,-0.8257690397810362,-0.664143312852532,-0.8043117265371578,-0.34824708754565686,-0.23693386198408511,0.2169899744585451,0.11793242983271379,-0.8457262400260253,-0.46244396897232565,-0.5002511209411746,-0.5738785258382699,-0.9287837921967376,-0.6966112438630148,-0.7884355140182389,-0.2910630677930989,-0.5165044083097093,-0.7418490745704538,-0.933901106869029,-0.549050470550058,-0.5552826742291306,-0.6840038091710045,-0.7887499466795498,-0.12900195559680902,-0.26556476850989125,-0.882895058530714,-0.7865015102299346,train,2.85572632622707,1
9,0.27851710226431337,0.26985538181461544,-0.04442955430181736,-0.3911578089532278,-0.06515733742965477,0.2880794869870401,0.23257335328128312,-0.7677749710103459,0.13962239920403915,0.045651346251342456,-0.35091801004304934,-0.8499470246975418,-0.8966678757680675,-0.941897229629269,-0.26427993248220116,-0.2674983177048851,-0.2090669180143882,-0.8611061416232649,-0.8198541316923253,-0.663924122626499,-0.8030959775642548,-0.3401620694834896,-0.2273911899452435,0.20634191065209825,0.11431403025320763,-0.8471868762246061,-0.4586619946127025,-0.49543272159300367,-0.5645252315666974,-0.919072190286712,-0.6872928749402778,-0.7819155680707547,-0.29795003736114656,-0.507122834309499,-0.737936603305372,-0.9172442659635636,-0.5459347489702194,-0.561812170530084,-0.6853277010148386,-0.7769780730964145,-0.12375197720498657,-0.26516550842080594,-0.8708615197882175,-0.7833694451726133,train,3.2126921170054534,1
