,AFDL,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVER,AVFL,AVFR,AWCL,OLQDR,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDR,SMDVL,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
1034,-0.3851560587795085,-0.5690330742924928,-0.5997749311209635,-0.3404961264063857,-0.3965255493620886,-0.6305239595726644,-0.7267010671774062,-0.7408140117441597,-0.6803125312616545,-0.3006236746285662,-0.18457296325775263,-0.5296190524492292,-0.6314612288694932,-0.615469272688594,-0.3643586090265184,-0.7121904387769389,-0.7155772267662398,-0.11165235630571979,-0.641677376505043,-0.5602791457098354,-0.30433489134636144,-0.46341429337634954,-0.5417228441192223,-0.3348502689205228,-0.6946561071830739,-0.7445051496254818,-0.8215855903956713,-0.6894560370376022,-0.7768915754617206,-0.6856496683928811,-0.6656407064479208,-0.5875804585287475,-0.31237836050447143,train,265.12820512820514,1
1035,-0.3814119787448701,-0.5613879788633193,-0.5975011707762357,-0.3462485748286423,-0.4014122389313022,-0.6238273304493687,-0.7230997525024948,-0.740528099856625,-0.6750094761535398,-0.30080016508583174,-0.1884009502951396,-0.5151695890870227,-0.6277566458660124,-0.5981519602525496,-0.3568907784893567,-0.7135132592103789,-0.7209400741798111,-0.11129036133656783,-0.6450087293626634,-0.5655035540674072,-0.2898549763324403,-0.46221176819609067,-0.5505936000781184,-0.3289845104820816,-0.6905422302381609,-0.7475572111119678,-0.8088602720590423,-0.6856788870221018,-0.769304572132837,-0.6711079878063653,-0.651291430541806,-0.5886341926659067,-0.3057331518210092,train,265.3846153846154,1
1036,-0.3971516805482119,-0.5746888083642833,-0.5915457636759293,-0.32990424542205077,-0.39296061023288265,-0.6252390851715931,-0.7290465034240823,-0.7429181637348079,-0.6746478413666088,-0.29594211558977623,-0.18568321112598207,-0.5263633482583674,-0.6259776654536362,-0.6052547243213253,-0.36548322714303616,-0.7144542230925763,-0.7114785072655531,-0.12626786720388156,-0.6466138108889822,-0.5619234942245004,-0.2938445503674542,-0.4651395586838867,-0.5453454805128575,-0.33197746626486263,-0.6935711125113594,-0.7464319601852801,-0.8196565061807622,-0.6866234789205189,-0.769341041509447,-0.67689722641536,-0.6720211064746365,-0.587328263588698,-0.3041186682099222,train,265.64102564102564,1
1037,-0.3972385875158536,-0.5780300412667906,-0.5940604179390409,-0.3310101790397848,-0.39454043901794866,-0.6321380091820148,-0.7282118269078668,-0.7477720616817828,-0.6765841217691301,-0.30017038442750277,-0.18997396116512222,-0.5256360349791149,-0.629703712678902,-0.6191312339790909,-0.37383270867510815,-0.7138588581122184,-0.7169298792392051,-0.12713378904717187,-0.6605733102501287,-0.5633516642141658,-0.3036861446351076,-0.4709694517393014,-0.5492894483381093,-0.33885709004011494,-0.6944861445242234,-0.7545606693089703,-0.827981514503407,-0.6938735593583867,-0.7775031375855187,-0.677895955734315,-0.6715143599766142,-0.5828011698885576,-0.31283189066220896,train,265.8974358974359,1
1038,-0.38371937585158,-0.5700267254053333,-0.5873149379643584,-0.3415410427482911,-0.39992230458594413,-0.6308847064218037,-0.7235471712981971,-0.7392353647160067,-0.6710358753220768,-0.2997933072562889,-0.19199681200452745,-0.5252504668527541,-0.6310626087990485,-0.6232107774659659,-0.3728376430214402,-0.7093569887917333,-0.7157964167303499,-0.12829881009970534,-0.6595371951124462,-0.5701037807396862,-0.3058290612669479,-0.470451675892293,-0.5585070050157305,-0.34330192250577873,-0.7044908974315892,-0.7647903694885541,-0.8274409307684558,-0.6971315541697987,-0.7687483035545701,-0.6795278694021868,-0.6681949885382636,-0.5820850977592995,-0.3141971838428507,train,266.15384615384613,1
1039,-0.39997504836947184,-0.5725223865374677,-0.5980729815972564,-0.3342457301484163,-0.394371306759004,-0.6192188468404624,-0.7353771115983254,-0.7402189608497869,-0.6630713096955977,-0.2906090821510852,-0.17809426304516135,-0.5369264239122836,-0.6241947056796558,-0.6217792807634865,-0.36645323144025443,-0.7130642519282556,-0.7217197557775537,-0.11404017088609228,-0.6605611273817105,-0.559582132548052,-0.30099194427433473,-0.4682750809928962,-0.541074070110933,-0.32343916168847114,-0.7034872537667031,-0.7539719926719749,-0.8220519903150153,-0.7012222197384986,-0.7631671140006061,-0.6715949421900294,-0.676906731068536,-0.5762499099689786,-0.3137720120481231,train,266.4102564102564,1
1040,-0.40550348091823174,-0.5809734266031383,-0.6114417102147773,-0.3432191617707572,-0.4022729987616187,-0.6132944806348991,-0.7393621107726762,-0.7474616368616457,-0.6674574904539935,-0.2933748273585707,-0.17393489743016044,-0.5419988640759246,-0.6270635972278562,-0.6148951407141885,-0.3605126547384791,-0.7265757805900888,-0.7249959386907192,-0.1028143724052162,-0.6651943179023388,-0.5630752718620505,-0.2925063046375181,-0.462794265759339,-0.5390476700893514,-0.3070205859927525,-0.6981411046763052,-0.7530068749441154,-0.8204462306841621,-0.7031051812708679,-0.7613719721236164,-0.6639697640323556,-0.67050777733316,-0.5759004262703904,-0.3077886406564012,train,266.6666666666667,1
1041,-0.4071782497315264,-0.5931011565740548,-0.6091056920069156,-0.34193901850166003,-0.40399928457133694,-0.6146023338188035,-0.7397630260677076,-0.7371062062884353,-0.6637901290214892,-0.28748778452809026,-0.1728699208068259,-0.5516152072569439,-0.6266661574893677,-0.6347538763400293,-0.36649989719269843,-0.7272150300336628,-0.7218032540671834,-0.09662826375057293,-0.6742385327920734,-0.5547846224411175,-0.3027157770288714,-0.475312617517339,-0.5425829204712782,-0.29756114326566757,-0.7016000507823426,-0.7554197339210863,-0.8304935612434108,-0.704352612460396,-0.7599433541131996,-0.6608544131779706,-0.6803270629786142,-0.572699899406205,-0.30931011442542156,train,266.9230769230769,1
1042,-0.4053606359864169,-0.6011667447245168,-0.6220982876545748,-0.33664520680820614,-0.4034058662259705,-0.5986855155374985,-0.7492083819332962,-0.7382338123217893,-0.6721995235485824,-0.2887690585939338,-0.16534546911140346,-0.5559993586398599,-0.6204721886992217,-0.6165427230087484,-0.3628770032429102,-0.7291921813460457,-0.7229366046116378,-0.08086631106006174,-0.6677675215816433,-0.5517489893372518,-0.28714546427923093,-0.453844686347358,-0.5158395198271022,-0.2680512494892257,-0.6862698336782772,-0.7365878169965426,-0.8153536788515523,-0.7048334272491948,-0.7538773161428736,-0.6650296958695993,-0.6759896462900192,-0.5736560572662859,-0.29427858198802637,train,267.1794871794872,1
1043,-0.39617872076465094,-0.5936612191665371,-0.6286593780021275,-0.34429708267506065,-0.40759081513650997,-0.5910085716462775,-0.7501545526585823,-0.7459669710510597,-0.6677839086136185,-0.291452531841125,-0.16647304323481177,-0.5359314791430438,-0.6242522627817272,-0.5860110357661008,-0.34629708615110166,-0.7283801390431183,-0.7309354323080841,-0.0718935475751832,-0.6661327747260211,-0.5562129029800663,-0.26394211628313125,-0.44271627921885925,-0.5185366211346771,-0.26085994551590536,-0.6795440410082181,-0.7383861896424926,-0.8017516456346826,-0.6916506190342638,-0.7433380515258798,-0.6471934061518176,-0.6586813342970499,-0.5687378573531526,-0.2802774491325003,train,267.43589743589746,1
1044,-0.3994779018052791,-0.592947609266102,-0.6263415540507111,-0.3391486830420396,-0.409976388198525,-0.5887636407084073,-0.7532104833282882,-0.7388529806223364,-0.672304270922806,-0.28454609055481295,-0.16482754900909335,-0.5292025012716605,-0.6214599602814932,-0.5866571072204145,-0.34546211429004586,-0.7294269112060486,-0.731348777488004,-0.07342535299629581,-0.6559342018216481,-0.55360992615442,-0.2585689354066502,-0.4424773465867117,-0.5209102001554461,-0.26629365335241056,-0.6801023779322075,-0.7258749259010769,-0.7997498958297058,-0.6933714339681631,-0.7547756444186005,-0.6641487833372823,-0.6696755469873972,-0.5748639705136779,-0.2791596034671933,train,267.6923076923077,1
1045,-0.3928704504035828,-0.589239591251144,-0.6216596523535497,-0.3376583712323517,-0.40562283768706797,-0.597172428950827,-0.7584904597288831,-0.7516932640078909,-0.6646144929364817,-0.29091756405431096,-0.17607069870983105,-0.5193164773527548,-0.626140532255948,-0.5923533611832297,-0.3537088078388228,-0.7295043369293485,-0.7262434615112595,-0.0757270533319784,-0.6695036258697764,-0.5596671032653924,-0.2535221238824725,-0.4414966184740202,-0.5245676345335398,-0.2819577906066618,-0.6774760179781503,-0.7404508343960536,-0.8054328496252742,-0.6901546781800523,-0.7509430293099545,-0.6594783155803261,-0.6636670368964681,-0.5692366776480494,-0.28735704813979357,train,267.94871794871796,1
1046,-0.3957770231309421,-0.5896722863488378,-0.6252917659979667,-0.341150181112315,-0.4102578368263309,-0.5946014916541977,-0.7564142597358622,-0.7449510247617845,-0.6626513891692081,-0.28242988666233404,-0.17208321968865953,-0.522635707594186,-0.6233410367485436,-0.5834387843728213,-0.3469450582264024,-0.7323438943135725,-0.735660731567687,-0.0725871633015807,-0.6580073911666147,-0.55266308512519,-0.25506905251206985,-0.44773186581885915,-0.528772931153261,-0.267552985096778,-0.6770866619722238,-0.7355156023373745,-0.8017719369238634,-0.6831632503818268,-0.7507280984475281,-0.6512900567807123,-0.6643456760973168,-0.5684509632614672,-0.2866097470331602,train,268.20512820512823,1
1047,-0.3968312897843248,-0.5944639578115085,-0.6321125015062987,-0.34190052996206843,-0.40868802292805395,-0.5916784337787525,-0.7608419805934242,-0.7501041964322998,-0.6677140815978095,-0.27707429261489097,-0.17099351443643662,-0.52332058744278,-0.6263510268951553,-0.5790405429052452,-0.34744043181278356,-0.7388287342252712,-0.7406337971195734,-0.07193053567616275,-0.6539889286104427,-0.5542988635181684,-0.2436932180413189,-0.4436290481765327,-0.5221999802117026,-0.2589586823776969,-0.6729819284306463,-0.7318765586352027,-0.7996846917805769,-0.684244129040308,-0.7550140085737186,-0.6590763878907336,-0.6650121024367969,-0.5732362960243621,-0.28274928729720417,train,268.46153846153845,1
1048,-0.3907003550596725,-0.5955248489387746,-0.6360784297277406,-0.3489280305439884,-0.4200035411733569,-0.5882611612808243,-0.7560202736405895,-0.7552903098232782,-0.671079122931687,-0.285505520708132,-0.17773896788317245,-0.5225601370502255,-0.6307425402124991,-0.5803410620890306,-0.3422000544457295,-0.7451974083794162,-0.7419387743307552,-0.06080358721081991,-0.6543314839633494,-0.5637813876563518,-0.23927706295067105,-0.44304724788773875,-0.5211809745887557,-0.2529888080101178,-0.6658988827019624,-0.7274422101848476,-0.7883677350582347,-0.6919453159581876,-0.7554453740333167,-0.6543122620416746,-0.6517478502247784,-0.5785611347697639,-0.27965690937340715,train,268.71794871794873,1
1049,-0.3832916946904052,-0.5967571742232423,-0.6236548795539135,-0.3567697757780997,-0.4243028672893221,-0.590003268500495,-0.7490361190976423,-0.745023818088305,-0.6688244128405542,-0.27729974397119816,-0.178204975825209,-0.5257400116584127,-0.626282808167711,-0.5911942664194505,-0.3419356915292431,-0.7432258094014187,-0.7386716078321499,-0.06553869957621732,-0.6403640987070149,-0.56798577243342,-0.23997155779222065,-0.45290405837545666,-0.531564453974102,-0.2533578053273776,-0.6711931329722353,-0.7330283961062841,-0.7888404325388042,-0.6878231794630898,-0.7598514401723901,-0.661497326086552,-0.6612003085169775,-0.5868203621738326,-0.2803503715204088,train,268.974358974359,1
1050,-0.38091104930645964,-0.6118476195997306,-0.6262740940096727,-0.36338728398650755,-0.4363874498044412,-0.5981046047701315,-0.7529756178188785,-0.751074591942555,-0.6693415889513096,-0.2818433258529744,-0.1897521838258192,-0.5268012965987957,-0.6320226358596381,-0.6094459345482863,-0.3466107367043366,-0.7532246919520731,-0.7380064187050035,-0.054517692527761286,-0.6488617550274979,-0.5778119814458517,-0.2328753101509585,-0.45712866651746054,-0.5367469837842129,-0.2536877565327423,-0.6732151700783657,-0.7397851615705794,-0.7891801437819085,-0.6922921280356238,-0.7619015192591352,-0.6720884534881366,-0.667312562411851,-0.5925366620962704,-0.27645506718145074,train,269.2307692307692,1
1051,-0.3851047751392166,-0.6144036086880577,-0.6259979328845828,-0.3677269338558411,-0.4346518896952155,-0.5947090450549195,-0.7543486259552449,-0.7539803831447038,-0.668710009981927,-0.28217553455354755,-0.18941338541032976,-0.5269912833560931,-0.6312019203011894,-0.6043702326424099,-0.34375367047813216,-0.7574824482535806,-0.7403597444847348,-0.05467916946521871,-0.6547294504178419,-0.5848362650588569,-0.22990876718430353,-0.4557877101921156,-0.5398250677253507,-0.2473711753697213,-0.6732721618189397,-0.746586220397808,-0.7891719488336384,-0.6931758683332272,-0.7591289413769595,-0.6673701030906755,-0.6680538700172751,-0.5941686730041587,-0.27759796000647785,train,269.4871794871795,1
1052,-0.3886721339025763,-0.6170455529467814,-0.6145212705027066,-0.37791794023602343,-0.44617512690643324,-0.6086000275764486,-0.7453509454635555,-0.7581700076716509,-0.6739390210995448,-0.29040136606189837,-0.20320930313193258,-0.5226452762312193,-0.6434083459164017,-0.6265298389180114,-0.3519153663035617,-0.7611353622587309,-0.724740663144863,-0.07006829461064422,-0.6675390205430378,-0.5984644415719305,-0.2416643970191259,-0.4683515323067472,-0.5578375451468827,-0.26915013355138523,-0.6823855048970845,-0.7606846957067953,-0.8024712059572645,-0.7052523539967217,-0.7711660505253055,-0.6763168973022207,-0.6736213671188418,-0.6074260908505626,-0.2827318052708041,train,269.7435897435897,1
1053,-0.38393401831308016,-0.6177492855302283,-0.6139084436282722,-0.385582285454422,-0.44479358452959983,-0.6125798712033601,-0.7341530624339972,-0.744953421422609,-0.6777996042465515,-0.29305177922241327,-0.2057470696036205,-0.5258357367320052,-0.6451369152565631,-0.6424737278235144,-0.3556367004340695,-0.7517855323959626,-0.7283873976445366,-0.06796034720517413,-0.6659415288123333,-0.5940693015533983,-0.26948892965127336,-0.47477774003118844,-0.5647759937217425,-0.27976283678337316,-0.6829202937193805,-0.7599640698753527,-0.8144263606052926,-0.7087818029476735,-0.7839238239840132,-0.6796224440903694,-0.6745340472586213,-0.6042097199603986,-0.2958631193802859,train,270.0,1
1054,-0.3914956676569854,-0.6176127257400598,-0.6080332326597947,-0.37851243644749144,-0.4414777114556324,-0.6090079797238492,-0.7405319642725502,-0.7447468219584065,-0.6748797141272842,-0.29106736346400397,-0.20380659934642503,-0.5248229184184511,-0.6444111043898075,-0.6397583924782597,-0.35855097255406254,-0.7526717707390022,-0.7217686659861502,-0.07475914315434971,-0.6782862462962221,-0.5908197818377539,-0.26909938230284625,-0.46857690306769084,-0.5585873461948259,-0.2779404233046772,-0.6850656727170746,-0.7561693984516722,-0.8120599628222517,-0.7166175567957078,-0.772506577952856,-0.6803951908241762,-0.675888674539888,-0.6061002255686401,-0.2881677494616445,train,270.2564102564103,1
1055,-0.39375564108021305,-0.6083251693841852,-0.596252897431224,-0.3730769529166167,-0.437874943006075,-0.6092060060045589,-0.7322968166043136,-0.7374566503375365,-0.670364627086905,-0.2930481296219961,-0.20258525182155562,-0.5215259980572606,-0.6406726001527935,-0.6448683776833719,-0.3646525502932091,-0.7412078879317028,-0.7188193109244133,-0.09275969127578869,-0.6852601321463486,-0.5809741593185367,-0.283362668240405,-0.4743877129509425,-0.5616187906675638,-0.28856681503238074,-0.6864065140323514,-0.7561359873877939,-0.8172192858737637,-0.7194115381100683,-0.7696519244782448,-0.6737034623687618,-0.6732412219996863,-0.5989981258992098,-0.2922911324721226,train,270.5128205128205,1
1056,-0.4073748660568358,-0.605580494278167,-0.5997776759946057,-0.37785335577663814,-0.43392463651052093,-0.5958390732191808,-0.7256096330760843,-0.7328217634130066,-0.6619840299024127,-0.286242749588006,-0.1875863885976477,-0.5349436483490088,-0.636290543106691,-0.6435559443806262,-0.3570270255852995,-0.7343407308989021,-0.7082271298280198,-0.08732437343001923,-0.6788113317507145,-0.571904405257922,-0.28961347791521724,-0.4758775977640912,-0.5492384486515401,-0.2729571773935366,-0.6838314437952249,-0.7480427054013398,-0.8133247359352798,-0.7158264965722998,-0.7543330403142228,-0.6538912147958842,-0.6742700116533338,-0.5892890937653352,-0.29030215568693407,train,270.7692307692308,1
1057,-0.40778442252439917,-0.6205955662289576,-0.6116051721499015,-0.3732914160396013,-0.43868805839232206,-0.5842192929864918,-0.7276095312814512,-0.7357357697608392,-0.6670964983278541,-0.29488460229447155,-0.1854134711856089,-0.539131346607522,-0.64132233527965,-0.6465953146259296,-0.3524227897328036,-0.7405797564285167,-0.693366771031148,-0.059533415560953554,-0.6862172606932198,-0.5784787930351478,-0.2714789585356106,-0.46566174724172393,-0.5295853714275851,-0.24801834350050925,-0.6651172222348027,-0.731025861379708,-0.7976267931864407,-0.7329635222582696,-0.7475704116568657,-0.6486521788229693,-0.6650519411441784,-0.5856165791579784,-0.27900439142118805,train,271.02564102564105,1
1058,-0.40924946500439896,-0.6268854620420203,-0.6185506908084639,-0.36820002591202117,-0.4376355157104027,-0.5800497242098224,-0.7337993585691995,-0.7320651633957592,-0.6636159205199865,-0.28969514780797934,-0.18890987496788825,-0.5325352769484138,-0.6408130403002812,-0.6346491132515746,-0.3430548625985038,-0.740155068755839,-0.7099732714701913,-0.047136367240317306,-0.6864921819443897,-0.5656853718643683,-0.2750302100972536,-0.4570543488416368,-0.5275170334111816,-0.24341300627520301,-0.662708165773697,-0.7201210436840276,-0.7997044253254001,-0.7240197588468247,-0.7477972027950524,-0.64805799885951,-0.6651527360023912,-0.5921890556704871,-0.27067373273970796,train,271.28205128205127,1
1059,-0.4124644361685067,-0.627305118860023,-0.6011735775176953,-0.37175611971078243,-0.447911032077565,-0.5861984076913793,-0.7295396815258406,-0.7409474935329002,-0.6669426651004629,-0.2954506229253478,-0.1933601757723411,-0.5183007424462497,-0.6507376689199482,-0.6429743600405673,-0.3472023205199787,-0.7367471351114562,-0.7020018729509877,-0.06474261992240628,-0.7045250856508425,-0.5805609088901549,-0.2708464768994194,-0.463552396510696,-0.5435330691902871,-0.2589015492365323,-0.6605376513500482,-0.7349401190798762,-0.8063770037623879,-0.7288904098619851,-0.7485779030603177,-0.645926815434781,-0.6693990093205451,-0.5948342379206362,-0.2761963491705852,train,271.53846153846155,1
1060,-0.40995640049161197,-0.6342939523444373,-0.6071873300565861,-0.3680823269396679,-0.445640372833791,-0.5838433900507244,-0.7298459787345917,-0.7306086077658298,-0.6686188974941714,-0.2896540230261504,-0.19458768597696147,-0.5240871340673474,-0.6513578229316053,-0.6544269871514847,-0.34638210796400726,-0.7332281687951095,-0.7074064139137615,-0.052793326681487784,-0.6953883807440258,-0.5725391837103976,-0.28617807718660243,-0.4688967662309623,-0.5411735965709148,-0.2531300959014358,-0.6628943207200351,-0.7251659471359209,-0.8092022473802031,-0.7297389440327102,-0.759950115966203,-0.6605150538524542,-0.6834769596712957,-0.5988794129958894,-0.2782128435485919,train,271.7948717948718,1
1061,-0.4053400483115305,-0.628979085069286,-0.5979919290051877,-0.3758435832125363,-0.4450238019701104,-0.5951946363597217,-0.7277966650348974,-0.7318483708876194,-0.6703192615396618,-0.2932441434625205,-0.2037495323995539,-0.5162014281365647,-0.656394601111723,-0.6658778881026168,-0.35424948318213834,-0.7344813299717661,-0.7018591782055826,-0.06931031241629429,-0.7014643667092082,-0.5752535453695672,-0.29451320940291276,-0.4739442650180884,-0.5597333301554197,-0.2749869160397239,-0.6731994328143827,-0.7409322210110164,-0.8230718996932438,-0.7250334447861779,-0.7694370629079076,-0.6705990423026162,-0.693509216355807,-0.6051925854781589,-0.2803692876628532,train,272.05128205128204,1
1062,-0.40614100268003106,-0.6283973835502649,-0.5948228794774721,-0.3725572168007518,-0.44222709995859866,-0.5951531409124278,-0.7262824773483982,-0.7210594452262532,-0.6671822942398287,-0.2886956518562126,-0.20547619530608596,-0.5138326265358923,-0.654481615377905,-0.6705043876644283,-0.3714473347953928,-0.7241184208172169,-0.6966822701369902,-0.07644315000250364,-0.7001380835014215,-0.570449634415736,-0.29676100928771826,-0.4753527468233766,-0.5512621351439079,-0.2774360425789294,-0.6694255079362865,-0.7382110278513717,-0.8237604136285189,-0.7306053964325439,-0.7737743163273003,-0.6811351248166149,-0.6971886813875234,-0.6101743059555778,-0.2888402806675398,train,272.3076923076923,1
1063,-0.3973364429557544,-0.6247842922017596,-0.6122831708148003,-0.3860352749189512,-0.45457550512166733,-0.5744404658720008,-0.7298080739819793,-0.7242005891145068,-0.662294601185756,-0.2885910700683152,-0.1971343108596339,-0.5204908468433667,-0.6499478041477986,-0.6439139876532187,-0.35229988310034277,-0.7304051368840465,-0.7121174453432614,-0.05177146355323706,-0.6886702152823606,-0.5764740166606775,-0.27531646817290967,-0.4641594391979157,-0.5481227835410456,-0.24785112544512333,-0.6698225808039093,-0.7376322113627931,-0.8067768872049863,-0.7251164592182375,-0.7551955119418734,-0.6587740242479733,-0.6839857878130295,-0.5974974372658711,-0.2733402653873961,train,272.5641025641026,1
1064,-0.40122209265000275,-0.6221680349863848,-0.6043307945281103,-0.38940923181819814,-0.4557521819742314,-0.5816563907187944,-0.7290647381067947,-0.7378367775165433,-0.6703450975074811,-0.2879062350090889,-0.20420156937677808,-0.5102319891500994,-0.6537305055886318,-0.6325886565944765,-0.35075467828267426,-0.7394659187283738,-0.7028284757359644,-0.07041367073574847,-0.685144352230878,-0.5896518494371987,-0.2584935983398056,-0.4635350833665609,-0.5543825470635695,-0.2574105418833134,-0.6731844361800011,-0.7439128975758927,-0.8060074015483518,-0.721586502499604,-0.7610180740217527,-0.668919180788125,-0.6806687903732036,-0.6078311916862217,-0.2679580611507827,train,272.8205128205128,1
1065,-0.3936433458607203,-0.6244556247695436,-0.6112195863538018,-0.39231337741114614,-0.45177879341235294,-0.5788772499322129,-0.7333695975128385,-0.738752301060981,-0.6736504689790019,-0.2845229133205891,-0.2016068243484358,-0.5158848569312131,-0.6485151952432318,-0.6341615526918896,-0.34669713285590886,-0.7393034056403932,-0.7069115301983923,-0.04791451133036723,-0.6739345541236759,-0.5899461463498422,-0.2473775854435466,-0.46703566720457135,-0.5454299675223846,-0.25058434873929736,-0.6668696515946355,-0.7378144995859325,-0.7939391847391521,-0.7210732758166383,-0.7620319700350899,-0.6686191794888401,-0.6745721004508695,-0.6008884000993755,-0.26840196404808503,train,273.0769230769231,1
1066,-0.40337683120493795,-0.6262072141251175,-0.6098001894427189,-0.38092848085414066,-0.4472826666956057,-0.5897791062679687,-0.7433649453109015,-0.7430505793960522,-0.6627373755158922,-0.27988236870457794,-0.20047361116350526,-0.5230526907991006,-0.6496307256756039,-0.6387881916448572,-0.34256372524291734,-0.7451334209265336,-0.7206882190349667,-0.047046040036341344,-0.6835416686275587,-0.5811212373506899,-0.2615661747382628,-0.4675091938710604,-0.5510154160040921,-0.25498600493669366,-0.6819123120586873,-0.7422387631131964,-0.8034075154949161,-0.7205126627025527,-0.7544576518981712,-0.6634906008575036,-0.677515450662537,-0.6024242931747201,-0.2736338070632669,train,273.3333333333333,1
1067,-0.4042605444254908,-0.6156795213602958,-0.5922225236129469,-0.38619417894386154,-0.4440085744499529,-0.6037728146583567,-0.7300239431017613,-0.7377372000084986,-0.6678838827593901,-0.28858963269157295,-0.20781556169001486,-0.5183534934497019,-0.6512320384719446,-0.6429370070470761,-0.3585136904630251,-0.7362641235528268,-0.7017907298046463,-0.07988482067485637,-0.6868899238485879,-0.5916041160892954,-0.27104279752660204,-0.47082032390376416,-0.5661816210461166,-0.28574029305532905,-0.6926433223812928,-0.7561801930029044,-0.8155509782208062,-0.7205885318907006,-0.7588861435760005,-0.6777816815866995,-0.6766871657098399,-0.6084925731004593,-0.28311085286003956,train,273.5897435897436,1
1068,-0.4050884002209082,-0.6164456693267099,-0.590371162589606,-0.3794922765026403,-0.44306639435569617,-0.6064734052839003,-0.731990159638886,-0.7302283314927164,-0.6693933519847406,-0.28790926027900277,-0.21373279825340263,-0.517890289046134,-0.6511544228111226,-0.6465866229460182,-0.3689122622354643,-0.7362356231049538,-0.7032711295666115,-0.09050846395123614,-0.6904085433711176,-0.5824912152135269,-0.2826675544191417,-0.4681188522753627,-0.5621475244705798,-0.2906055774733757,-0.6938441041493427,-0.7503402326914531,-0.8162260253710982,-0.7272231806712448,-0.7625321604587048,-0.6859503246975374,-0.674363413525599,-0.613094062077006,-0.28354287336618517,train,273.84615384615387,1
1069,-0.4067572915412142,-0.6163384286167531,-0.5832651109017529,-0.37624239485141714,-0.4347801404669642,-0.6209144809084655,-0.7329738391687879,-0.7335000409964235,-0.6719773021810127,-0.29663186480457265,-0.21832808214949245,-0.5206113266087121,-0.6495975961273478,-0.6640913935068897,-0.3820189528770404,-0.7378937989755583,-0.7062991309040016,-0.1038132511447253,-0.6911903615415061,-0.5867512127889445,-0.29865297231167226,-0.4750033520268492,-0.5725431751928531,-0.31104746336492517,-0.70347080472462,-0.75766225362691,-0.8371027935311741,-0.7314890737784521,-0.7820475712947567,-0.6975854337179788,-0.6880339128265144,-0.6212784877992008,-0.29463267626288303,train,274.1025641025641,1
1070,-0.3890131232942615,-0.5987770974978629,-0.5796823681073875,-0.39074563231597936,-0.444465142285844,-0.6159716732954744,-0.7237074113093911,-0.7282655796214196,-0.6676765725043581,-0.29781193333346573,-0.2214057946044382,-0.508730430163994,-0.6473084016698167,-0.6512500359854976,-0.3764810207762868,-0.7314350351032917,-0.711970185630451,-0.10751315745701985,-0.6864875171584048,-0.5829544572729245,-0.29788643971218476,-0.4745623223610501,-0.5848816652160268,-0.31064773047328675,-0.7048631315948679,-0.7641030714605593,-0.826917841177354,-0.718260519163125,-0.7712251312342661,-0.6820433691992358,-0.6724227416277108,-0.6107847576152876,-0.2917008541325926,train,274.35897435897436,1
1071,-0.3936601708175302,-0.6021066546842208,-0.5794250068321558,-0.3820043825217203,-0.42846151276982436,-0.6117340241059516,-0.7251623044278729,-0.7250592500710834,-0.6616445439421781,-0.2919872504719396,-0.2162126915351461,-0.513030443059816,-0.6445595206148402,-0.6555074935603236,-0.37773630184356677,-0.7274338546705199,-0.7112805897975715,-0.10761401515308966,-0.6866421399820085,-0.5795992672053284,-0.30073001510455605,-0.4776283525394051,-0.5708076171506452,-0.3082268381146839,-0.6964943350622775,-0.7582975116652896,-0.8300967721186647,-0.7217696985561759,-0.7724593555676746,-0.6814208365797333,-0.6791489018061183,-0.604119460834359,-0.298249043023901,train,274.61538461538464,1
1072,-0.3879392335483254,-0.5946458324809983,-0.5743164918354157,-0.38489513279508414,-0.4324731654338353,-0.6192690592605702,-0.7177170705937086,-0.726032004042049,-0.659905979351192,-0.29843497861515467,-0.21915126045548544,-0.5109036794501051,-0.6434806047242966,-0.6559142203729089,-0.38253545696597274,-0.7239509642680537,-0.7048569391071421,-0.11555562478322326,-0.6846682352132601,-0.5854921262145972,-0.30162595069149467,-0.48195649656097705,-0.5780777099814363,-0.3133207912396464,-0.7002107012276076,-0.7701676316368763,-0.8323808310341145,-0.7166018270111876,-0.7739275094481837,-0.6773059723887778,-0.6728766932164033,-0.6055465883242921,-0.30921649034421284,train,274.87179487179486,1
1073,-0.37931318425586613,-0.5950104882162599,-0.5862071967733962,-0.3992007536671795,-0.4398856006691857,-0.6136819693757006,-0.7199095624401544,-0.7150754591411517,-0.6626412885196917,-0.29418246088698147,-0.222194048058378,-0.5172191756196384,-0.6432453815128989,-0.6557839189914152,-0.3753763267374116,-0.7360535725809029,-0.7198840819957258,-0.09842892660023275,-0.6735120676934707,-0.5831182904075325,-0.3011797668149116,-0.47722305096829487,-0.581263276618758,-0.3014179026654223,-0.7026160674122652,-0.7603899469916547,-0.8236270332240235,-0.7175896258839365,-0.7771274159038472,-0.6837631604625221,-0.6666262458656191,-0.6085580658301817,-0.3031645123047323,train,275.12820512820514,1
