,AIBL,AIBR,ALA,ASKL,AVAL,AVAR,AVBR,AVFL,AWBL,BAGR,OLQDL,OLQDR,RID,RIFL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBVL,SMDDL,SMDDR,SMDVL,URXL,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
176,-0.6308932775779706,-0.6139268883128723,-0.38216319514561714,-0.403710123335115,-0.7189228061366965,-0.751847947771087,-0.5731888902896168,-0.25598760056219094,-0.42814293929162867,-0.7435463258282964,-0.582079001585976,-0.617685244321929,-0.42464906695981264,-0.6864460103622346,-0.7319737280778734,-0.6879869380517339,-0.12548731215162412,-0.6246092655948119,-0.6059715434008758,-0.25644920204089067,-0.5265111645675556,-0.5352267485615894,-0.2786739663058676,-0.319308023504813,-0.6444547817500363,-0.7068046812253986,-0.7985666370677599,-0.7560717268668322,-0.7612802582790843,-0.7374988001452588,-0.7335389362525195,-0.6342015109049322,-0.2542176946210999,train,62.6706231454006,1
177,-0.6284163490064327,-0.6154468692177285,-0.38723047464036764,-0.404730062050241,-0.7267780461279462,-0.7572638763356394,-0.5669635882361189,-0.25519356252082287,-0.4272895975711422,-0.7410705231354796,-0.5842673661111326,-0.6206063874215055,-0.4159902582426973,-0.6844712193652016,-0.7369781199053714,-0.6945066385857138,-0.11927178063704427,-0.6290344012395996,-0.6079991752488197,-0.25046384013080975,-0.5299073849485474,-0.5447720596730687,-0.2747896302530835,-0.3181265803695283,-0.6326598454241961,-0.7093659709605893,-0.8050717190080813,-0.7534229825806174,-0.7628228632990101,-0.7366474684316063,-0.7364808819972674,-0.6285313584359338,-0.24679379162322232,train,63.026706231454014,1
178,-0.6299877994606234,-0.6159509617427723,-0.3941482608294279,-0.39908880917181244,-0.7297383362282172,-0.7606693133739311,-0.5631603555847227,-0.25579766361130424,-0.4288825346004775,-0.743407301155118,-0.5848826762311092,-0.6241734122733366,-0.4142872728722755,-0.6896524766382924,-0.7450746623778244,-0.700281249767767,-0.12403791480266987,-0.6360665201980538,-0.6107020001002909,-0.25170578414972067,-0.5326264448130564,-0.5473028483869171,-0.27263581379311314,-0.31616044712130387,-0.6342268069594832,-0.7089981185213354,-0.8111891804241919,-0.7594669248144965,-0.7700818593623836,-0.7360962560445349,-0.7364773150155196,-0.6287520411440937,-0.24893763540214137,train,63.382789317507424,1
179,-0.6299360443854191,-0.6251374079084812,-0.39715669490863464,-0.39644461463481884,-0.7309979857896154,-0.7603659774170933,-0.5654045089070734,-0.2516856033795089,-0.4246362481643093,-0.7363985589352442,-0.5840977879092867,-0.6277031268233175,-0.4157846584354693,-0.6883544049766425,-0.74399111112003,-0.7043569006881336,-0.11789379800099992,-0.6351088078476015,-0.6102571241704887,-0.24424565605040133,-0.5358557034326515,-0.5445201167629921,-0.2621592028882,-0.3136923375376595,-0.6314255441360586,-0.7014795377026872,-0.8139920462860158,-0.7532179192700369,-0.7730912747297145,-0.7351549856611479,-0.7385147510103329,-0.6286738752447192,-0.248120377357884,train,63.73887240356083,1
180,-0.6383945691151861,-0.62958769477982,-0.39576426073204535,-0.39586401635683766,-0.7348921000423827,-0.7651411095906919,-0.5623766525554854,-0.24394237090249893,-0.42155079745111695,-0.7297664803153417,-0.5845232047439274,-0.6273238920720104,-0.4079843254312212,-0.6788296486046153,-0.751060599978222,-0.7042716490862131,-0.10546544470649018,-0.6365873273759268,-0.6115887588610132,-0.22672156278626282,-0.5377810729823934,-0.535922428479602,-0.23550445303500808,-0.3015446952562076,-0.6288255749364636,-0.6878392446925655,-0.811911627289124,-0.7422423597043197,-0.7703501474987989,-0.7310023146995558,-0.74133891947464,-0.6247651340183102,-0.24146158415545094,train,64.09495548961425,1
181,-0.6474985604865289,-0.6465023404658482,-0.39899403562280455,-0.3968143196947983,-0.742895712524384,-0.7729450955703474,-0.5628349934077145,-0.24293299867516338,-0.418466763351312,-0.7272773007165796,-0.5898097073057944,-0.6320173020725108,-0.40328720293934206,-0.6793134516542393,-0.7583919827163628,-0.7168457569733743,-0.09287878275661783,-0.6391379098086538,-0.6090619441917509,-0.22551524449018678,-0.5365098627796538,-0.529787554703571,-0.22976705307729536,-0.3018096700288658,-0.6266220034911731,-0.6861394630914244,-0.8091487501696178,-0.7488659499637479,-0.783321355169773,-0.7307161851882162,-0.7493142739644352,-0.6305226867146358,-0.23948017653415468,train,64.45103857566767,1
182,-0.6482834831558062,-0.6448053098566102,-0.39647396342529206,-0.39700611084369997,-0.7401666726912965,-0.7712252223292319,-0.5572422655166319,-0.23803051627826205,-0.4168100400459605,-0.7280539843737301,-0.5810488261752477,-0.6331004409481833,-0.4040398303933891,-0.6742789267343503,-0.7604801836464534,-0.7115708436489986,-0.10017567883478425,-0.6367764785609018,-0.6100839565121894,-0.21938946684212107,-0.5352952265905715,-0.5326330296937978,-0.22617316477957777,-0.294200100560044,-0.6292684542836642,-0.6810863039502283,-0.8094071782257863,-0.7427548727524574,-0.7796683780859641,-0.7328308694161311,-0.7478819002971074,-0.6313837834044085,-0.23352789638631982,train,64.80712166172107,1
183,-0.6491359534525959,-0.660112739721494,-0.39936199449212034,-0.40374334701918013,-0.7528071305579186,-0.7788299202664655,-0.5575394280652787,-0.23776873795322492,-0.4155996320875349,-0.7257590556928235,-0.5885161621466013,-0.6398761333319426,-0.39676633218324797,-0.6736931819247124,-0.7670273877704157,-0.7179945465218329,-0.08439999262260393,-0.6373453269934073,-0.61237285591413,-0.21318470557958377,-0.5328896854048524,-0.5324739010533378,-0.22087232026192669,-0.2947545309683875,-0.6189138394682183,-0.6882651820492997,-0.8108091622135529,-0.7412249709816526,-0.7837779342705073,-0.7369921151248794,-0.7545010271794017,-0.6345268085322373,-0.22719325492484083,train,65.16320474777449,1
184,-0.6552353384713305,-0.6637479911946201,-0.3986646860106417,-0.4057981600821061,-0.7600205861446391,-0.7842903924254772,-0.5520738052180931,-0.23835956763176291,-0.41321045847018845,-0.7263357493140683,-0.5915860294684526,-0.6421066241090732,-0.3931012807039673,-0.6690605442651011,-0.768458106779792,-0.7200684597232554,-0.07873637647342305,-0.6388559058961711,-0.6170696951122048,-0.19517542517544773,-0.5291051378734748,-0.5266356418450628,-0.21130649233425405,-0.28756426716890754,-0.6138356733333863,-0.685146125947622,-0.8141118192579925,-0.7374658321356081,-0.7809681762415046,-0.7372174660563151,-0.7555331412257843,-0.6338684530383171,-0.21870935300081354,train,65.5192878338279,1
185,-0.6624621839594615,-0.6580117439847104,-0.40196830480320656,-0.4035953468724237,-0.7580248595894793,-0.7832188437579091,-0.563841134696322,-0.24116383049241408,-0.4143939878361866,-0.7232194288220551,-0.5866350134376199,-0.6451422848615189,-0.39898572579663816,-0.6736428158092166,-0.7680959990028533,-0.7163487813289322,-0.08626085431446864,-0.6490891564068004,-0.6159966377007582,-0.20873047152357851,-0.5345329695448544,-0.5295356001982787,-0.22224270653971265,-0.297103525259279,-0.6222205562198087,-0.6863609140159135,-0.8173972819167852,-0.749442542176052,-0.789104764921627,-0.7403309822503342,-0.7571178588468783,-0.6417760340864758,-0.22737338102971186,train,65.8753709198813,1
186,-0.6740817196434684,-0.6675601069611371,-0.39788484669771973,-0.40784390954694283,-0.7592248648437836,-0.7838227741818148,-0.5646276047324668,-0.2371480943186507,-0.41439026275161356,-0.7239302802667195,-0.5873987365581524,-0.6426929671908451,-0.4014977870023605,-0.6748782312042315,-0.7707890793459806,-0.7228606851364993,-0.07684200836219063,-0.6408570528868672,-0.6166421303193315,-0.20107660927927015,-0.5336280109205256,-0.5242624302740235,-0.20464357278825446,-0.2849856472857723,-0.6266733500323206,-0.6823851389265041,-0.8126333458255949,-0.7422835957073279,-0.7877369524786444,-0.7461011548334179,-0.7611837965979706,-0.6428755341233521,-0.2273820400986772,train,66.23145400593472,1
187,-0.6787194373617058,-0.6742797534024498,-0.3995341807614329,-0.407430547584659,-0.7653876007796664,-0.7878420521597663,-0.5663102315123939,-0.23555007397935185,-0.4143449773893667,-0.7199881831453947,-0.5924891391573275,-0.6399314966315732,-0.3988954993997798,-0.6731592649499363,-0.7776283566782084,-0.7245043364382808,-0.06543357564725522,-0.639198324643534,-0.6173642192509999,-0.1952376743745678,-0.5309236378898896,-0.5155812499936996,-0.18940502245039947,-0.2802996322335869,-0.6261353166325871,-0.6802421790391375,-0.8075183292157535,-0.7388568552361497,-0.7916310367529913,-0.7449473390677804,-0.764254198651695,-0.6494770771777203,-0.2247919611508351,train,66.58753709198814,1
188,-0.6883423699974862,-0.6748794503032843,-0.3961454991361707,-0.40921125566157857,-0.7734452550202489,-0.7962600374192345,-0.5596564671959172,-0.237672447292569,-0.4176735001140514,-0.7215692861159417,-0.5909261742329553,-0.6404059835666172,-0.3916025567731873,-0.6676144905885947,-0.7895201555545076,-0.7301200247977315,-0.058220954801799535,-0.6421944757154909,-0.6177960801888055,-0.19131854788337105,-0.5273573660237787,-0.5124072096833951,-0.1817126964476241,-0.2737261870207948,-0.6257479915690014,-0.6749887764547531,-0.8039916513861314,-0.7425940788356521,-0.7982790212508256,-0.743740660331169,-0.7672185829473677,-0.6513866835273837,-0.2168055185387548,train,66.94362017804154,1
189,-0.6813414161485667,-0.6641774196861912,-0.40058432463150484,-0.4076233304739879,-0.765488423438873,-0.7876859117707183,-0.5663412454265934,-0.24083141538217612,-0.4170898986536286,-0.7231338081315243,-0.5870376367662246,-0.6425034553368987,-0.39794150436672204,-0.674581844396578,-0.7783925546275815,-0.727825000670979,-0.07054189130193757,-0.6473164749584859,-0.6187663472813473,-0.20512010660569316,-0.5344853294608579,-0.5284275995778038,-0.20538942528967863,-0.28931294443405947,-0.6263366387976412,-0.6837229817930482,-0.8143697501498662,-0.7513883380391777,-0.800804927862019,-0.7432683500167788,-0.7665544474511864,-0.6510453791782524,-0.22298244875057371,train,67.29970326409496,1
