,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,VA1,VB2,train_test_label,time_in_seconds,tau
10,-0.1552552444558459,-0.11527170212507984,-0.3889552124631607,-0.013264486411924598,-0.20252038523683757,0.07596121736938313,-0.10763557786258751,-0.742245078988932,-0.8087188646733061,-0.1844571337880942,-0.2434296754422301,-0.4676518535991968,-0.464645957994147,-0.7308654416086039,-0.7923933862594458,-0.6690738428062901,-0.22756926801946759,-0.08552540996358629,-0.7355819055056689,-0.6316525490371683,-0.3726083420965688,-0.6301064926565351,-0.6118710381046217,-0.8067812676761478,-0.712759576343191,-0.8366613847508505,-0.7764599305128748,-0.7121765280718213,-0.7626554999751709,-0.3783040443800206,-0.7636542508059747,train,3.574975173783516,1
11,-0.08710998120101301,-0.05790295803735629,-0.3835153743189553,0.0010543485321144463,-0.1782320774972797,0.1525704052316961,-0.04555749583781423,-0.7565849131420798,-0.8156006909364679,-0.12786569959831615,-0.18146438769099194,-0.47215847077024986,-0.47177440642539537,-0.7360965070075576,-0.8168204046772154,-0.6680616946088455,-0.16610026499657718,-0.0017928667797098286,-0.755681094557417,-0.6109489246546598,-0.3531105428103851,-0.6628409988905284,-0.6299730122245827,-0.8213147570896465,-0.7476314764439422,-0.8098793409548974,-0.7706678813096801,-0.7044228540047718,-0.7284763718163099,-0.33845177838277823,-0.7774578509274725,train,3.932472691161867,1
12,-0.01830891285419558,0.0009114656732579218,-0.3784611551702103,0.024999365232717896,-0.16266978677963057,0.22222391545608036,0.01061584440742823,-0.774933479425955,-0.8364451813568277,-0.08012718744025407,-0.13146648257781163,-0.4767205098752475,-0.4791284289335702,-0.7395868621946152,-0.8321219965377867,-0.6888736855672166,-0.08791611067236679,0.05979333035583123,-0.7774849028965143,-0.6089677171597156,-0.3536900125899468,-0.6883781626130782,-0.6575154790856449,-0.8267094148017747,-0.7834553879510638,-0.7978037954460271,-0.7569241957530737,-0.7064323174804514,-0.7180386653100508,-0.3111679404984354,-0.7914609529467587,train,4.289970208540219,1
13,0.04642640654203633,0.05234531612724899,-0.3710718953991127,0.038693267337717246,-0.13866381332548972,0.29642149113392036,0.06374849039031905,-0.7794819654384095,-0.8419679615475897,-0.024364749895683976,-0.07352709119076115,-0.4676588274471625,-0.48259774743967315,-0.7456294013857298,-0.8570458934738558,-0.6882556069469711,-0.021920955751940932,0.1255971877028414,-0.801200205397745,-0.5976557643342982,-0.3444409830160132,-0.7150522697344271,-0.676245611205857,-0.8374683101376432,-0.8101466656352537,-0.7749148361405399,-0.7508782909580188,-0.6967701507541513,-0.6967485643081683,-0.2798010597697569,-0.7991210066101151,train,4.64746772591857,1
14,0.09445171839290509,0.09590204442608752,-0.3558315647403538,0.0448589420572332,-0.1254760012986227,0.33146000905968576,0.0992439004646897,-0.7823168134424028,-0.8380828877978403,0.011775506976014205,-0.03139906231807091,-0.47356815293711463,-0.4795421499791777,-0.7468408261402314,-0.8692961998797951,-0.6822480635028444,0.017561738749556507,0.17174160742712719,-0.8073030094293638,-0.5766005854998018,-0.3150390211194619,-0.7391733692670408,-0.6859940016870232,-0.8441994483955557,-0.8261128244849937,-0.7580354252820132,-0.7390794842674924,-0.6789981895275824,-0.6590612286931252,-0.24987313304829467,-0.7941853874368754,train,5.004965243296922,1
15,0.13109964473905214,0.1268621111744702,-0.3618928881787052,0.05553549513240241,-0.10814530964019375,0.3724325189780283,0.11957717414237382,-0.7901136072153054,-0.8401370834113719,0.03974729412561445,0.0011999144890643132,-0.46960381143559393,-0.4800818925029156,-0.7383951327291075,-0.8650152118623674,-0.6852291604011128,0.057816104033257265,0.2003959367212494,-0.8205586039437587,-0.5776346201588782,-0.32606059134642446,-0.7477187206251708,-0.6994712318771592,-0.8371760403400691,-0.841771495011867,-0.7525430834719192,-0.7339492723838879,-0.6883577706911407,-0.6563680776808727,-0.2272199660504123,-0.8029947097192829,train,5.362462760675274,1
16,0.15770017334176714,0.15184256931316323,-0.3516888380328536,0.053506544825471014,-0.09342334788399648,0.3943488068968708,0.13911479990374384,-0.790317825782097,-0.8386217169183852,0.06884530491614452,0.028774466593116305,-0.4698209905532006,-0.47536520179466624,-0.7316030142711828,-0.8645873827051106,-0.6799191247121341,0.08335852003924463,0.22961792174232942,-0.8231886690324447,-0.5643964973344879,-0.3076949567451791,-0.7663745110821134,-0.7122317957556148,-0.8392077319873438,-0.8591381870581938,-0.7400742128822042,-0.7251368311511173,-0.6737286702404225,-0.6295952080213308,-0.20592873777197604,-0.7940722758918866,train,5.719960278053625,1
17,0.19405495226575656,0.18355867411114182,-0.35871826386480177,0.055327108690915006,-0.08462695905437156,0.4161409108998787,0.16737171459443895,-0.7947881943554117,-0.8422144468013195,0.09947640323745349,0.06454541008565026,-0.4736578416617553,-0.4742440825672808,-0.7306408865680486,-0.875003578703902,-0.6785351561785711,0.11024071697302398,0.25471514050461286,-0.8301026851146021,-0.5552190177833187,-0.2951687668965612,-0.7853621368806052,-0.7187350811528155,-0.8458988455686599,-0.8701752919382059,-0.7298196322381911,-0.7122605240669273,-0.6637191371867859,-0.6074074549012214,-0.19161705500763235,-0.7973393558615531,train,6.077457795431976,1
18,0.22017347966202996,0.2121735556052369,-0.349013134481981,0.05304306661120001,-0.08173547872489821,0.43502721137854883,0.19084205706524832,-0.7910329638603494,-0.8322019937168639,0.13053397932728922,0.09388171208388602,-0.47650910393011725,-0.47262420900256025,-0.7298300004863973,-0.872389831636442,-0.672595625867664,0.1398609984778172,0.27862095997081493,-0.8261617852957314,-0.5407839017572087,-0.2822789488016242,-0.8001629266863768,-0.7262443874430977,-0.8414602907989904,-0.8881148734479617,-0.7187264414078545,-0.7049636089823825,-0.6487816008098793,-0.5935438874640382,-0.16672969872647667,-0.785600090456342,train,6.434955312810328,1
19,0.24446375081445285,0.23407924398777155,-0.3468991885384792,0.05522028812256949,-0.07023559605639951,0.45345603996445927,0.20614258712587308,-0.7970387131928667,-0.8381310670087576,0.16088178160950833,0.1304465897716951,-0.4681911790914105,-0.4624141142757997,-0.7329217497329719,-0.8766378991072872,-0.6651035496292911,0.16719868088100495,0.2846347610433344,-0.8278047860197674,-0.5349006641782154,-0.28179530323697216,-0.813308804009514,-0.7397375438023889,-0.8460223537328189,-0.8965477497624257,-0.7178880581119393,-0.6973762245157235,-0.6397659032867224,-0.5868668740841563,-0.15358945244230648,-0.7840654079864935,train,6.7924528301886795,1
20,0.2749579047524072,0.2621571279317323,-0.3423756343215817,0.059209905834502474,-0.06491187170854375,0.4815468759782491,0.23717912835012717,-0.7971038256504388,-0.833840807457016,0.1974547635004576,0.16418142414417425,-0.46745740226805954,-0.4639407446986353,-0.7297957912921206,-0.8857044940650426,-0.6541353072149658,0.19704944800346577,0.31379051861899177,-0.8294085533995953,-0.5219520773928675,-0.27811900253303834,-0.8264132191421658,-0.7432657404680234,-0.8450143548605691,-0.9148926227947594,-0.7048093774921849,-0.6886279480492488,-0.6235409928623823,-0.5757411953707758,-0.13210580000941896,-0.7796988435391132,train,7.149950347567032,1
21,0.29923615731310776,0.2846530994021482,-0.33616381027564934,0.06311735470282043,-0.0622263436175574,0.49725768684629146,0.2529307475958487,-0.8029464795840765,-0.8348889140988116,0.2226282134187268,0.19074038821021333,-0.4635779151641988,-0.45908764945963054,-0.7280751103743078,-0.8858872222465121,-0.6561752554916205,0.22655613994932497,0.32322444382770954,-0.8303160100708246,-0.5183926604248184,-0.27634653025734573,-0.8317210572447302,-0.7511348578049547,-0.8417850845177053,-0.9251542980475127,-0.6970310399869706,-0.67302898110357,-0.6147987099145913,-0.5708205652487537,-0.11680980175711349,-0.7744152948208347,train,7.507447864945383,1
22,0.3147236714666231,0.29719338959225305,-0.32455416044716784,0.061804871025979397,-0.05670977585532318,0.5028215000465243,0.2625292504835808,-0.8099834252300744,-0.8275236331032285,0.2516668780521441,0.20823463537700487,-0.46214487919926794,-0.45987617789785573,-0.7288504986672195,-0.8872615184361026,-0.658522987575836,0.23954860675260167,0.33004562402496185,-0.8247864635532747,-0.5161841870813642,-0.2750975084431754,-0.8385548410785562,-0.7562530111939392,-0.8424683826152317,-0.936013369956805,-0.7033023927713571,-0.6664372586346976,-0.6017920576734676,-0.5695876530269355,-0.10671998330182814,-0.7682083370543884,train,7.864945382323734,1
23,0.3319549185778401,0.3101853938210093,-0.3333660938931231,0.06634566737501421,-0.05409084394944472,0.515728577904513,0.2875648003137196,-0.8242492319810467,-0.8388072426024786,0.27794829309674945,0.22892414285131202,-0.47022141489963654,-0.47500243933822633,-0.7361189386794118,-0.9050427545262725,-0.6638626263228071,0.2577665290728751,0.34192540125162973,-0.8311278928639965,-0.517682454666482,-0.2816266868795547,-0.8450977004671911,-0.7600155064421869,-0.844184424042544,-0.9519828797213786,-0.707569174007844,-0.6655695345253672,-0.6044763255330571,-0.5724932570031326,-0.10117971909744951,-0.7776656432542783,train,8.222442899702086,1
24,0.3393322890907754,0.3244068118767378,-0.33297140867216046,0.06025308393260398,-0.05182467428477297,0.517325248228958,0.2942165394596909,-0.8223109974780018,-0.8371972415189455,0.28842522405734117,0.24966442933833854,-0.47016081179130587,-0.4693281060827913,-0.7337560769592517,-0.9078783289238623,-0.6592128328270901,0.26462218717942987,0.34318152957983195,-0.8284171568157106,-0.5062490415104695,-0.26395803226122033,-0.8504355805845203,-0.7575234451425303,-0.8431600339017301,-0.944755541702742,-0.6985996990016706,-0.6592445453017549,-0.5855481738311923,-0.5563490109884043,-0.09206036270933642,-0.7702583437712551,train,8.579940417080438,1
25,0.3470571699691285,0.33043916989701827,-0.3393967671530714,0.059986852684582204,-0.055059872919885025,0.517689915607247,0.29229344630694626,-0.8238739381629594,-0.83523103922969,0.29729358563270203,0.2557531817095025,-0.4616991401271652,-0.4682738099588149,-0.7316091490882862,-0.8966874273199076,-0.6617190712541354,0.2751434794930313,0.34033032015717213,-0.8352230015228154,-0.5129741430332453,-0.26968014881255387,-0.8505834302240511,-0.7678941636922924,-0.841003396560096,-0.9482464240072855,-0.695100987939232,-0.6519594108597122,-0.5886781610452413,-0.5638181234202675,-0.08344588473068582,-0.7723962388689285,train,8.937437934458789,1
26,0.3470204791724226,0.32179858024284214,-0.3271695612913512,0.053730364211957454,-0.06732241624906368,0.4959072309982734,0.2834286195267384,-0.8211711723484866,-0.8305193396367105,0.29813694989196254,0.25466398849536864,-0.4532298427050112,-0.4649562367214405,-0.7320857770209508,-0.893725234795109,-0.6578894166127103,0.2690199545040044,0.31786340383933065,-0.8332191371260568,-0.5087932525792841,-0.26306326749994297,-0.8614592712759854,-0.7697948640520426,-0.8461687581344439,-0.9431635705563622,-0.7008159830526152,-0.6452142490655376,-0.5797410892557524,-0.5604017265332301,-0.07996812208176209,-0.7606560873864461,train,9.29493545183714,1
27,0.34538645719485156,0.31475736926278863,-0.31994260579834366,0.04986466825024094,-0.0748825394096574,0.48391536654168077,0.279404013315127,-0.8163464579450829,-0.8273882308245064,0.29908930746300666,0.2509496733321635,-0.4497482577711106,-0.45975236728845453,-0.7322989627363574,-0.8874953369573604,-0.6500354113397581,0.26458703740373146,0.30518378008019675,-0.8277227832535091,-0.5017060566010392,-0.2576122978270807,-0.8636543863096786,-0.7691092973653672,-0.8442877292282107,-0.9436345889720529,-0.7008260630070127,-0.6424659737986327,-0.5700663634785464,-0.5570428006165077,-0.07773203143967171,-0.7490683094019619,train,9.652432969215493,1
28,0.3388634311883216,0.30831244625995746,-0.32360676867093624,0.04857567814322444,-0.07434374009449042,0.4762780435184949,0.27469016552564074,-0.8202443213500834,-0.8310459710759523,0.29839203019069926,0.253930385800243,-0.4487374703513193,-0.4591184756273054,-0.7348249440549915,-0.8967783033903812,-0.6462380758314126,0.2519506381078668,0.2944309501319926,-0.8307292991004036,-0.4975912113252568,-0.2557741041473005,-0.8712749512459899,-0.7680057364050537,-0.8570034731237024,-0.9363169105758353,-0.7123761555592845,-0.643124068061125,-0.5680671297155688,-0.5567965067099102,-0.08109660960375334,-0.7574069109045969,train,10.009930486593843,1
29,0.3214384356018752,0.3025526920048558,-0.32910642172719606,0.04235826092904499,-0.08346447595107559,0.4525033986911725,0.26624591510703227,-0.8222775032150218,-0.8257681347163586,0.2950248550755121,0.2509053990306478,-0.4588530714970742,-0.4594729415301951,-0.7331714527921285,-0.8942578259303601,-0.6401796538447109,0.2318841903068298,0.27656302260212906,-0.820369733225774,-0.4918975731445151,-0.24967364800032263,-0.8660430334645517,-0.7567562588250518,-0.8505472932511746,-0.929740895723133,-0.7179254094394074,-0.6388361940057652,-0.5650279217344476,-0.5515181171356992,-0.08362024863125458,-0.7523000215792113,train,10.367428003972195,1
30,0.3361475452288421,0.3127868626839768,-0.33881117506996294,0.04942135069172515,-0.08561454139015925,0.46419092201550294,0.2742392013751987,-0.8209618007950809,-0.8293671408209655,0.30903717243423195,0.25761470726850755,-0.46119244579310104,-0.4644676612871141,-0.7246875858934604,-0.8929079795446436,-0.6463678547378586,0.23548999061797823,0.2867435628541726,-0.823572855696518,-0.49849232340970473,-0.2484538876922115,-0.8628232606599562,-0.753435618159839,-0.8474757998704516,-0.9334304125284185,-0.7162446672267972,-0.631486002436402,-0.5624562540041981,-0.5440621715287477,-0.08089801382916142,-0.7609241099605253,train,10.724925521350547,1
31,0.3309964586627891,0.31662251322983515,-0.33611819552882216,0.04323548294640653,-0.08455927478410796,0.45626329752773,0.2751713358072657,-0.8118550365918836,-0.823754152258827,0.31370959557560113,0.2595033947526448,-0.4635069982544028,-0.46418169954312494,-0.7188319910992849,-0.8869776898940855,-0.6441811716537171,0.23560662227552745,0.2791773485523562,-0.8119816651998368,-0.4930749138588151,-0.2513517364648317,-0.8591615211159684,-0.7465647869281887,-0.8396598292643442,-0.9341030480378483,-0.7172079091514619,-0.6276654453128256,-0.5598367013994012,-0.5414629173780547,-0.08098936892070956,-0.7546315949823086,train,11.082423038728898,1
