,AFDR,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,OLQDR,OLQVL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVR,URXR,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
10,-0.22221987198028026,0.1284663606187455,0.20336343482742947,0.6603442275498723,-0.8169994870964339,-0.0966733727253083,-0.08097954676359853,0.247573509812957,-0.8634475891496906,-0.8567949217265333,0.1798876357373661,-0.29554860101050817,-0.4793801847914635,-0.16058652642114035,-0.7810566462923098,-0.5946915622090541,-0.6768154359093973,0.6755240387826182,0.41326564173580604,-0.5720430859542607,-0.7982946405723247,-0.8091744991656977,-0.5629984032922648,-0.7296776863115881,-0.7412551744363327,-0.9572805527503528,-0.6327540554524151,-0.8594443808780391,-0.8469344851462295,-0.726882585563835,-0.6659568461580333,-0.6907673640080929,-0.6813659613320889,-0.7932772269530913,-0.6970218305483185,train,2.902445579145391,1
11,-0.3628323550344861,0.11739035331570391,0.19789597669703396,0.6681391302170354,-0.7736755141218996,0.0019648996468648594,-0.10630447628145101,0.25062239979206735,-0.8984075224343618,-0.8484614355497104,0.12558358578970374,-0.29201885815546247,-0.48454192598482093,-0.2150540638528451,-0.7729721986977802,-0.5798753271730543,-0.6719946145944077,0.6448471540783574,0.48026291405592847,-0.546570579236634,-0.8120859125980155,-0.7934180401346278,-0.49275743788754856,-0.8887615856060834,-0.8328085043194147,-0.9657373066266113,-0.6634020147913687,-0.8542233324488112,-0.7763620362334759,-0.7905586628046699,-0.7229303976316934,-0.682249599324874,-0.7725359657584598,-0.763852126638243,-0.6999718075560157,train,3.19269013705993,1
12,-0.37307576520928,0.11660960514187013,0.2061869323733675,0.5010021845028023,-0.7933254070190555,0.031118649230548967,-0.11467303662913975,0.30912011151283036,-0.8811223883402803,-0.8401538945048701,0.17124779406443913,-0.06463159163634269,-0.44458320860814426,-0.2997159788106266,-0.7427591229687871,-0.6508453754568484,-0.6959940251683183,0.7006285217311021,0.38930617993776195,-0.5652374823311865,-0.8118246424502396,-0.8099535508678238,-0.4610685220434355,-0.8028754122958559,-0.7164508585088791,-0.8960228646916227,-0.7812886142983231,-0.8319155716449106,-0.8078140184274072,-0.771730699968172,-0.7499056808414934,-0.659432585325394,-0.7323287546952215,-0.7276079790696988,-0.6245584178102564,train,3.4829346949744693,1
13,-0.3103690336766347,0.0599802658644355,0.2371685233663271,0.692717506243574,-0.775700125002404,-0.014523388681992655,0.0108026125429741,0.33615913884388515,-0.8707847785075364,-0.8161940605011961,0.19240654298036486,-0.048197643689504854,-0.4935705321589448,-0.2641269598861622,-0.7444935302073302,-0.61637569331558,-0.6319150287242743,0.6908731258914027,0.31763554717161724,-0.41472840845285397,-0.7576789217231266,-0.8175504482325986,-0.4823143179020044,-0.8029528767685528,-0.7617221495081495,-0.9178034175395653,-0.7001856529810999,-0.8428340144237925,-0.7612432299071198,-0.7737444207092686,-0.6823391089243418,-0.7122062079439095,-0.7625657809207245,-0.7177198552891089,-0.6490168854075513,train,3.7731792528890082,1
14,-0.3252782489870195,0.06574109562698327,0.22139445209639652,0.6113156271658504,-0.7433566242588006,0.12518196020477135,-0.004720133761228706,0.313889586586944,-0.8720075581503341,-0.8413122024772599,0.1793059290570519,-0.16058327215874002,-0.4289411045123144,-0.3292527357798827,-0.6740438119975645,-0.5313864044215246,-0.6569734309979763,0.7476822436282506,0.37575666804220753,-0.5703841321048255,-0.7845704159328628,-0.8193237409339901,-0.5551609492961955,-0.7175581137576091,-0.7239138123622297,-0.9121634997088752,-0.7510302218705298,-0.8649705871987101,-0.7325853985530786,-0.8194487619101869,-0.6556836632551328,-0.6778592128463955,-0.6417559706434612,-0.7532873262819295,-0.7222601232665014,train,4.063423810803547,1
15,-0.2701191667068068,0.17995039960896175,0.22018417021048087,0.7140041311139451,-0.8112037231531458,0.07993990924520522,0.07403925769867303,0.3274558517186603,-0.8515069037419343,-0.8156975024117255,0.2695443850778575,-0.07676606782817597,-0.496311888717545,-0.20067613396008543,-0.7793338318342744,-0.5446081567874318,-0.6487367693775223,0.8191553869270507,0.40142526251941857,-0.5046266283985565,-0.7990463843156796,-0.8050602099034927,-0.3794573310566375,-0.702808252872161,-0.7467481702667196,-0.9035342523188398,-0.7427519250083698,-0.8562263823710372,-0.7310958813332036,-0.770925633939427,-0.6968088128459727,-0.7426499683367582,-0.732014761673921,-0.7316502274134844,-0.7232480793527283,train,4.353668368718086,1
16,-0.30811641676818957,0.17751162475681648,0.23446220429162012,0.7486539585889784,-0.7539079622436473,0.10417532629971349,0.1382253988813873,0.4034347658829802,-0.8438866930768343,-0.9076681703485677,0.20141321566536619,-0.1521362747207643,-0.4952785518557301,-0.17256284075232298,-0.7604235121264573,-0.5532822200058223,-0.6703568685149139,0.7770177607051445,0.47563407926508683,-0.6039206560359353,-0.8146569563622653,-0.8040457997138483,-0.710757193944499,-0.7575189514461005,-0.7811171399483616,-0.9811489016889517,-0.7432754055452414,-0.887278181561254,-0.7166349542699287,-0.795278401957241,-0.6347258744078509,-0.6910932291600308,-0.6649105803778708,-0.7398137417763957,-0.6804699442729123,train,4.643912926632626,1
17,-0.1628948164070041,0.10559192626504044,0.21261414779362664,0.7717186329699341,-0.8045611348561278,0.14982104005543462,0.1697581535743582,0.3780728817299619,-0.8305734177456506,-0.8154092786574274,0.24595747032273196,-0.19360404829382538,-0.5320224474226363,-0.1718887100217915,-0.7210820719994291,-0.6362323609703422,-0.6365635468211909,0.7146561666140334,0.4080754207967592,-0.5795650216088435,-0.8513038181807433,-0.8192073051767321,-0.7153445761046997,-0.8247249827192535,-0.7892658035204971,-0.9091727438388145,-0.7460267218553123,-0.856106496015426,-0.7255106014636692,-0.7977037197064202,-0.7517573653475569,-0.685441388458169,-0.6808536796702551,-0.7709772874044534,-0.6817051899162991,train,4.934157484547165,1
18,-0.12758379138636333,0.038875613970916545,0.15721267295151453,0.726855478787729,-0.8672289647110824,0.17073002520095237,0.15213014275734782,0.38192663923957526,-0.829527764723747,-0.7913626198857814,0.31282015625888093,-0.22603507436629866,-0.5148604036194464,-0.27184216417828,-0.7836445060256128,-0.6560282912991189,-0.6912857990481427,0.7577210457349972,0.3596945206560327,-0.5909298535399496,-0.8116347965914231,-0.8328447340789474,-0.4350335884648914,-0.8775923356535915,-0.718813285989397,-0.9255148565049597,-0.7592659098517819,-0.8866837587469895,-0.7185914780020661,-0.759983173342849,-0.7429248774080032,-0.688227430083622,-0.6851696245247219,-0.7295440169637588,-0.7479576023801029,train,5.224402042461704,1
19,-0.11490151762775691,0.10204203605607498,0.22038679083751622,0.5530976916983099,-0.8050949347562184,0.09570504885272368,0.18110869863173873,0.3519280769579598,-0.8513340353575255,-0.7495534372374247,0.19352918314990364,-0.21949762439831477,-0.5777973689710447,0.07923413950304614,-0.7282625840122962,-0.60583592431383,-0.6261047162009394,0.7029280724966158,0.42164832244367,-0.5821493787285263,-0.80692550987634,-0.826077476402046,-0.46547233354422346,-0.7451972725789906,-0.793143503353838,-0.9401926147042458,-0.7274249018473992,-0.853499012546532,-0.7354500659181056,-0.7808681071027403,-0.8019853519526934,-0.6896850731973614,-0.567443709641912,-0.7792210861160462,-0.6429832883323926,train,5.514646600376243,1
20,-0.07671634194422239,0.09260297611146573,0.2464756058360743,0.7624796858094212,-0.7889899795678278,0.30322822875447,0.30814576236692903,0.36021692241763814,-0.8389029948512016,-0.8087300302530228,0.37918301614585326,-0.29040411613228645,-0.45176723052723267,-0.3006194028289949,-0.7756695289391662,-0.6449690330855373,-0.6534001827392192,0.7876737133244689,0.3188834855764633,-0.4552660133522495,-0.8289569905097244,-0.8179005037935396,-0.6672852735128759,-0.7323424508016827,-0.8362653109978343,-0.9038747277003941,-0.7790303436101897,-0.8585511129686763,-0.6974760266325433,-0.7262039483060719,-0.6984170426276144,-0.6842767066344495,-0.5566096696621301,-0.7352480914301311,-0.6429689144244475,train,5.804891158290782,1
21,-0.10467391415196681,0.08814006175561517,0.24246552353181305,0.59784689633181,-0.7791617766352655,0.37187259104228054,0.32968975345894624,0.4425006275597476,-0.8499729905201036,-0.8037183989641667,0.43233477393407316,-0.22762254610628918,-0.469297699355941,-0.04066246603255996,-0.789668002287977,-0.6449768555840016,-0.6928560057534474,0.8202353079660443,0.45118649434941815,-0.4797359675411683,-0.7723153252609016,-0.8240863302013894,-0.5410083599741682,-0.763319503024125,-0.7458422120630326,-0.9033909381195399,-0.6507654381106005,-0.8181821519347253,-0.750253132902871,-0.7415967973480402,-0.7053422208650979,-0.670700025409338,-0.49743699092790855,-0.7068189351458956,-0.6867430931417884,train,6.095135716205321,1
22,-0.04029067812534859,0.10796664078423457,0.22348519575479997,0.6011462031560504,-0.8115404574887367,0.49764993530369306,0.285109982612175,0.35995919546082034,-0.8658068629707627,-0.8297263196158496,0.4260072122248969,-0.38133923436611916,-0.3901369988128809,-0.21336494671853223,-0.7035745603365888,-0.6366284419909368,-0.6256147519356992,0.8248892745476522,0.4060173070406423,-0.5163252464559515,-0.82442083744996,-0.8403560437045463,-0.6361259888270581,-0.8325075312646595,-0.7320482754179163,-0.9286957020588857,-0.6586115591806923,-0.8351334270100801,-0.7740348643265905,-0.7763516092622975,-0.6807603775906385,-0.6758447943177608,-0.5599085253011886,-0.6889494600775268,-0.668813981845933,train,6.38538027411986,1
23,0.04794563622776615,0.016979754059262886,0.23222556435429798,0.4910400279619829,-0.8705118685120192,0.6378083482486426,0.2411829165088195,0.43069577179457297,-0.8498606959899317,-0.8149184235028966,0.4002622220592401,-0.28830461587473755,-0.53356792178643,-0.09850410274012988,-0.738702248926403,-0.6034023407847708,-0.6677310678898387,0.7481763535303954,0.33788201140706553,-0.5118336600586892,-0.8181864427940881,-0.8355917337025682,-0.5871996468536906,-0.8270748897006759,-0.7427349724406804,-0.9475032903862171,-0.6715646589767781,-0.8279452486019585,-0.7017685257901185,-0.7752524179073693,-0.7773908734784829,-0.6495456632547145,-0.6026411667306779,-0.6822673497931904,-0.6905924759288606,train,6.6756248320344,1
24,0.009193635547068979,0.0871590590663458,0.17660076179646345,0.5694771825263367,-0.8006503414224033,0.5758501468579144,0.30691727624711507,0.3695302367270914,-0.849447138520967,-0.8009447588348431,0.38306555247561624,-0.39021478408469545,-0.4246337864260682,-0.07889790835239108,-0.7750468088021641,-0.5863312602756807,-0.653783237070728,0.7545581055678914,0.3425907478139103,-0.5641147833911967,-0.8144662651217691,-0.8292668444033615,-0.5100735599362267,-0.7921969881098354,-0.8495696105263318,-0.9203529554501759,-0.651246309766564,-0.7318908310590813,-0.764833194987302,-0.7602431963896357,-0.6497411557329531,-0.6290168401179319,-0.4587991337314459,-0.6542690007737504,-0.7202339765976522,train,6.965869389948939,1
25,-0.00848740663907055,0.04854691893644092,0.2248704461524521,0.57059047961239,-0.8427892435611355,0.7408530984718363,0.3121551907921285,0.3939154171536361,-0.8501487452193714,-0.7690913781990474,0.5224282628623326,-0.437369293996566,-0.4695015735590904,0.05578343475119152,-0.744440907470637,-0.6748690728464861,-0.6553238889633701,0.7722644802099059,0.3127304506889734,-0.6077066459149518,-0.8221576973607846,-0.8267831438482582,-0.49579925976045536,-0.7861173280579162,-0.7510648193161388,-0.9130021028474223,-0.5523267492467356,-0.7403339182979889,-0.7397725756603355,-0.8138043989117136,-0.7430131763434393,-0.6456420180064213,-0.5628279377069916,-0.6853838726897811,-0.7280730280000226,train,7.2561139478634775,1
26,-0.06330931039284626,0.01066489151269645,0.2716188637776217,0.5014705043928747,-0.8289303497256298,0.7005065414271919,0.22792769941216862,0.3944833593970323,-0.8470868459254769,-0.8078042779793175,0.5647391221860777,-0.5409537331251046,-0.45725847484606885,-0.11284318180603747,-0.7950979493323089,-0.6136646086576885,-0.6322388315116308,0.7875673672317007,0.3642305717476577,-0.47837090634828183,-0.8366306990475958,-0.7886021491369267,-0.607677858894083,-0.7394748261053101,-0.8444648467625108,-0.9402062247112297,-0.5859451562832882,-0.7323372042745833,-0.7787240158178722,-0.771998458155603,-0.6895308782584275,-0.6513960583543454,-0.48243201971611194,-0.6221339876957833,-0.6990550709483794,train,7.5463585057780165,1
27,-0.07793203697176954,-0.00035435302064201757,0.19719915312694736,0.4350704723086758,-0.8071746606646998,0.6004663519010248,0.26028789910751415,0.3681697982837826,-0.8875254513368487,-0.850298304175105,0.5418430982546049,-0.3182740928701394,-0.5373940357139533,-0.15810550114603927,-0.7767904084651005,-0.6390231708730854,-0.686650514746957,0.7169425492750716,0.2767175937329518,-0.5155360376652307,-0.8328681117061016,-0.8370943385848226,-0.5627101769877103,-0.6854249242599535,-0.8205504937215561,-0.928508630148218,-0.5712450923699668,-0.728608405453818,-0.7755351121821701,-0.7697547165842481,-0.7336443988174752,-0.6506726707170603,-0.4924343993289766,-0.6504745205182269,-0.6961286302383991,train,7.836603063692555,1
28,-0.020319422771829188,0.10410671111227421,0.25451332869262566,0.4590733876645954,-0.8039338840328368,0.585676587526525,0.23682392559619592,0.44749328083700535,-0.897239869721892,-0.8166710288480467,0.5849812770008752,-0.2889249614570687,-0.46825260827435977,-0.06962343956621131,-0.7617062311513857,-0.7050166902817127,-0.6652248683225666,0.7535268569837799,0.352181975951392,-0.4649945865558349,-0.8015568644815146,-0.8294594995082112,-0.5848278874317212,-0.8281915583076981,-0.8400042288566346,-0.9308017324060034,-0.529037952338923,-0.6776842539442476,-0.7486317342904709,-0.7797368229123095,-0.6638830685650527,-0.671830281349451,-0.4212491223132453,-0.6128571870128569,-0.6871655040964078,train,8.126847621607094,1
29,0.12700176242860262,-0.010793059435634467,0.2910167081845406,0.2574231204260049,-0.8265447150013292,0.6075884792752683,0.24115476652456413,0.41602703398163854,-0.8821162667949461,-0.8400951816619584,0.5972199929215977,-0.45708336973527897,-0.3904618265062657,-0.21920641952079,-0.7877704100951692,-0.6389482350697522,-0.7360143881846335,0.7426210518699043,0.32762278449971527,-0.5621631260407993,-0.814634253809536,-0.8287886219597194,-0.5564904216745467,-0.7281747726841095,-0.8154918249057461,-0.9700482406810153,-0.5265727242292357,-0.7159445507584588,-0.8007360088483653,-0.8342476290654519,-0.696135677807435,-0.6457394412143265,-0.41393740667837253,-0.6568945095691248,-0.7855473882216706,train,8.417092179521633,1
30,-0.01412826683438062,0.04476497781665456,0.24924678899862063,0.5435564260484469,-0.7904746509420233,0.43926971279698546,0.20923328054722323,0.44039712776355366,-0.9011282256573775,-0.7888621648390975,0.5806141800044834,-0.28171766982663526,-0.4713354940643303,-0.16505500458061573,-0.8235008526788764,-0.6740004757632001,-0.6515055710383956,0.6701067678748405,0.34274163149527226,-0.565229067605169,-0.8395312106080831,-0.8283004816855483,-0.5214402113079026,-0.7625138748839893,-0.7688843177582816,-0.9237894033911935,-0.6491767355510243,-0.7078174953979286,-0.7539298984227746,-0.824258129129803,-0.7371420567267711,-0.6582364701571375,-0.3837264286733707,-0.6904689919541658,-0.7236846536097593,train,8.707336737436172,1
31,0.1218840216255328,0.06250217905704702,0.24242889686087865,0.48646188495051335,-0.7813315149233147,0.4142533423595943,0.18060401593740671,0.3625955078247103,-0.9026779689959975,-0.7840417751905786,0.5750289435723431,-0.2844708900090974,-0.4223657510368837,-0.020074407466110333,-0.740035742509759,-0.6828125963277651,-0.7238962338103835,0.6940195890944312,0.3449338718091708,-0.5676535731170265,-0.8106794182213184,-0.8257917956352738,-0.5148219875386814,-0.9118572196246812,-0.7622095906700392,-0.9474428748670738,-0.5222387923425753,-0.7581287477606145,-0.7781757391042274,-0.7780619033416888,-0.7190752932123285,-0.6252296108521274,-0.4116542085038778,-0.5473411560426072,-0.6818398942916128,train,8.997581295350711,1
32,0.004539168508150615,0.03781692192756103,0.27408058725511275,0.6170828820365397,-0.8212245365435804,0.4885394914664264,0.19497799665988236,0.465974238016871,-0.8613579652590604,-0.8091967043190059,0.6796126054122048,-0.45807674077285354,-0.44805405403258947,-0.2790461026204766,-0.7481368751956665,-0.6413180880458245,-0.6880694671429574,0.7044938608587272,0.3492367029893688,-0.5766693290096505,-0.7968860117941753,-0.8469687038509437,-0.6045039381834953,-0.7976603250149976,-0.7991470856423807,-0.8914950938739911,-0.6881699485649937,-0.7585622089440212,-0.8164587622505977,-0.7891765414029656,-0.6365201905886058,-0.6614505901986433,-0.4395982608785778,-0.6308898033658575,-0.7216611870934255,train,9.287825853265252,1
33,0.2064962451415575,0.08730468030660021,0.2036256134203166,0.6570411203259727,-0.8423034873526992,0.4182559387176342,0.2055646010934309,0.4938113424760997,-0.8460877389733856,-0.8424439531382104,0.5131821089964878,0.06185542701666358,-0.4890575288085632,-0.24163767363554056,-0.8108939480386401,-0.7132249602881812,-0.6849875000644357,0.6813462416836988,0.27021601449213617,-0.587856032075676,-0.8074233808716333,-0.8142090202768901,-0.6002637543365249,-0.7846419112819834,-0.7472482542061016,-0.9109231799107951,-0.6387740816264419,-0.8123054154649227,-0.791472169059551,-0.764027729095023,-0.7542283415377289,-0.6634376069558592,-0.3960194147727555,-0.5389817081062813,-0.6418801040231905,train,9.578070411179791,1
34,0.11003492807378423,0.07169431312099239,0.26966007835056527,0.5943312054552767,-0.7640972090210749,0.3539695697829296,0.16028322346652502,0.5250666708174665,-0.8749156351028973,-0.8177571479744798,0.6554863823079321,-0.04719042608346813,-0.401775623369641,-0.1604030871697083,-0.8070782074504647,-0.5739516803006142,-0.735861899979678,0.7057451022083436,0.3131766423588813,-0.5075762671325543,-0.7857641767954071,-0.8328681718348094,-0.5430891237912705,-0.7658713235344161,-0.7755609080328119,-0.9491923800836399,-0.7190796481723833,-0.7597731736564224,-0.754390414624347,-0.7555391978160497,-0.7029924753970604,-0.6188956103444712,-0.3711972149310211,-0.5602308294136198,-0.7127187346747783,train,9.86831496909433,1
35,0.17861607183442718,0.12574160635511555,0.2752210448466824,0.45244978158544447,-0.8192515488536061,0.3527796213188289,0.1822382569280554,0.46670253016013197,-0.8434181623838423,-0.8100822782883558,0.5706329945053111,-0.40144412032426124,-0.45093568055015665,-0.20807297512818468,-0.7882557418817777,-0.6395976601466626,-0.684935686970664,0.7436759538728539,0.3373012152186379,-0.4691194252415617,-0.8365789311639469,-0.8099646635417481,-0.4081148588786968,-0.7348760617731317,-0.7611531020981224,-0.9244030548092323,-0.7880573393797364,-0.8059178740480913,-0.6641970581794985,-0.7808595623747892,-0.726028658427892,-0.6277981568706377,-0.3332846864791561,-0.5438849030372936,-0.8146398428571654,train,10.158559527008869,1
36,0.22541771345597938,0.08932398886162285,0.18786689866122497,0.5666086072414216,-0.8703150007506453,0.4480888552905865,0.09756336536227939,0.48978666365274215,-0.8283475044457114,-0.8096980390192392,0.638707293263003,-0.16992647771877245,-0.5016877589839952,-0.24650731522840152,-0.8147052412052832,-0.6263917013454902,-0.6556940338343332,0.6735587162687109,0.2915858264062636,-0.5342896993350519,-0.7743316233448141,-0.8209770715434754,-0.5882254198192101,-0.7740221320044083,-0.6734671100785021,-0.9104454784246258,-0.7224031408832212,-0.8392097102375153,-0.6593807531009679,-0.7730477819694492,-0.7138198530906843,-0.6193226130213605,-0.25733640225767085,-0.519560000541941,-0.6979926855552739,train,10.448804084923408,1
37,0.17960305769638385,0.04945146950650736,0.236134811608519,0.519419156437547,-0.8238243874072144,0.42498181124476486,0.13146949312919665,0.4989787194111752,-0.7530442348165549,-0.8005152021759308,0.597794434805453,0.0032645178437455957,-0.4268996627732857,0.031725383226435366,-0.7536625285839372,-0.6367981235993093,-0.6067310610373009,0.6533068056697897,0.3469002242362331,-0.6139718158879526,-0.7566436275620987,-0.8070802442184618,-0.4128291736581047,-0.6756532372793665,-0.81382301257612,-0.8909637030497363,-0.7216240070609004,-0.8322951315779733,-0.656939661180507,-0.7377282324120251,-0.6722344545226164,-0.6231057402332407,-0.24182257404982432,-0.5433580336595789,-0.727892317002523,train,10.739048642837947,1
