,AFDR,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,OLQDR,OLQVL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVR,URXR,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
943,-0.2397431450225003,0.08300704610454171,0.22579624963084954,-0.23100633136739962,-0.5887043907200633,-0.12183758730529472,-0.025385932568177783,-0.10982936043610578,-0.8710587398218694,-0.753855889797472,-0.013772932045099343,-0.24633185546519637,-0.39009218364767634,-0.2848532358063147,-0.752287727392985,-0.7970404491323004,-0.5610982881833937,0.05603271418783487,-0.09259924590564551,-0.5607042484152863,-0.6489520077041062,-0.3775538910083494,-0.8982377009570792,-0.7483797712509168,-0.8110935245075261,-0.9379728716564661,-0.6106483247359834,-0.7171305187851972,-0.39801237994935057,-0.7377593104088223,-0.3665854139557324,-0.32498354856528633,-0.43787416387159295,-0.45378627562702817,-0.7508829203992575,train,273.70061811341037,1
944,-0.23789257804542943,0.0815288332992096,0.2317101306897802,-0.23239724950063828,-0.5881289536042622,-0.12408243474719305,-0.017207937704592474,-0.09978752096682042,-0.8681280867805042,-0.7526349569077707,-0.0101311744194253,-0.24281008018345274,-0.3905772111624577,-0.2860440981121104,-0.7493257203560765,-0.7978353412492618,-0.5615697675562764,0.06340674934872917,-0.07988013264297636,-0.5651803997998248,-0.6498494943892036,-0.3769335800518201,-0.8937449398965236,-0.7511276405881424,-0.8136872233175241,-0.9275510324456037,-0.6117047628684539,-0.7108834074229683,-0.3998801856337495,-0.738655732920315,-0.3583486219452981,-0.32148552007121406,-0.4319644068483429,-0.45209715292884745,-0.7477249437134816,train,273.9908626713249,1
945,-0.2410480558872015,0.08491421359878149,0.2392044666237535,-0.22977294165717124,-0.5872406075197495,-0.12639070215833834,-0.008091387203338962,-0.09081592825315694,-0.8594795301485294,-0.7458178394285185,-0.00267677231894671,-0.24719497889236675,-0.388059798999474,-0.2821507147209067,-0.744348300977017,-0.7941988551883277,-0.5689429922542026,0.0740917417099764,-0.06956901320267081,-0.5692102616438747,-0.6466366028038883,-0.3799865458001155,-0.8904818371947715,-0.7448131193819829,-0.81049069848317,-0.9283274899954823,-0.6133929074777722,-0.7119697070471914,-0.3942408839267244,-0.7405003897236988,-0.346719855685847,-0.3196757391400066,-0.42789302154591696,-0.4533150045736014,-0.7489016802052207,train,274.28110722923947,1
946,-0.23015188820529564,0.09623470647056115,0.2525494487917534,-0.22599974691484798,-0.5802798209324116,-0.12043838124299835,0.0013436484687252281,-0.07603348680758036,-0.8556549386424455,-0.741607752942587,0.011115740809316092,-0.24539418203428584,-0.38366965817901294,-0.27321154464824343,-0.7333338795705423,-0.7870751774870237,-0.5650230291047065,0.09082981547452518,-0.05434895760260035,-0.5744593043188895,-0.6429641881591281,-0.3774123683892614,-0.8836069317583952,-0.7457620461551115,-0.8088873735033044,-0.9228159436583209,-0.6017450411057332,-0.706391595252797,-0.39163254285991433,-0.7365140454058703,-0.3347708867848672,-0.3141469232788825,-0.42035241361027087,-0.44202485632757715,-0.7491761295029714,train,274.571351787154,1
947,-0.22892120266451607,0.11019224251070375,0.26396767525461623,-0.23354603455707196,-0.580661980667406,-0.11608898624870181,0.020464000002970745,-0.05825144722829061,-0.8647122303678912,-0.7464737963632556,0.02660694276052737,-0.24183330570794603,-0.37540626150603884,-0.26407967771283236,-0.7332961862038986,-0.7852324824475967,-0.5642890808183318,0.10303736150185769,-0.045568690367237305,-0.5780167684780333,-0.6391512510173052,-0.3776879477159058,-0.8950399335284432,-0.7492828131808571,-0.8158203991315834,-0.9205976303692307,-0.598782851197684,-0.7109035247966446,-0.3882103979879584,-0.7312138020594126,-0.32613130841746296,-0.3134220389535622,-0.41461179703413065,-0.434913465541121,-0.7599552008740565,train,274.8615963450685,1
948,-0.22836740712059386,0.12357420368178937,0.27532625839718927,-0.23919112215181193,-0.5773182240899928,-0.11423481611671685,0.032541573427865234,-0.044082644151920286,-0.8666382561009907,-0.7487608724269377,0.03360701840257326,-0.2403790140704322,-0.3692947742520522,-0.26014682740973516,-0.732324743305325,-0.785912412674495,-0.5622507889507247,0.11178494496562516,-0.03828081309133055,-0.580444977118302,-0.6322751412597216,-0.3766705678983375,-0.8965552472562547,-0.7544278987544624,-0.8197764575734181,-0.9205506775450442,-0.5946888711258023,-0.7081329390831783,-0.3857147470050804,-0.728478801311671,-0.3198149371084652,-0.30921043510733415,-0.41148570312567534,-0.43089661161128434,-0.7610173494169072,train,275.15184090298305,1
949,-0.23606681329647108,0.13257500377880177,0.28422004885243984,-0.23628023795367722,-0.5753745480266405,-0.11208759297807236,0.04955612833488249,-0.036594539417373055,-0.86166307252277,-0.7374036109359999,0.04476369807012496,-0.24126029875848412,-0.36163711239706425,-0.2585786524577618,-0.7353271561819859,-0.7741345070822221,-0.5595104135048994,0.12259175882817255,-0.024378654134404966,-0.5875699363180444,-0.632629906630485,-0.3708816518022606,-0.9008015891539046,-0.7511313952842202,-0.822733947095991,-0.9231295827603967,-0.5989511965104499,-0.6996088093765396,-0.37560946357382186,-0.7207789005272747,-0.30578757478707574,-0.29631669699160074,-0.401647520707446,-0.42051594124060393,-0.7631918058147752,train,275.4420854608976,1
950,-0.2320337213112217,0.13252753790130475,0.28163054574493623,-0.23802417718344038,-0.5839690175529269,-0.11192385717300067,0.05341197555927213,-0.031105595631559662,-0.8680758738478104,-0.7391046446412989,0.05126720987266891,-0.23560037366671194,-0.36110875638408196,-0.2548676520879114,-0.7378237770432795,-0.7706136877495997,-0.556892802688447,0.12405442108686912,-0.025164552427201115,-0.5872443363153981,-0.6323270837318893,-0.3744095265032325,-0.899751308437744,-0.7537106784361003,-0.8234707067226763,-0.9209302221747079,-0.5970194509825688,-0.7046778557075416,-0.3754475531250481,-0.720852158384131,-0.30304003276966124,-0.3021163539665094,-0.4028589262080222,-0.41968551869627624,-0.7621333724074876,train,275.73233001881215,1
951,-0.22816977555660597,0.15052790441803685,0.29636675231632886,-0.23686716698032403,-0.5775530735884988,-0.10130985980502658,0.06496178852609982,-0.021214743206805758,-0.8694452163377759,-0.7354100826681993,0.06186071456659898,-0.23171602822110937,-0.3528956880068471,-0.25265490230570586,-0.7367673891713573,-0.7655094441291392,-0.55618778785276,0.13075078608838434,-0.015601920067275142,-0.5960940988482675,-0.6330129207801403,-0.36822716144546214,-0.9032957201980834,-0.7571465630128353,-0.8253003246805634,-0.922608226993965,-0.5953012266570732,-0.701353581125602,-0.36449448132634293,-0.7164561385217363,-0.2925422573221741,-0.2911491078315814,-0.39445707331965096,-0.41128113930114085,-0.7608921393693455,train,276.0225745767267,1
952,-0.22085766967968984,0.1463741536295808,0.2923382859080371,-0.24674417211403604,-0.5877469314951604,-0.10266519470120807,0.06138665438914745,-0.016924178912464675,-0.8831037377102554,-0.7403467357892158,0.06564476138857792,-0.23131331951845957,-0.3553384828911519,-0.25611484857091915,-0.7387128632487195,-0.7645208216715704,-0.5524330770785671,0.12158372553842259,-0.017122916294584803,-0.5940972005260644,-0.6344032616941699,-0.37724109030279934,-0.9061678737426356,-0.7581648153128688,-0.8308209614123756,-0.9158678922990513,-0.5978241615891293,-0.7067206010625207,-0.365356696990075,-0.720306182021659,-0.29619894199337793,-0.3049143719712833,-0.3993072964276872,-0.4177955923540212,-0.7612202821367924,train,276.31281913464125,1
953,-0.22319682148686237,0.15445142947515236,0.2974016169078367,-0.24090501608928197,-0.5896296154950225,-0.09837897693870859,0.0698007713032151,-0.004671619424534389,-0.8818639640170758,-0.7395788411388294,0.07061748390612926,-0.229986411265596,-0.3492971009055914,-0.2513444534725676,-0.7406669405151226,-0.7621877024485932,-0.5517275429334796,0.13438690720548604,-0.007893914523785253,-0.5910385966542897,-0.6298832294742358,-0.37283841552407615,-0.9083109930387036,-0.7593918532886033,-0.8271806546752252,-0.9170394074386929,-0.5936447012684882,-0.7084706900740451,-0.36345880355263926,-0.7174767926460799,-0.28753546863426654,-0.29974919194959093,-0.39485483738443733,-0.41194134527680515,-0.7628992398112139,train,276.60306369255574,1
954,-0.21502120912064615,0.1733025752104221,0.3102232752777675,-0.2452011844541495,-0.5782261495104222,-0.09212821790368741,0.08889268865570937,0.012803850512762949,-0.8839444508287386,-0.7375784609548875,0.08813942060766705,-0.22845778748649515,-0.3385556233242951,-0.2454350791441418,-0.731568025582382,-0.7524331626422347,-0.5505110717338897,0.14665667169421417,0.005781090437349454,-0.5990849541234389,-0.6224539679204417,-0.3741807506698471,-0.90333140389437,-0.7587018615656869,-0.82924747177613,-0.9106600550081134,-0.5826808832100653,-0.7029463758746637,-0.3569755074239338,-0.7110572471230812,-0.27636606821039833,-0.2994294798933685,-0.385775356437096,-0.4039438681177916,-0.7610046585160811,train,276.8933082504703,1
955,-0.20844014588440116,0.18150152962054805,0.30824049628296735,-0.23900428098307155,-0.5730683453701015,-0.08696511000781446,0.09026461944919395,0.017328974409405326,-0.8810774752687938,-0.733104087687987,0.09574213448946414,-0.22784028424570912,-0.3360517872766993,-0.24428086820132316,-0.725766147125743,-0.7421060798746335,-0.5491691012634081,0.1521705663985821,0.006607564264555298,-0.5996419399833219,-0.6201384117926014,-0.36626942429343146,-0.9024127848275836,-0.7523442887400307,-0.8242929731142603,-0.9133489588904486,-0.5764616025936774,-0.6994305373697982,-0.3521518202225069,-0.7043396009756981,-0.2735077095410522,-0.2986390052307809,-0.3822700155313905,-0.39869430296845965,-0.7610491212760626,train,277.18355280838483,1
956,-0.20664657054380706,0.1923666658891345,0.3181295457746207,-0.23555446539763342,-0.5703284719788442,-0.08389531575769851,0.09873857669908231,0.02590697634415568,-0.8834304318383405,-0.7311016491998428,0.10393111542689451,-0.22718823112141773,-0.33086327645449,-0.2411329634198174,-0.7225724780641303,-0.7352079604771733,-0.5454987281873331,0.1595102781884715,0.013994614312466364,-0.6029375445758621,-0.6133779031802802,-0.36190411525955857,-0.9061023260399769,-0.7544406332922857,-0.8225152331421106,-0.916725013265473,-0.5702980520640051,-0.6984574788405531,-0.3455638336970254,-0.7014945326152657,-0.269945396471532,-0.29453118284533736,-0.3780173652066916,-0.39359250308028093,-0.7625197532983543,train,277.4737973662994,1
957,-0.2080275142413627,0.1906375382281898,0.31878060517799356,-0.23896541945042576,-0.5697677092692623,-0.08301278717361757,0.10145516413361072,0.030684394694784366,-0.8857804863015262,-0.7268408378664319,0.10855249090732844,-0.22518767892732783,-0.3281104349438052,-0.2361746485455583,-0.7253662083823281,-0.7282028220732264,-0.5483918597436614,0.1603161407843636,0.020450912302995873,-0.6018603855126717,-0.6145006218507931,-0.367255375900047,-0.9049816945489865,-0.7487729756474046,-0.8282770202704677,-0.916301904871593,-0.5734244995455131,-0.7001689445091536,-0.3406652500647399,-0.7001406359017439,-0.26622938884686626,-0.3008390398895965,-0.37859276598298164,-0.39720207328136115,-0.7625207345157137,train,277.7640419242139,1
958,-0.2142232001582571,0.19999526613781157,0.32639052264878615,-0.23015419922101832,-0.5630417727752428,-0.08100139122522527,0.1066062835084472,0.03181729811187289,-0.8802392917334378,-0.7205507664887308,0.10954916358699976,-0.22484383636010988,-0.3209936577658562,-0.23761900995960583,-0.726931292720363,-0.7251818310923499,-0.5461098892134398,0.16517549970381953,0.028604904558370385,-0.6019467445912976,-0.6142888713605672,-0.3573140208511482,-0.903209882364239,-0.7520199014192264,-0.8203519083350487,-0.9164022784631809,-0.5685793086204138,-0.6953686637794104,-0.33920762474487354,-0.6969596394616118,-0.255682424728767,-0.2810765516689012,-0.371147607272838,-0.38758896045192626,-0.7626034177612996,train,278.0542864821285,1
959,-0.2091751610638596,0.18423068699204045,0.32094100052279,-0.23053880124147458,-0.5706206086826389,-0.08382156679710265,0.09803075855248661,0.023716538727903046,-0.8826961095304501,-0.7219475815763757,0.10345935305797638,-0.22083386002748256,-0.32826696139260286,-0.238120414981131,-0.7276798670926092,-0.7287257089640793,-0.5451405773087028,0.15602987186464748,0.0214654515258473,-0.5999400902718867,-0.6199273656573823,-0.3650220722639572,-0.892537791957522,-0.7548928546780298,-0.8237656814944402,-0.9159794463417528,-0.5720147176827242,-0.6964926381042713,-0.3409649809309172,-0.7026592112087837,-0.25503196670331835,-0.28852066805742943,-0.3768582469307723,-0.39209421443817366,-0.755896063700687,train,278.344531040043,1
960,-0.20931510904012074,0.17100546002304576,0.30856528643610176,-0.23327465037326695,-0.5766368471053358,-0.08466434460080174,0.08260188832880189,0.011188536448844988,-0.8856122626117772,-0.7246122061785806,0.09265800356083823,-0.22130263591786514,-0.33552780978752966,-0.23917786376447672,-0.7308795878706252,-0.7332429998884014,-0.5443410640861913,0.1394471795213976,0.01054724260881031,-0.5901718973912029,-0.6254504395767646,-0.37267727326588157,-0.892048947910002,-0.7534702777947702,-0.8234412200360961,-0.9152186307340154,-0.5728923441285054,-0.704959635236334,-0.34547834323634796,-0.7083807556827184,-0.26670427827045373,-0.3020800307197551,-0.38423020786704515,-0.4016526626535603,-0.7531379374942645,train,278.6347755979575,1
961,-0.20929654073607226,0.18372828851637432,0.31363049635970713,-0.22889699846688194,-0.5765424776763591,-0.08329963552915265,0.09445125537972238,0.020735202608816193,-0.8866740016142478,-0.7246049818722929,0.0998202338327947,-0.22058110228310635,-0.33145956313546077,-0.23914933038361494,-0.7309059571340146,-0.7321051286983369,-0.5445764813424667,0.1516719920822415,0.01662226650479729,-0.5963830926187996,-0.6188937449818607,-0.363013409983069,-0.8985501608452843,-0.7544672392377372,-0.8193237036990824,-0.9185292978580282,-0.573423513474991,-0.7035492487155707,-0.34280750719699205,-0.7050800572440638,-0.2633154985687961,-0.29405061914466124,-0.37882300233844945,-0.3988158924386987,-0.754673746529646,train,278.92502015587206,1
962,-0.20418864944602114,0.1792366306102699,0.305181910467437,-0.2271086119451879,-0.5807346040621304,-0.08375701096846819,0.08215660540612182,0.015667892663367336,-0.8877673658916677,-0.7234994631978517,0.09785148230064497,-0.22156960646314286,-0.33626073558294306,-0.24022126125843676,-0.7295786791400224,-0.732073031650067,-0.540373856606011,0.1471244177721346,0.006909515031726838,-0.5889508212234291,-0.6206919927984553,-0.36301031231778974,-0.8955908746985803,-0.752020432170988,-0.8140061899218468,-0.9173232300401394,-0.5703270156465812,-0.7074430897056203,-0.3488740347077827,-0.7046777026791533,-0.2670111926178182,-0.2971129199490213,-0.38040735773170387,-0.39898761962144846,-0.7565060850727361,train,279.2152647137866,1
963,-0.2060779192731663,0.17884236700220504,0.30740841417962955,-0.2300428676270861,-0.5753684961781416,-0.08533830107450592,0.0877049835641166,0.020672252968351658,-0.8874263955499911,-0.7203436902428719,0.10050954246469798,-0.2220992554594981,-0.3359484391702211,-0.2398965136214496,-0.7299046733556426,-0.7301945416553983,-0.5387516350687122,0.14652786845404306,0.013053266183318278,-0.58787718559932,-0.6169821845052669,-0.36320427338198924,-0.8942277450519093,-0.7490211252833187,-0.8201554082735356,-0.9091627264186375,-0.5736487986249148,-0.7033262847803581,-0.3454003603145524,-0.7016804407170583,-0.2602799693702824,-0.2943722313487768,-0.37855597197636304,-0.39462039780197744,-0.7554618960091168,train,279.50550927170116,1
964,-0.21297592802507587,0.16970261187550992,0.29674008996908596,-0.22648145046041818,-0.5804967924838683,-0.08694866211970981,0.07655005448566057,0.011760664378766286,-0.8769938113470639,-0.7206676600539627,0.08886669298273131,-0.22232658414805975,-0.33959522357851335,-0.24248578056265438,-0.7308029171488808,-0.7341520473591139,-0.5389079260529126,0.13945718187934245,0.0018030182875115527,-0.5788348438564197,-0.6175772960221912,-0.36256326983053494,-0.8894056810754317,-0.7482187635886772,-0.8130873249493275,-0.908900239771391,-0.5743549809016584,-0.7038750266224345,-0.3477713518861668,-0.701086725856926,-0.26715296189712906,-0.2971501186827531,-0.3840565782935614,-0.39994329302262277,-0.7504808560315129,train,279.7957538296157,1
965,-0.2101406709990253,0.1936503896988058,0.3123446440209014,-0.21543330587449752,-0.5736854315088836,-0.07849136763127731,0.10305237764572589,0.032939443702232805,-0.8807496556301917,-0.709277432819011,0.11596298647496078,-0.21770277890016948,-0.32613970403480425,-0.23388166250042466,-0.7239301478470634,-0.7186574391834883,-0.5402796601144539,0.16505322015002358,0.028246560252525484,-0.5886016388093365,-0.6093381260942077,-0.3494352784949011,-0.8919027798595973,-0.7442783770225068,-0.8084782404243724,-0.9023335100339943,-0.5678817337004827,-0.6974136663294354,-0.33479991038142537,-0.6891966151292603,-0.2462924974571389,-0.282309357859682,-0.35998775891441703,-0.38746752285280506,-0.7520255168497341,train,280.08599838753025,1
966,-0.2095376598851585,0.1941805246483513,0.3097002624673886,-0.21432953041546282,-0.5794400958180568,-0.07520690419610537,0.1014129709581531,0.03493727774802403,-0.8841178465265878,-0.7145692835757196,0.11592886885765202,-0.2148813486521043,-0.32879330304224874,-0.23817469991868656,-0.7253189898212995,-0.7181976553457292,-0.5365407588563165,0.16381061757946305,0.020172535728434693,-0.580875607087849,-0.6088171159263776,-0.35050933208256146,-0.8941930426589446,-0.7476860363305631,-0.8081705510482152,-0.900630411800931,-0.5658868194991843,-0.701925879013335,-0.3389802326676079,-0.689226693274217,-0.24945870206697074,-0.28370992765494135,-0.3604932360437584,-0.3849910403622433,-0.7552906912668244,train,280.37624294544474,1
967,-0.20397204848416023,0.21556288962389838,0.3244034301698647,-0.2062866423275891,-0.5688712735674171,-0.06610930241594576,0.12156771873726563,0.04990889477738731,-0.8768711417647164,-0.7032633970054365,0.13516416343313092,-0.20750290522160228,-0.3186581759565198,-0.22826988244139002,-0.718720319713321,-0.7057629329587418,-0.5334235336590617,0.18742126023977776,0.02955891338174524,-0.5887652364652518,-0.5990265670004142,-0.3431395349943861,-0.8893197478190434,-0.7429228763241245,-0.8034165222397391,-0.9048205277175162,-0.564461108835187,-0.6931166405870597,-0.32544044622084484,-0.6725960096253389,-0.2297241692146955,-0.27363621265132787,-0.3527594641137867,-0.37757166678071075,-0.7530762325923368,train,280.6664875033593,1
968,-0.19823897092053322,0.22684033943762758,0.3311984477177981,-0.2159653661653077,-0.5735006610402271,-0.06640132264957355,0.13544537272326512,0.06913121064440031,-0.8909217953998891,-0.7103319316185277,0.14703483641383877,-0.20737533277298242,-0.3123177344848347,-0.22840895987115745,-0.7146625989589303,-0.7027902023541226,-0.5398775074085305,0.19209342430166113,0.04846241907353404,-0.5972808480012166,-0.5901164295244989,-0.34198916731293016,-0.899392254394371,-0.7429961635734116,-0.8077399640310492,-0.898151981486683,-0.5579826979663745,-0.702048013489985,-0.32169166729031856,-0.6778700683843333,-0.2292494541835148,-0.27982970020540016,-0.3410278012557904,-0.3771946993409232,-0.7542923202954717,train,280.95673206127384,1
969,-0.19902640013151618,0.2401327341308488,0.34428900788208955,-0.20986004983820214,-0.5644372994569362,-0.05999748477243779,0.14922995186469024,0.07434920546040236,-0.8871646548970017,-0.7018514050691912,0.15763645376357005,-0.20388856231592348,-0.30273653178203547,-0.22011118578966277,-0.7095912887909741,-0.6958182101167705,-0.538305433327448,0.20291029093811316,0.05017859824539041,-0.6036135873452915,-0.582919292941847,-0.3390647478391941,-0.8966569417774175,-0.7444049197439259,-0.8095473822337724,-0.9051344905863818,-0.5591271242293041,-0.6915842818555726,-0.3118149160817016,-0.6674593545716183,-0.2156383272472078,-0.2679803382402398,-0.33619759014766837,-0.36889481131032914,-0.7603051547241376,train,281.2469766191884,1
970,-0.191030229554747,0.23995061106310403,0.3347974085126851,-0.20783495871451096,-0.5609481856852803,-0.05283299973467501,0.1458314404620233,0.07206279805858329,-0.8864463310852196,-0.6952271499363946,0.15868953921525777,-0.19732585446751344,-0.29992588682999977,-0.2206377598132186,-0.7072817594848597,-0.6830187673997827,-0.5268971494609481,0.1976359862535558,0.042608990374391136,-0.5944636848731124,-0.5788675934943575,-0.3368135046392237,-0.892281704645227,-0.7384704498092386,-0.8033591745092835,-0.8976703622741214,-0.5501908849838029,-0.688934579621699,-0.30801782721091286,-0.6581453908437878,-0.21503966903677244,-0.27312928077739096,-0.34192344111039075,-0.36370061264603104,-0.7526666007829109,train,281.53722117710294,1
971,-0.18787160309703113,0.24716261507351442,0.3393515411589439,-0.20512383307340157,-0.5606030999164326,-0.04958310263046539,0.15284829688602336,0.07935143672259445,-0.886680187661737,-0.6949920952190777,0.16470613437209108,-0.19839334233275085,-0.29461428841173454,-0.22166535265823037,-0.7028765223125516,-0.6749934381060496,-0.5315048586972198,0.20177141821236264,0.05154978853070448,-0.6022643722400771,-0.5731886591757063,-0.3296238041410471,-0.895441372911743,-0.735614232863919,-0.8010688625700968,-0.9017255595163277,-0.5461576413180067,-0.6876962833869511,-0.3034310144174114,-0.6570043477889971,-0.21334859727649141,-0.270911070965552,-0.33191122477010626,-0.3578991372470165,-0.7515635514954422,train,281.8274657350175,1
972,-0.1855950982662054,0.24915897621396046,0.3391430205204998,-0.20558706502683793,-0.5540278186765804,-0.04604106442346367,0.15466185329812082,0.07901887782279046,-0.8832349786479846,-0.6873377385935246,0.16710175050141038,-0.19460424079661748,-0.29313290176926626,-0.22006664682539062,-0.7030004753948479,-0.6675917138831762,-0.5214124740432917,0.20068370575705222,0.05047648386985081,-0.5972102376714165,-0.5722412881734628,-0.330315732931571,-0.8922735862019063,-0.7361780345302233,-0.8008902440699219,-0.8957155344524512,-0.5432811559109598,-0.680262941539995,-0.30133596806321805,-0.6500063753718003,-0.20808094964840299,-0.2661871525493382,-0.33451254616839365,-0.3501407620131156,-0.7491925648008809,train,282.11771029293203,1
973,-0.1824700536776644,0.24988090733875806,0.33698769832058467,-0.2048910127259025,-0.5575185011220973,-0.04529850347638811,0.1568587817813964,0.08162951761101428,-0.8864499895996233,-0.6858412080502588,0.17007245317795175,-0.19291586466311195,-0.2908341248767276,-0.22029011968974732,-0.7012328760919763,-0.6605011305574731,-0.5214503154393375,0.19866325545813754,0.056102167372041586,-0.5998208000665466,-0.5700157824947968,-0.3288243890786884,-0.8907032934477526,-0.7348055408631945,-0.7962296550705313,-0.890409717521475,-0.5404987139332975,-0.680020661273173,-0.29710742614949454,-0.6493154494551427,-0.20722698039503076,-0.26859470909843053,-0.32933029303427175,-0.3525672877463855,-0.7443841899234074,train,282.4079548508465,1
974,-0.18078557007636298,0.24406869627185898,0.32896939421473814,-0.20239789714931317,-0.5591335525653858,-0.045880437204296506,0.14741275939843101,0.07242893011267265,-0.8838915222884743,-0.6846275533572989,0.16351691123805018,-0.19094861834748736,-0.2965009305044689,-0.22263709718584815,-0.7016997473132853,-0.6592521127666988,-0.515920283831999,0.19205469375176684,0.04230274684958311,-0.5928918746629295,-0.571333292802257,-0.3300625182301249,-0.8901787816884793,-0.7349765872011977,-0.7971445847343062,-0.8955225479737812,-0.5425706152616467,-0.6793288535865857,-0.30139249202812407,-0.6493310504957803,-0.21507255365651784,-0.27369889440860706,-0.3384218088494819,-0.3573865725184504,-0.745668540470114,train,282.69819940876107,1
975,-0.17527282207152642,0.24412150581509154,0.3307419400692625,-0.19646892655279213,-0.5516875545285946,-0.04474530355967857,0.1457328766520572,0.0718122596244338,-0.8767069201189321,-0.6757526236282669,0.16495197692446517,-0.18772873297432957,-0.29824376100742106,-0.22160313821820907,-0.698154240401642,-0.6568009932028545,-0.5132869569027818,0.19676681578188268,0.04588693308399792,-0.5897215450326188,-0.5723085807601511,-0.32766127532059386,-0.8812281496273434,-0.7344277054369324,-0.7943876579468077,-0.8921467630536712,-0.5384189755195434,-0.6721116848501671,-0.30166036925881845,-0.6448769703260274,-0.20869285907017965,-0.2671182533366222,-0.3348556316671831,-0.35575339905520886,-0.7381454270194228,train,282.9884439666756,1
976,-0.1888975482534568,0.23026451898527267,0.3183254216056391,-0.19482899432228873,-0.559659158139169,-0.048293348540598885,0.13700042739709672,0.05759831733728104,-0.8777011439056279,-0.6786368387866183,0.15075388960031763,-0.19083077252022201,-0.30163357539800145,-0.22504126621270176,-0.7066536658170033,-0.6617721763005653,-0.511236951338847,0.18386858887962235,0.0344864898774928,-0.5741075984134156,-0.5771279936231979,-0.33191572255115925,-0.8830725683142496,-0.7363673907304445,-0.792072868178839,-0.8929751360108745,-0.5410446241773186,-0.6776624694897517,-0.30994089870940555,-0.6483003858943721,-0.218560835298065,-0.27021065927326793,-0.3407549198758709,-0.35940269449050116,-0.7406048576010582,train,283.27868852459017,1
977,-0.19088544800976248,0.22831768141965533,0.3150935371513867,-0.19991779709266339,-0.5622466749598538,-0.05171339453104394,0.1340474209484927,0.055524985191441535,-0.88141352733449,-0.6825493444164312,0.14874278836102114,-0.1964353149163458,-0.30256524091613646,-0.22634972007774684,-0.7103184608066752,-0.6630633719209507,-0.5080889968163523,0.1794085737657807,0.03291018138274037,-0.5705527807029014,-0.5845079576825423,-0.33744100761029694,-0.8899887322269631,-0.7363318121741158,-0.7961634643849242,-0.8933535858907776,-0.5405796160524347,-0.6801198508438007,-0.3175695403287334,-0.6505672576031948,-0.22456396940002632,-0.27530453518656706,-0.3402076447064978,-0.36225431507011435,-0.7463035109086116,train,283.5689330825047,1
978,-0.18884143472452572,0.2099349362493864,0.29891772318700655,-0.19993844875375433,-0.5697826086243707,-0.0565529527480037,0.11168238809501552,0.03786739752231003,-0.8757684438505561,-0.6860808934775272,0.13169946600700924,-0.19894878455118395,-0.31504667430666966,-0.23225059909117074,-0.7123764264479002,-0.6737449558600703,-0.5075510785554931,0.16583888709365477,0.014427935892037821,-0.5619838932585784,-0.5947543823681261,-0.34212867473888076,-0.8825003651550388,-0.7374264868971137,-0.7981896772389858,-0.9014577013317118,-0.5456435234762751,-0.6816145979322529,-0.3298494095702314,-0.6581031430086286,-0.23401271102943846,-0.27919415180198276,-0.3541889832020092,-0.36553118560737097,-0.7453278845123991,train,283.85917764041926,1
979,-0.1876192994651443,0.20841759977297653,0.29778381498987855,-0.19807881114597675,-0.5660226732167025,-0.05634911927324721,0.10830279825893463,0.038338212044243265,-0.872121093317583,-0.677825355813428,0.13478391621489122,-0.2018818233821157,-0.3168411361482562,-0.22780071770137028,-0.7092826645305592,-0.6683099043364005,-0.5049416443430369,0.16527923796495883,0.020705544229643682,-0.5546676804535609,-0.5962305323222772,-0.3430300311056893,-0.8775545546633848,-0.7324979638669189,-0.7958296064949423,-0.8921690678418186,-0.5381070673561396,-0.680727762698456,-0.3330235806771551,-0.6554775308500056,-0.23114554197848936,-0.2761528241816556,-0.34802775660481844,-0.36122469607943675,-0.7432822133416874,train,284.14942219833375,1
980,-0.19228130727732526,0.20430987951070384,0.2920129896758192,-0.20215156349527216,-0.5725954334705488,-0.060897546761037084,0.10005191879965541,0.033689372508917605,-0.878147657426715,-0.683092806777949,0.12930201932247917,-0.2060483203152197,-0.3203222133143644,-0.2287887884638773,-0.7118878264477962,-0.6746589891104446,-0.503344423262235,0.1552605764697332,0.01720203373079675,-0.5460290770137161,-0.6019381554443517,-0.3454456311431055,-0.8843187382226667,-0.7342769284678107,-0.7989993531112518,-0.8891619257438992,-0.5408848006624722,-0.6860627929918443,-0.34247863783079935,-0.6590248372359213,-0.24025989654719063,-0.27702515765337704,-0.34887706320647094,-0.3651506202035161,-0.754165238141904,train,284.4396667562483,1
