,AIBL,AIBR,AIZL,ASEL,ASHL,ASHR,AUAL,AVAR,AVDL,AVEL,AVER,AVHL,AVJL,AVL,AWAR,AWBL,AWCL,CEPDL,CEPDR,CEPVR,FLPL,I1L,I1R,I2L,I2R,I3,IL1DL,IL1DR,IL1L,IL1R,IL2DL,IL2L,IL2R,IL2VL,IL2VR,M1,M3L,M3R,M4,MI,NSML,NSMR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,RIAL,RIAR,RID,RIVL,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,SAADR,SAAVL,SMBDL,SMBDR,SMBVL,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URBL,URBR,URXL,URXR,URYDL,URYDR,train_test_label,time_in_seconds,tau
442,-0.3718145979902159,-0.2695841826837373,-0.340581889650103,-0.6260205608102245,-0.4390766264273817,-0.683184128600104,-0.3163883865062388,-0.2910187968627052,-0.3654438897894259,-0.3675906589461656,-0.39968621070029137,-0.36734568665904943,-0.38337259413507085,-0.2803663817313714,-0.4224867400118343,-0.48878195950403824,-0.44081460762008856,-0.3701182804575793,-0.6393416554495366,-0.4751775047620356,-0.7358513388824336,-0.9043887491967287,-0.3836785201293172,-0.11168184535716676,-0.10630712956415603,-0.03950220350060214,-0.6057347955099387,-0.6255828415053399,-0.681115066425714,-0.258120708225786,-0.2451690276182184,-0.7699397771497198,-0.49138484321122283,-0.718662768442181,-0.3020121546903546,-0.6656027088742915,-0.7746427559699458,-0.6233208671609874,-0.435165388372144,-0.8818183314843977,-0.7787373174496092,-0.5749196907911951,-0.30049202635849126,-0.2835381604610976,-0.38580488983262506,-0.44681752698081295,-0.33147376609971296,-0.41261825428641274,-0.1492077677676803,-0.19014642014831307,-0.52181763353186,-0.5872394289941013,-0.5472392936469924,-0.2672928862535532,-0.23866851765088468,-0.3000819819465688,-0.53853996976637,-0.3618246368928678,-0.08860843006797728,-0.5340547621416802,-0.15055053505847452,-0.42043903513567876,-0.2288194498827064,-0.08890263108656704,-0.3988287345346944,-0.5624917318574568,-0.46763796955160786,-0.27077963720177334,-0.3012978478184382,-0.43044911710031986,-0.4255560738085058,-0.5870402472330445,-0.4808021433776357,-0.533670468708658,-0.39838142139767474,-0.49578694577011684,-0.5213304692838345,-0.45689288735316524,-0.5423769586496732,-0.10124974721345936,-0.3053443724229259,train,265.9250165911908,1
443,-0.35984073452300414,-0.2717981360099385,-0.33035930065924446,-0.630945563423186,-0.4370821293607605,-0.6737349113003468,-0.3063382237437503,-0.2827225814695103,-0.352415734049777,-0.35429160204580934,-0.39748549761756047,-0.37257851800026515,-0.3994391913335632,-0.28597279316231433,-0.4212842728668529,-0.5020873436836322,-0.42708112780870355,-0.3666489970281099,-0.6380113893332876,-0.483044358179341,-0.7248002994703376,-0.9061866069039293,-0.40045552776527604,-0.13704692563486695,-0.09528778131558999,-0.045933580063995935,-0.6152388087652759,-0.6209199662735492,-0.690641596816052,-0.25168401255504064,-0.2520361210514577,-0.7769291891473127,-0.48629594867036174,-0.7311964687803635,-0.307658535991158,-0.6701886176474514,-0.7591509620004718,-0.6252283697069606,-0.43010620234651337,-0.877237668811264,-0.7756230469785673,-0.5923840928174683,-0.3091326610847508,-0.2888452880386963,-0.3690459504633373,-0.4462542961023917,-0.3638927501284828,-0.42708323129169556,-0.14431784084365923,-0.19232658771671862,-0.51930473845485,-0.6049034315277245,-0.548475129726437,-0.25676924047706373,-0.23906620347922392,-0.2891245682334515,-0.5311544387797624,-0.35649027725336985,-0.09469948658381225,-0.5499844807394692,-0.14369938200885676,-0.4446101022282824,-0.2206858786091738,-0.08381145427566415,-0.4004864485220878,-0.5828921107389483,-0.46517062930366965,-0.26486186833326336,-0.29559452616482285,-0.42384048520649037,-0.42848660433056773,-0.5917737669829529,-0.4917347969698055,-0.5257297703498515,-0.4039593025908955,-0.49911449851348366,-0.5170347171625018,-0.4537903242528089,-0.5421206333392231,-0.10256260710271257,-0.2962367627860732,train,266.54094487846487,1
444,-0.35303460765143,-0.28823820909001485,-0.33111091048731267,-0.6416818795423114,-0.43798538302940954,-0.6759135285263353,-0.32146026226529456,-0.2825420922615421,-0.3533623927660951,-0.3648577840685609,-0.3803792318075335,-0.38986412356883937,-0.41258963114871283,-0.28986042417104363,-0.41440613767890516,-0.5042755552101353,-0.4277175387156784,-0.37138394827381477,-0.6374096696174634,-0.48886460593793163,-0.7299147531932955,-0.9017867080721977,-0.4037777012075522,-0.14727049306464,-0.09245491836474738,-0.05961499731297032,-0.6255859109960726,-0.6165594817076496,-0.704071472434935,-0.254978797532904,-0.2557143683493584,-0.7828672815605819,-0.4891107260219978,-0.7324543546630002,-0.3115355034633486,-0.6770373809311352,-0.7624797305188487,-0.6212806420847198,-0.42626947911394186,-0.8842501693710274,-0.7742868726601713,-0.6072414828169245,-0.3297127371019909,-0.296957297684709,-0.36970877710389327,-0.45418574954389596,-0.3706229444273448,-0.4243754425928891,-0.1412762853231665,-0.19053575069081383,-0.525965671846461,-0.5956581901738283,-0.5563061880529334,-0.26994661117875013,-0.23990822260127856,-0.291394021400956,-0.5240165158830768,-0.36216918108767926,-0.08464382987718892,-0.5607672914872619,-0.14857747615040293,-0.45045387236657464,-0.23927051256545073,-0.08090171521934415,-0.41064279273487814,-0.58518807838613,-0.45742945248751454,-0.2685437323526688,-0.30112172969062145,-0.4290610166712563,-0.4314441392818301,-0.5929040290504504,-0.50300511481675,-0.5274689506385841,-0.39816910647248815,-0.5070944986419078,-0.5242383076024606,-0.456128366124674,-0.5350026482141137,-0.11888535045492078,-0.30012353656381197,train,267.1500548777367,1
445,-0.35200144889730867,-0.2957617782298955,-0.325292766458608,-0.6528035632742657,-0.4390616047528999,-0.686205042642337,-0.3213336323361544,-0.2843254991238955,-0.34924760127062043,-0.37211670405108344,-0.3786698864766486,-0.39541511685183206,-0.42709723551762335,-0.29235432360646135,-0.41779180441814834,-0.5194326440981839,-0.4282536683815287,-0.3843335382298572,-0.6456326721824402,-0.5010255698722795,-0.7412142911232167,-0.9150893438704851,-0.4187997590195027,-0.1636434636046848,-0.09473689553169562,-0.06402600586192872,-0.6490941744915353,-0.6285572696124753,-0.7202024458065275,-0.2672279356372821,-0.2659080314733006,-0.8022100617387797,-0.49303080508366737,-0.7625338438268688,-0.3191036518458308,-0.6998902058464225,-0.7713517268509444,-0.6230687740833863,-0.43514081561153684,-0.9050417745913013,-0.7673475133457339,-0.6220057000168052,-0.3352767515754512,-0.3133487766631511,-0.36204628046288717,-0.4686797652320859,-0.3852419452558505,-0.43695209203664737,-0.13521638265108932,-0.184619886231235,-0.5361570846310934,-0.6116856531850375,-0.5711388469063837,-0.2798163034721616,-0.2371295872202981,-0.2908918299331629,-0.5271010214091998,-0.3738518780838248,-0.08375376435892751,-0.5762481552749876,-0.1436166789564374,-0.459113885096529,-0.25347967563069873,-0.07479810237750792,-0.4170842619307359,-0.5978918455166968,-0.45532925316049955,-0.2806330150958549,-0.312444347734454,-0.4305842061450595,-0.42719154922129887,-0.6029684216794826,-0.5164326962432073,-0.5317876254913858,-0.41272440289600787,-0.5167786879591657,-0.5234560602517621,-0.4708290935173573,-0.5391340601580583,-0.13335618202908756,-0.2991224536308502,train,267.7450737499548,1
446,-0.367022525852714,-0.29518941797080556,-0.32330812151365734,-0.656715133897656,-0.4307649178052613,-0.6731082805300106,-0.32214323871134626,-0.2824536310719738,-0.3365151323511322,-0.38368847591707517,-0.38850039294378896,-0.3958975951765788,-0.437344112533568,-0.29123892958260084,-0.42328015681768827,-0.5132827500569067,-0.4498091554175542,-0.3848409015679157,-0.6523950720253822,-0.517512027862993,-0.7471245649581649,-0.9104469003653427,-0.4041270138078803,-0.17390996375368278,-0.09542741772557417,-0.07486789588271239,-0.6449742557494438,-0.6252944997723002,-0.7199398152522489,-0.25855402378717396,-0.2669399658001756,-0.8028796870565429,-0.5025416857295554,-0.7712352112911299,-0.32174130768595943,-0.7021445998002951,-0.7881145869105403,-0.6242520967288836,-0.4393344616635753,-0.9050741386437122,-0.7778434235038968,-0.6161700918774458,-0.34678062168119794,-0.32225331363308035,-0.3567183826954149,-0.4681839099038572,-0.38663362073119883,-0.44404692027153114,-0.13692416864421064,-0.18792239882984146,-0.523988352651202,-0.6077541666831503,-0.5817312468208944,-0.2754103779872109,-0.23471191035188452,-0.29298540921839444,-0.5292250900483546,-0.3796005406460546,-0.08187817242949665,-0.5832998942718045,-0.16640555821836142,-0.45858740433560435,-0.25417612074503715,-0.07953541905872137,-0.4204945673103275,-0.5840864123224573,-0.45218697400852437,-0.273361161270001,-0.3108196058479096,-0.43156423902134483,-0.4258099560398262,-0.6033996399441754,-0.5130105169635959,-0.5329578600776949,-0.4139889113547234,-0.5132612146120025,-0.5255770396179122,-0.4644525462756376,-0.5338737834816305,-0.13610461346681088,-0.294566800490245,train,268.32509187919186,1
447,-0.3677008411007211,-0.3035083506147345,-0.31950279680197136,-0.6514618834193746,-0.43570835493093657,-0.6733719467878245,-0.32409436900431005,-0.28177547403903225,-0.33326010061883826,-0.3686855099018416,-0.3892265953244784,-0.4042511617612578,-0.4372368065527302,-0.29267162355183957,-0.4222690168801637,-0.4989784951345945,-0.44577153075963966,-0.4006016711303819,-0.6537485651132232,-0.5241452089596748,-0.7474150218902368,-0.9286542143378456,-0.40714242034509596,-0.18643521945509797,-0.10323422032624388,-0.06907549721051943,-0.6597416515955812,-0.6281177290511966,-0.7155341712954614,-0.25322382730920245,-0.2610177891750076,-0.7994481522221717,-0.5032719985295053,-0.7772159236482671,-0.3176785214245481,-0.6958323037518033,-0.7980161861352505,-0.6233115156359993,-0.4313972471580336,-0.8951044409749458,-0.7724132803636068,-0.6270210470533977,-0.3579900197007525,-0.3143972628911464,-0.362330248006432,-0.4736811392073716,-0.38847830290461366,-0.4404481095138292,-0.1365039688895044,-0.18403211390691385,-0.5330234224373704,-0.6197219937069695,-0.5748871005238866,-0.28593404144986917,-0.24200567900479875,-0.29569058215300714,-0.5396064962261689,-0.37133393884569643,-0.07882849836137505,-0.583044159439418,-0.1564093635998804,-0.45996216244921384,-0.27058550211744853,-0.06236541446078714,-0.42150449601214596,-0.5901681402084663,-0.45510623586710414,-0.27121072504790944,-0.3143505141464432,-0.43537891298694203,-0.41617927268251553,-0.5982305208968663,-0.5139815442694783,-0.5388549509318727,-0.40611881111687553,-0.5156884392543766,-0.5219507859009238,-0.4588278102697575,-0.5253703314731744,-0.13748658190368987,-0.29740787227183046,train,268.9296562471918,1
448,-0.36768211113932747,-0.30557544822508403,-0.3197864010577238,-0.6643387961395534,-0.433250070452567,-0.6800014622879631,-0.3245537665422192,-0.2804897693342491,-0.34013686531239806,-0.361534413359636,-0.3888050921536964,-0.4082868020088717,-0.4362988151340605,-0.28716241200747766,-0.43349138397635834,-0.5101832528554091,-0.4396063562279161,-0.40926058945152727,-0.6508953888227942,-0.521198601502284,-0.7422324986972576,-0.9259841043184444,-0.41447634431400693,-0.1884839782197719,-0.10486032046664999,-0.052225449328899706,-0.6776585545381881,-0.6201141339033014,-0.7322575928613784,-0.2592049246703768,-0.2637868635258768,-0.8072317742644337,-0.503163405787044,-0.7818606342126777,-0.3128169420581133,-0.7077255315242446,-0.791295477099054,-0.628096653661968,-0.43935179279591213,-0.9061551373204744,-0.7836737157273291,-0.6257136628120026,-0.34752829418496245,-0.31042638785299215,-0.3587204083615518,-0.48573006872683444,-0.41530332240855217,-0.45621515098051413,-0.13708356673866656,-0.17894215098983768,-0.5485910970310495,-0.6177850936877342,-0.5851494996775699,-0.28086175080142306,-0.2400952387032922,-0.29317158998510173,-0.5350294609419264,-0.3865653929936597,-0.08449880222235326,-0.5925939603169319,-0.16244507597171598,-0.4907623885759875,-0.26829124066457943,-0.0676915004400076,-0.42503633697800014,-0.5993799379242364,-0.4679104076267208,-0.2758963813235833,-0.31813792225536314,-0.4497261667826539,-0.4273287599064784,-0.6170040297654059,-0.5174276129248689,-0.5502711961150795,-0.4093906477737769,-0.5252227624454,-0.5276668754750058,-0.4717081898351381,-0.5270838447747781,-0.1470403386071263,-0.29952130462905574,train,269.5501302682824,1
449,-0.36434960197980193,-0.3041271652198022,-0.31662767901104905,-0.6700434215248989,-0.4314358363422376,-0.6868152369406383,-0.32324562549959035,-0.28780896681376594,-0.33337496062224936,-0.37531887781742285,-0.38513189594808733,-0.3950369396586167,-0.43865635078900594,-0.2795708309600157,-0.4437564080625883,-0.5155772595525939,-0.45067622747791136,-0.41324300703717487,-0.6579068140728606,-0.5199602955978402,-0.7454746750002916,-0.9401944105481651,-0.417571000180353,-0.19101920434067327,-0.10419229015445218,-0.04753207721983466,-0.6823950168629807,-0.6163612963287355,-0.7259297640887983,-0.2613405377255176,-0.27168907418130117,-0.8032027277930924,-0.5068070215277023,-0.7990733399030686,-0.3207063711030594,-0.7066323860698052,-0.7952587734622838,-0.6264162611372931,-0.44487342808017294,-0.8997104262047984,-0.7915058162794846,-0.6289147635272166,-0.33930258994992846,-0.3109732098150345,-0.34908406242204193,-0.4825126058369111,-0.4200777455466445,-0.46496447265911867,-0.13005606083011584,-0.18518373683755773,-0.5439173314513219,-0.631475460647752,-0.593528131711431,-0.2846285203588558,-0.2377280174026041,-0.2826844938535062,-0.5344728931105489,-0.38563536409743915,-0.09076929885783463,-0.596254356486875,-0.1602367484177925,-0.49236607510014985,-0.2607830118783431,-0.08923073290876991,-0.43459797378965703,-0.6057132677020092,-0.4666081260883344,-0.2865848190288991,-0.3212745779799071,-0.4709987858871641,-0.42983643830588314,-0.6247526872562588,-0.511738631846185,-0.5490141665578155,-0.41548675238198196,-0.526784040281604,-0.5209167242889143,-0.4735190038969563,-0.5271178764752752,-0.15503337550965415,-0.2948262254519247,train,270.14764914275656,1
450,-0.3734022962668807,-0.3141892269555306,-0.3116094947340622,-0.6724817696619678,-0.4258151421552426,-0.689322149634364,-0.31494920081258526,-0.2950455253800643,-0.3198968435388684,-0.3728795044647952,-0.39416553990318726,-0.38063842143264315,-0.4420081979865575,-0.26898787343049574,-0.45488092519946993,-0.5081741107534219,-0.44128614408447486,-0.39811157131197733,-0.6510645073893875,-0.5151216609763936,-0.7407966465438425,-0.9406367478552172,-0.4141884334616033,-0.18545398691279377,-0.10521810254899445,-0.026377500330165286,-0.6763894764893426,-0.5977417012557418,-0.7130914334397744,-0.2575082316567957,-0.27125879247715423,-0.7775856687597196,-0.4996673720949029,-0.7923917876430122,-0.30178182532008696,-0.6901357358945659,-0.788021476962951,-0.62867960538276,-0.4209758162762469,-0.8846137153604541,-0.7775784673560796,-0.6243973290818713,-0.33867571149746833,-0.31282456791981317,-0.34226920140505396,-0.47035858428092603,-0.4248294114791849,-0.4560550035357154,-0.13571518089665188,-0.18391386347563485,-0.524453384214054,-0.647888927430944,-0.5911905253132915,-0.302499678125973,-0.23095106534525264,-0.27749297955838303,-0.531970575817302,-0.39139455998336375,-0.09939555946643155,-0.5895666286323114,-0.1529360070682486,-0.48496281916703354,-0.2558198189495438,-0.08435064965741206,-0.43487789918776254,-0.5784609312842683,-0.4597129013058297,-0.2652486135675843,-0.30446067565162366,-0.4589878624949392,-0.4115271204398661,-0.6296666300007189,-0.512039548883499,-0.5425582133182602,-0.39929499051181483,-0.5227883000295226,-0.5109778359017225,-0.45155100177754426,-0.5247264108242851,-0.14709101110870193,-0.302605268705473,train,270.7501680467558,1
451,-0.3868525266767384,-0.3519557185094041,-0.3106603829398207,-0.6889502256359363,-0.438151578321991,-0.6936323384855605,-0.3247024191082943,-0.28261547075743865,-0.3346904055068537,-0.37605901723146207,-0.3945939716081528,-0.4052205149398749,-0.4396238009020856,-0.2553635609246314,-0.44898022921728453,-0.4914232174030185,-0.44497168409320315,-0.40645342293638326,-0.6483563434549741,-0.5171659900878622,-0.7329627293852463,-0.9508284799761788,-0.42618473503459287,-0.21100272593300395,-0.08622540144886204,-0.030225598682911994,-0.7003222140594441,-0.576446533010988,-0.7256452527168538,-0.2464918929279783,-0.2891078003180198,-0.7812640059556071,-0.4804466331658223,-0.7952438994542506,-0.2994949084535271,-0.7012046167526704,-0.7975258098602849,-0.6368844766929566,-0.41766669310714355,-0.910905980570841,-0.8052841816273246,-0.6213913774956518,-0.3508776035035606,-0.3124021096824781,-0.3437551604143826,-0.46756794165926063,-0.4523192426026522,-0.4598295436813906,-0.11802789485069506,-0.1759958719502835,-0.5211238872666651,-0.6386219619266451,-0.5969178582353177,-0.32296204491368474,-0.24336340466117776,-0.2713669703980238,-0.5288571354693131,-0.4066270040353334,-0.10486736328710136,-0.6052850990743173,-0.16267712597555617,-0.501140543942228,-0.26787867210402033,-0.07750434434691815,-0.44940272651784124,-0.5869338540182563,-0.47543954557488344,-0.25075237733254885,-0.2978592191116002,-0.4495732162420842,-0.43891524667500537,-0.6396104677524297,-0.5208237342945584,-0.5427384886201262,-0.3912508503694275,-0.5249985029028313,-0.5221121319721798,-0.4823222061171692,-0.5482808885728248,-0.15126411073577348,-0.2973076871264633,train,271.35018682973896,1
452,-0.4003742340289791,-0.3456184099739136,-0.34454466090724845,-0.654905375550845,-0.42072236273279306,-0.6898574724024219,-0.29447950759698593,-0.2919566302456073,-0.3483081918803299,-0.36870180678903364,-0.4038431100194536,-0.3833762189809499,-0.4160232464711404,-0.258722678647824,-0.4344924355882747,-0.48857314106498123,-0.4270551897193763,-0.39248881792703033,-0.6259515851229811,-0.5065239563249424,-0.7081963629252604,-0.9224341047669529,-0.4326200987705139,-0.20174212297349509,-0.09763163599272781,-7.13596161624943e-06,-0.6944379924344029,-0.553041718320015,-0.7130882561774786,-0.25373120782166914,-0.2706113688706092,-0.74528973324772,-0.4593358692626774,-0.7687280212266662,-0.27810186113039176,-0.6752032465628048,-0.7705239872171666,-0.6260928026654478,-0.42561105727296955,-0.8915212767307541,-0.7932707978166027,-0.6049836448831898,-0.32599433449164056,-0.30020825109232196,-0.33722184788000786,-0.4667032823383898,-0.43658234809468005,-0.4452924434955068,-0.1153957335540142,-0.14394926187509086,-0.5044861982462243,-0.6292334527765842,-0.6069804721184415,-0.30186688625384106,-0.25453795274368407,-0.2498854114621445,-0.5301950172727857,-0.4142469752500115,-0.10580898809644845,-0.599221525935585,-0.1429879410589075,-0.5101216899659826,-0.2352133746524088,-0.06450094693752186,-0.4362782745784146,-0.5691325589333266,-0.4738810409684511,-0.2530445400762569,-0.285178692721566,-0.4343171946455344,-0.4156737556516432,-0.6374789011494647,-0.5035350590729626,-0.5548146257050772,-0.38937095938374255,-0.5019357419590973,-0.5096169389545986,-0.48409971591619844,-0.5532475040167371,-0.14700799160418127,-0.2705693328064116,train,271.9502057191912,1
453,-0.4206610428868549,-0.34369826389413927,-0.3463648382875071,-0.646819552799135,-0.39944217324042625,-0.6924712164438009,-0.27603486438329267,-0.2892991274338443,-0.35042662908136735,-0.38181911902167626,-0.4146078205487894,-0.3722087728140237,-0.4129073746365081,-0.2523754665160172,-0.45583797005755583,-0.4823775219894771,-0.43899885984432746,-0.4132776780343851,-0.6277277718379032,-0.5223797653653266,-0.7119603829124292,-0.946793556931002,-0.44798675797274323,-0.2077953289279677,-0.110795872833446,0.004312819275959722,-0.691643613353059,-0.5623418734820005,-0.7039783390222749,-0.26011203659377125,-0.2547859011151075,-0.7403169385188773,-0.4538589964600195,-0.7919509964216759,-0.27182154964007155,-0.6714139948631839,-0.7768265350476031,-0.6253089278392728,-0.4311631967179552,-0.8956700177851822,-0.8037993005760983,-0.614463042264141,-0.3328161032220759,-0.2931452334648117,-0.332180778714582,-0.4561457508379531,-0.4547919850671472,-0.46692463827078046,-0.13839056539690903,-0.1393234048151849,-0.5079064478568789,-0.6423744377510544,-0.6326880462868518,-0.31003042639732425,-0.27150072886177423,-0.23389188737968228,-0.5481458878434888,-0.4116235755332463,-0.08936290935642802,-0.6262433590366334,-0.13951352854165225,-0.5142736388807041,-0.2540847109753624,-0.043936281320380556,-0.4430189555315315,-0.5713141011140833,-0.4717712209463875,-0.2554229807086167,-0.2757833059910634,-0.4480921752480634,-0.40706198016381817,-0.6543499542967767,-0.49908523464711896,-0.5552434569604482,-0.4068104750386504,-0.4996876495234551,-0.5135922146725992,-0.4883149509213615,-0.564007378114169,-0.1353522039435764,-0.27353287540914917,train,272.561588573737,1
454,-0.4390036892252893,-0.33873341242251265,-0.3736580176280562,-0.6227364039439682,-0.4028575714761331,-0.6918031078918595,-0.2706183603462995,-0.3079367237386652,-0.36444851523132715,-0.39343457945664817,-0.4096513687188102,-0.35516684749195065,-0.38986414154819854,-0.25391107754164394,-0.4449093461622654,-0.46844214356974645,-0.43419588442344564,-0.40777989196683234,-0.6373986548122919,-0.5138136831523856,-0.7053131248245043,-0.9388739185527489,-0.4386169324430297,-0.18585586858659142,-0.11022322822676546,0.01657981934492787,-0.6757683356503585,-0.5444998384629275,-0.6851073293615192,-0.26572528013353236,-0.23494122507383466,-0.7060732667320191,-0.43688468746575215,-0.7677120984007839,-0.25218336081526366,-0.6393772860275675,-0.7588881062933687,-0.6106745985276077,-0.4230826051162587,-0.8767420685904999,-0.7908117127036902,-0.5698031759283428,-0.3051708356347392,-0.2845651258939951,-0.33419882003974877,-0.42099831691324746,-0.4237644370976177,-0.4530201637160327,-0.12422225759117299,-0.12937821000937322,-0.4869119245431475,-0.6225514066705297,-0.6252554536799132,-0.309818031174637,-0.27088595016980344,-0.20893805957619244,-0.5403762345580853,-0.41069138862257737,-0.0953734382622059,-0.6155868837361058,-0.13555526476625998,-0.5047226874398751,-0.24237595176848825,-0.04761259267759228,-0.4323292711963796,-0.5544266012916271,-0.46499747610155795,-0.24343893915996812,-0.2591095099199766,-0.42565904465400506,-0.3951469688207764,-0.6575497464291353,-0.4778349482120865,-0.5534297632298556,-0.3910892703243155,-0.4856991944480015,-0.5090125888784803,-0.48600148230675105,-0.5703156623028094,-0.11530963301644119,-0.2750337204891582,train,273.1366067141016,1
455,-0.429883236964127,-0.3167666646568018,-0.37315504052140397,-0.6089735449761945,-0.4176926159273963,-0.6898545602249472,-0.26326014303627565,-0.3054901159615198,-0.37428339217943035,-0.37416405137793735,-0.4057862674676771,-0.3298709100518506,-0.38944915520967777,-0.2534980700256676,-0.4223125190600553,-0.4743777708284903,-0.4293693144113056,-0.3939059360584292,-0.6436128490302938,-0.4885265295580979,-0.7015861090729392,-0.9226308180749104,-0.4365856395620362,-0.15690057932839602,-0.1155198311270367,0.016244676961720668,-0.6663802540236321,-0.5392486687931862,-0.6681241425256892,-0.27528318903098903,-0.23768406289295685,-0.693412774832729,-0.43300454066726757,-0.7514503228832429,-0.2659614925378617,-0.614735572685351,-0.7534458780016949,-0.6003335905165945,-0.42309389823182914,-0.8550936539646967,-0.790795050500221,-0.5637096922447048,-0.27971759678356223,-0.29020499151107515,-0.347912158319447,-0.40990794955509696,-0.41026581629106695,-0.46121106357106123,-0.11860280757675294,-0.13008925146539912,-0.49040282456855494,-0.6260766727193734,-0.6122576663355435,-0.30398852261087334,-0.25082753905608673,-0.19712075630156217,-0.5432888455705867,-0.39490199907633733,-0.11011433670274864,-0.5740510770381739,-0.1305655510450225,-0.4778489830941861,-0.22966190876796283,-0.05464596610937872,-0.41411380163580563,-0.545304356169144,-0.4540129819340206,-0.24703089045114301,-0.2647784682110372,-0.41531810674619885,-0.3827944767406737,-0.6496890838472692,-0.4527771400185707,-0.5487021655077036,-0.3687366961868659,-0.4673599139946975,-0.49514570844387573,-0.4708718294651972,-0.5690808903836592,-0.1005695461127022,-0.26619895064547994,train,273.75026212282773,1
456,-0.40840048032266374,-0.29633470294615316,-0.35920188492648614,-0.6331335744022946,-0.44357591523118045,-0.7013527368404472,-0.26898444311957986,-0.292641931203521,-0.38844921106329566,-0.36988040814761924,-0.40515716100679167,-0.3379400904047394,-0.39817463924894914,-0.24759251956079234,-0.4331918128478857,-0.4896883881660572,-0.44498707037618346,-0.410345874263188,-0.6589584928467546,-0.4903646478613584,-0.7104313524107446,-0.9391614817637703,-0.4363930876094453,-0.13974344090693036,-0.12706025254498413,0.011251742236674807,-0.681235156380825,-0.5724073901847664,-0.6950298653039001,-0.2787431008172156,-0.2542306268971219,-0.731004091954399,-0.4640301013428511,-0.7732099870238232,-0.2921336840084666,-0.6509402735933119,-0.7718357120094536,-0.6243426652779744,-0.44070940245461676,-0.8790925531528166,-0.8049885597818773,-0.5770490718234369,-0.2765138006564569,-0.3034275822458246,-0.36603119930947614,-0.42790879307516505,-0.4190418241376918,-0.478877491728705,-0.1316108795483641,-0.14979989597566867,-0.5207436402729632,-0.6308482157409312,-0.6124231357134469,-0.29367362635162286,-0.25064990958048183,-0.22154808320091474,-0.5599328496864059,-0.3978937037756241,-0.1194638147864624,-0.5580614108855344,-0.1439009558800743,-0.47663197042260486,-0.24228404707524184,-0.07177082034186318,-0.3921303167213663,-0.5647717200475142,-0.4667387705179095,-0.25205663688161556,-0.2911831019595291,-0.43682574646226513,-0.4036378957057726,-0.6645455454635598,-0.4640860203282057,-0.554667012267373,-0.38125109681023384,-0.47523524471583833,-0.5035684825224244,-0.48033498930659374,-0.579499531754538,-0.10786734343326156,-0.2747839990788986,train,274.36164503482723,1
457,-0.3945204126974613,-0.28922570553899074,-0.34656978680235273,-0.6359072695016648,-0.4533157085633631,-0.6949832299082859,-0.28871933207899925,-0.2786991241817075,-0.3818130741687748,-0.3771697309849775,-0.3827911065893466,-0.3670882051750802,-0.38678315199505664,-0.23817093160448458,-0.42115348881676484,-0.5041678567193799,-0.44190098028934793,-0.40707000713442576,-0.6603212994947666,-0.4717040956900157,-0.72061020860717,-0.9327554416419732,-0.4356239082980179,-0.13519909535906452,-0.13604709513274738,-0.00884458806231219,-0.6858584266496808,-0.5966317407974153,-0.6912239723633526,-0.2864744209591876,-0.2549628507212769,-0.7550719936081118,-0.4746471989689068,-0.7516410448587049,-0.3047660985825935,-0.6595664694187211,-0.7758581473926193,-0.6055138177828989,-0.448150005666133,-0.8950189226144785,-0.7831594214362482,-0.5828532531968406,-0.2914755381740352,-0.3189203964611631,-0.38047500939987444,-0.43499890785107154,-0.4043574663919769,-0.47512694703015834,-0.1316455633124534,-0.1698401603825954,-0.5309331462887993,-0.6092109723532562,-0.5859998158167425,-0.294853693183773,-0.2505453398591498,-0.2463076442610374,-0.5496329579581797,-0.4023888332048088,-0.10707936228237286,-0.5453441719057696,-0.1453060005636237,-0.46808675323096205,-0.2662241121268604,-0.06981206700598662,-0.37870050935818333,-0.5685757018682417,-0.46823125983447544,-0.2593903935564519,-0.305641322980737,-0.43496628809233046,-0.40611572044953315,-0.6448752821712009,-0.45881338961688,-0.5482776965823173,-0.38710774023298344,-0.47951659623286175,-0.5006327786916019,-0.46789423587155143,-0.5647272169214026,-0.10657461038014865,-0.2746494778606814,train,274.92757189300846,1
